"","other","neuron","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"Ackr1",2.038540559918,6.84705381790447,4.12813568126875,0.811208985984403,2.9957494390684,0.608344456751015,4.12813568126875,0,1.22807803242311,1.36779072272698
"Acr",0.477010222902394,4.13787108201246,1.43478728958876,0.0965628969405813,0.933667623856247,0.136417585056815,1.43478728958876,0.181890113409086,0,0.0907331341189568
"Actl6b",0.712626184541153,6.12369490113509,2.12305438492825,0.154885098776689,1.45366460203054,0.0275377155938255,2.12305438492825,0.0367169541251007,0.254239477106633,0.19733249402865
"Acvr1b",1.8935236983564,5.00959862361868,2.95854910072086,1.35113583694528,2.56541713654199,0.82483547466159,2.95854910072086,0.823750947229584,1.12148527300242,2.21364826854698
"Adamts15",0.351999573394077,4.02318680437469,0.985601777337468,0.256496048816187,0.801866783063381,0.0326615545486452,0.985601777337468,0.0330654583285359,0.0888409243048647,0.692267881912689
"Adarb1",1.03462072687517,3.46163464893147,1.44812255841511,0.976183364534756,1.2659973467433,1.0050885027519,1.44812255841511,1.27877014505172,1.03591722345441,0.553345368994748
"Adarb2",0.206690831307478,3.05647721772866,0.632568648945591,0.190271039176777,0.503843234016317,0.101968320463467,0.632568648945591,0.11586691136857,0.0836786593224182,0.386148372400984
"Adcy1",0.856407405893476,5.48146247822804,2.32273451704525,0.151503067677497,1.5690285849815,0.0529629314850639,2.32273451704525,0.0601496240978006,0.147124715394461,0.265505552256168
"Adcyap1",0.279348394516468,4.07630760565488,0.818490994096541,0.282218521276206,0.703914280408281,0.0610320110985842,0.818490994096541,0.0813760147981123,0.185691750615952,0.619756299710171
"Add2",0.64383327622863,4.52498937650578,1.74802561658269,0.162809490953472,1.197961380973,0.0902700132508874,1.74802561658269,0.0935926145280645,0.118991838103344,0.289687395514089
"Adgra1",0.591124280189939,4.06357280873028,1.67420140617213,0.0774878610230629,1.1182065366637,0.0097602070221801,1.67420140617213,0.0130136093629068,0.151213296777226,0.0811315272610872
"Adra2a",1.96757348999032,6.30182033265524,4.02183628944679,0.711874395799029,2.89508152728067,0.500488098108098,4.02183628944679,0.10090100241258,1.9952800264967,0.161636837165095
"Adra2c",0.51044510527301,4.1949219263353,1.46055161162998,0.139661514843452,0.985875922399023,0.124129563442049,1.46055161162998,0,0.283148396688971,0.163768450810075
"Agap2",3.26889070280805,7.9264221222295,5.36354231279781,2.0182619714947,4.34771140839916,1.46651661728788,5.36354231279781,1.41971698463289,1.51467834378009,3.24009958344347
"Ago2",2.18811568651707,4.84440175685491,2.78629238740653,1.99674683203103,2.90468133441367,0.881631672385884,2.78629238740653,1.07606349139675,1.44643896674283,3.65187470608037
"Ahi1",1.15847844526671,4.82693447480645,2.4368934704803,0.498422301897283,1.84999781516533,0.173914185430433,2.4368934704803,0.189246334836697,0.471311286912281,0.896544477354989
"Ajap1",0.147064008848502,2.88738388157354,0.603261056597075,0.0904315761591316,0.415060823877425,0.0951527357002249,0.603261056597075,0.109157473952919,0.0403847951583327,0.118007279807386
"Akap17b",0.976751854824774,3.78525642893717,1.78419511472775,0.621302074173716,1.52773441751179,0.16367595096359,1.78419511472775,0.155353674606631,0.533973158396654,1.26776906943128
"Akap5",1.35525047622501,4.35591640998788,2.12812052842344,1.05407242227174,2.07937436907102,0.114076254339213,2.12812052842344,0.0859125963622785,1.43287166126917,1.83706497436568
"Aldh1b1",2.66352547584849,5.08709592550295,2.3079408139403,3.27760836122498,2.84604327633413,2.76749413692661,2.3079408139403,3.3177939410202,1.59307276233186,4.91392126436382
"Alkal2",0.368405078837712,2.59666876272916,0.498322187502837,0.533260569242159,0.672768008720151,0.0884729426338692,0.498322187502837,0.0931070413954313,0.211327719672205,1.38337765222819
"Amer2",2.29312854848804,6.6654252190518,4.02078363377314,1.32796743268405,3.40891025293933,0.317803028887958,4.02078363377314,0.122394500443522,1.51236053450355,2.59026184955319
"Amer3",0.24619961280756,4.27713475928178,1.00408533122119,0.0869165025049071,0.68834412718474,0.038035984888871,1.00408533122119,0.0507146465184947,0.135865525412214,0.081409706781295
"Amigo1",3.22879468800024,6.75369714759126,4.29380480176216,2.73752364590744,3.81615817522035,2.49477071304268,4.29380480176216,2.60453619206026,3.12383717612679,2.51079506030469
"Amigo2",2.80133770969057,5.67382988743953,3.56730550494213,2.49017741106408,2.81743050921694,3.4752055554303,3.56730550494213,4.38941114909699,1.46326030389798,1.23801403259069
"Amy1",0.455605116141093,3.98785539376667,0.967907142053674,0.448872128170782,0.891556297698478,0.139801936264678,0.967907142053674,0.128159729037138,0.358059434958084,0.924539700343852
"Ank3",0.703395708305763,3.73219411421587,1.70711988779337,0.203736851992872,1.19700896699812,0.103158848379314,1.70711988779337,0.110135644315682,0.0891712475606582,0.430623905637713
"Ankrd24",1.71409977965265,4.63365057763832,2.61477755349905,1.29095057728526,2.12667839153003,1.3093962964863,2.61477755349905,1.44490686798152,1.67612389520109,0.721029710533932
"Ankrd34a",0.989870263182758,5.32714209975443,2.49106692945149,0.218482159769077,1.74412052584664,0,2.49106692945149,0,0.699142911261047,0
"Ankrd34b",0.393720511338365,3.08245589807033,1.00845986245312,0.191915502454446,0.768076230077638,0.0364261314883559,1.00845986245312,0.023860238082735,0.134217229778638,0.451280092376309
"Ankrd35",0.48245565712776,4.33520602794903,0.853712193628362,0.639199984042393,0.987750684029116,0.0560819258543499,0.853712193628362,0.0331378831371455,0.160574575574272,1.84509991359681
"Ankrd45",0.488963767668734,3.79172350850221,1.21381261350743,0.267565995164057,0.913489013053838,0.14720927806807,1.21381261350743,0.102358983564765,0.289464202247262,0.443916202000001
"Ap1s2",4.69882315876429,6.83584609545655,4.0299858708064,5.55118365281397,4.78235332545266,5.00337093454434,4.0299858708064,5.46500608715991,4.62896974701501,6.57681063739781
"Ap3b2",1.33762675977987,6.05008010873112,3.31354104015483,0.197758433070688,2.22941890368277,0.063311701284704,3.31354104015483,0.0724822147147001,0.172977453512268,0.372870874656294
"Ap3s1",2.88347717296238,4.71982201487543,2.58412090616572,3.37495701164858,3.08631896260192,2.78474846193191,2.58412090616572,3.01098030390023,3.05581361519146,4.13087245740373
"Apc2",2.26702586946805,7.41852475903663,4.88955508212624,0.616250169588201,3.4298203016289,0.357215903417836,4.88955508212624,0.318198578413697,0.625319668721462,0.964842579864345
"Arfgef3",0.318027626327845,3.97807232903962,1.01533383644376,0.165390280315389,0.746306873522487,0.0552708722205244,1.01533383644376,0.0505223641848063,0.101591291773918,0.36703076821356
"Arhgap44",0.507442461786157,3.68920760878009,1.32667509519343,0.188334550929037,0.952170922813732,0.0798804807088109,1.32667509519343,0.0963376855571681,0.0978018201722689,0.389263520132048
"Arhgdig",1.11702750641216,5.718191156774,2.70277204087903,0.304646495048886,1.87262692579741,0.189420015693202,2.70277204087903,0,0.947357103977245,0.0275116801791904
"Arl13b",1.96596013108515,4.39242355705514,2.34718494326532,1.93569634867375,2.70146007628578,0.549951138275934,2.34718494326532,0.577487343771055,2.35779937353558,3.14344412969517
"Armcx1",2.3478832447169,7.75493900926386,4.74768654134919,0.923937330732016,3.55719444321592,0.374041389981353,4.74768654134919,0.209499279993361,0.934017293416336,1.77118302893408
"Armcx2",3.93599301692932,8.5301346038928,6.53990627554418,2.23183661401175,5.2793963957873,1.39016912181075,6.53990627554418,0.707442710663164,4.20082535541025,2.09212055663155
"Armcx3",4.56859220875701,6.91919394193981,4.8355375559351,4.62884024662403,4.98031145529273,4.02401471407949,4.8355375559351,4.13534368405356,5.26146700171254,4.58840936662008
"Armcx4",1.85922276680128,7.22224204561472,4.65109658238935,0.0867105880133909,3.01274546168348,0.0277901755785781,4.65109658238935,0,0.0538734958254329,0.223600385817418
"Arx",0.777380058472623,6.6749729375367,2.41613858141515,0.0806654607809191,1.59620852328667,0,2.41613858141515,0,0.179860007728694,0.0782694667702474
"Asgr1",0.20425324763544,2.78404556987168,0.612029896400533,0.169922720245514,0.428684933517834,0.232014192017917,0.612029896400533,0,0.395844780532103,0.147907924253541
"Asic1",1.46619514478924,5.5005643991909,3.32222902325885,0.34646165792854,2.30420069398609,0.170272198098322,3.32222902325885,0.18603425299383,0.236399366095951,0.64903683568278
"Asic4",0.695774795736513,3.94610182239627,1.93534922451284,0.0174380488896963,1.24426808751886,0,1.93534922451284,0,0.00406727503430038,0.0517344814127277
"Asns",1.70123236508469,5.24071274877015,3.19727094845796,0.834633652593751,2.47868618530287,0.448104455406057,3.19727094845796,0.345114243906886,0.890513330320087,1.36617726529165
"Atcay",1.14322929269778,5.5932389659173,2.86379796842937,0.193982910585081,1.94911390015775,0.0395490404877299,2.86379796842937,0.0376350844112367,0.211591755986431,0.363991456592344
"Atl1",0.949396051625114,4.37074420964232,1.88932132800433,0.554629954545447,1.54028492363062,0.179788693114284,1.88932132800433,0.218912789557548,0.708532961051731,0.803587546024642
"Atp1a3",3.85113828664523,9.3425425434755,4.52542219933938,3.94756539514164,4.68951176577805,2.91846228323756,4.52542219933938,3.82833043804554,1.17542193498645,6.86279080381217
"Atp1b1",2.22223987297783,8.18163811866975,4.79567399146726,0.715409800011073,3.51771423267658,0.14953494522925,4.79567399146726,0.0719390840796641,0.809645415042825,1.39333904409701
"Atp2b1",3.33808814080169,4.92386197741446,2.93053495227836,3.8929189103362,3.79705544503125,2.47237151332359,2.93053495227836,2.87145357223482,3.02205872826246,5.98953749813159
"Atp2b3",0.406569839966245,3.48262514572976,1.18679555851823,0.1083792494537,0.821673285433398,0.034049191372452,1.18679555851823,0.0251641147664361,0.0594790123504962,0.257137648181621
"Atp6ap1l",0.306190395815509,3.56904976590736,0.932729851779858,0.165825793108186,0.701757415052011,0.0340959354380936,0.932729851779858,0.02744325268116,0.114010600076794,0.383700034652008
"Atp6v1g2",3.11933906722386,7.83427738669048,5.01129988256189,2.05324064373641,4.2304119766859,1.24262314606988,5.01129988256189,1.48993515246411,2.47987896607932,2.30256891092025
"Azin2",0.931843253329794,3.91725957647394,1.71040827534727,0.62377589945752,1.47060400193343,0.196605275455819,1.71040827534727,0.208310601324288,0.386591246820767,1.35951890985415
"B230208B08Rik",0.161861924302671,2.8553663854206,0.407909483631515,0.283258367529675,0.440452618809487,0.0691136296884126,0.407909483631515,0,0.18746904918391,0.718957726911049
"B230334C09Rik",1.16796379005671,5.40802606008017,2.41893022030404,0.603375947343219,1.87001987691272,0.297325118708535,2.41893022030404,0.282420054552338,0.586466630952391,1.00543233508311
"B3galnt1",1.96885349160289,4.38976193036498,2.08298238459841,2.17160426507706,2.23904599592217,1.83105121441538,2.08298238459841,1.45927755871438,4.79060128538013,0.407399292409225
"B3galt1",0.301893975887329,2.90221706964917,0.793271857135168,0.196978716515699,0.614830941487103,0.0913980939284103,0.793271857135168,0.0908710926928124,0.10317211022741,0.418114471391454
"B4galnt1",3.84036345467517,5.73742826240961,3.64701013963857,4.24668070629901,4.74032793108121,1.83972734649216,3.64701013963857,2.00688453319769,3.5157494298943,7.66536739042529
"B4galnt4",1.24757760976813,7.15499637247123,3.2649599093932,0.220795442934091,2.21876889199635,0.0536562743163224,3.2649599093932,0.0715416990884298,0.0271892154652456,0.59350616301773
"B4galt6",2.11884928578589,4.93022342149522,2.49546992504383,2.14072799339886,2.30410378995434,2.31224293324999,2.49546992504383,2.51642434308771,2.27414924012323,1.55647112704788
"B630019K06Rik",2.99711519627705,8.3163380832497,4.95971385612955,1.94474422977769,3.8178839916505,2.06980673074321,4.95971385612955,2.3670755403437,1.28203381556172,2.10065707131444
"BC022960",2.38662541735319,6.38150160252728,4.2431096486783,1.26156123809048,3.61765976777018,0,4.2431096486783,0,2.42207403445496,1.61492192743458
"BC024139",0.30278858778003,3.36728498531394,1.08077954589914,0.00510854911754768,0.691484110384941,0,1.08077954589914,0,0.0163473571761526,0
"BC030343",0.584491802657742,3.52661999720294,1.29059112142373,0.334420923055656,1.06450047585558,0,1.29059112142373,0,0.686300715002344,0.383846238775756
"BC030500",0.384286638112227,4.77509876485989,1.30200005283316,0.130138916074869,0.89546441310006,0.0762507885825997,1.30200005283316,0.101667718110133,0,0.294443269707423
"Baiap3",0.493273554571942,4.14817236640827,1.05029688126549,0.46274049519463,1.00490928458322,0,1.05029688126549,0,0.223057629317371,1.25771195530545
"Barhl2",0.0801444406647303,4.82181313960326,0.725805029294912,0.107900012980639,0.540348664446317,0,0.725805029294912,0,0.0809170673034238,0.26436297423462
"Basp1",2.48182875328081,7.46515409922601,3.77984408283968,1.96898100815995,3.29779635808648,1.48374917655151,3.77984408283968,0.397911227636093,4.94987643467929,0.873369318269226
"Bcl11a",0.56956783058511,3.7903385073238,0.662774982797128,0.890607906991931,0.975425464400678,0.258652006776973,0.662774982797128,0.342284687277342,0.0842206811682365,2.35498299647313
"Begain",0.808200608159026,4.60346396020302,2.09954267232765,0.152684221016976,1.42496075640297,0.0609260384991757,2.09954267232765,0.0701117713905765,0.27235332611993,0.1321020554657
"Bend4",1.18401783817349,3.79005708504735,1.55563209329653,1.18461027080006,1.36835261284725,1.32860701953912,1.55563209329653,1.72622683675884,0.106942797285635,1.61233786516396
"Bend6",1.27557720865591,4.14066592109602,1.72439819372637,1.24099493577427,1.81555988248169,0.506897033745028,1.72439819372637,0.42711731052749,2.6801762914951,0.778466730349586
"Bex1",2.06537450913894,8.37030407898667,4.98725477085019,0.296845476372554,3.30698576024054,0.227175961071474,4.98725477085019,0,0.773296335545884,0.17660918884629
"Bex2",3.0838238409757,10.3783640588363,7.04878541830413,0.526299988045894,4.86835434840873,0,7.04878541830413,0,1.68415996174686,0
"Bex3",6.12227736185707,10.3604972755933,8.34903961408955,4.70363788037067,6.97856416600982,4.82704362887106,8.34903961408955,4.77735311833367,5.36860502342039,3.95021245176535
"Bex4",1.82047870513561,7.94006678963891,4.51245909650433,0.229944373250893,2.98774802364133,0.140385100370716,4.51245909650433,0,0.402907209035792,0.332914785367067
"Bhlhe22",0.942880098705649,8.00014741459531,2.82901849860435,0.174667413280497,1.90523339685878,0.0607253577569667,2.82901849860435,0.0809671436759557,0.366901195953144,0.0948739541333
"Bicdl1",0.709795845393147,3.66069704703968,1.35149699983382,0.51716998546337,1.12703738062249,0.300106923924082,1.35149699983382,0.286878451588337,0.571306886644266,0.739382924932516
"Braf",2.13014526137371,4.50771842039816,2.35108377481961,2.23402070698659,2.88374220327373,0.652146960904749,2.35108377481961,0.735629467817478,2.1443133925734,4.12179750840273
"Brd3os",3.12305364277208,6.74168899087894,4.72322163857933,2.17523606495409,3.98017887260802,1.67061809774994,4.72322163857933,1.42660830766147,3.32937565557952,1.9194497830798
"Bsn",0.857985123670865,5.08352803255574,2.07571476788559,0.320664548593586,1.50577098156064,0.132959741695197,2.07571476788559,0.0672932311036989,0.71135091049372,0.234023767681315
"Btbd8",0.813989240879099,3.52005600300563,1.46797385524119,0.580011048578088,1.30440486846326,0.141862955554296,1.46797385524119,0.154456463101481,0.876269945540076,0.794417654188029
"C1qtnf4",1.78958746977659,7.10872854733794,4.05983254728224,0.468015661654314,2.68023967283533,0.670079180755399,4.05983254728224,0.55380737800433,0.658524949572022,0.174556314116588
"C230004F18Rik",0.368416151924738,4.3530955628257,1.18499278797185,0.151996521746138,0.838186895914668,0.072716458677671,1.18499278797185,0.0969552782368947,0.0783006582169434,0.291741877486426
"C2cd4c",0.786891906491304,4.20051380613401,2.02727899807495,0.128255938810951,1.29989098518034,0.229549915007127,2.02727899807495,0.306066553342837,0,0.0431391401836396
"C78859",0.415162899859248,3.82435344253117,1.09587858666025,0.245685491742366,0.84116599784739,0.0959520160598402,1.09587858666025,0.12793602141312,0.0831533299285848,0.549517017951242
"Cabp7",0.401151853892602,3.47582726275629,1.2284874484184,0.0615676347904901,0.82654120156843,0,1.2284874484184,0,0.134527854466816,0.0624885768627526
"Cabyr",1.39277788915508,3.99784702844797,1.97272935071388,1.21095400270274,1.93519139222645,0.552408040532016,1.97272935071388,0.627155892307739,1.43654893751741,1.68591680036207
"Cacna1a",0.511728868070003,3.93335956214118,1.29099091480744,0.257578413933646,0.967908356085037,0.112642949546456,1.29099091480744,0.116618817740709,0.307184219570882,0.377124123727935
"Cacna1b",0.30141154986179,4.36479426688839,1.05660039577172,0.148544149318921,0.7622692380843,0.0498985865065348,1.05660039577172,0.0552454393214417,0.0676337232019883,0.341413027432829
"Cacna1g",0.680104582184216,4.60754971786962,1.95089308726364,0.0590952822003972,1.27658000955441,0.0216584408375199,1.95089308726364,0.0167242050841667,0.0743029264191907,0.0947329305210803
"Cacna2d1",0.395942139568497,4.40252546825428,1.20052203233767,0.192757649481197,0.867443989856605,0.100957883447647,1.20052203233767,0.110016744432054,0.083086898435947,0.401717486585418
"Cacna2d2",0.239792000616899,5.79067342809918,1.26087996403279,0.0402002110632829,0.824193915770839,0.020407090814135,1.26087996403279,0.00998186920954803,0.0531811387903708,0.0634812935606768
"Cacnb1",1.6413435485849,5.60839531813442,3.24798020980868,0.731417941207777,2.56914051547758,0.0816648320174137,3.24798020980868,0.0792236042264405,0.769974460711897,1.47549462608126
"Cacnb3",2.20445171101602,6.94092223512403,4.84999770677889,0.481657780237016,3.42921999539211,0.0204565600087954,4.84999770677889,0.0272754133450605,0.820507383036168,0.688067017708211
"Cacng2",0.121686225947001,2.48382794472931,0.48174406714431,0.101903329747144,0.360875384688463,0.0544514691035566,0.48174406714431,0.0487386385729193,0.0621949170674203,0.205409371835937
"Cacng5",0.604361167323952,5.39468400154543,1.85623345446114,0.107763270356596,1.23997392616553,0.0540067890649861,1.85623345446114,0.0541728515860251,0.103399117818367,0.176435925419509
"Cadm3",1.51132527614958,7.33647698092537,3.90487354623604,0.145114502920902,2.58241093660711,0.0221276360853138,3.90487354623604,0.0295035147804184,0.00282971098896372,0.42613248062142
"Cadps",0.37257550823957,3.36566618802098,1.02573162725798,0.175200239071133,0.744167242016645,0.0989709102979644,1.02573162725798,0.112036196890432,0.0729659178280482,0.353231410931059
"Calb1",0.393323239229986,3.54238639256285,0.939273504106682,0.309249651629485,0.795351477957532,0.0750113710624519,0.939273504106682,0.03357686402709,0.403668787126193,0.545637861255652
"Calb2",0.519450922523071,6.18070444979544,1.81264920887374,0.0955591128752784,1.20490264456172,0.049772068734879,1.81264920887374,0.0252984724777368,0.245326693656901,0.0301043005707057
