,InputCategories,UserDefinedCategories,Type,NumOverlap,Pvalues,CorrectedPvalues
230,darkorange,monocytesBYoFC5__,User,12,3.69E-06,0.003717957
231,darkorange,myeoligoBYoFC5__,User,0,1,1
232,darkorange,MyeOligoByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
233,darkorange,neuronBYoFC5__,User,1,0.993101896,1
234,darkorange,NeuronByothers_Zhang_Cuffdiff2FCover20__,User,1,0.995173175,1
235,darkorange,newoligoBYoFC5__,User,0,1,1
236,darkorange,NewOligoByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
237,darkorange,npcBYnsc_Walker_FC5___,User,1,0.998939708,1
238,darkorange,nscBYnpc_Walker_FC5___,User,18,1.49E-06,0.001498457
239,darkorange,PGBCbyQGBC_Aulestia_FC5___,User,10,0.073220394,1
240,darkorange,PGBObyQGBO_GSE114574_Tejero_FC5___,User,10,0.868357462,1
241,darkorange,PNSCbyQNSC_Ben_FC5___,User,6,0.228053292,1
242,darkorange,preoligoBYoFC5__,User,0,1,1
243,darkorange,PreOligoByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
244,darkorange,PSVZbyQSVZ_Morizur_FC5___,User,18,0.999148506,1
245,darkorange,QGBCbyPGBC_Aulestia_FC5___,User,5,0.002722298,1
246,darkorange,QGBObyPGBO_GSE114574_Tejero_FC5___,User,6,0.994469718,1
247,darkorange,qnpBYtap_Mukherjee_FC5___,User,11,0.656074697,1
248,darkorange,QNSCbyPNSC_Ben_FC5___,User,8,0.383905734,1
249,darkorange,qRG_BY_aRG_ThanTrong_up__,User,0,1,1
250,darkorange,qRP_BY_aNP_ThanTrong_up__,User,8,0.001000989,1
251,darkorange,QSVZbyPSVZ_Morizur_FC5___,User,6,0.976026261,1
252,darkorange,tapBYqnp_Mukherjee_FC5___,User,8,0.295729958,1
253,darkred,aNP_BY_qRP_ThanTrong_up__,User,0,1,1
254,darkred,aRG_BY_qRG_ThanTrong_up__,User,0,1,1
255,darkred,astroBYoFC5__,User,1,0.999988983,1
256,darkred,AstroByothers_Zhang_Cuffdiff2FCover20__,User,2,0.946705903,1
257,darkred,endoBYoFC5__,User,0,1,1
258,darkred,EndotheByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
259,darkred,MacroByMicro_Zhang_Cuffdiff2FCover20__,User,2,0.572237474,1
260,darkred,macrophagesBYoFC5__,User,0,1,1
261,darkred,MicroByMacro_Zhang_Cuffdiff2FCover20__,User,1,0.987418383,1
262,darkred,MicroByMono_Zhang_Cuffdiff2FCover20__,User,0,1,1
263,darkred,microgliaBYoFC5__,User,1,0.934853295,1
264,darkred,MicrogliByothers_Zhang_Cuffdiff2FCover20__,User,3,0.99885073,1
265,darkred,MonoByMicro_Zhang_Cuffdiff2FCover20__,User,3,0.938380325,1
266,darkred,monocytesBYoFC5__,User,1,0.95944752,1
267,darkred,myeoligoBYoFC5__,User,0,1,1
268,darkred,MyeOligoByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
269,darkred,neuronBYoFC5__,User,2,0.991758946,1
270,darkred,NeuronByothers_Zhang_Cuffdiff2FCover20__,User,2,0.994649182,1
271,darkred,newoligoBYoFC5__,User,1,0.711009161,1
272,darkred,NewOligoByothers_Zhang_Cuffdiff2FCover20__,User,1,0.609194674,1
273,darkred,npcBYnsc_Walker_FC5___,User,4,0.98400601,1
274,darkred,nscBYnpc_Walker_FC5___,User,2,0.990112389,1
275,darkred,PGBCbyQGBC_Aulestia_FC5___,User,1,0.999754682,1
276,darkred,PGBObyQGBO_GSE114574_Tejero_FC5___,User,7,0.999479286,1
277,darkred,PNSCbyQNSC_Ben_FC5___,User,3,0.923989832,1
278,darkred,preoligoBYoFC5__,User,0,1,1
279,darkred,PreOligoByothers_Zhang_Cuffdiff2FCover20__,User,1,0.700345493,1
280,darkred,PSVZbyQSVZ_Morizur_FC5___,User,7,1,1
281,darkred,QGBCbyPGBC_Aulestia_FC5___,User,1,0.734443471,1
282,darkred,QGBObyPGBO_GSE114574_Tejero_FC5___,User,4,0.999995112,1
283,darkred,qnpBYtap_Mukherjee_FC5___,User,3,0.999993576,1
284,darkred,QNSCbyPNSC_Ben_FC5___,User,3,0.996407519,1
285,darkred,qRG_BY_aRG_ThanTrong_up__,User,0,1,1
286,darkred,qRP_BY_aNP_ThanTrong_up__,User,0,1,1
287,darkred,QSVZbyPSVZ_Morizur_FC5___,User,4,0.999930455,1
288,darkred,tapBYqnp_Mukherjee_FC5___,User,1,0.999861357,1
289,darkturquoise,aNP_BY_qRP_ThanTrong_up__,User,0,1,1
290,darkturquoise,aRG_BY_qRG_ThanTrong_up__,User,0,1,1
291,darkturquoise,astroBYoFC5__,User,0,1,1
292,darkturquoise,AstroByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
293,darkturquoise,endoBYoFC5__,User,0,1,1
294,darkturquoise,EndotheByothers_Zhang_Cuffdiff2FCover20__,User,2,0.951003111,1
295,darkturquoise,MacroByMicro_Zhang_Cuffdiff2FCover20__,User,0,1,1
296,darkturquoise,macrophagesBYoFC5__,User,0,1,1
297,darkturquoise,MicroByMacro_Zhang_Cuffdiff2FCover20__,User,8,0.028150713,1
298,darkturquoise,MicroByMono_Zhang_Cuffdiff2FCover20__,User,1,0.977375694,1
299,darkturquoise,microgliaBYoFC5__,User,1,0.896034358,1
300,darkturquoise,MicrogliByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
301,darkturquoise,MonoByMicro_Zhang_Cuffdiff2FCover20__,User,2,0.959298822,1
302,darkturquoise,monocytesBYoFC5__,User,0,1,1
303,darkturquoise,myeoligoBYoFC5__,User,0,1,1
304,darkturquoise,MyeOligoByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
305,darkturquoise,neuronBYoFC5__,User,1,0.996659902,1
306,darkturquoise,NeuronByothers_Zhang_Cuffdiff2FCover20__,User,2,0.983970662,1
307,darkturquoise,newoligoBYoFC5__,User,0,1,1
308,darkturquoise,NewOligoByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
309,darkturquoise,npcBYnsc_Walker_FC5___,User,0,1,1
310,darkturquoise,nscBYnpc_Walker_FC5___,User,0,1,1
311,darkturquoise,PGBCbyQGBC_Aulestia_FC5___,User,4,0.908901981,1
312,darkturquoise,PGBObyQGBO_GSE114574_Tejero_FC5___,User,3,0.999981717,1
313,darkturquoise,PNSCbyQNSC_Ben_FC5___,User,0,1,1
314,darkturquoise,preoligoBYoFC5__,User,0,1,1
315,darkturquoise,PreOligoByothers_Zhang_Cuffdiff2FCover20__,User,0,1,1
316,darkturquoise,PSVZbyQSVZ_Morizur_FC5___,User,7,1,1
317,darkturquoise,QGBCbyPGBC_Aulestia_FC5___,User,2,0.297889548,1
318,darkturquoise,QGBObyPGBO_GSE114574_Tejero_FC5___,User,3,0.999986209,1
319,darkturquoise,qnpBYtap_Mukherjee_FC5___,User,1,0.999999316,1
320,darkturquoise,QNSCbyPNSC_Ben_FC5___,User,0,1,1
321,darkturquoise,qRG_BY_aRG_ThanTrong_up__,User,0,1,1
322,darkturquoise,qRP_BY_aNP_ThanTrong_up__,User,0,1,1
323,darkturquoise,QSVZbyPSVZ_Morizur_FC5___,User,0,1,1
324,darkturquoise,tapBYqnp_Mukherjee_FC5___,User,2,0.994595729,1
325,green,aNP_BY_qRP_ThanTrong_up__,User,3,0.698356667,1
326,green,aRG_BY_qRG_ThanTrong_up__,User,5,0.797799527,1
327,green,astroBYoFC5__,User,68,0.414733514,1
328,green,AstroByothers_Zhang_Cuffdiff2FCover20__,User,36,0.056554417,1
329,green,endoBYoFC5__,User,14,0.97757647,1
330,green,EndotheByothers_Zhang_Cuffdiff2FCover20__,User,38,0.241946489,1
331,green,MacroByMicro_Zhang_Cuffdiff2FCover20__,User,20,0.009582242,1
332,green,macrophagesBYoFC5__,User,38,0.001272795,1
333,green,MicroByMacro_Zhang_Cuffdiff2FCover20__,User,22,0.799970536,1
334,green,MicroByMono_Zhang_Cuffdiff2FCover20__,User,20,0.93367453,1
335,green,microgliaBYoFC5__,User,11,0.931924556,1
336,green,MicrogliByothers_Zhang_Cuffdiff2FCover20__,User,90,0.000734147,0.740020479
337,green,MonoByMicro_Zhang_Cuffdiff2FCover20__,User,70,2.84E-08,2.86E-05
338,green,monocytesBYoFC5__,User,54,1.41E-12,1.42E-09
339,green,myeoligoBYoFC5__,User,3,0.898608483,1
340,green,MyeOligoByothers_Zhang_Cuffdiff2FCover20__,User,16,0.496341335,1
341,green,neuronBYoFC5__,User,14,0.999999755,1
342,green,NeuronByothers_Zhang_Cuffdiff2FCover20__,User,23,0.999808608,1
343,green,newoligoBYoFC5__,User,11,0.11322077,1
344,green,NewOligoByothers_Zhang_Cuffdiff2FCover20__,User,3,0.921649541,1
345,green,npcBYnsc_Walker_FC5___,User,43,0.965079059,1
346,green,nscBYnpc_Walker_FC5___,User,48,0.076321696,1
347,green,PGBCbyQGBC_Aulestia_FC5___,User,53,0.258810385,1
348,green,PGBObyQGBO_GSE114574_Tejero_FC5___,User,103,0.767250971,1
349,green,PNSCbyQNSC_Ben_FC5___,User,23,0.981699218,1
350,green,preoligoBYoFC5__,User,2,0.34219874,1
351,green,PreOligoByothers_Zhang_Cuffdiff2FCover20__,User,8,0.415752198,1
352,green,PSVZbyQSVZ_Morizur_FC5___,User,243,0.964232627,1
