"","GSE67333","GSE68719","GSE53697","GSE64810","GSE100297"
"CAMKK2",4.47628237580723,3.91781485420921,3.32793937783133,4.74308824789761,2.20627846780384
"CAMKMT",1.45832307630996,0.217298095846544,1.12204808477365,0.242818601519293,0.676678673498659
"CAMKV",8.31001719301722,5.57805293338668,4.56472360553525,6.29458265587335,3.20257990327219
"CAMLG",4.57337651494845,4.38257356239244,3.23704392245887,4.81124005771718,3.81711636437418
"CAMSAP1",4.31736029865928,1.88103196425248,2.63460724812477,2.32482495751522,2.23975840823979
"CAMSAP2",4.92313151508751,2.30188803367742,3.65517906274513,2.90282574670321,2.47590049984771
"CAMSAP3",2.91829277996383,2.84103357631528,1.78084818331667,3.06325009840447,2.10276492712234
"CAMTA1",2.76665562649691,0.649553260287471,1.78749116489217,0.930550056606222,0.925649188590121
"CAMTA1-DT",0.794987915079608,1.68835666259256,0.865005596407195,2.05341837667904,1.98366096744473
"CAMTA2",5.92889322675279,4.00864164049197,3.4073013752913,4.34724433085245,3.7952594570907
"CAND1",5.18353620120279,3.14754629369119,4.07371521641354,3.79455687289833,3.3714867202585
"CAND2",2.91602490598294,1.34423463856298,1.58135083742195,1.57326046417864,1.37456096828213
"CANT1",3.89100292243993,2.53962701029898,1.98732205822645,2.74433543585938,3.34401339135234
"CANX",6.31542266091698,4.77363267817643,4.58531138714395,5.19327685928902,5.66943942720307
"CAP1",4.63005849505425,2.56194046957257,2.85747767441725,2.95849228101976,3.5374391868814
"CAP1P2",0.699250910441291,0.0619882433372822,0.176116953746862,0.104400028510429,0.215874895850639
"CAP2",3.68251131961732,1.94031258032914,2.07195025024923,2.77994347194848,1.35545811221468
"CAPG",2.61214926682235,2.25657441396548,1.18762719622518,2.03217374076879,2.87916156439627
"CAPN1",4.21192818209542,3.61251177249868,2.41534563201817,3.76927536575875,3.63199387054681
"CAPN10",3.14393596797807,2.60252621563093,1.66085310344226,2.67541155555054,2.37296144352681
"CAPN10-AS1",2.0726748457688,2.85704480112291,1.6912325709767,2.82851191200231,2.74420072145867
"CAPN13",0.668142420681306,0.180116658902699,0.37083050230968,0.20203462179632,0.342348821298835
"CAPN14",1.03384124063068,0.0701981925010956,0.322516909015089,0.0875215192305944,0.0494729163043717
"CAPN15",2.54754115734645,2.21952851822421,1.30383631114986,2.01555620108704,2.71787637176917
"CAPN2",3.59664131182347,3.14764387507034,2.60744618241415,3.13495147994273,3.85533512798134
"CAPN5",2.20945727307551,1.48743371621436,1.05317836904535,1.85457567191506,1.86449424091368
"CAPN7",3.78476056895045,1.90182281424594,3.03657876412235,2.33777274869386,2.77518826563833
"CAPN9",0.782145014404818,0.830257171008387,0.602853634736596,0.747691508771827,1.20630733968472
"CAPNS1",4.38635446070376,6.07501707884909,3.04047988816638,6.25472814505728,5.87967654477448
"CAPNS1P1",0.61542292456736,0.064450368357153,0.403136050553965,0.0878032867906838,0.0303923711962401
"CAPRIN1",5.88212172751099,3.51800677014099,3.83390235324103,4.0695764821246,4.07991779429561
"CAPRIN2",4.11611993266738,2.9043936577291,3.25713907222073,3.4459629233023,2.88874777582134
"CAPS",3.60110348443358,4.0439624686913,1.96773339501279,3.56173933731932,6.94194368873032
"CAPS2",1.85206404669631,0.118949056312465,1.67800512973647,0.299112907163348,0.504582251689011
"CAPSL",0.468138241531916,0.0638382886571974,0.0479120226489201,0.124002856778446,0.903389062593203
"CAPZA1",3.23464466486056,2.56372389579424,2.86369380157794,2.90097210906781,3.05954957117917
"CAPZA2",3.31303618026152,1.87352751047202,2.26503763083783,2.51661823223598,2.06162506474915
"CAPZB",3.80712057140132,2.40717754242499,2.18418912747816,2.67247708565975,2.92593291842006
"CARD10",0.908830175838515,0.773707911094584,0.281123836960079,0.655812476380057,1.21936015120304
"CARD11",0.872924050607194,0.243119921968156,0.179095229544536,0.193676556450862,0.797954075752578
"CARD14",0.839630972019298,0.408346947723253,0.156696006434422,0.271694830013528,0.817247557155891
"CARD19",2.56673242726195,3.26792473455481,2.11445729720483,3.16783589755244,3.57681345185749
"CARD6",1.39675963436431,0.651250826779913,0.558991445521667,0.602769198563105,1.86486850837116
"CARD8",1.45229630985639,0.51797436519194,0.831798131196779,0.542958044666088,1.49468531772864
"CARD8-AS1",1.67165275238284,1.37775293771191,0.679222093654878,1.44510786271111,2.47220557848579
"CARD9",2.6846817728297,2.19781353847218,1.10052115841517,1.73584621974391,2.73355056973217
"CARHSP1",1.82206281526931,0.983894247111858,0.819442856349531,0.717678914980185,1.88538649287289
"CARM1",2.85822373548922,2.13685408111128,1.55267371802765,2.2912680274385,2.43307731006813
"CARMIL1",1.81284602171822,0.545198197884261,1.77468723302673,0.655630347964587,0.775600299340895
"CARMIL2",4.69584460969675,4.08716150484265,2.09782721828497,4.24266942401763,2.67495865730101
"CARMIL3",3.65557361138511,2.45352311998951,1.81519311692244,2.47733354099328,2.73133467077895
"CARMN",1.17698519972087,1.08428828115305,1.07304634952789,1.1466568808411,2.05919372565915
"CARNMT1",2.14632574104874,0.114460013875929,1.46513945447158,0.243013012631765,0.394818028662048
"CARNS1",4.84659776654489,5.37750931253849,4.12501554224866,5.48905100715048,5.25596312400483
"CARS",3.4548137500407,2.2073270569807,1.74756992717937,2.39703191723545,2.68697343832377
"CARS2",3.22019363698599,1.87241552297284,2.10132270028656,1.95882444816882,2.21760373620897
"CARSP1",0.0276267757773611,0.0806976623009327,0.0345705653938078,0.0527915288293466,0.344141448948793
"CARTPT",4.74458781894549,4.99649179467457,3.95081530260085,6.05476095445354,5.50213989748727
"CASC1",1.28031452532013,0.204664743333904,0.703629243416403,0.331290516766751,0.815306441460483
"CASC10",3.33293648261508,3.7687142728649,2.60096687363091,3.64760028792316,4.04177826205765
"CASC2",1.61096968183341,0.240095914181157,1.16390995987128,0.355864050408524,0.921190291354645
"CASC3",5.33945750849935,4.3918303775027,3.57441168754893,4.32423221590046,5.32862307280107
"CASC4",3.83419356273262,0.675694111726496,2.28320168233001,0.885597590332637,2.35279986015548
"CASC6",1.58324533514797,0.00479359601569074,0.116647563507344,0.0123524913076707,0.182566503876519
"CASD1",2.04226600026034,0.156036613926852,1.326253245015,0.281025739771033,0.524640527901613
"CASK",2.08261820285648,0.406746120578985,1.22734556312887,0.552219690222066,1.07912862386848
"CASKIN1",5.98501971501853,4.59605203984408,3.61413327648503,4.75408014986268,4.20045617655111
"CASKIN2",3.69497282257711,3.79735991552248,2.42256216037113,3.59950426131192,4.42869983909911
"CASP1",2.34608374986636,1.71514340562236,0.974521657056397,1.48244159298946,2.8160253267498
"CASP10",1.12343990501391,0.656627797624357,0.659410095675893,0.610190975645805,1.50221700679457
"CASP12",0.42914749579581,0.17680211662832,0.0981619718798653,0.271742898989818,0.535949911920511
"CASP16P",1.36099114885022,0.118956142573806,0.514186068463234,0.192689122850447,0.995988284428504
"CASP2",3.00567680256408,2.22807270249582,2.25665978515191,2.27383452405184,2.69628851658638
"CASP3",3.0718460910613,1.95078118834932,2.14854279420251,2.33615477003415,2.362290944444
"CASP4",1.47293133635414,1.0578455426582,0.673953287376501,0.873620997753352,2.28301199417158
"CASP6",2.10855958171044,1.36301180764306,1.0883291273279,1.4487738532826,2.20590397957392
"CASP7",1.51021168792406,1.16390795826271,1.04167917316095,0.988169688279632,1.54819152424731
"CASP8",1.60428862248526,0.972072361757026,0.940048887469402,1.29003223142219,1.47018886347386
"CASP8AP2",4.1029613451245,1.3293669638149,2.81191892764926,1.62996727753663,2.19627005726142
"CASP9",2.92450891983201,1.77139283508036,1.50425109655208,1.84744084191731,2.24951137547179
"CASQ1",2.34977960138048,2.57232259842075,1.84289197930912,2.91444270246254,1.38545546861284
"CASQ2",0.176610031074375,0.146171803449366,0.112208903328286,0.257927949132743,0.520280563882427
"CASR",0.292638440321871,0.113016640803526,0.82162563902298,0.154536508433958,0.0854104784851681
"CASS4",1.17886455610453,0.272657397204688,0.409143366287257,0.247068584456303,0.949405242995617
"CAST",2.02890835101555,0.320444106108397,1.19389233588005,0.40286549195503,1.21044598516596
"CASTOR1",0.0461424425890065,0.232666787180882,0.060897925401257,0.19784950778847,0.878211577550914
"CASTOR2",3.14602857932258,0.471875231525772,1.3533893514533,0.464850974564866,1.35980358970494
"CASTOR3",3.3500668389419,0.952427657988573,1.7287029215654,1.09127762987304,2.06668001213419
"CAT",2.85297530941906,2.59362508569503,2.37385597051949,2.83812528750336,3.43781696209694
"CATIP",0.599409068800724,0.109079712942171,0.131116448408379,0.117639973475726,1.81875108022022
"CATSPER2",3.28924028148502,1.94408748263954,2.25160016519595,2.07610734057324,1.96629150987148
"CATSPER2P1",1.83579362116556,0.739248294504534,1.05118513532877,1.06511271397824,1.57350399614197
"CATSPERE",1.06500003740837,0.103117932343736,0.711070014225514,0.154195319960571,0.436223612061824
"CATSPERG",2.22098622705664,0.787378939251229,0.801667938318306,0.748936848102183,1.74575551410059
"CAV1",1.22817312811729,1.27594212811076,1.05668974556286,1.44875255476227,2.09626576083832
"CAVIN1",3.63178207208427,3.48319230353096,2.20198789462598,3.45531236895414,5.66893516452311
"CAVIN2",2.72677457534879,2.67284990901341,2.23871149202387,2.99199423579617,3.0132151077755
"CAVIN3",1.68686088353192,2.87828716849002,1.54988592032753,3.09785510490132,4.07458516685491
"CAVIN4",3.12210984912518,0.918016753659082,2.01547192839513,1.17887928075108,1.4990970276845
"CBARP",3.4902571671358,3.36680068286059,2.00780348942224,3.58857438192834,4.18108662341102
"CBFA2T2",3.56052496738107,1.34406611818685,2.15639941830624,1.47188376721615,1.94252253274543
"CBFA2T3",1.89683340093325,0.801634410775922,0.468245438288359,0.883203616214668,0.667356588484066
"CBFB",3.22590628783301,1.44532793076542,2.06841819578459,1.4424899230481,2.32889312346103
"CBL",3.15937211475748,1.4041293632734,2.08590893433309,1.60680741900581,1.97291078241341
"CBLB",1.9549180836793,0.314237306341327,1.54113593551475,0.409159811895279,0.919982718209556
"CBLL1",4.22604992832444,2.59926184853375,2.92401931136362,3.06038945693326,2.88031938921486
"CBLN1",2.00706364162724,2.56154910250984,1.27262968211432,3.37316396722105,4.1140186773609
"CBLN2",2.6320055246138,1.70157748937119,3.49145098062,2.3513488070924,0.207033150411189
"CBLN3",1.14283629421418,2.02583219242427,0.766726927406771,2.12655985277956,2.46950770600545
"CBLN4",3.48567265155795,3.12274959402488,2.91695470160199,4.42891776260023,2.23834655359813
"CBR4",2.20317294753553,0.952580405129972,1.80146407374745,1.25958649365768,1.34097310462794
"CBS",2.35852160108721,1.65638127463605,1.15423173075909,1.57352675724387,1.53848105640069
"CBSL",0.482810188405453,0.507194934162471,0.406352344339783,0.511835762231888,0.263311196220134
"CBWD1",2.69370893521085,0.845327411545395,1.67950636956252,1.22677458640022,0.975344310651234
"CBWD2",2.23402396614182,0.820759553363205,1.47734019917783,1.17836251982121,0.77838797541931
"CBWD3",1.69665717993198,0.527686706773522,1.2885114068682,0.842958858288649,0.260255073326609
"CBWD4P",0.357549973988101,0.192822975531896,0.578705959736104,0.256470970882648,0.0746319957687142
"CBWD5",1.98392587004951,1.09082690143749,1.93402733365415,1.41507349403711,0.625741972337884
"CBX1",4.13214779430006,3.61976510939902,2.73336461943539,4.0223539852365,3.95869017715619
"CBX1P1",3.39758983475924,0.286031424473818,2.43311681993216,0.660700819715947,1.01173148449585
"CBX1P3",0.12850339114111,0.269814575981693,0.100917478484448,0.253761725124051,0.27962305497964
"CBX1P4",0.894977443688802,0.147176834773403,0.452754297262202,0.137912074663678,0.478343565887175
"CBX2",0.696337911424141,0.837270195865345,0.295518295944053,0.694257871956741,0.921060600532728
"CBX3",5.21587041659306,4.74110802434685,4.02307837105824,5.31275582870902,4.83222106765257
"CBX3P2",1.32311321658291,0.744752641299355,0.971837038908839,1.37110990673679,1.23960033020318
"CBX4",5.53662815689681,4.44605896076805,3.00067772338069,4.71945152674537,4.86494874926407
"CBX5",5.55745262025281,3.47688272023434,4.47212604342504,3.7448869802647,4.45199099474737
"CBX6",7.16063702540543,6.48761238381536,5.90832791397906,6.86567936758843,6.18476475558025
"CBX7",4.91110603834377,4.50553776269865,3.24233561423424,4.87755682366963,3.89932929797256
"CBX8",1.28230034857948,1.53150709312252,0.807289653770415,1.67734855899081,1.52193753383483
"CBY1",1.89055796940176,0.388903471229659,1.09050391429798,0.548266500842786,1.31150119301261
"CC2D1A",4.76046066588284,4.0498966557464,2.38868594848234,4.02436647927363,4.15747871426898
"CC2D1B",4.0614587644873,3.3292735907495,2.90755229106438,3.44885343543518,3.86189565349296
"CC2D2A",3.47245956761873,0.646874204167961,2.48065900856557,0.822279555764968,1.68727810565403
"CCAR1",3.817471731502,2.20975757828978,2.62330436429252,2.50039027029105,3.02007653796105
"CCAR2",5.0341433643576,4.40496740942543,3.50867274148945,4.7169888777396,4.28244438876049
"CCBE1",2.31230051537041,0.0664312753427851,0.616472880052496,0.0966826986416048,0.225336905472317
"CCDC102A",1.018668622439,0.62948152478433,0.212626725709866,0.444451790032218,1.62002175614375
"CCDC102B",0.865343872694527,0.104745506193856,0.817130295116606,0.155587712111562,0.206022952822497
"CCDC106",3.79449576685566,3.94919078690831,2.07169849220565,4.2485914508121,3.433258202528
"CCDC107",1.01810119781469,1.87765153586054,0.942599371754417,1.98798822144684,2.54484992522712
"CCDC110",1.25315998886126,0.443730679925158,0.788043357837245,0.708424599162946,0.972303095373966
"CCDC112",3.01554176986837,1.37085218618765,2.12531923681632,1.83103333799705,2.28285436766295
"CCDC113",2.40345962692504,0.29795896969719,0.878956851556075,0.585907781207265,0.917601514218734
"CCDC114",1.24652927330586,0.455548817556652,0.155925040148757,0.402040875444665,2.65876363595765
"CCDC115",5.18388009095136,5.42824203968873,4.11705231455897,5.92570620139456,4.64674279753095
"CCDC116",0.856169304471617,0.59432969527281,0.294690972127014,0.563109508306259,0.985498987149201
"CCDC117",4.19901805297081,3.01457097685995,2.64365891807267,3.1035885350764,3.18631869362624
"CCDC12",2.55802215540766,1.49328666859115,1.27014085277788,1.57500158105183,1.6880580742259
"CCDC120",2.4138560950589,2.14456527360522,1.13380417537224,2.05859666527189,2.8641314430313
"CCDC122",2.02898557435866,0.338145658187386,1.52387941968886,0.509731380524918,1.16938415004114
"CCDC124",4.11474751058851,4.73021902067553,1.93820494751811,4.81995840433023,4.57184573229394
"CCDC125",1.92165637698616,0.790259811137915,0.966731190563965,0.892521261465486,1.88712328719699
"CCDC126",2.23792634419383,0.909413359545203,1.35841611615712,1.19799738322419,1.60506409967571
"CCDC127",3.98450343960057,2.58489605022536,2.23965502029588,2.84509325564789,2.71369710226347
"CCDC13",1.12861195305994,0.262863803740217,0.388792501787645,0.335061066815954,0.80068486465573
"CCDC130",2.75319238386711,2.68813994705156,1.73679248698109,2.7278064502701,3.29005161492963
"CCDC134",2.12566881225325,0.239959886728065,0.86102330360761,0.296230826793678,1.05983009616246
"CCDC136",5.66505598327688,3.4297736176707,3.29268947792326,3.98127504766508,3.76806854917516
"CCDC137",3.75183887106512,3.73990575753037,2.05583349865617,3.8181030169987,3.86702688541738
"CCDC138",2.47495426070705,0.424121896945562,1.51782632924887,0.580929063105748,0.954111452813984
"CCDC14",3.17224992738603,1.69321851440264,2.64410018797165,2.32076744155002,2.70133080758179
"CCDC142",3.06101742353437,1.60698035557511,1.91266135038964,1.69582282992164,2.63304972560796
"CCDC144B",2.57395970814847,0.0675234751915089,1.45441417009383,0.153849943698966,0.222160405747824
"CCDC144CP",3.04676914610607,0.149897120955601,2.25601638373804,0.26855070844018,0.334211820105441
"CCDC144NL",1.85809649008822,0.425291943391886,1.06023360775198,0.675186188750043,0.226207966977154
"CCDC146",1.10913290428361,0.257220810565011,0.76413746295274,0.315327514160352,0.919721240094544
"CCDC148",1.30077415760868,0.049229454299045,0.518295823155164,0.0754557142937843,0.189700854080975
"CCDC149",2.83528513364304,0.896512639178681,1.51069578273286,1.06265898736122,1.10341206374534
"CCDC151",2.49105335497903,1.97944648159218,0.743018978808802,1.65426629261422,3.06624280608828
"CCDC152",1.27449744791277,0.547227977518562,0.567273521875892,0.493635170795741,1.17182064125271
"CCDC153",0.454996395679459,0.546425604840381,0.162061110120468,0.581695850537809,1.62703237160405
"CCDC154",1.86090205504965,2.0492269553594,0.758114655898155,1.71808518523228,2.30686693117293
"CCDC157",1.04527443204209,0.826825490264517,0.337636973192958,0.999783016349774,0.8874943638779
"CCDC158",0.664178025870653,0.293641545232204,0.503601983215408,0.511828300260847,0.504643390040098
"CCDC159",3.39929645490388,3.71305169938269,2.08833684350202,3.43460042678538,4.25095521439524
"CCDC160",1.76522691270874,1.05301699949225,0.919577595847998,1.10534273703371,1.64730838659447
"CCDC162P",1.04093655936258,0.289032709782433,0.616366946088853,0.424606778505499,0.50942732769309
"CCDC163",2.01696087107985,2.48436917701269,1.21125500089725,2.48303054640699,3.1133906346065
"CCDC167",2.40532034038678,1.81203689129939,1.42759134838891,1.84568194079967,1.82466234433483
"CCDC168",0.449428956614134,0.106293097555207,1.52902111413049,0.123833653832217,0.0672694609095441
"CCDC17",1.85645161011769,1.59537035607705,1.16931662968603,1.34530710270408,2.9849811214405
"CCDC170",0.891278158358949,0.0746544951084251,0.2621416832319,0.0991923308144825,0.896583204652471
"CCDC171",1.76039564071957,0.104353874094641,1.08565686969242,0.181119686332316,0.218299355513838
"CCDC173",2.18217045220637,0.489529423626924,0.811851351010601,0.607293607114278,2.19892501569838
"CCDC174",4.18839288798689,1.92460032373759,2.37738218624486,2.05090782923823,2.58744204732518
"CCDC175",0.976048103250259,0.040822069772686,0.814952443726791,0.109950094640248,0.49278295911889
"CCDC177",4.28176013783014,1.90869257983305,2.73976059032463,2.61037937285625,1.37339605153321
"CCDC18",1.77833852960413,0.305439057262887,1.04026743612479,0.384086809581333,1.18338383294276
"CCDC18-AS1",2.80971636081739,0.933652836481632,2.02395693310988,1.22641571022308,2.54847763574241
"CCDC181",2.1418453444912,0.639654940886885,1.13659782329424,0.899300192837374,1.3379768993541
"CCDC182",0.378724317835929,0.0883740432174021,0.0780453329597574,0.0666560474169031,0.185988447923434
"CCDC184",6.02421857781914,5.38295720759977,4.08364513541982,6.31844879879658,4.92705976590227
"CCDC186",3.93992203246859,1.32763331680243,2.61913394811293,1.89160292665235,2.12633562232833
"CCDC188",1.86550010864985,1.77727648388115,1.31864818405443,2.37042833701313,2.73707897579746
"CCDC189",0.853817848221052,0.849369362488318,0.366180310217243,1.13178105214655,1.00001288487226
"CCDC191",1.42622517593065,0.3876473243034,0.90492216562589,0.645526024613076,0.974475193519883
"CCDC192",1.17258894632073,0.146245245368468,0.829922857599725,0.215211665459394,0.214766299643594
"CCDC194",0.864682380148556,0.608690040681461,0.266801863505946,0.188103864101736,1.68745002742979
"CCDC22",3.4266758125266,2.6563163254475,1.62622288632541,2.75166447371762,2.40643193467741
"CCDC25",1.58759476232239,0.366692957283019,1.14738860036014,0.460292241008869,0.94696225283955
"CCDC27",0.298917036386101,0.112056908904335,0.0811920012388704,0.132986764405947,0.712036036154734
"CCDC28A",3.83409910442497,3.20538268723022,2.72884677615674,3.64104750839055,3.09449706305974
"CCDC28B",3.20949765304533,2.81297665096498,1.90957833053353,3.03249086293033,2.77512952548219
"CCDC3",2.55788733597445,1.25465904222133,1.97043681994977,1.47699604096868,0.828839320589285
"CCDC30",2.42406666630874,0.323672607061012,1.52989548648983,0.441472348868171,1.42061229151783
"CCDC32",1.06562798780906,0.231999320940754,0.297165311423248,0.320313495380187,0.307479796696186
"CCDC34",2.40641895070338,1.21520719351816,1.08099321854999,1.66279489076774,1.70195266875362
"CCDC36",0.668557867469646,0.130784306926425,0.252731537186365,0.095025551576461,0.540731732237741
"CCDC40",2.08795621087547,0.928708610889507,0.740741948864322,0.881467562758121,2.75740635055304
"CCDC47",5.13125259753367,1.95707078856767,2.63704126023372,2.4649104542763,2.83580814947792
"CCDC50",3.33043918450918,1.7864708205957,2.78715670403877,2.10411541165758,2.62694673140713
"CCDC51",3.24325117207504,2.42880963183434,1.59857287269553,2.7406778625656,2.2782716488913
"CCDC57",3.07734592589522,1.47779748033354,1.715574085136,1.62709098747312,2.02443330851868
"CCDC58",2.09293831569326,1.27350841524673,1.56951145449679,1.70733595020596,1.42397299218982
"CCDC59",1.92408674810681,0.530493896788556,1.15788380886614,0.716972710348511,0.864170402361166
"CCDC6",4.40780910258824,1.94458461330448,2.81973974943351,2.29399466518195,1.96927173500189
"CCDC61",2.43570778039839,1.37503164363674,1.41140402660398,1.37918710741716,2.07762630684901
"CCDC62",1.94180665812548,0.472058128607871,0.76967752822832,0.528610763075673,1.10186575920779
"CCDC66",3.45605234184824,1.25286604119512,2.76817415820574,1.58823784677013,2.00383474972144
"CCDC68",0.507637391425472,0.503889427877803,0.768997676574165,0.802582062776505,0.440256073942606
"CCDC69",1.14382793561686,1.21893496434099,0.677507657980436,1.24829838945935,2.05831817425589
"CCDC7",1.7147229949771,0.0854065566465796,1.47543785258925,0.138572791755248,0.352684483804679
"CCDC70",1.35921389328418,0.024434524779548,0.507490860926924,0.0299218069976091,0.170932319773244
"CCDC71",4.19328114494053,2.60862398266218,2.77097014093639,3.01949715644136,3.62154517418207
"CCDC74A",2.98784435759095,3.01015287085622,1.48173518950818,3.0533186896456,3.13960275309493
"CCDC74B",2.60853492737566,2.66133837939519,1.30300095296327,2.65875329268362,3.60507879754259
"CCDC74BP1",1.23215638996825,0.193460257674869,0.283244504486746,0.243781031491142,0.164747973525957
"CCDC77",2.14362271567218,0.652598002709511,0.851813601485284,0.765611554217309,0.945904294866011
"CCDC78",3.85731800810063,3.39115295056954,2.27596297113142,3.35742672586646,4.1554740902101
"CCDC8",3.75223724743674,2.43539337084073,1.75067314053486,2.59501120247571,4.79311884489255
"CCDC80",1.83001324432161,0.598455455122774,0.641657589751686,0.800137171010934,2.41278664734471
"CCDC81",1.69581327616812,0.263341888978676,0.821980967638394,0.238517604759942,1.13800232153149
"CCDC82",4.33390054630106,2.72591387300282,3.61909080161741,3.38488819180044,3.09580685913943
"CCDC84",4.54292537663606,3.60835742809131,3.53093630914162,3.78022063959767,3.88315448729659
"CCDC85B",6.86143484460247,8.29611152168749,5.83162216773971,8.42151502125385,6.87735032742961
"CCDC85C",1.35066385235852,0.0852207921996211,0.392175287112638,0.0940570073187352,0.352793126791225
"CCDC87",2.22179094541855,0.550284344013493,0.817026847585372,0.909021190600869,0.851981710275794
"CCDC88A",3.86255582079896,0.217947627133096,2.4274182814029,0.279191185471147,1.67464268389911
"CCDC88B",3.13456055638806,3.12798760474375,1.42385913229184,2.68695795975941,3.57407152595747
"CCDC88C",1.48060821132795,0.323619455717241,0.36336114717306,0.388710297390854,0.935106835454512
"CCDC89",4.20695256939763,0.972023192985785,1.71057193908498,1.4741808234681,2.63301041079436
"CCDC9",3.41098150894947,2.80800739535995,1.3862891632094,2.70686857077061,3.17133374874439
"CCDC90B",3.70751200578698,2.4088373138681,2.85043526829173,2.82654773361212,3.32824283883446
"CCDC91",2.12056717907651,0.383445990960313,1.81118966408752,0.57320842659974,0.847447457174716
"CCDC92",5.60223903061345,3.74838474323443,3.47265491654819,3.91568057072745,3.49464963569177
"CCDC92B",1.98568623670255,0.633161710482648,0.865791927510196,0.765588905178495,0.984443380237321
"CCDC93",3.11882045022081,0.248816407069148,1.88996652493646,0.489507985188198,1.04153185856234
"CCDC94",2.61279157940114,2.10698439133929,1.16942948327323,2.14403289541777,2.2552396441179
"CCDC9B",3.38385198919478,3.01444411623471,1.90690752833342,2.9063941563664,4.14224945222265
"CCER2",1.67916868175111,2.52721534737848,0.839031598645431,2.28140989098255,2.03671082706209
"CCHCR1",3.53901376405067,3.13984485524863,1.72956438449236,2.94403117375571,3.09365170869141
"CCIN",1.91520513783258,0.360023753351558,0.432105672317832,0.537987379405884,0.599658806639346
"CCK",4.99615800569639,6.01991811170449,4.53899580971579,6.57430067730389,2.17693997211668
"CCKBR",2.99703305248135,2.48112724939228,1.75263785526769,3.17863139740653,0.311856895772378
"CCL16",0.048701611269655,0.000759616239394214,0.00246903610569248,0.00217780447684657,1.11643498766535
"CCL19",0.862431039757634,0.648914463825358,0.450575727221702,1.15150876185152,3.03327131524689
"CCL2",3.3599774701998,2.98810785296119,1.69108276327958,2.62214224223988,4.91712285854647
"CCL20",0.0666591963524865,0.0743413762250377,0.0283675599015629,0.0613054232634441,0.572674768798915
"CCL21",0.692697399965592,0.0569060753463322,0.651208660386284,0.129501308868766,0.634492853548286
"CCL28",0.396859180910751,0.321778716762909,0.270707404587031,0.474870053143622,0.866050435672443
"CCL3L1",0.659733990840912,0.264267342372692,0.543503643428583,0.461985508871574,0.404813127191244
"CCL4",1.18098733619465,1.18044587678964,0.451257528313981,1.46378742817716,1.94592119090829
"CCL4L2",1.02808433525635,1.30840704580928,0.555818227477716,1.73420958592616,0.906871014601927
"CCL8",0.104562341646484,0.158432568627586,0.145529046720633,0.259280585433402,0.524341753985489
"CCM2",3.4093786853019,2.74546755324025,2.01772512241223,2.92312824488544,2.23539744727004
"CCM2L",1.2630085634353,1.05723082411922,0.687425686677266,1.05407591950964,1.54755785193786
"CCNA1",2.76998076606375,1.78399234695043,1.34066947764198,2.3875815048484,1.92939638899924
"CCNA2",1.95205276273931,1.77798973770852,1.44844039555663,1.64095303117272,2.41532902463703
"CCNB1",2.24487636464922,1.72341243174892,1.30124656036387,2.16913566968946,1.25551149686857
"CCNB1IP1",2.77981625731367,2.98672899583302,2.34328669414062,3.29657301795944,2.93267420707901
"CCNB2",0.432488449748708,0.183439241351945,0.337679799755934,0.254333559307413,0.603939934361137
"CCNC",4.04897026104499,2.62629799428148,3.50976123814051,3.36107190511729,3.35933230593542
"CCND1",2.24983400770991,2.1023316967636,2.14937703026581,2.490904386665,4.07245318972884
"CCND2",6.38280857555315,3.54276503464308,4.26150075974378,3.96840223893975,3.83768741623747
"CCND2-AS1",2.21152068521065,1.20284958196667,1.49680478520367,1.29297449181442,1.93081982247835
"CCND3",2.59019472903561,2.08154098522018,1.69688650133743,2.09921485987361,2.20325321618017
"CCND3P1",0.129566097209185,0.0640047094546213,0.053058161024818,0.0653624153741815,0.297626027053897
"CCND3P2",0.621099092408612,0,0,0,0.0242663616539639
"CCNE1",1.73136929331431,1.20377440406915,0.866840139634364,1.49171092108488,1.02570691462172
"CCNE2",2.31030769248031,0.822024662832894,1.7326919702752,1.06291046540341,1.44059573512295
"CCNF",2.2245671040589,0.687034107892649,0.72996303725849,0.818060465019518,1.03757664621606
"CCNG1",4.85519891788726,4.32652946047056,3.88784041418741,4.56025262312901,4.86604439573072
"CCNG2",1.34646406641889,0.802829065875975,0.892147363004763,1.12376242270636,0.53083499586344
"CCNH",2.39663358997772,0.99969802366426,1.89839905708676,1.45048141131248,1.05425737952808
"CCNI",5.2488380880543,5.68853835583906,5.20695640228049,6.21090097964635,5.6992421684215
"CCNI2",0.914532895660123,0.372117393226333,0.747321906397753,0.528816344346975,0.596196914334455
"CCNJL",1.21984794366324,0.208086442025551,0.304395718456568,0.255107581641665,0.407903788439864
"CCNK",1.34319730550163,0.290374990568369,0.916786208777743,0.347825928454586,0.873833059022549
"CCNL1",5.14349476064813,4.19565012504932,4.34738905976912,4.65916617200933,5.07956009657073
"CCNL2",5.23033412918982,5.82760950390751,4.48050070695879,5.93698994672054,5.69812926527427
"CCNO",2.81993496153559,3.06019130162336,1.98761654283462,3.6057649102233,2.26353913972478
"CCNQ",3.35450036195502,3.56600145374599,2.32829743744925,3.71474286020764,2.84684942990206
"CCNT1",3.96901623715079,1.87324356004097,2.9440022608899,2.25368265129108,2.52579615035499
"CCNT2",3.9409321184612,2.48979957472818,3.48732568222352,3.08580324971388,2.8179895669753
"CCNT2-AS1",0.78975485633933,0.0327804907023348,0.419016889458782,0.0508193960884543,0.0585916748455492
