"","CON","AD","PD","HD","MS"
"B2M",7.28557954943047,6.33109728456451,7.39000657956177,7.93177138768827,8.48883672261035
"B3GALNT1",3.48918439578234,3.49092179261171,2.78110168907283,3.59488630017717,3.03461383506589
"B3GALNT2",0.945327866861937,2.04677945475237,0.426072302048541,0.554379178483392,1.75561206134871
"B3GALNT2P1",0.107058850899006,0.431398391438995,0.00966163310584565,0.0123933310530726,0
"B3GALT4",1.98257176027376,1.4981988303232,1.83766405516743,1.92669584295025,2.3237324466095
"B3GALT5",0.12675767830423,0.550456129383733,0.0439077081066592,0.0580062832870664,0.313726856816449
"B3GALT6",5.06451960756387,4.06114580537039,4.90009937396142,5.08414308736894,4.75127288146004
"B3GAT1",5.55454845689212,5.40916160401671,5.41606608260078,5.42441748852964,4.17614429391969
"B3GAT2",0.237756056297919,0.882801136466496,0.0676399520618308,0.0738076742650903,0.600643883786683
"B3GAT3",5.23749214622204,4.09369002767714,5.48072399228451,5.32359219606862,5.18373994013625
"B3GLCT",1.01037249592168,1.95626992094498,0.735641557900425,0.932719240973017,0.832281783092522
"B3GNT10",0.542312430046153,1.37312649472178,0.235225257859518,0.28372977827526,1.13123887003168
"B3GNT2",1.94825650256554,2.240439868264,1.48551148734352,2.04121157868678,1.81134412448276
"B3GNT4",2.43788511294183,2.14050037668986,2.20354169994261,2.46217476565061,1.78827856522931
"B3GNT7",2.42259366204165,1.79890413690033,2.23503706502395,1.97108030862199,2.79328978277319
"B3GNT8",0.396882532747323,0.574126445293456,0.309561543514405,0.467540735469245,1.11474067875036
"B3GNT9",3.43133255976425,3.42364901535155,3.3716043950886,3.37047289956051,5.06431325266922
"B3GNTL1",0.724026959536575,1.26373485465908,0.466804313783951,0.503448883732796,0.667812946662335
"B4GALNT1",4.8395047740544,4.10267717656719,4.64129578016003,5.07695568789645,4.05452829531327
"B4GALNT2",0.0814513710632675,0.110158317118687,0.0134789691147736,0.0278417731855889,0.707588102970226
"B4GALNT3",0.910673331162261,1.44600432614782,0.851901808326594,0.693805746744081,0.695105465497815
"B4GALNT4",5.68137841689448,4.77792182124808,6.26888525403488,5.86219442277263,5.73405398912976
"B4GALT1",0.822249211486205,1.29070622198558,0.79882151262675,0.94802125014363,2.17332464945881
"B4GALT2",4.48629962589908,3.26895517116925,4.64474594203796,4.63974834943467,4.3780097507546
"B4GALT4",1.49222793161834,1.56101392771319,1.43494934604186,1.72858661318615,1.951108139377
"B4GALT5",2.32529340540379,2.92762764770994,1.89319668120248,2.07278713933853,2.51556318055295
"B4GALT6",2.47344344344915,2.73826923963422,1.73627648228206,2.51874188237329,1.26561095144314
"B4GALT7",3.30771892997989,3.09370076186941,3.16497326591886,3.12225075391578,3.37081547470423
"B4GAT1",8.71565196359163,7.87028223649181,8.40651910185711,8.97679730499098,8.22542412164125
"B9D1",2.12158524758804,2.33908715468778,1.61764200492032,1.72549380424878,2.19433993463026
"BAALC",0.478443655657849,1.6503444007262,0.324969095605608,0.260272221276946,0.620734078684312
"BAALC-AS1",0.779289366129782,1.19014688402348,0.564768627301108,0.778761782816439,0.790538330692829
"BAALC-AS2",2.00746258446486,1.81529307848044,1.67435893518043,1.63149338785123,2.64716731737351
"BAAT",0.650798135496071,1.03267933370968,0.415433402324017,0.727064287596772,0.183112475298141
"BABAM2",0.769498613208148,1.94199815837062,0.416862631762272,0.439681725806387,0.934150426600945
"BACE1",4.17815784257258,4.34346180723411,3.53845633052251,3.5976964618896,3.99930770955927
"BACE2",0.647825522236938,1.4807658186675,0.614013230061031,0.557817126508079,1.65900268169035
"BACH1",0.362200139280326,1.09968370259044,0.193034078780435,0.272117907851381,0.561628344889791
"BACH2",0.473283397547704,1.84363482534898,0.155075064152166,0.166880574775041,0.670691443930667
"BAD",1.50516476633614,0.5538321472224,1.7033181867875,1.84674403866752,1.65060289792341
"BAG1",3.89937813168114,2.99822843327694,3.90413250485807,3.98041663517908,3.94387386967302
"BAG2",2.01880078889762,2.46760393597029,1.86109285320526,2.26138014569985,2.87855991512692
"BAG3",2.75461917334955,3.23927341969376,3.73424150633149,3.17775077054912,6.50514276519086
"BAG4",3.18323489446814,3.37997049624307,2.67369463512533,3.28385262496196,2.19356335997319
"BAG6",5.46083755340251,4.85668911079303,5.48797639856241,5.4903983009954,5.71760149912475
"BAHCC1",2.1606467093558,2.1445725221418,1.99879661295233,1.94552530999026,2.56039238417494
"BAHD1",2.33610932484615,2.14702521169744,2.25431419596395,2.26736536090108,3.09468145618641
"BAIAP2",3.79652201264896,3.81354319522499,3.6840770088863,3.60236749498511,3.33715606692135
"BAIAP2-AS1",5.53045845441555,4.67220372617992,5.22897687122128,5.56457788185992,5.14086430921395
"BAIAP2L2",2.72302513061701,2.04106174576979,2.79237419425927,2.62060870272165,2.89495993940565
"BAIAP3",5.6698531663344,5.36383012872495,5.38031784703859,5.45804341430066,6.17110693762604
"BAMBI",3.29577102942532,3.07210142960155,3.38684062023881,3.67362165822645,3.88211965840423
"BANF1",6.65332490870925,4.27833548597999,7.3377989205284,7.40615494211525,7.288209660826
"BANF1P5",0.0658946252070779,0.645476068791136,0.0150820672427237,0.0122861715032754,0
"BANP",1.01640077180731,1.99008049667945,0.885294979485212,0.853960376057776,1.84657429871412
"BAP1",6.13747900759513,5.43415523579735,6.18243923927983,6.3499048417723,5.25028138155289
"BARD1",0.494076836328322,1.56169385194579,0.290475533413153,0.355553199330089,1.05984414952269
"BARX1",0.0835420446352642,0.0425127600734571,0.0744588108327231,0.55757803414688,0.646583846431907
"BASP1",3.152154783793,2.64041127538674,2.74850122139871,3.27843527767361,2.2237466294181
"BATF2",0.743309799744164,0.320647738899057,0.872801396512744,0.722660266923035,1.31944379420384
"BATF3",1.78747978387825,1.6464212194804,1.71313534789621,1.75105192961307,1.91794309655013
"BAX",3.41324101624853,2.58144750761955,3.76436680841269,3.48782930302537,4.21423897039889
"BAZ1A",0.64806370904488,1.38018011367396,0.509848528418893,0.520379178045749,1.51835219292979
"BAZ1B",2.76817244604968,3.7692829171166,2.4229860036558,2.54013433883515,3.25460038656825
"BAZ2A",3.21546504763781,3.68640753305019,2.97149550175719,2.88255994274929,4.1926460923052
"BAZ2B",1.41812689576534,3.19334541327267,0.888283340829629,1.14532805329156,1.9211843868098
"BBC3",1.93860786365593,1.38939630007471,2.04922317776509,1.90536286833305,2.60756709460616
"BBIP1",2.87759974424686,3.58816879835245,2.33768702292244,2.8020462051529,3.15438896924249
"BBOF1",0.724075948924855,1.09322761555081,0.467579847439802,0.586449048536108,1.49356014035437
"BBS10",4.65932287130174,4.49583331525061,4.24819868600373,4.87533614449692,4.66304091639313
"BBS12",1.89352725346035,2.39820822847747,1.42501873284187,1.87876208877953,2.05649563631337
"BBS2",3.50375014264663,4.25417500374857,3.24665710528013,3.60238799463247,3.43636828890442
"BBS4",1.75997169367358,2.14443307979005,1.31848857523273,1.58219412299308,1.86518327552091
"BBS7",2.5703653734636,3.03103444192648,1.7754844390465,2.51009506170092,1.84408644892053
"BBS9",0.475339887882862,1.93136060893615,0.183093812516732,0.224860270949206,0.492664252857316
"BBX",1.21462980018712,2.77145914097995,0.727633799470021,0.898711853957654,1.8418614186307
"BCAM",2.99598607526469,1.84724474264498,3.66686343634781,3.41733579822776,4.98431508657854
"BCAN",0.449451794703338,0.505159879164054,0.449069500749587,0.331424603562662,0.788894769729046
"BCAP29",3.56541402068064,3.77807015780728,3.00413193354154,3.63609410265783,2.60870501567048
"BCAP31",4.53685733782608,3.77719379429659,4.70211069491799,4.78615577399463,4.24592802555838
"BCAR1",3.45903773315456,3.42314054922247,3.58026262904809,3.2570020050652,3.75434628964767
"BCAR3",0.575405104708869,1.33944112618183,0.446956745156076,0.505111418679228,1.37453544377303
"BCAS1",3.53657512533349,3.68453140467382,3.36396676360319,2.63703343036684,2.94908191991122
"BCAS2",4.0709575767259,3.97055789989999,3.40716495438585,3.98910095513315,4.6065730407035
"BCAS3",0.491409506758128,1.93305044346961,0.168700415005461,0.162704993527684,0.618025750685424
"BCAS4",1.55276781924258,1.76731389458384,1.16997386513748,1.44387533189871,1.36232101218678
"BCAT1",1.38595807520357,1.89737474171827,0.814013335585447,1.17526311624867,1.08374880256913
"BCAT2",3.30259477893155,2.75065859362207,3.85334408611057,3.58368477599303,4.77762099435467
"BCCIP",1.98706265858601,2.02636401688028,1.61544688599169,2.03072060430215,2.18138403813906
"BCDIN3D",1.37708379558428,1.45737197376182,1.02485014268389,1.37777998952202,1.4326650171862
"BCHE",0.74449853052843,0.781232579816264,0.470640281173433,0.743888415040041,0.547063426845653
"BCKDHB",0.794847783345622,2.22470258966684,0.424452679759483,0.56376298531008,0.752628469734815
"BCKDK",4.4161978750332,3.72976070889923,4.17257338603046,4.14158997325087,4.51839240545364
"BCL10",2.19801448432164,2.80715714116804,1.96031092049778,2.27259489385978,2.80441223520909
"BCL11A",1.71313748638507,2.66077616378792,1.26280295780699,1.58472765703251,0.393135080194642
"BCL11B",0.9761753324552,1.9775105128152,0.625935864210886,0.693697111001731,0.514169194630699
"BCL2",1.1532604663816,3.02224456770277,0.85936383201079,0.970347439762135,1.90424189486439
"BCL2A1",0.290567206224565,0.408145433049502,0.388361229848715,0.674972334864766,1.29058734978898
"BCL2L1",2.72126710215995,2.65387351303382,2.82163624489103,2.88006929859786,3.04947994202769
"BCL2L10",0.959141296223436,0.56472925266489,0.961114623957445,1.41008876570416,1.10890030694667
"BCL2L12",1.14761494657916,0.608185113132218,1.43166959265593,1.3250061054044,2.03015561074374
"BCL2L12P1",0.232512171697114,0.156141863772757,0.108569581560886,0.342797428747294,0.519514148140761
"BCL2L13",1.95102474489218,2.85936464268731,1.48071119862413,1.64892326448336,2.44197055780046
"BCL2L2",0.407828503750676,0.71663337052509,0.269032466055856,0.359769871982241,0.597172739798979
"BCL2L2-PABPN1",1.89134519638935,2.37175400174361,1.61859655089423,1.62591121276175,2.40067273359627
"BCL3",1.59832003230393,0.914213578977002,2.2372376773249,1.89003236302086,4.30677489239863
"BCL6",2.04107535086059,3.24747268023232,2.18201885230001,2.07873415125225,5.89493117337738
"BCL6B",1.51004327281309,1.066407982031,2.01046723472297,1.95904462132019,2.39978034991376
"BCL7A",2.69335219744816,2.43067801056345,2.44619234365464,2.60406848785297,2.18362834702538
"BCL7B",3.56674215720898,2.94353883394296,3.59758841663467,3.78610607385923,3.57041708448888
"BCL7C",0.599646824642121,1.24172990278737,0.419517734052107,0.458366900906626,1.5150586206181
"BCL9",1.63803090388617,2.23842266810651,1.30105291916517,1.37253778474438,2.08483692727276
"BCL9L",1.90985687020494,2.46304744469349,1.71420146282568,1.48062070155108,3.59058774557611
"BCLAF1",4.45215533978474,5.05104442539837,3.83136520761732,4.55276173340986,4.04549760509519
"BCLAF3",1.73422009997628,2.8299604934263,1.16399744359384,1.3898525382831,1.78475590006792
"BCO1",0.814305829529642,1.65104278988375,0.490515143988069,0.382051769053559,1.79633794213015
"BCO2",1.46988820409734,1.85120232611992,1.28259687206133,1.24757403193401,2.45670942993656
"BCOR",0.983992595138329,1.44989224668382,0.716104200026733,0.821918544319601,1.14304871191167
"BCORL1",0.946429344925801,1.28279126147374,0.831605712544816,0.715992769729696,1.66560565389354
"BCR",2.56087401280619,3.16514927225083,2.30125120705979,2.35732109041132,2.52995750996274
"BCRP3",0.372627018897993,0.379361738745846,0.383126211108845,0.276921371908432,0.402958524593178
"BCRP9",0.317708974865914,0.592520351011521,0.438825252869365,0.290532505513956,0.453035688867035
"BCS1L",4.19944359758721,3.53974925617539,4.23374024203917,4.24477305674877,4.05676740344062
"BDH1",2.89110376186837,3.22459630228767,2.33535642561519,2.51035998711944,1.74609794474125
"BDH2",1.73526769145165,1.96547842733518,1.68644607079677,2.04624416248855,1.86409748709982
"BDNF-AS",0.18251662186187,0.906052000122556,0.0313501280225012,0.0361649994051821,0.229355479308728
"BDP1",2.14983623153495,3.75075449575416,1.19887052025743,1.71503401267393,1.95922624337234
"BEAN1",0.373110768039302,0.690277872460863,0.2754631895665,0.227768006487995,0.444660859369979
"BECN1",2.97026642060594,3.13147445454773,2.36648134379818,2.68127523104884,2.90033710682463
"BECN1P2",0.377417091460792,2.98485054840004,0.016798144366545,0,0.247218222364776
"BEGAIN",2.75812291690537,2.59679822568812,2.50980765021647,2.68709069772442,2.67572943029954
"BEND3",0.345819791500691,0.601349193777792,0.23048240218704,0.236947877896317,0.469694635897859
"BEND3P1",0.447370909389702,0.549076887482976,0.40757069030562,0.358293052357356,0.795633127817163
"BEND4",0.543689240318815,0.866753203852721,0.341277976653133,0.61379966374731,0.512246946657769
"BEND6",2.30855094269473,2.49061046475597,1.774807630649,2.15432438266912,1.66764269669349
"BEND7",0.64580781903641,1.21087957538602,0.49623812851306,0.650633879684545,1.36420400692432
"BEST1",2.03212191430771,2.70162067298389,1.73781850295239,1.37113234816523,2.71931902738634
"BEST3",0.41741888224145,0.634704402251495,0.29806191037411,0.335463539874364,0.287392864088459
"BEST4",1.6501286415088,0.999237220881146,1.21095853563387,1.36162278786041,2.66071864527756
"BET1",0.470380538409884,0.614472087954036,0.378000452396253,0.587313277245576,0.596413514308144
"BET1L",1.45416735975862,1.21734604782502,1.46701861574905,1.48584547018192,1.68804301464729
"BET1P1",0.0970788435706453,0,0,0.105480639123288,0
"BEX1",9.18455152152968,8.12152812481976,8.83546324673131,9.44959093679501,8.28151418989328
"BEX2",8.11266408021619,6.87128143253142,7.75179004437634,8.24211776491588,6.98755305731141
"BEX3",9.27264317022333,8.09286814765709,9.07564598452914,9.39017765551086,8.67204598660618
"BEX4",8.73700824953726,7.50684131824715,8.44112122092149,9.00399447093498,8.12311370334611
"BEX5",6.49628271907294,4.66989541510274,6.01212957157466,6.75692160790476,5.73645037402402
"BFAR",2.08884599278724,2.15789985432396,1.76802826057863,2.04882270654146,2.44480784909525
"BGN",3.31202028985091,2.69946279368587,3.8792864751086,3.48320310588242,5.20873825987406
"BHLHA15",0.908235145054424,0.808594506234719,0.737758427317927,0.916968942618757,1.73766381753745
"BHLHA9",1.96728194314069,1.71733875704022,1.59827061690421,1.67124509639336,0.882912333687749
"BHLHB9",2.99421609908055,3.81554384100371,2.49394502801998,2.89543093901288,2.78772314038562
"BHLHE22",3.44847704956439,2.91568861494594,2.94185306272813,3.75579753042193,1.77439273928023
"BHLHE40",6.21468386928059,5.44351744348133,6.22176660751348,6.50994564526606,6.33250698944358
"BHLHE41",5.62723883394929,5.34110509221718,5.72683100068091,6.02855647304147,6.1444688668623
"BICC1",0.349843867783483,1.28653500347839,0.134727452184598,0.247516501803677,0.47266448811271
"BICD1",1.15459641199127,2.56193434268234,0.595361218141311,0.76207784215826,1.62905479458923
"BICD2",2.63097845507064,3.21465236690615,2.22883774610329,2.57851911719204,2.65596410077013
"BICDL1",1.80429272719895,2.55598102327999,1.40048361152861,1.49651293559595,1.51294711492506
"BICDL2",0.528431342733826,0.297594642018746,0.3962629791861,0.345976779254472,0.562664784803107
"BICRAL",1.80490305344085,2.93787106419198,1.31631364926165,1.45391149659332,2.13236662088849
"BID",2.71461935673003,2.44812558027622,2.83214518023529,2.98475752289842,2.60615162134434
"BIK",0.355195890751811,0.81669664079435,0.225103107342153,0.247127332615853,0.574956314554178
"BIN1",5.00317898817311,4.7674645027646,5.24288021046999,4.77888540480096,4.28356069353951
"BIN2",0.553879828745239,0.778379244545149,0.531980077007303,0.588505531932016,1.42447363573483
"BIN2P1",0.0324645639784825,0.434349141607137,0.0128874174413869,0,0
"BIN3",1.37161760089565,2.16226651882656,1.17857865684054,1.0743936927809,2.36566155923972
"BIRC2",2.92880786206967,3.45484018490816,2.58352036067409,3.04858809330454,3.11754381058106
"BIRC3",1.103555636213,1.60486262613783,0.977205383164214,1.35314346061533,2.02361868531089
"BIRC5",0.363909704974902,0.47966757252999,0.389138814824901,0.324484597843928,0.834436169424453
"BIRC6",1.69291868020171,3.49110923308233,1.01331621142065,1.26458946825467,1.79731521955574
"BIRC7",0.28402162754763,0.396557280470494,0.250420573405391,0.306215434057254,0.831987227248673
"BLCAP",4.45330408604664,3.82775617091921,4.31226462085768,4.68568319975113,4.01665212630462
"BLM",0.409576932893326,0.542339627861437,0.308421372805984,0.411558426373603,0.79733670448151
"BLMH",1.27256123856388,1.9644352046453,0.858736211041414,1.03116129410241,1.52684627131095
"BLNK",0.376178593688,0.948139282513793,0.235519688810776,0.296784438094625,1.06612778691786
"BLOC1S2",4.43826738526648,3.75786461628341,4.09485085622217,4.67135980578971,3.88603330345371
"BLOC1S4",4.31736528376021,3.73950616294531,4.29023135497875,4.56697543497843,4.52949412520972
"BLVRA",1.84696381841001,1.58526778883501,1.58919372760875,1.9440006209742,1.90879502278194
"BLVRB",2.57868907913016,1.95764339705326,2.60613468893728,2.54768995957983,3.28715283474902
"BLZF1",2.50651976389707,3.09750551227813,1.96746391043134,2.42823837570499,2.90915207632268
"BLZF2P",0.0863291396411057,0.575163198300669,0.0117456511300419,0.0438983191713734,0.420315939015517
"BMF",0.506276693558596,0.787956048258365,0.502358822940179,0.537300331932958,2.02723290005183
"BMI1",4.38159587820236,4.00637216469553,4.44168683253073,5.07537913485191,4.44232512659342
"BMP1",1.43696927923629,1.156196705783,1.75269691505844,1.52175644905502,2.51570257105247
"BMP2",1.25683231053129,1.30257188773941,0.946769568361781,1.18688086958539,2.0620475151828
"BMP2K",0.817097773234832,2.62150531525557,0.26392613126052,0.413724279122402,1.492445087877
"BMP3",0.342965541871009,0.544492035159127,0.1480794337636,0.213019235908913,0.449334135777416
"BMP4",1.32757890829248,1.04090949396027,1.59673523796048,1.8745881873929,2.88775398374622
"BMP5",0.0648829506023554,0.124688935540236,0.0831739691729236,0.373544641623929,0.323050142157525
"BMP6",0.262882629809249,0.621990040958042,0.225889344476445,0.411693015868225,0.588659683963307
"BMP7",1.68586474085777,1.8050121302242,1.71369921003286,1.6434180862342,1.99950544961361
"BMP8A",0.545241193010974,0.975849278970205,0.369237553500103,0.391238461612475,0.221846874238633
"BMPER",0.681785722100492,2.16760636434769,0.305368327525637,0.403526200747026,0.131161192002078
"BMPR1A",1.08493278706801,2.44223826264667,0.774492200878538,0.990987939714137,1.66150524337692
"BMPR1B",0.578915926240756,1.51470517750919,0.399559162764808,0.506194000908843,0.936324623134518
"BMPR2",2.40574339675443,3.49557680631773,1.68511099753952,2.21795149899566,2.64550134678003
"BMS1",2.47388584462973,3.35180754345174,2.10249936532146,2.28388814227375,2.23416146694625
"BMS1P1",1.81851724870463,3.16008243334257,0.949960204012404,1.25181999253991,2.37510929961226
"BMS1P10",1.27548074244223,2.20009962811118,0.78858874571676,0.88131939473397,1.10670606837931
"BMS1P7",0.202947339385855,0.841084964170401,0.0464333941453553,0.0595182310973992,0.0806134130056601
"BMS1P8",0.327850783779061,0.481057346010431,0.162657045682245,0.233132591679385,0.647546454163596
"BMT2",0.998431020220799,2.44032791384526,0.614309295258056,0.840360297842329,1.0851403043737
"BNC2",0.116798283055352,0.544486391621042,0.0366751525946878,0.0726679573645063,0.580332931899951
"BNIP1",1.59085686963434,1.2872681908774,1.46540365733603,1.64167467557517,1.66786020092598
"BNIP2",0.924289035707345,2.24849474688026,0.405665329968738,0.618287885959487,1.59440500941915
"BNIP3",5.49191412752707,4.93747901973969,5.2365505493355,5.74973902376105,4.45114721727715
"BNIP3L",2.98661505458989,3.37306192432234,2.43833297242534,2.93734989464926,2.80328859110483
"BNIP3P1",1.10275116121005,0.516966503557442,0.830884782094349,1.62811635449696,0.374648938809122
"BNIP3P19",0.441495256265775,0.29527396539243,0.3074121398757,0.401756248650184,0.264686517308386
"BNIP3P3",0.0646279944796753,0.199586245619211,0,0.00714063555259105,0
"BNIP3P30",0.544471723637761,1.20784769237133,0.480052058529275,0.365902368839395,0.564734326128556
"BNIP3P4",0.424844136745757,1.80659702770505,0.199161832196964,0.0505211481385838,0.4528452291809
"BNIP3P9",0.227542085100493,0.295884324178844,0.203482722680885,0.177979039922139,0.381475448892174
"BNIPL",0.567673873791556,0.966093284580794,0.724978779307471,0.582291369703418,1.95249815061159
"BOC",1.1308251655133,2.18622995936238,0.974597938362387,1.04581465375459,2.67705478647991
"BOD1",4.26827071495938,4.28472664298099,3.98280545228736,4.41634912607813,4.44659958304664
"BOD1L1",3.12598546354329,4.38596255745515,2.15251525290974,2.72299082440065,3.65494484416404
"BOD1P2",0.120912529575149,0.49476385693919,0,0,0
"BOK",3.84017818276576,3.41095045773424,4.24436688878577,3.60127454119739,3.71763596774457
"BOK-AS1",0.229283883209596,0.159491956515207,0.278128959227761,0.222507610317708,0.307011649332152
"BOLA1",2.11284651663555,1.26282103001829,2.14024747845639,2.29497465736323,2.06549215151431
"BOLA2B",2.11200533145009,1.54942009711689,2.14406494955966,2.32995740479584,0.390409462743266
"BOLA2P3",0.104070317096174,0.39110193215206,0.0544965305370139,0,0
"BOLA3",2.81222424903466,2.29594476378307,2.45073687210949,2.83197166680359,2.33603928830763
"BOLA3-AS1",4.51639962220181,4.5641648218197,4.06144908217977,4.44509609240353,4.13964276235919
"BOLA3P4",0.373730642005631,1.11235511905036,0.131406594456397,0.191102702178507,0.136765534611022
"BOP1",2.97275528718112,2.3752927070451,3.11700950589118,2.91144827177145,2.87526300590254
"BORA",0.736297338082953,1.37437056651326,0.464913932651518,0.698922730553876,0.878582871517523
"BORCS5",1.05272382481375,2.5179949974689,0.558003600509287,0.626736186037136,1.10438758574647
"BORCS6",3.49867985270246,2.68724184243329,3.70255029320233,3.65542276913911,3.56507396120537
"BORCS7-ASMT",0.385287091228007,0.481169782120554,0.31478217107084,0.422108163300259,0.816454562283536
"BPGM",2.06174099895402,1.83749042797308,1.71191794727609,2.01789071806316,1.94958300473104
"BPHL",1.09507499091819,1.46086689311724,0.780263556196504,0.988022132623167,1.08846922915729
"BPIFB1",0.245346828081467,0.477225411547065,0.226029225232693,0.23620789864089,0.552230083739864
"BPIFB5P",0.176839451046961,1.24937140197879,0.0367425834960548,0.0326709292069477,0.114451224140131
"BPIFB9P",1.63373356096338,2.56776023760782,1.17407586110144,1.2198267642466,1.16930213807955
"BPNT1",1.9007217498456,1.82802773062428,1.54357430540593,1.89483945253953,1.69165522431406
"BPTF",2.09520027705928,3.62872874394345,1.38938784312218,1.6408915286134,2.82904870875122
"BRAF",1.02229188048483,3.0477383559437,0.32608931910299,0.506845419076999,1.52558044183187
"BRAFP1",0.280617690618958,1.6262517452543,0.0229076313161447,0.0459820533880608,0.187795284111224
"BRAP",2.14111704171082,2.77340166858121,1.77354331958657,2.08170176374538,2.44127055297592
"BRAT1",3.43650489232464,2.78549029463987,3.75298832508675,3.61286273055144,4.12999066395615
"BRCA1",0.386015852629398,0.758525870653539,0.261281256579565,0.273368715292198,0.892396067019121
"BRD1",2.5093467936351,3.14573769209295,2.18119131168133,2.34841877752384,2.92057234226756
"BRD2",5.68870441104139,5.35436601986656,5.57565142805941,5.6242016441003,6.41168222659519
"BRD3",1.49356529617392,2.13310426913219,1.10675387334729,1.10303588675358,2.71724975442564
"BRD3OS",4.69166928799396,4.28535267363531,4.44263586161101,4.68864194435708,4.4918808337002
"BRD4",2.4499834065433,3.44267706104463,2.26098021280871,2.15402014305944,3.36973973758264
"BRD7",2.59533924946711,3.14868063680786,2.22302434146289,2.58542383386113,2.59724976103652
"BRD8",3.4400895303832,3.66127705995497,3.15700963204995,3.34629415586925,3.29526196851743
"BRD9",2.71857070442882,3.00714631421494,2.35350323519237,2.25670767359452,2.80702675039986
"BRD9P2",1.50690477636262,2.24138628270764,1.14995436478875,0.827667201937369,0.693602250877229
"BRDTP1",0.194824774848188,0.531341505397,0.0834859385741816,0.148350324165759,0.0395540246757494
"BRF1",1.98932880728038,2.34833103281088,1.76857745519396,1.63035754612991,1.97993532438572
"BRF2",2.16723774142415,2.33433048036992,1.74253301496883,2.09035025452143,1.58522435317617
"BRI3",2.08769396966269,1.85918442076182,2.13611135097995,2.15565501538489,3.1794606929769
"BRI3BP",2.78111041757157,2.86426797329357,2.35633900058763,2.76226886159717,2.11215880040027
"BRI3BPP1",0.244857939907928,0.481811366314311,0.144109541578594,0.0913385924707439,0.383144849788103
"BRICD5",4.7857248184075,3.73569450725399,5.36660413681026,5.12673914880659,4.78458337961405
"BRINP1",1.76536397542287,2.89722482216071,1.19434482146118,1.52972590843371,1.19682190987469
"BRINP2",2.18998807442563,3.34660032995343,1.6993157791544,2.00010054422339,0.751701763744721
"BRINP3",0.612239768945985,1.81392366918476,0.284329143088174,0.345656614673141,0.489032756445589
"BRIX1",2.91223727553163,2.89412734381065,2.62147670932097,3.13806229711808,2.88153619457673
"BRK1",5.15170452145436,3.84486814404429,5.14444504369797,5.56831588266615,4.92820229463949
"BRMS1",2.503028119077,2.55317104294565,2.54425188883061,2.44160877514732,2.77251330125426
"BRMS1L",1.23279039629359,1.48693175792007,0.820151717011319,1.21714641419185,0.932685751877768
"BROX",3.46697667784063,4.14088523524766,3.14350969936489,3.57146137473004,3.71959274766452
"BRPF1",2.59630003942422,2.97883017370132,2.37383059564455,2.43463782227763,2.92271875632373
"BRPF3",3.12592418372751,3.51009743857095,2.86680337121093,3.08518667543462,3.0179607871275
"BRS3",0.207951625223478,0.189042450866401,0.0610497581350673,0.1516611629793,1.01131263148207
"BRSK1",5.12654115298103,4.3688114352043,5.03096804595985,5.0148827857855,4.01510992091281
"BRSK2",3.49085777711916,3.2001071742608,3.42144013083665,3.31411878771631,2.78841145038984
"BRWD1",2.83955871485169,4.10849705108983,1.98695065767498,2.51102199369742,2.21105015814386
"BRWD3",0.876078375596159,2.37929756818132,0.386311833352644,0.554823658482954,1.1797561006157
"BSDC1",4.22695518642178,4.13277330693854,4.03776652728752,4.21153066266609,4.21084050506578
"BSG",7.25531768884162,6.14920274495541,7.61487546879301,7.66957385096052,6.96970190116789
"BSN",3.51063157089596,4.85492189478292,2.81962249619935,3.11149085045616,1.71268116443297
"BSN-AS2",1.31295049196988,1.3814536564718,1.07717303718865,1.20037444857034,2.11796263711665
"BSPRY",0.869186616674236,0.797819559313771,0.764347623207115,0.773794985877195,0.779637454639402
"BST2",4.68515554713922,3.82679273570443,5.23356522033685,5.05874873965063,6.33727113964174
"BSX",0.0692858950739404,0.0557937405876621,0.0130317081319522,0,1.14844243676381
"BTAF1",1.77488475288186,3.04180632318012,1.07663827190392,1.55504187356944,2.02701282507415
"BTBD10",2.66505530249505,3.54842220217329,1.90328396074217,2.48036238632973,1.78491311786647
"BTBD11",0.46440514475478,1.04656971460479,0.230819534455389,0.430780460130085,0.433727840126939
"BTBD16",0.317254949211778,0.400505977255508,0.194301886149737,0.153908193992096,0.142403371336198
"BTBD17",1.33547848539693,1.03544914652569,1.22466501236743,0.936895104816746,1.21034615260293
"BTBD19",2.0465692398721,2.18812839138529,1.92176436036452,1.83693095024119,4.808576009048
"BTBD2",3.71442967587463,2.75589015522059,3.9987952612711,3.88787317608733,3.77390302161153
"BTBD3",4.27239068648207,4.81998516727964,3.59156887985696,4.18289441503216,2.93029550823115
"BTBD7",1.58730544132311,2.79830408895414,1.16166548110838,1.27775170890677,2.12919540854927
"BTBD7P1",0.30663195189907,0.448011246928524,0.257257907670227,0.219877416604115,1.14115525610006
"BTBD8",2.75450598341474,3.85090057512335,1.90585435206242,2.54583401728607,1.77265496260562
"BTBD9",1.13893803638621,2.74124510133587,0.710419053907366,0.771206210133865,1.2847467063365
"BTC",0.408686398205446,0.681965998021517,0.221682180243093,0.335410488404724,0.539958087694152
"BTD",1.30167482955283,2.16338533790245,1.01377772843633,1.16794563300245,1.70388780257766
"BTF3",6.28846613399249,5.56173207391608,6.28812796192054,6.85219991096724,6.65578658766218
"BTF3L4",3.23351067806296,3.17835147737804,2.68757759575728,3.33525244842156,2.89770975421651
