"","AD","CON","HD","MS","PD"
"FGF7",0.818750887322491,1.84368662073961,0.721938534942197,1.7171710031082,4.45265293811358
"FGF8",1.15220233058577,1.96591569900332,0.956983762917585,2.0195459158119,4.7607104167614
"FGF9",1.14536808985785,2.98055900328899,0.82264879616142,3.19982602060147,7.21539863584211
"FGFR1",1.23736711474887,2.1497388387793,1.0320131625447,2.02409021947456,6.227079589898
"FGFR1OP",1.03840140070683,2.21708768786406,0.91041650425655,2.12961639318301,5.63946533976654
"FGFR2",1.10918154235291,1.95018478799998,0.86417552537643,1.92149468207558,5.35861707214188
"FGFR3",1.55258737898628,3.14303141934345,1.11169157951647,3.36031535365905,8.85460452701179
"FGFR4",1.33995273300457,1.9552800604688,1.32901285012296,1.94447854582436,5.38627316921363
"FGG",1.27498467772635,2.02458945258919,1.32665824609726,1.25304121794585,5.21054945451196
"FGL2",1.49687482095291,2.21725143546755,0.97734219489588,2.60525658303959,6.68485875663526
"FH",1.18804625253741,2.91582388402614,0.828265024065624,3.37577622862697,7.6311620244073
"FHIT",1.12320665646621,2.58760415387481,0.974905293091043,2.31702931593631,7.69814571302665
"FHL1",1.3204598612657,2.96062572534335,0.979955187024962,3.51597809049698,8.02133123263934
"FHL2",1.04681372452725,2.72115629752265,0.869196470769006,3.10095047818074,6.49423761829733
"FHL3",1.28392358614518,2.47262395586941,1.214390138927,2.55322048033634,6.46650834212953
"FHL5",1.36463673903446,2.24343949550402,1.1114754558148,2.52173991103775,6.30373252760807
"FHOD1",1.20831495746455,2.46235574203073,0.919231237399356,2.54768311521915,7.26320920205915
"FIBP",1.21396944214164,3.28444769083673,0.954033114661767,3.26780250742464,9.0069579828292
"FIGF",1.18973459379905,2.17886771195115,1.01459413746076,2.15049947863431,6.26603164495165
"FJX1",1.31781989781024,2.83620812948985,1.02154735550663,2.98801929643642,7.39629560351235
"FKBP11",1.32915177650469,2.46579861110253,1.16398456320689,2.9911432783769,5.78005692916839
"FKBP1A",1.46008358658908,3.0331974173356,1.28364334066627,3.5278362039434,8.00711239235139
"FKBP2",1.16728402074717,2.71430027687401,1.05141199406724,1.87546986221075,8.22010894331546
"FKBP3",1.08038060204461,2.8393020666608,0.832095756805674,2.67301751935855,8.00351951899327
"FKBP4",1.24647602010805,2.79831199090461,1.00621939182387,3.36712810482561,7.88193510449898
"FKBP5",1.64090574645201,2.15336690810593,1.08027115428848,2.92432037096582,6.54400279828464
"FKBP6",1.17333372725153,2.35618463507836,0.969290286510828,2.18256848731656,6.43275637394465
"FKBP8",1.61894259806966,2.83764018257442,2.21671841809032,2.63261624296041,6.95866988314513
"FKBPL",1.12948666683487,2.4159429480503,0.991724563340178,2.31587855794952,6.37657262682976
"FLI1",1.35006336199833,2.19529105566151,0.987643615093771,2.70033421453738,6.75721445446332
"FLII",1.18642589755817,2.62830780946102,0.879406583784244,2.5753188819496,7.88293447883504
"FLNA",1.42492113193297,2.40886622927924,1.19578148920785,2.67753643491344,6.90481886075529
"FLNB",1.40982200088329,2.72341453773538,1.00650229865794,2.6754076450149,8.12370831597165
"FLNC",1.31419780979672,2.72772018024082,1.03245818225596,2.86105302315338,8.47711183690306
"FLOT1",1.5199177328402,3.41049103909672,1.19871049736722,3.46171435980575,9.52846078984635
"FLOT2",1.47269176733133,3.26365140625577,1.17636724108797,3.8032579218679,8.71581849037429
"FLRT1",1.05260963809859,2.7788051469581,1.04793496564987,2.40790315053279,7.03959012782001
"FLRT2",1.21218192262462,2.78061467296848,1.02800639608848,3.21707166735875,6.91791075980148
"FLRT3",1.01620199887688,2.12711262936807,0.895358623671028,1.68090215127941,5.48687406412657
"FLT1",1.30990778089578,2.04084791795818,0.900117352684699,2.32627409056424,5.59587069709078
"FLT3LG",1.21807455247049,2.06001049673746,1.08684256854568,2.09547514306482,5.2776234552734
"FLT4",1.14465703320584,1.94202604534769,1.02312155606337,1.75121319934638,4.98715532052926
"FMNL1",1.28817750153877,2.34068275660482,1.45074648328657,2.13627724220559,5.5909429467636
"FMO1",1.23510298212601,2.20779826752063,1.02447530553494,2.0679962461602,5.75332096368892
"FMO3",1.3337220598099,1.94787874145408,1.05783055955956,1.58184130206531,5.67831249335953
"FMO4",1.20713062876937,2.43299659563186,1.03185833389994,2.36509382085304,7.11296267525
"FMO5",1.20151016535021,2.12011316774769,1.04362026918784,1.91090863814313,6.51010532375439
"FMOD",1.64723741567752,2.10070558481766,1.17293700885573,1.70528967456082,6.43449344532188
"FN3K",1.18381888686359,2.20783119477912,1.03666745112955,2.18520893636563,5.82970281896876
"FNTA",1.2747124037309,2.96251721209811,0.96870066098858,3.38131001406177,9.35377290670898
"FOLH1",0.893042646771409,2.53369377976178,0.576841674794141,2.40606577094157,7.7051843042548
"FOLR1",1.2228056300438,2.25029934754099,1.07960705760985,1.99007659176553,6.16823156936269
"FOLR2",1.39063663422694,2.38836156884347,1.11744423039962,2.54996137699419,6.77006625340173
"FOLR3",1.16071815461327,1.99169519716814,1.00021342049163,1.98515519662217,5.52949397098435
"FOS",1.41404805971529,2.81590808573448,0.962798123605765,2.91378469809077,8.39454186604862
"FOSB",1.15812640514135,2.3034613033126,1.08750982354109,2.52728765717324,5.3808300802516
"FOSL1",1.2634774729732,2.25020218850725,1.12002773785162,2.28095329656227,5.95342883768883
"FOSL2",1.39265131269882,2.4300786183611,1.13446142569169,2.6916054059531,5.8729807233123
"FOXA1",1.15457143184777,2.39776299694338,1.09168105389076,1.65612174389007,6.21935838709005
"FOXA2",1.04268189613483,2.15802002180759,0.988779691118528,1.45043766329763,5.99812495719233
"FOXC1",1.68974236051053,2.71291932657563,1.19025906863537,2.94806171776405,8.79719387641069
"FOXC2",1.24322336360402,2.23312412434142,1.02343757721241,2.22773059602108,5.96070956637776
"FOXD2",1.24383567397439,2.11500270771057,0.998296993265722,2.13452666795688,5.80060468248915
"FOXD3",1.19785395940338,1.85437832740006,1.16531764924885,1.8978728576665,4.26024981528083
"FOXE1",1.17882683046839,1.99581878382849,1.07743014239546,1.97999808888634,4.83995669422455
"FOXE3",1.12269717809801,1.93032116022697,1.07653357794009,1.82109261527818,4.54205786149413
"FOXF1",1.51636522611785,2.34020950948047,1.29950513437945,2.43447078049787,6.83713554965593
"FOXF2",1.33097030101281,2.58266460270361,1.14846457154468,3.14097308438883,7.47714694257893
"FOXH1",1.28856738456362,2.25182605580215,1.23635971337039,2.06880031289032,5.53611999168753
"FOXI1",1.18222085023178,2.30608464272003,0.982126950479649,2.13748166445489,5.90950098971886
"FOXJ1",1.43285877897391,2.18056332044938,1.46736229986728,2.25411219620349,6.52505562143075
"FOXJ2",1.32141852591706,3.01918007651574,1.02005106477687,3.41597424149271,8.38899378964292
"FOXL2",1.16107563454446,1.82177922421121,1.16373687871296,1.72889086848705,4.94342757390076
"FOXN1",1.16077155790116,1.99830166371659,1.03945349314805,1.85912925622368,4.96754301739512
"FPGS",1.11538560274192,2.3750728739706,0.935882355952685,2.0023761952096,6.55773815941369
"FPGT",1.22188220750048,2.08633183059641,1.00436170502132,2.19406955855565,5.60793189508112
"FPR1",1.37322306544613,2.21386587041353,1.07810266605147,2.77322708009515,6.35830944406839
"FRAT1",1.21316638082363,2.25594206672482,0.997738936586792,2.07941359623821,6.72815540959826
"FRG1",1.25593875325178,2.88663282449373,0.963242084635641,3.18157438808456,8.50360090335066
"FRK",1.18966461306569,1.89156083895821,1.07315608801282,1.83448969030248,4.92114862853472
"FRS2",1.14663242639343,1.96430305089582,0.999688102161852,2.0395127112903,5.00696858384044
"FRS3",1.46092922506095,3.02202345047324,1.28930087005836,3.28261939405349,7.80249597194497
"FRY",1.11368478362128,2.6160401585588,0.975684699061953,2.54660172786202,7.10446633988082
"FRZB",1.55137619762412,2.59602393268368,0.97173565876348,2.92694070503246,7.55063063215199
"FSCN1",1.47249961522719,3.09951089535203,1.35165668610498,3.66649828649697,7.61679696708543
"FSCN2",1.1655168632088,1.94128615314487,0.966269932993194,2.09327825295422,4.85579545148125
"FSCN3",1.23781893495073,2.19130741589542,1.13577551343807,1.9113148980312,6.0343921465952
"FSHB",1.11821231610334,2.12882520285171,1.00938974053135,1.90090581550564,5.68959075139157
"FSHR",1.14562126374275,2.00918724176707,1.00378371758907,1.83686713034845,4.985529987638
"FST",1.11659769282359,2.27519826559514,1.01940227343119,1.72764484031382,6.1032208823287
"FSTL3",1.31604045132505,2.45779462413047,1.10394415009832,2.56627426394259,7.26256695748624
"FTCD",1.23072972422934,2.34606863012725,1.03666363048738,2.09032730481135,6.34017820470627
"FTH1",1.58343966745331,3.89173575570658,1.05302175177677,3.88617848313908,11.6162336593363
"FTSJ1",1.17637635239525,2.67642529691956,0.936874952147651,2.83992155050061,7.21273296635857
"FTSJ2",1.17862304240629,2.68325978298358,0.967374604709298,2.93739222809896,7.1519145133859
"FUBP1",1.1641605682222,2.35052242690727,1.00767362662084,2.61656756944737,5.96337990272252
"FUCA1",1.2562233167712,2.88205667076943,0.900924909755686,3.00721356727695,7.79733140199314
"FURIN",1.27344693016833,2.46796855886119,1.26654792558557,2.42490806010851,7.12531364579919
"FUT1",1.13862174144803,2.32962138232751,1.11023288773623,1.9370046974762,5.80941801143002
"FUT2",1.14746180983218,2.12652428931255,1.00550267896379,1.99075916740473,5.64794854065026
"FUT3",1.14783185335111,2.21314681346397,0.99001476164635,1.95250773057449,6.14820061725981
"FUT4",1.27818173204196,2.37222585972769,1.04608820167902,2.56185185788565,6.25030506472603
"FUT5",1.0824459598453,2.06919765641341,1.01193697833232,1.83137149454149,5.2029786732189
"FUT6",1.18429307228366,2.32448005603852,1.06019994669036,2.07296212939949,6.4668343900078
"FUT7",1.12557154294336,1.97619596729216,0.978104237983077,2.15349065820831,5.06516507901791
"FUT8",1.20825535394663,2.97095437939929,0.817974750442734,3.32918280993131,8.64747721583559
"FUT9",1.06744817800941,1.98249537241388,1.05889634782356,1.61241357928809,5.07702489741995
"FXN",1.19014135553324,2.12186894735985,1.07419996906178,1.96309329254785,5.58450926723843
"FXR1",1.10033975538074,2.53563260714888,0.836835850630406,2.35927878280229,7.68007226715822
"FXR2",1.4028412369415,2.75327859227059,1.38489995658957,2.46450761519963,6.92115566742388
"FXYD1",1.63876759194582,2.93950153989593,1.52175971784843,2.84272057052633,8.77109589534354
"FXYD2",1.1095424571095,2.18029621757781,0.996096975240615,2.09880226854008,5.73759207003538
"FXYD3",1.30148191654723,2.15053706593391,1.14972402058126,2.04500499776433,6.70853959732698
"FXYD5",1.56035920825247,2.63029914295053,1.22987980600345,2.86328202100893,8.2199734953343
"FXYD6",1.39278443218339,3.58802259335525,1.2315514959174,3.56113150363331,9.09295648498601
"FXYD7",1.41619639107532,2.9666935900277,1.3195835955514,2.88276184122369,6.99894473147955
"FYB",1.10486905782229,1.80883427471244,0.85082320826621,1.88916850131332,5.47968099392355
"FYCO1",1.42003372557573,2.51851102286211,1.03961173894901,2.94902346120909,7.40202829011345
"FYN",1.41649822924047,2.91236157139637,1.09372555243712,3.28050504874339,8.85809939643299
"FZD1",1.37679877787824,2.20717568360861,1.17120296656895,2.20474699151916,6.24282103332232
"FZD10",1.26280729278807,2.37857399769802,1.00897154245247,2.41105270724729,6.35756579426082
"FZD2",1.42261434674904,2.1753106985929,1.16405370492638,2.35278366514448,5.75014579496124
"FZD3",1.03522943489238,2.57871023149209,0.645782375035148,3.26659208103599,6.0433985018542
"FZD4",1.37110275747492,2.75216751320043,1.04029574402624,2.94733313931692,8.39220644955885
"FZD5",1.15068339510392,1.96498399083517,0.968206012877716,2.30244568650844,5.22782965278744
"FZD6",1.22330105576115,2.25049419087268,0.912401554757738,2.23539176207429,6.25432272310292
"FZD7",1.37835770407822,1.97766073618014,1.06686831867884,1.9086680634323,6.22587410270852
"FZD9",1.56591254181823,2.58465799001222,1.43955664865949,2.83680951057499,7.23082858290569
"G0S2",1.31426239522432,2.14468117563506,1.2585342992594,1.46180272992016,6.53978520172743
"G6PC2",1.15619409437738,2.20085523295967,1.02619221691698,1.78579907612329,6.03688773659138
"GAA",1.29840795288477,2.72766156058041,1.01876704745847,2.46859448054616,8.38844971520166
"GAB1",1.09035775841658,2.2076081495563,0.743050243433384,2.88762927955529,6.745696134644
"GABARAP",1.25505608135849,3.19988418503402,1.06504188466188,2.74219415697019,9.78536943434945
"GABARAPL2",1.24052333740054,3.62777411662317,0.868856903786161,3.63786840934562,10.6182312722077
"GABBR1",1.36959259559239,3.23650036004617,1.06001138084343,3.67603494292053,7.95468872306245
"GABBR2",1.13452107649125,3.31204832496146,0.855687456602241,3.37791438225163,7.9934275156536
"GABPA",1.36889249736214,2.19067015430114,1.01903075223803,2.80033569340754,5.92262365383226
"GABRA1",0.976295484752127,2.91528841898328,0.771478206403949,2.86773585966257,6.75516731215886
"GABRA2",1.13956907042469,2.5582217774943,0.875143217173985,3.09472320128568,6.06331852560547
"GABRA3",1.21514576687232,2.40801499227583,1.11512130815167,2.8444433567962,5.23706765298709
"GABRA4",0.906663677255014,2.40420644566474,0.908245153949844,1.89021773840588,6.10025505007473
"GABRA5",0.961497145766617,2.51641288334456,0.925077863476637,2.81035288325261,5.2794120146712
"GABRA6",1.01240924059095,1.96481005303926,0.818704170196787,1.43958036363628,4.80072956695093
"GABRB1",1.34579276715568,3.39263985447968,0.948971059816027,3.9943928389857,9.25892184936617
"GABRB2",1.0480786136558,2.2082312128995,0.931039062455307,1.40281355297771,5.87642562207677
"GABRB3",1.27869453709785,2.69900078981155,1.10913822193832,3.47006836225774,6.11819443001626
"GABRD",1.02481353576945,2.59603691014711,0.789269957984917,2.65849554942527,5.69549295357883
"GABRE",1.31782487674998,2.04760828998008,1.12862923804135,1.88661837530569,5.65095265497968
"GABRG2",0.905188896511216,3.07888438355283,0.613154280256835,3.21753517537809,7.59925929911402
"GABRP",1.16051307127543,2.03468800060061,1.04090097688107,1.79772808162833,5.21337689207042
"GABRQ",1.14566803492016,2.179376551416,1.02800837130623,1.94832380710296,6.02869991216334
"GAD1",1.14097170772213,2.20851322967608,1.04076531816663,1.98097269990325,5.28139714906378
"GAD2",0.912479598883319,3.03159547992644,0.911364905477145,2.85642893256389,7.76414436917123
"GADD45A",1.08817280095989,2.67497945822757,0.74047743535128,2.80658483464719,7.65590436112091
"GADD45B",1.5164420429582,2.74486584421401,1.07358452265112,2.71114406647068,8.74886810949037
"GADD45G",1.41187411283248,2.36435300974411,1.1132917531331,2.23687228475168,6.76069384804247
"GAK",1.42793250354291,3.26392487027823,1.07591877153364,3.5486554556068,9.64822616168024
"GAL",1.1554130529749,2.16153337354628,1.02521908127032,1.78960736925639,5.30719750660474
"GAL3ST1",1.22300674091571,2.6207038524357,1.08394692114882,2.34250078421483,7.91708215264583
"GALC",1.26333193928692,3.04530963261793,0.816443451386579,3.48709159437512,8.8534840060505
"GALE",1.24910778839711,2.49517793929843,1.04462211362688,2.54108516049684,5.98496133412935
"GALK1",1.31231305279477,2.38385623119182,1.04421053773681,3.11226994113729,5.79433549774959
"GALK2",1.05063543281581,2.07215531627988,0.890035648485975,1.85243381434425,5.79342724820454
"GALNS",1.30358515479901,2.4896802969517,1.17658252326159,2.24949724595546,6.47020801279051
"GALNT1",1.20727648793115,2.63505874949529,0.891030734747725,3.06272677119347,7.07077995574453
"GALNT2",1.13459124194562,2.51876174928498,0.909957953212034,2.08030048779405,7.19958617986727
"GALNT3",1.21434440691168,2.36950415215392,0.912885921994031,3.03573341687944,6.31279615117975
"GALNT4",1.17969880320672,2.20091914871147,0.855402887322247,2.44326511749404,5.81104155995128
"GALNT6",1.1192695581957,2.37148039953749,0.85178455240945,2.2290908207647,7.46992704572118
"GALNT7",1.02701693843422,2.07559444306888,0.826584577148764,1.76256564628404,6.21375384097235
"GALR1",0.961786639924366,1.96060257252347,0.818102295465414,1.78760083467193,4.48005056192578
"GALR2",1.07139151659134,1.91831770586085,0.941179773826794,1.82801267137002,4.8837106762073
"GALT",1.21949766582247,2.93476668342619,0.958661196499264,3.07234206741586,8.17321133926838
"GAMT",1.25160351583545,2.8655253251852,1.00625225624208,2.97409113232024,7.43226349860514
"GAN",1.15977862508669,1.97663402697267,0.987066841241516,2.12015036185502,4.36838174616739
"GAP43",1.28710111673124,3.7961585134855,1.30692215694176,3.40453148548133,9.24110230300309
"GAPDH",1.67028124851489,4.42196554195907,1.30301076823007,3.93592729926122,12.3906313951262
"GARS",1.24101752307054,3.3686325078013,0.931729219636459,3.64545203492757,9.40663080937655
"GART",1.13560187856734,2.33118426704979,0.880283511914625,2.3049224901242,6.11239791375416
"GAS1",1.52528766466681,2.22723954604037,1.04641129433125,2.74993834179903,6.30211634330854
"GAS2",1.20285913713138,2.44855807455796,1.03723876693567,2.41070639664638,6.43046231067957
"GAS2L1",1.33344847859121,2.41679203579362,1.33744693829051,1.85724958130574,6.92040068550549
"GAS6",1.40135392958273,2.93319483880768,1.07186092943104,3.01095607664553,8.09284219858852
"GAS7",0.983236112068139,2.39309984995338,0.973133167767488,1.66311380965175,7.23570175102244
"GAS8",1.29925033643778,2.85006875271145,1.00965006164387,2.8814235971761,7.95633580444049
"GATA2",1.28876779001542,2.34087660608116,1.14248027750861,2.36133130943981,6.57043486062652
"GATA6",1.2890586755127,1.98184149125686,1.17802679403211,1.80941371063445,4.84697822362958
"GATM",1.36712836213325,3.00058384059506,0.863641379619445,3.39390798931386,9.26049405484899
"GBA",1.21210208272248,2.74322404093561,0.994018020480972,2.85169743780715,7.30886942518241
"GBAS",1.21326739310716,2.98206755879346,0.804639013795798,3.30568601178507,8.2252659332956
"GBE1",1.12474217887075,2.89255686089168,0.786415791072796,2.64420643968348,8.39627402710798
"GBF1",1.32765186386666,2.87466142467278,1.15355157289505,2.72826002684491,7.73855448357973
"GBP1",1.13674571185204,1.9876020187478,0.766753970171379,2.2341266064595,5.929201531839
"GBP2",1.31720316914371,2.3358368869554,0.848560832074374,3.25367467584376,7.63101065082326
"GBX2",1.09869916027575,1.95548534803365,1.05288777964501,1.84785225285229,4.88005771869729
"GCA",1.2604599561923,2.95537584888071,0.842198532360015,3.60555707177096,8.47182417398991
"GCAT",1.22274108365873,2.87913943478373,1.02204453260445,2.99965412103613,8.10420312542256
"GCDH",1.27411495654979,2.60422542847815,1.02092095629243,2.58280714187788,7.26208003730955
"GCG",1.06269331234275,1.7604325832588,1.07514235771435,1.62580591687791,4.29008641125505
"GCH1",1.13340863546804,2.27670522200576,0.883053918606814,2.08052030990226,6.27966290742318
"GCHFR",1.2380279673768,2.52110328770076,1.03911498795761,2.59794083042136,6.61483748656891
"GCK",1.29205569110776,2.20604026807619,1.19063011831227,2.10207394458629,5.71830377199607
"GCLC",1.15004362632075,2.81067081682592,0.751751220068567,2.96612234281851,8.29736625817586
"GCLM",1.08178471383334,2.47124742545912,0.767632924102137,2.73211128519324,6.75711749444876
"GCM1",1.17261661391802,2.02888998245558,1.13968996235061,1.82174557426881,5.22950892025857
"GCM2",1.18691188869954,1.98024607622983,1.0635754351898,1.91001508881118,4.95559327137811
"GCNT1",1.04470002034026,2.33695657192332,0.762454124689042,2.31520076848467,5.66746958769675
"GCNT2",1.23682076092432,2.0715570203148,1.16866256016172,1.95232969981284,5.25946390413106
"GCSH",1.0313334123103,2.57652000239328,0.890994093860666,1.70675841992882,8.05086972067834
"GDAP1",0.838373802856985,2.20116371559812,0.761111292872823,2.16668367316568,5.1109635510058
"GDF10",1.10737241381917,2.39922110730922,1.05012461432896,2.39841107012076,6.16200056054492
"GDF11",1.21759068806453,2.26188780344745,1.10221166139812,2.20574530380985,5.61149290822108
"GDF15",1.4238578223418,1.87687845860471,1.0855816495943,1.75762544406439,4.90383627952306
"GDF2",1.28251380601113,2.40945729343423,1.06706288226668,2.22153649369176,6.17651940613195
"GDF3",1.2520795388624,2.33875937605341,1.11481225384618,1.90002759875406,6.27529250939464
"GDF5",1.31717315110938,2.31436836219463,1.25084064011325,2.13651337861643,6.29729873251925
"GDF9",1.08413005618374,2.17390998858562,0.93067721812683,2.00621356456271,6.18117141950879
"GDI1",1.67448311551059,3.87416638569198,1.57659095495851,3.66464186381861,11.2358503322518
"GDI2",1.3567180954331,3.4246173505787,0.978232948023984,3.689912625256,10.2953728481921
"GDNF",1.07673515465802,1.97293862226823,1.03221142213952,1.77758806257757,5.20399157065493
"GEM",1.45967099003334,2.02659467470556,1.07737607461754,2.3937475597217,6.57224996382859
"GEMIN4",1.2297052670695,2.54156609612111,0.954532254156,3.03288232702352,6.46393074620832
"GFER",1.26750378286061,2.0955517615085,1.28558011068374,1.73045681763262,5.10820248599662
"GFPT1",1.12599654844466,2.65475138980986,0.884325861126539,2.90062953445596,7.07880073995265
"GFPT2",1.28637281230188,2.60468937308656,0.851900169446447,3.2979121169893,7.36491973269744
"GFRA1",1.1068579377478,2.12129645705324,0.866227286713991,2.01961343694939,5.33993571548942
"GFRA2",1.11866050974441,2.72075687997774,0.974475140852682,3.22570001185495,6.28257802192922
"GFRA3",3.24952898679408,4.00074846298131,2.23045385449076,2.16492735852235,5.73364761347346
"GFRA4",1.26334707237247,2.25109492800697,1.17656822741961,2.08467508450525,5.55347026504568
"GGA1",1.21616189325533,2.43290518765806,1.12793650553817,1.95313524427173,7.26323535989284
"GGCX",1.22698724871247,2.50865530428092,1.0475888669202,2.40691054873583,6.59583798508473
"GGH",1.02990974140967,2.62450466965772,0.79450926364703,2.73156212591217,6.84942642398168
"GGPS1",1.22211954223868,2.95554217469091,0.877338575532269,3.47676495776278,8.31841781308681
"GH1",1.19366951378695,1.97890431792913,1.13243834974354,1.95441969164912,4.81938640075404
"GH2",1.27157753438944,2.11566868018003,1.11623684381276,1.84504531452287,4.94015420130745
"GHITM",1.30059266651643,3.7659513615766,0.802879352560194,3.98259839151768,10.275741943463
"GHR",1.30990657556154,2.34422093767609,1.05157259125599,2.46800702486986,6.34581023049378
"GHRH",1.2404567181867,2.27804333670822,1.07872700463409,2.26060996287992,5.5847952139144
"GHRHR",1.15166796633012,2.05755058389497,1.02590676916049,1.87101120298838,5.31292693373566
"GHSR",1.31609619947121,2.06801650564236,1.13984633478169,2.04273215140489,4.96572308346832
"GIP",1.15528443251673,2.05651205678516,0.967823861655566,1.86286078058703,5.17558963479217
"GIPC1",1.29546450019673,2.93680628835682,1.11038110377533,2.74187903493004,8.25647038959775
"GIPR",1.15523005701053,2.03428229530257,0.931004452191968,2.09382246836842,4.77564433630888
"GIT1",1.57933306521903,3.06229105059489,1.60757698838759,3.11095895310619,8.10903494418271
"GIT2",1.18934032208236,2.12798890051103,0.960940725836976,2.49433812435784,5.49799168501619
"GJA1",1.74282068064093,3.43362540653233,0.976915207297461,3.85489022495251,11.3676317793536
"GJA4",1.47661023327784,2.24591019564144,1.15197281544347,2.57197220366377,6.74563628078939
"GJA5",1.2763727158449,1.97984297687711,0.973881909663279,2.08521247543424,5.26342559531855
"GJA8",1.14408047904947,2.14581479240457,0.997360954136211,2.10122492921212,5.79626305511805
"GJB1",1.11087009450542,2.70501344988798,0.819706532448359,1.84859328794536,8.41059846245244
"GJB3",1.16864323896793,2.29913712474175,1.08060703240862,1.99490655736668,6.28821297342584
"GJB5",1.09307768246792,2.0177979436238,1.00831056759528,1.91600173856058,4.8063290057201
"GJC1",1.16553464465523,2.07137623003613,1.03189825758267,1.79536575461897,5.33016708172534
"GK",1.08376892064347,2.27554389597265,0.819029169956446,2.49049101520476,5.87657138258279
"GKN1",1.1178947865175,1.91175115074154,1.10863022228424,1.65712522795394,4.97911594534472
"GLA",1.27411421558143,2.90451495484665,0.969057230401538,3.17423044079741,8.47088344475828
"GLB1",1.28195760810413,2.51643879075474,1.10955215906743,2.44126928982701,6.93998909546252
"GLDC",1.2571935153191,2.80585465473702,0.990603271846361,3.10337909267795,7.24408429224466
"GLG1",1.35654974067338,3.26630545342946,0.96478311763206,3.65967492006361,9.89281968560916
"GLI1",1.40520463672519,2.10191513039195,1.51381421209459,1.69566848524606,5.93034702447967
"GLI2",1.33918548155593,1.95213858956417,1.14608120756788,2.24092722352611,4.8086931598925
"GLI3",1.32509641231177,2.5651348468348,0.923820646966733,2.83985077497227,7.24701133800041
"GLIPR1",1.17590135323569,2.2644613764747,0.911442794497801,2.68533095160948,5.89183302267493
"GLMN",1.10579166413766,2.51571788806274,0.865759407000889,2.89900843658769,6.17905538052994
"GLO1",1.28355547384661,3.37489767818311,0.901081026804175,3.74777122362788,9.43300966254826
"GLP1R",1.34591590589978,2.13110644323079,1.78196482772792,1.81295778650716,5.38482344210544
"GLRA1",1.22579186969183,2.09833189466564,1.15505986519847,1.96140434626171,5.26586545470102
"GLRA2",0.950059184767323,2.54684648213952,0.865608162010992,2.37328942145358,6.56511133031846
"GLRA3",1.01016491428446,1.93496857135398,1.12220547786569,1.91154716332414,4.20979946656461
"GLRB",0.953571705743408,2.89741508078096,0.737521751201659,3.39551325920868,7.058681153588
"GLRX",1.19442553097918,3.00908869549726,0.94792435944201,3.24772938252735,8.69792544279868
"GLS2",1.07468746857113,2.64359268393642,0.876252441933895,2.66307183941986,6.61034688674311
"GLT8D1",1.14519851332662,2.49784677069924,0.84751823499082,2.8188539818735,6.51728903519063
"GLT8D2",1.15601008069591,2.4478500837537,0.936302034737272,2.53510044958336,6.2939534425836
"GLTP",1.34527012221927,3.00569485244939,0.851346482183347,3.57626530509927,9.02660964252723
"GLTSCR1",1.4274714831274,2.77189959266523,1.23968435331786,2.86436966540061,7.54262796419056
"GLTSCR2",1.46191775557079,3.58181532797964,1.04736101654121,3.63109425958625,11.0800425762244
"GLUD1",1.45017479888912,3.55726182122444,0.910827696481341,4.18810659879776,10.4906287916391
"GLUD2",1.15558232175794,2.36159538147139,0.920595136891009,1.96461662479454,6.79018260226354
"GLUL",1.28460176424569,2.91176189356828,0.837165593016081,1.85330931601128,9.89854748608772
"GLYAT",1.15034506151698,2.03718688020558,1.08138078447023,1.45685720924008,5.45605741098069
"GM2A",1.30021354592486,2.72483099718366,0.909247196252216,3.44097020148884,7.17686886858586
"GMCL1",1.26818568223592,2.63677420742275,1.04019384127632,3.05126830845102,6.62657277659263
"GMDS",1.21615902372921,2.59935026800856,0.884600035250701,3.13193851086834,6.59463266783413
"GMEB1",1.2554632526552,2.38055969243306,1.02558687011725,2.67218012285092,6.25617488262073
"GMEB2",1.33926196374589,2.77297359321314,1.14162675095311,2.84438344813646,7.7283348163259
"GMFB",1.23633510383451,3.15478094297156,0.75184758703544,3.94549041423985,8.56308568130663
"GMFG",1.31667674782461,2.59915825790507,1.0648163908497,2.59641353041877,7.80884260709115
"GMIP",1.22205086687087,2.33625768931105,1.00582827908214,2.54278423290934,6.14648309514487
"GML",1.14064065817679,2.21617750640823,1.05057216521361,1.90567857745866,6.03162212675418
"GMNN",1.29597240371219,2.63554555417623,1.1391543774465,2.63965619549087,8.16194952977557
"GMPPA",1.15758939728622,2.14082500965017,1.13478333784132,1.8811383521847,5.53561399001543
"GMPR",1.37389870679323,2.66453352007871,1.13794110851941,2.48788602446315,8.34668489360691
"GMPR2",0.973175585575255,2.38784011070912,0.90476981749269,1.89196424035937,6.59394401113695
"GMPS",1.27499835648654,2.74325839206257,0.988202582289354,3.07219210663594,7.41288555154629
"GNA11",1.51837542467668,3.19619542416723,1.03014276363215,3.79221514417484,8.75736637634257
"GNA12",1.17921341479129,2.37179681985953,0.997538824610413,2.01732764737826,7.02915291790693
"GNA13",1.43924465980252,2.41670049498146,1.07540130015591,3.40633412040307,7.23494645089984
"GNA14",1.16567782814131,2.44829801216867,0.931712863720524,2.82012147217736,6.52479311116186
"GNA15",1.24672550126775,2.37280137078017,1.12999038747012,2.76743762821061,5.93542189233114
"GNAI1",1.04708845285834,2.68415057237842,0.78392591407758,2.91143458105833,7.5167643377016
