"","AD","CON","HD","MS","PD"
"IL12RB1",1.58088074278326,1.57020307392656,1.56338563257265,1.62686679695617,1.61030065692506
"IL12RB2",1.53308618721106,1.54453999700642,1.53327117038518,1.52754429713476,1.54969554930981
"IL13",1.7460386231198,1.73981951655298,1.77491032892826,1.76551776450588,1.71016484618941
"IL13RA1",2.07600907930069,1.9597552074917,2.06381493256999,2.11471380543216,2.04543195320033
"IL13RA2",1.6080465325426,1.65661565166093,1.62271575084216,1.5984455991411,1.53859763530893
"IL15",1.5657244258607,1.53066120226303,1.54477525320937,1.58707805434303,1.47571007525467
"IL15RA",1.70904157283075,1.6094657303371,1.69793712980741,1.62805569109365,1.67026912678637
"IL16",1.85747539436468,1.80428400670958,1.86893369071512,1.83975659573412,1.84649786356215
"IL17RB",2.10727503801477,1.92892279428765,2.15818069051395,2.12523661054285,2.07968334331411
"IL18",2.33597248231674,2.18694578039195,2.32828504848694,2.29191794224736,2.29662333390674
"IL18BP",1.59768818512957,1.56525314517483,1.5905549079237,1.6261231697192,1.69716474214654
"IL18R1",1.9306594066511,1.80355052815387,1.91850635139618,1.86893770306762,1.80920222238231
"IL18RAP",1.80277112858434,1.70032936371523,1.79948894791553,1.78234987872942,1.70088308403066
"IL19",1.80404475088187,1.81104009198338,1.81210754931215,1.83597855914824,1.75516675997208
"IL1A",1.65306934224292,1.65588942906144,1.66288235298229,1.65539798607997,1.78781087482443
"IL1B",1.81271270204151,1.81319680258063,1.80921806168111,1.81606174913106,1.81203072783737
"IL1R1",1.70758868103359,1.63818297190378,1.68670281534474,1.67789035553062,1.70132565312693
"IL1R2",1.68916975003194,1.57970449238181,1.70640228715534,1.54699046294376,1.57557273977439
"IL1RAP",1.60406639322721,1.6132698116389,1.57746276573614,1.6533243493923,1.64982093600483
"IL1RAPL1",1.83314832234654,1.84402238857683,1.83287209975478,1.87588828271914,1.89497769361743
"IL1RAPL2",1.64561030531436,1.70501903552322,1.67809979040472,1.70073562230001,1.75673225803469
"IL1RL1",1.71928110105643,1.59408667314961,1.71881286397069,1.6326538359518,1.7672373996322
"IL1RL2",1.67875593165224,1.6901742533133,1.66547291290019,1.65284119360748,1.69342087407513
"IL1RN",1.79296122642432,1.7498388012598,1.7967967638416,1.82684864382022,1.8369905079922
"IL2",2.19087155085348,2.18834136442463,2.19246835347566,2.19326540687351,2.19599568214403
"IL20RA",1.91922837255903,1.87928704442035,1.92607196761075,1.86326179157683,1.8417903459785
"IL21",1.7063209717268,1.69268143027355,1.70774606704957,1.71198885842371,1.71162118957654
"IL21R",1.66755461970237,1.70060928115217,1.70091233636459,1.76077322515125,1.5595577977444
"IL22",1.72253945355685,1.728657135751,1.74016259531848,1.74925550281923,1.73725747230014
"IL22RA1",1.6888179751139,1.69377345008206,1.69390617859626,1.68278355011214,1.70377417291207
"IL24",1.68614455077847,1.67857656963462,1.70510619207197,1.69031441318197,1.69640948807054
"IL26",1.6196429824739,1.63624558755625,1.62376700358492,1.5862852989487,1.58814951158883
"IL27RA",1.75885707250757,1.74405696850359,1.78045593347927,1.77779189769169,1.83136553886874
"IL2RA",1.6619034095879,1.63761726800359,1.63871966076038,1.66448482565729,1.68054359791641
"IL2RB",1.73753545346326,1.8133015496674,1.70883689021289,1.7900158209129,1.82705253922694
"IL2RG",1.786089409743,1.78411413343353,1.77445309338757,1.74830812783307,1.8267250183158
"IL3",1.54146103030706,1.54510854311011,1.55550662129682,1.54027574905654,1.55032889844309
"IL32",1.65767864532185,1.66351414376036,1.70596933757077,1.70589924351277,1.69163723079722
"IL3RA",1.87552273440847,1.75078265379437,1.86612364757405,1.87592141923987,1.79136503984786
"IL4R",1.95418487640579,1.85976305056598,1.96524670233407,2.04698518460819,1.91334579259345
"IL5",1.6344631169823,1.64363173826108,1.65072540503033,1.62255722347501,1.63949285140985
"IL5RA",1.65702874573262,1.65090493661893,1.65290972629581,1.63379989603437,1.67595819563275
"IL6",1.73893980640856,1.74127735845118,1.73703902261923,1.7296128643154,1.74649548555933
"IL6R",1.64204376165558,1.60104181873911,1.61412955123595,1.66346631701605,1.62050465793009
"IL6ST",1.80673985684287,1.71028561666025,1.7998339178065,1.79144031697294,1.76839171526003
"IL7",1.62449728416959,1.53565993782783,1.62498770669849,1.53699839820397,1.54950741730884
"IL7R",1.68954800911201,1.66878721430624,1.68344367187377,1.67990095752324,1.75674489279548
"IL9",1.72684258473242,1.70776058833042,1.7358404194987,1.69685894537659,1.7150968766045
"IL9R",1.61774839799831,1.59537652215351,1.60922475070203,1.63671638419558,1.68376264216781
"ILF2",2.22810461711759,2.24679192946474,2.2344295256667,2.20772094071938,2.17070849345335
"ILF3",1.85330599454389,1.83808402273057,1.88412902295665,1.80873649767631,1.87656836159538
"ILK",1.88317876177606,1.79213313529067,1.8978681604411,1.89772747061309,1.92775165532181
"ILVBL",2.04627213455652,2.00923773772748,2.07230515617907,2.02483500160781,2.07580296734433
"IMMT",2.21201128215486,2.27606852943986,2.18112686034927,2.2703095235989,2.07293912712309
"IMPA1",2.21046978385721,2.21128233200047,2.19304875073949,2.22187988442619,1.96529939422244
"IMPA2",1.95137690912365,1.87499003492893,1.93701885768378,1.95461486473287,1.8325165755895
"IMPDH1",2.21214393018619,2.17740941832052,2.19490742613865,2.21197017800548,2.17445347985002
"IMPDH2",2.81055804718678,2.86397025851756,2.77275770758,2.89312831842154,2.85604832722689
"IMPG1",1.42251337616655,1.4889394866965,1.4123932137176,1.43070233011688,1.42788951356774
"IMPG2",1.65409926103082,1.66260161823031,1.65786595077105,1.64868535734941,1.68882219414132
"INA",2.35677709634758,2.44210309493801,2.32745889112297,2.31395229825753,2.06884366032101
"INADL",1.53687670851375,1.50823897259069,1.51525711290129,1.53390761508623,1.57150319426711
"INCENP",1.67444056152362,1.70353689428765,1.64031466357585,1.63374509816641,1.65109889646582
"INE1",1.66145886859048,1.69834849536903,1.65065567631266,1.62444626104937,1.64514134018677
"ING1",1.60127878970738,1.5651479217136,1.63509445096821,1.60574635349679,1.59735402428232
"ING2",2.01578563774041,2.07655148773628,1.97695660355983,2.01883658081057,1.93771017661849
"ING3",1.73344708161947,1.75730873409248,1.72315761164268,1.74646392861933,1.70305426468293
"ING4",2.05093883650066,2.03523817841612,2.08501879547964,2.03130679099595,2.09396549763599
"INHA",1.74884801980967,1.74993615386624,1.75813561544774,1.72157379821523,1.7856957296033
"INHBA",1.55224659272325,1.57556888966866,1.57795420934218,1.63122116708277,1.68171332435102
"INHBB",2.02095134762854,1.91920040008711,1.99207817386591,2.03139611144963,1.98767385706875
"INPP1",2.28608506159328,2.28215404797769,2.27989444736846,2.21948441547795,2.28085268385727
"INPP4A",1.64226466698936,1.69554284910813,1.65382630871572,1.69835841258669,1.57947961540631
"INPP4B",1.88343772552836,1.92332955267667,1.88987896778517,1.88355141738128,1.77609707405142
"INPP5A",2.17149340439564,2.19088882042301,2.16366596184155,2.15523465021695,2.09681898981355
"INPP5D",2.02334328572088,2.02082976805126,2.032603346587,2.06448532076177,2.12105190991834
"INPP5E",2.14720271597131,2.14810594078517,2.16459725292208,2.05958884435644,2.17283553927769
"INPPL1",2.32115826712114,2.22251765052473,2.30199764647779,2.27100758186667,2.30731765319428
"INS",1.74694323939404,1.7682284767805,1.72791954542647,1.73373154517111,1.63114286071095
"INSIG1",1.59628815005798,1.57662004420714,1.56653959861252,1.49379672408995,1.65313918387264
"INSL3",1.65864536132897,1.64113069854449,1.65122157031679,1.67107865306362,1.72782148816563
"INSL5",1.58140463346106,1.56885946823376,1.57556571571281,1.55569161342252,1.46840747597396
"INSM1",1.78984435915394,1.85525495477116,1.79013722247878,1.73520420192228,1.58058172607235
"INSR",1.71661282372543,1.69913918762514,1.64743991386221,1.6932257118222,1.66499660941379
"INVS",1.64297783127659,1.61128390580858,1.65449479795036,1.7075844130176,1.7528381089801
"IPO4",1.83810810049578,1.84871587454995,1.83881613010828,1.82436956827585,1.86637257763265
"IPO7",1.81610376290754,1.81678447305425,1.76750237919332,1.82319518094031,1.85350905313109
"IPO8",1.90532434061986,1.90658906632581,1.83936412431223,1.91155314712884,1.88045111007857
"IPP",1.91093980339318,1.91150533455548,1.89578686354629,1.89977365342778,1.94138339610668
"IQGAP1",2.10297075004153,1.98927439519752,2.0988075095406,2.09352892108948,2.09480506441838
"IQGAP2",1.75954900401765,1.72363900830896,1.74454073112512,1.72866234384574,1.78867352622755
"IRAK1",2.31506758469518,2.28354594257716,2.32759226274284,2.33888502012217,2.36533944227846
"IRAK3",1.85292220477638,1.78836450257963,1.84255994185895,1.85055020505563,1.84288281329488
"IRAK4",1.73145149998686,1.69293945373379,1.71888011898431,1.7421641794418,1.77458082852032
"IRF1",2.09581915288001,1.99689221622593,2.08981441252081,2.12440890530327,2.14864627077512
"IRF2",2.10475581366068,2.02973690072482,2.15542978387417,2.11979105279771,2.18553672510969
"IRF3",2.17510320938288,2.1325195300472,2.23143228832764,2.15300055881965,2.20703789066277
"IRF4",1.71530650833368,1.70932934861004,1.72351682401467,1.75884065474761,1.76920108185053
"IRF5",1.75991024800514,1.72566759786656,1.73877581981496,1.82427145402736,1.7178410753548
"IRF6",1.78057812384852,1.76803793903227,1.76481655890053,1.81168010423861,1.81595546054803
"IRF7",1.91729767672995,1.86644224311053,1.92333604989838,1.94581847190218,1.95826641185728
"IRS1",1.8660380624939,1.84781062011639,1.90543104770476,1.88449213739482,1.74214040875494
"IRS2",2.20336931830663,2.19230214757057,2.16167563670503,2.2507226462424,2.18506564336678
"IRX4",1.57807402806609,1.56734355738622,1.57188659016256,1.61713436211841,1.53850106795123
"ISG20",1.94981145185031,1.87159758294431,1.92539052303762,1.96112877552499,1.97738889947241
"ISLR",1.82422116117225,1.77812421872701,1.796905096105,1.84048512031007,1.79179843555418
"ITGA10",1.98016619477508,1.92904406848189,1.98452321920714,2.01309034896899,2.11691822809415
"ITGA2",2.61802001496163,2.68335850614304,2.53591773782696,2.62943080984056,2.6759808425233
"ITGA2B",1.93087113399383,1.87345205614697,1.94905709655692,1.90021570885884,1.9340631690274
"ITGA3",1.94856575218979,1.92324292142694,1.96567228368095,1.97630201047523,1.91404840314649
"ITGA4",1.57524935408844,1.59906572975253,1.60053215854902,1.57474509396823,1.62610588137565
"ITGA5",2.18702914940526,2.05991207457523,2.2281988251793,2.2229433623224,2.28416033727925
"ITGA7",2.02085059527039,1.97093516724591,2.01888587712569,2.07113500196897,2.04549272666529
"ITGA9",1.81323413079428,1.83143292507996,1.81934083810599,1.8304781280702,1.72666263126295
"ITGAE",2.20702505861972,2.19502283808902,2.20685225513163,2.18014419504976,2.12500221921804
"ITGAL",1.89024784270309,1.85930408282702,1.89595327337828,1.93672270550935,1.89497819247284
"ITGAM",1.93739318556177,1.87493437673711,1.94393629432728,1.94825836521347,1.93620323639559
"ITGAV",2.31661299850599,2.23291449047894,2.28561589617725,2.28138637988482,2.28618259641953
"ITGAX",1.82651465289346,1.8088293757924,1.79034022328405,1.82917864772354,1.85068984720556
"ITGB1BP1",2.31241431655243,2.38613000026986,2.31929579210453,2.36652718905811,2.17427805909753
"ITGB1BP2",1.57876016244153,1.59797611298271,1.58705029441512,1.55253432549569,1.65287050381769
"ITGB2",2.23811628688792,2.10074600999875,2.23828553134627,2.26070411178136,2.19399052382414
"ITGB3",1.84375415644508,1.82359932907808,1.84881081993279,1.95219800954442,1.85887830064142
"ITGB3BP",1.74785245021104,1.74583418451819,1.78198891737407,1.78159272156782,1.75889998767345
"ITGB4",1.93986921713054,1.81218884890173,2.00406186646398,1.96090804804659,1.9723720779486
"ITGB5",2.09615779618816,1.98995512700672,2.09928165926222,2.17309294602381,2.14773478800477
"ITGB6",1.61091966804934,1.61755888849031,1.6133568020785,1.57979011207753,1.73352383084888
"ITGB8",1.80375470524509,1.73217038569495,1.82468270853394,1.80529415338823,1.79836861084676
"ITGBL1",1.75625778773951,1.71374023940143,1.72167059701419,1.7448244302465,1.80481544368192
"ITIH1",1.58334278365455,1.5850954725582,1.57707505104953,1.58579883442918,1.53500320334902
"ITIH2",1.94733218408235,1.91742159875513,1.8233138330921,1.88023712266446,1.88406231349207
"ITIH3",1.56899063745973,1.58336307004423,1.59331302457596,1.54190088562021,1.69454580963292
"ITIH4",1.90011086332582,1.9416627317656,1.90058799508798,1.87197540123953,1.90203966755871
"ITK",1.57855908646896,1.60507521711654,1.57053059650827,1.58557475430209,1.65652616699612
"ITM2A",2.30873329162718,2.29056977792653,2.25218720101843,2.29155158925462,2.40420952166426
"ITM2B",2.67958664297932,2.68897289435542,2.68156716368807,2.63436729034337,2.67334009529383
"ITM2C",2.81432504284543,2.82439828640179,2.79645580599069,2.78324397974181,2.70552367618231
"ITPA",2.08159353148407,2.17648273738499,2.0786439709547,2.07909653153277,2.12378636483385
"ITPK1",2.58167893401543,2.58690176707372,2.58675582345108,2.59508420859794,2.5882807416658
"ITPKA",2.03634189777192,2.07299821069823,2.06699314641456,2.02308712913641,2.04519372429041
"ITPKB",2.58316238594513,2.3832841353831,2.60066059803782,2.5519936474621,2.55318282176309
"ITPR1",2.09280743140762,2.06215487430102,2.03893601744605,2.02551947733901,1.92619909596413
"ITPR2",1.83573389059899,1.72715219775721,1.80641721586769,1.90758769314711,1.80064188500722
"ITPR3",1.96959717035491,1.89036582775053,1.96916335607991,1.97053384149716,2.10634245930118
"ITSN1",1.67604170338883,1.68607795468361,1.67088162934655,1.78752236644147,1.67195505934807
"ITSN2",1.68050216416651,1.60424333794828,1.72261604728245,1.68181034166187,1.67871926193334
"IVD",1.94786126875901,2.00659866913882,1.94399273991572,1.91362750399609,1.9096946549747
"IVL",1.76645806950113,1.76977123955864,1.75748296455997,1.78523710597238,1.72164909711588
"IVNS1ABP",2.2248787515539,2.191904734195,2.21973517916237,2.18737734502179,2.25075832700659
"JAG1",1.92084303824801,1.90983537966311,1.96131165507916,1.97021495118933,2.00480246526127
"JAG2",2.14685167132008,2.16336867877122,2.15949412853841,2.10400148427833,2.22124851595113
"JAK1",2.1553907323929,2.16354235134052,2.1592594827176,2.17875413703209,2.13085198861649
"JAK2",1.70285992139384,1.67477420176419,1.65515584280416,1.69731723140382,1.64408729218358
"JAK3",1.72542197580007,1.73038176077844,1.74506620671678,1.7077410133107,1.79145987339865
"JAM2",2.19900959915761,2.16686882716575,2.17369979672556,2.25782500947807,2.14813888897186
"JARID2",2.21817106507687,2.17403013973822,2.20338157418729,2.21121974279969,2.24767953626887
"JPH3",2.1537188970612,2.19148749104315,2.14931079039863,2.23500122555544,2.11576262796526
"JRKL",1.75736022552163,1.73181765960472,1.75977631598464,1.78540450920568,1.80703561781046
"JTB",2.27891322997811,2.27788442821795,2.28001615989906,2.27995379507015,2.34197852442841
"JUN",2.02129119363969,2.04104368156567,1.95497414765671,2.02861654800166,2.07920914387729
"JUND",2.66991589305235,2.65747674797545,2.71487244780252,2.63884074779291,2.67500067454106
"JUP",2.22355325621577,2.13839551271867,2.31232873946557,2.17939877802946,2.36284727786914
"KAL1",2.15584521672718,2.08299771437995,2.16743381792419,2.21524927299673,1.97613049847756
"KALRN",2.09484731177159,2.08384538039013,2.1027734965833,2.12117072815382,2.13078539245958
"KARS",2.18254714831254,2.18912302207612,2.1808594808794,2.25118790765951,2.13341179774793
"KATNA1",1.82366460169817,1.76977727684893,1.83517082516705,1.82436994713894,1.83026002055618
"KATNB1",2.04667255688623,2.06424428357066,2.02976449691384,1.98717686784945,1.99624058735892
"KCMF1",2.00843265138195,2.02101758103869,2.01308730675863,2.02073134956839,1.95569271143928
"KCNA1",1.88049426673497,2.01800973569675,1.86435947146777,1.90133453860743,1.84075224973848
"KCNA10",1.65028620546689,1.65163057136427,1.64898230342596,1.60769732598927,1.68235483313555
"KCNA2",1.68637758501782,1.72405831151243,1.68471890635796,1.64189665397876,1.62767159412102
"KCNA3",1.77842816003592,1.80820203134432,1.76776022408885,1.8342515017363,1.72101145578136
"KCNA4",1.55815120814267,1.64576464313645,1.52863271199272,1.5562723453917,1.56169961741213
"KCNA5",2.00896862295719,1.99909138221682,2.07493570495339,2.04386950583409,2.10471511887194
"KCNAB1",1.51332656692599,1.59119863934306,1.51389596771399,1.51419275206726,1.54599195235331
"KCNAB2",1.76863814791484,1.77980991429131,1.75530212708553,1.75651257080039,1.69895749753113
"KCNAB3",1.74262024373868,1.77892618948115,1.75119985488,1.74617762876016,1.72692260699177
"KCNB1",2.09905647490834,2.18045710591725,2.0830799278161,2.10198940619196,2.02158171124827
"KCNB2",1.840472057824,1.95004604548863,1.88203595575831,1.84337845667646,1.84086904047986
"KCNC3",2.31247038612364,2.35948404314867,2.33800699965328,2.30127260001127,2.450342325432
"KCNC4",1.82977422754158,1.83289471224536,1.86355089241354,1.8170124055373,1.83742291188536
"KCND1",1.80145416269616,1.80725878814081,1.82076645202728,1.76766138331673,1.81141109337812
"KCND2",1.9442668579298,1.97297953013135,1.96941908930321,1.92446393409198,1.89668909348095
"KCND3",1.85217884728272,1.86480402033721,1.82524989013567,1.87445226493769,1.5902591985207
"KCNE1L",1.75854650709337,1.81878573914768,1.75923218429866,1.77634128271128,1.77754096046916
"KCNE2",1.71495155897654,1.67603675042903,1.71991381802541,1.76921133166988,1.72917886560133
"KCNF1",1.97051904775979,2.06111635687468,1.98634190529789,1.8995064324396,2.12775123112531
"KCNG1",1.6787289151668,1.65333757336671,1.68544777391358,1.68527103359641,1.77126349167608
"KCNG2",1.67836741021826,1.66876679857059,1.67236718309893,1.68063999526951,1.6868186277622
"KCNH1",1.58767334938977,1.6040586972631,1.51906792195044,1.5738538828731,1.55841879237814
"KCNH2",1.90553494732759,1.96128745883377,1.87691501616094,1.86979615296423,1.89324171875772
"KCNH4",1.71454250971319,1.75254921298774,1.69147884021334,1.70890018501748,1.72640371639878
"KCNH6",1.66761657340975,1.66594556076366,1.65413169606244,1.69273177872978,1.63566433474184
"KCNIP1",1.90363059662128,2.03286484239241,1.86045201838234,1.87356284454792,1.83491010553437
"KCNIP2",1.85068074789697,1.82949106836519,1.90225013662772,1.88897894740187,1.90196602729769
"KCNJ1",1.68574552248814,1.69975319389134,1.68372731699706,1.66193114969954,1.65980034990313
"KCNJ10",2.19435522473257,2.09951567369357,2.18713069644692,2.12584425481427,2.22983264570132
"KCNJ12",1.67894100065914,1.68459959103815,1.66803284916979,1.67759914199239,1.66409980903662
"KCNJ14",1.69204871157355,1.68441289325751,1.69813221314868,1.73505088094597,1.71881012635054
"KCNJ15",1.8290272526077,1.75569605237467,1.84560392035614,1.84357095927649,1.79907465765514
"KCNJ16",2.11621318167581,2.06762917433116,2.0498381803339,2.09647764377135,1.93167726029831
"KCNJ2",2.24173437835013,2.140188775384,2.28054190264398,2.26529394025548,2.38658270357748
"KCNJ4",2.09991221492171,2.19778542526591,2.12381949161557,2.09576105256498,2.04530815660136
"KCNJ5",1.73081215967896,1.69702851557289,1.73754893704277,1.75317834262882,1.83929769616963
"KCNJ6",2.06004531240781,2.11959505313348,2.04184719504351,2.06930967563094,1.58224571677743
"KCNJ8",1.9003101574483,1.8600060245982,1.88668176960865,1.93269057296751,1.88753816586098
"KCNJ9",1.60257399908966,1.66974021159551,1.58478691165198,1.49274046922288,1.62299041231598
"KCNK1",1.99473290568436,2.12612002905837,1.94527532742853,1.99564097257148,2.09901130663874
"KCNK10",1.72779073173883,1.72680534588052,1.73255858464396,1.71748238058711,1.71023732891236
"KCNK12",2.16531925396898,2.14218126601953,2.15751862114906,2.14979957272313,2.24667341988207
"KCNK13",1.80173214684534,1.74347436849212,1.80702566654742,1.82210178766783,1.86276696931661
"KCNK3",1.91348985603103,1.98546656357114,1.90109593212875,1.94143495965825,1.96297158349638
"KCNK5",1.80440499038714,1.80006649374853,1.84110946343647,1.85334756210527,1.8330022027768
"KCNK7",1.65401416204031,1.67001014671138,1.68751215224554,1.6140182618538,1.68910316597958
"KCNMA1",1.81216481342581,1.84403681345957,1.81569131740695,1.93144787916195,1.92291751407864
"KCNMB1",2.02796032477901,2.01844133267677,2.10559970551388,2.05719929580791,2.12418804725236
"KCNMB2",1.82710630288754,1.87154699007609,1.83370923818387,1.8052509963964,1.82708155314116
"KCNMB3",1.51412363653391,1.46605768456279,1.50723652868763,1.53905726616214,1.67289659606985
"KCNMB4",2.25211659750756,2.28961470208845,2.25171727283596,2.23155472048906,2.39301994616665
"KCNN1",2.05461895123961,2.09895801680829,2.04031738222076,2.03103265440854,2.06618181854023
"KCNN2",1.73279271301777,1.75104818133904,1.77534924156013,1.76530861779508,1.74657591156081
"KCNN3",1.71234141453674,1.60105470610882,1.70109953147618,1.68805787204001,1.57461096680444
"KCNN4",1.65856939792013,1.65787679235351,1.67223295098558,1.66676131926603,1.6236664342847
"KCNQ1",1.66671662538271,1.591857854572,1.64839562411694,1.62985344626442,1.58585025926106
"KCNQ1DN",1.72455480966968,1.75816332069415,1.74426242240386,1.66078119370968,1.71470713307401
"KCNQ2",1.95802016778856,2.03425045573374,1.9563697505832,1.9225727564134,1.98871656656854
"KCNQ3",1.79765995582546,1.8532206615015,1.77096037250107,1.79576640125474,1.70357043299757
"KCNQ4",1.70369643794449,1.69355547564407,1.71960641412292,1.74177992675815,1.70157503453367
"KCNS1",2.16024660380536,2.21034196915182,2.19999774005483,2.09954655462624,2.12847192946112
"KCNS3",1.91384420531222,1.96373563429405,1.92159103637169,1.93488684162543,1.84731102884847
"KCNV1",1.53219111812543,1.63504103452816,1.55092809006589,1.51839827126114,1.6495367766484
"KCTD3",1.95248736170271,1.92244811321179,1.93372951940091,1.93349310445305,1.88998590685363
"KCTD7",2.01989954124876,2.03414027499786,1.98549676287392,2.07200081934336,1.96404301682582
"KDELR1",1.83818490598045,1.82369932824614,1.85924739643052,1.88277135157718,1.91259772177312
"KDELR3",1.79570220378451,1.75869261601589,1.81232116869953,1.78594619283699,1.84073858470206
"KDR",2.10748578398171,1.9682688195208,2.01744091712653,2.02084018245392,2.05147240697073
"KEAP1",1.77885714890245,1.73060418752022,1.75647162893605,1.69554938661743,1.77372648556671
"KHDRBS1",1.96768652626361,2.03846346479123,1.97995276985525,1.97244699297701,2.02629469297125
"KHDRBS3",2.28430681873521,2.31614620776888,2.31564823975603,2.28690370450872,2.45000668722843
"KHK",1.75245923432761,1.74062494978108,1.76846641367332,1.7665200242878,1.71459435521986
"KHSRP",2.42252920351991,2.41672586163737,2.53454672234708,2.45696591293085,2.52138275282971
"KIF11",1.60437797878371,1.60636351650597,1.60842631117069,1.5668412921689,1.64024095674229
"KIF13A",1.67514940503262,1.6896051762174,1.6590069564258,1.72052509698964,1.78515546480564
"KIF13B",2.27175028278023,2.22158555347611,2.28500792242232,2.28171955877912,2.39371074162928
"KIF15",1.69178743853946,1.64607740794317,1.67507020309884,1.68546274870555,1.70193569740371
"KIF1A",2.35799545083236,2.37612071108143,2.32804082891067,2.26720654611507,2.33439551856169
"KIF22",1.84370361387911,1.87700933858817,1.84987844440237,1.81286331286042,1.81276198929438
"KIF23",1.64496264684509,1.64407016204553,1.63847987725117,1.61486771537185,1.69972899979627
"KIF25",1.77879006774878,1.78391340642369,1.77986504667932,1.7801749404434,1.77819570866592
"KIF2C",1.80251308802691,1.80685890465671,1.81181804314416,1.83355253431366,1.78010043559783
"KIF3A",1.68679195523299,1.74907368380334,1.62866813194314,1.67266883286078,1.5428992290093
"KIF3B",2.06477585001737,2.10493726407955,2.04751373036643,2.07137134828397,2.2180474200371
"KIF3C",2.20292882772156,2.23497158394016,2.20822138055915,2.19534157688539,2.10021803970656
"KIF4A",1.65223800239597,1.6633700877032,1.64725613832835,1.68601867077537,1.65449802413014
"KIF5A",1.99194289559806,1.9793961782974,1.93931224461337,1.94745414440176,1.89748202686717
"KIF5B",2.11481851317401,2.08844567773929,2.04198901742159,2.05135064796068,2.04505951439207
"KIFAP3",2.09621745932585,2.18809234544679,2.0509407273914,2.08741340970313,1.97521442880925
"KIFC3",1.83165902650112,1.82138636310909,1.85290355925028,1.82731296720846,1.85011916191529
"KIN",1.57286309728651,1.58761013407737,1.58163502520269,1.59961756611838,1.63636637576831
"KIR2DL2",1.7314220469041,1.73246848609741,1.7342197271913,1.74907723757408,1.71801112830369
"KIR2DL4",1.72418697967935,1.72599988547788,1.69463155973561,1.75855348541694,1.72321297863736
"KIR2DL5A",1.74127637402641,1.74360749961301,1.7436475368669,1.73614922703192,1.73659395819255
"KIR2DS3",1.76706499947712,1.77657444914193,1.75019897815878,1.76297793338298,1.70698357897918
"KIR3DL1",1.65828625562373,1.68122265912857,1.65727274837941,1.6516668262679,1.58780620136563
"KIT",1.92955869307469,2.00811362770273,1.97449382258648,1.90564663308785,2.00698912735438
"KITLG",1.71494611339883,1.72398098561127,1.72201959421687,1.75709930212078,1.71995695246343
"KL",1.68875471157739,1.68951034198282,1.67862185301375,1.66111915419548,1.75229700168804
"KLC2",2.04700302112307,2.08190416955007,2.03433635554766,2.08140925828407,2.00392734623837
"KLF1",1.953837359422,1.9315244091374,1.93743562750652,1.94113802040613,1.97416456832232
"KLF10",1.60452480923584,1.69155953769266,1.5423284569612,1.6187890244155,1.69773983697637
"KLF11",1.86265589836127,1.86597017138464,1.87275515695775,1.89780336723825,1.89816371600857
"KLF12",1.75803309375363,1.78139397239945,1.73379228627015,1.76680284318985,1.82657651846689
"KLF13",2.09610440641525,2.09020394014899,2.088128198688,2.07234128570893,2.15223661369527
"KLF2",2.58436698831722,2.49004659849231,2.54684192392797,2.61697003396908,2.68499741189076
"KLF3",1.878395003989,1.89346139384345,1.86374775533689,1.90214660610409,1.89306453640759
"KLF4",1.87847092487159,1.82334426255865,1.88471527547055,1.93196515574377,1.99309863071244
"KLF5",1.72672498924445,1.6835411979822,1.72346897972631,1.70000889798031,1.70698208295074
"KLF6",1.98091924240564,1.93379753091113,1.9839795352517,2.01997325591943,2.01583318704968
"KLF7",1.71431996371258,1.69308034345964,1.70608679839332,1.77910348182725,1.75723469245171
"KLF8",1.575549175048,1.56506806179291,1.57672347018043,1.64186893065001,1.57945856921342
"KLF9",2.11489639999386,2.1527084151739,2.07251647838124,2.05033020438885,2.09030160688838
"KLHDC2",2.25192307300997,2.2489477119796,2.24980180149665,2.2235496790365,2.18681637155659
"KLHL12",1.98246417457528,1.99629065153242,1.99585432807433,1.97233993521743,1.87188750633516
"KLHL2",2.40029936401895,2.35984222940364,2.43163086516627,2.42287326898964,2.49326899087617
"KLHL20",1.78651921703609,1.77555731274959,1.77980470989336,1.79226393453121,1.80084956535158
"KLHL3",2.29619187515089,2.3209628461947,2.32415270579205,2.26299692155609,2.31445906611708
"KLK1",1.81635653046867,1.80200968482793,1.8110944995311,1.82837419269522,1.80737282445877
"KLK10",1.7801718412781,1.8207116616155,1.76572622059266,1.80190737902299,1.76589854708375
"KLK11",1.68883425629895,1.66762782051669,1.73747756395481,1.69639813884545,1.64716685544161
"KLK12",1.77667614619274,1.75121818429467,1.76150501385203,1.76643336651877,1.77302211717236
"KLK14",1.89889005106242,1.81218868083377,2.00612294769261,1.9097437146804,1.83045979895271
"KLK15",1.65289610961718,1.63746736599393,1.65605646887641,1.70112433007012,1.65229345347473
"KLK2",1.61479735347276,1.62661416436915,1.60866126790414,1.60268272222531,1.58827326703013
"KLK3",1.73742483375541,1.75970351698774,1.75204568178007,1.75693837265766,1.82154844060631
"KLK5",1.65984368887883,1.74650280009558,1.6669773346292,1.67841995562094,1.74131695528001
"KLK6",2.56449979236788,2.55304664680877,2.5602038595343,2.42681850448413,2.72886013820477
"KLK7",1.87778234889171,1.94350751544552,1.92723483178098,1.87467390645777,1.95988038942096
"KLK8",1.831118330338,1.8345521615513,1.84591906466462,1.82242474716532,1.83524436915368
"KLKB1",1.87381388505134,1.80753727871671,1.88848231902312,1.89820665854988,1.87368329843872
