"","cortex_brain","substantia_nigra_brain","brain"
"ITGAV",2.28313227862052,2.28313227862052,2.28313227862052
"ITGAX",1.81570201374347,1.81570201374347,1.81570201374347
"ITGB1BP1",2.32994447594061,2.32994447594061,2.32994447594061
"ITGB1BP2",1.58861273755872,1.58861273755872,1.58861273755872
"ITGB2",2.19780902262474,2.19780902262474,2.19780902262474
"ITGB3",1.8453963273496,1.8453963273496,1.8453963273496
"ITGB3BP",1.75644174493074,1.75644174493074,1.75644174493074
"ITGB4",1.91926296723532,1.91926296723532,1.91926296723532
"ITGB5",2.07332931138804,2.07332931138804,2.07332931138804
"ITGB6",1.61843238866467,1.61843238866467,1.61843238866467
"ITGB8",1.78736742096354,1.78736742096354,1.78736742096354
"ITGBL1",1.73931779116111,1.73931779116111,1.73931779116111
"ITIH1",1.58006020161931,1.58006020161931,1.58006020161931
"ITIH2",1.90709577014672,1.90709577014672,1.90709577014671
"ITIH3",1.58345358334425,1.58345358334424,1.58345358334424
"ITIH4",1.91069568022288,1.91069568022288,1.91069568022288
"ITK",1.58912775405388,1.58912775405388,1.58912775405388
"ITM2A",2.29660320236171,2.29660320236171,2.29660320236171
"ITM2B",2.68000335235716,2.68000335235716,2.68000335235716
"ITM2C",2.80605866763652,2.80605866763652,2.80605866763652
"ITPA",2.11017978626568,2.11017978626568,2.11017978626568
"ITPK1",2.58522721478796,2.58522721478796,2.58522721478796
"ITPKA",2.05271567534123,2.05271567534123,2.05271567534123
"ITPKB",2.52657883827175,2.52657883827175,2.52657883827175
"ITPR1",2.0607296140434,2.06072961404339,2.06072961404339
"ITPR2",1.80071955440632,1.80071955440632,1.80071955440632
"ITPR3",1.95452168059525,1.95452168059525,1.95452168059525
"ITSN1",1.68332672027971,1.68332672027971,1.68332672027971
"ITSN2",1.66721367399601,1.66721367399601,1.66721367399601
"IVD",1.95995382778077,1.95995382778077,1.95995382778077
"IVL",1.7641036321202,1.7641036321202,1.7641036321202
"IVNS1ABP",2.21397571424099,2.21397571424099,2.21397571424098
"JAG1",1.93293997301495,1.93293997301495,1.93293997301495
"JAG2",2.15597567040471,2.15597567040471,2.15597567040471
"JAK1",2.15833024135908,2.15833024135907,2.15833024135907
"JAK2",1.68181197946574,1.68181197946574,1.68181197946574
"JAK3",1.73348647503638,1.73348647503638,1.73348647503638
"JAM2",2.18500978377344,2.18500978377345,2.18500978377345
"JARID2",2.2039177933294,2.2039177933294,2.2039177933294
"JPH3",2.16564427624563,2.16564427624563,2.16564427624563
"JRKL",1.75473413779076,1.75473413779076,1.75473413779076
"JTB",2.28235349460836,2.28235349460836,2.28235349460836
"JUN",2.01717960514844,2.01717960514844,2.01717960514844
"JUND",2.67407391542131,2.67407391542131,2.67407391542131
"JUP",2.22249590656527,2.22249590656527,2.22249590656527
"KAL1",2.13061925592431,2.13061925592431,2.13061925592431
"KALRN",2.09661931998874,2.09661931998874,2.09661931998874
"KARS",2.18488677377412,2.18488677377412,2.18488677377412
"KATNA1",1.81103886250399,1.81103886250399,1.81103886250399
"KATNB1",2.04248317854927,2.04248317854926,2.04248317854926
"KCMF1",2.0106792721951,2.0106792721951,2.0106792721951
"KCNA1",1.91526147447167,1.91526147447167,1.91526147447167
"KCNA10",1.64999344626451,1.64999344626451,1.64999344626451
"KCNA2",1.69127400671243,1.69127400671243,1.69127400671243
"KCNA3",1.78445969414708,1.78445969414708,1.78445969414708
"KCNA4",1.57725939589346,1.57725939589346,1.57725939589346
"KCNA5",2.02640145692111,2.02640145692111,2.02640145692111
"KCNAB1",1.53742621877771,1.53742621877771,1.53742621877771
"KCNAB2",1.76470480299223,1.76470480299223,1.76470480299223
"KCNAB3",1.75398570530819,1.75398570530819,1.75398570530819
"KCNB1",2.11491097138215,2.11491097138215,2.11491097138215
"KCNB2",1.8801325902643,1.8801325902643,1.8801325902643
"KCNC3",2.33794726850438,2.33794726850438,2.33794726850438
"KCNC4",1.83719415741461,1.83719415741461,1.83719415741461
"KCND1",1.80579459349117,1.80579459349117,1.80579459349117
"KCND2",1.95385086992184,1.95385086992184,1.95385086992184
"KCND3",1.83714818290581,1.83714818290581,1.8371481829058
"KCNE1L",1.77776787519186,1.77776787519186,1.77776787519186
"KCNE2",1.70842507614131,1.70842507614131,1.70842507614131
"KCNF1",2.00445765469603,2.00445765469603,2.00445765469603
"KCNG1",1.67826113854551,1.67826113854551,1.67826113854551
"KCNG2",1.67501451953111,1.67501451953111,1.67501451953111
"KCNH1",1.57628579308315,1.57628579308315,1.57628579308315
"KCNH2",1.91316418236544,1.91316418236544,1.91316418236544
"KCNH4",1.72109714953258,1.72109714953258,1.72109714953258
"KCNH6",1.66396976267821,1.66396976267821,1.66396976267822
"KCNIP1",1.92643991910058,1.92643991910059,1.92643991910059
"KCNIP2",1.85974744494999,1.85974744494999,1.85974744494999
"KCNJ1",1.68668765913114,1.68668765913114,1.68668765913114
"KCNJ10",2.16438280060295,2.16438280060295,2.16438280060295
"KCNJ12",1.67748365408293,1.67748365408293,1.67748365408293
"KCNJ14",1.69475681090152,1.69475681090152,1.69475681090152
"KCNJ15",1.8105877958071,1.8105877958071,1.8105877958071
"KCNJ16",2.07797392786975,2.07797392786975,2.07797392786975
"KCNJ2",2.22976878181146,2.22976878181145,2.22976878181145
"KCNJ4",2.12933204571973,2.12933204571973,2.12933204571973
"KCNJ5",1.72964308671666,1.72964308671666,1.72964308671666
"KCNJ6",2.04760612831654,2.04760612831654,2.04760612831654
"KCNJ8",1.88706850243059,1.88706850243059,1.88706850243059
"KCNJ9",1.61363274556306,1.61363274556306,1.61363274556306
"KCNK1",2.02796604681034,2.02796604681034,2.02796604681034
"KCNK10",1.72697654996854,1.72697654996854,1.72697654996854
"KCNK12",2.16084600297278,2.16084600297278,2.16084600297278
"KCNK13",1.79060827059486,1.79060827059486,1.79060827059486
"KCNK3",1.93562056796328,1.93562056796328,1.93562056796328
"KCNK5",1.81458675125425,1.81458675125425,1.81458675125425
"KCNK7",1.66515610107832,1.66515610107832,1.66515610107832
"KCNMA1",1.83409696379582,1.83409696379582,1.83409696379582
"KCNMB1",2.04757001667198,2.04757001667198,2.04757001667198
"KCNMB2",1.83995280491028,1.83995280491029,1.83995280491029
"KCNMB3",1.50905297227849,1.50905297227849,1.50905297227849
"KCNMB4",2.26938158763472,2.26938158763472,2.26938158763472
"KCNN1",2.06379754397754,2.06379754397754,2.06379754397754
"KCNN2",1.74892237901935,1.74892237901935,1.74892237901935
"KCNN3",1.66964286533739,1.66964286533739,1.66964286533739
"KCNN4",1.65961222471533,1.65961222471532,1.65961222471532
"KCNQ1",1.63543896722266,1.63543896722266,1.63543896722266
"KCNQ1DN",1.73426705255961,1.73426705255961,1.73426705255961
"KCNQ2",1.97924757519043,1.97924757519043,1.97924757519043
"KCNQ3",1.80285971490633,1.80285971490633,1.80285971490633
"KCNQ4",1.7058246916089,1.7058246916089,1.7058246916089
"KCNS1",2.1776163511261,2.1776163511261,2.1776163511261
"KCNS3",1.92701106756206,1.92701106756206,1.92701106756206
"KCNV1",1.57093013010805,1.57093013010805,1.57093013010805
"KCTD3",1.93578957279537,1.93578957279537,1.93578957279537
"KCTD7",2.01665549532375,2.01665549532375,2.01665549532375
"KDELR1",1.84463865096624,1.84463865096625,1.84463865096625
"KDELR3",1.7904756264386,1.7904756264386,1.7904756264386
"KDR",2.04236228086483,2.04236228086484,2.04236228086484
"KEAP1",1.75611752385424,1.75611752385424,1.75611752385424
"KHDRBS1",1.99373196934079,1.99373196934079,1.99373196934079
"KHDRBS3",2.30886007974405,2.30886007974405,2.30886007974404
"KHK",1.75093923879212,1.75093923879212,1.75093923879212
"KHSRP",2.45048937726075,2.45048937726075,2.45048937726075
"KIF11",1.60580527940163,1.60580527940163,1.60580527940163
"KIF13A",1.68437716114417,1.68437716114417,1.68437716114417
"KIF13B",2.2673341929326,2.2673341929326,2.2673341929326
"KIF15",1.67567193439489,1.67567193439489,1.67567193439489
"KIF1A",2.35122594077816,2.35122594077816,2.35122594077816
"KIF22",1.85114305661429,1.85114305661429,1.85114305661429
"KIF23",1.64487889299486,1.64487889299486,1.64487889299486
"KIF25",1.78050067193733,1.78050067193733,1.78050067193733
"KIF2C",1.80596695136731,1.80596695136731,1.80596695136731
"KIF3A",1.68425505866689,1.68425505866689,1.68425505866689
"KIF3B",2.08148546735434,2.08148546735434,2.08148546735434
"KIF3C",2.20708241383655,2.20708241383656,2.20708241383656
"KIF4A",1.65625421417485,1.65625421417485,1.65625421417485
"KIF5A",1.9703838425803,1.9703838425803,1.9703838425803
"KIF5B",2.08566835412908,2.08566835412908,2.08566835412908
"KIFAP3",2.10619751084899,2.10619751084898,2.10619751084898
"KIFC3",1.83378215297599,1.83378215297599,1.83378215297599
"KIN",1.58366233404059,1.58366233404059,1.58366233404059
"KIR2DL2",1.73244517174106,1.73244517174106,1.73244517174106
"KIR2DL4",1.72048398892247,1.72048398892247,1.72048398892247
"KIR2DL5A",1.74189586868347,1.74189586868347,1.74189586868347
"KIR2DS3",1.76288854310352,1.76288854310352,1.76288854310352
"KIR3DL1",1.66040395694629,1.66040395694629,1.66040395694629
"KIT",1.96392807066392,1.96392807066392,1.96392807066392
"KITLG",1.7213579840882,1.7213579840882,1.7213579840882
"KL",1.68901560821693,1.68901560821693,1.68901560821693
"KLC2",2.05378654799843,2.05378654799843,2.05378654799843
"KLF1",1.94467312038869,1.94467312038869,1.94467312038869
"KLF10",1.62266604895367,1.62266604895367,1.62266604895367
"KLF11",1.86936176749108,1.86936176749108,1.86936176749108
"KLF12",1.76403032130877,1.76403032130877,1.76403032130877
"KLF13",2.09469508434157,2.09469508434157,2.09469508434157
"KLF2",2.55720671790863,2.55720671790863,2.55720671790863
"KLF3",1.88176367857799,1.88176367857799,1.88176367857799
"KLF4",1.87305750386941,1.87305750386941,1.87305750386941
"KLF5",1.71134390816406,1.71134390816406,1.71134390816406
"KLF6",1.97203631443855,1.97203631443855,1.97203631443855
"KLF7",1.71228888181059,1.71228888181059,1.71228888181059
"KLF8",1.57640117792185,1.57640117792185,1.57640117792185
"KLF9",2.11252166499926,2.11252166499926,2.11252166499926
"KLHDC2",2.24563344410844,2.24563344410844,2.24563344410844
"KLHL12",1.98249707272854,1.98249707272853,1.98249707272853
"KLHL2",2.40131690842533,2.40131690842533,2.40131690842533
"KLHL20",1.78313568565863,1.78313568565863,1.78313568565863
"KLHL3",2.30814527823914,2.30814527823914,2.30814527823914
"KLK1",1.8113423999783,1.8113423999783,1.8113423999783
"KLK10",1.78913623840446,1.78913623840446,1.78913623840446
"KLK11",1.6906439772014,1.6906439772014,1.6906439772014
"KLK12",1.76567381492285,1.76567381492285,1.76567381492285
"KLK14",1.89250332263634,1.89250332263634,1.89250332263634
"KLK15",1.65156802438722,1.65156802438722,1.65156802438722
"KLK2",1.6148568718767,1.6148568718767,1.6148568718767
"KLK3",1.75229916558113,1.75229916558113,1.75229916558113
"KLK5",1.69133777728327,1.69133777728327,1.69133777728327
"KLK6",2.56237189752232,2.56237189752232,2.56237189752232
"KLK7",1.91072447899441,1.91072447899441,1.91072447899441
"KLK8",1.83484171808291,1.83484171808291,1.83484171808291
"KLKB1",1.85913704402653,1.85913704402653,1.85913704402653
"KLRB1",1.6426879171805,1.6426879171805,1.6426879171805
"KLRC1",1.64728634993058,1.64728634993058,1.64728634993058
"KLRC3",1.651416487189,1.651416487189,1.651416487189
"KLRD1",1.72458744770252,1.72458744770252,1.72458744770252
"KLRF1",1.61984717297906,1.61984717297906,1.61984717297905
"KLRG1",2.02083693667173,2.02083693667173,2.02083693667173
"KMO",1.66802514230525,1.66802514230525,1.66802514230525
"KNG1",1.60503855918744,1.60503855918744,1.60503855918744
"KPNA1",2.14191719954206,2.14191719954206,2.14191719954206
"KPNA2",2.06369563787116,2.06369563787117,2.06369563787117
"KPNA3",2.16025682632966,2.16025682632967,2.16025682632967
"KPNA4",2.07980089313107,2.07980089313107,2.07980089313106
"KPNA5",1.63551663073313,1.63551663073313,1.63551663073313
"KPNA6",2.21417801649759,2.21417801649759,2.21417801649759
"KPNB1",2.22013258614783,2.22013258614783,2.22013258614783
"KPTN",1.89157031960308,1.89157031960308,1.89157031960308
"KRAS",1.99806184686341,1.99806184686341,1.99806184686341
"KRIT1",2.0249129236404,2.0249129236404,2.0249129236404
"KRT10",2.26245219684139,2.26245219684139,2.26245219684139
"KRT12",1.56940574493706,1.56940574493706,1.56940574493706
"KRT13",1.59342203766903,1.59342203766903,1.59342203766903
"KRT15",1.54659204775454,1.54659204775454,1.54659204775454
"KRT16",1.55081003837381,1.55081003837381,1.5508100383738
"KRT18",1.85234511815759,1.85234511815759,1.85234511815759
"KRT19",1.66865824483687,1.66865824483687,1.66865824483687
"KRT5",1.65752288793154,1.65752288793154,1.65752288793154
"KRT6A",1.68860870439416,1.68860870439416,1.68860870439416
"KRT7",1.66853849888582,1.66853849888582,1.66853849888582
"KRT9",1.79420748552935,1.79420748552935,1.79420748552935
"KRTAP1-1",1.61319091368828,1.61319091368828,1.61319091368827
"KRTAP1-3",1.71725676043774,1.71725676043774,1.71725676043774
"KRTAP5-9",1.64539905273852,1.64539905273852,1.64539905273852
"KTN1",1.87211124261925,1.87211124261925,1.87211124261925
"KYNU",1.6793308718753,1.6793308718753,1.6793308718753
"L1CAM",2.03825225859573,2.03825225859573,2.03825225859573
"LAD1",1.63822955922617,1.63822955922617,1.63822955922617
"LAG3",1.586312632773,1.586312632773,1.586312632773
"LAIR1",1.89463359243618,1.89463359243618,1.89463359243618
"LAIR2",1.80064895417921,1.80064895417921,1.80064895417921
"LALBA",1.56848242566527,1.56848242566526,1.56848242566527
"LAMA2",1.77382316613558,1.77382316613558,1.77382316613558
"LAMA4",1.83879939437124,1.83879939437124,1.83879939437124
"LAMB1",1.65666026665157,1.65666026665157,1.65666026665157
"LAMB2",2.17704757931202,2.17704757931202,2.17704757931202
"LAMB3",1.42586089279974,1.42586089279974,1.42586089279974
"LAMC1",2.10085038649176,2.10085038649176,2.10085038649176
"LAMC2",1.5880796584192,1.5880796584192,1.5880796584192
"LAMC3",1.91550839167785,1.91550839167785,1.91550839167785
"LAMP1",2.22724546758039,2.22724546758039,2.22724546758039
"LAMP2",2.30829732559983,2.30829732559983,2.30829732559983
"LAMP3",1.65647970661665,1.65647970661665,1.65647970661665
"LANCL1",2.34299025200406,2.34299025200406,2.34299025200406
"LANCL2",2.08307932868495,2.08307932868494,2.08307932868494
"LAP3",2.1869803079248,2.1869803079248,2.1869803079248
"LAPTM4A",2.35418315469185,2.35418315469185,2.35418315469185
"LAPTM4B",2.35045275046245,2.35045275046246,2.35045275046246
"LAPTM5",2.13313257953212,2.13313257953212,2.13313257953212
"LARP1",2.6184669897909,2.6184669897909,2.6184669897909
"LASP1",2.43097380079543,2.43097380079543,2.43097380079543
"LAT",1.85869809913063,1.85869809913063,1.85869809913063
"LAT2",1.93373946136303,1.93373946136303,1.93373946136303
"LBP",1.53252964827854,1.53252964827854,1.53252964827854
"LBR",2.20209735631954,2.20209735631954,2.20209735631954
"LCAT",1.76878802408399,1.76878802408399,1.76878802408399
"LCE2B",1.60829484485117,1.60829484485116,1.60829484485116
"LCK",1.53282973199577,1.53282973199577,1.53282973199577
"LCN1",1.79153743252375,1.79153743252375,1.79153743252375
"LCN2",1.72882390115587,1.72882390115587,1.72882390115587
"LCP1",2.16594253947539,2.16594253947539,2.16594253947539
"LCP2",1.92631118694742,1.92631118694742,1.92631118694742
"LCT",1.80972020601832,1.80972020601832,1.80972020601832
"LDB1",1.82362102094507,1.82362102094507,1.82362102094507
"LDB2",2.0184442621311,2.0184442621311,2.0184442621311
"LDHA",2.47387047871307,2.47387047871307,2.47387047871307
"LDHB",2.65411613912313,2.65411613912313,2.65411613912313
"LDHC",1.68401998798629,1.68401998798629,1.68401998798629
"LDLR",2.04819291134221,2.04819291134221,2.04819291134221
"LDOC1",2.34190168464918,2.34190168464918,2.34190168464918
"LECT1",1.70315162461454,1.70315162461454,1.70315162461454
"LEF1",2.03026649419324,2.03026649419325,2.03026649419325
"LEFTY1",1.85933959775809,1.85933959775809,1.85933959775809
"LEMD3",2.16412110787756,2.16412110787756,2.16412110787756
"LEP",1.63352573761081,1.63352573761081,1.63352573761081
"LEPR",1.70409394574616,1.70409394574616,1.70409394574616
"LEPRE1",1.99565113045445,1.99565113045446,1.99565113045445
"LEPROT",2.40389977410232,2.40389977410232,2.40389977410232
"LETM1",1.88485875464611,1.88485875464611,1.88485875464611
"LGALS1",2.51585172790356,2.51585172790356,2.51585172790356
"LGALS13",1.46275469825565,1.46275469825565,1.46275469825565
"LGALS14",1.73866316241867,1.73866316241867,1.73866316241867
"LGALS3",2.18752435271464,2.18752435271464,2.18752435271465
"LGALS3BP",2.25848978210489,2.25848978210489,2.25848978210489
"LGALS4",1.71197447157647,1.71197447157647,1.71197447157647
"LGALS7",1.46824016675896,1.46824016675896,1.46824016675896
"LGALS8",1.47620828282918,1.47620828282918,1.47620828282918
"LGALS9",1.85470622129195,1.85470622129195,1.85470622129195
"LGI1",2.01346155562632,2.01346155562632,2.01346155562632
"LGMN",1.94818115494876,1.94818115494877,1.94818115494876
"LGR4",1.98652553102009,1.98652553102009,1.98652553102009
"LGR5",1.64034911263089,1.64034911263089,1.64034911263089
"LHCGR",1.73964772483853,1.73964772483853,1.73964772483853
"LHFP",2.33539990487764,2.33539990487764,2.33539990487764
"LHX1",1.71504738869683,1.71504738869683,1.71504738869683
"LHX2",2.06306167732827,2.06306167732827,2.06306167732827
"LHX3",2.0870489790399,2.0870489790399,2.0870489790399
"LHX6",2.01181169178095,2.01181169178095,2.01181169178095
"LIF",1.72657980400053,1.72657980400053,1.72657980400053
"LIFR",1.95967235387115,1.95967235387115,1.95967235387115
"LIG1",1.84963363605378,1.84963363605378,1.84963363605378
"LIG3",1.59078444819975,1.59078444819975,1.59078444819975
"LIG4",1.61313661866508,1.61313661866508,1.61313661866508
"LILRA1",1.70183574903355,1.70183574903355,1.70183574903355
"LILRA2",1.84294442629359,1.84294442629359,1.84294442629359
"LILRA3",1.61068350389941,1.61068350389941,1.61068350389941
"LILRA6",1.79017121782588,1.79017121782588,1.79017121782588
"LILRB1",1.87826734572439,1.8782673457244,1.8782673457244
"LILRB2",1.63286383129187,1.63286383129187,1.63286383129187
"LILRB3",1.93457062964385,1.93457062964385,1.93457062964385
"LILRB4",1.70598943361515,1.70598943361515,1.70598943361515
"LILRB5",1.86803104256366,1.86803104256366,1.86803104256366
"LIMA1",2.08105064954456,2.08105064954456,2.08105064954456
"LIMD1",1.76682113463583,1.76682113463583,1.76682113463583
"LIMK1",1.68132461530226,1.68132461530226,1.68132461530226
"LIMK2",1.61369312409818,1.61369312409818,1.61369312409818
"LIMS1",1.76190064390309,1.76190064390309,1.76190064390309
"LIN7A",1.71621401465738,1.71621401465738,1.71621401465738
"LIN7B",2.110126308497,2.11012630849701,2.11012630849701
"LIPA",2.40281556017878,2.40281556017878,2.40281556017878
"LIPC",1.56583060845734,1.56583060845734,1.56583060845734
"LIPE",1.84259978164526,1.84259978164526,1.84259978164526
"LIPF",1.58455949345903,1.58455949345903,1.58455949345903
"LIPG",1.76585298491478,1.76585298491478,1.76585298491478
"LIPT1",1.69439024263298,1.69439024263298,1.69439024263298
"LITAF",2.26716425191638,2.26716425191639,2.26716425191639
"LLGL1",2.25905556661102,2.25905556661102,2.25905556661102
"LMAN1",1.70110558809346,1.70110558809347,1.70110558809347
"LMAN2",1.89127073224287,1.89127073224287,1.89127073224287
"LMCD1",2.06486440923125,2.06486440923125,2.06486440923125
"LMNA",2.02272816649438,2.02272816649438,2.02272816649438
"LMNB1",1.59193856836918,1.59193856836918,1.59193856836918
"LMO1",1.74264942621382,1.74264942621382,1.74264942621382
"LMO2",2.31746535782462,2.31746535782462,2.31746535782462
"LMO3",2.2141444527435,2.2141444527435,2.2141444527435
"LMO4",2.27302888631811,2.27302888631811,2.27302888631811
"LMO7",1.7432823476029,1.7432823476029,1.7432823476029
"LMOD1",1.82081182704144,1.82081182704144,1.82081182704144
"LMX1B",1.6769183471033,1.6769183471033,1.6769183471033
"LNPEP",1.55431580133463,1.55431580133463,1.55431580133463
"LOR",1.63771033306069,1.63771033306069,1.63771033306069
"LOX",1.51794275191607,1.51794275191607,1.51794275191607
"LOXL1",1.64742874274933,1.64742874274932,1.64742874274932
"LOXL2",1.69410596658245,1.69410596658245,1.69410596658245
"LPAL2",1.63464619299075,1.63464619299075,1.63464619299075
"LPL",2.10517600926052,2.10517600926052,2.10517600926052
"LPP",2.0930246781239,2.0930246781239,2.0930246781239
"LPXN",2.0287617732018,2.02876177320179,2.0287617732018
"LRCH4",2.07480982513993,2.07480982513993,2.07480982513993
"LRP1",2.08003260305282,2.08003260305282,2.08003260305282
"LRP12",1.5872577985236,1.5872577985236,1.5872577985236
"LRP1B",1.95928627175877,1.95928627175877,1.95928627175877
"LRP2",1.75425651974309,1.75425651974309,1.75425651974309
"LRP5",1.68356416007618,1.68356416007618,1.68356416007618
"LRP6",1.7230227312122,1.7230227312122,1.7230227312122
"LRP8",2.03541970335896,2.03541970335896,2.03541970335896
"LRPAP1",2.17603656680054,2.17603656680054,2.17603656680054
"LRRC17",1.76323245137507,1.76323245137507,1.76323245137508
"LRRC2",1.79243139983062,1.79243139983062,1.79243139983062
"LRRC3",1.60857664652512,1.60857664652512,1.60857664652512
"LRRC32",2.20981800729676,2.20981800729676,2.20981800729676
"LRRC6",1.8380234330385,1.83802343303849,1.83802343303849
"LRRFIP1",2.13469014262068,2.13469014262069,2.13469014262068
"LRRFIP2",1.91829639660827,1.91829639660827,1.91829639660827
"LSAMP",2.08570680776417,2.08570680776417,2.08570680776417
"LSM1",2.32220346412669,2.32220346412669,2.32220346412669
"LSM2",2.1839966414329,2.1839966414329,2.1839966414329
"LSM3",2.20290712623321,2.20290712623321,2.20290712623321
"LSM4",2.15700627265849,2.15700627265849,2.15700627265849
"LSM5",2.07222009829525,2.07222009829525,2.07222009829525
"LSM6",1.96617751010533,1.96617751010533,1.96617751010533
"LSM7",2.28168260031328,2.28168260031328,2.28168260031328
"LSP1",1.61601284560645,1.61601284560645,1.61601284560645
"LSR",1.85330242371896,1.85330242371896,1.85330242371896
"LSS",2.06352381158235,2.06352381158235,2.06352381158235
"LTA",1.72648473800848,1.72648473800848,1.72648473800848
"LTB",1.7259578871775,1.7259578871775,1.7259578871775
"LTB4R",1.75439763785727,1.75439763785727,1.75439763785727
"LTB4R2",1.59896020408737,1.59896020408737,1.59896020408737
"LTBP1",1.78494523488846,1.78494523488846,1.78494523488846
"LTBP2",1.95998225943011,1.95998225943012,1.95998225943011
"LTBP3",2.08285649958473,2.08285649958473,2.08285649958473
"LTBP4",2.03065205599769,2.03065205599769,2.03065205599769
"LTBR",2.10368798953772,2.10368798953772,2.10368798953772
"LTC4S",1.59989662784595,1.59989662784595,1.59989662784595
"LTF",1.68449743545967,1.68449743545967,1.68449743545967
"LTK",1.68129234365509,1.68129234365509,1.68129234365509
"LUC7L",2.03836347813188,2.03836347813188,2.03836347813188
"LUM",1.54497779459388,1.54497779459388,1.54497779459388
"LXN",1.78121842891847,1.78121842891847,1.78121842891847
"LY6E",2.31895411206964,2.31895411206964,2.31895411206964
"LY6G5C",2.0038132668269,2.00381326682691,2.00381326682691
"LY6G6C",1.950018755287,1.950018755287,1.950018755287
"LY6G6E",1.55010614938722,1.55010614938722,1.55010614938722
"LY6H",1.72333570300599,1.72333570300599,1.72333570300599
"LY75",1.58580985636777,1.58580985636777,1.58580985636777
"LY86",2.09105671686059,2.09105671686059,2.09105671686059
"LYL1",1.9972975987783,1.9972975987783,1.9972975987783
"LYN",2.01602872949434,2.01602872949434,2.01602872949434
"LYPD1",2.11078137361321,2.11078137361321,2.11078137361321
"LYPD3",1.67104174325377,1.67104174325377,1.67104174325377
"LYPLA1",1.72425013926035,1.72425013926035,1.72425013926035
"LYPLA2",2.00915485357609,2.0091548535761,2.0091548535761
"LZTFL1",2.01392716928974,2.01392716928974,2.01392716928974
"LZTR1",2.39916740029058,2.39916740029059,2.39916740029059
"LZTS1",2.10925425290204,2.10925425290204,2.10925425290204
"M6PR",2.23374278581388,2.23374278581388,2.23374278581388
"MAB21L2",1.6760566914102,1.6760566914102,1.6760566914102
"MACF1",2.0562273938193,2.0562273938193,2.0562273938193
"MAD1L1",1.80169073394385,1.80169073394385,1.80169073394385
"MAD2L1",1.59212062607186,1.59212062607186,1.59212062607186
"MADCAM1",1.7837062314693,1.7837062314693,1.7837062314693
"MADD",2.30437786471376,2.30437786471376,2.30437786471376
"MAF",1.86866133436193,1.86866133436193,1.86866133436193
"MAFB",2.00278504739284,2.00278504739284,2.00278504739284
"MAFF",1.81512782310341,1.81512782310342,1.81512782310341
"MAFG",2.26372774459363,2.26372774459363,2.26372774459363
"MAFK",1.64029251302923,1.64029251302923,1.64029251302923
"MAG",2.43600523834105,2.43600523834105,2.43600523834105
"MAGEA1",1.61403619175277,1.61403619175277,1.61403619175277
"MAGEA10",1.5128102673449,1.5128102673449,1.5128102673449
"MAGEA11",1.60948194166085,1.60948194166085,1.60948194166085
"MAGEA12",1.7538099562787,1.7538099562787,1.7538099562787
"MAGEA4",1.66722107322372,1.66722107322372,1.66722107322372
"MAGEA6",1.55920056606208,1.55920056606208,1.55920056606208
"MAGEA9",1.72030174961946,1.72030174961946,1.72030174961946
"MAGEB1",1.63273212572817,1.63273212572817,1.63273212572817
"MAGEB3",1.5140174713293,1.5140174713293,1.5140174713293
"MAGED1",2.48069374678492,2.48069374678492,2.48069374678492
"MAGED2",1.86309993627066,1.86309993627066,1.86309993627066
"MAGEF1",1.92336405292961,1.92336405292961,1.92336405292961
"MAGEL2",1.7584233201414,1.7584233201414,1.75842332014141
"MAGI1",1.56447833267059,1.56447833267059,1.56447833267059
"MAGI2",1.92904642059303,1.92904642059303,1.92904642059303
"MAGOH",1.92325136303382,1.92325136303383,1.92325136303383
"MAK",1.61701616549272,1.61701616549272,1.61701616549272
"MAL",2.3394540158354,2.3394540158354,2.3394540158354
"MALT1",1.87449694435064,1.87449694435064,1.87449694435064
"MAML1",1.98107793727937,1.98107793727938,1.98107793727938
"MAN1A1",1.72481072375259,1.72481072375259,1.72481072375259
"MAN1A2",1.88920345771493,1.88920345771493,1.88920345771493
"MAN1B1",2.12337111462555,2.12337111462555,2.12337111462555
"MAN1C1",2.15762942735628,2.15762942735628,2.15762942735628
"MAN2A1",2.24681817278173,2.24681817278173,2.24681817278173
"MAN2A2",2.16099702223414,2.16099702223414,2.16099702223414
"MAN2B1",1.92408354766696,1.92408354766695,1.92408354766695
"MAN2C1",2.20204934671639,2.20204934671639,2.20204934671639
"MANBA",2.05934887212675,2.05934887212675,2.05934887212675
"MAOA",2.22356992310132,2.22356992310133,2.22356992310133
"MAOB",2.32727086837503,2.32727086837504,2.32727086837504
"MAP1B",2.5119814898259,2.5119814898259,2.5119814898259
"MAP1LC3B",2.30162602757523,2.30162602757523,2.30162602757523
"MAP2",2.26724824185844,2.26724824185844,2.26724824185844
"MAP2K1",2.06792765886679,2.06792765886679,2.06792765886679
"MAP2K2",2.07396828057028,2.07396828057028,2.07396828057028
"MAP2K4",2.2108242651264,2.2108242651264,2.2108242651264
"MAP2K5",1.87000785725744,1.87000785725744,1.87000785725744
"MAP2K6",1.81211554529124,1.81211554529124,1.81211554529124
"MAP2K7",1.74005027953328,1.74005027953328,1.74005027953328
"MAP3K10",2.24939073762223,2.24939073762223,2.24939073762223
"MAP3K11",2.16354197037037,2.16354197037037,2.16354197037037
"MAP3K13",1.84103547006559,1.84103547006559,1.84103547006559
"MAP3K14",1.86980716263004,1.86980716263004,1.86980716263004
"MAP3K3",1.94362171003401,1.94362171003401,1.94362171003401
