"","F","M"
"NCAM2",1.92799399781804,2.11725453819417
"NCBP1",1.91882693833741,2.03894542549752
"NCBP2",2.08626561065803,2.24025937175355
"NCF1",1.78442719052675,1.87206745554481
"NCF2",1.8043875875773,1.78281351926824
"NCF4",1.75067212500782,1.79296264299158
"NCK1",1.81557555739646,1.9435182106392
"NCK2",1.99063441093978,2.15735897668582
"NCKAP1",2.18276950476955,2.4689585117403
"NCKIPSD",2.11355339570702,2.30017562612284
"NCL",2.0273255237866,2.23698219644198
"NCOA1",2.10733713291199,2.23141542988855
"NCOA2",1.50871582906936,1.66195562553107
"NCOA3",1.94533521930673,2.06882434157801
"NCOR1",1.88601973316782,2.06184207087251
"NCOR2",2.25606433578915,2.44804242413075
"NCR1",1.58836859380167,1.75453651729009
"NCR2",1.67776495675403,1.8161439700332
"NCR3",1.61085049769046,1.79127467230981
"NDEL1",2.11887522900369,2.40976475455862
"NDFIP1",2.20926238324594,2.52604071525393
"NDN",2.09065596053832,2.40335398245604
"NDOR1",1.71193941462279,1.83947586496339
"NDP",2.11109684821172,2.23391727276124
"NDRG1",2.74528513647958,2.86525251199561
"NDRG2",2.50137623922891,2.55200061576588
"NDRG3",2.04452867577415,2.35631029829312
"NDRG4",2.21268995911515,2.58862000801436
"NDST1",1.92422980027336,2.07959085766974
"NDST2",1.82311252346484,1.95191709521415
"NDST3",1.90559576291964,2.06560564655439
"NDST4",1.64463982421436,1.7909818174873
"NDUFA1",2.57188185043307,2.87547474295697
"NDUFA10",2.04336915977727,2.26948403893968
"NDUFA2",2.21014957065023,2.46138236362535
"NDUFA3",2.42383372104553,2.66970964219262
"NDUFA4",2.52070436344377,2.93529265911078
"NDUFA5",1.61837043038026,1.8456716469055
"NDUFA6",2.19939327626739,2.51114368985746
"NDUFA7",2.09988629072377,2.34870070049282
"NDUFA8",2.23159988083426,2.51113390987252
"NDUFA9",2.01399312405524,2.30110679056357
"NDUFAB1",2.31697339670728,2.69770682992706
"NDUFB1",2.14182093582352,2.45910585530081
"NDUFB11",2.27071658431873,2.55242994435393
"NDUFB2",2.42064499820742,2.68408124714098
"NDUFB3",2.17814685924487,2.45338890157713
"NDUFB5",2.2310396710505,2.46947285925897
"NDUFB6",2.14995777066617,2.43119170319841
"NDUFB7",2.22309537181681,2.47060298091399
"NDUFC2",1.91256683168156,2.17168748126879
"NDUFS1",2.12140756977072,2.31621244133887
"NDUFS2",1.84462908989355,2.12544990026008
"NDUFS3",2.29826485899515,2.59709006322335
"NDUFS4",2.15004717103025,2.44006245588666
"NDUFS6",2.3599432034175,2.65618899528126
"NDUFV1",2.03785192134259,2.35340136088183
"NDUFV2",2.16770097920612,2.48805181545428
"NEB",1.58752133850661,1.71868204603285
"NEBL",1.80163619966606,1.95897078456169
"NEDD8",2.17116288590913,2.40540855282077
"NEDD9",1.70151291307121,1.7795096931343
"NEFH",2.01226212327387,2.37491736114946
"NEFL",1.77311708644459,2.2426319462499
"NEK2",1.29579064758568,1.57553893718902
"NEK4",1.69015978652586,1.78348112702611
"NELL1",1.54733480301002,1.89955808643904
"NELL2",1.89777439961937,2.29869048066955
"NENF",1.9913949338912,2.15669468718855
"NEO1",2.09632992762142,2.21280138975299
"NET1",2.02302666590449,2.21611947909326
"NEU1",2.00775670849066,2.27327366459667
"NEU2",1.53781010884838,1.65672698346877
"NEU3",1.61976962210763,1.78707328712665
"NEUROD1",1.54424502310454,1.78898101900562
"NEUROD2",2.12721860133429,2.24360126304349
"NEUROD6",1.62424951417533,2.02234317327803
"NEUROG1",1.58371614284873,1.7400966200577
"NEUROG3",1.66625812709934,1.79813732595031
"NF1",1.57775418438925,1.71919797677692
"NF2",1.61548264866369,1.75265332166491
"NFAT5",2.0867260177958,2.17383375732666
"NFATC1",1.73999798419809,1.81325819288053
"NFATC3",1.60379166768186,1.67250711093407
"NFATC4",1.72903682662814,1.86828993047695
"NFE2",1.75314506319887,1.73758159155684
"NFE2L1",2.22512941411964,2.41171595412366
"NFE2L2",2.28662633888993,2.35644432588024
"NFE2L3",1.57763663051287,1.64166422663078
"NFIB",2.17194771982799,2.34038701280631
"NFIC",2.13745012818703,2.22869181067152
"NFIL3",1.9431349727118,2.03969892870489
"NFIX",2.31783398102609,2.47509927714707
"NFKB1",2.09745244959421,2.19542519967261
"NFKB2",1.8018155761097,1.80362650657332
"NFKBIA",2.59496658774574,2.65872403302033
"NFKBIB",1.89497127006026,2.06705311108835
"NFKBIE",1.79186756046423,1.99801030385775
"NFKBIL1",1.70261470105789,1.85038846253245
"NFRKB",1.64899803340587,1.79196475028998
"NFS1",1.87915304542435,2.09346658287547
"NFX1",1.75101616625193,1.85907617485221
"NFYA",1.60135787685155,1.67432097158053
"NFYB",1.76697555148202,1.93938787827144
"NFYC",1.97444342067434,2.11465927529261
"NGB",1.88225862736686,2.07197455811746
"NGFRAP1",2.37990011417025,2.74212267511123
"NGRN",2.42105985858996,2.75246882091293
"NHLH1",1.86520062443495,2.01868007762339
"NHLH2",1.63029320681111,1.82318111377906
"NID1",1.60272632932069,1.6635957373472
"NID2",1.62936367513108,1.68691536619605
"NIF3L1",2.08233019019123,2.33423643985442
"NIN",1.96603385982079,2.04720930147238
"NINJ1",2.26539850358443,2.36715380744326
"NINJ2",2.08583364942611,2.24159848173854
"NIPSNAP1",1.84307506437472,2.13731901326735
"NISCH",2.39335428447265,2.64199462267738
"NIT1",1.8637067518009,2.08751291407453
"NIT2",1.78092173766576,2.06115681751379
"NKG7",1.53960152636597,1.65762905028657
"NKRF",1.97582070708541,2.21333088598614
"NKTR",2.1010031511823,2.19940509168831
"NKX2-2",2.15757637049794,2.21728734299096
"NKX2-8",1.61849157631396,1.74086730389539
"NKX3-1",1.83380210487912,1.9301206675947
"NKX6-1",1.56807859928469,1.67912964594118
"NLE1",1.595370687331,1.80832062459237
"NLGN3",1.90942324853459,2.080935381794
"NLK",1.72673256540461,2.02132234985402
"NMB",1.90453719969449,2.03379299195667
"NMBR",1.54610873317479,1.66012789657176
"NMD3",1.75593911950837,1.87531171323751
"NME1",2.13614533826798,2.45646448051929
"NME3",2.19042979539162,2.38737966242383
"NME4",2.29070082472785,2.4109025451154
"NME5",1.80844855767899,2.1246770074561
"NME6",1.66869914837672,1.76447464879209
"NME7",1.77231795648253,2.01074168858001
"NMI",1.90525614140598,1.92151719964244
"NMT1",2.09290588817798,2.26590202970196
"NMT2",1.81618139204359,2.03424102973893
"NMUR1",1.5118289988987,1.65123694255909
"NNAT",2.06546804073679,2.36402676227057
"NNT",1.76068945756288,1.98315481298369
"NOL3",1.76255412503669,1.9304072179538
"NOL4",1.58082278889502,1.87231922490939
"NOL7",2.1272755152419,2.34754589253777
"NOLC1",1.61153069736763,1.85327882591217
"NONO",2.01210841820398,2.15755248627212
"NOS3",1.78021643527322,1.91868576900537
"NOTCH2",1.85745162756877,1.92011464311054
"NOTCH3",2.095659354477,2.13131279122814
"NOTCH4",2.07106172195506,2.17516618510017
"NOV",1.88863527783723,2.12487250101163
"NOVA1",1.85052274419341,2.09470435798058
"NOVA2",1.95186628926986,2.10129622952529
"NOX1",1.65400094762852,1.7989455729377
"NOX3",1.53121641990224,1.63706517853505
"NOX4",1.57104162659072,1.70976446304328
"NOX5",1.69939060975547,1.81956953079727
"NPAS1",1.75848016122267,1.85395669301834
"NPAS2",1.88262431540041,2.05313466691008
"NPAS3",2.06133573991959,2.08784080490732
"NPAT",1.82279156196959,1.95613913516748
"NPBWR2",1.49537881639783,1.6332842363181
"NPC1",2.08553141929958,2.20095500802772
"NPC1L1",1.64880204251088,1.73105103408951
"NPC2",2.53189981854366,2.62166112756375
"NPDC1",2.23572639324693,2.4595439176304
"NPEPPS",1.64994071137549,1.81084913911642
"NPFF",1.76896466038074,1.80381544422208
"NPFFR1",1.62849282451396,1.75121907608455
"NPHP1",1.53940616052155,1.61574511533994
"NPHS1",1.60579885340308,1.74973438040464
"NPHS2",1.59276541651616,1.7284804588245
"NPL",1.87574777387009,1.8719880667912
"NPM1",2.30085389462983,2.53110025000999
"NPM3",1.67114260178254,1.85908645967222
"NPPB",1.57910414015649,1.74152226130863
"NPPC",1.40197615101303,1.55880691045841
"NPR1",1.69540082661082,1.76017063016996
"NPR2",1.95822383914511,2.0945829683157
"NPR3",1.51118130855317,1.70172225219675
"NPTX1",1.83599148821308,2.14720818006155
"NPTXR",2.05371075943313,2.35570358005129
"NPY",1.86359286370817,2.03635374517265
"NPY1R",1.61925122160808,1.79590521408543
"NPY5R",1.58865786840839,1.86226143677953
"NQO2",1.86641275871207,2.10471476401456
"NR0B1",1.65305006454604,1.70810706316336
"NR0B2",1.60930683310161,1.82695483519571
"NR1D1",1.90428605751354,2.10252789104037
"NR1H2",2.07302767122444,2.18677294469958
"NR1H3",1.94118069473745,2.10056965331924
"NR1H4",1.68432347180347,1.83785341804347
"NR1I2",1.51376120550194,1.6674579429132
"NR2C1",1.84239347766121,1.93202237182478
"NR2C2",1.78348069466035,1.85331492922444
"NR2E1",2.06249287153627,2.1191625371399
"NR2E3",1.52042472662337,1.65213599953467
"NR2F1",2.33165318619849,2.4895832949561
"NR2F6",1.89810535553489,2.08760713996781
"NR3C1",1.82150758178812,2.03892489842706
"NR3C2",1.82320431367764,1.99646263979375
"NR4A1",1.76445392961213,1.99560624293278
"NR4A2",1.86680150197504,2.00882564566616
"NR4A3",1.59493991759556,1.84975632449343
"NR5A1",1.62928341591556,1.74240321724922
"NR5A2",1.54155398372535,1.67837844402283
"NR6A1",1.70138480755421,1.8237141051857
"NRAP",1.55603123386212,1.67199301066673
"NRBP1",1.7820379207504,2.00642846788702
"NRCAM",2.14415466733274,2.44140509105684
"NRD1",2.1623090136759,2.36815704830478
"NRF1",1.67405516500517,1.80024061070242
"NRG1",1.38380142259194,1.6267724023265
"NRG2",1.7945369004088,1.94041271583879
"NRGN",2.1300552544974,2.43879442166115
"NRIP1",1.9218456044286,2.11240108163409
"NRL",1.57213357584201,1.70406043225249
"NRN1",1.62142829005677,1.97813992653105
"NRP1",1.75212438054921,1.80765892886162
"NRP2",1.52146676359771,1.60568411848054
"NRXN3",1.43386140577199,1.82381032475001
"NSD1",1.96168575319953,2.10566211823932
"NSDHL",1.87278768303546,2.09560363549249
"NSFL1C",2.03321339698757,2.23029055331549
"NSMAF",2.09674514868438,2.25379551462346
"NT5C2",2.25340821319304,2.3717465796529
"NT5E",1.83665414496193,1.96098445114668
"NT5M",1.71951734494896,1.90974837772032
"NTF3",1.56949342736501,1.71385024008514
"NTHL1",1.84240217018985,2.06951550529939
"NTN1",1.55829991654442,1.74569054719711
"NTRK2",2.3348839799469,2.59229081416563
"NTRK3",2.08739212520697,2.2348218406714
"NTSR1",1.80829122156655,2.00620413963341
"NTSR2",2.19769564639673,2.29973192155422
"NUBP1",1.86986236187084,1.98998112061037
"NUBP2",1.86218652022015,2.04446829628447
"NUCB1",2.3642543704087,2.4891263111054
"NUCB2",1.94327859372324,2.10023638150106
"NUCKS1",2.10003034914849,2.2872146917078
"NUDC",2.30897920763685,2.56449047345138
"NUDT1",1.95185636040165,2.08647200833732
"NUDT2",2.03003948543599,2.21677619657136
"NUDT21",1.92951659523628,2.08846922742448
"NUDT3",2.22168340987921,2.44670806017143
"NUDT4",1.65466946281232,1.83655209257508
"NUDT6",1.47523318997809,1.63518614791903
"NUFIP1",1.66622464280922,1.84456974669812
"NUMA1",1.82301250015061,1.8911302450345
"NUP107",1.94053892227775,2.07051155484721
"NUP153",1.84826845072615,2.00376334034066
"NUP155",1.48297804678118,1.63841038073742
"NUP214",2.06674959043478,2.19147959311239
"NUP50",1.62717604525479,1.81657675995705
"NUP54",1.81692920845432,1.93179753307697
"NUP62",2.0161909504734,2.14090800848286
"NUP88",1.91886223343893,2.06602941117493
"NUP98",1.70123802681391,1.80459932578964
"NUPL2",1.82612737203205,1.99447333300567
"NUSAP1",1.77642271982342,1.88444307753844
"NUTF2",2.15963605808458,2.33571829115854
"NVL",1.78954341054685,1.92887243751301
"NXF1",2.09721584461415,2.23991140876297
"NXF2",1.6415935522132,1.73999011394405
"NXT1",2.02383267988991,2.14350585867336
"NYX",1.71394331316071,1.80150815339507
"OAS1",1.5797420447878,1.65254451693515
"OAS2",1.85754583283309,1.9939226826008
"OAS3",1.77562691206227,1.87144599694361
"OASL",1.6547224147915,1.76094204211328
"OAT",2.09232552770739,2.38764751347386
"OAZ1",2.55266040625633,2.85379697462069
"OAZ2",2.23772456904478,2.49771197706604
"OBP2A",1.59876241165896,1.75617003121342
"OCA2",1.56046760268379,1.86590665682106
"OCRL",2.1154082339598,2.36400662277476
"ODC1",2.11658708200021,2.31655660380933
"ODF1",1.5675870253334,1.76882408950427
"ODF2",1.51963750879936,1.67713387453306
"OFD1",2.39399310598414,2.4749167723698
"OGDH",2.0754905662447,2.13715033272
"OGG1",1.66646533031906,1.84961566668592
"OGT",2.14295058924659,2.34687436063388
"OLFM1",2.31803817822686,2.71152620737385
"OLR1",1.92356513689891,1.9273101141921
"OMD",1.86169245564084,1.92771121147331
"OMP",1.55519868340138,1.68062886938303
"OPCML",1.89864635916069,2.21474584227509
"OPHN1",2.19636425072954,2.36986941512546
"OPN1SW",1.57495453464805,1.75683730090781
"OPN3",1.67435489521739,1.98599385290034
"OPRD1",1.65867343707751,1.81232802541169
"OPRK1",1.76639839153868,1.93166752868226
"OPRL1",1.5104858178814,1.73533041453209
"OPRM1",1.54315804142949,1.70700980320959
"OPTN",2.17164005978685,2.49124236809698
"OR10J1",1.6404953052265,1.80616036814667
"OR12D2",1.52162665128073,1.65082448564673
"OR12D3",1.64948990264796,1.78562919691247
"OR1A2",1.61585244029062,1.73382829921064
"OR1D2",1.721495612443,1.83618417751725
"OR1E1",1.61003631570874,1.69413917387317
"OR1F1",1.82426258686532,2.0059601995168
"OR1G1",1.66036403301398,1.81225013056299
"OR2C1",1.75723716349083,1.90390788732712
"OR2F1",1.67138848951182,1.83042054121767
"OR2H2",1.70257114107752,1.8112131983089
"OR2J2",1.66526783443529,1.78197806570399
"OR2W1",1.58268031797891,1.6860763561795
"OR3A1",1.49120487910079,1.6073383327624
"OR3A2",1.54365443951216,1.66502382355559
"OR52A1",1.63253807285843,1.77618717968354
"OR5I1",2.10506479358196,2.15227679045589
"OR7A17",1.68400845229289,1.75604013003699
"OR7A5",1.94863107605605,1.93759446358713
"OR7C2",1.64751100096892,1.77082974000375
"OSBP",2.17329503738961,2.36881414351717
"OSBP2",1.89913735786345,2.14004107060434
"OSGEPL1",1.5572685645719,1.75590048725961
"OSM",1.47804365748498,1.54612743151152
"OSMR",1.61312459648206,1.67225835152398
"OSR2",1.52262688163793,1.61503372384047
"OSTF1",1.9913343653685,2.24166244264555
"OTOF",1.69711547116736,1.8506228536364
"OTUD4",1.98486520844626,2.08348813510745
"OVGP1",2.03038916435731,2.07648884776384
"OVOL1",1.53287181131577,1.64729342106601
"OVOL2",1.46414889167055,1.66464480800393
"OXA1L",1.93971854016672,2.13003576616934
"OXCT1",1.81105555609374,2.12540292109423
"OXSR1",2.08718940222518,2.20984424208687
"OXT",1.72959228914221,1.80055442309628
"P2RX1",1.80356328864451,1.94418881389085
"P2RX2",1.56769137210984,1.66681053406617
"P2RX3",1.65881577800369,1.77355143911985
"P2RX4",1.86376158942017,1.95189276045513
"P2RX5",1.61474901149881,1.76682513147214
"P2RX7",1.94050840732408,2.02719320668248
"P2RY1",1.70329980524846,1.80324542374875
"P2RY13",1.83141507508501,1.94580837946364
"P2RY2",1.54220033236364,1.64443211598166
"P2RY4",1.69378571785061,1.7960305234368
"P2RY6",1.68518299567016,1.69634140073991
"P4HA1",2.19865155599633,2.30537116942059
"P4HB",2.23609743142088,2.37787360133068
"PABPC1",2.44267217320828,2.57617990119218
"PABPC3",1.96210353457081,2.10022603665486
"PABPN1",2.13801111257497,2.33088564428388
"PACSIN2",2.30588220181125,2.4588633926314
"PADI1",1.80932842126655,1.97568685402895
"PADI4",1.63937508086951,1.81322758620723
"PAEP",1.5840801157379,1.71925526018159
"PAFAH1B1",2.02450600461246,2.30508976033536
"PAFAH1B2",1.6982597898453,1.88453124948735
"PAFAH1B3",2.09782025259876,2.23031617890499
"PAFAH2",1.81017202960115,1.88514129870129
"PAICS",2.02541147234141,2.21342603492349
"PAIP1",1.84861865707793,2.05124661645676
"PAK1",1.61450874102881,1.9835203615599
"PAK2",2.0905204753019,2.16951216122604
"PAK3",1.9426942436917,2.32154720950748
"PAK4",2.00676485795162,2.12780462196009
"PAK6",1.88541542271785,2.1005105547258
"PALM",2.43870379689181,2.6307780399376
"PAM",2.17885785956914,2.48177887579802
"PANX1",1.54553154306286,1.7859827982702
"PAPOLB",1.45137336488399,1.57794903428871
"PAPSS1",2.29820741343058,2.49854593050691
"PAPSS2",1.93596564401079,2.02813008958028
"PAQR4",2.1237757670301,2.31296111785301
"PARD3",1.77096679059956,1.80273952560855
"PARD6A",2.07927905025149,2.30917104088582
"PARG",1.60514102517602,1.78442447036397
"PARK2",1.72210891172993,1.87337649935899
"PARK7",2.53581282723143,2.8328643686644
"PARN",2.02427774037996,2.21106763604085
"PARP1",2.23982609947367,2.46453887705396
"PARP2",1.8931406847221,2.08586739135753
"PARP3",1.66683609432672,1.7968086146409
"PARP4",2.20774119307138,2.21114947620541
"PARVA",1.84281525963251,1.95091160944083
"PARVB",1.92496143804718,2.02668754695224
"PAWR",1.69267454469608,1.76215950043373
"PAX1",1.72512995008687,1.85380427183373
"PAX3",2.19213978627045,2.3876189909056
"PAX4",1.52560836629712,1.7290722813386
"PAX6",1.99850916694648,2.0231045231601
"PAX7",1.63570072067908,1.8079103713515
"PAX8",1.72563621954022,1.86390509227031
"PAX9",1.73584115649751,1.83936675880838
"PBOV1",1.57594717105688,1.70355494824894
"PBX1",2.0103767795972,2.16929787238243
"PBX2",1.99680961793849,2.16899180690582
"PBX3",2.12058293821672,2.31780825751683
"PBXIP1",2.16818577084063,2.2886526953005
"PC",1.8053983669291,1.94899717736555
"PCBD1",2.10815759553127,2.27425430632141
"PCBP1",2.39028221724126,2.59166700000098
"PCBP2",2.30341980950739,2.44652647928938
"PCBP3",1.76659986222545,1.86358103071211
"PCCA",1.96165751450298,2.14276672545142
"PCCB",2.16785632353082,2.4084955004614
"PCDH1",1.60427542000388,1.68138282465431
"PCDH11X",1.2726232829243,1.70685874942891
"PCDH12",1.69474983964127,1.83974118081026
"PCDH17",2.14919185610282,2.38565401745394
"PCDH7",1.90417025155067,2.04947087735521
"PCDH8",1.4553997764468,1.9014456992284
"PCDH9",2.0623632877347,2.27318584577456
"PCDHA1",1.44235175008339,1.62983206550315
"PCDHA10",1.45436184037636,1.64582685961211
"PCDHA2",1.55912935893718,1.66750372870123
"PCDHB11",1.40751941708482,1.51072547498191
"PCDHB12",1.7805510619256,1.94530725429308
"PCDHB13",1.55555281562747,1.69384676322056
"PCDHB6",1.72085475509979,1.84158074763033
"PCDHB8",1.43881196467865,1.580173287061
"PCDHGA9",2.17150853175358,2.24700689414027
"PCDHGB6",2.21392946540319,2.2847471447292
"PCDHGC3",1.93835510958983,2.02559605085281
"PCF11",1.97327191625185,2.05674465438089
"PCGF2",2.13431863987852,2.27780675317462
"PCGF3",1.59522492594256,1.73206764145342
"PCK1",1.59590066717874,1.61168524605253
"PCK2",1.62323437808909,1.72974863805218
"PCM1",2.05933988788385,2.17154518135068
"PCMT1",2.10782710137301,2.4255127209022
"PCNA",1.54866850791967,1.67892002585857
"PCNP",2.18704401144194,2.44743834038189
"PCOLCE",1.7668242485165,1.83157702180257
"PCOLCE2",1.70765678246634,1.818656750167
"PCP4",1.95713377762897,2.3559787302445
"PCSK1",1.44423778712581,1.87419857438811
"PCSK1N",2.43581478050492,2.67210580537008
"PCSK2",1.6363421666629,1.98549821884106
"PCSK5",1.7488384973535,1.88907213401577
"PCSK7",2.6016512240279,2.79971419255916
"PCTP",1.69798079214526,1.78929040540763
"PCYOX1",1.77486240326646,2.05610122208435
"PCYT1A",1.71910265368578,1.8460631738688
"PCYT1B",1.92790880415705,2.05854680973178
"PCYT2",2.03549935038524,2.21457451921608
"PDAP1",1.7132320410267,1.84079495456064
"PDC",1.48834328122933,1.60944133140667
"PDCD1",1.67959755909347,1.78738989635145
"PDCD10",1.86439240195825,2.05831320033627
"PDCD1LG2",1.47698078673072,1.6154839922338
"PDCD2",1.84401107851092,2.01686738512028
"PDCD5",2.0049686693698,2.18348601366528
"PDCD6",2.07984479788641,2.31320765405901
"PDCD6IP",2.11262780029841,2.26349162872478
"PDCL",1.82474048290631,1.94410576873967
"PDE10A",1.63063887011803,1.76182895423723
"PDE11A",1.49597109277111,1.52273883383229
"PDE1A",1.47472654919794,1.71537979909456
"PDE1B",1.95541183553701,2.17822413187977
"PDE1C",1.77307159264473,1.8889061015247
"PDE2A",1.89207987310435,2.17556014474751
"PDE3A",1.7216822217099,1.87666210085883
"PDE3B",1.63844990947313,1.73877480240152
"PDE4A",1.94147639371276,2.21341797428953
"PDE4B",1.79921283800747,1.94368386026396
"PDE4D",1.70689510693434,1.91577611508008
"PDE4DIP",1.83091452293986,1.9279411495405
"PDE5A",1.66704251947973,1.8298606034609
"PDE6A",1.686879810305,1.83596681360522
"PDE6B",1.84828072926037,2.00324059648625
"PDE6C",1.78281597356888,1.89901794124481
"PDE6D",1.91911133662624,2.08104071729168
"PDE6G",1.65786658089169,1.80433257467384
"PDE6H",1.47301624395283,1.67345181446371
"PDE7B",1.90247797171562,2.08797022080622
"PDE9A",1.75009031993794,1.90567545751037
"PDGFB",1.73924832688304,1.83463121799642
"PDGFC",1.89733385558396,2.00046702125168
"PDGFD",1.73898227999415,1.88933611230756
"PDGFRA",1.95159200158245,2.11025733785837
"PDGFRB",2.37992008798487,2.42248455639433
"PDGFRL",1.86045601530556,1.93991221699503
"PDHA1",2.11929905837487,2.36059659656643
"PDHA2",1.48478396497383,1.59997383021519
"PDHB",2.10884928834863,2.36470036031113
"PDHX",1.95413894009902,2.21204096539572
"PDIA2",1.78848307037153,1.90607896531227
"PDIA3",1.5430607604571,1.72944123140439
"PDIA4",2.12837040259649,2.26975307190395
"PDIA6",1.93411387598701,2.10892627063154
"PDK1",1.55432009822906,1.74443816720194
"PDK2",2.07405003986376,2.20823196674825
"PDK3",1.74556789951981,1.9442035431821
"PDK4",2.07007345721841,2.02111331932081
"PDLIM2",1.74902335603288,1.85541596906772
"PDLIM3",1.83132168902425,1.89688599965633
"PDLIM4",1.78578514531583,1.78369553422248
"PDLIM5",1.76462311203419,1.83570790670889
"PDLIM7",2.21964569961934,2.24064547479685
"PDPN",1.8129952924653,1.8893858079867
"PDSS1",1.80881913729934,1.93208317390001
"PDSS2",1.84395102884289,2.04347597953324
"PDXK",2.37986896028249,2.62664775109322
"PDYN",1.6913171568959,1.82971833802257
"PDZK1",1.52216985341589,1.60089577940845
"PEA15",2.54354991483905,2.75839700068389
"PEBP1",2.59966910539171,2.90518575600391
"PECAM1",2.04103184532451,2.01003818227475
"PECR",1.81903916174586,1.98352550308624
"PEF1",2.04886730989112,2.27565190638999
"PEG3",2.19879695003656,2.39176394984398
"PELI1",1.97182217443763,2.03377436700227
"PELI2",1.96246919629456,2.05282620748389
"PEMT",2.0223133838587,2.17690417396496
"PENK",1.53325744518525,1.89200377213544
"PEPD",2.18770777621284,2.37641489541172
"PER2",1.5966214093874,1.74593788024837
"PER3",1.74828323751037,1.90691929130838
"PERP",1.87107149378367,1.90745253076654
"PES1",1.90223224370875,2.0619972023013
"PEX1",1.76180240625523,1.87452048240587
"PEX11A",1.79207402515576,1.89065870051102
"PEX11B",2.04608184173965,2.32399139134944
"PEX12",1.73597837252121,1.87505832669524
"PEX13",1.65049159156441,1.79987928596255
"PEX14",2.05097675421298,2.29531853951833
"PEX16",1.96291790433199,2.14308840436987
"PEX19",1.9547183977846,2.18463659487574
"PEX3",1.91435958493867,2.07013106991252
"PEX5",2.13862998886401,2.38151804730604
"PEX6",1.99804933577029,2.14787890799977
"PEX7",1.73312185782963,1.91669953283923
"PF4",1.63530630227221,1.63804176126946
"PFDN1",2.08334438170243,2.33014900230185
"PFDN2",2.08189880215369,2.31392889988975
"PFDN4",1.88564713533866,2.07784906745088
"PFDN5",2.49421229830722,2.65619509512112
"PFKFB2",1.98048430864407,2.17261555774092
"PFKFB3",2.12297471043229,2.2665782027477
"PFKFB4",1.89488399371935,2.00114430769103
"PFKL",2.0722249737869,2.22618225665562
"PFKM",2.18296444336498,2.55319120957594
"PFKP",2.22515830085652,2.48928252178711
"PFN1",2.27978523235133,2.42049029964663
"PGAM1",2.20552775942829,2.64675680223909
"PGAM2",1.72897646909552,1.72000714259747
"PGC",1.68642286032515,1.81320340550675
"PGD",1.8741394449877,2.06972862732574
"PGF",1.82683740165257,1.89141513698515
"PGGT1B",1.46837855408002,1.55576796799016
"PGK1",2.0519700638508,2.42192295408315
"PGLS",2.06889952920109,2.15205618924318
"PGLYRP1",1.69714541419183,1.81418458186485
"PGM1",2.29387723499857,2.51550848262386
"PGM5",1.72629618689659,1.8478445083317
"PGR",1.54060106656386,1.64729192921525
"PGRMC1",2.22342639223887,2.47023484619399
"PGRMC2",1.99371692839318,2.2593294769701
"PHB",2.18841956866604,2.31533328436334
"PHB2",2.14237550058683,2.3826358090784
"PHC1",1.94118199630361,2.07475575067433
"PHC2",1.97980783009864,2.09265435839307
"PHEX",1.71048822826803,1.7731571960694
"PHF1",2.19578815742494,2.35371006267382
"PHF11",2.19620218063719,2.29891471456176
"PHF2",1.69488491824932,1.80694955137226
"PHF20",1.91986758182568,2.09080443526071
"PHGDH",2.44591140805103,2.57649424724222
"PHKA1",1.87980285002369,1.97002558085436
"PHKA2",2.06559147940076,2.14735904179746
"PHKB",1.92227966891144,2.14261196189647
"PHKG1",1.86399203935301,1.97916510783225
"PHKG2",1.84648137465199,2.00737962752796
"PHLDA1",2.00822228293419,2.15065078410553
"PHLDA2",1.59999390186535,1.83039562962623
"PHLDA3",2.0992417088045,2.26618315212374
"PHOX2A",1.4898718866786,1.60747536418785
"PHOX2B",1.62722652757647,1.78353647282364
"PHTF1",1.85760496319756,2.06390036795974
"PHYH",2.02742430830078,2.24088405458688
"PI15",1.65144169879718,1.68305620475486
"PI3",1.60344326078237,1.69606700854676
"PIAS1",2.09265593927888,2.1909572090294
"PIAS2",1.63792001106653,1.85223921167065
"PIAS3",2.16126794383241,2.2981882188555
"PIAS4",2.11980771529568,2.22197560877183
"PICALM",1.75002388704211,1.87977882547523
"PIGB",1.79397652988119,1.95146261430893
"PIGC",1.8925871099154,2.00170349382222
"PIGH",1.78153869232531,1.99739058370886
"PIGL",1.81056394510664,1.94928778828847
"PIGN",1.96063964274364,2.05315096011811
"PIGQ",2.00352114808354,2.14152143421162
"PIGT",2.12524919307667,2.33564010006628
"PIK3C2B",1.82936543473277,2.00992620087261
"PIK3C3",1.89862289227812,2.0554533068445
"PIK3CA",1.71697494285555,1.80364024310149
"PIK3CB",1.50805411833028,1.75549044612154
"PIK3CD",1.94554735499215,2.03676991450673
"PIK3CG",1.70542572819544,1.77257081270867
"PIK3R2",2.19575826933016,2.34803867554452
"PIK3R3",1.73388115373563,1.93366001721451
"PIK3R5",1.68392797013831,1.76412861814353
"PILRA",1.74533782321025,1.8138201365803
"PIM1",2.0609756518804,2.14698106877524
"PIM2",1.89049732354299,2.17159202932783
"PIN1",2.18753862197409,2.54808961281056
"PIN4",1.95001010065613,2.10279457802775
"PIP5K1A",1.79514714473009,1.95608920655281
"PIP5K1B",1.67353356241801,1.96726601832811
"PIPOX",2.01007485080701,2.13934377606334
"PIR",2.09163106538098,2.15977230047133
"PITPNA",1.8765819425449,2.16648539315326
"PITPNB",2.14175563876734,2.55234864105457
"PITPNC1",2.078570571569,2.1607321988337
