"","cortex_brain","substantia_nigra_brain","brain"
"MLH3",1.1452418961588,6.31172317894513,3.12611006731551
"MLLT1",1.18163967488728,4.39092315599429,2.4279988028591
"MLLT10",1.29824617482323,6.16838604028816,3.44866810781685
"MLLT3",1.28178699319787,6.60452977114549,3.55634216057032
"MLN",1.07165780855556,5.6384944166593,2.0208110758322
"MLX",1.29693342452653,6.48994745848864,2.59835801588506
"MLYCD",1.1489400746699,7.21322742711828,2.89159578182416
"MMD",1.2501774277739,9.05982699512113,4.40615516361452
"MME",1.17164482609853,6.02321068414055,2.37840607161391
"MMP1",1.09611431322353,4.20770039937418,1.86816291128504
"MMP10",1.11860620450784,4.86950469572394,1.81630412191382
"MMP11",1.17702428416213,5.78662987268137,1.99536425340784
"MMP12",1.22581021339426,5.52291995718828,2.35347034935338
"MMP13",1.16031108047199,4.99166033515457,2.2083334711072
"MMP14",1.06661428929682,6.49330695090781,1.82871332721884
"MMP15",1.16587925542325,5.69854196733817,2.76563412362592
"MMP17",1.31230896546547,5.37746529500186,2.10681483572686
"MMP25",1.23028840425402,5.81479219191209,2.51299010694472
"MMP28",1.20141895512078,5.28258402628755,2.67417107801098
"MMP8",1.01296694652078,5.4638629142099,2.06016633347935
"MMRN1",1.14807435848009,5.26790373819752,2.33280211815452
"MN1",1.1733287071926,7.41071408673018,3.45627657394885
"MNAT1",1.21070243642216,6.9242915490222,3.66020471795947
"MNDA",1.17457265607245,6.31337600706809,3.13387274008507
"MNT",1.36728889091803,8.30124810336848,4.0452183691164
"MOAP1",1.13609844928251,9.6583907353177,4.48854920948104
"MOBP",1.30061642249547,9.73291225973215,3.81571776593292
"MOCS2",1.16537457580398,6.62083744357481,3.16680411852912
"MOCS3",1.12705727044522,6.01503106222076,2.61643229053199
"MOG",1.01888606651007,8.84616653166058,3.36648008543234
"MORC1",1.21097461775359,4.61374731297068,2.39169706394228
"MORF4L1",1.00067596064195,6.74725752032198,2.5648956572964
"MORF4L2",1.13552916537204,10.5810243747788,4.60629716903178
"MOS",1.19222952971802,6.30072989848361,3.47291322193359
"MPDU1",1.31632763215717,7.22380330095379,3.75306293023761
"MPDZ",1.27234726321579,9.09484966167357,4.28343631130093
"MPG",1.20619913278358,6.38425546588396,2.00093390955771
"MPHOSPH6",1.13566557510578,8.16898896116009,3.79114351917733
"MPI",1.17536460376053,7.73263143487855,3.05494649128702
"MPL",1.22561570328109,6.41925873522321,3.10575883883146
"MPO",1.04702972510781,5.43154771984252,2.60325941499584
"MPP1",1.14758484266238,8.62150613615395,3.9391517320563
"MPP2",1.47321727524575,7.97487284662809,3.86953178857136
"MPP3",1.16306974419745,7.17430941045603,2.64123917054874
"MPP5",1.15686694608957,6.8712161100492,3.95826002377387
"MPP6",1.20519373280127,5.35919642429083,3.33823569539399
"MPPED1",1.1365200586732,6.19463283685823,2.08475351066815
"MPPED2",1.17341446193751,6.44404328872695,3.96398552579824
"MPST",1.22206244447516,7.73269234490195,2.62490090679946
"MPV17",1.33185958119706,7.99797985181958,4.03042246203829
"MPZ",1.21274943638051,6.75598704372183,2.39720276891627
"MPZL1",1.33186621603567,6.34999710947541,2.4581205225301
"MR1",1.11569353819685,5.1838452364185,2.79374729133021
"MRAS",1.44210164317496,7.60047970156034,3.54079362010863
"MRC1",1.18946992192156,5.87714907595637,1.92295123062444
"MRC2",1.1801778795849,6.84245281939156,1.90913050088544
"MRE11A",1.15851085288839,5.24692876929909,2.92796067266803
"MRPL12",1.19640945244766,7.35978443710475,3.59846508107457
"MRPL17",1.23455956142324,7.80403698261835,4.09810602379877
"MRPL23",1.29578336328359,8.28287904005013,3.90942228607061
"MRPL28",1.1219151346951,8.07321583801295,3.30304146298541
"MRPL3",1.22271325233378,9.1013769088332,4.26164650375218
"MRPL33",1.2443452298487,9.41054768228624,4.37193893518601
"MRPL40",1.1767835979308,8.30236707433554,3.84545320785997
"MRPL46",1.1974802379126,8.21117603793986,3.91511531480189
"MRPL49",1.27227355787678,8.60453349513889,4.19761512620328
"MRPS12",1.09673749938577,5.48805078043072,2.53577952775271
"MRPS15",1.25681270632537,7.33304766272311,4.05090812634141
"MRPS30",1.08582360311334,7.20362285017652,3.98733226524105
"MRPS31",1.22549913641432,8.0043139546849,3.92114916522563
"MRPS35",1.16942984105131,8.98849598793321,3.95060549172297
"MRPS7",1.17336720782052,8.16391551733501,3.84092467832895
"MS4A1",1.15828849992103,5.60371748159326,1.76456205018236
"MS4A2",1.16439091052918,5.66803922480283,2.65639382918632
"MS4A3",1.08246060033515,4.6634688050941,2.02052880955017
"MS4A5",1.18253250828569,5.17541065969938,2.11982185220306
"MS4A6A",1.25938136937366,7.86307600641205,3.13516148613826
"MSH2",1.09170648180249,6.49374881383113,2.72267347509941
"MSH3",1.33173235247333,6.63966069813157,3.77096334317588
"MSH5",1.08214435175742,4.90307260813618,2.21991000340979
"MSH6",1.20103880120809,7.7079976176581,4.07920422081079
"MSI1",1.23868243832893,6.05601416969133,2.82775023515128
"MSLN",1.32792839407637,4.98397863477988,2.74013354363256
"MSMB",1.06026967009342,4.37965648171932,1.65798487655475
"MSN",1.33999135224819,9.30779970442075,3.86736456304174
"MSR1",1.10158443850411,5.64681429538927,2.44551025322987
"MSRA",1.1424923958617,8.53140803889513,3.55521874080397
"MSRB2",1.34059161513779,9.44555938513107,4.37458004830913
"MSX1",1.45462440564807,7.57280959447166,3.87102398302415
"MSX2",1.26661324507399,5.45253932423641,2.45771863896802
"MT1G",1.61883877000509,10.8161009978442,4.38880709641156
"MT1X",1.52632104776036,11.5403349115472,4.4125437060129
"MT2A",1.84283339093283,12.4516715517619,4.79554014309536
"MTA1",1.40087879349956,7.07636447823226,3.5849294352242
"MTAP",1.2550049055961,6.95438891867042,3.58334350890041
"MTCH1",1.36370175430107,11.6226075235116,5.07680533083708
"MTCH2",1.1628857672291,8.19555960646919,3.48500376506142
"MTF1",1.1915760697155,7.82527025740252,3.68938670308461
"MTF2",1.11459063235735,7.44098985987997,3.91101981000338
"MTHFD1",1.10197917828459,7.65078771322554,3.06029621309848
"MTHFD2",1.19228066747889,8.16537156454748,2.90189390890923
"MTHFR",1.16534040281805,5.65266848782872,3.16561351053957
"MTHFS",1.189140031853,7.8486924144164,3.41160660425954
"MTIF2",1.11326405632299,8.03547296306616,4.0700714083585
"MTL5",1.06766629893442,5.51205055119128,2.140733949012
"MTM1",1.27358033752356,6.50869537617965,3.39745431818616
"MTMR11",1.18942610058418,6.23891774405333,2.5228702400679
"MTMR2",1.20200433946132,6.66995438219515,3.89626436218772
"MTMR3",1.28386957082163,8.37137710374189,4.13338362802766
"MTMR4",1.09544473195973,8.63200479073553,4.25614281978629
"MTMR7",1.24537143859695,5.96346840601786,3.85300928654277
"MTNR1B",1.07605415626752,5.133693347452,1.94914004784846
"MTR",1.15473346971535,7.05230325926675,3.54403750697954
"MTRF1",1.18361568712723,6.14037765916894,3.66555306867986
"MTRR",1.23798995222843,8.44998689405226,4.03755557688306
"MTTP",1.13414314302982,5.59256523355347,2.4612419815429
"MTX1",1.3028749533814,7.77987908841408,3.50263570158555
"MTX2",1.15635005665035,7.98586318111474,3.85308867004506
"MUC1",1.18829327470528,5.77656940063536,3.197930847988
"MUC4",1.19238533751472,5.04220472697941,2.44176212566466
"MUT",1.26820007215437,7.84271052759153,4.0579441265635
"MUTYH",2.94097647057075,7.83708442036876,3.49273823902538
"MVD",1.20706766214492,5.74159503351653,2.97137863969838
"MVK",1.12264137100544,7.29273098618877,2.77497663174761
"MVP",1.21541112026051,8.0653191832335,3.28609260384707
"MX1",1.21343769694352,8.84288273691653,4.38113608757397
"MX2",1.06446991657359,5.9248688363843,2.068612217086
"MXD1",1.24119444241993,5.60833174478006,3.89288523223027
"MXI1",1.33537748675349,8.56414159224824,2.78059007120858
"MXRA7",1.29756613432478,8.87186038751559,2.4343618287226
"MYB",1.12232281291094,5.18970199701491,2.40800373608146
"MYBBP1A",1.18567302340612,6.56139501927511,2.88808925992877
"MYBL2",1.13780235740871,6.00074338156867,2.35558292713575
"MYBPC1",1.12698217107667,9.04733016916743,2.92159187382048
"MYBPC2",1.07694258819047,4.54376275070871,2.22557960132608
"MYBPC3",1.17632671840093,6.43779978529485,2.51666015522525
"MYBPH",1.10720256818666,5.79575886181575,2.43727328020486
"MYC",1.23639880153991,5.59822687556716,3.17241663671299
"MYCN",1.08175364052264,5.65063181361285,2.69133833141046
"MYD88",1.16002919603709,7.91278418431836,2.72172048430435
"MYEF2",1.0487367596381,5.33628202568088,2.80183108161893
"MYF5",1.32300175432035,5.13099912195288,2.32338052645683
"MYH11",1.45854292941063,7.84321460061537,3.61602730105584
"MYH13",1.25398585794081,5.47487270636548,2.04603717079765
"MYH3",1.10581104931034,4.8777593678045,2.68401315010312
"MYH6",1.13362179709466,4.61278729376222,2.45344957195334
"MYH7B",1.04715817424463,5.09631916338179,2.84859655283067
"MYH9",1.41792549366574,8.59632979523093,4.34508957577737
"MYL2",1.14815293830812,5.9049920619319,2.32100337863203
"MYL3",1.13684592693871,5.94205344055304,2.46812412157694
"MYL4",1.12645794447667,6.25765179303304,2.5565091346791
"MYL5",1.16399009240584,6.66211017345814,3.47109782696074
"MYL6",1.31781087874914,11.7415781801758,4.93581089828038
"MYL7",1.15580612808764,5.38102170115055,2.46632178634586
"MYL9",1.58867348945185,6.42619298215804,2.59105154231684
"MYLIP",1.13766268742507,7.32479433384029,4.16828946532087
"MYLK",1.10946995241943,8.46472666241343,2.14748935258893
"MYNN",1.2554499299797,6.75474451376417,3.56840378641922
"MYO10",1.37291778014251,8.8275817578561,4.4592727914955
"MYO15A",1.10290809314714,5.88410191987824,2.15734434341103
"MYO18A",1.41278280419365,8.65718878633954,3.54360435057497
"MYO1E",1.0933736706923,6.36845453045595,2.58659453890824
"MYO3A",1.0992730542235,4.84275485311842,1.99656963000725
"MYO5A",1.085097604352,6.71468263984927,3.76262778055427
"MYO5C",1.14290081785055,7.76218488302519,3.44775023064818
"MYO6",1.08351440624137,7.1801277246274,3.57912713964989
"MYO7A",1.1712942241806,6.17226744630364,2.76270481503105
"MYO9A",1.13961120028222,8.1381822819327,3.97773091922483
"MYO9B",1.30930138303041,7.85074808989615,3.42484222570184
"MYOC",1.07208549517494,5.65411947788741,1.77208521766562
"MYOG",1.14096867836783,5.33776435053899,2.11353461470484
"MYOM1",1.24195414690613,8.27005247527431,3.76815708222894
"MYOM2",1.14338079247111,7.71005281527012,4.07979745382224
"MYOT",1.21497003382805,7.64324010588306,3.08578218722519
"MYOZ1",1.31248439181694,7.01118746123926,2.99436114285408
"NAALADL1",1.18897657977509,5.25853716906317,2.36864015274853
"NAB1",1.19049399154845,6.93256542330423,3.66944540627556
"NAB2",1.09147559756897,5.80072850639742,2.58707256775542
"NACA",1.23266630337456,9.41294807786899,3.75486914781774
"NAGA",1.24387132412524,6.87280283017425,2.7374301426617
"NAGK",1.29223564431176,9.10917139872112,4.13648097875602
"NAGLU",1.11343505395656,6.58574639483266,3.11470402207746
"NAGPA",1.34868730457591,7.45105902777761,4.02722249159885
"NANS",1.08547824482894,7.6086440690942,3.43439628924783
"NAP1L1",1.23003483277494,9.65222251525909,4.27246820735014
"NAP1L2",1.15037837227181,8.18360064677733,3.67033452804502
"NAP1L3",1.17485043821166,9.25339320967729,4.70018149377565
"NAP1L4",1.44571155629414,9.16526752429059,4.28536315285361
"NAPA",1.34163310367777,7.79836845431253,3.23294685032316
"NAPG",1.01805567786882,7.16947584135921,3.69467714902102
"NARF",1.31409356273,8.03507840466672,3.89842687408683
"NARS",1.25879784950049,10.700677942661,4.58199612204572
"NASP",1.18599014949942,8.1500449083054,3.62135114983418
"NAT1",1.15500541378968,5.13002471154562,1.92747190257191
"NAT2",1.22572008957476,5.67250112359225,2.11490076805721
"NAT6",1.2688817397976,6.36065088173373,3.19524842481776
"NBEA",1.13062181906166,7.49755010956906,4.02078266756902
"NBEAL1",1.14148311980474,9.84116902350379,2.31800424690102
"NBN",1.09288921029668,7.37792902138052,3.55229711152514
"NBR1",1.10214588157941,7.5052320129837,2.67510523969686
"NBR2",1.09091393582537,5.69295877668958,2.09043103452214
"NCAM1",1.30027496737137,9.56826489287881,4.03314890733006
"NCAM2",1.17894363214484,7.07689137833208,4.23398461545797
"NCBP1",1.23087484228387,6.57742434546003,3.75599596128277
"NCBP2",1.23657501148726,7.98285028231962,4.19981219420128
"NCF1",1.41499003175606,4.86052304922381,2.14834964203048
"NCF2",1.17257559614118,6.05198422810863,2.60834910791568
"NCF4",1.20951211205114,5.50448642763218,2.7076098512438
"NCK1",1.12692788330695,6.80420604379174,3.26404162233388
"NCK2",1.10674013307539,8.20169982901428,4.12969781570494
"NCKAP1",1.23441693596455,8.97745022842559,5.0521712008979
"NCKIPSD",1.34644361489973,7.65537440725886,4.05727198464184
"NCL",1.14156870139722,8.95945878077018,3.50209905860728
"NCOA1",1.25910132254483,7.79396116125605,4.2823568488893
"NCOA2",0.997394911006358,5.80516136789789,2.1832733211175
"NCOA3",1.21196619776819,6.91768689393843,3.86331846904259
"NCOR1",1.1152676700886,7.58725395748896,3.5750667711045
"NCOR2",1.36067826217992,8.98179677559393,3.99190724220494
"NCR1",1.14994980374139,5.31222901198435,2.35611867240746
"NCR2",1.08419369542548,6.53220042895818,2.36554171746603
"NCR3",1.156848370722,5.63767643869201,2.23132076213
"NDEL1",1.196257927252,8.91226133359245,4.7476608524526
"NDFIP1",1.39555996708208,8.62094432657834,4.37597420990092
"NDN",1.15500613069182,9.40728340625078,4.29681608454486
"NDOR1",1.2011569846806,5.92125754670924,2.31945739437598
"NDP",1.25023503620639,7.86403792158277,4.32175541531739
"NDRG1",1.4488373924723,12.2424222763031,4.4796263244695
"NDRG2",1.53267549983379,8.77979999750194,4.64117605648465
"NDRG3",1.239633651863,8.09976379434316,4.56908515425393
"NDRG4",1.31933331749601,9.31269706263155,4.70603882607695
"NDST1",1.19589900315843,7.59165397953521,3.06200637047648
"NDST2",1.17726442454779,6.69993209050619,2.97247918536177
"NDST3",1.33518868042752,5.82569775131161,3.77421484495351
"NDST4",1.18209628445573,5.62476636752013,2.18118240991228
"NDUFA1",1.45242723094367,11.1212164501312,4.99616578859157
"NDUFA10",1.13083122487092,8.73102095845539,4.25430700720474
"NDUFA2",1.33397228803253,8.6333648190312,4.56966908591438
"NDUFA3",1.37350896323626,10.1344817213521,4.84965240923453
"NDUFA4",1.35418261070764,11.7940844680354,5.237895516042
"NDUFA5",1.02831991335456,6.68008025281057,2.60913774118591
"NDUFA6",1.21253160155442,10.0701316311416,4.18958617939173
"NDUFA7",1.23543364135264,8.69546578070875,4.0814187778949
"NDUFA8",1.23015039508807,9.72490283261485,4.66765911463678
"NDUFA9",1.1200891267832,8.93142345761843,4.1395253323299
"NDUFAB1",1.27355327706345,10.6816617272168,4.72130754829202
"NDUFB1",1.26599898045542,9.74374029506083,3.35010858563677
"NDUFB11",1.31946158160978,9.53984581958189,4.49135723469186
"NDUFB2",1.32986838425395,10.4724642537211,4.93624613165799
"NDUFB3",1.21920259964055,9.63503820891726,4.17904725615694
"NDUFB5",1.23582466321246,9.47163067998872,4.65737207996472
"NDUFB6",1.20141877285967,9.42553669636914,4.32935860866949
"NDUFB7",1.33544332405545,8.77157140424631,4.50806676237492
"NDUFC2",1.1406968943805,8.46799037465303,3.03065954334556
"NDUFS1",1.40374036507998,7.63975369415047,3.62558780547909
"NDUFS2",0.997272889360025,8.90313051968604,3.23514783429106
"NDUFS3",1.2560558467426,10.2746745831798,4.64556485004627
"NDUFS4",1.23804068791726,9.03011578480787,4.5406966835856
"NDUFS6",1.26991183070429,10.5477988865298,4.91186743077286
"NDUFV1",1.09505990230302,9.36394960730424,4.32749825501874
"NDUFV2",1.19165483895662,9.7255753919754,4.53009468343238
"NEB",1.12023312495762,5.17148492492897,2.60973261984602
"NEBL",1.07725834296478,7.46269018568567,2.91966982282725
"NEDD8",1.30364530319241,8.61402656711568,4.29197775282573
"NEDD9",1.12388782951629,6.15245358553931,2.34642646151189
"NEFH",1.08478309031731,9.57319761274625,4.14764019272385
"NEFL",0.940102327040934,8.97039843064845,4.14451977461896
"NEK2",0.978649741366218,4.45300041091193,2.33724549963814
"NEK4",1.1322370964565,5.92977744498696,2.52059317621457
"NELL1",0.958501284702415,6.04211134838682,4.17642554228007
"NELL2",1.06441820731151,8.54228833495045,4.54694444772977
"NENF",1.25996819613307,7.66803256946265,3.21944286159201
"NEO1",1.21005106465224,8.40922548446478,3.76913125966216
"NET1",1.13413243030341,8.59207170705406,3.91136800313952
"NEU1",1.34808850922238,7.38098404545661,3.58583972215164
"NEU2",1.14963272728503,4.79411934685396,2.07541886988838
"NEU3",1.10254619451006,6.02475924061411,2.30782186832624
"NEUROD1",1.19737930177841,5.1780822647246,2.00669491565263
"NEUROD2",1.60640413265355,6.23249056398366,2.90601341025692
"NEUROD6",1.10577911985716,6.27600616934465,3.60777247935223
"NEUROG1",1.15090275683525,5.35496045210016,2.15805516563233
"NEUROG3",1.21112985204327,5.3529338270655,2.42302625884989
"NF1",1.05332815278799,5.42384951877517,2.92524637544887
"NF2",1.17530240980469,5.2415971830077,2.33220222974339
"NFAT5",1.37968259276132,6.86091979668147,3.73856514022917
"NFATC1",1.17176579705186,6.07245898578563,2.41309481541491
"NFATC3",1.05781310339825,5.55105471154157,2.5333228390612
"NFATC4",1.16878072361133,6.38908846186037,2.33213250609641
"NFE2",1.2864799795149,4.88225948058452,2.36080139550201
"NFE2L1",1.19239317923982,9.70544908297546,4.3615191355923
"NFE2L2",1.26694209422451,9.40466229649874,3.95915482345982
"NFE2L3",1.07555210749571,5.38531602663769,2.19537281818653
"NFIB",1.25780470026793,8.39369628568773,4.63210402817694
"NFIC",1.39834545565949,7.29468726837362,3.63785850474292
"NFIL3",1.15451710824104,7.50764938401805,3.45406685164862
"NFIX",1.5025258556953,7.70921027151292,4.7768948195157
"NFKB1",1.22433640362516,7.99362708634497,4.06913093428711
"NFKB2",1.30006420282367,5.12477589871581,2.64188285812822
"NFKBIA",1.42702851376494,10.5962783586252,4.60414263348168
"NFKBIB",1.28019200601751,6.88069380299278,2.86672951819036
"NFKBIE",1.16497392824957,6.72985088845909,3.19748712637936
"NFKBIL1",1.14418864178954,6.05422022536762,2.76745854501907
"NFRKB",1.04148825882977,6.34854091303115,2.72979381601909
"NFS1",1.1482014298513,7.6624844063956,3.30021579317726
"NFX1",1.09093513337803,6.18777022803418,3.50854039391225
"NFYA",1.04663899099416,5.98210296460964,2.06178938360455
"NFYB",1.09679782803461,6.69071649578315,3.41852439479693
"NFYC",1.24222399778343,7.0609878511217,3.84142843723386
"NGB",1.29979849510476,5.93535518316958,3.90652353040769
"NGFRAP1",1.32354764157539,11.0897899774525,4.32095039371879
"NGRN",1.32497597125447,10.8949744380073,4.8935270801756
"NHLH1",1.21652338081691,6.82742361521177,3.10125654029187
"NHLH2",1.12166778845419,6.20270179848368,2.17705692183605
"NID1",1.06801228049504,5.98072351596851,1.76800417632243
"NID2",1.11802006899652,5.4805490932922,2.24127455492316
"NIF3L1",1.2108252994802,8.57600744732598,4.30028245451853
"NIN",1.51532286980111,5.24029622446504,2.88339723693953
"NINJ1",1.33774988535043,8.73127795890298,4.06851984516231
"NINJ2",1.19170346672159,8.79154387142089,3.58150587436387
"NIPSNAP1",1.10931561095712,7.58913767027474,3.90596069594292
"NISCH",1.40006357216404,9.98994577591229,4.38418290761047
"NIT1",1.138345323819,7.93030784307243,2.90442577842278
"NIT2",1.0258965301906,7.82238612115572,3.56933961048072
"NKG7",1.14016386059554,4.93143594046477,2.00623731035071
"NKRF",1.2393744257168,7.52242795368474,3.94196243599727
"NKTR",1.22339739054853,7.85872651351307,4.31294981066214
"NKX2-2",1.24006401041506,8.35461688056237,3.92464191662279
"NKX2-8",1.17294121504549,5.31926702513028,2.18682368370065
"NKX3-1",1.21904601122042,6.34948038490511,2.91610057271269
"NKX6-1",1.18570822149365,4.78217567366312,2.04605048403801
"NLE1",1.07640168098884,5.96964864851387,2.6643579013595
"NLGN3",1.13723587311179,7.52192480402091,3.70485284143078
"NLK",1.00582722217483,7.05379258855727,4.22714269387459
"NMB",1.07595484866626,8.28304900678085,2.96001369505141
"NMBR",1.13149393405263,5.01199750359345,2.04580689404514
"NMD3",1.09400693772039,6.28794028320694,3.48247624025111
"NME1",1.23713551181416,9.19494818887894,4.35609256695226
"NME3",1.25744557546428,9.11843394475762,4.08702017815672
"NME4",1.43827308275804,8.39253295702224,3.91592248772175
"NME5",1.07531856075389,7.63596883826219,3.90753143058333
"NME6",1.10698597024239,6.00197671162444,2.42890891255674
"NME7",1.04414177569346,7.28254357381491,3.70610126745533
"NMI",1.17446460625701,6.76826538866369,3.19271135487362
"NMT1",1.31000498451508,7.84492995394469,3.82270226051644
"NMT2",1.19229837809752,6.34047676206747,3.83857776006291
"NMUR1",1.17900354240999,4.46848657163374,2.01047510527368
"NNAT",1.36527776165099,7.57552964353054,4.1219735325654
"NNT",1.08297912503018,6.50811948735457,4.08500088548351
"NOL3",1.11674613763549,6.82155553214111,2.93650020248852
"NOL4",1.00140248487081,6.22461809687843,3.47943311374428
"NOL7",1.16663284185123,9.07546029274815,4.45586340528951
"NOLC1",0.966665620071099,6.91084918872632,2.96545112153784
"NONO",1.27856836284035,7.80444318754085,2.96532870344591
"NOS3",1.21397826217359,5.93279104657461,3.13537274368123
"NOTCH2",1.21563875369181,6.54690527785035,2.7556148817188
"NOTCH3",1.46939236574703,6.93041170631529,2.43938953424585
"NOTCH4",1.28216767507646,7.72419330853547,3.51674783829776
"NOV",1.26565693724584,6.71190836277166,3.62029482202839
"NOVA1",1.09936984632434,7.75059486173766,3.53776784748862
"NOVA2",1.49564085167853,5.37506434326108,3.20360787850126
"NOX1",1.11057732878129,6.11102967142104,2.39438920103016
"NOX3",1.19504595195123,4.33101756378459,2.04455098674574
"NOX4",1.05600740424923,5.72424638062815,2.37923321090229
"NOX5",1.17045105574927,6.13663232026496,2.13806892923541
"NPAS1",1.22892968530513,5.10685910315471,3.5184793643329
"NPAS2",1.24261895947739,6.49729394489268,3.62038076323019
"NPAS3",1.16743306443809,7.75827039009762,4.02626088499225
"NPAT",1.16935273980488,6.41745266398765,3.47087225831248
"NPBWR2",1.13402299034757,4.77580934273373,1.84626746558373
"NPC1",1.16705215688567,8.54293842791425,3.89802546293085
"NPC1L1",1.13177376211931,5.57794531391553,2.38828926269101
"NPC2",1.28824397532898,11.0839842965011,4.78099373935656
"NPDC1",1.39897126699598,8.54264249785826,4.14000719725396
"NPEPPS",1.09551718130887,6.09930208793545,2.63051940310522
"NPFF",1.22394644375696,5.76691129464573,2.38133551137975
"NPFFR1",1.05443387233279,6.25043308698386,2.31540111933065
"NPHP1",1.07600517620827,5.01233754511286,2.28710213337453
"NPHS1",1.16687808159433,5.28717696803654,2.28098196955188
"NPHS2",1.11065946465114,5.42986988327346,2.45952354376703
"NPL",1.16903208340288,6.35752790034718,3.28612554434706
"NPM1",1.20228038277217,10.1887137890855,4.89107720933473
"NPM3",1.19818577034706,6.01776203385365,2.11014021050423
"NPPB",1.18188477785789,5.15239241450572,2.08549115855846
"NPPC",1.03397424259163,4.42572447378472,2.30756969210914
"NPR1",1.19817730934577,5.31983437216129,2.51676807073451
"NPR2",1.41635595907563,6.07148453584893,3.0915404267403
"NPR3",1.1167146364477,5.24416642064188,1.96719066812618
"NPTX1",1.21921345219686,6.45479773214691,4.30685172801384
"NPTXR",1.53633756675972,6.56628487456605,3.54140225502769
"NPY",1.08080473429863,7.42130640516314,3.85608952667755
"NPY1R",1.06434967888027,5.66988806462052,3.26034955722803
"NPY5R",1.04816833262056,6.13905098791088,3.07281034275561
"NQO2",1.08766593835361,7.86717132872027,3.67005276140887
"NR0B1",1.13923666021358,5.37850763249127,2.44571142167638
"NR0B2",1.18821112932225,5.87840476093786,1.80776051019144
"NR1D1",1.24634397941584,7.52416733570016,2.65475874488379
"NR1H2",1.36847933351236,6.87318716677768,3.84958957637139
"NR1H3",1.21993434174428,7.22019026694944,3.56224944912358
"NR1H4",1.2175235656479,5.70364763545174,2.26327456679947
"NR1I2",1.07055472414111,5.31248980516801,2.14291357735481
"NR2C1",1.16295760285882,6.38013432219209,3.53967425790236
"NR2C2",1.17075177809824,5.50684413890062,3.74108694060463
"NR2E1",1.40427800048998,6.38970292099834,3.58917041111889
"NR2E3",1.14538024880208,4.68335995588595,2.13489659091327
"NR2F1",1.43343603608914,8.66621302968464,4.39348783605337
"NR2F6",1.29614103454528,6.2259002380229,3.7541414381611
"NR3C1",1.03887452055142,7.90678631997717,3.40467856657903
"NR3C2",1.07792302949387,7.23172678215409,3.62176260244083
"NR4A1",1.28136960931987,6.49045862627165,2.09650180310453
"NR4A2",1.21218005096644,6.65807865966925,3.31970832048435
"NR4A3",1.08198180276531,6.28054189446695,2.46789749962174
"NR5A1",1.12514909913549,5.47779426325994,2.55761305344949
"NR5A2",1.10136063056081,5.39039739600955,1.95158849555149
"NR6A1",1.28055592264035,5.43362976502405,1.96186300597134
"NRAP",1.07294301327025,5.34470355643231,2.36088815392822
"NRBP1",1.12414806687666,7.08019872445899,3.15511326453972
"NRCAM",1.16814995685003,9.41860871979884,4.73135833759148
"NRD1",1.19291818030134,9.14881508630903,4.43093300783103
"NRF1",1.13529059523381,5.97333819460957,2.44855046507516
"NRG1",0.954501754801562,5.63675180698934,1.86978871707669
"NRG2",1.35734271109186,5.58413382418151,2.31696090187777
"NRGN",1.40168877234566,7.47245859352557,4.78861187311475
"NRIP1",1.1529706603298,7.32186477496298,4.10584557161401
"NRL",1.06968775241737,5.68043855155222,2.25930719549527
"NRN1",1.04712201706229,7.25937685624703,2.56423568656552
"NRP1",1.1232258187149,5.68724787907864,3.49300429151144
"NRP2",1.02577743551012,5.39552758776912,2.12171788786183
"NRXN3",0.918383586270649,6.46316069877314,2.81223995549724
"NSD1",1.33685077923752,6.76728837341416,3.0899972216623
"NSDHL",1.15928805100322,7.19915117534265,3.79129557270073
"NSFL1C",1.21772873206481,8.20858315293624,3.70205202543215
"NSMAF",1.21775880213698,8.3673206875804,4.03408255458958
"NT5C2",1.29219120459835,8.62837032925801,4.65632285119408
"NT5E",1.19333876078785,6.59057220431355,3.09549172290699
"NT5M",1.12728460571428,6.39554143633948,3.0006291431387
"NTF3",1.13897411151962,5.13965805706943,2.30972874890089
"NTHL1",1.17165132474502,7.09316798863513,3.43696816592617
"NTN1",1.07422946787785,5.88940503122495,2.13353431895963
"NTRK2",1.58625118207847,8.09552649177571,4.27851477107449
"NTRK3",1.29596722916027,8.05244159616757,3.43786940610255
"NTSR1",1.25224011824298,6.68359464177147,2.48381232795115
"NTSR2",1.34829053601181,8.53855752847212,3.33644028603406
"NUBP1",1.19793337626171,6.78110110278533,3.19030951912773
"NUBP2",1.17786318391445,7.44425903933086,2.83462423795775
"NUCB1",1.48980623188078,7.87852234629456,5.06086800283523
"NUCB2",1.15393136508544,7.63653136866492,3.70983562530178
"NUCKS1",1.22151770234957,8.72563485513085,3.75853298201229
"NUDC",1.30704032929745,9.93523377444756,4.40001467969246
"NUDT1",1.24846963564282,6.81780802051012,3.77251350952149
"NUDT2",1.25814472725177,7.54196858840408,4.06661288041724
"NUDT21",1.19468150222631,6.82693755271245,4.21442775107942
"NUDT3",1.31187563099221,8.89414910439471,4.41651315768269
"NUDT4",1.07019612983359,6.54792599657686,2.49729331504192
"NUDT6",1.0466862132623,4.96302586974432,2.41637243337549
"NUFIP1",1.0656917476469,6.5583707024645,2.65738181847095
"NUMA1",1.21684572622965,6.34173310612754,2.61137166287165
"NUP107",1.11864801248084,7.8460444003251,3.575888808969
"NUP153",1.09135578448942,7.32871362621715,3.54834804841657
