"","other","myeoligo"
"BC025920",0.367921824080774,0.294018484229084
"BC028528",1.7367907876516,1.69619908629321
"BC029722",4.31644658021393,7.22664600213552
"BC030336",1.98864174214449,1.19225870860814
"BC030343",0.777568049012985,0.823552548229541
"BC030499",0.625887065189816,0.173332933413076
"BC030500",0.684813317043033,0.567725259828597
"BC030867",0.731744065559141,0.0416678357089516
"BC031181",7.31735258146798,8.73925417301016
"BC034090",0.978714321071107,3.93762999931847
"BC035044",2.05669742062863,0.0757327002160338
"BC037032",1.09523965317564,0.489054884403113
"BC037034",5.89587497050699,4.21552140774752
"BC043934",2.22427204579476,0.222761771471738
"BC048403",2.03642805739993,1.87637932078879
"BC048502",1.14655564856998,3.41704045753175
"BC048507",0.546590503191262,0.211565660406109
"BC048671",0.166754337431463,0
"BC049352",0.94981807423322,0.00200081803297958
"BC049715",0.600479485245619,0.19287496854869
"BC049739",0.233994638214797,0
"BC050972",0.518819033699557,0.0255057250287587
"BC051019",0.367781567746556,0.0941278168534243
"BC051077",1.19653005174203,0
"BC051142",0.506314320712027,0.157501486195601
"BC051226",3.44698905999187,4.54367426982421
"BC052040",0.593504343084286,0.1255705493202
"BC055324",0.721127536929514,0.0228391691751838
"BC064078",1.69541354012696,0.0653803159840445
"BC067074",0.399794665576577,0.0330371318968724
"BC106175",0.676079340228264,0
"BC147527",1.53251711618501,0
"BE692007",1.29111516896619,0
"Baalc",1.74651851698661,3.41184967663137
"Babam1",5.57535583433258,5.67705424392314
"Babam2",1.25540126657031,0.535125461617644
"Bace1",2.74823633929304,5.66843351854899
"Bace2",0.413006636654777,3.17068628628919
"Bach1",4.5692291116842,2.17687868860284
"Bach2",1.07493025439817,0.197299939747638
"Bad",4.61504452391505,4.0113249931626
"Bag1",5.90869580776516,6.64318016475666
"Bag2",1.95298881369547,1.41836312065952
"Bag3",3.76535654188054,2.93539191917115
"Bag4",1.07352269416047,0.811897022127825
"Bag5",5.8502370091086,4.29140927556616
"Bag6",5.80988766146127,6.93477851059887
"Bahcc1",1.51747094172253,1.40894682332525
"Bahd1",2.78666950428019,1.84794736970509
"Baiap2",2.96679106599344,2.03131640406934
"Baiap2l2",0.393926971614772,0.171953687467363
"Baiap3",0.771270785722418,0.2562111303016
"Bambi",3.01060166502864,2.92467821693362
"Bambi-ps1",3.17910009246411,3.85268206610156
"Banf1",7.15527617518635,6.88317807260842
"Bank1",0.588366921390592,0.0344660783453262
"Bap1",6.00878473794465,5.67856465457061
"Bard1",0.600754475220985,0.173839719539622
"Barhl2",0.424559664922106,0
"Barx2",0.366306966354057,2.41118510422335
"Basp1",2.85384131808771,2.25697819192942
"Batf",1.61267259782289,0.0369542992991514
"Batf2",0.904403252452314,0.373671400464167
"Batf3",2.87433987231377,0.123149788611869
"Bax",5.97222195704311,5.4105817470237
"Baz1a",1.87343316832369,0.173489476552772
"Baz1b",3.61542238258353,2.59421732624454
"Baz2a",3.1177498718363,3.26397559905373
"Baz2b",1.797654619552,0.708616339133527
"Bbc3",4.29239795250796,2.91951871313535
"Bbip1",4.86772366353792,4.11007082419732
"Bbof1",0.562975292573664,0.11710110871446
"Bbs1",1.702935088793,2.75986201592892
"Bbs10",2.23322307636984,1.19213936935789
"Bbs2",1.90088818036201,2.05288093792453
"Bbs4",1.36846681094029,0.614516105369971
"Bbs5",1.49041629834307,0.96724180915787
"Bbs7",1.38845797618201,0.710715701228227
"Bbs9",0.732883206647515,0.380695622396026
"Bbx",1.61945762421255,0.489396478771739
"Bcam",3.32047986975857,0.549222571142519
"Bcan",3.76750357202761,7.86470317019058
"Bcap29",2.81026502341021,1.15804972284568
"Bcap31",5.39536038827129,5.23208789620198
"Bcar1",1.75996217990112,5.72586022080754
"Bcar3",0.555405915229868,0.0734861872931596
"Bcas1",1.23094470936417,7.26073161378464
"Bcas2",5.97298375169198,5.01852035842762
"Bcas3",0.806699390810667,0.644882965509606
"Bcat1",1.03118965251528,3.3644352834288
"Bcat2",3.42988033337754,2.16106845891356
"Bccip",3.19523938561131,3.16325353144305
"Bcdin3d",3.0167012145666,2.73576815108609
"Bche",0.521172601758181,1.17339818640878
"Bckdha",1.97040025387538,2.43673715571681
"Bckdhb",0.731718493911834,0.535184964524366
"Bckdk",5.78437807791412,5.53236118218155
"Bcl10",5.51015641165029,3.67000591102202
"Bcl11a",0.829011854456991,0.158122173117473
"Bcl2",1.15407849857426,0.03504078215371
"Bcl2a1a",1.53083780503942,0
"Bcl2a1b",0.57444519878535,0.0309479510619301
"Bcl2a1c",0.338070822430104,0
"Bcl2l1",3.51199800654275,4.74714841648129
"Bcl2l10",0.22636831795969,0
"Bcl2l11",3.10349760021346,0.987763250093131
"Bcl2l12",1.4036561145796,1.42682768619588
"Bcl2l13",2.71252668440257,1.99267436478713
"Bcl2l15",0.360175598265947,0
"Bcl3",2.27594106907835,0.141852839639265
"Bcl6",3.4940582581096,0.794000131519005
"Bcl6b",1.72249483477472,0.294810401349839
"Bcl7a",1.9740568455072,3.6822338738905
"Bcl7b",4.53418170142382,4.19244831995563
"Bcl7c",2.26531210258565,1.64149711881426
"Bcl9",1.37716949562716,1.29167163708528
"Bcl9l",2.47777414698946,2.90523172775811
"Bclaf1",4.68867919348844,2.76035098581404
"Bclaf3",1.95472666649628,0.247662066728813
"Bco2",1.59063443149844,0.162969787211708
"Bcor",2.00733938436623,0.840116141079277
"Bcorl1",1.27851594826491,1.48741797964994
"Bcr",1.72142992524512,1.43728955107701
"Bcs1l",4.73806628905402,4.29228819257673
"Bdh1",1.63462604710633,4.79387171861373
"Bdkrb1",0.464857293884637,0
"Bdkrb2",0.772990936638485,0.0182010364287888
"Bdnf",0.321756609201769,0.0249449755914707
"Bdp1",1.93911664914758,0.553492355827039
"Bean1",0.437409549906745,0.353084834880015
"Becn1",2.21902755966763,2.32475038286762
"Begain",0.94203037773294,2.72984718616823
"Bend3",1.47327485210756,0.963264908882377
"Bend4",1.43824724581889,0.230845378011823
"Bend6",1.4662726843215,1.47092926177773
"Bend7",0.547884775991071,0.377587837806909
"Best1",1.25155853215829,0.422593669883177
"Best3",0.298732542800029,0
"Bet1",4.56430154419027,4.83637575043408
"Bet1l",1.29737334937465,1.40279335027107
"Bex1",2.43618285512826,3.17898723513617
"Bex2",3.36357050422226,6.46191077338441
"Bex3",6.32539802134973,7.51680804269604
"Bex4",2.16135427910293,3.16780875409651
"Bex6",0.995332003943386,0
"Bfar",3.26829563640785,1.83899683910539
"Bfsp1",0.505691004311942,0.55583093106699
"Bglap",0.453614668879549,0
"Bglap2",0.210173498645428,0.267866658004833
"Bglap3",0.258283166569102,0
"Bgn",2.0432700011161,1.64352509469763
"Bhlha15",0.522600826662256,0.258383428554728
"Bhlha9",0.47999315389005,1.30059490588055
"Bhlhb9",1.49635615763543,0.396281223368314
"Bhlhe22",1.33048983582368,2.57361109494284
"Bhlhe40",6.46808569066345,4.22393224079068
"Bhlhe41",4.0720121223354,4.51932976817104
"Bicd1",0.874224836951133,0.559934980367044
"Bicd2",3.74519048104539,4.94888717731228
"Bicdl1",0.916348026945462,0.768966505307254
"Bicdl2",0.53809416058195,0.086152532812434
"Bicra",1.70041678763353,0.695101629383096
"Bicral",0.981227002552535,0.447402966909107
"Bid",3.33519158829529,0.201878480099273
"Bik",0.446583012362607,0
"Bin1",4.4756540096324,6.50501345458744
"Bin2",4.24875852025552,1.05766275188376
"Bin3",3.29986571255757,1.91244894015722
"Birc2",4.11096274871427,5.4802961857294
"Birc3",3.64834567362825,0.150154070101381
"Birc5",3.23866511855391,0.607480207500122
"Birc6",2.21938803821928,0.904711272689638
"Birc7",0.425887221033733,0.109541941538556
"Bivm",2.38372802794266,1.83894842145766
"Blcap",4.23779571101167,3.50731524447764
"Blk",0.54787874111919,0.0260672974586515
"Blm",0.826241343470791,0.219400738260271
"Blmh",3.16624946146178,3.06770323022626
"Blnk",2.02497278677044,0.270226989129138
"Bloc1s1",1.78577339626642,3.29002453401083
"Bloc1s2",3.84709077106444,3.95069464543343
"Bloc1s3",4.22545044521957,4.87221190681353
"Bloc1s4",6.4286158766312,5.69248010356237
"Bloc1s5",2.08346929466867,1.71584977879944
"Bloc1s6",4.68665431849489,2.83059821754272
"Bloc1s6os",0.53157616493124,0.054882098043349
"Bloodlinc",0.172446315600543,0
"Blvra",3.2580588923377,1.93342218891949
"Blvrb",3.97925711349322,1.03866771705242
"Blzf1",2.92805267126107,2.54734395853547
"Bmf",2.52456029183085,3.63506993008347
"Bmi1",4.61890660326282,4.0823060271031
"Bmp1",2.34593976645849,4.39071058690257
"Bmp15",0.331596251021947,0
"Bmp2",2.06461194167851,2.68530778192332
"Bmp2k",2.43455585055856,1.23578922699349
"Bmp3",0.341495052364256,0.105118402395323
"Bmp4",1.19452278863898,2.77534625414514
"Bmp5",0.249985103707668,0.00470712699622841
"Bmp6",0.495339137987837,0.0323432885681131
"Bmp7",1.08038129280127,0.146209719494364
"Bmper",0.36540045009264,0.0163861833434922
"Bmpr1a",1.78721570578229,1.34755521479337
"Bmpr1b",0.424174879313719,0.0331162321929422
"Bmpr2",2.72473754546446,1.31795722074803
"Bms1",2.68270093633101,1.68081745935398
"Bmt2",2.78995775842767,1.06775779397051
"Bmx",0.781184483610793,0.00225373066583151
"Bnip1",3.42535114955122,3.01164460515932
"Bnip2",5.1494186565033,2.36972392855287
"Bnip3",1.43895643780436,2.6137906960482
"Bnip3l",5.27816250509737,4.929527546794
"Bnip3l-ps",3.33447135794171,7.79844541359477
"Bnipl",0.76007977527986,0.331281924646363
"Boc",0.718639817878423,0.0939234435731
"Bod1",4.72325590550695,5.68709982501193
"Bod1l",2.5939059692809,1.32582035731768
"Bok",1.88051376609892,1.45762733289503
"Bola1",2.24174590977853,1.66182117479078
"Bola2",5.51098150218989,5.64770749722005
"Bola3",3.67134919147907,3.60264395770183
"Bop1",3.14202215559276,4.36993695064814
"Bora",1.61291621573769,0.525842944693431
"Borcs5",1.43391661481633,1.92209687515028
"Borcs6",6.13592371435416,5.92345417451693
"Borcs7",3.04052611443815,2.66448109477099
"Borcs8",0.365953903580575,0.623748314242661
"Bpgm",3.21792215422176,6.51565414657399
"Bphl",1.92695798763449,1.60923020583237
"Bpifa2",0.179086769929951,0
"Bpnt1",3.46272246847619,4.95633709972116
"Bptf",2.59182937508126,1.51769346800518
"Braf",2.39757347592063,0.76372341674125
"Brap",3.74437428273599,4.26372824527575
"Brat1",3.86324935643174,4.31457663643225
"Brca1",0.980184831333309,1.53865130900062
"Brca2",1.2840431251005,0.111858462052283
"Brcc3",2.36928985734464,1.90278943689566
"Brd1",3.27966141270731,2.92037884907819
"Brd2",7.41813830292533,7.75603634837027
"Brd3",2.4004735123865,1.979336721882
"Brd3os",3.28587864128013,4.46213901176615
"Brd4",3.17138966986772,2.00513711178106
"Brd7",3.97908369416918,3.66524661789909
"Brd8",4.2853242777619,2.443911612297
"Brd9",3.15760997226607,3.47584350146817
"Brdt",0.950157994205821,1.77468889892602
"Brf1",3.31089196055471,3.62502648495524
"Brf2",3.2046635458319,3.40042111462528
"Bri3",1.85998321625094,0.621682646682618
"Bri3bp",3.72151929070206,3.94540274033163
"Brinp1",0.774256352902056,0.445177203034712
"Brinp2",0.902185405360279,0.464537496042118
"Brinp3",0.480732795261668,0.0601988757647504
"Brip1",0.472814979649366,0.00293309331277066
"Brip1os",2.2990011814914,1.69927493633492
"Brix1",4.40180662378334,3.28703609866034
"Brk1",6.74454551942164,6.62790382323688
"Brms1",4.66845485364295,5.17971702446406
"Brms1l",2.66229392304225,2.4456438514982
"Brox",4.08925020809503,3.53472756703584
"Brpf1",0.82487074511037,0.552969298207262
"Brpf3",2.24867695659206,1.96984931725705
"Brs3",0.210600524788157,0.049073379983357
"Brsk1",2.0536054688914,5.33896584070489
"Brsk2",1.48368711170911,3.43185553270095
"Brwd1",2.78532381669816,2.04454764491446
"Brwd3",1.40705496488018,0.508586612389172
"Bscl2",5.49259174568169,4.46870498580392
"Bsdc1",4.15834606764133,4.50609244854324
"Bsg",8.48967068599185,7.22424150926396
"Bsn",1.12162907420117,1.39251272513152
"Bsph2-ps",0.193720073249414,0
"Bspry",1.00747070576659,0.999039541267446
"Bst1",2.0183177217763,0.0272474361768881
"Bst2",5.43843612048944,1.11650126183435
"Btaf1",2.6943396892331,1.07538236476266
"Btbd1",2.24692337186882,1.51077326117957
"Btbd10",2.3167595413063,1.50174360590621
"Btbd11",0.270734419979768,0.0695475277846998
"Btbd17",2.5353624017595,4.26835703708401
"Btbd19",3.14222752572845,2.45971799588532
"Btbd2",3.72886068772121,3.7633021387893
"Btbd3",0.786254870204723,1.09093170050549
"Btbd7",2.35494782957212,0.509849752052422
"Btbd8",1.00632465176279,0.827360250633949
"Btbd9",1.70546134802577,1.31677694411571
"Btd",3.14263089428638,3.09204445002549
"Btf3",7.11870535237507,5.05980708816447
"Btf3l4",3.20028542009991,1.57767210359763
"Btg1",8.29519098054464,5.08172312916565
"Btg1-ps2",0.127807221514264,0
"Btg2",8.34155848998266,4.09157223691318
"Btg3",2.64003610583114,0.132556473128059
"Btk",2.68688841874727,0.169388602857325
"Btla",0.992963824077571,0.0146163615576725
"Btn1a1",0.195898401015939,0
"Btnl2",0.406356174579146,0.0099848373173885
"Btnl7-ps",0.447947809585729,0.0099157068854882
"Btnl9",0.220214030427118,0
"Btrc",1.28881145660884,0.54232159485287
"Bub1",1.2383448899504,0.00441892951808377
"Bub1b",1.37739178496335,0.0033924879554615
"Bud13",2.21652994983585,1.53625878771939
"Bud23",4.44034489696205,3.72051299721119
"Bud31",4.37464709758489,5.46869373916621
"Bves",0.298301830754289,0.0352902366969947
"Bvht",0.708851801613989,0.21144473428377
"Bysl",3.78614928834012,3.71250687645964
"Bzw1",6.66617846900842,6.53192320506575
"Bzw2",2.74019242516404,2.18957073358446
"C030006K11Rik",3.26363713430841,5.44678897083987
"C030010L15Rik",0.560032827558467,0.142038613629915
"C030014I23Rik",0.325355205457204,0.137405967105721
"C030018K13Rik",0.629661226247532,0.11712420751732
"C030034L19Rik",0.528200670482044,0.0128364784157148
"C030037D09Rik",1.43570351267357,0.60223602580757
"C130013H08Rik",2.0450420098747,1.5828298304471
"C130036L24Rik",1.08987363380804,0.434094135662167
"C130046K22Rik",0.91215109798499,0.27067501354192
"C130060C02Rik",0.363047177450002,0.0602345957087768
"C130071C03Rik",0.994991742374864,0.357789811151477
"C130073F10Rik",0.184823799403529,0
"C130074G19Rik",1.34785068170301,0.868156724315757
"C130093G08Rik",0.647648947839465,0
"C1d",5.03800356295522,3.66321198978815
"C1galt1",3.20986288997054,2.09870124629022
"C1galt1c1",5.95315612498505,5.2019069537022
"C1qa",8.43802809678515,6.51548346854919
"C1qb",7.57108301935461,4.59167871189435
"C1qbp",6.24536180201356,5.99074467931731
"C1qc",8.39457770520954,5.17019913349823
"C1ql2",1.30195714599803,0.716709714960164
"C1ql3",1.02938623916434,2.74296058757019
"C1qtnf1",0.198282291526733,0
"C1qtnf12",2.79715585973518,2.10864581330743
"C1qtnf2",0.326979245527655,0.0478305838324929
"C1qtnf4",2.02927863315332,3.75305226006369
"C1qtnf6",2.60979814473029,2.02504288927732
"C1ra",1.94747969175363,0
"C1rb",0.257589047079278,0
"C1rl",1.62406524444263,0.056620652017946
"C1s2",0.425063909630048,0.0252935983047455
"C230004F18Rik",0.677793363649264,0.0218145986823366
"C230021G24Rik",0.488916202234074,0.207498944593585
"C230034O21Rik",0.549209416867014,0.100089095163505
"C230035I16Rik",1.31571385813929,0.132286408106518
"C230037L18Rik",1.03559071134366,1.32493995201281
"C230062I16Rik",0.484922285593612,0.255269589541296
"C230072F16Rik",0.311963895818999,0
"C2cd2",1.78482629150779,2.32774439782018
"C2cd2l",4.18346839284284,5.00020464769361
"C2cd3",1.45706232896468,0.720831534722423
"C2cd4b",0.558980970723575,1.07434394126227
"C2cd4c",0.960177528168898,1.77451510264771
"C2cd4d",0.544839920529636,0.219111523536991
"C2cd5",1.9198242391363,0.499020756832018
"C3",2.75950711296566,0
"C330007P06Rik",2.52187019843475,2.15644674872325
"C330011M18Rik",2.47131028351283,1.85277061013286
"C330013E15Rik",2.8475037047965,3.36130091778474
"C330018D20Rik",2.42808858401965,2.05124200547897
"C330027C09Rik",1.63846460228453,0.21183410678261
"C3ar1",4.85632459256373,1.04349039404407
"C430042M11Rik",0.939269341764422,0
"C430049B03Rik",1.95936263248432,1.3132094069093
"C4a",1.38591736748545,0.378255022459483
"C4b",2.32693883710708,0.883504055841763
"C530005A16Rik",0.971395485913441,0.624818671448421
"C530008M17Rik",0.791803553236148,0.81806251029881
"C5ar1",4.21480931470975,0.242440261872512
"C5ar2",2.53828965203867,0.0448214966379733
"C630043F03Rik",1.12478252841123,3.39600725633619
"C730034F03Rik",1.95786282759804,0.711862050530759
"C77080",1.08249356074809,0.986578646775625
"C78283",0.231738224155433,0
"C78859",0.654142337248389,0.478641319083203
"C87436",1.53218269151179,0.86964995937424
"C87499",0.276811201683835,0
"C8g",1.37426196102241,0.791050355575339
"C920006O11Rik",1.76161871397972,0.258205554069502
"C920021L13Rik",0.719058196333012,0.745334671590659
"CAAA01098150.1",0.263599069499069,0
"CAAA01118383.1",2.75206005564078,2.49780670096004
"CAAA01147332.1",3.59441159433981,4.21665110408671
"CK137956",0.279939284198216,0.370895083801485
"CR974586.6",0.268854641815171,0
"CT009489.1",0.234364672331823,0.0898295608738593
"CT009518.1",0.907111451001711,0
"CT009530.1",1.1676149441425,0.00816527446596255
"CT009550.1",0.404735049745009,0
"CT009550.3",0.212075490768935,0.0165576886279041
"CT009713.2",0.300089254056908,0
"CT010467.1",9.94729293338528,14.5304659774548
"CT010522.1",0.340224425178953,0.500001377469225
"CT010577.1",0.186823627365886,0
"CT025525.1",0.130881759702041,0
"CT025525.2",1.65282048871918,0.93978018806145
"CT025533.1",0.76224578240584,1.77843235476842
"CT025553.1",0.23016539018326,0
"CT025624.1",0.604829173315961,0
"CT025630.3",0.339675288168946,0
"CT025678.1",0.581725642813855,0.382432122783613
"CT025679.1",0.471988771048646,0.146644336601849
"CT025686.1",0.467782296611698,0
"CT030170.4",0.613190724358113,0.466605840387565
"CT030238.1",0.274896525997815,0.0106919007662986
"CT030662.3",0.171203796797374,0
"CT030704.2",0.261323262360698,0
"CT573014.1",0.175878463938712,0
"CT573019.1",0.132269452630992,0
"Caap1",1.57833517724427,0.373620725785631
"Cab39",3.77438446788415,3.80283114460171
"Cab39l",1.52323020710557,0.734812523495071
"Cabin1",2.49886296912426,1.81648450993164
"Cables1",1.59780802886092,0.312281533283721
"Cables2",3.65479964974558,2.03287254476694
"Cabp1",0.978679294045845,1.76901144536146
"Cabp4",0.829553388974513,0.709675959634404
"Cabp7",0.570349053989524,1.1070664613994
"Cabyr",1.55115388985092,1.78058301870623
"Cacfd1",4.46961345674296,4.6291601056293
"Cachd1",0.661231556300123,0.341505951961177
"Cacna1a",0.775600682211177,0.239154164164754
"Cacna1b",0.566698670195449,0.65077458221715
"Cacna1c",0.415286543038997,0.121114242325105
"Cacna1d",0.735913006537293,0.0275979535562472
"Cacna1e",0.528315755145682,0.0741363301334523
"Cacna1f",0.381370182741372,0.0191325781696088
"Cacna1g",0.975905359144818,0.466338840421192
"Cacna1h",0.958336696082286,1.80187138239222
"Cacna1i",0.306406055350021,0.585608097595479
"Cacna2d1",0.681335686924681,0.407015805267703
"Cacna2d2",0.650541640455995,0.0401784703518459
"Cacna2d3",0.296875426675721,0.0357790257798253
"Cacna2d4",0.189525829434134,1.29874062075624
"Cacnb1",1.88347583602756,2.21854329393716
"Cacnb2",0.530066135901119,0.0293360385808291
"Cacnb3",2.30207504932177,5.57419549884353
"Cacnb4",0.369495313798253,0.549754122022528
"Cacng2",0.281512974873185,0.246253459762726
"Cacng3",0.292533703761987,0.310232468126262
"Cacng4",1.59464969063306,0.78333033616855
"Cacng5",0.956626237312884,0.462973021700381
"Cacng7",1.88097843952505,5.6336201082007
"Cacng8",0.854431731560714,0.347089763773015
"Cactin",5.14791818335483,4.61093175942186
"Cacul1",3.40537375988932,2.25272338402303
"Cacybp",5.51027838618369,4.63285178250927
"Cad",3.16434908753418,2.29432941229841
"Cadm1",1.5106077462704,0.806524831659107
"Cadm2",0.561282103496447,0.359581131566754
"Cadm3",1.77269817662734,3.67725637423678
"Cadm4",2.81806220394805,8.37935101109462
"Cadps",0.583393532610174,0.414213846832525
"Cage1",0.563218286603298,0.114803228414037
"Calb1",0.593409041821482,0.741185156281913
"Calb2",0.91123920224616,0.695668533672196
"Calca",0.436825995287423,0.0580571268359555
"Calcoco1",4.47611798656203,4.7168828120174
"Calcrl",2.01281376983751,0.0243551415178708
"Cald1",1.44720095988892,0.625525990514791
"Calhm2",2.59881638757996,0.143235694985022
"Calm1",8.2295610322133,8.65237001321489
"Calm2",7.0990171728376,6.09490427141619
"Calm3",6.94441125895076,9.83803824952268
"Calml4",1.85185554818174,0.0082208910788931
"Caln1",0.251893013954175,0.132380149636015
"Calr",9.85472568035107,9.27922348058689
"Calr3",0.986708299156734,0.592758733611708
"Calr4",0.411598192817419,0.0960785241255605
"Calu",5.17833450507574,5.00062238751918
"Caly",1.40777219707505,1.7537558161071
"Camk1",4.41927563215417,4.31864801994207
"Camk1d",2.49277793929515,3.75308235340219
"Camk1g",0.859696687575033,0.327652678618354
"Camk2a",1.55925011563949,5.04352152353204
"Camk2b",2.41498829422624,1.79744464531082
"Camk2d",2.08103429871936,0.197951468662756
"Camk2g",2.52529150005852,1.64139265877108
"Camk2n1",4.29935095848788,8.58607415370896
"Camk4",0.517074231688831,0.313895406650297
"Camkk1",2.23400145632277,0.81888190104646
"Camkk2",3.20897305123161,1.90869468050733
"Camkmt",0.585136319575172,0.116800521329914
"Camkv",1.65785053137114,3.88782993005739
"Caml",4.65732842186144,3.97652161858448
"Camp",2.60552490015149,0
"Camsap1",2.54922065418935,2.61705458256538
"Camsap2",2.19468219775261,1.71909059491761
"Camsap3",1.14334413401382,0.879617234435832
"Camta1",0.522432996473349,0.151614208159073
"Camta2",4.56365544458968,4.66942028093607
"Cand1",3.98394076487537,3.26190836673331
"Cand2",1.31332160796913,0.125984999102647
"Cant1",4.51738020227065,5.32561532578787
"Canx",6.95943824788202,6.11069460068683
"Cap1",4.51163387560127,6.13145974994196
"Cap2",0.433049178660045,0.289329484261871
"Capg",4.25154754620824,0.53942109559562
"Capn1",2.15627879184459,0.302461106058516
"Capn11",0.409167148730601,0.343278205587245
"Capn12",0.31250420130665,0.134386447190599
"Capn15",1.67776487615632,1.1601257991012
"Capn2",3.59795113231797,3.50191051719371
"Capn3",1.63203822236664,0.521455229019445
"Capn5",1.94431669703056,5.18851643926077
"Capn6",0.441502986640694,0.870092218690318
"Capn7",1.9616872894523,0.683808569510266
"Capns1",6.78854500074443,7.5913640597548
"Caprin1",5.62997707475461,4.82741581152889
"Caprin2",1.33615442962399,0.24092184486869
"Capsl",0.333036888955097,0
"Capza1",4.45021117288447,1.28756682188035
"Capza2",6.68598843518284,4.24922083539493
"Capzb",4.80267722766649,3.47137143074464
"Car10",0.351042847751445,0.0873143656526965
"Car11",2.69288532069431,4.90926700014788
"Car14",2.25946757907668,6.60005727876981
"Car2",3.32198494097526,8.72946307909228
"Car3",0.29520801396589,0.149425740728619
"Car4",1.99018861280307,1.17414756992409
"Car5b",0.632898619380666,0.564413991494549
"Car6",0.70450485010638,0.0203168703747885
"Car7",0.802649101085386,0.578262734074712
"Car8",1.04852959065488,0.240223901388505
"Car9",0.823845223979894,0.0214858225315065
"Card10",1.51909115242814,0.304268087828791
"Card11",0.411538064560599,0.0157292867459813
"Card19",5.40939566454474,6.2567257227996
"Card6",2.23742260328312,0.323143710778046
"Card9",2.02182950355032,0.016678182784773
"Carf",1.26180678068681,0.299833779604099
"Carhsp1",1.55136444770715,4.06061479568294
"Carlr",0.403044522110134,0.318361334304661
"Carm1",2.24971310500855,1.81027161033624
"Carmil1",0.938458033157808,0.688326125884687
"Carmil2",1.24147119654781,2.14094953632926
"Carmil3",1.68178087656734,3.05468004857576
"Carnmt1",1.69771958488326,0.134671102427033
"Carns1",1.77424407099889,6.15935738883495
"Cars",2.7671062106088,2.38419521702328
"Cars2",2.0793861978797,1.05437260663991
"Cartpt",0.730778935665219,1.33173133350008
"Casc1",0.397096994346468,0.0657775606150048
"Casc3",4.08399460609036,3.47470020377788
"Casc4",1.95919168354665,2.65505798827923
"Casd1",3.25164511849775,1.60266584650526
"Cask",2.05519830467855,0.827292305287447
"Caskin1",2.29849821775735,3.1720282792034
"Caskin2",2.49434562074862,5.51500181188164
"Casp1",3.54300184523251,0.0488880232650534
"Casp12",0.59901827370941,0.0053245070522743
"Casp2",4.12395296729759,2.55905560289091
"Casp3",3.65508508683798,3.15088162763564
"Casp4",2.49178560748818,0.0104769958243593
"Casp6",3.74231081399158,1.27873869650005
"Casp7",2.09303272434082,0.177666763144721
"Casp8",3.16867771140289,0.0663892314498523
"Casp8ap2",2.40924642083943,0.469414850167013
"Casp9",2.58737489920274,2.49610822159859
"Casq1",0.412564336108659,0.678981759412517
"Casq2",0.23236081463364,0.0449220512029639
"Casr",0.412337120469126,1.47858161802287
"Cass4",1.05311745929704,0.0666318120803624
"Cast",1.70490123604442,0.0182101754013397
"Casz1",0.402054471075748,0.0706769804666375
"Cat",4.91536770946396,5.081582143752
"Catip",1.065500481952,0.108922495179887
"Catsper2",1.5172560155921,1.69726834991697
"Catsperg1",0.593189831161415,0.0483295559851309
"Catsperz",1.23603921342958,0.769731343402468
"Cavin1",1.99283383475613,0.40677852138689
"Cavin3",3.0683293915478,3.28516010799677
"Cavin4",1.11504062882531,1.22265826817186
"Cbarp",2.21840461899124,3.37723594664597
"Cbfa2t2",1.79592912642984,1.58182095163298
"Cbfa2t2-ps1",1.98506297276691,4.58162797136758
"Cbfb",3.98721075790286,2.2671451030823
"Cbl",3.45322691446277,2.51312952166852
"Cblb",1.73256707279901,0.523664174480343
"Cbll1",2.98855376263922,1.808068514329
"Cbln2",1.1870779431405,1.40987149047794
"Cbln3",0.685502328023485,0.0264288812311288
"Cbln4",0.619273921690006,0.201914996872674
"Cbr1",5.51102127664752,5.82264174507224
"Cbr2",3.1529514960749,2.25178782201325
"Cbr3",2.78316845741126,1.88507930492421
"Cbr4",2.34839298813642,1.17418977938346
"Cbs",1.28241869981419,1.6305210999126
"Cbwd1",1.17255155206309,0.957461124902596
"Cbx1",3.87253661761947,3.04412478282358
"Cbx2",1.7399242363579,0.146506038078539
"Cbx3",4.37009411770597,1.51701923256232
"Cbx3-ps7",2.07986330438668,3.5606551779548
"Cbx3-ps8",0.33328938166086,0.442418636496352
"Cbx4",2.8628068720424,4.13447078993091
"Cbx5",3.17775820717318,3.33792681309041
"Cbx7",1.54521770684642,0.463642738362163
"Cbx8",4.39498600432003,2.69183885736303
"Cby1",3.53318434306359,4.49430476441874
"Cby3",0.223693060324166,0.0797924596142841
"Cc2d1a",3.47851763324245,2.81324709246532
"Cc2d1b",3.30090092740093,5.46774254112368
"Cc2d2a",1.2717181139632,0.342509440317571
"Ccar1",3.38923286520342,1.82832428619335
"Ccar2",3.93192706948769,4.48433948698571
"Ccbe1",0.288269878066625,0.00171700335654888
"Ccdc102a",1.82931741713691,0.266363983371649
"Ccdc106",0.549788650390913,0.389403905231955
"Ccdc107",5.5691792879362,3.72850989724332
"Ccdc112",1.01797927359788,0.51361911780647
"Ccdc114",1.63616107693881,1.0606571209974
"Ccdc115",6.53462480863146,5.20713393598733
"Ccdc116",0.766581911441053,0.258245636532872
"Ccdc117",4.24541922911769,3.6319798383861
"Ccdc12",3.30288828383707,1.43821404888575
"Ccdc120",0.980168133138006,0.370205742026981
"Ccdc121",0.382201342936313,0
