"","other","myeoligo"
"4930523C07Rik",1.56379837572722,0.0343340385328409
"4930524N10Rik",0.0748729598305854,0
"4930526H09Rik",0.173962570826071,0
"4930528J11Rik",0.385615855326275,0
"4930529C04Rik",0.256006188402653,0
"4930529I22Rik",0.114775016293807,0
"4930533N22Rik",0.368367721215353,0.00302388459585034
"4930534H03Rik",0.249850699216191,0
"4930546C10Rik",0.233556430537315,0
"4930548H24Rik",0.182400502479471,0
"4930560O18Rik",0.137991437795052,0
"4930578M07Rik",0.846367865886707,0.12097498106928
"4930590H14Rik",0.114929530103323,0
"4930595O18Rik",0.16387237057319,0
"4930598A11Rik",0.289775144740113,0
"4930599A14Rik",0.232729349697133,0
"4930599N23Rik",1.00005444440442,0.0882888517200534
"4932429P05Rik",0.135476925965271,0
"4933406G16Rik",0.195794257418317,0
"4933406M09Rik",0.561352570421729,0
"4933409D19Rik",0.222685030516319,0
"4933411E06Rik",1.66026555795742,0
"4933414I15Rik",0.196336293149193,0
"4933427I04Rik",0.659402244709707,0
"4933427J07Rik",1.03018235590058,0
"4933428M09Rik",0.155216657402924,0
"4933430N04Rik",0.23410620356219,0
"4933432G23Rik",0.219243221640157,0
"4933433F19Rik",0.252537081939913,0
"4933435G04Rik",0.181263075376892,0
"4933439K11Rik",0.225121225174698,0.0217980444148185
"4933439N06Rik",0.274014815712329,0
"5330411O13Rik",0.424972148420807,0
"5330426L24Rik",0.526929734678295,0
"5430430B14Rik",0.583317881640393,0.08525777717071
"5430437J10Rik",0.772511340065266,0
"5730416F02Rik",0.172023523555045,0
"5730420D15Rik",0.222157691235944,0.050561542733894
"5730585A16Rik",0.112260119884716,0
"6030442E23Rik",0.201826961051026,0
"9130204L05Rik",0.142291391597627,0
"9530026F06Rik",0.152951740232661,0
"A030005K14Rik",0.171581085796804,0
"A230020J21Rik",0.735254403997404,0.139364009729673
"A230103J11Rik",0.673757233233069,0
"A330040F15Rik",0.5034815963534,0.013010837252142
"A430078G23Rik",0.951909688019651,0
"A430093F15Rik",0.320078546276892,0.00326369091713111
"A530072M11Rik",0.375042423038657,0.0773357064175227
"A530099J19Rik",0.50692647053401,0
"A630035G10Rik",0.302190386284954,0
"A730089K16Rik",0.964196152762243,0
"A930014E10Rik",0.223609189245227,0
"A930027P06Rik",0.580357007057353,0
"AA386476",0.956748388746052,0.0419791732410005
"AB041806",0.538278083640175,0.428981850027284
"AC027184.1",0.261140469987966,0
"AC073947.1",0.326216567449538,0.240060363340226
"AC074315.1",0.41669727012722,0
"AC087902.3",0.778682903861157,0
"AC093043.2",0.665660643442652,0
"AC093043.3",0.833565916808294,0
"AC098719.1",0.210858759117816,0
"AC099572.1",0.148783498902622,0
"AC102291.2",0.289777224516009,0
"AC102368.1",0.1513082991806,0
"AC105408.1",0.210452022604435,0
"AC107232.1",0.589404922951715,0
"AC107369.1",0.102610641606892,0
"AC107742.1",0.163621049906509,0
"AC108858.1",0.69475500573718,0
"AC109617.1",0.188412845257182,0
"AC112943.1",0.206560839129911,0
"AC112945.1",0.223753659855803,0
"AC113031.1",0.161172018809068,0
"AC113177.1",0.292877866415929,0
"AC115005.1",0.562663295907382,0.762070451093095
"AC115784.1",0.0971592488046618,0
"AC116319.2",0.272525408167364,0
"AC116390.1",0.144023366522886,0
"AC116487.2",0.247531890460808,0
"AC118250.2",0.155330790503322,0
"AC118646.2",0.756307389044083,0
"AC118733.1",0.207173152058185,0
"AC122251.1",0.159352280949368,0
"AC122275.1",0.160107658195914,0
"AC122393.1",0.133377483617374,0
"AC122393.2",0.111194565533011,0
"AC122774.1",0.236122735233113,0
"AC122937.1",0.117620184548019,0
"AC122937.2",0.0744163103721336,0
"AC123533.1",0.163179208272726,0
"AC123665.2",0.149490613447112,0
"AC123917.1",0.0758537158134982,0
"AC124133.1",0.332798296532709,0
"AC124408.2",0.0925101198843068,0
"AC124774.1",0.110075187127919,0
"AC125328.1",0.26912502905349,0
"AC125371.1",0.221051932872608,0
"AC126033.1",0.532592827831237,0
"AC126691.1",0.194330253209302,0
"AC126691.2",0.221387390177582,0
"AC129208.1",0.483069234554915,0
"AC129541.1",0.148250743356775,0
"AC129935.1",0.234723264908639,0
"AC131029.1",0.219378762591966,0.054656277791637
"AC131745.2",0.320749901542243,0
"AC131776.3",0.113226623744704,0
"AC131997.2",0.200945185285666,0
"AC132317.1",0.430698790950558,0.19721266019595
"AC132833.1",0.36313578260789,0
"AC132833.3",0.285867625251932,0.0154878325187722
"AC132833.4",0.118995563232562,0
"AC133103.2",0.389916669765565,0
"AC133203.1",0.286327427396216,0
"AC135114.1",0.335815292450951,0
"AC136376.1",0.123085760423118,0
"AC136518.1",0.915932397472749,0
"AC137117.2",0.164720070304573,0
"AC137117.3",0.127220827341318,0.253783719312031
"AC137871.1",0.164954088559286,0
"AC137950.2",0.148200056916372,0
"AC138765.3",0.132866277038636,0
"AC139347.1",0.639751654151365,0
"AC140209.1",0.332109111627472,0.010308577815639
"AC140267.3",0.269875224991718,0
"AC140280.1",0.0972111382140118,0
"AC150560.1",0.708033624949923,0
"AC151902.2",0.842851886304273,0
"AC151970.1",0.270742947963152,0
"AC153379.1",0.280534379166798,0.0267644336726928
"AC153974.1",0.269905146522989,0
"AC154186.1",0.292999329858018,0
"AC154324.1",0.140955189937043,0
"AC154361.1",0.164910317392751,0
"AC154407.1",0.178081458190889,0
"AC154589.1",0.292657281241756,0
"AC154616.1",0.432696896285556,0
"AC154646.1",0.84992937722346,0.0297973768415338
"AC154657.1",0.160231002067429,0
"AC154671.1",0.567106495370652,1.38883232733552
"AC154682.1",0.404337484027329,0.0742355953274075
"AC154738.1",0.147651728619966,0
"AC154738.7",0.209391741031235,0
"AC154838.1",0.125429884709153,0
"AC155252.2",0.124123771935609,0
"AC156018.1",0.212794516433914,0
"AC156026.1",0.399421378414899,0.0995760330613915
"AC158122.1",0.159509708660664,0
"AC158142.2",0.174180741474507,0
"AC158554.1",0.244243935674549,0.0142970905708723
"AC158779.1",0.921995483130683,0
"AC158972.1",0.0974158073398732,0
"AC158972.2",0.475288386208732,0
"AC159093.1",0.281266151776596,0
"AC160336.1",0.812365244927793,0
"AC160550.1",0.204764461924089,0
"AC163018.1",0.338504126226781,0
"AC163664.1",0.208360122989751,0.101677819695218
"AC164879.1",0.195805421869777,0
"AC165106.3",0.969792992668278,0
"AC165154.2",0.451621409050561,0
"AC165249.1",0.192458547166636,0.0096183027029353
"AC166171.1",0.138006670980734,0
"AC166356.1",0.253686694240249,0.0307548000171946
"AC166369.2",0.725361222564419,0
"AC166369.3",1.14012422760967,0
"AC167013.3",0.221875620049468,0
"AC167013.5",0.195508376883337,0
"AC167013.6",0.401132352109597,0
"AC167565.1",0.344054966249215,0.0203084787773598
"AC168059.1",0.54252992379778,0
"AC168977.1",0.237731838007497,0
"AC169038.1",0.62422715301895,0
"AC169508.1",0.285384178795039,0
"AC174678.3",0.458338599386912,0
"AC183092.1",0.131261613998861,0
"AC191865.2",0.273822498732207,0
"AC192616.1",0.319681455092375,0
"AI662270",0.671501869492886,0
"AI838599",0.470772631103474,0
"AI839979",2.38563019017128,0.147476503791102
"AL583893.1",0.605068260914596,0
"AL592187.2",0.902915755128022,0
"AL603714.1",0.26147243640184,0
"AU019990",0.529640393162307,0.00247910680412803
"AW121686",0.867820491482265,0
"AY512931",0.236694423344993,0
"Aanat",0.283453699860532,0
"Abca17",0.260496862591213,0
"Abca6",0.734316758502847,0.0855559007520912
"Abcg3",1.33611035785879,0
"Abhd12b",0.251396950123461,0.0180959324677292
"Abhd16b",0.280252201861629,0.0729563123571405
"Abra",0.679844677988177,0
"Acer3",2.63828139400171,0.707577489264117
"Adam30",1.1131873715815,0
"Adgre4",1.61629930498333,0.0091424069811255
"Adgre5",2.75393736258707,0.120569519149183
"Adig",0.419753494574066,0.098562726978435
"Ahnak",3.62321053889096,0.19367378550593
"Ahr",1.48752241657869,0.160107011553598
"Akap14",0.451870003339105,0.0080843783150846
"Alcam",2.22223127161079,0.27478030284925
"Alpk1",1.22605477921645,0.116847014542019
"Amd-ps1",0.186233844061626,0
"Amd-ps6",0.176228833437016,0
"Ampd1",0.527318270438842,0.0052816067955229
"Ang6",0.158595253935968,0
"Ankdd1a",0.507993969055324,0.108648648789483
"Ankrd44",1.7364557906531,0.344406269280064
"Aoah",0.623136479371581,0.00303511283218907
"Ap1s3",0.544699680965693,0
"Apobec1",3.3450446387581,0.159572847081067
"Apol7d",0.335219783673345,0.0280834685537227
"Arhgap10",0.336536561033656,0.0226844287464736
"Arhgap15",1.09012698701679,0.00963266659107297
"Arhgap24",0.784027786099731,0.0408862848235362
"Arhgap26",0.838415303620971,0.0795927515328156
"Arhgef37",1.30446598988183,0.795153277073288
"Arl9",0.464217552890642,0.0205044158672384
"Arr3",0.320792369279144,0.0906120994446526
"Arsi",1.11943482652056,0.0214296360554465
"Art2a-ps",1.65917286095575,0
"Art2b",0.596421975940509,0
"Asap1",2.20073445211793,0.430938691192682
"Atoh1",0.277971759998056,0
"Atp10a",0.740592297984288,0.018924906122167
"Atp10d",1.42480827549367,0.0204230115465921
"Atp2a1",0.392438274883663,0.0309251221666151
"Atp8b4",0.982581980294917,0
"Atrnl1",1.04923567872287,0.103316974713431
"Atxn7l1",1.16503587014104,0.198993949853254
"Axdnd1",0.267216258256802,0.0203098656836119
"B130011K05Rik",0.26245329249545,0.0305953099270569
"B230220B15Rik",0.474394581248501,0.335471613890747
"B230307C23Rik",0.73746880959614,0.157417720016949
"B230359F08Rik",0.261973714071819,0
"B3gnt8",1.64503801287183,0.112926869973166
"BC024386",0.23953547145706,0
"BC049739",0.233994638214797,0
"BC051019",0.367781567746556,0.0941278168534243
"BC051077",1.19653005174203,0
"BE692007",1.29111516896619,0
"Babam2",1.25540126657031,0.535125461617644
"Bcl2a1c",0.338070822430104,0
"Bcl2l10",0.22636831795969,0
"Bnipl",0.76007977527986,0.331281924646363
"Bpifa2",0.179086769929951,0
"Brs3",0.210600524788157,0.049073379983357
"Bsph2-ps",0.193720073249414,0
"Btg1-ps2",0.127807221514264,0
"Btla",0.992963824077571,0.0146163615576725
"Btn1a1",0.195898401015939,0
"C130073F10Rik",0.184823799403529,0
"C430042M11Rik",0.939269341764422,0
"C78283",0.231738224155433,0
"C87499",0.276811201683835,0
"CT009518.1",0.907111451001711,0
"CT009550.3",0.212075490768935,0.0165576886279041
"CT010467.1",9.94729293338528,14.5304659774548
"CT010577.1",0.186823627365886,0
"CT025624.1",0.604829173315961,0
"CT025630.3",0.339675288168946,0
"CT030662.3",0.171203796797374,0
"CT030704.2",0.261323262360698,0
"CT573019.1",0.132269452630992,0
"Calr4",0.411598192817419,0.0960785241255605
"Casc1",0.397096994346468,0.0657775606150048
"Cblb",1.73256707279901,0.523664174480343
"Cby3",0.223693060324166,0.0797924596142841
"Ccdc171",0.365186122700744,0.0092718201518476
"Ccdc88c",1.80584239473779,0.798525755838299
"Ccin",0.732188305150655,0
"Ccna1",0.367417930265999,0.014555253264776
"Ccr2",3.38203525471993,0.0242425334303629
"Ccr4",0.284388787502836,0
"Cd109",0.247183075058496,0.0173667434908551
"Cd160",0.446927844338857,0.0775547359513267
"Cd163l1",0.22038158155425,0
"Cd209c",0.60174498020033,0
"Cd209e",0.247831986328666,0
"Cd226",0.709277428853723,0.002024285006283
"Cd244",1.71265962778271,0.0107025447469619
"Cd28",0.288988464704042,0.0354403448129341
"Cd3e",0.234193038206856,0
"Cd3g",0.444102670636848,0
"Cd44",2.66240155610764,0.08463783698662
"Cd59b",0.341797959072411,0.239063726280575
"Cd8a",0.325679908244691,0
"Cdk14",1.09172969948779,0.254163175976037
"Ceacam19",0.704018369568039,0
"Cep128",0.510362505462219,0.0613905777344713
"Cep350",1.75998392350399,0.659016606433418
"Cerkl",0.397108209104174,0.00465895974151334
"Cers6",1.76851777583143,0.0624177126686098
"Cfap99",0.343713875478978,0.00757811520343055
"Chil3",2.99444305254042,0
"Chil4",0.19356073464864,0
"Chil5",0.507457286317879,0
"Chmp4c",0.321045279449828,0.00946251498360175
"Chrna2",0.402226600921605,0
"Cib3",0.336088383300702,0
"Ciita",0.463259029729367,0.0325576983510082
"Ckb-ps1",0.0860356947972296,0
"Cldn34a",0.170168230691807,0
"Cldn8",0.182744443038304,0.06004322998865
"Clec12a",1.83401125758533,0.00649418893233575
"Clec12b",0.276298427510202,0
"Clec2e",0.172897827564561,0
"Clec2f",0.192007256368275,0
"Clec2g",0.999162208858841,0
"Clec2i",1.9954668180281,0.0537207328838665
"Clec4a4",0.446684994607695,0
"Clec4b1",0.567444854570455,0
"Clybl",0.240726325359505,0.00821073739107193
"Cmc1",0.758472068318474,0.398721596012364
"Cmtm2b",0.218386330003675,0
"Cntd1",0.352394090091477,0.0494122456268111
"Cop1",1.99932853743836,0.858844577680818
"Cox8c",0.229976321764569,0
"Crtam",0.393778992954079,0.0196452332190456
"Crybg1",0.583698389040297,0
"Csprs",0.36851262229756,0
"Cst11",0.185374864229725,0
"Cstl1",0.151281051024056,0
"Cts7",0.111267919934772,0
"Ctsj",0.17928277568423,0
"Cwc27",0.743998657987165,0.0838814823639324
"Cym",0.142225386104492,0
"Cyp24a1",0.148653358824179,0
"Cyp2b10",0.182867248308204,0
"Cyp2w1",0.21310836801044,0
"Cyp3a61-ps1",0.165545016562745,0
"Cyp4b1-ps2",0.350618106192657,0
"Cyp4f37",0.182344441378099,0.0195780072232173
"Cyp7a1",0.23738614444209,0
"Cypt2",0.159771551647486,0
"Cytip",2.2058276400637,0.120645642875491
"D030025P21Rik",0.170902116531984,0
"D030040B21Rik",0.212033939837487,0
"D030044L04Rik",0.135493727853906,0
"D11Bhm181e",0.360404643587772,0
"D14Ertd670e",0.146317048099779,0
"D330037F02Rik",0.195965396867709,0
"Dbhos",0.55655096246486,0
"Dcst2",0.862852128336814,0.898964330944948
"Dcstamp",0.272979396804359,0.0382801229335333
"Defa-ps12",0.306827491895807,0
"Defa-ps3",0.173352705946001,0
"Defa24",0.123978493556003,0
"Defa29",0.105423324180015,0
"Defb14",0.0895044237036497,0
"Defb2",0.165048469380566,0
"Defb21",0.106372894895557,0
"Defb34",0.283809849727092,0
"Defb35",0.216032660767352,0
"Defb37",0.416807100526649,0
"Defb38",0.495959895152962,0
"Defb48",0.182060450125399,0
"Dennd1a",1.43520503240422,0.494356007740691
"Dgkg",0.900404169496891,0.072001517752043
"Dhx58os",0.223811348510646,0
"Diaph1",2.81896629412353,1.09757673073022
"Diaph2",1.10664197905344,0.0729375579927763
"Dkk4",0.36238070660181,0
"Dleu2",2.02367777396059,0.240777518615935
"Dna2",2.06240168196792,0.0767904792872545
"Dock11",1.97513691273535,0.0327613181182688
"Dock2",1.83886283199179,0.055481303683729
"Dock5",1.00994246891899,1.59047106457231
"Dock8",2.18378390326516,0.183798280038506
"Dpep2",1.03393611902452,0
"Dppa1",0.242746194252268,0
"Dppa2",0.129679102525652,0
"Dppa3",0.168908073559423,0
"Dusp21",0.0933553464046621,0
"Dynap",0.245227279925199,0
"E130307A14Rik",0.685653746518943,0.0853531306738395
"EU599041",0.309556701518712,0
"Ear-ps10",0.219869899036114,0
"Ear-ps2",0.263241376348509,0.262454528871364
"Ear10",0.107526144994518,0
"Elk3",1.10637601041404,0.0892264896094138
"Emb",2.39120964621339,1.9951770444212
"Enox2",0.907295982132969,0.294523539712239
"Entpd8",0.243257484319585,0
"Epb42",0.204471814001721,0
"Epha1",1.28382016110657,1.1112927887018
"Ephx3",0.87598861225673,0.0250807058940406
"Epsti1",1.72838021981453,0.0186766583873013
"Erich6b",0.187132775095147,0.0787805329294965
"Erp27",0.869571765397872,1.57377339540892
"Esp15",0.143226651574055,0
"Esp23",0.21779765647937,0
"Esr1",0.303162176478292,0.00224282279642132
"Etd",0.171809754839622,0
"Etv6",1.97629994055433,0.490460575757556
"Ext1",1.75298452414846,0.552223760283544
"F13a1",1.29520622513028,0.041315799256301
"F2",0.267728528830474,0
"F630206G17Rik",0.507526544315779,0.297433265498144
"F830002E08Rik",0.186917525979793,0
"F830016B08Rik",0.405331914205547,0
"Fabp6",0.243914105566673,0
"Faiml",0.217232237705235,0
"Fam118b",0.440570391401895,0.102969528541412
"Fam129a",1.60353670627283,0.0195199021402448
"Fam136b-ps",0.297731288333899,0.290729192454244
"Fam170b",0.250485878815051,0
"Fam172a",0.840871313729463,0.224048335607416
"Fam49a",1.24794463666636,0.047903341450851
"Fam69a",2.16674543643774,1.28620727215337
"Fam90a1b",0.210031529666595,0
"Fap",0.22737566899983,0.0151173076845179
"Fbxo39",0.366789156390763,0
"Fbxo40",0.481388366627901,0
"Fcrl6",0.213686219611008,0
"Fgd4",1.91644965713053,0.139254546714455
"Fgr",2.90068794043858,0.0105293443310715
"Foxd2os",0.687869571427452,0
"Foxh1",0.177732766980047,0.315153345655709
"Foxp1",1.17305258398645,0.126589331595929
"Fpr-rs3",0.119522487667341,0
"Fscn3",0.29415335710026,0
"Ftl1-ps2",0.489353250237135,0.228401428987299
"Fyb",1.84265861443775,0.0681062653080605
"G430049J08Rik",0.399028848454825,0
"G530012D18Rik",0.306682157561499,0
"Gab3",0.883288306428253,0.153649551181243
"Gabra6",0.157621635963831,0
"Gapdh-ps14",0.125948422590563,0.133973170468636
"Gas7",0.826370223984978,1.51909709649992
"Gcsam",0.315032549875484,0
"Gdf3",1.15605229877437,0
"Gh",0.200451011399317,0
"Glt8d2",0.307777906856031,0.192084151250349
"Gm10032",0.158345282404655,0.0722001120531932
"Gm10038",0.513795105302892,0
"Gm10040",0.690899869366764,0.160024172448405
"Gm10045",0.79449076380055,0.416850666254007
"Gm10054",0.714333951798871,0.262189940463957
"Gm10061",0.213731662419261,0
"Gm10176",0.0786841924122293,0
"Gm10192",0.231865856992393,0
"Gm10205",0.212498995695229,0
"Gm10224",1.23295788280154,0
"Gm10228",0.125529501221683,0
"Gm10237",0.172585600168294,0
"Gm10267",0.206195006876895,0
"Gm10291",0.586200739505348,0.914751784086143
"Gm10293",0.741388396223424,1.45011295019758
"Gm10305",0.970228252041934,0.110321710390399
"Gm10310",0.447688473154281,0
"Gm10324",0.150979930737984,0
"Gm10330",0.366833741632532,0
"Gm10490",0.231488267039107,0
"Gm10571",0.934953069792044,0.433974934426965
"Gm10576",1.01084738599852,0
"Gm10610",0.151904362254533,0
"Gm10660",0.267810885029901,0
"Gm10683",0.129079145838119,0
"Gm10689",0.985981762463333,0.63754653881225
"Gm10693",0.58641948973387,0
"Gm10741",0.187361641406645,0
"Gm10743",0.146718640002994,0
"Gm10750",0.130928287130645,0
"Gm10769",0.13195155109884,0
"Gm10780",0.19387255455239,0
"Gm10784",0.183486097879722,0
"Gm10797",0.155503110765772,0
"Gm10800",3.28139476816074,0.161089278392651
"Gm10801",1.96524759419035,0
"Gm10811",0.248235584904245,0
"Gm10837",0.311004399287168,0.090162122692917
"Gm10913",0.256457413495948,0.246834572574643
"Gm10964",0.281085583558268,0
"Gm10985",0.136644929299307,0
"Gm11027",0.479683338927036,0
"Gm11114",0.408040599055387,0
"Gm11191",0.260963379169698,0
"Gm11195",0.0934664255925139,0
"Gm11211",0.696689755988418,0.133547448535962
"Gm11214",0.119896219908175,0.131694268713222
"Gm11217",0.184873469683767,0
"Gm1123",0.393376895261857,0
"Gm11248",0.16922928831115,0
"Gm11251",0.148379752326058,0
"Gm11259",0.273228184895084,0
"Gm11262",0.207148923650755,0
"Gm11271",0.378659841853533,0
"Gm11274",1.56457635320049,2.1743560405426
"Gm11307",0.170791377278032,0
"Gm11331",1.04632050547951,0
"Gm11338",0.269462800919654,0
"Gm11352",0.22382242337035,0
"Gm11370",0.162542409644748,0
"Gm11373",0.272480206294472,0
"Gm11406",0.122999851965808,0
"Gm1141",0.420158272183745,0.0840020193609968
"Gm11425",0.944471794522204,0
"Gm11427",0.637214041198634,0
"Gm11443",0.225121628590943,0
"Gm11446",0.160878492778571,0
"Gm11456",0.177278453225571,0
"Gm11471",0.21166353716238,0
"Gm11472",0.134663143789399,0
"Gm11485",0.247251009570669,0
"Gm11501",0.197615561106719,0
"Gm11521",0.315616367933815,0
"Gm11531",0.44662638651723,0
"Gm11540",0.275772086485403,0
"Gm11541",0.189708782084548,0
"Gm11544",0.187285672513391,0
"Gm11548",0.199899265481337,0
"Gm11550",0.408504171666506,0.17256362971405
"Gm11557",0.28388716581551,0
"Gm11561",0.319927957582937,0
"Gm11573",0.1400382443263,0
"Gm11577",0.1463222956579,0
"Gm11581",0.278618703276591,0
"Gm11590",0.13198396323741,0
"Gm11596",0.0946572038708696,0
"Gm11599",0.282849118489081,0
"Gm11618",0.144460753970351,0
"Gm11634",0.86454575944053,0
"Gm11673",0.135112643068233,0
"Gm11676",0.154323549103894,0
"Gm11679",0.0988815864827004,0
"Gm11682",0.187162604819006,0
"Gm11692",0.0909058338998525,0
"Gm11694",0.673866413808033,0
"Gm11698",0.981562031318202,0
"Gm11701",0.193233274043554,0.092135719330759
"Gm11718",0.266447865874479,0
"Gm11730",0.293611154191391,0
"Gm11731",0.2219549123282,0
"Gm11785",0.976321771986133,0
"Gm11793",0.307242887267473,0
"Gm11830",0.279892409800139,0
"Gm11833",0.089631478453825,0
"Gm11839",0.531269799766232,0
"Gm11851",0.83213312378949,0.106222864199413
"Gm11857",0.182820855679324,0
"Gm11894",0.152494311815742,0
"Gm11909",0.120678606648418,0
"Gm11911",0.138368687403062,0
"Gm11919",0.244242470882172,0
"Gm11922",0.204454870996965,0
"Gm11925",0.146533501490144,0
"Gm11927",0.106121873400334,0
"Gm11936",0.610489925327472,0
"Gm11949",0.450147620206933,0
"Gm11957",0.324736678143144,0
"Gm11961",0.201781092113877,0
"Gm11963",0.292914609584217,0.041774319566589
"Gm11980",0.0900065424488247,0
"Gm11982",0.18587971621504,0
"Gm11999",0.250438084981102,0
"Gm12004",0.144154182157535,0
"Gm12015",0.161583287505535,0
"Gm12050",0.33403787917452,0
"Gm12053",0.167357836902103,0
"Gm12055",0.10014990814303,0
"Gm12071",0.162468876598031,0
"Gm12106",0.178055195296624,0
"Gm12124",0.126368242225259,0
"Gm12125",0.168500710746537,0
"Gm12151",0.293943562325661,0
"Gm12170",0.257336919825876,0
"Gm12180",0.183586206055999,0
"Gm12181",0.190765907099003,0.387647482257055
"Gm12182",0.204353297999383,0
"Gm12203",0.109338127403268,0
"Gm12209",0.138287394561231,0
"Gm12242",0.143368818994849,0
"Gm12248",0.72554352600669,0.00496936063467193
"Gm12249",0.18990264035328,0
"Gm12257",0.127211904947463,0
"Gm12271",0.18337140216529,0
"Gm12307",0.132289750160641,0.200374413673275
"Gm12309",0.496998152347787,0
"Gm12313",0.193342367643126,0
"Gm12320",0.141938358207031,0
"Gm12327",0.205209192833194,0
"Gm12336",0.185654960165005,0
"Gm12377",0.175342212350661,0
"Gm12385",0.115998648207927,0
"Gm12388",0.120051416604041,0
"Gm12390",0.201766668125892,0.91908795273832
"Gm12393",0.0899834566662086,0
"Gm12412",0.174201166373038,0
"Gm12427",0.280797658962183,0
"Gm12434",0.162727383146374,0
"Gm12440",0.0954595823591555,0
"Gm12448",0.191824319774918,0
"Gm12458",0.311149652422839,0
"Gm12460",0.264342295568437,0
"Gm12469",0.227226228665804,0
"Gm12490",0.364072228093679,0
"Gm12496",0.177296517843645,0.0626226468999425
"Gm12504",1.53166035639527,0.063263966120412
"Gm12515",0.220122907963726,0
"Gm12518",0.130816162142773,0
"Gm12551",0.496367459083763,0
"Gm12573",0.163563929781405,0
"Gm12587",0.183390188540774,0
"Gm12590",0.327742305877684,0
"Gm12591",0.219765998084478,0
"Gm12604",0.261235872377752,0
"Gm12611",0.223097704350963,0
"Gm12617",0.140783633577412,0
"Gm12618",0.238989052624182,0
"Gm12622",0.179079805852381,0
"Gm12633",0.115986874725659,0
"Gm12634",0.359584380365943,0
"Gm12647",0.349240645804609,0
"Gm12650",0.15411758735746,0
"Gm12656",0.192675060392455,0
"Gm12687",0.30689655346426,0
"Gm12689",1.35043255864335,1.86967044768679
"Gm12726",0.176391254705671,0
"Gm12732",0.309901190399278,0
"Gm12733",0.0933111065025968,0
"Gm12752",0.0934240289922375,0
"Gm12763",0.137513491460213,0
"Gm12792",0.219309278942409,0
"Gm12798",0.164559857798126,0
"Gm12817",0.109368565525382,0
"Gm12825",0.0797792714150929,0
"Gm12826",0.109555255577045,0
"Gm12851",0.147103473508371,0
"Gm12855",0.137617502378675,0
"Gm12879",0.472314246719714,0
"Gm12885",0.152494311815742,0
"Gm12911",0.20894803568462,0
