"","other","myeoligo","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"Fyb",1.84265861443775,0.0681062653080605,0.302035650374278,2.96888466435208,1.98167232250097,1.01673282998147,0.302035650374278,1.16313784868221,2.60593277447975,5.49873273302825
"G430049J08Rik",0.399028848454825,0,0.072924969419047,0.634491136554278,0.507854898033414,0,0.072924969419047,0,0.225300064171913,1.80507157280178
"G530012D18Rik",0.306682157561499,0,0,0.536693775732624,0.390322745987363,0,0,0,0.173698936320967,1.54372114602343
"Gab3",0.883288306428253,0.153649551181243,0.341505361413191,1.26614353891055,1.02230967029269,0.318569866989288,0.341505361413191,0.371239916573798,0.934917545696001,2.67125387892922
"Gabra6",0.157621635963831,0,0.00545967485005169,0.271060647442909,0.184749422652797,0.0436148135782159,0.00545967485005169,0.0581530847709545,0.120738003342288,0.676872366749876
"Gapdh-ps14",0.125948422590563,0.133973170468636,0.0372683793045395,0.204546553950593,0.172477371521502,0,0.0372683793045395,0,0,0.654548972641898
"Gas7",0.826370223984978,1.51909709649992,0.688209398746733,1.03385180513281,1.17767253665059,0.0334705822832774,0.688209398746733,0.0379548452577392,0.117480648994465,3.14529931312124
"Gcsam",0.315032549875484,0,0.0040481323487066,0.547764846476978,0.392838357688395,0.0223084409211062,0.0040481323487066,0.0297445878948083,0,1.71715400325256
"Gdf3",1.15605229877437,0,0.00484009461404727,2.01885644006786,1.25449519970029,0.596321246534516,0.00484009461404727,0.642485162610535,0.345144656981059,5.34421375610345
"Gh",0.200451011399317,0,0.0752496698212026,0.284945808855252,0.255119469053676,0,0.0752496698212026,0,0.446007136240423,0.465819452096382
"Glt8d2",0.307777906856031,0.192084151250349,0.20899426353585,0.379751875310478,0.378923006080869,0.0832054450863036,0.20899426353585,0.0948234733352779,0.182190625174446,0.91922720781675
"Gm10032",0.158345282404655,0.0722001120531932,0.0796853847724728,0.216404546538882,0.195399609189515,0.0349095911584234,0.0796853847724728,0.0465461215445645,0,0.636639203070944
"Gm10038",0.513795105302892,0,0.510181914313811,0.452732259255477,0.563091940176917,0.249780033073602,0.510181914313811,0.333040044098137,0,1.04909517669976
"Gm10040",0.690899869366764,0.160024172448405,0.154858951270071,1.09357621058657,0.893874758507554,0,0.154858951270071,0,0.941260876665413,2.55818299721163
"Gm10045",0.79449076380055,0.416850666254007,0.982464196150308,0.582808998301193,1.04906557813288,0,0.982464196150308,0,0.153562027859325,1.71142676670449
"Gm10054",0.714333951798871,0.262189940463957,0.422491804901383,0.913177828917308,0.932987751422559,0,0.422491804901383,0,0.361391745077965,2.56077730745742
"Gm10061",0.213731662419261,0,0,0.374030409233707,0.272022115806333,0,0,0,0.158135054807567,1.0387622547403
"Gm10176",0.0786841924122293,0,0.00980695957983086,0.129116247089049,0.100143517615565,0,0.00980695957983086,0,0,0.413171990684958
"Gm10192",0.231865856992393,0,0,0.405765249736687,0.2951019998085,0,0,0,0,1.2984487991574
"Gm10205",0.212498995695229,0,0,0.37187324246665,0.270453267248473,0,0,0,0,1.18999437589328
"Gm10224",1.23295788280154,0,0.80665953097182,1.45184920530235,1.56921912356559,0,0.80665953097182,0,1.0918964343656,3.55402102260192
"Gm10228",0.125529501221683,0,0,0.219676627137945,0.159764819736687,0,0,0,0.237290601409924,0.4656746054315
"Gm10237",0.172585600168294,0,0,0.302024800294514,0.219654400214192,0,0,0,0,0.966479360942446
"Gm10267",0.206195006876895,0,0,0.360841262034567,0.224999521334229,0.102933840400003,0,0.137245120533338,0.156491379309949,0.833506514560659
"Gm10291",0.586200739505348,0.914751784086143,0.647522423213762,0.573613146833086,0.829232921560093,0,0.647522423213762,0,0.258163551211157,1.57739851865472
"Gm10293",0.741388396223424,1.45011295019758,0.990765648008781,0.611773870158005,1.07541368157505,0,0.990765648008781,0,0.528057741779208,1.42961864272641
"Gm10305",0.970228252041934,0.110321710390399,0.325021371106781,1.42729595515375,1.16371572403478,0.223161068648721,0.325021371106781,0.297548091531628,0.373298590438297,3.83699075621575
"Gm10310",0.447688473154281,0,0,0.783454828019992,0.509870109045273,0.164766856165483,0,0.148957788346936,0.447056604946737,1.88124949870091
"Gm10324",0.150979930737984,0,0,0.264214878791473,0.192156275484707,0,0,0,0.0283283821736986,0.817159229959014
"Gm10330",0.366833741632532,0,0,0.641959047856931,0.342484085953029,0.342086859343034,0,0.456115812457378,0,1.50692997819333
"Gm10490",0.231488267039107,0,0.262559266507246,0.175365109124597,0.294621430777045,0,0.262559266507246,0,0,0.56116834919871
"Gm10571",0.934953069792044,0.433974934426965,0.76335930876201,1.02247534377269,1.22939253741051,0,0.76335930876201,0,0.421084838317933,2.85083626175467
"Gm10576",1.01084738599852,0,0.0504576714761397,1.72483246295578,1.28653303672538,0,0.0504576714761397,0,1.07677578239165,4.44268809906685
"Gm10610",0.151904362254533,0,0.0404253152897402,0.23046048306691,0.193332824687587,0,0.0404253152897402,0,0.0135977272199489,0.723875818594163
"Gm10660",0.267810885029901,0,0,0.468669048802327,0.260452520282537,0.221093666827677,0,0.219759586674808,0.458489061485019,0.777540390672657
"Gm10683",0.129079145838119,0,0,0.225888505216708,0.164282549248515,0,0,0,0.438017027575296,0.28482618911817
"Gm10689",0.985981762463333,0.63754653881225,1.05551010585298,0.881590059041008,1.31284465575445,0,1.05551010585298,0,0.308269180824352,2.51281900810687
"Gm10693",0.58641948973387,0,0,1.02623410703427,0.625917381590562,0.3311954146945,0,0.441593886259334,0.0358891805456719,2.7181472984528
"Gm10741",0.187361641406645,0,0.0204631088919626,0.309977652181161,0.177945988161063,0.166414277480335,0.0204631088919626,0.221885703307113,0,0.72566564301118
"Gm10743",0.146718640002994,0,0.00487779908340937,0.252489545807257,0.162806850500574,0.0657964011339019,0.00487779908340937,0,0.151811847675263,0.65615469890796
"Gm10750",0.130928287130645,0,0,0.229124502478629,0.166636001802639,0,0,0,0,0.733198407931612
"Gm10769",0.13195155109884,0,0,0.230915214422971,0.16793833776216,0,0,0,0,0.738928686153506
"Gm10780",0.19387255455239,0,0,0.339276970466682,0.246746887612133,0,0,0,0,1.08568630549338
"Gm10784",0.183486097879722,0,0,0.321100671289513,0.233527760937828,0,0,0,0,1.02752214812644
"Gm10797",0.155503110765772,0,0,0.2721304438401,0.145474670367769,0.144205544168835,0,0.19227405889178,0.324556381710359,0.315532167907826
"Gm10800",3.28139476816074,0.161089278392651,0.41439852708974,5.39997829287686,4.09217745080886,0.271666018436405,0.41439852708974,0.362221357915207,5.27319542459843,11.5720694831093
"Gm10801",1.96524759419035,0,0.0132216266690796,3.42761436649766,2.50122421078771,0,0.0132216266690796,0,3.31582146359387,7.65254450919866
"Gm10811",0.248235584904245,0,0,0.43441227358243,0.31593619896904,0,0,0,0.323381032582219,1.06673824288156
"Gm10837",0.311004399287168,0.090162122692917,0.261296730840966,0.326893324603314,0.404020337519388,0,0.261296730840966,0,0,1.0460586387306
"Gm10913",0.256457413495948,0.246834572574643,0.0352620817963775,0.44880047361791,0.348839851047084,0,0.0352620817963775,0,0.183885686657467,1.25227582891984
"Gm10964",0.281085583558268,0,0.0261762577455049,0.468995545699652,0.295404453097248,0.171437296436507,0.0261762577455049,0,0.81259356462605,0.688192181612836
"Gm10985",0.136644929299307,0,0.0797091275740157,0.169383139646524,0.173911728199118,0,0.0797091275740157,0,0,0.542026046868876
"Gm11027",0.479683338927036,0,0,0.839445843122313,0.343407599533095,0.734520787528615,0,0.464359091327413,0.88182612979803,1.24716965860048
"Gm11114",0.408040599055387,0,0,0.714071048346927,0.519324398797765,0,0,0,0,2.28502735471017
"Gm11191",0.260963379169698,0,0.0345092091552636,0.426490355536116,0.332135209852343,0,0.0345092091552636,0,0.0842434723615926,1.28052566535398
"Gm11195",0.0934664255925139,0,0,0.163566244786899,0.118957268935927,0,0,0,0,0.523411983318078
"Gm11211",0.696689755988418,0.133547448535962,0.177358337171111,1.080711959022,0.879993970108672,0.0518175902946039,0.177358337171111,0.0690901203928052,0.809409922744117,2.56596020165493
"Gm11214",0.119896219908175,0.131694268713222,0.0188134669590317,0.209818384839306,0.164567395220697,0,0.0188134669590317,0,0.244024044150022,0.427394787335756
"Gm11217",0.184873469683767,0,0.0273156320361773,0.299627393914936,0.212717880881312,0.0620829714695741,0.0273156320361773,0.0827772952927654,0.157101048497492,0.702373857678987
"Gm1123",0.393376895261857,0,0.0790781625469635,0.619216174479657,0.43270208679873,0.186888394719992,0.0790781625469635,0.249184526293323,0.772522408575584,0.909947918207331
"Gm11248",0.16922928831115,0,0.148412483995959,0.166290331048047,0.215382730577827,0,0.148412483995959,0,0,0.532129059353752
"Gm11251",0.148379752326058,0,0,0.259664566570602,0.188846957505892,0,0,0,0.198168514004045,0.63275809902188
"Gm11259",0.273228184895084,0,0,0.478149323566398,0.347744962593744,0,0,0,0.478071273922449,1.05200656149002
"Gm11262",0.207148923650755,0,0,0.362510616388821,0.263644084646415,0,0,0,0,1.16003397244423
"Gm11271",0.378659841853533,0,0.106464236058732,0.569498516692293,0.481930707813588,0,0.106464236058732,0,0.164970617781747,1.65742463563359
"Gm11274",1.56457635320049,2.1743560405426,1.16345001603356,1.99178435913931,2.18894772594085,0,1.16345001603356,0,0.480227043178277,5.89348290606752
"Gm11307",0.170791377278032,0,0,0.298884910236557,0.217370843808405,0,0,0,0,0.956431712756981
"Gm11331",1.04632050547951,0,0.123833608279425,1.72270647734464,1.33168064333756,0,0.123833608279425,0,1.82306036911075,3.68960035839211
"Gm11338",0.269462800919654,0,0.0164264627015371,0.45718674674555,0.342952655715924,0,0.0164264627015371,0,0.683488081274937,0.779509508310824
"Gm11352",0.22382242337035,0,0,0.391689240898113,0.284864902471355,0,0,0,0.436148527828062,0.817257043045898
"Gm11370",0.162542409644748,0,0.0643112260889946,0.228176894050438,0.206872157729679,0,0.0643112260889946,0,0.240999588777978,0.489166472183424
"Gm11373",0.272480206294472,0,0.0485595213361889,0.434350779846161,0.324262089336266,0.0619599763559214,0.0485595213361889,0.0826133018078952,0.0432175296828002,1.24756900365544
"Gm11406",0.122999851965808,0,0,0.215249740940164,0.156545266138301,0,0,0,0,0.688799171008524
"Gm1141",0.420158272183745,0.0840020193609968,0.350705971384181,0.43890950378052,0.446742294477882,0.263013147669182,0.350705971384181,0.26056174618509,0.324960125928838,0.766876190746718
"Gm11425",0.944471794522204,0,0.45594281325136,1.25387567881892,1.20205501121008,0,0.45594281325136,0,1.03948421959028,2.97291795263025
"Gm11427",0.637214041198634,0,0.0238006805120712,1.09429897664955,0.75265520207253,0.160447338495761,0.0238006805120712,0.213929784661014,0.438729836829587,2.80631114685575
"Gm11443",0.225121628590943,0,0,0.393962850034149,0.286518436388472,0,0,0,0.254655729378154,1.00602539073112
"Gm11446",0.160878492778571,0,0,0.281537362362499,0.116861900834498,0.24170449743013,0,0.322272663240173,0,0.51419236367179
"Gm11456",0.177278453225571,0,0,0.31023729314475,0.225627122287091,0,0,0,0,0.9927593380632
"Gm11471",0.21166353716238,0,0.12227260819222,0.263422657865973,0.269389956388484,0,0.12227260819222,0,0.288097055277766,0.554855449893346
"Gm11472",0.134663143789399,0,0.0407164287237139,0.200033626498199,0.171389455731963,0,0.0407164287237139,0,0,0.640107604794238
"Gm11485",0.247251009570669,0,0,0.432689266748671,0.314683103089943,0,0,0,0.344732960281462,1.03987269331429
"Gm11501",0.197615561106719,0,0,0.345827231936757,0.251510714135824,0,0,0,0,1.10664714219762
"Gm11521",0.315616367933815,0,0.0447161648102566,0.513201999675203,0.357641904385312,0.121142050708747,0.0447161648102566,0.161522734278329,0.0627124597368948,1.38570665808976
"Gm11531",0.44662638651723,0,0.115516981260687,0.680518817802051,0.305540050601113,0.722957213657244,0.115516981260687,0.626218757954407,0.542954240089042,0.883243467332234
"Gm11540",0.275772086485403,0,0,0.482601151349455,0.350982655526877,0,0,0,0.139687269069054,1.4046364152492
"Gm11541",0.189708782084548,0,0.0106256660420669,0.322692910861151,0.222804502697191,0.051268354878642,0.0106256660420669,0.068357806504856,0.0508518629994272,0.899736083950428
"Gm11544",0.187285672513391,0,0,0.327749926898434,0.238363583198861,0,0,0,0.360292008682526,0.688507757392462
"Gm11548",0.199899265481337,0,0,0.34982371459234,0.228399470829915,0.0715488844024121,0,0,0.197720309757688,0.921715576937799
"Gm11550",0.408504171666506,0.17256362971405,0.216105301744514,0.547360615104192,0.535602003004103,0,0.216105301744514,0,0.248079735397018,1.5034742329364
"Gm11557",0.28388716581551,0,0.0994794053571716,0.409758060489617,0.361310938310649,0,0.0994794053571716,0,0.314921886563485,0.99630390700329
"Gm11561",0.319927957582937,0,0,0.559873925770139,0.407181036923738,0,0,0,0,1.79159656246445
"Gm11573",0.1400382443263,0,0,0.245066927571026,0.178230492778928,0,0,0,0,0.784214168227282
"Gm11577",0.1463222956579,0,0,0.256064017401325,0.186228376291873,0,0,0,0.0797538613460134,0.739650994338226
"Gm11581",0.278618703276591,0,0.0290593674634235,0.462155784203539,0.354605622352025,0,0.0290593674634235,0,0.33644293212306,1.14245557732826
"Gm11590",0.13198396323741,0,0.00752775491508786,0.224385150114766,0.167979589574885,0,0.00752775491508786,0,0.0663159586108114,0.651716521756438
"Gm11596",0.0946572038708696,0,0,0.165650106774022,0.120472804926561,0,0,0,0,0.53008034167687
"Gm11599",0.282849118489081,0,0.244245952976634,0.281270748501336,0.359989787167921,0,0.244245952976634,0,0.165256688421532,0.734809706782744
"Gm11618",0.144460753970351,0,0.0122689831266147,0.242070959212327,0.183859141416811,0,0.0122689831266147,0,0.0919782437136108,0.682648825765836
"Gm11634",0.86454575944053,0,0.0922947370446972,1.43219718410682,0.918817776462047,0.499161272771226,0.0922947370446972,0.414740997293974,0.710820894323907,3.37452089806514
"Gm11673",0.135112643068233,0,0.121546195470384,0.130094204332823,0.171961545723206,0,0.121546195470384,0,0,0.416301453865032
"Gm11676",0.154323549103894,0,0,0.270066210931814,0.196411789768592,0,0,0,0,0.864211874981804
"Gm11679",0.0988815864827004,0,0,0.173042776344726,0.125849291887073,0,0,0,0.291122185778682,0.26261469852444
"Gm11682",0.187162604819006,0,0.0995287750412064,0.240446880272206,0.238206951587826,0,0.0995287750412064,0,0.104490094792462,0.664939922078596
"Gm11692",0.0909058338998525,0,0,0.159085209324742,0.115698334054358,0,0,0,0,0.509072669839174
"Gm11694",0.673866413808033,0,0.557762464608806,0.691224067631352,0.857648163028405,0,0.557762464608806,0,0,2.21191701642033
"Gm11698",0.981562031318202,0,0.44356948858119,1.32961025229831,1.24926076713226,0,0.44356948858119,0,0,4.2547528073546
"Gm11701",0.193233274043554,0.092135719330759,0.281766807136031,0.103129238248537,0.254309232358229,0,0.281766807136031,0,0,0.33001356239532
"Gm11718",0.266447865874479,0,0.0362031910159199,0.434605973141409,0.339115465658428,0,0.0362031910159199,0,0.592861504988964,0.797877609063544
"Gm11730",0.293611154191391,0,0.206307779843619,0.333300212471768,0.373686923516316,0,0.206307779843619,0,0.175028338309798,0.89153234159986
"Gm11731",0.2219549123282,0,0,0.38842109657435,0.187244016016134,0.261921149104332,0,0.349228198805776,0,0.823873670470988
"Gm11785",0.976321771986133,0,0,1.70856310097573,1.24259134616417,0,0,0,1.51061520568396,3.95678671743839
"Gm11793",0.307242887267473,0,0.122124133517507,0.430816435890259,0.391036401976783,0,0.122124133517507,0,0.321259991419823,1.05735260342901
"Gm11830",0.279892409800139,0,0.0987183760836714,0.403433138077031,0.356226703381995,0,0.0987183760836714,0,0,1.2909860418465
"Gm11833",0.089631478453825,0,0,0.156855087294194,0.11407642712305,0,0,0,0,0.50193627934142
"Gm11839",0.531269799766232,0,0.114249514633588,0.829753824286516,0.67616156333884,0,0.114249514633588,0,0.575991895084992,2.07922034263186
"Gm11851",0.83213312378949,0.106222864199413,0.258503171938944,1.24332054920996,1.06873514520475,0,0.258503171938944,0,1.05604858675546,2.9225771707164
"Gm11857",0.182820855679324,0,0,0.319936497438817,0.232681089046412,0,0,0,0,1.02379679180421
"Gm11894",0.152494311815742,0,0,0.266865045677549,0.194083669583672,0,0,0,0,0.853968146168156
"Gm11909",0.120678606648418,0,0,0.211187561634731,0.153590953916168,0,0,0,0,0.67580019723114
"Gm11911",0.138368687403062,0,0,0.242145202955358,0.176105602149352,0,0,0,0.146849729748705,0.628014919708442
"Gm11919",0.244242470882172,0,0,0.427424324043801,0.232943426364433,0.21425422558541,0,0.285672300780547,0.254068568269752,0.770882507733754
"Gm11922",0.204454870996965,0,0.0760744726103926,0.291230860710596,0.160263829557657,0.274866517205821,0.0760744726103926,0,0.439786427529314,0.492152326744592
"Gm11925",0.146533501490144,0,0,0.256433627607752,0.186497183714729,0,0,0,0,0.820587608344806
"Gm11927",0.106121873400334,0,0.0334019322677663,0.156486587716289,0.135064202509516,0,0.0334019322677663,0,0,0.500757080692126
"Gm11936",0.610489925327472,0,0.09076388548291,0.988938969525531,0.77698717768951,0,0.09076388548291,0,1.38454998869819,1.78005471378351
"Gm11949",0.450147620206933,0,0,0.787758335362133,0.572915152990642,0,0,0,0.512695949046,2.00813072411283
"Gm11957",0.324736678143144,0,0.171399831840459,0.4183143338901,0.413301226727638,0,0.171399831840459,0,0.565640680734342,0.772965187713978
"Gm11961",0.201781092113877,0,0.00431916356250983,0.349337643082089,0.244663030630838,0.0334104881637653,0.00431916356250983,0.044547317551687,0.094412438609148,0.970011238191513
"Gm11963",0.292914609584217,0.041774319566589,0.134799611311568,0.399872696820581,0.352792649835795,0.0654649263879704,0.134799611311568,0,0.189627566184049,1.08996506364181
"Gm11980",0.0900065424488247,0,0.0226287672080614,0.137711277978389,0.114553781298504,0,0.0226287672080614,0,0,0.440676089530846
"Gm11982",0.18587971621504,0,0,0.32528950337632,0.236574184273687,0,0,0,0,1.04092641080422
"Gm11999",0.250438084981102,0,0.00703242999904843,0.432113272467762,0.30059328450791,0.0499017650371063,0.00703242999904843,0.0608250238244836,0.297824710277818,1.01194773302964
"Gm12004",0.144154182157535,0,0,0.252269818775686,0.18346895910959,0,0,0,0,0.807263420082194
"Gm12015",0.161583287505535,0,0.0131298427367261,0.271282140740051,0.205651456825226,0,0.0131298427367261,0,0,0.868102850368162
"Gm12050",0.33403787917452,0,0,0.58456628855541,0.425139118949389,0,0,0,0.567077700502947,1.30353442287437
"Gm12053",0.167357836902103,0,0,0.29287621457868,0.213000883329949,0,0,0,0,0.937203886651776
"Gm12055",0.10014990814303,0,0,0.175262339250302,0.127463519454765,0,0,0,0,0.560839485600968
"Gm12071",0.162468876598031,0,0,0.284320534046555,0.206778570215676,0,0,0,0.551166098927826,0.35865961002115
"Gm12106",0.178055195296624,0,0.0477179855840253,0.26984335438307,0.226615703104795,0,0.0477179855840253,0,0.125216446423356,0.738282287602469
"Gm12124",0.126368242225259,0,0,0.221144423894203,0.160832308286693,0,0,0,0,0.70766215646145
"Gm12125",0.168500710746537,0,0,0.294876243806439,0.214455450041047,0,0,0,0,0.943603980180606
"Gm12151",0.293943562325661,0,0.263032916457198,0.284247432169857,0.374109988414477,0,0.263032916457198,0,0,0.909591782943544
"Gm12170",0.257336919825876,0,0,0.450339609695283,0.327519716142024,0,0,0,0.54695712894289,0.894129622082014
"Gm12180",0.183586206055999,0,0,0.321275860597998,0.233655171343999,0,0,0,0,1.02808275391359
"Gm12181",0.190765907099003,0.387647482257055,0.317754645422076,0.104260957961071,0.278033652876645,0,0.317754645422076,0,0,0.333635065475426
"Gm12182",0.204353297999383,0,0.102027516670285,0.268344194412421,0.260086015635579,0,0.102027516670285,0,0,0.858701422119748
"Gm12203",0.109338127403268,0,0,0.191341722955719,0.139157616695068,0,0,0,0,0.6122935134583
"Gm12209",0.138287394561231,0,0,0.242002940482154,0.176002138532475,0,0,0,0,0.774409409542892
"Gm12242",0.143368818994849,0,0.014869039996637,0.237885023243928,0.182469405993444,0,0.014869039996637,0,0,0.76123207438057
"Gm12248",0.72554352600669,0.00496936063467193,0.461612733593482,0.866411198696745,0.91824381365722,0.0154741936247294,0.461612733593482,0.0206322581663058,0.48478097867069,2.26297614735933
"Gm12249",0.18990264035328,0,0.0040043744862831,0.328825792942742,0.163955579468642,0.213781397697715,0.0040043744862831,0.285041863596953,0.159527887094048,0.550664414006384
"Gm12257",0.127211904947463,0,0,0.22262083365806,0.161906060842226,0,0,0,0.265196661508377,0.447190006197416
"Gm12271",0.18337140216529,0,0.116524263088674,0.218941223586668,0.233381784574005,0,0.116524263088674,0,0,0.700611915477336
"Gm12307",0.132289750160641,0.200374413673275,0.0286249162390394,0.231507062781122,0.186584628720205,0,0.0286249162390394,0,0.442351184311954,0.298471416587638
"Gm12309",0.496998152347787,0,0.484263394872443,0.446016296095241,0.632543102988093,0,0.484263394872443,0,0,1.42725214750477
"Gm12313",0.193342367643126,0,0,0.338349143375471,0.24607210427307,0,0,0,0.170586159394216,0.91213109940729
"Gm12320",0.141938358207031,0,0.0229174915582801,0.228339321748809,0.180648819536221,0,0.0229174915582801,0,0.127130506483766,0.603555323112421
"Gm12327",0.205209192833194,0,0,0.359116087458089,0.21237826480749,0.134191946695581,0,0.080436184693601,0.118183693080608,0.934464365152957
"Gm12336",0.185654960165005,0,0.209834824403575,0.141290708935631,0.236288131119097,0,0.209834824403575,0,0,0.452130268594018
"Gm12377",0.175342212350661,0,0,0.306848871613656,0.223162815719023,0,0,0,0,0.9819163891637
"Gm12385",0.115998648207927,0,0,0.202997634363873,0.147634643173725,0,0,0,0,0.649592429964392
"Gm12388",0.120051416604041,0,0,0.210089979057071,0.117630362153112,0.0966964621930841,0,0.128928616257446,0,0.517573593473694
"Gm12390",0.201766668125892,0.91908795273832,0.25711842428418,0.242999042063943,0.340347391500073,0,0.25711842428418,0,0.383919115522165,0.393677819082452
"Gm12393",0.0899834566662086,0,0,0.157471049165865,0.114524399393356,0,0,0,0,0.503907357330768
"Gm12412",0.174201166373038,0,0.192810136009871,0.136143172144179,0.221710575383867,0,0.192810136009871,0,0,0.435658150861374
"Gm12427",0.280797658962183,0,0.0820662498326561,0.419587934580247,0.357378838679142,0,0.0820662498326561,0,0.420801385356291,0.921880005300498
"Gm12434",0.162727383146374,0,0,0.284772920506155,0.164653942785172,0.116747498353085,0,0.155663331137447,0.352317749500661,0.372159598754098
"Gm12440",0.0954595823591555,0,0.00510120415029005,0.162590715497018,0.121494013911652,0,0.00510120415029005,0,0,0.520290289590459
"Gm12448",0.191824319774918,0,0,0.335692559606106,0.244140043349895,0,0,0,0.46488501145131,0.609331179288228
"Gm12458",0.311149652422839,0,0.0901309377601877,0.465647321199804,0.396008648538159,0,0.0901309377601877,0,0,1.49007142783937
"Gm12460",0.264342295568437,0,0,0.462599017244765,0.336435648905284,0,0,0,0.307347693978364,1.17296916120488
"Gm12469",0.227226228665804,0,0,0.397645900165157,0.289197018301933,0,0,0,0,1.2724668805285
"Gm12490",0.364072228093679,0,0,0.637126399163939,0.46336465393741,0,0,0,0,2.0388044773246
"Gm12496",0.177296517843645,0.0626226468999425,0.0089460924142775,0.310268906226378,0.231343081519179,0,0.0089460924142775,0,0.0521566114676372,0.940703888456773
"Gm12504",1.53166035639527,0.063263966120412,1.09724663319302,1.72822281541288,1.85218078763229,0.28313007292476,1.09724663319302,0.285629904338511,1.72875659952346,3.45880052459156
"Gm12515",0.220122907963726,0,0,0.38521508893652,0.280156428317469,0,0,0,0,1.23268828459686
"Gm12518",0.130816162142773,0,0.0234525901557996,0.208407267363528,0.16649329727262,0,0.0234525901557996,0,0,0.66690325556329
"Gm12551",0.496367459083763,0,0.00549073907875667,0.863838656702672,0.576493316815722,0.151929485549933,0.00549073907875667,0.0668513900633768,0.29009833572589,2.39396369764661
"Gm12573",0.163563929781405,0,0,0.286236877117458,0.208172274267242,0,0,0,0,0.915958006775866
"Gm12587",0.183390188540774,0,0,0.320932829946354,0.233405694506439,0,0,0,0.648808018715163,0.37817703711317
"Gm12590",0.327742305877684,0,0,0.573549035285947,0.417126571117053,0,0,0,0.215979322940012,1.61937758997502
"Gm12591",0.219765998084478,0,0,0.384590496647836,0.279702179380244,0,0,0,0.159516481541445,1.07117310773163
"Gm12604",0.261235872377752,0,0.0236426053884589,0.436475496946164,0.332482019389866,0,0.0236426053884589,0,0.30560398983783,1.09111760038989
"Gm12611",0.223097704350963,0,0.148126371960561,0.260810407148694,0.239309350448459,0.122741251495108,0.148126371960561,0.163655001993478,0,0.638207300483648
"Gm12617",0.140783633577412,0,0,0.246371358760471,0.179179170007615,0,0,0,0,0.788388348033508
"Gm12618",0.238989052624182,0,0.0833801217452616,0.345273235565214,0.304167885158049,0,0.0833801217452616,0,0,1.10487435380868
"Gm12622",0.179079805852381,0,0.0735868029235714,0.249001207683542,0.22791975290303,0,0.0735868029235714,0,0.394812179604471,0.401991684982862
"Gm12633",0.115986874725659,0,0,0.202977030769904,0.147619658741748,0,0,0,0.0966973348235596,0.552829163640132
"Gm12634",0.359584380365943,0,0,0.629272665640401,0.457652847738474,0,0,0,0.924019324186518,1.08965320586277
"Gm12647",0.349240645804609,0,0,0.611171130158065,0.444488094660411,0,0,0,0,1.95574761650581
"Gm12650",0.15411758735746,0,0,0.269705777875554,0.196149656636767,0,0,0,0.37207156637631,0.490986922825464
"Gm12656",0.192675060392455,0,0.156545400962483,0.200204129844623,0.245222804135851,0,0.156545400962483,0,0,0.640653215502794
"Gm12687",0.30689655346426,0,0,0.537068968562455,0.390595613499967,0,0,0,0.368622555351092,1.34999814404876
"Gm12689",1.35043255864335,1.86967044768679,0.874894006285199,1.83143352808716,1.77628497458011,0.309147887078107,0.874894006285199,0.41219718277081,1.13476921614622,4.23118145440772
"Gm12726",0.176391254705671,0,0.103527269326759,0.218098335074011,0.22449796053449,0,0.103527269326759,0,0.402867512835296,0.295047159401538
"Gm12732",0.309901190399278,0,0,0.542327083198736,0.394419696871808,0,0,0,0,1.73544666623595
"Gm12733",0.0933111065025968,0,0,0.163294436379544,0.118759590094214,0,0,0,0,0.522542196414542
"Gm12752",0.0934240289922375,0,0,0.163492050736416,0.118903309626484,0,0,0,0.267444318476606,0.255730243879924
"Gm12763",0.137513491460213,0,0,0.240648610055372,0.175017170949361,0,0,0,0.163333762804695,0.606741789372495
"Gm12792",0.219309278942409,0,0,0.383791238149216,0.19510095563247,0.231054848309138,0,0.30807313107885,0,0.85844420478287
"Gm12798",0.164559857798126,0,0.00394563257782775,0.284527322641122,0.163244383667631,0.127037447207456,0.00394563257782775,0.169383262943275,0.129877582243416,0.577349934676244
"Gm12817",0.109368565525382,0,0,0.191394989669419,0.139196356123214,0,0,0,0,0.61246396694214
"Gm12825",0.0797792714150929,0,0,0.139613724976413,0.1015372545283,0,0,0,0,0.44676391992452
"Gm12826",0.109555255577045,0,0.0809145954673686,0.120921426225882,0.139433961643512,0,0.0809145954673686,0,0,0.386948563922822
"Gm12851",0.147103473508371,0,0,0.257431078639649,0.0829247438947032,0.286819111568865,0,0.38242548209182,0,0.364868873136694
"Gm12855",0.137617502378675,0,0.0375173590755156,0.208002939971605,0.17514954848195,0,0.0375173590755156,0,0,0.665609407909136
"Gm12879",0.472314246719714,0,0,0.826549931759499,0.601127223097818,0,0,0,0.553369456055812,2.09159032557459
"Gm12885",0.152494311815742,0,0,0.266865045677549,0.194083669583672,0,0,0,0,0.853968146168156
"Gm12911",0.20894803568462,0,0,0.365659062448084,0.216217467657802,0.136720088837213,0,0.15685862209384,0.149688965102738,0.832189688218523
"Gm12919",0.129143082832944,0,0,0.226000394957651,0.164363923605565,0,0,0,0.0556971134077346,0.66750415045675
"Gm12955",0.29680131158693,0.419822044247687,0.262307447359265,0.342361034368731,0.415912764224064,0,0.262307447359265,0,0,1.09555530997994
"Gm12956",0.20211181171251,0,0.159674395397908,0.213980574523723,0.257233214906831,0,0.159674395397908,0,0.31638894663588,0.368348891840034
