"","other","monocytes","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"Cyp4b1-ps2",0.0899342686708144,1.51379005132481,0.16059690834074,0.473059391039002,0.446241226063382,0,0.16059690834074,0,0,1.51379005132481
"Cyp4f16",3.31896265236683,6.36005305004638,3.7052935339912,3.93126388022037,4.19027312974454,2.82354033812786,3.7052935339912,3.26196743954708,2.30563043920231,6.36005305004638
"Cyp4f17",1.15982265726966,5.49621450133508,1.98093861489256,1.79646864562007,2.52982918547001,0.102549607259597,1.98093861489256,0.108231297137381,0.122607608084274,5.49621450133508
"Cyp4f18",0.133501350383335,7.11657223391467,0.0728776440966885,2.36875674448769,1.75300382518452,0.0442888468871478,0.0728776440966885,0.0590517958495304,0.392587193426509,7.11657223391467
"Cyp4f37",0.0263120427344846,0.897399860934218,0.0229504154736266,0.301468409775152,0.225647767869815,0.0225686849871585,0.0229504154736266,0.030091579982878,0.0311891543668152,0.897399860934218
"Cyp7b1",0.416040398965639,1.09808873866585,0.578631457062514,0.48691332928719,0.634898272280632,0.240461459662042,0.578631457062514,0.289428630394287,0.112719558580015,1.09808873866585
"Cypt2",0,0.894720689225922,0,0.279600215383101,0.20334561118771,0,0,0,0,0.894720689225922
"Cysltr2",0.417684073841318,1.50984585082167,0.348662390861131,0.819378601755343,0.581328511786132,0.650262980105803,0.348662390861131,0.837104619459456,0.107640131444075,1.50984585082167
"Cytip",1.10867828490177,6.85750161699807,0.231935800161741,3.67233525032939,1.83151225401223,2.71389945240819,0.231935800161741,3.44147539099565,0.764200714861208,6.85750161699807
"D030025P21Rik",0.0254890333597712,0.829606685780253,0.0455161309995914,0.259252089306329,0.21751178467707,0,0.0455161309995914,0,0,0.829606685780253
"D030040B21Rik",0.0236730667782887,1.06902472919849,0.0265022657282229,0.347869912203408,0.269861377974984,0,0.0265022657282229,0,0.0441589898524194,1.06902472919849
"D030044L04Rik",0.00605652436866788,0.728482254138533,0.0108152220869069,0.227650704418292,0.172446562723153,0,0.0108152220869069,0,0,0.728482254138533
"D130058E05Rik",0.641255570013092,1.40990078667648,0.0874443249781683,1.36604203962596,0.376078385594398,1.85089608757912,0.0874443249781683,2.46786145010549,0,1.40990078667648
"D17Wsu92e",3.09898801700116,4.78647387171147,4.28017107270386,2.59279217285827,4.16318370953072,1.22712852173882,4.28017107270386,1.45071963849763,1.76959751523784,4.78647387171147
"D9Wsu149",2.62440913415965,0.799991742231458,4.68644488242794,0.249997419447331,3.16409941205221,0,4.68644488242794,0,0,0.799991742231458
"Dach1",0.457846391651752,1.09541237381599,0.703552922777951,0.442092546342651,0.713365923459665,0.153646418032637,0.703552922777951,0.166154991253015,0.119897784976878,1.09541237381599
"Dap",2.64463093733957,5.01022188828113,1.8723629138326,4.0596126300774,2.71030636870626,3.94251784541963,1.8723629138326,4.51037620781798,2.56808707858497,5.01022188828113
"Dcaf12l2",0.507836580221263,1.20316071090205,0.817923152953612,0.453799619918202,0.807798615955156,0.117518563628546,0.817923152953612,0.156691418171394,0.060968371030527,1.20316071090205
"Dcst2",0.418103260462357,3.10104134875236,0.591022272153148,1.10521727782354,1.13936436263124,0.111471534679175,0.591022272153148,0.133111948426631,0.275919602171015,3.10104134875236
"Ddr1",2.96813122099085,2.00969927624759,4.97638323003486,0.911400730345068,3.67576416667629,0.423120654891346,4.97638323003486,0.258120041082951,0.597039011557091,2.00969927624759
"Defa-ps3",0,0.970775153297604,0,0.303367235405501,0.220630716658546,0,0,0,0,0.970775153297604
"Defa24",0,0.694279563913614,0,0.216962363723004,0.157790809980367,0,0,0,0,0.694279563913614
"Defa29",0,0.590370615408086,0,0.184490817315027,0.134175139865474,0,0,0,0,0.590370615408086
"Defb14",0,0.501224772740438,0,0.156632741481387,0.113914721077372,0,0,0,0,0.501224772740438
"Defb2",0,0.924271428531172,0,0.288834821415991,0.210061688302539,0,0,0,0,0.924271428531172
"Defb21",0,0.59568821141512,0,0.186152566067225,0.135383684412527,0,0,0,0,0.59568821141512
"Defb34",0.0534582034504837,1.3220441412193,0,0.496667237022412,0.314749553528029,0.127773201842744,0,0.0942720448123535,0.154164563477594,1.3220441412193
"Defb37",0.0298983716650812,2.18462790462383,0.00861262098448572,0.721876382560211,0.5106221376965,0.0546139731778977,0.00861262098448572,0,0.125376519568846,2.18462790462383
"Defb38",0.0871449927204202,2.34165044925449,0,0.867929816517684,0.590483745982553,0.112029331583348,0,0.14937244211113,0.256478033068745,2.34165044925449
"Defb39",0.0166055192210954,2.3701203185078,0.00662922208827656,0.760808153989406,0.557533616957563,0,0.00662922208827656,0,0.0644657742583024,2.3701203185078
"Defb40",0.0224820796338392,3.80065341327159,0,1.22283244107525,0.871474934765896,0.0491088115442775,0,0,0.112410398169196,3.80065341327159
"Dennd2d",0.637123402121036,3.58714579062517,0.145889060181481,1.98883544772569,1.06903612024385,1.29312742009839,0.145889060181481,1.6701921962933,0.772897006545069,3.58714579062517
"Dennd3",0.865260738490331,2.8481698524839,1.1818787219887,1.20787910105224,1.51765570809334,0.310492768328051,1.1818787219887,0.337365838212278,0.612204265028545,2.8481698524839
"Dennd5b",1.10850375375829,1.21598830909544,1.69791656452569,0.626356467879672,1.37327638511113,0.447556864623712,1.69791656452569,0.51724960085697,0.167652867091146,1.21598830909544
"Dgkg",0.284075885660575,3.65068452798053,0.233173426445985,1.38068073819833,1.00567343153227,0.403813035963383,0.233173426445985,0.494402502026305,0.174210831822553,3.65068452798053
"Dgkh",0.843202924630217,3.49090256885891,1.13939900620647,1.41143749207246,1.66845222866121,0.228579616187926,1.13939900620647,0.26140644961638,0.712009666233317,3.49090256885891
"Dhcr24",2.9062109890718,2.70674933360205,5.1241163318412,0.903212046814275,3.89062500780545,0.0744089028856681,5.1241163318412,0.0992118705142241,0.064474971586565,2.70674933360205
"Dhrs9",0.124283157815829,4.10962305091964,0.0313193490336105,1.45104520709521,0.98695046960906,0.242785483574324,0.0313193490336105,0.263743521999702,0.217229385385391,4.10962305091964
"Diaph1",2.17649484209286,5.34276772891954,2.0435134311299,3.28231385381879,2.79054298858904,2.46678299349503,2.0435134311299,3.16039778111539,1.3681592659621,5.34276772891954
"Dna2",1.11337072531929,6.01331198413876,0.977617778965219,2.76338619676019,2.17551707426433,1.2549315524826,0.977617778965219,1.52993943690218,0.993596521211235,6.01331198413876
"Dnah12",0.58259164855822,1.84770036272265,0.0453880632847741,1.44799125884887,0.464983838741718,1.69670607190637,0.0453880632847741,2.24274868831798,0.0945732396121546,1.84770036272265
"Dnah2",0.618018105067726,1.51198377256465,0.839349426571789,0.70371746984446,0.912690636786997,0.366397185025312,0.839349426571789,0.472682036187753,0.172693687512316,1.51198377256465
"Dnase1l1",2.57194428156326,6.40982795048647,2.02966514841417,4.24577716960721,3.18256166803001,3.2914237618567,2.02966514841417,3.82994730754281,2.58072222320525,6.40982795048647
"Dock5",0.504723628338567,3.76824811008245,0.485718872798189,1.54120418998136,1.17561139390859,0.69948507411093,0.485718872798189,0.911864445403758,0.0693679633733954,3.76824811008245
"Dok2",1.81223388368892,4.57171512096929,1.08508709432659,3.31082521103107,1.89510239682098,3.30902124587597,1.08508709432659,4.29743195076043,0.866007213417621,4.57171512096929
"Dpep2",0.078471869569555,5.39768291868953,0.0540709699209547,1.76207610961207,1.29035868119073,0.0702900433113015,0.0540709699209547,0.0729020321651848,0.15347819347088,5.39768291868953
"Dpp4",0.192523137466777,1.97070894207746,0.276083454486365,0.675090924015475,0.635414979468616,0.0859366998433956,0.276083454486365,0.0892598534927045,0.0824701905808159,1.97070894207746
"Dram1",0.727481641896052,3.61998027880173,0.656876856373113,1.69316665326165,1.27788073774335,1.02169577638204,0.656876856373113,1.31762317243005,0.217005204719485,3.61998027880173
"Draxin",0.810018963269775,2.34745298856963,1.40006166218409,0.774179734625954,1.44669966332707,0.0200433039246156,1.40006166218409,0.0143349616963334,0.112720208197823,2.34745298856963
"Dynap",0.0752732207376607,0.996906663892812,0.0202242915838109,0.411451484733264,0.2493605272287,0.172554029859271,0.0202242915838109,0.093756973558447,0.207229718983497,0.996906663892812
"Dyrk3",1.66476061587991,3.83177956586171,2.15362168751643,1.91420060006727,2.34330516898093,1.15314993859075,2.15362168751643,1.51562952076287,0.474906929438121,3.83177956586171
"E230014E18Rik",0.52325351455139,3.43266044178265,0.745426414297247,1.23804189203353,1.35979962061126,0.0411310524062789,0.745426414297247,0.0548414032083718,0.463263928874611,3.43266044178265
"E230016K23Rik",0.339303809127035,3.41506733657001,0.114740903872371,1.4969724535508,1.00432017109756,0.43286101835996,0.114740903872371,0.523311941858037,0.747270184562894,3.41506733657001
"E2f1",2.84583760112364,4.1762333084907,2.84038875236637,3.26635400233847,2.99125601929421,3.27743426825901,2.84038875236637,4.06050471128223,1.40349384545372,4.1762333084907
"E2f2",1.56919461649337,5.50980945581421,1.85518244647426,2.55039740254785,2.66544198898151,1.0173986167265,1.85518244647426,1.22943395747401,1.1761414833701,5.50980945581421
"E2f8",1.69622110244063,1.92735222520938,1.79088224633362,1.6856210773995,1.61022834767394,2.07715812977949,1.79088224633362,2.66878797965459,0.264089646883505,1.92735222520938
"Ear-ps10",0,1.23127143460224,0,0.384772323313199,0.279834416955054,0,0,0,0,1.23127143460224
"Ear-ps2",0.216491297523847,0.496677031480962,0.386591602721155,0.155211572337801,0.358893981613681,0,0.386591602721155,0,0,0.496677031480962
"Ebf1",0.165432246210233,1.5193541957429,0.229677284241416,0.532318447161909,0.50590476237849,0.0753340452054476,0.229677284241416,0.0806217917030712,0.0873186851315177,1.5193541957429
"Ecm1",4.89821899918281,7.59329520468866,3.22551351109012,7.20404761548449,4.03971083809424,8.94353907061755,3.22551351109012,11.6448907350134,1.48578828284559,7.59329520468866
"Efcab5",0.468777955370847,1.21351207556319,0.156514737282718,0.974737683758069,0.392842644484461,1.14305888542862,0.156514737282718,1.48254140745068,0.126598823521812,1.21351207556319
"Ehd1",5.27735317179257,5.372715643546,5.64260163466337,4.98756153920358,5.18415089056427,5.5932609900163,5.64260163466337,7.0089554330576,2.17673476223632,5.372715643546
"Eif3f",7.47273311747397,8.39718980471401,7.53636881684329,7.70594459528833,7.46086841682428,8.08314647378564,7.53636881684329,8.40239280422941,6.17896153513334,8.39718980471401
"Eif3s6-ps1",3.73587318631315,1.23853591287673,6.67120211841635,0.387042472773978,4.52679587373693,0,6.67120211841635,0,0,1.23853591287673
"Eif5al3-ps",5.14806542881841,1.25371510766582,9.19297398003287,0.391785971145568,6.13500960267224,0,9.19297398003287,0,0,1.25371510766582
"Elane",0.678659877996404,4.69705517910436,0.115727196617228,2.42697450579942,1.14115712037104,1.91828952465861,0.115727196617228,1.29306191705106,1.51758893899251,4.69705517910436
"Elovl6",1.76801484356576,1.68909063604908,2.95023800596646,0.708905761616183,2.31337371349018,0.218950321575679,2.95023800596646,0.269997803617679,0.255410436781489,1.68909063604908
"Elovl7",1.21233001672402,1.42623871745699,1.95233316716597,0.63167372906636,1.60367486690353,0.269824616688474,1.95233316716597,0.284948795396781,0.25317866107923,1.42623871745699
"Emb",1.58937266212501,6.24198152593842,1.65999253111516,2.98152054670032,2.51419392500798,1.95399472908021,1.65999253111516,2.27583342391643,0.567884114802869,6.24198152593842
"Emilin1",2.92269086800574,5.78838486439548,2.54772130526699,4.14631860927395,3.27647710473631,3.74083746474028,2.54772130526699,4.84497945984206,1.66585933347069,5.78838486439548
"Eml2",2.44505340938167,2.80844493273741,3.99697396510146,1.20068277417552,3.30423640026296,0.309419886555467,3.99697396510146,0.343645091159054,0.621365835233386,2.80844493273741
"Emp1",2.18797956296784,3.05680263179819,2.89501684594913,1.8408291493687,2.57676386264243,1.66183715688169,2.89501684594913,2.18487160225835,0.212004723471623,3.05680263179819
"Emp3",4.84008905437804,9.38664169112247,2.86970046793407,7.98497676649914,4.74025027966103,7.95624108281506,2.86970046793407,8.82642535911587,5.57357353073573,9.38664169112247
"Eno1b",4.95327661513056,2.70014186919398,8.14376619734289,1.45749362258959,5.88322711931638,0.987703512409206,8.14376619734289,1.31693801654561,0.383512103237981,2.70014186919398
"Entpd3",0.138907418516666,1.38350353049317,0.208182529453161,0.46722798143989,0.464106723213386,0.0224819005859989,0.208182529453161,0.0213752406187538,0.0859757213719751,1.38350353049317
"Eomes",0.422486988171195,1.78739047632331,0.665269902955281,0.636584277782656,0.873953600923704,0.0340184831968665,0.665269902955281,0.045357977595822,0.195249639466202,1.78739047632331
"Epb42",0.0379185787237368,0.955449264790955,0.0415974119467078,0.321427939049643,0.248102905292007,0.0333683594530063,0.0415974119467078,0.0197771154251545,0.0493876016577167,0.955449264790955
"Eps8",1.64110344054046,3.13696449593074,1.78198624270403,1.9852875684568,1.99931878503153,1.59092440280892,1.78198624270403,2.03856768267473,0.769674503921334,3.13696449593074
"Epsti1",0.860062264998611,5.38608856932324,0.154668797956224,2.89166476876215,1.71001220042204,1.35146638278707,0.154668797956224,1.50869007007852,2.0568106066214,5.38608856932324
"Erbb3",1.78978896039984,2.26326715109041,2.71072627095533,1.13193074825459,2.27174178062434,0.760342573964078,2.71072627095533,0.968289666310483,0.196963643751711,2.26326715109041
"Esam",2.19062145396291,5.138902993479,2.85317921604328,2.53222139324137,3.24024207090139,1.14684071957966,2.85317921604328,0.590660222875925,2.25541319744227,5.138902993479
"Ezr",2.646569756225,6.04599774235127,3.20083467727077,3.22390919597441,3.74702738518135,1.74495376792396,3.20083467727077,2.18264322601507,1.65133981354878,6.04599774235127
"F10",1.81759695393,5.71590878001618,0.0431933768608111,4.58842252951747,1.37709372510445,5.4654257245041,0.0431933768608111,7.24245093800457,0.276102188834227,5.71590878001618
"F12",0.0771479477280974,0.959391921373136,0.0947639453595878,0.337435191564618,0.280819629767429,0.068453305648085,0.0947639453595878,0.064558558569879,0.0429304213497866,0.959391921373136
"F13a1",0.329748794711127,5.62093720687647,0.374678223691564,1.94393192315491,1.58698224665183,0.179349559477535,0.374678223691564,0.214081327788716,0.342747353872794,5.62093720687647
"F2rl3",0.861949513467414,2.85854829256138,1.32004601055479,1.08505219698283,1.62915814997692,0,1.32004601055479,0,0.613618737783667,2.85854829256138
"F5",1.87901044269962,5.09246723470392,0.159053872745432,4.38817768891088,1.2940752340491,5.49599276149126,0.159053872745432,7.26669103950748,0.229672122401935,5.09246723470392
"F630028O10Rik",0.706379275852917,6.45393862716892,0.0826970388184141,3.04821353054436,1.649088845824,1.70615255300493,0.0826970388184141,2.12461193360517,0.750810350246823,6.45393862716892
"F7",1.61075088840481,1.63192448910261,0.124732596179044,2.91763364432042,0.457380959393492,4.79575169362206,0.124732596179044,6.35566113933668,0.0777098055187252,1.63192448910261
"F730016J06Rik",0.108657771096547,1.64760368499639,0.147018745759488,0.556012516360175,0.474782318488079,0.0636564619572365,0.147018745759488,0.0530809423617868,0.0679392365220239,1.64760368499639
"F830208F22Rik",0.500446179005777,3.544491880823,0.697643995390266,1.27916237148723,1.33640982887499,0.104074705501213,0.697643995390266,0.138766274001617,0.382308179134203,3.544491880823
"Fabp4",2.78223374346694,3.32235372242903,0.114502632685576,5.28528595882628,0.833713375555674,8.47823974207422,0.114502632685576,11.2542924861152,0.0854103624768384,3.32235372242903
"Fabp6",0.0802330061042611,0.964753960652064,0.143273225186181,0.30148561270377,0.310436134357584,0,0.143273225186181,0,0,0.964753960652064
"Fam117a",0.576977082039105,2.74925858223645,0.768239129992567,1.0884607588915,1.24624130238064,0.0941764137232251,0.768239129992567,0.0953024146634774,0.619452948620164,2.74925858223645
"Fam129a",0.815905773449821,4.90808464873483,0.722118494769648,2.17677554082154,1.82460046496506,0.599607168836039,0.722118494769648,0.574755391419019,1.36789061219127,4.90808464873483
"Fam129b",2.29905884942925,4.51577343503996,3.59042182902387,1.8618395502873,3.6192928502788,0.0538619630996775,3.59042182902387,0.07181595079957,1.35593398491991,4.51577343503996
"Fam136b-ps",0.0373878064249144,1.59664785952696,0.0667639400444901,0.498952456102175,0.40536065719353,0,0.0667639400444901,0,0,1.59664785952696
"Fam169b",0.0459831572434244,0.960037875867371,0.0167747530741204,0.357182610461549,0.239951409933754,0.0838546614849838,0.0167747530741204,0.0956190383663787,0.0682036315699303,0.960037875867371
"Fam174b",0.958044050596728,1.39178917363599,1.6380999018242,0.498540531722458,1.36894975532786,0.0991440644856469,1.6380999018242,0.0940144428668362,0.0907231964356705,1.39178917363599
"Fam187b",0.398510514855576,2.08048515647498,0.175389645259448,1.11935835125825,0.604358109896145,0.883663779506139,0.175389645259448,1.15376693602076,0.116941244326517,2.08048515647498
"Fam209",1.16327012317804,5.06451270566086,1.400463729886,2.17486402433445,2.37460400513502,0.270378561848091,1.400463729886,0.360504749130787,1.46244647325244,5.06451270566086
"Fam20a",1.73895127626387,1.83732139344062,1.52001316478502,1.96126278542561,1.42940508187219,2.65168463407647,1.52001316478502,3.52318925363368,0.210892415560895,1.83732139344062
"Fam212b",2.03945892621571,2.03375089631265,3.3760047354804,0.868197583764412,2.68835735792194,0.251420720334181,3.3760047354804,0.282291140967428,0.40573200257255,2.03375089631265
"Fam241a",1.73303257168383,3.93959980947887,1.58202984421941,2.55471222002615,2.02242246283902,2.31631489462897,1.58202984421941,2.8677360211953,0.794196069170439,3.93959980947887
"Fam49a",0.514770087288844,4.43380086546771,0.667488570118905,1.60583853299344,1.57173240174834,0.0575179588870191,0.667488570118905,0.0670417326655112,0.624432360912675,4.43380086546771
"Fam69a",1.43045702249827,5.49597224042137,1.4277643601155,2.70328660768416,2.5011025002556,1.02712896986754,1.4277643601155,1.28308241899785,1.61484600137052,5.49597224042137
"Fam78b",0.78162606209612,2.25512031530257,0.630707846589787,1.37414645479118,0.936653652749571,1.27623409605316,0.630707846589787,1.68719617982596,0.117512924238043,2.25512031530257
"Fam83a",0.34479122164509,1.09646769267286,0.0599075851934632,0.828963300736443,0.301516578430964,0.933594284876294,0.0599075851934632,0.989413442482427,0.36891873870484,1.09646769267286
"Fam83f",0.146478594095089,1.36718478677823,0.228001611290929,0.45661663926221,0.46159383131274,0.0428530621735114,0.228001611290929,0.0431967857669148,0.0421523159405433,1.36718478677823
"Fas",1.43160538383068,3.77971764794722,0.918446478659956,2.61440450839148,1.58093179479145,2.4885279187614,0.918446478659956,3.08763092684036,0.881219666697088,3.77971764794722
"Fasl",0.214467190277064,2.10652841410033,0.239139941552156,0.78414766535613,0.630936420555992,0.251715071899553,0.239139941552156,0.288100302148988,0.0570237524604986,2.10652841410033
"Fbxl2",0.663073028116274,1.43119570075643,0.972326701965298,0.632514398698427,0.97707416258864,0.279646578717366,0.972326701965298,0.363124702962766,0.157100731523213,1.43119570075643
"Fbxo39",0.0282814719623123,1.91261191597671,0.0202479103484876,0.624164102128909,0.466822562679154,0,0.0202479103484876,0,0.084713210835796,1.91261191597671
"Fcer1a",0.189639639095989,1.68238149632822,0.0254603360217864,0.799778359670989,0.405667350332974,0.528527093964426,0.0254603360217864,0.481802779670111,0.298745919014809,1.68238149632822
"Fcer2a",0.47251702726805,3.89946602020783,0.505999272761335,1.51414162275511,1.22125696094385,0.555325330246969,0.505999272761335,0.740433773662625,0.0572666442133648,3.89946602020783
"Fcho1",2.42982988934995,3.74458557390161,4.00070500079058,1.4661753182618,3.48647075947031,0.34578979936377,4.00070500079058,0.438477726561573,0.421002172662251,3.74458557390161
"Fcmr",0.451234564852099,3.330426788243,0.131368921984186,1.63086457217118,0.841969017490307,1.17620995971634,0.131368921984186,1.55231447910251,0.0255624677817622,3.330426788243
"Fcnb",0.216288731175681,3.7404093091501,0.0169623410674955,1.49198700313735,0.898261703697884,0.543438417973635,0.0169623410674955,0,1.03394910088942,3.7404093091501
"Fcor",3.84315054757048,5.36327485027651,3.12871331888267,4.94332196726795,3.27143767363274,6.36543864009053,3.12871331888267,8.00753008834828,0.846319338963007,5.36327485027651
"Fcrl6",0.0199013937580604,1.09713586103134,0.0297840144805099,0.347889871648818,0.271964279504919,0,0.0297840144805099,0,0.0161117282448743,1.09713586103134
"Fcrla",1.12318375248949,2.84539157142991,0.430521596543772,2.26745308236088,1.0567358309496,2.38229542356197,0.430521596543772,3.17639389808263,0.598785614425757,2.84539157142991
"Fdps",1.34415772688439,0.852040020774876,2.39532300534192,0.270601325074834,1.72109742163565,0,2.39532300534192,0,0.0138842194645919,0.852040020774876
"Ffar1",0.0802255034597821,1.97611967614676,0.0635956269218079,0.687243574395189,0.510080775242885,0.083057363985608,0.0635956269218079,0.110743151980811,0.0901679795408756,1.97611967614676
"Ffar2",0.0850067889062729,1.99150941665162,0.111043417133536,0.65800681037784,0.523279769233074,0.0713202353484149,0.111043417133536,0.0530095631203368,0.0505009008130596,1.99150941665162
"Fgf22",0.703534502608363,1.06118975037101,1.20417759589401,0.377239060909248,1.01474262158006,0.0712467052878639,1.20417759589401,0,0.145975244538583,1.06118975037101
"Fgr",1.56812146099646,8.4074568992062,0.305642012219945,4.81008330311645,2.32230181071569,3.76871014814965,0.305642012219945,4.72646668856311,1.3130496444907,8.4074568992062
"Fhl1",1.79517767194032,4.30119426097381,3.04524594146721,1.48449812017725,2.95609151591791,0.168924969147854,3.04524594146721,0.0948031207224045,0.335435978726494,4.30119426097381
"Fibin",1.10868594222081,0.450327176866888,1.74305410738525,0.347876683528832,1.21156333580581,0.41429888151586,1.74305410738525,0.326835257660936,0.270675901232253,0.450327176866888
"Fitm1",0.136625993041494,1.03558385449762,0.243974987574096,0.323619954530505,0.390616777205701,0,0.243974987574096,0,0,1.03558385449762
"Fkbp1b",2.83831200284694,4.66522498451405,2.2133457773029,3.95606775696894,2.72700702052542,4.28622131777306,2.2133457773029,5.12619965601263,1.84275225057142,4.66522498451405
"Flna",5.55669602642936,8.84777563876611,5.42297914550199,6.70216067609604,6.15767282460968,5.96093458914394,5.42297914550199,7.0046896081713,4.19351099493566,8.84777563876611
"Flt1",0.830666173536409,2.55450855047141,1.26876186308175,0.986033187976425,1.45588984556487,0.188702561042506,1.26876186308175,0.0645483746343122,0.52333960149197,2.55450855047141
"Fn1",4.30800925654958,8.26347565287091,2.69630559165843,6.95433321217975,3.68857223550488,8.48362756212333,2.69630559165843,11.0143435569941,0.773178357711383,8.26347565287091
"Foxd2os",0.24049288898988,2.64960515504433,0.13972076383451,1.08151608164284,0.733095678015806,0.391530385452614,0.13972076383451,0.485657666949071,0.228457105873889,2.64960515504433
"Foxd4",0.0920195791773141,3.55654695814129,0.164320677102347,1.11142092441915,0.912873830460877,0,0.164320677102347,0,0,3.55654695814129
"Foxn2",3.01802542247931,5.00981554163588,3.18602694992431,3.49345849820137,3.54121067090798,2.82413481377333,3.18602694992431,3.43177419841821,2.05112261450664,5.00981554163588
"Foxred2",1.637506458912,4.26548553423741,2.66085697038364,1.56331822241351,2.73666924182149,0.257295727989289,2.66085697038364,0.314063801931366,0.360256215168181,4.26548553423741
"Fpr-rs3",0,0.669325930937112,0,0.209164353417848,0.152119529758435,0,0,0,0,0.669325930937112
"Fpr1",1.33177080339347,5.75841190326487,0.192252408028,3.71217474304807,1.5409773009747,3.52310362246474,0.192252408028,4.28309599201605,0.980832084069713,5.75841190326487
"Fry",1.22680774839928,3.54619168285938,1.5960662566872,1.62851403316613,2.01056568682786,0.521088376758242,1.5960662566872,0.608734693928968,0.934571590557487,3.54619168285938
"Fscn2",0.727293637947365,1.58189127801985,1.09565431281485,0.67203980996097,1.0952007545704,0.249672592279311,1.09565431281485,0.242922365932697,0.277129274736017,1.58189127801985
"Fst",0.481793943257672,0.999759590476416,0.784328836930589,0.378940176049727,0.726336439518651,0.133030608051695,0.784328836930589,0.142675791856446,0.041638022654977,0.999759590476416
"Fut2",0.278528766382182,1.18611377699703,0.276378397591018,0.564030654891591,0.458176150448243,0.351739091834796,0.276378397591018,0.377344472746606,0.165970951360133,1.18611377699703
"Fut7",1.08228177863183,5.68321306866397,0.762589689833764,2.79980338446518,2.0250364743976,1.36528842154606,0.762589689833764,1.71518068466184,1.21794094003041,5.68321306866397
"Fxyd5",4.33117866749704,9.86331062520902,2.17228086549878,7.94900548103051,3.98043945059825,8.75329398753871,2.17228086549878,10.2324785954259,3.29453259957754,9.86331062520902
"G430049J08Rik",0.0858979957090489,1.80507157280178,0.072924969419047,0.634491136554278,0.507854898033414,0,0.072924969419047,0,0.225300064171913,1.80507157280178
"G530012D18Rik",0.0347397872641934,1.54372114602343,0,0.536693775732624,0.390322745987363,0,0,0,0.173698936320967,1.54372114602343
"G730013B05Rik",0.143045436815476,1.80208158655463,0.209970714514877,0.602934615621985,0.563032914538335,0.0249774666645836,0.209970714514877,0.0186871256801778,0.104884632619511,1.80208158655463
"Gad1",1.26726294356675,1.35160169310102,2.2012012895451,0.476422750065151,1.73913344709645,0.0223307773189953,2.2012012895451,0.0247270494163077,0.143278647807895,1.35160169310102
"Gad1-ps",1.68041954976099,7.355809024147,2.22838442874446,2.97450949139609,3.58134244839817,0,2.22838442874446,0,2.16262134832049,7.355809024147
"Galnt9",0.447477002914097,3.16332552932963,0.483468084365993,1.26468747114854,1.04915137444169,0.490277810222932,0.483468084365993,0.645217218329565,0.109413716350227,3.16332552932963
"Gapdh-ps14",0.0208702924105421,0.654548972641898,0.0372683793045395,0.204546553950593,0.172477371521502,0,0.0372683793045395,0,0,0.654548972641898
"Gapt",1.09152379514222,6.47856845731091,0.123841067606467,3.62169763866373,1.64414898579474,2.93870743470322,0.123841067606467,3.7523685226975,0.608021759176013,6.47856845731091
"Gas2l1",3.74754726528432,6.54546706722873,4.4922262620093,3.97030308125759,4.94797697716418,2.19506543382998,4.4922262620093,2.5289530882742,3.12475908686653,6.54546706722873
"Gas7",0.418002555958921,3.14529931312124,0.688209398746733,1.03385180513281,1.17767253665059,0.0334705822832774,0.688209398746733,0.0379548452577392,0.117480648994465,3.14529931312124
"Gata1",0.0506071443868798,2.51558933390588,0.0160133704569045,0.851183630800295,0.581915175269366,0.130123927909416,0.0160133704569045,0.148323046465543,0.030210628896415,2.51558933390588
"Gata2",0.870600294058124,2.92072048534513,1.11657693593174,1.2960332921959,1.51152196811512,0.38939080995575,1.11657693593174,0.289490617562225,0.879197308607088,2.92072048534513
"Gbp2",2.24293402722249,5.29163500651771,0.906427047259206,4.36509669072012,2.19584549741081,4.27786559626414,0.906427047259206,5.12966523764436,2.52107611861345,5.29163500651771
"Gchfr",0.460466116043271,4.78135076745061,0.542095913074404,1.73931649720582,1.51542994102931,0.259868504461242,0.542095913074404,0.213474640540825,0.528292454959035,4.78135076745061
"Gcsam",0.0094056552100297,1.71715400325256,0.0040481323487066,0.547764846476978,0.392838357688395,0.0223084409211062,0.0040481323487066,0.0297445878948083,0,1.71715400325256
"Gda",1.88772763798769,6.03052050842753,0.714995648345877,4.20849090093672,1.84506902704648,4.59428436210091,0.714995648345877,5.99398252148761,0.243871348784842,6.03052050842753
"Gdf3",0.225935823406607,5.34421375610345,0.00484009461404727,2.01885644006786,1.25449519970029,0.596321246534516,0.00484009461404727,0.642485162610535,0.345144656981059,5.34421375610345
"Gfi1",0.0653147644571239,1.44499979010183,0.112970740373852,0.454767356043957,0.402630366451692,0,0.112970740373852,0,0.0102557492388342,1.44499979010183
"Gfi1b",0.422416152165455,2.37589421065528,0.0108055162658926,1.39303735185564,0.562520397441406,1.25805326421273,0.0108055162658926,1.67740435228364,0.0689400925424048,2.37589421065528
"Gfod1",1.35442402972321,1.88958191773759,1.93634801065524,1.01247738641218,1.67925784882072,0.79560470721406,1.93634801065524,1.03149984863285,0.112545900421955,1.88958191773759
"Gimap3",0.708530347912506,5.3708927926536,0.347075018541525,2.48179202509371,1.45801873954716,1.56141379888038,0.347075018541525,2.01420934317103,0.153790475841027,5.3708927926536
