Gene,Category
Hspa12a,MicroByMonoCuffdiff2FCover20
Gm46419,MicroByMonoCuffdiff2FCover20
Pde3b,MicroByMonoCuffdiff2FCover20
Gm47123,MicroByMonoCuffdiff2FCover20
Gm8113,MicroByMonoCuffdiff2FCover20
Gm43751,MicroByMonoCuffdiff2FCover20
Entpd2,MicroByMonoCuffdiff2FCover20
Gm43589,MicroByMonoCuffdiff2FCover20
Lrrc10b,MicroByMonoCuffdiff2FCover20
Nme4,MicroByMonoCuffdiff2FCover20
Phyhip,MicroByMonoCuffdiff2FCover20
Gfra4,MicroByMonoCuffdiff2FCover20
Ildr2,MicroByMonoCuffdiff2FCover20
Mylip,MicroByMonoCuffdiff2FCover20
Gria1,MicroByMonoCuffdiff2FCover20
1700001L19Rik,MicroByMonoCuffdiff2FCover20
Adra2a,MicroByMonoCuffdiff2FCover20
Gm16033,MonoByMicroCuffdiff2FCover20
4930431P03Rik,MonoByMicroCuffdiff2FCover20
Ly6c2,MonoByMicroCuffdiff2FCover20
Ltf,MonoByMicroCuffdiff2FCover20
Chil3,MonoByMicroCuffdiff2FCover20
S100a8,MonoByMicroCuffdiff2FCover20
Gm28230,MonoByMicroCuffdiff2FCover20
Ngp,MonoByMicroCuffdiff2FCover20
Gm20547,MonoByMicroCuffdiff2FCover20
Gm36161,MonoByMicroCuffdiff2FCover20
Atp8b4,MonoByMicroCuffdiff2FCover20
Slfn4,MonoByMicroCuffdiff2FCover20
Sirpb1a,MonoByMicroCuffdiff2FCover20
AC160335.1,MonoByMicroCuffdiff2FCover20
Cd177,MonoByMicroCuffdiff2FCover20
Gm5150,MonoByMicroCuffdiff2FCover20
Mmp8,MonoByMicroCuffdiff2FCover20
Igkc,MonoByMicroCuffdiff2FCover20
Sirpb1c,MonoByMicroCuffdiff2FCover20
Slfn1,MonoByMicroCuffdiff2FCover20
Ppbp,MonoByMicroCuffdiff2FCover20
Ccdc88c,MonoByMicroCuffdiff2FCover20
Gm44805,MonoByMicroCuffdiff2FCover20
Krt80,MonoByMicroCuffdiff2FCover20
Rara,MonoByMicroCuffdiff2FCover20
Gcat,MonoByMicroCuffdiff2FCover20
Anxa1,MonoByMicroCuffdiff2FCover20
Gm20458,MonoByMicroCuffdiff2FCover20
Nlrp12,MonoByMicroCuffdiff2FCover20
Itgb2l,MonoByMicroCuffdiff2FCover20
AI839979,MonoByMicroCuffdiff2FCover20
Itgal,MonoByMicroCuffdiff2FCover20
AC164092.1,MonoByMicroCuffdiff2FCover20
Tubb1,MonoByMicroCuffdiff2FCover20
Gpr141,MonoByMicroCuffdiff2FCover20
Mpl,MonoByMicroCuffdiff2FCover20
Slc6a4,MonoByMicroCuffdiff2FCover20
Gm14548,MonoByMicroCuffdiff2FCover20
Lrg1,MonoByMicroCuffdiff2FCover20
Cyp2ab1,MonoByMicroCuffdiff2FCover20
Cd300lg,MonoByMicroCuffdiff2FCover20
Pdlim1,MonoByMicroCuffdiff2FCover20
Clec4d,MonoByMicroCuffdiff2FCover20
Plbd1,MonoByMicroCuffdiff2FCover20
Fabp4,MonoByMicroCuffdiff2FCover20
Napsa,MonoByMicroCuffdiff2FCover20
4930486L24Rik,MonoByMicroCuffdiff2FCover20
Steap4,MonoByMicroCuffdiff2FCover20
Lilra6,MonoByMicroCuffdiff2FCover20
Padi4,MonoByMicroCuffdiff2FCover20
Pi16,MonoByMicroCuffdiff2FCover20
Retnlg,MonoByMicroCuffdiff2FCover20
Rab44,MonoByMicroCuffdiff2FCover20
Ikzf3,MonoByMicroCuffdiff2FCover20
Mmp9,MonoByMicroCuffdiff2FCover20
Gda,MonoByMicroCuffdiff2FCover20
Dhrs9,MonoByMicroCuffdiff2FCover20
Gm21188,MonoByMicroCuffdiff2FCover20
Xist,MonoByMicroCuffdiff2FCover20
Gp5,MonoByMicroCuffdiff2FCover20
Mapk13,MonoByMicroCuffdiff2FCover20
Ceacam19,MonoByMicroCuffdiff2FCover20
Cd300e,MonoByMicroCuffdiff2FCover20
Tmem51os1,MonoByMicroCuffdiff2FCover20
Ahnak,MonoByMicroCuffdiff2FCover20
Gimap4,MonoByMicroCuffdiff2FCover20
Jaml,MonoByMicroCuffdiff2FCover20
S100a6,MonoByMicroCuffdiff2FCover20
Plac8,MonoByMicroCuffdiff2FCover20
Stxbp6,MonoByMicroCuffdiff2FCover20
Syne3,MonoByMicroCuffdiff2FCover20
Ear2,MonoByMicroCuffdiff2FCover20
Gp1bb,MonoByMicroCuffdiff2FCover20
Rhou,MonoByMicroCuffdiff2FCover20
Grap2,MonoByMicroCuffdiff2FCover20
Pilrb1,MonoByMicroCuffdiff2FCover20
Fpr2,MonoByMicroCuffdiff2FCover20
Mcemp1,MonoByMicroCuffdiff2FCover20
Mefv,MonoByMicroCuffdiff2FCover20
Tarm1,MonoByMicroCuffdiff2FCover20
Ace,MonoByMicroCuffdiff2FCover20
C3,MonoByMicroCuffdiff2FCover20
Rab27b,MonoByMicroCuffdiff2FCover20
Atp2b4,MonoByMicroCuffdiff2FCover20
Klra17,MonoByMicroCuffdiff2FCover20
Acap1,MonoByMicroCuffdiff2FCover20
Klra2,MonoByMicroCuffdiff2FCover20
Ltbp2,MonoByMicroCuffdiff2FCover20
Emilin2,MonoByMicroCuffdiff2FCover20
Itga2,MonoByMicroCuffdiff2FCover20
Gm20658,MonoByMicroCuffdiff2FCover20
Ms4a1,MonoByMicroCuffdiff2FCover20
Spn,MonoByMicroCuffdiff2FCover20
S1pr5,MonoByMicroCuffdiff2FCover20
P2ry1,MonoByMicroCuffdiff2FCover20
Myo1h,MonoByMicroCuffdiff2FCover20
Trem3,MonoByMicroCuffdiff2FCover20
Ccnb1ip1,MonoByMicroCuffdiff2FCover20
Clec12a,MonoByMicroCuffdiff2FCover20
Gm10684,MonoByMicroCuffdiff2FCover20
Adam19,MonoByMicroCuffdiff2FCover20
Gimap3,MonoByMicroCuffdiff2FCover20
Vim,MonoByMicroCuffdiff2FCover20
Stx11,MonoByMicroCuffdiff2FCover20
Gzmb,MonoByMicroCuffdiff2FCover20
Pilrb2,MonoByMicroCuffdiff2FCover20
Smim5,MonoByMicroCuffdiff2FCover20
Emb,MonoByMicroCuffdiff2FCover20
Aqp9,MonoByMicroCuffdiff2FCover20
Alox12,MonoByMicroCuffdiff2FCover20
Ltb4r1,MonoByMicroCuffdiff2FCover20
Ms4a4b,MonoByMicroCuffdiff2FCover20
Gpr132,MonoByMicroCuffdiff2FCover20
Apol7d,MonoByMicroCuffdiff2FCover20
Rgs18,MonoByMicroCuffdiff2FCover20
Plekhg3,MonoByMicroCuffdiff2FCover20
Tuba8,MonoByMicroCuffdiff2FCover20
Selp,MonoByMicroCuffdiff2FCover20
Cd7,MonoByMicroCuffdiff2FCover20
Fn1,MonoByMicroCuffdiff2FCover20
Fcer2a,MonoByMicroCuffdiff2FCover20
Ctla2a,MonoByMicroCuffdiff2FCover20
Lrrk2,MonoByMicroCuffdiff2FCover20
S100a4,MonoByMicroCuffdiff2FCover20
5430437J10Rik,MonoByMicroCuffdiff2FCover20
Klri2,MonoByMicroCuffdiff2FCover20
Gm19951,MonoByMicroCuffdiff2FCover20
Anxa2,MonoByMicroCuffdiff2FCover20
Cyp4f18,MonoByMicroCuffdiff2FCover20
Mgst1,MonoByMicroCuffdiff2FCover20
Oas3,MonoByMicroCuffdiff2FCover20
Plp2,MonoByMicroCuffdiff2FCover20
Arhgef37,MonoByMicroCuffdiff2FCover20
Cd79a,MonoByMicroCuffdiff2FCover20
Trbc2,MonoByMicroCuffdiff2FCover20
Slc28a2,MonoByMicroCuffdiff2FCover20
Lyz1,MonoByMicroCuffdiff2FCover20
Slc36a3os,MonoByMicroCuffdiff2FCover20
Nxpe4,MonoByMicroCuffdiff2FCover20
Pira2,MonoByMicroCuffdiff2FCover20
Gm16194,MonoByMicroCuffdiff2FCover20
Cd2,MonoByMicroCuffdiff2FCover20
Skap1,MonoByMicroCuffdiff2FCover20
Cd44,MonoByMicroCuffdiff2FCover20
Cxcr2,MonoByMicroCuffdiff2FCover20
F10,MonoByMicroCuffdiff2FCover20
Itga4,MonoByMicroCuffdiff2FCover20
Adgre5,MonoByMicroCuffdiff2FCover20
Dpep2,MonoByMicroCuffdiff2FCover20
4833407H14Rik,MonoByMicroCuffdiff2FCover20
Vcan,MonoByMicroCuffdiff2FCover20
Tshb,MonoByMicroCuffdiff2FCover20
Tmem51,MonoByMicroCuffdiff2FCover20
Rem1,MonoByMicroCuffdiff2FCover20
Il2rb,MonoByMicroCuffdiff2FCover20
Mfsd2b,MonoByMicroCuffdiff2FCover20
Hpse,MonoByMicroCuffdiff2FCover20
Gm43181,MonoByMicroCuffdiff2FCover20
Ly6g6f,MonoByMicroCuffdiff2FCover20
Dock5,MonoByMicroCuffdiff2FCover20
1700027J19Rik,MonoByMicroCuffdiff2FCover20
Ifitm1,MonoByMicroCuffdiff2FCover20
Gm44401,MonoByMicroCuffdiff2FCover20
Sytl3,MonoByMicroCuffdiff2FCover20
Ip6k3,MonoByMicroCuffdiff2FCover20
A530064D06Rik,MonoByMicroCuffdiff2FCover20
Clec4e,MonoByMicroCuffdiff2FCover20
Prkar2b,MonoByMicroCuffdiff2FCover20
Muc16,MonoByMicroCuffdiff2FCover20
Ints5,MonoByMicroCuffdiff2FCover20
Dhcr24,MonoByMicroCuffdiff2FCover20
Sh2d2a,MonoByMicroCuffdiff2FCover20
9130008F23Rik,MonoByMicroCuffdiff2FCover20
Itgb7,MonoByMicroCuffdiff2FCover20
Apoc2,MonoByMicroCuffdiff2FCover20
Runx3,MonoByMicroCuffdiff2FCover20
9630028H03Rik,MonoByMicroCuffdiff2FCover20
Pls1,MonoByMicroCuffdiff2FCover20
F5,MonoByMicroCuffdiff2FCover20
Hsd17b14,MonoByMicroCuffdiff2FCover20
Gpat3,MonoByMicroCuffdiff2FCover20
Clec2g,MonoByMicroCuffdiff2FCover20
Cd3e,MonoByMicroCuffdiff2FCover20
Prf1,MonoByMicroCuffdiff2FCover20
Angpt1,MonoByMicroCuffdiff2FCover20
Ly6i,MonoByMicroCuffdiff2FCover20
Klf8,MonoByMicroCuffdiff2FCover20
Gm16026,MonoByMicroCuffdiff2FCover20
Ifitm2,MonoByMicroCuffdiff2FCover20
Klrb1f,MonoByMicroCuffdiff2FCover20
Cd244,MonoByMicroCuffdiff2FCover20
Ankrd22,MonoByMicroCuffdiff2FCover20
Galnt9,MonoByMicroCuffdiff2FCover20
Tnfsf13os,MonoByMicroCuffdiff2FCover20
Gm38244,MonoByMicroCuffdiff2FCover20
Gdf3,MonoByMicroCuffdiff2FCover20
Ptger2,MonoByMicroCuffdiff2FCover20
5830428M24Rik,MonoByMicroCuffdiff2FCover20
Gm17590,MonoByMicroCuffdiff2FCover20
Ptpn3,MonoByMicroCuffdiff2FCover20
Sytl4,MonoByMicroCuffdiff2FCover20
Clec1b,MonoByMicroCuffdiff2FCover20
4933416M07Rik,MonoByMicroCuffdiff2FCover20
Rnf144a,MonoByMicroCuffdiff2FCover20
Itga2b,MonoByMicroCuffdiff2FCover20
Pde7b,MonoByMicroCuffdiff2FCover20
Mrgpra2b,MonoByMicroCuffdiff2FCover20
4732465J04Rik,MonoByMicroCuffdiff2FCover20
Iglc2,MonoByMicroCuffdiff2FCover20
Ahr,MonoByMicroCuffdiff2FCover20
Trem1,MonoByMicroCuffdiff2FCover20
Pkp3,MonoByMicroCuffdiff2FCover20
B230208H11Rik,MonoByMicroCuffdiff2FCover20
Lgals3,MonoByMicroCuffdiff2FCover20
Il18r1,MonoByMicroCuffdiff2FCover20
Unc119,MonoByMicroCuffdiff2FCover20
Ifit1bl1,MonoByMicroCuffdiff2FCover20
Gapt,MonoByMicroCuffdiff2FCover20
Mndal,MonoByMicroCuffdiff2FCover20
Oas2,MonoByMicroCuffdiff2FCover20
Iqgap2,MonoByMicroCuffdiff2FCover20
Igha,MonoByMicroCuffdiff2FCover20
Nfe2,MonoByMicroCuffdiff2FCover20
Olfr1501,MonoByMicroCuffdiff2FCover20
Fxyd5,MonoByMicroCuffdiff2FCover20
Serpinb2,MonoByMicroCuffdiff2FCover20
Nlrc4,MonoByMicroCuffdiff2FCover20
Aox3,MonoByMicroCuffdiff2FCover20
AC147041.2,MonoByMicroCuffdiff2FCover20
Glipr2,MonoByMicroCuffdiff2FCover20
Mnda,MonoByMicroCuffdiff2FCover20
Xdh,MonoByMicroCuffdiff2FCover20
Gm15261,MonoByMicroCuffdiff2FCover20
Btla,MonoByMicroCuffdiff2FCover20
Alcam,MonoByMicroCuffdiff2FCover20
Ccr2,MonoByMicroCuffdiff2FCover20
Gm37069,MonoByMicroCuffdiff2FCover20
Otof,MonoByMicroCuffdiff2FCover20
Gng11,MonoByMicroCuffdiff2FCover20
Runx2,MonoByMicroCuffdiff2FCover20
Gm43196,MonoByMicroCuffdiff2FCover20
AA467197,MonoByMicroCuffdiff2FCover20
Gm37368,MonoByMicroCuffdiff2FCover20
Fpr1,MonoByMicroCuffdiff2FCover20
Gm17473,MonoByMicroCuffdiff2FCover20
Clec4b1,MonoByMicroCuffdiff2FCover20
Rasgrp2,MonoByMicroCuffdiff2FCover20
AC163354.1,MonoByMicroCuffdiff2FCover20
Igkv8-30,MonoByMicroCuffdiff2FCover20
Kcne3,MonoByMicroCuffdiff2FCover20
Cyp11a1,MonoByMicroCuffdiff2FCover20
Adgrg6,MonoByMicroCuffdiff2FCover20
Gm16353,MonoByMicroCuffdiff2FCover20
Ifi205,MonoByMicroCuffdiff2FCover20
Clec2i,MonoByMicroCuffdiff2FCover20
Fam78b,MonoByMicroCuffdiff2FCover20
Tlr8,MonoByMicroCuffdiff2FCover20
Tnfrsf13c,MonoByMicroCuffdiff2FCover20
Cntn4,MonoByMicroCuffdiff2FCover20
Crip1,MonoByMicroCuffdiff2FCover20
Gm10693,MonoByMicroCuffdiff2FCover20
Mirt1,MonoByMicroCuffdiff2FCover20
Sntb1,MonoByMicroCuffdiff2FCover20
Gm33973,MonoByMicroCuffdiff2FCover20
A530099J19Rik,MonoByMicroCuffdiff2FCover20
Serpinb1a,MonoByMicroCuffdiff2FCover20
Lrrn3,MonoByMicroCuffdiff2FCover20
AB124611,MonoByMicroCuffdiff2FCover20
Tppp3,MonoByMicroCuffdiff2FCover20
Vnn3,MonoByMicroCuffdiff2FCover20
Adora2a,MonoByMicroCuffdiff2FCover20
Rab11fip1,MonoByMicroCuffdiff2FCover20
Cd93,MonoByMicroCuffdiff2FCover20
Cerkl,MonoByMicroCuffdiff2FCover20
Trac,MonoByMicroCuffdiff2FCover20
Gm26581,MonoByMicroCuffdiff2FCover20
Gm12744,MonoByMicroCuffdiff2FCover20
Lamb3,MonoByMicroCuffdiff2FCover20
Pglyrp1,MonoByMicroCuffdiff2FCover20
Upb1,MonoByMicroCuffdiff2FCover20
E230014E18Rik,MonoByMicroCuffdiff2FCover20
Ldlrad3,MonoByMicroCuffdiff2FCover20
Gm32051,MonoByMicroCuffdiff2FCover20
Ifitm3,MonoByMicroCuffdiff2FCover20
Cldn15,MonoByMicroCuffdiff2FCover20
Ifit1bl2,MonoByMicroCuffdiff2FCover20
Hopxos,MonoByMicroCuffdiff2FCover20
Scnn1a,MonoByMicroCuffdiff2FCover20
Cadm3,MonoByMicroCuffdiff2FCover20
4930545L23Rik,MonoByMicroCuffdiff2FCover20
Gpr18,MonoByMicroCuffdiff2FCover20
Cyp4f17,MonoByMicroCuffdiff2FCover20
Cybb,MonoByMicroCuffdiff2FCover20
Fgr,MonoByMicroCuffdiff2FCover20
Vmn1r174,MonoByMicroCuffdiff2FCover20
Hbb-bt,MonoByMicroCuffdiff2FCover20
Edaradd,MonoByMicroCuffdiff2FCover20
Cytip,MonoByMicroCuffdiff2FCover20
Hdc,MonoByMicroCuffdiff2FCover20
Stap1,MonoByMicroCuffdiff2FCover20
Spink2,MonoByMicroCuffdiff2FCover20
Pde5a,MonoByMicroCuffdiff2FCover20
Gm17173,MonoByMicroCuffdiff2FCover20
Gm45752,MonoByMicroCuffdiff2FCover20
F13a1,MonoByMicroCuffdiff2FCover20
Gm10720,MonoByMicroCuffdiff2FCover20
Tcea3,MonoByMicroCuffdiff2FCover20
Zc3h12d,MonoByMicroCuffdiff2FCover20
Ntng2,MonoByMicroCuffdiff2FCover20
Gm15396,MonoByMicroCuffdiff2FCover20
Gm17530,MonoByMicroCuffdiff2FCover20
Slc9b2,MonoByMicroCuffdiff2FCover20
Pdlim7,MonoByMicroCuffdiff2FCover20
Pstpip1,MonoByMicroCuffdiff2FCover20
Gm43198,MonoByMicroCuffdiff2FCover20
Platr17,MonoByMicroCuffdiff2FCover20
Cd8a,MonoByMicroCuffdiff2FCover20
Slco4c1,MonoByMicroCuffdiff2FCover20
Dgkg,MonoByMicroCuffdiff2FCover20
F630028O10Rik,MonoByMicroCuffdiff2FCover20
Vsig2,MonoByMicroCuffdiff2FCover20
Cdc42bpg,MonoByMicroCuffdiff2FCover20
Prr33,MonoByMicroCuffdiff2FCover20
AC169509.3,MonoByMicroCuffdiff2FCover20
Ffar4,MonoByMicroCuffdiff2FCover20
H2-Aa,MonoByMicroCuffdiff2FCover20
AC163018.1,MonoByMicroCuffdiff2FCover20
Acpp,MonoByMicroCuffdiff2FCover20
Ccdc7a,MonoByMicroCuffdiff2FCover20
Rfx2,MonoByMicroCuffdiff2FCover20
Gm13842,MonoByMicroCuffdiff2FCover20
A430078G23Rik,MonoByMicroCuffdiff2FCover20
Ccdc180,MonoByMicroCuffdiff2FCover20
Prss16,MonoByMicroCuffdiff2FCover20
Gas7,MonoByMicroCuffdiff2FCover20
Gm20499,MonoByMicroCuffdiff2FCover20
Lax1,MonoByMicroCuffdiff2FCover20
Cd209d,MonoByMicroCuffdiff2FCover20
Cd300ld,MonoByMicroCuffdiff2FCover20
Gm16487,MonoByMicroCuffdiff2FCover20
Ifi27l2a,MonoByMicroCuffdiff2FCover20
Gm19131,MonoByMicroCuffdiff2FCover20
Scn4a,MonoByMicroCuffdiff2FCover20
Cd40,MonoByMicroCuffdiff2FCover20
Fhl1,MonoByMicroCuffdiff2FCover20
Gm11274,MonoByMicroCuffdiff2FCover20
S100a11,MonoByMicroCuffdiff2FCover20
Myof,MonoByMicroCuffdiff2FCover20
Ms4a4c,MonoByMicroCuffdiff2FCover20
Gm1966,MonoByMicroCuffdiff2FCover20
Gm11639,MonoByMicroCuffdiff2FCover20
Adora2b,MonoByMicroCuffdiff2FCover20
Ttll11,MonoByMicroCuffdiff2FCover20
Cxcl5,MonoByMicroCuffdiff2FCover20
Cd209a,MonoByMicroCuffdiff2FCover20
Rbpms2,MonoByMicroCuffdiff2FCover20
Slc22a15,MonoByMicroCuffdiff2FCover20
AC169509.2,MonoByMicroCuffdiff2FCover20
Klre1,MonoByMicroCuffdiff2FCover20
Gypc,MonoByMicroCuffdiff2FCover20
Treml4,MonoByMicroCuffdiff2FCover20
Slc25a24,MonoByMicroCuffdiff2FCover20
Zbp1,MonoByMicroCuffdiff2FCover20
Lancl3,MonoByMicroCuffdiff2FCover20
Igkv19-93,MonoByMicroCuffdiff2FCover20
Tnfsf14,MonoByMicroCuffdiff2FCover20
Nxpe1-ps,MonoByMicroCuffdiff2FCover20
Art2b,MonoByMicroCuffdiff2FCover20
Itk,MonoByMicroCuffdiff2FCover20
Slpi,MonoByMicroCuffdiff2FCover20
Dram1,MonoByMicroCuffdiff2FCover20
Chil5,MonoByMicroCuffdiff2FCover20
Mgat4c,MonoByMicroCuffdiff2FCover20
Gm34084,MonoByMicroCuffdiff2FCover20
Ifi203,MonoByMicroCuffdiff2FCover20
Gm14239,MonoByMicroCuffdiff2FCover20
Mfsd6,MonoByMicroCuffdiff2FCover20
Nlrp6,MonoByMicroCuffdiff2FCover20
Ubash3a,MonoByMicroCuffdiff2FCover20
Arhgap10,MonoByMicroCuffdiff2FCover20
Mctp2,MonoByMicroCuffdiff2FCover20
Ankrd35,MonoByMicroCuffdiff2FCover20
Micall2,MonoByMicroCuffdiff2FCover20
Xpnpep2,MonoByMicroCuffdiff2FCover20
Gprin3,MonoByMicroCuffdiff2FCover20
Plcb1,MonoByMicroCuffdiff2FCover20
Il1f9,MonoByMicroCuffdiff2FCover20
Arg2,MonoByMicroCuffdiff2FCover20
Gm48495,MonoByMicroCuffdiff2FCover20
H2-Eb1,MonoByMicroCuffdiff2FCover20
2010016I18Rik,MonoByMicroCuffdiff2FCover20
Gm4759,MonoByMicroCuffdiff2FCover20
Cd300lb,MonoByMicroCuffdiff2FCover20
Gata3,MonoByMicroCuffdiff2FCover20
Mpig6b,MonoByMicroCuffdiff2FCover20
Trps1,MonoByMicroCuffdiff2FCover20
Cldn20,MonoByMicroCuffdiff2FCover20
Ttc39c,MonoByMicroCuffdiff2FCover20
Bst1,MonoByMicroCuffdiff2FCover20
Gm15675,MonoByMicroCuffdiff2FCover20
Gm47693,MonoByMicroCuffdiff2FCover20
Fam174b,MonoByMicroCuffdiff2FCover20
Cntn5,MonoByMicroCuffdiff2FCover20
Cdc42ep2,MonoByMicroCuffdiff2FCover20
Gm26083,MonoByMicroCuffdiff2FCover20
Mcub,MonoByMicroCuffdiff2FCover20
Gm44101,MonoByMicroCuffdiff2FCover20
Tmem45a,MonoByMicroCuffdiff2FCover20
Rhox8,MonoByMicroCuffdiff2FCover20
Cfp,MonoByMicroCuffdiff2FCover20
Ifi213,MonoByMicroCuffdiff2FCover20
Hbb-bs,MonoByMicroCuffdiff2FCover20
Gm37651,MonoByMicroCuffdiff2FCover20
Prss30,MonoByMicroCuffdiff2FCover20
Wfdc17,MonoByMicroCuffdiff2FCover20
B3gnt8,MonoByMicroCuffdiff2FCover20
Adgrg3,MonoByMicroCuffdiff2FCover20
Slco3a1,MonoByMicroCuffdiff2FCover20
Crybg1,MonoByMicroCuffdiff2FCover20
Gm37140,MonoByMicroCuffdiff2FCover20
Celsr3,MonoByMicroCuffdiff2FCover20
Nrgn,MonoByMicroCuffdiff2FCover20
Sema4f,MonoByMicroCuffdiff2FCover20
Plec,MonoByMicroCuffdiff2FCover20
Gm38575,MonoByMicroCuffdiff2FCover20
Vwf,MonoByMicroCuffdiff2FCover20
Gm37265,MonoByMicroCuffdiff2FCover20
Gm16094,MonoByMicroCuffdiff2FCover20
Vav3,MonoByMicroCuffdiff2FCover20
CT573086.2,MonoByMicroCuffdiff2FCover20
4930523C07Rik,MonoByMicroCuffdiff2FCover20
Ciita,MonoByMicroCuffdiff2FCover20
Chst3,MonoByMicroCuffdiff2FCover20
Lilr4b,MonoByMicroCuffdiff2FCover20
Samd9l,MonoByMicroCuffdiff2FCover20
Fam169b,MonoByMicroCuffdiff2FCover20
Cd55,MonoByMicroCuffdiff2FCover20
Ror2,MonoByMicroCuffdiff2FCover20
Bhlha15,MonoByMicroCuffdiff2FCover20
Ly6g6c,MonoByMicroCuffdiff2FCover20
Gm17619,MonoByMicroCuffdiff2FCover20
Tnfrsf18,MonoByMicroCuffdiff2FCover20
Gm44937,MonoByMicroCuffdiff2FCover20
Gypa,MonoByMicroCuffdiff2FCover20
Lrrc8c,MonoByMicroCuffdiff2FCover20
Gm38379,MonoByMicroCuffdiff2FCover20
Serpinb8,MonoByMicroCuffdiff2FCover20
Rnd3,MonoByMicroCuffdiff2FCover20
Lyz2,MonoByMicroCuffdiff2FCover20
Chil1,MonoByMicroCuffdiff2FCover20
Blk,MonoByMicroCuffdiff2FCover20
Aff3,MonoByMicroCuffdiff2FCover20
AC157583.1,MonoByMicroCuffdiff2FCover20
Entpd3,MonoByMicroCuffdiff2FCover20
Pparg,MonoByMicroCuffdiff2FCover20
Gm28187,MonoByMicroCuffdiff2FCover20
Mylk,MonoByMicroCuffdiff2FCover20
Myl9,MonoByMicroCuffdiff2FCover20
Ntng1,MonoByMicroCuffdiff2FCover20
Nlrp10,MonoByMicroCuffdiff2FCover20
Lrp2,MonoByMicroCuffdiff2FCover20
Klrk1,MonoByMicroCuffdiff2FCover20
Gm15628,MonoByMicroCuffdiff2FCover20
Lhx1,MonoByMicroCuffdiff2FCover20
Cdh1,MonoByMicroCuffdiff2FCover20
Tiam2,MonoByMicroCuffdiff2FCover20
Gm45598,MonoByMicroCuffdiff2FCover20
Skint3,MonoByMicroCuffdiff2FCover20
Cd74,MonoByMicroCuffdiff2FCover20
Gm42992,MonoByMicroCuffdiff2FCover20
Hba-a2,MonoByMicroCuffdiff2FCover20
Alas2,MonoByMicroCuffdiff2FCover20
Gm10718,MonoByMicroCuffdiff2FCover20
C230038L03Rik,MonoByMicroCuffdiff2FCover20
Abhd12b,MonoByMicroCuffdiff2FCover20
Tmem40,MonoByMicroCuffdiff2FCover20
Gm9645,MonoByMicroCuffdiff2FCover20
Pxylp1,MonoByMicroCuffdiff2FCover20
Ripor3,MonoByMicroCuffdiff2FCover20
Gm20705,MonoByMicroCuffdiff2FCover20
Gm28447,MonoByMicroCuffdiff2FCover20
Efcab5,MonoByMicroCuffdiff2FCover20
Cebpe,MonoByMicroCuffdiff2FCover20
Gchfr,MonoByMicroCuffdiff2FCover20
Olfr695,MonoByMicroCuffdiff2FCover20
Emid1,MonoByMicroCuffdiff2FCover20
Gm48745,MonoByMicroCuffdiff2FCover20
Adgre4,MonoByMicroCuffdiff2FCover20
Gm26551,MonoByMicroCuffdiff2FCover20
Plekhg1,MonoByMicroCuffdiff2FCover20
Mug1,MonoByMicroCuffdiff2FCover20
Gm29125,MonoByMicroCuffdiff2FCover20
Oasl2,MonoByMicroCuffdiff2FCover20
Gm6189,MonoByMicroCuffdiff2FCover20
Bmx,MonoByMicroCuffdiff2FCover20
Lmo1,MonoByMicroCuffdiff2FCover20
Cr2,MonoByMicroCuffdiff2FCover20
Acp5,MonoByMicroCuffdiff2FCover20
Gm42881,MonoByMicroCuffdiff2FCover20
Dach1,MonoByMicroCuffdiff2FCover20
Btnl5-ps,MonoByMicroCuffdiff2FCover20
Ldlr,MonoByMicroCuffdiff2FCover20
Olfr136,MonoByMicroCuffdiff2FCover20
1810006J02Rik,MonoByMicroCuffdiff2FCover20
Zbtb42,MonoByMicroCuffdiff2FCover20
Hsh2d,MonoByMicroCuffdiff2FCover20
4930438A08Rik,MonoByMicroCuffdiff2FCover20
Gm38192,MonoByMicroCuffdiff2FCover20
Iqgap1,MonoByMicroCuffdiff2FCover20
5830416I19Rik,MonoByMicroCuffdiff2FCover20
Gm48335,MonoByMicroCuffdiff2FCover20
Gm10552,MonoByMicroCuffdiff2FCover20
Klrb1b,MonoByMicroCuffdiff2FCover20
Cfb,MonoByMicroCuffdiff2FCover20
Tgm3,MonoByMicroCuffdiff2FCover20
Tbc1d2,MonoByMicroCuffdiff2FCover20
Xylt1,MonoByMicroCuffdiff2FCover20
Gm44649,MonoByMicroCuffdiff2FCover20
Fam57b,MonoByMicroCuffdiff2FCover20
Hba-a1,MonoByMicroCuffdiff2FCover20
Gp1ba,MonoByMicroCuffdiff2FCover20
Rufy4,MonoByMicroCuffdiff2FCover20
Slfn14,MonoByMicroCuffdiff2FCover20
Gm10388,MonoByMicroCuffdiff2FCover20
Itga1,MonoByMicroCuffdiff2FCover20
Gm16010,MonoByMicroCuffdiff2FCover20
Ms4a4a,MonoByMicroCuffdiff2FCover20
Spic,MonoByMicroCuffdiff2FCover20
AC154646.1,MonoByMicroCuffdiff2FCover20
Traf1,MonoByMicroCuffdiff2FCover20
Lrrc31,MonoByMicroCuffdiff2FCover20
Gm37296,MonoByMicroCuffdiff2FCover20
Clcn1,MonoByMicroCuffdiff2FCover20
Erbb3,MonoByMicroCuffdiff2FCover20
Gm3985,MonoByMicroCuffdiff2FCover20
Gjb2,MonoByMicroCuffdiff2FCover20
H2-Ab1,MonoByMicroCuffdiff2FCover20
Zfp972,MonoByMicroCuffdiff2FCover20
