Gene,Category
SERINC3,PDbyO_FC1.25
GAP43,PDbyO_FC1.25
KIF3A,PDbyO_FC1.25
PLD3,PDbyO_FC1.25
ATPIF1,PDbyO_FC1.25
TUBB3,PDbyO_FC1.25
CTH,PDbyO_FC1.25
CRMP1,PDbyO_FC1.25
ZNF226,PDbyO_FC1.25
SMS,PDbyO_FC1.25
AUH,PDbyO_FC1.25
SSSCA1,PDbyO_FC1.25
HCCS,PDbyO_FC1.25
TRIM36,PDbyO_FC1.25
CDR1,PDbyO_FC1.25
FOXA2,PDbyO_FC1.25
CETN2,PDbyO_FC1.25
ATG12,PDbyO_FC1.25
GNB5,PDbyO_FC1.25
HPRT1,PDbyO_FC1.25
TSPAN13,PDbyO_FC1.25
UCHL5,PDbyO_FC1.25
OLFM1,PDbyO_FC1.25
UGCG,PDbyO_FC1.25
UBE2N,PDbyO_FC1.25
ADH5,PDbyO_FC1.25
TIMM23,PDbyO_FC1.25
BASP1,PDbyO_FC1.25
F12,PDbyO_FC1.25
CCNH,PDbyO_FC1.25
SYNJ1,PDbyO_FC1.25
VAPB,PDbyO_FC1.25
SEZ6L,PDbyO_FC1.25
GOT1,PDbyO_FC1.25
COPS3,PDbyO_FC1.25
HMGB3,PDbyO_FC1.25
NELL2,PDbyO_FC1.25
PFKM,PDbyO_FC1.25
SNAPC5,PDbyO_FC1.25
CDH10,PDbyO_FC1.25
DYNLT3,PDbyO_FC1.25
NDRG4,PDbyO_FC1.25
PCSK1,PDbyO_FC1.25
BBOX1,PDbyO_FC1.25
RGS7,PDbyO_FC1.25
STOML2,PDbyO_FC1.25
LIN7B,PDbyO_FC1.25
COL11A1,PDbyO_FC1.25
CCL2,PDbyO_FC1.25
SERPINE2,PDbyO_FC1.25
INA,PDbyO_FC1.25
TAGLN3,PDbyO_FC1.25
CADPS,PDbyO_FC1.25
SDS,PDbyO_FC1.25
GTF2H5,PDbyO_FC1.25
FABP3,PDbyO_FC1.25
GPC5,PDbyO_FC1.25
SYT1,PDbyO_FC1.25
BCAS2,PDbyO_FC1.25
SLC25A12,PDbyO_FC1.25
ASAH1,PDbyO_FC1.25
IDI1,PDbyO_FC1.25
LMO3,PDbyO_FC1.25
CHGB,PDbyO_FC1.25
HARS,PDbyO_FC1.25
PAM,PDbyO_FC1.25
UGP2,PDbyO_FC1.25
ATP6V1G1,PDbyO_FC1.25
C17orf75,PDbyO_FC1.25
NDUFV2,PDbyO_FC1.25
SPINT2,PDbyO_FC1.25
ACTL6B,PDbyO_FC1.25
CACNA1G,PDbyO_FC1.25
PFKP,PDbyO_FC1.25
GABBR2,PDbyO_FC1.25
FJX1,PDbyO_FC1.25
NUCB2,PDbyO_FC1.25
TRPC6,PDbyO_FC1.25
CUL3,PDbyO_FC1.25
SFRP5,PDbyO_FC1.25
GPR161,PDbyO_FC1.25
VDAC3,PDbyO_FC1.25
PEX7,PDbyO_FC1.25
FABP6,PDbyO_FC1.25
CDK5,PDbyO_FC1.25
VCAM1,PDbyO_FC1.25
DYNC1LI1,PDbyO_FC1.25
SEC23A,PDbyO_FC1.25
STXBP1,PDbyO_FC1.25
ST6GALNAC5,PDbyO_FC1.25
CA12,PDbyO_FC1.25
GFRA1,PDbyO_FC1.25
LAPTM4B,PDbyO_FC1.25
NQO2,PDbyO_FC1.25
BSN,PDbyO_FC1.25
SPTBN2,PDbyO_FC1.25
MLF1,PDbyO_FC1.25
DNM1,PDbyO_FC1.25
NEFH,PDbyO_FC1.25
ADARB1,PDbyO_FC1.25
UQCRB,PDbyO_FC1.25
RGS4,PDbyO_FC1.25
BFSP1,PDbyO_FC1.25
ATP1A3,PDbyO_FC1.25
BLVRB,PDbyO_FC1.25
HDC,PDbyO_FC1.25
GNG3,PDbyO_FC1.25
KAL1,PDbyO_FC1.25
MAP2,PDbyO_FC1.25
BLVRA,PDbyO_FC1.25
QPRT,PDbyO_FC1.25
STMN2,PDbyO_FC1.25
RIT2,PDbyO_FC1.25
CCNA1,PDbyO_FC1.25
CHL1,PDbyO_FC1.25
IL21R,PDbyO_FC1.25
GSTM3,PDbyO_FC1.25
CLDN10,PDbyO_FC1.25
GRM1,PDbyO_FC1.25
RPE65,PDbyO_FC1.25
CNTN6,PDbyO_FC1.25
GLI2,PDbyO_FC1.25
ITPR1,PDbyO_FC1.25
GPX3,PDbyO_FC1.25
ATP2B3,PDbyO_FC1.25
CPLX2,PDbyO_FC1.25
GABRB1,PDbyO_FC1.25
DRD2,PDbyO_FC1.25
ATP6V1B2,PDbyO_FC1.25
CACNA2D3,PDbyO_FC1.25
PTS,PDbyO_FC1.25
LDHA,PDbyO_FC1.25
SCP2,PDbyO_FC1.25
CXCL2,PDbyO_FC1.25
TWIST1,PDbyO_FC1.25
ITGB1BP1,PDbyO_FC1.25
SLC1A2,PDbyO_FC1.25
SFTPD,PDbyO_FC1.25
KIFAP3,PDbyO_FC1.25
GCH1,PDbyO_FC1.25
UQCRH,PDbyO_FC1.25
NDUFA5,PDbyO_FC1.25
IARS,PDbyO_FC1.25
SUCLA2,PDbyO_FC1.25
ADAM9,PDbyO_FC1.25
SCG2,PDbyO_FC1.25
TFF3,PDbyO_FC1.25
HBD,PDbyO_FC1.25
GLRB,PDbyO_FC1.25
CNGB1,PDbyO_FC1.25
MORF4L1,PDbyO_FC1.25
CH25H,PDbyO_FC1.25
CAPZA1,PDbyO_FC1.25
GADD45B,PDbyO_FC1.25
ELAVL2,PDbyO_FC1.25
ALCAM,PDbyO_FC1.25
CCL8,PDbyO_FC1.25
POLR3G,PDbyO_FC1.25
CDH8,PDbyO_FC1.25
FABP5,PDbyO_FC1.25
SCN3B,PDbyO_FC1.25
CDC42,PDbyO_FC1.25
FOSB,PDbyO_FC1.25
SCG3,PDbyO_FC1.25
ADM,PDbyO_FC1.25
SLIT1,PDbyO_FC1.25
RTN1,PDbyO_FC1.25
SNAP25,PDbyO_FC1.25
RAB3A,PDbyO_FC1.25
SOX11,PDbyO_FC1.25
PCP4,PDbyO_FC1.25
NTSR2,PDbyO_FC1.25
GABRA1,PDbyO_FC1.25
SCGN,PDbyO_FC1.25
FGF9,PDbyO_FC1.25
QPCT,PDbyO_FC1.25
SNCB,PDbyO_FC1.25
SLC4A3,PDbyO_FC1.25
THBS1,PDbyO_FC1.25
IL6,PDbyO_FC1.25
UCHL1,PDbyO_FC1.25
B4GALT6,PDbyO_FC1.25
CCKAR,PDbyO_FC1.25
LTF,PDbyO_FC1.25
RRAD,PDbyO_FC1.25
SELE,PDbyO_FC1.25
GBP1,PDbyO_FC1.25
SERPINA3,PDbyO_FC1.25
FOS,PDbyO_FC1.25
HBB,PDbyO_FC1.25
CRABP1,PDbyO_FC1.25
TTR,PDbyO_FC1.25
HADHA,PDbyO_FC1.25
PRKACB,PDbyO_FC1.25
TMEM5,PDbyO_FC1.25
CRIM1,PDbyO_FC1.25
TNF,PDbyO_FC1.25
TRIO,PDbyO_FC1.25
PPIG,PDbyO_FC1.25
RORA,PDbyO_FC1.25
IL1B,PDbyO_FC1.25
LILRB3,PDbyO_FC1.25
CHI3L2,PDbyO_FC1.25
HBG1,PDbyO_FC1.25
