"GeneHu","Category"
"MRPS6","PSVZbyQSVZ_Morizur_FC5_"
"MSANTD2","PSVZbyQSVZ_Morizur_FC5_"
"MSANTD3","PSVZbyQSVZ_Morizur_FC5_"
"MSH2","PSVZbyQSVZ_Morizur_FC5_"
"MSH6","PSVZbyQSVZ_Morizur_FC5_"
"MSI1","PSVZbyQSVZ_Morizur_FC5_"
"MSL1","PSVZbyQSVZ_Morizur_FC5_"
"MSL2","PSVZbyQSVZ_Morizur_FC5_"
"MSL3","PSVZbyQSVZ_Morizur_FC5_"
"MSMO1","QSVZbyPSVZ_Morizur_FC5_"
"MSN","PSVZbyQSVZ_Morizur_FC5_"
"MSRB2","QSVZbyPSVZ_Morizur_FC5_"
"MT3","QSVZbyPSVZ_Morizur_FC5_"
"MTA1","PSVZbyQSVZ_Morizur_FC5_"
"MTA2","PSVZbyQSVZ_Morizur_FC5_"
"MTA3","PSVZbyQSVZ_Morizur_FC5_"
"MTAP","PSVZbyQSVZ_Morizur_FC5_"
"MTBP","PSVZbyQSVZ_Morizur_FC5_"
"MTCP1","PSVZbyQSVZ_Morizur_FC5_"
"MTERF1","PSVZbyQSVZ_Morizur_FC5_"
"MTFR1L","PSVZbyQSVZ_Morizur_FC5_"
"MTFR2","PSVZbyQSVZ_Morizur_FC5_"
"MTHFD1","PSVZbyQSVZ_Morizur_FC5_"
"MTHFD1L","PSVZbyQSVZ_Morizur_FC5_"
"MTHFD2","PSVZbyQSVZ_Morizur_FC5_"
"MTIF3","PSVZbyQSVZ_Morizur_FC5_"
"MTMR1","QSVZbyPSVZ_Morizur_FC5_"
"MTMR10","PSVZbyQSVZ_Morizur_FC5_"
"MTMR12","PSVZbyQSVZ_Morizur_FC5_"
"MTMR2","PSVZbyQSVZ_Morizur_FC5_"
"MTMR4","PSVZbyQSVZ_Morizur_FC5_"
"MTMR6","QSVZbyPSVZ_Morizur_FC5_"
"MTMR7","QSVZbyPSVZ_Morizur_FC5_"
"MTR","PSVZbyQSVZ_Morizur_FC5_"
"MTRF1L","PSVZbyQSVZ_Morizur_FC5_"
"MTRR","PSVZbyQSVZ_Morizur_FC5_"
"MTSS1","PSVZbyQSVZ_Morizur_FC5_"
"MTSS1L","QSVZbyPSVZ_Morizur_FC5_"
"MTURN","PSVZbyQSVZ_Morizur_FC5_"
"MTX2","PSVZbyQSVZ_Morizur_FC5_"
"MVB12A","PSVZbyQSVZ_Morizur_FC5_"
"MVD","QSVZbyPSVZ_Morizur_FC5_"
"MVK","PSVZbyQSVZ_Morizur_FC5_"
"MXD3","PSVZbyQSVZ_Morizur_FC5_"
"MYB","PSVZbyQSVZ_Morizur_FC5_"
"MYBBP1A","PSVZbyQSVZ_Morizur_FC5_"
"MYBL1","PSVZbyQSVZ_Morizur_FC5_"
"MYBL2","PSVZbyQSVZ_Morizur_FC5_"
"MYCL","PSVZbyQSVZ_Morizur_FC5_"
"MYCN","PSVZbyQSVZ_Morizur_FC5_"
"MYD88","PSVZbyQSVZ_Morizur_FC5_"
"MYEF2","PSVZbyQSVZ_Morizur_FC5_"
"C12orf10","PSVZbyQSVZ_Morizur_FC5_"
"MYH10","PSVZbyQSVZ_Morizur_FC5_"
"MYH14","QSVZbyPSVZ_Morizur_FC5_"
"MYH7","QSVZbyPSVZ_Morizur_FC5_"
"MYH9","PSVZbyQSVZ_Morizur_FC5_"
"MYL12B","PSVZbyQSVZ_Morizur_FC5_"
"MYL4","PSVZbyQSVZ_Morizur_FC5_"
"MYLIP","PSVZbyQSVZ_Morizur_FC5_"
"MYLK","QSVZbyPSVZ_Morizur_FC5_"
"MYNN","PSVZbyQSVZ_Morizur_FC5_"
"MYO1B","PSVZbyQSVZ_Morizur_FC5_"
"MYO1D","QSVZbyPSVZ_Morizur_FC5_"
"MYO1E","QSVZbyPSVZ_Morizur_FC5_"
"MYO1H","PSVZbyQSVZ_Morizur_FC5_"
"MYO5A","PSVZbyQSVZ_Morizur_FC5_"
"MYO7A","PSVZbyQSVZ_Morizur_FC5_"
"MYO9A","PSVZbyQSVZ_Morizur_FC5_"
"MYO9B","PSVZbyQSVZ_Morizur_FC5_"
"MYRF","QSVZbyPSVZ_Morizur_FC5_"
"MYRIP","QSVZbyPSVZ_Morizur_FC5_"
"MYSM1","PSVZbyQSVZ_Morizur_FC5_"
"MYT1","PSVZbyQSVZ_Morizur_FC5_"
"MYT1L","QSVZbyPSVZ_Morizur_FC5_"
"MZT1","PSVZbyQSVZ_Morizur_FC5_"
"NAA10","PSVZbyQSVZ_Morizur_FC5_"
"NAA16","PSVZbyQSVZ_Morizur_FC5_"
"NAA20","PSVZbyQSVZ_Morizur_FC5_"
"NAA30","PSVZbyQSVZ_Morizur_FC5_"
"NAA35","PSVZbyQSVZ_Morizur_FC5_"
"NAA40","PSVZbyQSVZ_Morizur_FC5_"
"NAA50","PSVZbyQSVZ_Morizur_FC5_"
"NAALADL2","PSVZbyQSVZ_Morizur_FC5_"
"NAB1","PSVZbyQSVZ_Morizur_FC5_"
"NAB2","PSVZbyQSVZ_Morizur_FC5_"
"NACA","PSVZbyQSVZ_Morizur_FC5_"
"NACAD","PSVZbyQSVZ_Morizur_FC5_"
"NACC1","PSVZbyQSVZ_Morizur_FC5_"
"NADK","PSVZbyQSVZ_Morizur_FC5_"
"NAGA","QSVZbyPSVZ_Morizur_FC5_"
"NAGPA","QSVZbyPSVZ_Morizur_FC5_"
"NAIF1","PSVZbyQSVZ_Morizur_FC5_"
"NAMPT","PSVZbyQSVZ_Morizur_FC5_"
"NANOS1","PSVZbyQSVZ_Morizur_FC5_"
"NANP","PSVZbyQSVZ_Morizur_FC5_"
"NANS","PSVZbyQSVZ_Morizur_FC5_"
"NAP1L1","PSVZbyQSVZ_Morizur_FC5_"
"NAP1L4","PSVZbyQSVZ_Morizur_FC5_"
"NAP1L5","QSVZbyPSVZ_Morizur_FC5_"
"NAPB","QSVZbyPSVZ_Morizur_FC5_"
"NARS","PSVZbyQSVZ_Morizur_FC5_"
"NARS2","QSVZbyPSVZ_Morizur_FC5_"
"NASP","PSVZbyQSVZ_Morizur_FC5_"
"NAT1","QSVZbyPSVZ_Morizur_FC5_"
"NAT10","PSVZbyQSVZ_Morizur_FC5_"
"NAT8B","QSVZbyPSVZ_Morizur_FC5_"
"NAT8","QSVZbyPSVZ_Morizur_FC5_"
"NATD1","PSVZbyQSVZ_Morizur_FC5_"
"NAV3","QSVZbyPSVZ_Morizur_FC5_"
"NBL1","PSVZbyQSVZ_Morizur_FC5_"
"NBN","PSVZbyQSVZ_Morizur_FC5_"
"NCALD","PSVZbyQSVZ_Morizur_FC5_"
"NCAM1","QSVZbyPSVZ_Morizur_FC5_"
"NCAPD2","PSVZbyQSVZ_Morizur_FC5_"
"NCAPD3","PSVZbyQSVZ_Morizur_FC5_"
"NCAPG","PSVZbyQSVZ_Morizur_FC5_"
"NCAPG2","PSVZbyQSVZ_Morizur_FC5_"
"NCAPH","PSVZbyQSVZ_Morizur_FC5_"
"NCAPH2","PSVZbyQSVZ_Morizur_FC5_"
"NCBP2","PSVZbyQSVZ_Morizur_FC5_"
"NCEH1","PSVZbyQSVZ_Morizur_FC5_"
"NCF1","PSVZbyQSVZ_Morizur_FC5_"
"NCF2","PSVZbyQSVZ_Morizur_FC5_"
"NCK2","PSVZbyQSVZ_Morizur_FC5_"
"NCKAP5","QSVZbyPSVZ_Morizur_FC5_"
"NCKIPSD","QSVZbyPSVZ_Morizur_FC5_"
"NCL","PSVZbyQSVZ_Morizur_FC5_"
"NCOA1","PSVZbyQSVZ_Morizur_FC5_"
"NCOA3","PSVZbyQSVZ_Morizur_FC5_"
"NCOA5","PSVZbyQSVZ_Morizur_FC5_"
"NCOA6","PSVZbyQSVZ_Morizur_FC5_"
"NCOR2","PSVZbyQSVZ_Morizur_FC5_"
"NCS1","PSVZbyQSVZ_Morizur_FC5_"
"NDC1","PSVZbyQSVZ_Morizur_FC5_"
"NDC80","PSVZbyQSVZ_Morizur_FC5_"
"NDFIP2","PSVZbyQSVZ_Morizur_FC5_"
"NDOR1","PSVZbyQSVZ_Morizur_FC5_"
"NDP","QSVZbyPSVZ_Morizur_FC5_"
"NDRG1","QSVZbyPSVZ_Morizur_FC5_"
"NDRG4","QSVZbyPSVZ_Morizur_FC5_"
"NDST1","PSVZbyQSVZ_Morizur_FC5_"
"NDST2","PSVZbyQSVZ_Morizur_FC5_"
"NDUFA1","PSVZbyQSVZ_Morizur_FC5_"
"NDUFA10","PSVZbyQSVZ_Morizur_FC5_"
"NDUFA9","PSVZbyQSVZ_Morizur_FC5_"
"NDUFAB1","PSVZbyQSVZ_Morizur_FC5_"
"NDUFAF5","PSVZbyQSVZ_Morizur_FC5_"
"NDUFAF7","QSVZbyPSVZ_Morizur_FC5_"
"NDUFB4","PSVZbyQSVZ_Morizur_FC5_"
"NDUFS5","PSVZbyQSVZ_Morizur_FC5_"
"NEDD1","PSVZbyQSVZ_Morizur_FC5_"
"NEDD4","PSVZbyQSVZ_Morizur_FC5_"
"NEDD4L","PSVZbyQSVZ_Morizur_FC5_"
"NEDD8","PSVZbyQSVZ_Morizur_FC5_"
"NEFL","QSVZbyPSVZ_Morizur_FC5_"
"NEIL3","PSVZbyQSVZ_Morizur_FC5_"
"NEK1","PSVZbyQSVZ_Morizur_FC5_"
"NEK2","PSVZbyQSVZ_Morizur_FC5_"
"NEK3","QSVZbyPSVZ_Morizur_FC5_"
"NEK4","PSVZbyQSVZ_Morizur_FC5_"
"NEK9","PSVZbyQSVZ_Morizur_FC5_"
"NELFA","PSVZbyQSVZ_Morizur_FC5_"
"NELFE","PSVZbyQSVZ_Morizur_FC5_"
"NELL2","PSVZbyQSVZ_Morizur_FC5_"
"NEMF","PSVZbyQSVZ_Morizur_FC5_"
"NES","PSVZbyQSVZ_Morizur_FC5_"
"NET1","PSVZbyQSVZ_Morizur_FC5_"
"NETO2","PSVZbyQSVZ_Morizur_FC5_"
"NEURL1B","PSVZbyQSVZ_Morizur_FC5_"
"NEURL4","PSVZbyQSVZ_Morizur_FC5_"
"NEUROG2","PSVZbyQSVZ_Morizur_FC5_"
"NF2","PSVZbyQSVZ_Morizur_FC5_"
"NFASC","QSVZbyPSVZ_Morizur_FC5_"
"NFATC1","QSVZbyPSVZ_Morizur_FC5_"
"NFATC2IP","PSVZbyQSVZ_Morizur_FC5_"
"NFATC3","PSVZbyQSVZ_Morizur_FC5_"
"NFE2L1","PSVZbyQSVZ_Morizur_FC5_"
"NFE2L3","QSVZbyPSVZ_Morizur_FC5_"
"NFIA","PSVZbyQSVZ_Morizur_FC5_"
"NFIB","PSVZbyQSVZ_Morizur_FC5_"
"NFIL3","PSVZbyQSVZ_Morizur_FC5_"
"NFIX","PSVZbyQSVZ_Morizur_FC5_"
"NFKB2","PSVZbyQSVZ_Morizur_FC5_"
"NFKBIA","PSVZbyQSVZ_Morizur_FC5_"
"NFKBIL1","PSVZbyQSVZ_Morizur_FC5_"
"NFKBIZ","PSVZbyQSVZ_Morizur_FC5_"
"NFS1","PSVZbyQSVZ_Morizur_FC5_"
"NFU1","PSVZbyQSVZ_Morizur_FC5_"
"NFX1","PSVZbyQSVZ_Morizur_FC5_"
"NFXL1","PSVZbyQSVZ_Morizur_FC5_"
"NFYA","PSVZbyQSVZ_Morizur_FC5_"
"NFYB","PSVZbyQSVZ_Morizur_FC5_"
"NGDN","PSVZbyQSVZ_Morizur_FC5_"
"NGEF","QSVZbyPSVZ_Morizur_FC5_"
"NGLY1","QSVZbyPSVZ_Morizur_FC5_"
"NGRN","QSVZbyPSVZ_Morizur_FC5_"
"NHLRC2","PSVZbyQSVZ_Morizur_FC5_"
"NHP2","PSVZbyQSVZ_Morizur_FC5_"
"NHSL1","QSVZbyPSVZ_Morizur_FC5_"
"NICN1","PSVZbyQSVZ_Morizur_FC5_"
"NID1","QSVZbyPSVZ_Morizur_FC5_"
"NID2","QSVZbyPSVZ_Morizur_FC5_"
"NIF3L1","PSVZbyQSVZ_Morizur_FC5_"
"NIFK","PSVZbyQSVZ_Morizur_FC5_"
"NIM1K","QSVZbyPSVZ_Morizur_FC5_"
"NIN","PSVZbyQSVZ_Morizur_FC5_"
"NINJ1","QSVZbyPSVZ_Morizur_FC5_"
"NINL","PSVZbyQSVZ_Morizur_FC5_"
"NIPA1","QSVZbyPSVZ_Morizur_FC5_"
"NIPAL2","QSVZbyPSVZ_Morizur_FC5_"
"NIPBL","PSVZbyQSVZ_Morizur_FC5_"
"NIPSNAP1","PSVZbyQSVZ_Morizur_FC5_"
"NIPSNAP3A","PSVZbyQSVZ_Morizur_FC5_"
"NIT2","PSVZbyQSVZ_Morizur_FC5_"
"NKAIN1","PSVZbyQSVZ_Morizur_FC5_"
"NKAIN4","QSVZbyPSVZ_Morizur_FC5_"
"NKAP","PSVZbyQSVZ_Morizur_FC5_"
"NKD1","PSVZbyQSVZ_Morizur_FC5_"
"NKIRAS1","QSVZbyPSVZ_Morizur_FC5_"
"NKRF","PSVZbyQSVZ_Morizur_FC5_"
"NKTR","QSVZbyPSVZ_Morizur_FC5_"
"NKX2-2","QSVZbyPSVZ_Morizur_FC5_"
"NLGN1","QSVZbyPSVZ_Morizur_FC5_"
"NLRX1","QSVZbyPSVZ_Morizur_FC5_"
"NMB","QSVZbyPSVZ_Morizur_FC5_"
"NME1","PSVZbyQSVZ_Morizur_FC5_"
"NME2","PSVZbyQSVZ_Morizur_FC5_"
"NME4","PSVZbyQSVZ_Morizur_FC5_"
"NMNAT3","PSVZbyQSVZ_Morizur_FC5_"
"NMRAL1","PSVZbyQSVZ_Morizur_FC5_"
"NMT1","PSVZbyQSVZ_Morizur_FC5_"
"NNT","PSVZbyQSVZ_Morizur_FC5_"
"NOA1","PSVZbyQSVZ_Morizur_FC5_"
"NOB1","PSVZbyQSVZ_Morizur_FC5_"
"NOC2L","PSVZbyQSVZ_Morizur_FC5_"
"NOC3L","PSVZbyQSVZ_Morizur_FC5_"
"NOC4L","PSVZbyQSVZ_Morizur_FC5_"
"NOL11","PSVZbyQSVZ_Morizur_FC5_"
"NOL12","PSVZbyQSVZ_Morizur_FC5_"
"NOL4","PSVZbyQSVZ_Morizur_FC5_"
"NOL6","PSVZbyQSVZ_Morizur_FC5_"
"NOL7","PSVZbyQSVZ_Morizur_FC5_"
"NOL8","PSVZbyQSVZ_Morizur_FC5_"
"NOL9","PSVZbyQSVZ_Morizur_FC5_"
"NOLC1","PSVZbyQSVZ_Morizur_FC5_"
"NOMO1","PSVZbyQSVZ_Morizur_FC5_"
"NOMO2","PSVZbyQSVZ_Morizur_FC5_"
"NOMO3","PSVZbyQSVZ_Morizur_FC5_"
"NONO","PSVZbyQSVZ_Morizur_FC5_"
"NOP10","PSVZbyQSVZ_Morizur_FC5_"
"NOP14","PSVZbyQSVZ_Morizur_FC5_"
"NOP56","PSVZbyQSVZ_Morizur_FC5_"
"NOP58","PSVZbyQSVZ_Morizur_FC5_"
"NOP9","PSVZbyQSVZ_Morizur_FC5_"
"NOS1AP","QSVZbyPSVZ_Morizur_FC5_"
"NOTUM","PSVZbyQSVZ_Morizur_FC5_"
"NOVA2","PSVZbyQSVZ_Morizur_FC5_"
"NPAS2","QSVZbyPSVZ_Morizur_FC5_"
"NPC1","QSVZbyPSVZ_Morizur_FC5_"
"NPHP1","PSVZbyQSVZ_Morizur_FC5_"
"NPL","PSVZbyQSVZ_Morizur_FC5_"
"NPM3","PSVZbyQSVZ_Morizur_FC5_"
"NPR2","QSVZbyPSVZ_Morizur_FC5_"
"NPRL2","QSVZbyPSVZ_Morizur_FC5_"
"NPTN","QSVZbyPSVZ_Morizur_FC5_"
"NPTX2","PSVZbyQSVZ_Morizur_FC5_"
"NPY","QSVZbyPSVZ_Morizur_FC5_"
"NR1D1","QSVZbyPSVZ_Morizur_FC5_"
"NR2C1","QSVZbyPSVZ_Morizur_FC5_"
"NR2C2","PSVZbyQSVZ_Morizur_FC5_"
"NR2F2","PSVZbyQSVZ_Morizur_FC5_"
"NR2F6","PSVZbyQSVZ_Morizur_FC5_"
"NR3C2","QSVZbyPSVZ_Morizur_FC5_"
"NRAS","PSVZbyQSVZ_Morizur_FC5_"
"NRBF2","PSVZbyQSVZ_Morizur_FC5_"
"NRBP1","PSVZbyQSVZ_Morizur_FC5_"
"NRBP2","QSVZbyPSVZ_Morizur_FC5_"
"NRCAM","QSVZbyPSVZ_Morizur_FC5_"
"NRDC","PSVZbyQSVZ_Morizur_FC5_"
"NREP","PSVZbyQSVZ_Morizur_FC5_"
"NRF1","PSVZbyQSVZ_Morizur_FC5_"
"NRG1","PSVZbyQSVZ_Morizur_FC5_"
"NRGN","QSVZbyPSVZ_Morizur_FC5_"
"NRIP1","QSVZbyPSVZ_Morizur_FC5_"
"NRM","PSVZbyQSVZ_Morizur_FC5_"
"NRON","PSVZbyQSVZ_Morizur_FC5_"
"NRP1","QSVZbyPSVZ_Morizur_FC5_"
"NRROS","QSVZbyPSVZ_Morizur_FC5_"
"NRXN3","PSVZbyQSVZ_Morizur_FC5_"
"NSF","QSVZbyPSVZ_Morizur_FC5_"
"NSFL1C","PSVZbyQSVZ_Morizur_FC5_"
"NSG1","PSVZbyQSVZ_Morizur_FC5_"
"NSG2","PSVZbyQSVZ_Morizur_FC5_"
"NSMAF","PSVZbyQSVZ_Morizur_FC5_"
"NSMCE2","PSVZbyQSVZ_Morizur_FC5_"
"NSMCE4A","PSVZbyQSVZ_Morizur_FC5_"
"NSUN2","PSVZbyQSVZ_Morizur_FC5_"
"NSUN4","PSVZbyQSVZ_Morizur_FC5_"
"NT5C2","QSVZbyPSVZ_Morizur_FC5_"
"NT5DC1","PSVZbyQSVZ_Morizur_FC5_"
"NT5DC2","PSVZbyQSVZ_Morizur_FC5_"
"NT5DC3","QSVZbyPSVZ_Morizur_FC5_"
"NTHL1","PSVZbyQSVZ_Morizur_FC5_"
"NTM","QSVZbyPSVZ_Morizur_FC5_"
"NTN4","PSVZbyQSVZ_Morizur_FC5_"
"NTNG2","PSVZbyQSVZ_Morizur_FC5_"
"NTPCR","PSVZbyQSVZ_Morizur_FC5_"
"NTSR2","QSVZbyPSVZ_Morizur_FC5_"
"NUBP1","PSVZbyQSVZ_Morizur_FC5_"
"NUBPL","QSVZbyPSVZ_Morizur_FC5_"
"NUCB2","PSVZbyQSVZ_Morizur_FC5_"
"NUCKS1","PSVZbyQSVZ_Morizur_FC5_"
"NUDC","PSVZbyQSVZ_Morizur_FC5_"
"NUDCD1","QSVZbyPSVZ_Morizur_FC5_"
"NUDCD2","PSVZbyQSVZ_Morizur_FC5_"
"NUDT11","QSVZbyPSVZ_Morizur_FC5_"
"NUDT13","PSVZbyQSVZ_Morizur_FC5_"
"NUDT14","PSVZbyQSVZ_Morizur_FC5_"
"NUDT18","QSVZbyPSVZ_Morizur_FC5_"
"NUDT21","PSVZbyQSVZ_Morizur_FC5_"
"NUDT22","PSVZbyQSVZ_Morizur_FC5_"
"NUDT4B","PSVZbyQSVZ_Morizur_FC5_"
"NUDT4","PSVZbyQSVZ_Morizur_FC5_"
"NUDT5","PSVZbyQSVZ_Morizur_FC5_"
"NUDT6","QSVZbyPSVZ_Morizur_FC5_"
"NUF2","PSVZbyQSVZ_Morizur_FC5_"
"NUFIP1","PSVZbyQSVZ_Morizur_FC5_"
"NUMA1","PSVZbyQSVZ_Morizur_FC5_"
"NUMB","QSVZbyPSVZ_Morizur_FC5_"
"NUMBL","PSVZbyQSVZ_Morizur_FC5_"
"NUP107","PSVZbyQSVZ_Morizur_FC5_"
"NUP133","PSVZbyQSVZ_Morizur_FC5_"
"NUP155","PSVZbyQSVZ_Morizur_FC5_"
"NUP160","PSVZbyQSVZ_Morizur_FC5_"
"NUP188","PSVZbyQSVZ_Morizur_FC5_"
"NUP205","PSVZbyQSVZ_Morizur_FC5_"
"NUP210","PSVZbyQSVZ_Morizur_FC5_"
"NUP214","PSVZbyQSVZ_Morizur_FC5_"
"NUP35","PSVZbyQSVZ_Morizur_FC5_"
"NUP37","PSVZbyQSVZ_Morizur_FC5_"
"NUP50","PSVZbyQSVZ_Morizur_FC5_"
"NUP54","PSVZbyQSVZ_Morizur_FC5_"
"NUP62","PSVZbyQSVZ_Morizur_FC5_"
"NUP85","PSVZbyQSVZ_Morizur_FC5_"
"NUP88","PSVZbyQSVZ_Morizur_FC5_"
"NUP93","PSVZbyQSVZ_Morizur_FC5_"
"NUP98","QSVZbyPSVZ_Morizur_FC5_"
"NUP58","PSVZbyQSVZ_Morizur_FC5_"
"NUPR1","QSVZbyPSVZ_Morizur_FC5_"
"NUSAP1","PSVZbyQSVZ_Morizur_FC5_"
"NVL","PSVZbyQSVZ_Morizur_FC5_"
"NXF1","PSVZbyQSVZ_Morizur_FC5_"
"NXPE4","QSVZbyPSVZ_Morizur_FC5_"
"NXPH1","PSVZbyQSVZ_Morizur_FC5_"
"NXT1","PSVZbyQSVZ_Morizur_FC5_"
"OAF","QSVZbyPSVZ_Morizur_FC5_"
"OARD1","PSVZbyQSVZ_Morizur_FC5_"
"OAZ1","PSVZbyQSVZ_Morizur_FC5_"
"OAZ2","PSVZbyQSVZ_Morizur_FC5_"
"OAZ3","PSVZbyQSVZ_Morizur_FC5_"
"OBSL1","PSVZbyQSVZ_Morizur_FC5_"
"OCIAD1","QSVZbyPSVZ_Morizur_FC5_"
"OCIAD2","QSVZbyPSVZ_Morizur_FC5_"
"ODC1","PSVZbyQSVZ_Morizur_FC5_"
"ODF2","PSVZbyQSVZ_Morizur_FC5_"
"ODF2L","PSVZbyQSVZ_Morizur_FC5_"
"OFD1","PSVZbyQSVZ_Morizur_FC5_"
"OGDH","PSVZbyQSVZ_Morizur_FC5_"
"OGFOD1","PSVZbyQSVZ_Morizur_FC5_"
"OGN","PSVZbyQSVZ_Morizur_FC5_"
"OIP5","PSVZbyQSVZ_Morizur_FC5_"
"OLA1","PSVZbyQSVZ_Morizur_FC5_"
"OLFML1","QSVZbyPSVZ_Morizur_FC5_"
"OLFML2A","QSVZbyPSVZ_Morizur_FC5_"
"OLFML2B","QSVZbyPSVZ_Morizur_FC5_"
"OLFML3","PSVZbyQSVZ_Morizur_FC5_"
"OLIG1","QSVZbyPSVZ_Morizur_FC5_"
"OMA1","QSVZbyPSVZ_Morizur_FC5_"
"OMG","QSVZbyPSVZ_Morizur_FC5_"
"ONECUT2","PSVZbyQSVZ_Morizur_FC5_"
"OPALIN","QSVZbyPSVZ_Morizur_FC5_"
"OPCML","QSVZbyPSVZ_Morizur_FC5_"
"OPHN1","PSVZbyQSVZ_Morizur_FC5_"
"OPLAH","QSVZbyPSVZ_Morizur_FC5_"
"OPN1SW","PSVZbyQSVZ_Morizur_FC5_"
"OPTN","QSVZbyPSVZ_Morizur_FC5_"
"ORAI3","QSVZbyPSVZ_Morizur_FC5_"
"ORC2","PSVZbyQSVZ_Morizur_FC5_"
"ORC3","PSVZbyQSVZ_Morizur_FC5_"
"ORC5","PSVZbyQSVZ_Morizur_FC5_"
"ORC6","PSVZbyQSVZ_Morizur_FC5_"
"OS9","QSVZbyPSVZ_Morizur_FC5_"
"OSBP","PSVZbyQSVZ_Morizur_FC5_"
"OSBPL1A","QSVZbyPSVZ_Morizur_FC5_"
"OSBPL6","PSVZbyQSVZ_Morizur_FC5_"
"OSCAR","PSVZbyQSVZ_Morizur_FC5_"
"OSER1","PSVZbyQSVZ_Morizur_FC5_"
"OSGEPL1","QSVZbyPSVZ_Morizur_FC5_"
"OSGIN2","QSVZbyPSVZ_Morizur_FC5_"
"OST4","PSVZbyQSVZ_Morizur_FC5_"
"OSTC","PSVZbyQSVZ_Morizur_FC5_"
"OSTF1","QSVZbyPSVZ_Morizur_FC5_"
"OTUD5","QSVZbyPSVZ_Morizur_FC5_"
"OTUD6B","PSVZbyQSVZ_Morizur_FC5_"
"OTUD7A","QSVZbyPSVZ_Morizur_FC5_"
"OTUD7B","PSVZbyQSVZ_Morizur_FC5_"
"OTX1","PSVZbyQSVZ_Morizur_FC5_"
"OTX2","PSVZbyQSVZ_Morizur_FC5_"
"OVCA2","PSVZbyQSVZ_Morizur_FC5_"
"OXLD1","QSVZbyPSVZ_Morizur_FC5_"
"OXNAD1","PSVZbyQSVZ_Morizur_FC5_"
"OXSR1","PSVZbyQSVZ_Morizur_FC5_"
"P2RX4","QSVZbyPSVZ_Morizur_FC5_"
"P2RX7","QSVZbyPSVZ_Morizur_FC5_"
"P2RY14","PSVZbyQSVZ_Morizur_FC5_"
"P4HA3","QSVZbyPSVZ_Morizur_FC5_"
"PA2G4","PSVZbyQSVZ_Morizur_FC5_"
"PABPC4","PSVZbyQSVZ_Morizur_FC5_"
"PABPC4L","PSVZbyQSVZ_Morizur_FC5_"
"PACS1","PSVZbyQSVZ_Morizur_FC5_"
"PACSIN1","QSVZbyPSVZ_Morizur_FC5_"
"PADI2","QSVZbyPSVZ_Morizur_FC5_"
"PAF1","PSVZbyQSVZ_Morizur_FC5_"
"PAFAH1B2","PSVZbyQSVZ_Morizur_FC5_"
"PAFAH1B3","PSVZbyQSVZ_Morizur_FC5_"
"PAGR1","PSVZbyQSVZ_Morizur_FC5_"
"PAICS","PSVZbyQSVZ_Morizur_FC5_"
"PAIP1","PSVZbyQSVZ_Morizur_FC5_"
"PAIP2B","PSVZbyQSVZ_Morizur_FC5_"
"PAK1IP1","PSVZbyQSVZ_Morizur_FC5_"
"PAK3","PSVZbyQSVZ_Morizur_FC5_"
"PALB2","PSVZbyQSVZ_Morizur_FC5_"
"PALMD","QSVZbyPSVZ_Morizur_FC5_"
"PAM","PSVZbyQSVZ_Morizur_FC5_"
"PAM16","PSVZbyQSVZ_Morizur_FC5_"
"PAN2","PSVZbyQSVZ_Morizur_FC5_"
"PANX1","PSVZbyQSVZ_Morizur_FC5_"
"PAOX","PSVZbyQSVZ_Morizur_FC5_"
"PAPOLA","PSVZbyQSVZ_Morizur_FC5_"
"PAPSS2","QSVZbyPSVZ_Morizur_FC5_"
"PAQR3","QSVZbyPSVZ_Morizur_FC5_"
"PAQR4","QSVZbyPSVZ_Morizur_FC5_"
"PAQR5","PSVZbyQSVZ_Morizur_FC5_"
"PAQR6","QSVZbyPSVZ_Morizur_FC5_"
"PAQR7","QSVZbyPSVZ_Morizur_FC5_"
"PAQR8","QSVZbyPSVZ_Morizur_FC5_"
"PARD3","PSVZbyQSVZ_Morizur_FC5_"
"PARD6A","PSVZbyQSVZ_Morizur_FC5_"
"PARD6B","PSVZbyQSVZ_Morizur_FC5_"
"PARG","PSVZbyQSVZ_Morizur_FC5_"
"PARK7","PSVZbyQSVZ_Morizur_FC5_"
"PARL","PSVZbyQSVZ_Morizur_FC5_"
"PARP1","PSVZbyQSVZ_Morizur_FC5_"
"PARP11","PSVZbyQSVZ_Morizur_FC5_"
"PARP2","PSVZbyQSVZ_Morizur_FC5_"
"PARP3","QSVZbyPSVZ_Morizur_FC5_"
"PARP4","QSVZbyPSVZ_Morizur_FC5_"
"PARP9","PSVZbyQSVZ_Morizur_FC5_"
"PARPBP","PSVZbyQSVZ_Morizur_FC5_"
"PARS2","PSVZbyQSVZ_Morizur_FC5_"
"PARVA","PSVZbyQSVZ_Morizur_FC5_"
"PARVB","QSVZbyPSVZ_Morizur_FC5_"
"PASK","PSVZbyQSVZ_Morizur_FC5_"
"PATL1","PSVZbyQSVZ_Morizur_FC5_"
"PATZ1","PSVZbyQSVZ_Morizur_FC5_"
"PAWR","QSVZbyPSVZ_Morizur_FC5_"
"PAX6","PSVZbyQSVZ_Morizur_FC5_"
"PAXBP1","PSVZbyQSVZ_Morizur_FC5_"
"PBDC1","PSVZbyQSVZ_Morizur_FC5_"
"PBK","PSVZbyQSVZ_Morizur_FC5_"
