Gene,Category
Nat8f7,astroBYoFC5
Gm43126,astroBYoFC5
Pxmp2,astroBYoFC5
Gm44899,astroBYoFC5
Gemin8,astroBYoFC5
Gm37427,astroBYoFC5
Gabrb1,astroBYoFC5
Chn1os3,astroBYoFC5
Gm17746,astroBYoFC5
Flnc,astroBYoFC5
Palld,astroBYoFC5
Gm48606,astroBYoFC5
Gm36500,astroBYoFC5
Kctd14,astroBYoFC5
Cecr2,astroBYoFC5
Dmp1,astroBYoFC5
Tmprss7,astroBYoFC5
D630023O14Rik,astroBYoFC5
Gm20633,astroBYoFC5
Cachd1,astroBYoFC5
Kif18a,astroBYoFC5
Cep89,astroBYoFC5
Gm973,astroBYoFC5
Ppp1r32,astroBYoFC5
Gm26512,astroBYoFC5
Tex13c2,astroBYoFC5
Myrip,astroBYoFC5
Rhcg,astroBYoFC5
Gm48007,astroBYoFC5
Gm6077,astroBYoFC5
Catsper2,astroBYoFC5
Gm16793,astroBYoFC5
Gm7370,astroBYoFC5
Gm18429,astroBYoFC5
Gm30655,astroBYoFC5
Arhgap8,astroBYoFC5
Pih1d2,astroBYoFC5
St6galnac5,astroBYoFC5
Mamdc2,astroBYoFC5
Gstm6,astroBYoFC5
Olfr1511,astroBYoFC5
Gm15545,astroBYoFC5
B230311B06Rik,astroBYoFC5
Glycam1,astroBYoFC5
Nat8f2,astroBYoFC5
Col4a5,astroBYoFC5
Vit,astroBYoFC5
Map7d3,astroBYoFC5
Papss2,astroBYoFC5
F630040K05Rik,astroBYoFC5
Spag1,astroBYoFC5
Npas3,astroBYoFC5
AI182371,astroBYoFC5
Gm44956,astroBYoFC5
Pcsk9,astroBYoFC5
4931406G06Rik,astroBYoFC5
Gm46218,astroBYoFC5
Plekhd1,astroBYoFC5
Zhx2,astroBYoFC5
Rarres1,astroBYoFC5
Gm12406,astroBYoFC5
Tmc4,astroBYoFC5
Zfp990,astroBYoFC5
Gm39375,astroBYoFC5
AC164433.1,astroBYoFC5
Hs3st3b1,astroBYoFC5
Gm44764,astroBYoFC5
Vwa8,astroBYoFC5
Car5b,astroBYoFC5
9530052E02Rik,astroBYoFC5
Gm12494,astroBYoFC5
Dock1,astroBYoFC5
Ppara,astroBYoFC5
Nat8f3,astroBYoFC5
Gpatch2,astroBYoFC5
Ccdc96,astroBYoFC5
Ggnbp1,astroBYoFC5
Grifin,astroBYoFC5
Pkdrej,astroBYoFC5
Lrrc38,astroBYoFC5
Fam189a2,astroBYoFC5
Gm6556,astroBYoFC5
Bdnf,astroBYoFC5
Gm37016,astroBYoFC5
Lrrc9,astroBYoFC5
Gm47796,astroBYoFC5
Gm15601,astroBYoFC5
Cnn1,astroBYoFC5
Meis1,astroBYoFC5
Egfl6,astroBYoFC5
Ddo,astroBYoFC5
Lgals12,astroBYoFC5
Gm2885,astroBYoFC5
2310014F06Rik,astroBYoFC5
Ddr2,astroBYoFC5
Gm26703,astroBYoFC5
Gm47431,astroBYoFC5
Pantr1,astroBYoFC5
Prrx2,astroBYoFC5
Gm27668,astroBYoFC5
Btnl7-ps,astroBYoFC5
Ptch2,astroBYoFC5
Dpf3,astroBYoFC5
BC067074,astroBYoFC5
Plce1,astroBYoFC5
Gm44117,astroBYoFC5
Gm34829,astroBYoFC5
E530011L22Rik,astroBYoFC5
Lrrc74b,astroBYoFC5
Csgalnact1,astroBYoFC5
Gm31614,astroBYoFC5
Adcy2,astroBYoFC5
Ehbp1,astroBYoFC5
Gm26721,astroBYoFC5
Mcc,astroBYoFC5
Gm30122,astroBYoFC5
Thbs4,astroBYoFC5
Gm24334,astroBYoFC5
Dnali1,astroBYoFC5
Stc2,astroBYoFC5
Gm29260,astroBYoFC5
Prss43,astroBYoFC5
Gm38019,astroBYoFC5
Ttc23,astroBYoFC5
9630028B13Rik,astroBYoFC5
Gm12963,astroBYoFC5
Tekt5,astroBYoFC5
Adgrb3,astroBYoFC5
9830144P21Rik,astroBYoFC5
2010007H06Rik,astroBYoFC5
Gm47943,astroBYoFC5
6430500D05Rik,astroBYoFC5
Gm48089,astroBYoFC5
Alms1,astroBYoFC5
Zfp879,astroBYoFC5
Gsg1l,astroBYoFC5
Gm15191,astroBYoFC5
Gm5407,astroBYoFC5
Cap2,astroBYoFC5
Kyat3,astroBYoFC5
Kcng4,astroBYoFC5
Lingo4,astroBYoFC5
Garem1,astroBYoFC5
Fmn2,astroBYoFC5
Qrfpr,astroBYoFC5
Gm29443,astroBYoFC5
CR974586.6,astroBYoFC5
Dync2h1,astroBYoFC5
Gm26862,astroBYoFC5
Hrh1,astroBYoFC5
Prdm5,astroBYoFC5
Rbm20,astroBYoFC5
Cyp7b1,astroBYoFC5
Gm33756,astroBYoFC5
Gm20646,astroBYoFC5
Bcar3,astroBYoFC5
Gramd1c,astroBYoFC5
9630013D21Rik,astroBYoFC5
Ccdc62,astroBYoFC5
Alms1-ps2,astroBYoFC5
Ptchd4,astroBYoFC5
Exd1,astroBYoFC5
Gm26671,astroBYoFC5
Bmp15,astroBYoFC5
C1s2,astroBYoFC5
Nme7,astroBYoFC5
Gm40709,astroBYoFC5
Gm25262,astroBYoFC5
Fmo4,astroBYoFC5
Gm27238,astroBYoFC5
Large2,astroBYoFC5
Gm867,astroBYoFC5
Chrna1os,astroBYoFC5
Slc2a12,astroBYoFC5
Kcnn2,astroBYoFC5
Zfp389,astroBYoFC5
Calr4,astroBYoFC5
Gm7972,astroBYoFC5
A930017M01Rik,astroBYoFC5
4930488L21Rik,astroBYoFC5
Gpr156,astroBYoFC5
Dnaaf3,astroBYoFC5
Gm10688,astroBYoFC5
Rapgef3os2,astroBYoFC5
6530411M01Rik,astroBYoFC5
Neil3,astroBYoFC5
Capn11,astroBYoFC5
Pole,astroBYoFC5
Rora,astroBYoFC5
Maob,astroBYoFC5
Gm44257,astroBYoFC5
Lpin3,astroBYoFC5
Ccdc138,astroBYoFC5
1700025F24Rik,astroBYoFC5
Tigit,astroBYoFC5
Prkd1,astroBYoFC5
Gm45442,astroBYoFC5
BC030499,astroBYoFC5
Gm43109,astroBYoFC5
Dnah14,astroBYoFC5
BC037032,astroBYoFC5
Gm48826,astroBYoFC5
Arhgap42,astroBYoFC5
Gm26693,astroBYoFC5
Gm7061,astroBYoFC5
Casq1,astroBYoFC5
Plch1,astroBYoFC5
Med12l,astroBYoFC5
Lyrm4,astroBYoFC5
Gm17501,astroBYoFC5
Zmynd10,astroBYoFC5
Gm12336,astroBYoFC5
A730020M07Rik,astroBYoFC5
Lhfp,astroBYoFC5
Glis3,astroBYoFC5
Gm37484,astroBYoFC5
Fras1,astroBYoFC5
Dnaic1,astroBYoFC5
Atp13a5,astroBYoFC5
A530076I17Rik,astroBYoFC5
Gm43013,astroBYoFC5
Cmya5,astroBYoFC5
Osr2,astroBYoFC5
Rpl7l1-ps1,astroBYoFC5
Gm30108,astroBYoFC5
A230107N01Rik,astroBYoFC5
Prss45,astroBYoFC5
Dynlrb2,astroBYoFC5
Axdnd1,astroBYoFC5
5033404E19Rik,astroBYoFC5
Gm10988,astroBYoFC5
Gm18300,astroBYoFC5
Tenm3,astroBYoFC5
Dgkb,astroBYoFC5
Gm47237,astroBYoFC5
Ghr,astroBYoFC5
D030047H15Rik,astroBYoFC5
3830432H09Rik,astroBYoFC5
2810049E08Rik,astroBYoFC5
Nckap5,astroBYoFC5
Tekt4,astroBYoFC5
Gm44037,astroBYoFC5
Gm43231,astroBYoFC5
Gm21859,astroBYoFC5
Gulp1,astroBYoFC5
Lama2,astroBYoFC5
Vgll2,astroBYoFC5
Mansc1,astroBYoFC5
Adamts3,astroBYoFC5
Gm11992,astroBYoFC5
Gm16499,astroBYoFC5
Rnf182,astroBYoFC5
Gm25975,astroBYoFC5
Gm9959,astroBYoFC5
Gm5599,astroBYoFC5
Gm37103,astroBYoFC5
Gm24076,astroBYoFC5
Elf5,astroBYoFC5
Nat8f6,astroBYoFC5
Nr3c2,astroBYoFC5
3110099E03Rik,astroBYoFC5
Gm48574,astroBYoFC5
Gm18672,astroBYoFC5
Tmem89,astroBYoFC5
Gm807,astroBYoFC5
Foxr2,astroBYoFC5
Gm45425,astroBYoFC5
K230010J24Rik,astroBYoFC5
Lrrc52,astroBYoFC5
Otc,astroBYoFC5
Gm12697,astroBYoFC5
Intu,astroBYoFC5
Gm24668,astroBYoFC5
1810010K12Rik,astroBYoFC5
Dmd,astroBYoFC5
AC125371.1,astroBYoFC5
Arhgef33,astroBYoFC5
4930515G13Rik,astroBYoFC5
Ppp1r27,astroBYoFC5
Gm44773,astroBYoFC5
Gm37037,astroBYoFC5
Car3,astroBYoFC5
4932438H23Rik,astroBYoFC5
Gm29460,astroBYoFC5
Gm12259,astroBYoFC5
Gm5173,astroBYoFC5
Gm24409,astroBYoFC5
Gm12105,astroBYoFC5
Pbld2,astroBYoFC5
Stpg3,astroBYoFC5
Gm18905,astroBYoFC5
Rgs6,astroBYoFC5
Gm5847,astroBYoFC5
Gpc5,astroBYoFC5
Gm47972,astroBYoFC5
Stoml3,astroBYoFC5
Gdf10,astroBYoFC5
Gm25332,astroBYoFC5
Fam151a,astroBYoFC5
Gm43078,astroBYoFC5
D630039A03Rik,astroBYoFC5
Efhc1,astroBYoFC5
Mir1953,astroBYoFC5
Gm13326,astroBYoFC5
5430427N15Rik,astroBYoFC5
9330154J02Rik,astroBYoFC5
Gm11382,astroBYoFC5
Gm37829,astroBYoFC5
Gm42458,astroBYoFC5
Klf14,astroBYoFC5
D330037F02Rik,astroBYoFC5
Gm13387,astroBYoFC5
Gm43549,astroBYoFC5
Arntl2,astroBYoFC5
4930449E01Rik,astroBYoFC5
Gm45168,astroBYoFC5
1810062G17Rik,astroBYoFC5
Ccna1,astroBYoFC5
Gm8492,astroBYoFC5
Gm14860,astroBYoFC5
Plscr2,astroBYoFC5
Gm9111,astroBYoFC5
2810030D12Rik,astroBYoFC5
Olfr91,astroBYoFC5
Gm23804,astroBYoFC5
Gm25794,astroBYoFC5
Ppp1r36,astroBYoFC5
Gm48275,astroBYoFC5
Gm5655,astroBYoFC5
Hrh4,astroBYoFC5
Mettl11b,astroBYoFC5
Gm6990,astroBYoFC5
A930014E01Rik,astroBYoFC5
Gm21028,astroBYoFC5
Lipt1,astroBYoFC5
Gm26940,astroBYoFC5
Gm18960,astroBYoFC5
Gm26243,astroBYoFC5
Gm6009,astroBYoFC5
Mir92b,astroBYoFC5
Gm22875,astroBYoFC5
Gm17081,astroBYoFC5
Gm22004,astroBYoFC5
AC156016.1,astroBYoFC5
Gm6134,astroBYoFC5
Snhg7,astroBYoFC5
Gm25417,astroBYoFC5
Gm11572,astroBYoFC5
Scarna17,astroBYoFC5
Gm22138,astroBYoFC5
Mir5626,astroBYoFC5
Gm4910,astroBYoFC5
Gm47074,astroBYoFC5
Mir3089,astroBYoFC5
Trbj2-4,astroBYoFC5
Gm37784,astroBYoFC5
Mrs2,astroBYoFC5
Gm5512,astroBYoFC5
Med12,astroBYoFC5
Bms1,astroBYoFC5
Gm9134,astroBYoFC5
Ttll4,astroBYoFC5
Arhgef17,astroBYoFC5
Mdn1,astroBYoFC5
Gm5446,astroBYoFC5
Klf7,astroBYoFC5
Gcsh,astroBYoFC5
Plekhg2,astroBYoFC5
Gm4972,astroBYoFC5
Kif7,astroBYoFC5
Gm16581,astroBYoFC5
Oplah,astroBYoFC5
Akap9,astroBYoFC5
Tmem56,astroBYoFC5
Cluh,astroBYoFC5
Rftn2,astroBYoFC5
Arhgap21,astroBYoFC5
Gla,astroBYoFC5
Pfkm,astroBYoFC5
Atp2a2,astroBYoFC5
Ddah1,astroBYoFC5
Ubr5,astroBYoFC5
Zbtb37,astroBYoFC5
Fkbp10,astroBYoFC5
Rhpn1,astroBYoFC5
Arhgef12,astroBYoFC5
Nkain4,astroBYoFC5
Spag9,astroBYoFC5
Odf2l,astroBYoFC5
Srrm2,astroBYoFC5
Ildr2,astroBYoFC5
Trip6,astroBYoFC5
AC122858.2,astroBYoFC5
Wnk2,astroBYoFC5
BC034090,astroBYoFC5
Dkk3,astroBYoFC5
Dmrta2os,astroBYoFC5
Dpy19l3,astroBYoFC5
Tnik,astroBYoFC5
Dsn1,astroBYoFC5
Homer1,astroBYoFC5
Zkscan8,astroBYoFC5
Gm13375,astroBYoFC5
Zbtb41,astroBYoFC5
Gm7229,astroBYoFC5
Snapc1,astroBYoFC5
Nsdhl,astroBYoFC5
Ocrl,astroBYoFC5
D930016D06Rik,astroBYoFC5
Pcdh18,astroBYoFC5
Sfrp4,astroBYoFC5
Rfx5,astroBYoFC5
Atxn7l2,astroBYoFC5
Angptl4,astroBYoFC5
Irf2bp2,astroBYoFC5
n-R5s54,astroBYoFC5
Cacnb1,astroBYoFC5
Arx,astroBYoFC5
Pmm1,astroBYoFC5
Msi2,astroBYoFC5
Gjc1,astroBYoFC5
Cpeb4,astroBYoFC5
Prrc2c,astroBYoFC5
Fut9,astroBYoFC5
Chic1,astroBYoFC5
Fam167a,astroBYoFC5
Topbp1-ps2,astroBYoFC5
Zeb1,astroBYoFC5
Hspb8,astroBYoFC5
S1pr3,astroBYoFC5
Atp1b1,astroBYoFC5
Chst10,astroBYoFC5
Nktr,astroBYoFC5
Nova1,astroBYoFC5
Emx2,astroBYoFC5
Wwtr1,astroBYoFC5
Fdps,astroBYoFC5
Zfp219,astroBYoFC5
Meis2,astroBYoFC5
Arglu1,astroBYoFC5
Srek1,astroBYoFC5
Cyp2j9,astroBYoFC5
Rragd,astroBYoFC5
N4bp2,astroBYoFC5
Tra2a,astroBYoFC5
Osmr,astroBYoFC5
Fnbp1,astroBYoFC5
Kif21a,astroBYoFC5
Adgrl1,astroBYoFC5
Gm13727,astroBYoFC5
Gm47814,astroBYoFC5
Gpld1,astroBYoFC5
Klf5,astroBYoFC5
2700033N17Rik,astroBYoFC5
Ythdc1,astroBYoFC5
Gm22513,astroBYoFC5
Tnrc6a,astroBYoFC5
Gm4739,astroBYoFC5
C230035I16Rik,astroBYoFC5
Impact,astroBYoFC5
Nmt2,astroBYoFC5
Usp51,astroBYoFC5
Gm45169,astroBYoFC5
Gm47572,astroBYoFC5
Gm44898,astroBYoFC5
Luc7l3,astroBYoFC5
Guf1,astroBYoFC5
Kidins220,astroBYoFC5
Prelid3a,astroBYoFC5
Gm14502,astroBYoFC5
Paxbp1,astroBYoFC5
Gramd3,astroBYoFC5
Astn1,astroBYoFC5
Wnt5a,astroBYoFC5
Slc2a4rg-ps,astroBYoFC5
Zfp445,astroBYoFC5
Prpf4b,astroBYoFC5
Inhbb,astroBYoFC5
Ptprf,astroBYoFC5
Dhcr7,astroBYoFC5
Gm43597,astroBYoFC5
Glns-ps1,astroBYoFC5
Pnn,astroBYoFC5
Dzip1,astroBYoFC5
Fam171b,astroBYoFC5
Tagln3,astroBYoFC5
Vldlr,astroBYoFC5
Phyhipl,astroBYoFC5
Cpxm1,astroBYoFC5
Spred3,astroBYoFC5
Rcn2,astroBYoFC5
Inpp5j,astroBYoFC5
Sod3,astroBYoFC5
Tubb2a,astroBYoFC5
Hsd17b7,astroBYoFC5
Ltbp3,astroBYoFC5
Ephb4,astroBYoFC5
Rgcc,astroBYoFC5
Ccdc39,astroBYoFC5
Gm4798,astroBYoFC5
Amer2,astroBYoFC5
Gm13502,astroBYoFC5
Syde1,astroBYoFC5
Zfp334,astroBYoFC5
Epdr1,astroBYoFC5
Foxg1,astroBYoFC5
Bmp7,astroBYoFC5
Mtss1l,astroBYoFC5
Gm18103,astroBYoFC5
Trim62,astroBYoFC5
Pcdh10,astroBYoFC5
Map9,astroBYoFC5
Slc29a2,astroBYoFC5
Syngap1,astroBYoFC5
Pacsin3,astroBYoFC5
Krba1,astroBYoFC5
Ctgf,astroBYoFC5
Gm15900,astroBYoFC5
Cspg5,astroBYoFC5
Zfp14,astroBYoFC5
Adgrb2,astroBYoFC5
Plcd1,astroBYoFC5
Tob1,astroBYoFC5
Gm6781,astroBYoFC5
Nes,astroBYoFC5
Afap1l2,astroBYoFC5
Fbxo2,astroBYoFC5
Hmgb3,astroBYoFC5
Zfp354c,astroBYoFC5
Rab36,astroBYoFC5
Rgl3,astroBYoFC5
Fbxo44,astroBYoFC5
1500009C09Rik,astroBYoFC5
Per2,astroBYoFC5
Miat,astroBYoFC5
Zfp948,astroBYoFC5
Cxcl14,astroBYoFC5
Agrn,astroBYoFC5
Perm1,astroBYoFC5
Dmrta2,astroBYoFC5
Mir124-2hg,astroBYoFC5
Gpm6b,astroBYoFC5
Lss,astroBYoFC5
9330132A10Rik,astroBYoFC5
2610035F20Rik,astroBYoFC5
Gm21781,astroBYoFC5
Zfp783,astroBYoFC5
Slc4a3,astroBYoFC5
Mdk,astroBYoFC5
Hey1,astroBYoFC5
1810010H24Rik,astroBYoFC5
Serpina3n,astroBYoFC5
Cavin3,astroBYoFC5
Epas1,astroBYoFC5
Asrgl1,astroBYoFC5
Hmgcs1,astroBYoFC5
Emid1,astroBYoFC5
5930409G06Rik,astroBYoFC5
Gm11914,astroBYoFC5
Zkscan2,astroBYoFC5
Dtx1,astroBYoFC5
Gpr37l1,astroBYoFC5
Gpm6a,astroBYoFC5
Plat,astroBYoFC5
Arhgef25,astroBYoFC5
Gm48445,astroBYoFC5
Lrp3,astroBYoFC5
Lgalsl,astroBYoFC5
Glul,astroBYoFC5
Itgb8,astroBYoFC5
Sik1,astroBYoFC5
Adgrb1,astroBYoFC5
Car2,astroBYoFC5
Maff,astroBYoFC5
Sqle,astroBYoFC5
Nptx2,astroBYoFC5
Dmpk,astroBYoFC5
Fzd1,astroBYoFC5
Pcdh8,astroBYoFC5
Arhgef40,astroBYoFC5
Scd2,astroBYoFC5
1700110C19Rik,astroBYoFC5
Celsr2,astroBYoFC5
Nrbp2,astroBYoFC5
AC154636.1,astroBYoFC5
Arxes2,astroBYoFC5
Gm7329,astroBYoFC5
Fads1,astroBYoFC5
Ephb4,endoBYoFC5
Nes,endoBYoFC5
Wwtr1,endoBYoFC5
Osmr,endoBYoFC5
Angptl4,endoBYoFC5
Gjc1,endoBYoFC5
Fkbp10,endoBYoFC5
Ccdc141,endoBYoFC5
Slco1c1,endoBYoFC5
Ly6a,endoBYoFC5
AU021092,endoBYoFC5
Foxq1,endoBYoFC5
Tmem252,endoBYoFC5
Adgrl4,endoBYoFC5
Pecam1,endoBYoFC5
Fgfbp1,endoBYoFC5
Tie1,endoBYoFC5
Madcam1,endoBYoFC5
Kdr,endoBYoFC5
Cdh5,endoBYoFC5
Slco1a4,endoBYoFC5
Ushbp1,endoBYoFC5
Slc22a8,endoBYoFC5
Apold1,endoBYoFC5
Adgrf5,endoBYoFC5
Igfbp7,endoBYoFC5
Stap2,endoBYoFC5
Pcdh12,endoBYoFC5
Sox17,endoBYoFC5
Flt1,endoBYoFC5
Tdrp,endoBYoFC5
Abcb1a,endoBYoFC5
Tm4sf1,endoBYoFC5
Lsr,endoBYoFC5
Robo4,endoBYoFC5
Ocln,endoBYoFC5
Hrct1,endoBYoFC5
Mmrn2,endoBYoFC5
Sema3g,endoBYoFC5
Adcy4,endoBYoFC5
Egfl7,endoBYoFC5
Ackr2,endoBYoFC5
She,endoBYoFC5
Gja4,endoBYoFC5
Serpinb6b,endoBYoFC5
Wfdc1,endoBYoFC5
Arhgap29,endoBYoFC5
Bvht,endoBYoFC5
Tek,endoBYoFC5
Grrp1,endoBYoFC5
Ptprb,endoBYoFC5
Thsd1,endoBYoFC5
Nostrin,endoBYoFC5
Tnfrsf10b,endoBYoFC5
Bsg,endoBYoFC5
Asb4,endoBYoFC5
Gm32688,endoBYoFC5
Sigirr,endoBYoFC5
Slc19a3,endoBYoFC5
Foxl2,endoBYoFC5
Scgb3a1,endoBYoFC5
Aplnr,endoBYoFC5
Foxf2,endoBYoFC5
Flt4,endoBYoFC5
Esam,endoBYoFC5
Slc38a5,endoBYoFC5
Nampt,endoBYoFC5
Scarf1,endoBYoFC5
Adamtsl2,endoBYoFC5
Kcnj8,endoBYoFC5
Ccdc152,endoBYoFC5
Egfl8,endoBYoFC5
Rassf9,endoBYoFC5
Myct1,endoBYoFC5
Csrp2,endoBYoFC5
Higd1b,endoBYoFC5
Akr1c14,endoBYoFC5
Kank3,endoBYoFC5
Slc39a8,endoBYoFC5
Cdkn2b,endoBYoFC5
Flvcr2,endoBYoFC5
Tnfsf10,endoBYoFC5
N4bp3,endoBYoFC5
Car4,endoBYoFC5
Dll4,endoBYoFC5
Arhgef5,endoBYoFC5
Megf6,endoBYoFC5
Slc35f2,endoBYoFC5
Bcl6b,endoBYoFC5
Tbx3,endoBYoFC5
Trim16,endoBYoFC5
Ly75,endoBYoFC5
Tbx1,endoBYoFC5
Ankrd37,endoBYoFC5
Gm28527,endoBYoFC5
C130074G19Rik,endoBYoFC5
Sox18,endoBYoFC5
Pltp,endoBYoFC5
Cavin1,endoBYoFC5
Gm5,endoBYoFC5
Fam124b,endoBYoFC5
Emcn,endoBYoFC5
Hmgcs2,endoBYoFC5
Ccm2l,endoBYoFC5
Foxl2os,endoBYoFC5
Clec14a,endoBYoFC5
Kcnj2,endoBYoFC5
Ces2b,endoBYoFC5
Ppm1j,endoBYoFC5
Gm13450,endoBYoFC5
Slc52a3,endoBYoFC5
Nos3,endoBYoFC5
Exoc3l,endoBYoFC5
Gm8995,endoBYoFC5
Slc16a1,endoBYoFC5
Icam2,endoBYoFC5
Gm2996,endoBYoFC5
Slc7a1,endoBYoFC5
Slfn5,endoBYoFC5
Proser2,endoBYoFC5
Rhod,endoBYoFC5
Gimap5,endoBYoFC5
Grb7,endoBYoFC5
Gpihbp1,endoBYoFC5
Tfrc,endoBYoFC5
Abcc6,endoBYoFC5
4930578C19Rik,endoBYoFC5
Gm8174,endoBYoFC5
Cgnl1,endoBYoFC5
Cd40,endoBYoFC5
Ctsw,endoBYoFC5
Pglyrp1,endoBYoFC5
Gimap9,endoBYoFC5
Stra6,endoBYoFC5
Slc2a1,endoBYoFC5
Rasip1,endoBYoFC5
Rps2-ps6,endoBYoFC5
BC028528,endoBYoFC5
Hspa12b,endoBYoFC5
Zfp366,endoBYoFC5
Marveld2,endoBYoFC5
Mill2,endoBYoFC5
Gm13033,endoBYoFC5
Nid1,endoBYoFC5
Gm43906,endoBYoFC5
Gkn3,endoBYoFC5
Rai14,endoBYoFC5
Rhoj,endoBYoFC5
Rflnb,endoBYoFC5
Efna1,endoBYoFC5
Cdc42ep3,endoBYoFC5
Cd93,endoBYoFC5
Fgd5,endoBYoFC5
Itm2a,endoBYoFC5
Srarp,endoBYoFC5
Adgra2,endoBYoFC5
Gata2,endoBYoFC5
Chp2,endoBYoFC5
Erg,endoBYoFC5
Col4a2,endoBYoFC5
Cyp8b1,endoBYoFC5
Trav14d-3-dv8,endoBYoFC5
Zap70,endoBYoFC5
Meox1,endoBYoFC5
Gimap8,endoBYoFC5
Gm14207,endoBYoFC5
Gm26809,endoBYoFC5
Ets1,endoBYoFC5
Vwa1,endoBYoFC5
Gm3716,endoBYoFC5
Cyyr1,endoBYoFC5
Tnfaip8l1,endoBYoFC5
Mmp25,endoBYoFC5
Akap12,endoBYoFC5
Gm45552,endoBYoFC5
Cd34,endoBYoFC5
Fam129a,endoBYoFC5
Clec1a,endoBYoFC5
Nos2,endoBYoFC5
Kcp,endoBYoFC5
Apcdd1,endoBYoFC5
Sema7a,endoBYoFC5
Kctd12b,endoBYoFC5
Gm18303,endoBYoFC5
Csf3,endoBYoFC5
Podxl,endoBYoFC5
Ly6c1,endoBYoFC5
Prkd2,endoBYoFC5
Slc39a10,endoBYoFC5
Gstm2,endoBYoFC5
AC164883.6,endoBYoFC5
Foxc1,endoBYoFC5
Lama4,endoBYoFC5
Atad3aos,endoBYoFC5
Casp6,endoBYoFC5
Cd151,endoBYoFC5
Gm19590,endoBYoFC5
Uaca,endoBYoFC5
Dok4,endoBYoFC5
Gimap4,endoBYoFC5
Fli1,endoBYoFC5
Rps11,endoBYoFC5
Tnfrsf11b,endoBYoFC5
Col4a1,endoBYoFC5
Pmaip1,endoBYoFC5
Kank4,endoBYoFC5
Slc16a4,endoBYoFC5
Gm11942,endoBYoFC5
Nlrc3,endoBYoFC5
Net1,endoBYoFC5
Gm10030,endoBYoFC5
4833403J16Rik,endoBYoFC5
St8sia4,endoBYoFC5
Serpinb9,endoBYoFC5
Acvrl1,endoBYoFC5
Zic3,endoBYoFC5
Clic5,endoBYoFC5
Lamb1,endoBYoFC5
Itga1,endoBYoFC5
2010109P13Rik,endoBYoFC5
Gm5697,endoBYoFC5
Magix,endoBYoFC5
Cast,endoBYoFC5
Rgs5,endoBYoFC5
Fzd6,endoBYoFC5
Pkn3,endoBYoFC5
Serpina3h,endoBYoFC5
Prcp,endoBYoFC5
Gpr4,endoBYoFC5
Procr,endoBYoFC5
Notumos,endoBYoFC5
Dennd3,endoBYoFC5
Gstt2,endoBYoFC5
Slc43a3,endoBYoFC5
Tinagl1,endoBYoFC5
Kitl,endoBYoFC5
Krtap9-1,endoBYoFC5
Cldn6,endoBYoFC5
Ppic,endoBYoFC5
Ramp2,endoBYoFC5
Pomc,endoBYoFC5
Spata25,endoBYoFC5
Cldn5,endoBYoFC5
Gm44226,endoBYoFC5
Gm36028,endoBYoFC5
Gm48783,endoBYoFC5
Arhgef15,endoBYoFC5
Clec2d,endoBYoFC5
Stc1,endoBYoFC5
Gm11567,endoBYoFC5
Gm12868,endoBYoFC5
Pear1,endoBYoFC5
Acer2,endoBYoFC5
Tbxa2r,endoBYoFC5
Fn1,endoBYoFC5
Myo1b,endoBYoFC5
Gm15658,endoBYoFC5
Itga4,endoBYoFC5
Hic1,endoBYoFC5
Rnf125,endoBYoFC5
Des,endoBYoFC5
Ndufa4l2,endoBYoFC5
Gm7665,endoBYoFC5
Srgn,endoBYoFC5
Abcc9,endoBYoFC5
Nrp1,endoBYoFC5
Fbln5,endoBYoFC5
Ehd2,endoBYoFC5
Bambi,endoBYoFC5
Znf41-ps,endoBYoFC5
Gimap6,endoBYoFC5
Maoa,endoBYoFC5
Gm8990,endoBYoFC5
Rab11fip1,endoBYoFC5
S100a11,endoBYoFC5
Arhgap18,endoBYoFC5
Gm48609,endoBYoFC5
Abcg2,endoBYoFC5
Galnt15,endoBYoFC5
Irx3,endoBYoFC5
Thbd,endoBYoFC5
Xaf1,endoBYoFC5
Il27ra,endoBYoFC5
Samd9l,endoBYoFC5
F2rl3,endoBYoFC5
St6galnac2,endoBYoFC5
4930555A03Rik,endoBYoFC5
4933421A08Rik,endoBYoFC5
Mmp28,endoBYoFC5
Tcaf2,endoBYoFC5
Helz2,endoBYoFC5
Pls3,endoBYoFC5
Gm40117,endoBYoFC5
Cox4i2,endoBYoFC5
Gm11769,endoBYoFC5
Crybb3,endoBYoFC5
Gm18246,endoBYoFC5
Cnn2,endoBYoFC5
Slc30a1,endoBYoFC5
Nomo1,endoBYoFC5
Tfpi,endoBYoFC5
Notum,endoBYoFC5
Heg1,endoBYoFC5
Mospd1,endoBYoFC5
Trim25,endoBYoFC5
Hspg2,endoBYoFC5
Lipa,endoBYoFC5
Ltbp4,endoBYoFC5
Vwf,endoBYoFC5
Eng,endoBYoFC5
Slc16a11,endoBYoFC5
Crry-ps,endoBYoFC5
Gm5526,endoBYoFC5
Def6,endoBYoFC5
Hilpda,endoBYoFC5
Serpina3g,endoBYoFC5
Apln,endoBYoFC5
Adgre5,endoBYoFC5
Ncaph,endoBYoFC5
Crybg3,endoBYoFC5
Rassf3,endoBYoFC5
Lrrc32,endoBYoFC5
Smtn,endoBYoFC5
Gm26799,endoBYoFC5
Pcp4l1,endoBYoFC5
Anxa3,endoBYoFC5
Psors1c2,endoBYoFC5
Epor,endoBYoFC5
Slc6a6,endoBYoFC5
Sox7,endoBYoFC5
Ptgis,endoBYoFC5
