Gene,Category
Prrt2,NeuronByothersCuffdiff2FCover20
Dopey1,NeuronByothersCuffdiff2FCover20
Nbea,NeuronByothersCuffdiff2FCover20
A730035I17Rik,NeuronByothersCuffdiff2FCover20
Islr2,NeuronByothersCuffdiff2FCover20
Gpc1,NeuronByothersCuffdiff2FCover20
Scube3,NeuronByothersCuffdiff2FCover20
Ebf3,NeuronByothersCuffdiff2FCover20
Nrg3,NeuronByothersCuffdiff2FCover20
Dync1i1,NeuronByothersCuffdiff2FCover20
Cacna2d2,NeuronByothersCuffdiff2FCover20
Map3k9,NeuronByothersCuffdiff2FCover20
Rian,NeuronByothersCuffdiff2FCover20
Gprin3,NeuronByothersCuffdiff2FCover20
Meg3,NeuronByothersCuffdiff2FCover20
Rian,NeuronByothersCuffdiff2FCover20
Gnas,NeuronByothersCuffdiff2FCover20
Gm29683,NeuronByothersCuffdiff2FCover20
E330013P04Rik,NeuronByothersCuffdiff2FCover20
Celf4,NeuronByothersCuffdiff2FCover20
1700013F07Rik,NeuronByothersCuffdiff2FCover20
Cntn5,NeuronByothersCuffdiff2FCover20
Cacna2d2,NeuronByothersCuffdiff2FCover20
Gpr22,NeuronByothersCuffdiff2FCover20
Slc32a1,NeuronByothersCuffdiff2FCover20
Jakmip1,NeuronByothersCuffdiff2FCover20
L1cam,NeuronByothersCuffdiff2FCover20
Gabrg2,NeuronByothersCuffdiff2FCover20
Gcgr,NeuronByothersCuffdiff2FCover20
Krt73,NeuronByothersCuffdiff2FCover20
Slco5a1,NeuronByothersCuffdiff2FCover20
Meg3,NeuronByothersCuffdiff2FCover20
Adarb2,NeuronByothersCuffdiff2FCover20
Slc35f4,NeuronByothersCuffdiff2FCover20
Crmp1,NeuronByothersCuffdiff2FCover20
Abi2,NeuronByothersCuffdiff2FCover20
Gm30648,NeuronByothersCuffdiff2FCover20
Syt1,NeuronByothersCuffdiff2FCover20
Camsap1,NeuronByothersCuffdiff2FCover20
P2rx5,NeuronByothersCuffdiff2FCover20
Carmil3,NeuronByothersCuffdiff2FCover20
Mrap2,NeuronByothersCuffdiff2FCover20
Gm14204,NeuronByothersCuffdiff2FCover20
Rian,NeuronByothersCuffdiff2FCover20
Lin28b,NeuronByothersCuffdiff2FCover20
Vmn2r1,NeuronByothersCuffdiff2FCover20
Meg3,NeuronByothersCuffdiff2FCover20
Nrxn1,NeuronByothersCuffdiff2FCover20
Celsr3,NeuronByothersCuffdiff2FCover20
Ccser2,NeuronByothersCuffdiff2FCover20
Abi2,NeuronByothersCuffdiff2FCover20
Gad1,NeuronByothersCuffdiff2FCover20
Cdh8,NeuronByothersCuffdiff2FCover20
Sec24c,NeuronByothersCuffdiff2FCover20
Gpr83,NeuronByothersCuffdiff2FCover20
Grm2,NeuronByothersCuffdiff2FCover20
Ankrd35,NeuronByothersCuffdiff2FCover20
Actl6b,NeuronByothersCuffdiff2FCover20
Car10,NeuronByothersCuffdiff2FCover20
Kcnh7,NeuronByothersCuffdiff2FCover20
Psen2,NeuronByothersCuffdiff2FCover20
Ube3a,NeuronByothersCuffdiff2FCover20
Cpne5,NeuronByothersCuffdiff2FCover20
Gpr12,NeuronByothersCuffdiff2FCover20
Limch1,NeuronByothersCuffdiff2FCover20
Meg3,NeuronByothersCuffdiff2FCover20
Lgi1,NeuronByothersCuffdiff2FCover20
Rian,NeuronByothersCuffdiff2FCover20
Kcnip4,NeuronByothersCuffdiff2FCover20
Gm28756,NeuronByothersCuffdiff2FCover20
Plekha7,NeuronByothersCuffdiff2FCover20
Prkar1b,NeuronByothersCuffdiff2FCover20
Nell1,NeuronByothersCuffdiff2FCover20
Celf4,NeuronByothersCuffdiff2FCover20
Ttyh1,NeuronByothersCuffdiff2FCover20
Gm27905,NeuronByothersCuffdiff2FCover20
Tbr1,NeuronByothersCuffdiff2FCover20
Myo9a,NeuronByothersCuffdiff2FCover20
Rian,NeuronByothersCuffdiff2FCover20
Kcnh7,NeuronByothersCuffdiff2FCover20
Dlx2,NeuronByothersCuffdiff2FCover20
Csnk1g1,NeuronByothersCuffdiff2FCover20
Neurod1,NeuronByothersCuffdiff2FCover20
Fam124a,NeuronByothersCuffdiff2FCover20
Rapgef6,NeuronByothersCuffdiff2FCover20
Robo2,NeuronByothersCuffdiff2FCover20
Gm3510,NeuronByothersCuffdiff2FCover20
Ctnnb1,NeuronByothersCuffdiff2FCover20
Cck,NeuronByothersCuffdiff2FCover20
Pclo,NeuronByothersCuffdiff2FCover20
Cacna2d2,NeuronByothersCuffdiff2FCover20
Il34,NeuronByothersCuffdiff2FCover20
Hnrnpu,NeuronByothersCuffdiff2FCover20
Gm48573,NeuronByothersCuffdiff2FCover20
Trp53bp1,NeuronByothersCuffdiff2FCover20
Mir124a-1hg,NeuronByothersCuffdiff2FCover20
Epha7,NeuronByothersCuffdiff2FCover20
Hpca,NeuronByothersCuffdiff2FCover20
Adarb2,NeuronByothersCuffdiff2FCover20
Synpr,NeuronByothersCuffdiff2FCover20
Ntn5,NeuronByothersCuffdiff2FCover20
Bcl11a,NeuronByothersCuffdiff2FCover20
Gm15723,NeuronByothersCuffdiff2FCover20
Camta1,NeuronByothersCuffdiff2FCover20
Ubap1l,NeuronByothersCuffdiff2FCover20
Gm5741,NeuronByothersCuffdiff2FCover20
Pcsk1,NeuronByothersCuffdiff2FCover20
5730522E02Rik,NeuronByothersCuffdiff2FCover20
Pou6f2,NeuronByothersCuffdiff2FCover20
Syndig1l,NeuronByothersCuffdiff2FCover20
Rtn3,NeuronByothersCuffdiff2FCover20
Elavl4,NeuronByothersCuffdiff2FCover20
Cacng5,NeuronByothersCuffdiff2FCover20
Snhg11,NeuronByothersCuffdiff2FCover20
Epha7,NeuronByothersCuffdiff2FCover20
Acbd5,NeuronByothersCuffdiff2FCover20
Plec,NeuronByothersCuffdiff2FCover20
Nol4,NeuronByothersCuffdiff2FCover20
Stmn1,NeuronByothersCuffdiff2FCover20
Phldb1,NeuronByothersCuffdiff2FCover20
Cpne4,NeuronByothersCuffdiff2FCover20
Ybx2,NeuronByothersCuffdiff2FCover20
Gm15411,NeuronByothersCuffdiff2FCover20
Gm37240,NeuronByothersCuffdiff2FCover20
Car10,NeuronByothersCuffdiff2FCover20
Phf24,NeuronByothersCuffdiff2FCover20
Rit1,NeuronByothersCuffdiff2FCover20
Clasp1,NeuronByothersCuffdiff2FCover20
B130024G19Rik,NeuronByothersCuffdiff2FCover20
Dlx5,NeuronByothersCuffdiff2FCover20
Kcnc2,NeuronByothersCuffdiff2FCover20
Mme,NeuronByothersCuffdiff2FCover20
Gm44800,NeuronByothersCuffdiff2FCover20
Mast2,NeuronByothersCuffdiff2FCover20
Epb41,NeuronByothersCuffdiff2FCover20
B130024G19Rik,NeuronByothersCuffdiff2FCover20
Dpysl5,NeuronByothersCuffdiff2FCover20
5330417C22Rik,NeuronByothersCuffdiff2FCover20
Rian,NeuronByothersCuffdiff2FCover20
Igsf9,NeuronByothersCuffdiff2FCover20
Dnaja1-ps,NeuronByothersCuffdiff2FCover20
Dlx2,NeuronByothersCuffdiff2FCover20
AC104200.1,NeuronByothersCuffdiff2FCover20
Kcnq5,NeuronByothersCuffdiff2FCover20
Nsg1,NeuronByothersCuffdiff2FCover20
Spdef,NeuronByothersCuffdiff2FCover20
Rassf5,NeuronByothersCuffdiff2FCover20
Gria1,NeuronByothersCuffdiff2FCover20
"Gm27350,Rian",NeuronByothersCuffdiff2FCover20
Gm15828,NeuronByothersCuffdiff2FCover20
Elmod1,NeuronByothersCuffdiff2FCover20
Gabrb3,NeuronByothersCuffdiff2FCover20
Nfib,NeuronByothersCuffdiff2FCover20
Cacna2d1,NeuronByothersCuffdiff2FCover20
D130043K22Rik,NeuronByothersCuffdiff2FCover20
Ttc7b,NeuronByothersCuffdiff2FCover20
Slc6a17,NeuronByothersCuffdiff2FCover20
Fam183b,NeuronByothersCuffdiff2FCover20
Gm44559,NeuronByothersCuffdiff2FCover20
Col6a2,NeuronByothersCuffdiff2FCover20
L1cam,NeuronByothersCuffdiff2FCover20
Cxcl12,NeuronByothersCuffdiff2FCover20
Resp18,NeuronByothersCuffdiff2FCover20
Robo2,NeuronByothersCuffdiff2FCover20
Cadm1,NeuronByothersCuffdiff2FCover20
Doc2a,NeuronByothersCuffdiff2FCover20
Akap7,NeuronByothersCuffdiff2FCover20
Crmp1,NeuronByothersCuffdiff2FCover20
Ndrg4,NeuronByothersCuffdiff2FCover20
Rian,NeuronByothersCuffdiff2FCover20
Zic4,NeuronByothersCuffdiff2FCover20
5730522E02Rik,NeuronByothersCuffdiff2FCover20
Rit1,NeuronByothersCuffdiff2FCover20
Npy2r,NeuronByothersCuffdiff2FCover20
Ccbe1,NeuronByothersCuffdiff2FCover20
Ecel1,NeuronByothersCuffdiff2FCover20
Cx3cl1,NeuronByothersCuffdiff2FCover20
Crmp1,NeuronByothersCuffdiff2FCover20
Rit1,NeuronByothersCuffdiff2FCover20
C2cd5,NeuronByothersCuffdiff2FCover20
Kcnc2,NeuronByothersCuffdiff2FCover20
Gm29483,NeuronByothersCuffdiff2FCover20
Nfasc,NeuronByothersCuffdiff2FCover20
Trhde,NeuronByothersCuffdiff2FCover20
Lgals7,NeuronByothersCuffdiff2FCover20
Doc2a,NeuronByothersCuffdiff2FCover20
Igsf9,NeuronByothersCuffdiff2FCover20
Ccar1,NeuronByothersCuffdiff2FCover20
Tle2,NeuronByothersCuffdiff2FCover20
Ankrd35,NeuronByothersCuffdiff2FCover20
Bcl11a,NeuronByothersCuffdiff2FCover20
Cbfa2t2,NeuronByothersCuffdiff2FCover20
Ewsr1,NeuronByothersCuffdiff2FCover20
Kctd8,NeuronByothersCuffdiff2FCover20
Pth2r,NeuronByothersCuffdiff2FCover20
Mroh1,NeuronByothersCuffdiff2FCover20
Fibcd1,NeuronByothersCuffdiff2FCover20
Cdkl3,NeuronByothersCuffdiff2FCover20
Ablim1,NeuronByothersCuffdiff2FCover20
Dbn1,NeuronByothersCuffdiff2FCover20
Itga3,NeuronByothersCuffdiff2FCover20
Epha8,NeuronByothersCuffdiff2FCover20
Cyp4x1,NeuronByothersCuffdiff2FCover20
Ndst4,NeuronByothersCuffdiff2FCover20
Kcnb2,NeuronByothersCuffdiff2FCover20
Bicdl1,NeuronByothersCuffdiff2FCover20
Gm26903,NeuronByothersCuffdiff2FCover20
Ahi1,NeuronByothersCuffdiff2FCover20
Dnm1,NeuronByothersCuffdiff2FCover20
Lrrc8d,NeuronByothersCuffdiff2FCover20
Rb1cc1,NeuronByothersCuffdiff2FCover20
Gm42654,NeuronByothersCuffdiff2FCover20
Plppr4,NeuronByothersCuffdiff2FCover20
Tpd52,NeuronByothersCuffdiff2FCover20
Camta1,NeuronByothersCuffdiff2FCover20
Gm26658,NeuronByothersCuffdiff2FCover20
Meg3,NeuronByothersCuffdiff2FCover20
Gm29428,NeuronByothersCuffdiff2FCover20
Peli3,NeuronByothersCuffdiff2FCover20
Ccdc149,NeuronByothersCuffdiff2FCover20
Zcwpw2,NeuronByothersCuffdiff2FCover20
Gm44802,NeuronByothersCuffdiff2FCover20
Psd,NeuronByothersCuffdiff2FCover20
Celf6,NeuronByothersCuffdiff2FCover20
Cd1d1,NeuronByothersCuffdiff2FCover20
Ablim2,NeuronByothersCuffdiff2FCover20
Crh,NeuronByothersCuffdiff2FCover20
Rps24,NeuronByothersCuffdiff2FCover20
AC132833.3,NeuronByothersCuffdiff2FCover20
Tuft1,NeuronByothersCuffdiff2FCover20
Gm44562,NeuronByothersCuffdiff2FCover20
Apbb1,NeuronByothersCuffdiff2FCover20
Bmp5,NeuronByothersCuffdiff2FCover20
Gm37463,NeuronByothersCuffdiff2FCover20
Nppc,NeuronByothersCuffdiff2FCover20
Gm19932,NeuronByothersCuffdiff2FCover20
Kcnq2,NeuronByothersCuffdiff2FCover20
Cdkl2,NeuronByothersCuffdiff2FCover20
Celf4,NeuronByothersCuffdiff2FCover20
Cdh7,NeuronByothersCuffdiff2FCover20
Dach2,NeuronByothersCuffdiff2FCover20
Celf4,NeuronByothersCuffdiff2FCover20
Kcnc2,NeuronByothersCuffdiff2FCover20
Tekt2,NeuronByothersCuffdiff2FCover20
Sorbs2,NeuronByothersCuffdiff2FCover20
Vgf,NeuronByothersCuffdiff2FCover20
Ndrg4,NeuronByothersCuffdiff2FCover20
Hs3st5,NeuronByothersCuffdiff2FCover20
Tceal7,NeuronByothersCuffdiff2FCover20
Syt17,NeuronByothersCuffdiff2FCover20
Nrxn3,NeuronByothersCuffdiff2FCover20
Snap91,NeuronByothersCuffdiff2FCover20
Clvs1,NeuronByothersCuffdiff2FCover20
Gad2,NeuronByothersCuffdiff2FCover20
Robo2,NeuronByothersCuffdiff2FCover20
Dtnbp1,NeuronByothersCuffdiff2FCover20
Ppp1r13b,NeuronByothersCuffdiff2FCover20
Dync1i1,NeuronByothersCuffdiff2FCover20
Bhlhe22,NeuronByothersCuffdiff2FCover20
AW121686,NeuronByothersCuffdiff2FCover20
Ache,NeuronByothersCuffdiff2FCover20
Cadps,NeuronByothersCuffdiff2FCover20
Grik1,NeuronByothersCuffdiff2FCover20
Atp1a3,NeuronByothersCuffdiff2FCover20
Dnajc6,NeuronByothersCuffdiff2FCover20
Cacna2d1,NeuronByothersCuffdiff2FCover20
Gm15563,NeuronByothersCuffdiff2FCover20
Prtn3,NeuronByothersCuffdiff2FCover20
Naglu,NeuronByothersCuffdiff2FCover20
Pkib,NeuronByothersCuffdiff2FCover20
Celf4,NeuronByothersCuffdiff2FCover20
Gjd2,NeuronByothersCuffdiff2FCover20
Sez6l2,NeuronByothersCuffdiff2FCover20
Slc6a17,NeuronByothersCuffdiff2FCover20
Sorbs1,NeuronByothersCuffdiff2FCover20
Col24a1,NeuronByothersCuffdiff2FCover20
Camk2b,NeuronByothersCuffdiff2FCover20
Grin1,NeuronByothersCuffdiff2FCover20
Hecw1,NeuronByothersCuffdiff2FCover20
Zim3,NeuronByothersCuffdiff2FCover20
Cep170b,NeuronByothersCuffdiff2FCover20
Fam131c,NeuronByothersCuffdiff2FCover20
Fgf9,NeuronByothersCuffdiff2FCover20
Ing5,NeuronByothersCuffdiff2FCover20
Dbn1,NeuronByothersCuffdiff2FCover20
Nwd2,NeuronByothersCuffdiff2FCover20
Iqsec3,NeuronByothersCuffdiff2FCover20
Camkv,NeuronByothersCuffdiff2FCover20
2310061I04Rik,NeuronByothersCuffdiff2FCover20
Kcnmb2,NeuronByothersCuffdiff2FCover20
Syt4,NeuronByothersCuffdiff2FCover20
Stk26,NeuronByothersCuffdiff2FCover20
Gm17396,NeuronByothersCuffdiff2FCover20
Elavl3,NeuronByothersCuffdiff2FCover20
Unc13a,NeuronByothersCuffdiff2FCover20
Sp8,NeuronByothersCuffdiff2FCover20
Gm48427,NeuronByothersCuffdiff2FCover20
Ccl27a,NeuronByothersCuffdiff2FCover20
Cep170,NeuronByothersCuffdiff2FCover20
Gm8239,NeuronByothersCuffdiff2FCover20
Snap47,NeuronByothersCuffdiff2FCover20
Bicdl1,NeuronByothersCuffdiff2FCover20
Syp,NeuronByothersCuffdiff2FCover20
A830018L16Rik,NeuronByothersCuffdiff2FCover20
Pcdha1,NeuronByothersCuffdiff2FCover20
Pdcd1lg2,NeuronByothersCuffdiff2FCover20
Inpp5f,NeuronByothersCuffdiff2FCover20
Hcn1,NeuronByothersCuffdiff2FCover20
Sncb,NeuronByothersCuffdiff2FCover20
Ap1s2,NeuronByothersCuffdiff2FCover20
Hs6st3,NeuronByothersCuffdiff2FCover20
Atp8b2,NeuronByothersCuffdiff2FCover20
Cnr1,NeuronByothersCuffdiff2FCover20
Ptprk,NeuronByothersCuffdiff2FCover20
Elavl4,NeuronByothersCuffdiff2FCover20
Crmp1,NeuronByothersCuffdiff2FCover20
Trank1,NeuronByothersCuffdiff2FCover20
Gpr12,NeuronByothersCuffdiff2FCover20
Trpv6,NeuronByothersCuffdiff2FCover20
Cdkl3,NeuronByothersCuffdiff2FCover20
Stmn2,NeuronByothersCuffdiff2FCover20
Napb,NeuronByothersCuffdiff2FCover20
Drd2,NeuronByothersCuffdiff2FCover20
Gabrg2,NeuronByothersCuffdiff2FCover20
Cacna1b,NeuronByothersCuffdiff2FCover20
Igsf9,NeuronByothersCuffdiff2FCover20
Sgip1,NeuronByothersCuffdiff2FCover20
Rgs11,NeuronByothersCuffdiff2FCover20
Nucb2,NeuronByothersCuffdiff2FCover20
Copz2,NeuronByothersCuffdiff2FCover20
Runx1t1,NeuronByothersCuffdiff2FCover20
Grip1,NeuronByothersCuffdiff2FCover20
Cntnap5a,NeuronByothersCuffdiff2FCover20
Nrg1,NeuronByothersCuffdiff2FCover20
Sncb,NeuronByothersCuffdiff2FCover20
Gm43279,NeuronByothersCuffdiff2FCover20
Psd,NeuronByothersCuffdiff2FCover20
Dhx57,NeuronByothersCuffdiff2FCover20
Cbln4,NeuronByothersCuffdiff2FCover20
Nxnl2,NeuronByothersCuffdiff2FCover20
Camk2b,NeuronByothersCuffdiff2FCover20
Nyap2,NeuronByothersCuffdiff2FCover20
Grid2ip,NeuronByothersCuffdiff2FCover20
Gnao1,NeuronByothersCuffdiff2FCover20
Ubap2,NeuronByothersCuffdiff2FCover20
Islr2,NeuronByothersCuffdiff2FCover20
Stk26,NeuronByothersCuffdiff2FCover20
Gm27000,NeuronByothersCuffdiff2FCover20
2210408F21Rik,NeuronByothersCuffdiff2FCover20
Meg3,NeuronByothersCuffdiff2FCover20
Garnl3,NeuronByothersCuffdiff2FCover20
Avp,NeuronByothersCuffdiff2FCover20
Kcnn2,NeuronByothersCuffdiff2FCover20
Atf2,NeuronByothersCuffdiff2FCover20
Meis2,NeuronByothersCuffdiff2FCover20
Stard10,NeuronByothersCuffdiff2FCover20
Robo2,NeuronByothersCuffdiff2FCover20
Gabra5,NeuronByothersCuffdiff2FCover20
L1cam,NeuronByothersCuffdiff2FCover20
Celf3,NeuronByothersCuffdiff2FCover20
Mcub,NeuronByothersCuffdiff2FCover20
Igsf9,NeuronByothersCuffdiff2FCover20
Rbms3,NeuronByothersCuffdiff2FCover20
Islr2,NeuronByothersCuffdiff2FCover20
Slc12a5,NeuronByothersCuffdiff2FCover20
Tfr2,NeuronByothersCuffdiff2FCover20
Dmrt3,NeuronByothersCuffdiff2FCover20
Celf4,NeuronByothersCuffdiff2FCover20
Chrnb2,NeuronByothersCuffdiff2FCover20
Adcyap1,NeuronByothersCuffdiff2FCover20
Zic1,NeuronByothersCuffdiff2FCover20
Igf1,NeuronByothersCuffdiff2FCover20
Fam184a,NeuronByothersCuffdiff2FCover20
Sv2b,NeuronByothersCuffdiff2FCover20
Gm37773,NeuronByothersCuffdiff2FCover20
Kcnq2,NeuronByothersCuffdiff2FCover20
Alkal2,NeuronByothersCuffdiff2FCover20
Cog3,NeuronByothersCuffdiff2FCover20
Lrrfip1,NeuronByothersCuffdiff2FCover20
Phf24,NeuronByothersCuffdiff2FCover20
Opcml,NeuronByothersCuffdiff2FCover20
Tdrd6,NeuronByothersCuffdiff2FCover20
Celf3,NeuronByothersCuffdiff2FCover20
Grik1,NeuronByothersCuffdiff2FCover20
Smarca2,NeuronByothersCuffdiff2FCover20
Gm30177,NeuronByothersCuffdiff2FCover20
Nyap2,NeuronByothersCuffdiff2FCover20
Prrc2c,NeuronByothersCuffdiff2FCover20
Cdc42bpa,NeuronByothersCuffdiff2FCover20
Gm1043,NeuronByothersCuffdiff2FCover20
Robo2,NeuronByothersCuffdiff2FCover20
Myt1l,NeuronByothersCuffdiff2FCover20
Atg9b,NeuronByothersCuffdiff2FCover20
Myt1l,NeuronByothersCuffdiff2FCover20
Dlg2,NeuronByothersCuffdiff2FCover20
Nnmt,NeuronByothersCuffdiff2FCover20
H2-M5,NeuronByothersCuffdiff2FCover20
Dpysl5,NeuronByothersCuffdiff2FCover20
Acsl4,NeuronByothersCuffdiff2FCover20
Znrf2,NeuronByothersCuffdiff2FCover20
Nrg1,NeuronByothersCuffdiff2FCover20
Necab1,NeuronByothersCuffdiff2FCover20
AC161537.1,NeuronByothersCuffdiff2FCover20
Dock7,NeuronByothersCuffdiff2FCover20
Htr1d,NeuronByothersCuffdiff2FCover20
A830018L16Rik,NeuronByothersCuffdiff2FCover20
Afdn,NeuronByothersCuffdiff2FCover20
Prrt2,NeuronByothersCuffdiff2FCover20
Penk,NeuronByothersCuffdiff2FCover20
Casz1,NeuronByothersCuffdiff2FCover20
Pdzd2,NeuronByothersCuffdiff2FCover20
Atp11b,NeuronByothersCuffdiff2FCover20
Dscaml1,NeuronByothersCuffdiff2FCover20
Celf3,NeuronByothersCuffdiff2FCover20
Vstm2l,NeuronByothersCuffdiff2FCover20
Podxl2,NeuronByothersCuffdiff2FCover20
Dcx,NeuronByothersCuffdiff2FCover20
Garnl3,NeuronByothersCuffdiff2FCover20
Ybx2,NeuronByothersCuffdiff2FCover20
AW551984,NeuronByothersCuffdiff2FCover20
Ttc39aos1,NeuronByothersCuffdiff2FCover20
Ptprs,NeuronByothersCuffdiff2FCover20
Plcb1,NeuronByothersCuffdiff2FCover20
Gpr22,NeuronByothersCuffdiff2FCover20
Baiap3,NeuronByothersCuffdiff2FCover20
Pkib,NeuronByothersCuffdiff2FCover20
Clstn3,NeuronByothersCuffdiff2FCover20
Islr2,NeuronByothersCuffdiff2FCover20
Adgrl2,NeuronByothersCuffdiff2FCover20
Dcx,NeuronByothersCuffdiff2FCover20
Crem,NeuronByothersCuffdiff2FCover20
Myt1l,NeuronByothersCuffdiff2FCover20
Rcan2,NeuronByothersCuffdiff2FCover20
Ppfia1,NeuronByothersCuffdiff2FCover20
Gm25117,NeuronByothersCuffdiff2FCover20
Psd,NeuronByothersCuffdiff2FCover20
Gabra5,NeuronByothersCuffdiff2FCover20
Slc2a3,NeuronByothersCuffdiff2FCover20
Syt1,NeuronByothersCuffdiff2FCover20
Erc1,NeuronByothersCuffdiff2FCover20
A730060N03Rik,NeuronByothersCuffdiff2FCover20
Nrxn3,NeuronByothersCuffdiff2FCover20
Opcml,NeuronByothersCuffdiff2FCover20
Zic4,NeuronByothersCuffdiff2FCover20
Gnrh1,NeuronByothersCuffdiff2FCover20
Gad1,NeuronByothersCuffdiff2FCover20
Mast1,NeuronByothersCuffdiff2FCover20
B230303A05Rik,NeuronByothersCuffdiff2FCover20
Agfg1,NeuronByothersCuffdiff2FCover20
Pde1a,NeuronByothersCuffdiff2FCover20
Meg3,NeuronByothersCuffdiff2FCover20
Gm43398,NeuronByothersCuffdiff2FCover20
Gm42504,NeuronByothersCuffdiff2FCover20
Usp29,NeuronByothersCuffdiff2FCover20
Atp1a3,NeuronByothersCuffdiff2FCover20
Lingo2,NeuronByothersCuffdiff2FCover20
Fgf9,NeuronByothersCuffdiff2FCover20
Cacnb4,NeuronByothersCuffdiff2FCover20
Zcchc12,NeuronByothersCuffdiff2FCover20
Cacna1b,NeuronByothersCuffdiff2FCover20
Smim18,NeuronByothersCuffdiff2FCover20
Hnrnph1,NeuronByothersCuffdiff2FCover20
Rusc1,NeuronByothersCuffdiff2FCover20
Rbfox3,NeuronByothersCuffdiff2FCover20
Nbea,NeuronByothersCuffdiff2FCover20
Casz1,NeuronByothersCuffdiff2FCover20
Nr2f2,NeuronByothersCuffdiff2FCover20
Nxph3,NeuronByothersCuffdiff2FCover20
Tead1,NeuronByothersCuffdiff2FCover20
Rnf157,NeuronByothersCuffdiff2FCover20
D430041D05Rik,NeuronByothersCuffdiff2FCover20
Psd2,NeuronByothersCuffdiff2FCover20
Ndrg4,NeuronByothersCuffdiff2FCover20
Ndrg4,NeuronByothersCuffdiff2FCover20
Clip1,NeuronByothersCuffdiff2FCover20
Ablim3,NeuronByothersCuffdiff2FCover20
Cntnap4,NeuronByothersCuffdiff2FCover20
Cck,NeuronByothersCuffdiff2FCover20
Frmpd4,NeuronByothersCuffdiff2FCover20
Nr2f2,NeuronByothersCuffdiff2FCover20
Trim2,NeuronByothersCuffdiff2FCover20
AW551984,NeuronByothersCuffdiff2FCover20
Sphkap,NeuronByothersCuffdiff2FCover20
Sh3glb2,NeuronByothersCuffdiff2FCover20
Arhgap36,NeuronByothersCuffdiff2FCover20
Soga3,NeuronByothersCuffdiff2FCover20
Fam196a,NeuronByothersCuffdiff2FCover20
Inpp5a,NeuronByothersCuffdiff2FCover20
E130006D01Rik,NeuronByothersCuffdiff2FCover20
1500002F19Rik,NeuronByothersCuffdiff2FCover20
Actl6b,NeuronByothersCuffdiff2FCover20
Celsr3,NeuronByothersCuffdiff2FCover20
Tmem200a,NeuronByothersCuffdiff2FCover20
1700066J03Rik,NeuronByothersCuffdiff2FCover20
Prkcz,NeuronByothersCuffdiff2FCover20
Gm14004,NeuronByothersCuffdiff2FCover20
Vwa5b2,NeuronByothersCuffdiff2FCover20
Trank1,NeuronByothersCuffdiff2FCover20
Plppr3,NeuronByothersCuffdiff2FCover20
Plch2,NeuronByothersCuffdiff2FCover20
Rnf152,NeuronByothersCuffdiff2FCover20
Th,NeuronByothersCuffdiff2FCover20
Calb2,NeuronByothersCuffdiff2FCover20
Wscd2,NeuronByothersCuffdiff2FCover20
Pdzd2,NeuronByothersCuffdiff2FCover20
Erc2,NeuronByothersCuffdiff2FCover20
Gm28285,NeuronByothersCuffdiff2FCover20
Tiam2,NeuronByothersCuffdiff2FCover20
Rims3,NeuronByothersCuffdiff2FCover20
Smim17,NeuronByothersCuffdiff2FCover20
Syp,NeuronByothersCuffdiff2FCover20
Gm9954,NeuronByothersCuffdiff2FCover20
Nrg3,NeuronByothersCuffdiff2FCover20
Kat7,NeuronByothersCuffdiff2FCover20
Nr2f2,NeuronByothersCuffdiff2FCover20
Thsd7b,NeuronByothersCuffdiff2FCover20
Tfr2,NeuronByothersCuffdiff2FCover20
Epha3,NeuronByothersCuffdiff2FCover20
Cgn,NeuronByothersCuffdiff2FCover20
Unc13b,NeuronByothersCuffdiff2FCover20
Gpr149,NeuronByothersCuffdiff2FCover20
Atl1,NeuronByothersCuffdiff2FCover20
Fam196a,NeuronByothersCuffdiff2FCover20
Cx3cl1,NeuronByothersCuffdiff2FCover20
Fgf13,NeuronByothersCuffdiff2FCover20
Kctd16,NeuronByothersCuffdiff2FCover20
Meg3,NeuronByothersCuffdiff2FCover20
Ndrg3,NeuronByothersCuffdiff2FCover20
Gabrg2,NeuronByothersCuffdiff2FCover20
Agpat3,NeuronByothersCuffdiff2FCover20
Gm8773,NeuronByothersCuffdiff2FCover20
Vax1,NeuronByothersCuffdiff2FCover20
Zmym3,NeuronByothersCuffdiff2FCover20
Gabra2,NeuronByothersCuffdiff2FCover20
Cep112,NeuronByothersCuffdiff2FCover20
Snhg14,NeuronByothersCuffdiff2FCover20
Inpp5f,NeuronByothersCuffdiff2FCover20
Gad1,NeuronByothersCuffdiff2FCover20
Igfbpl1,NeuronByothersCuffdiff2FCover20
Rit2,NeuronByothersCuffdiff2FCover20
Cacna1a,NeuronByothersCuffdiff2FCover20
Nr2f2,NeuronByothersCuffdiff2FCover20
Pcbp3,NeuronByothersCuffdiff2FCover20
Pcdha11,NeuronByothersCuffdiff2FCover20
Rgs8,NeuronByothersCuffdiff2FCover20
Dlx6,NeuronByothersCuffdiff2FCover20
Nfia,NeuronByothersCuffdiff2FCover20
Mgat4c,NeuronByothersCuffdiff2FCover20
Mlip,NeuronByothersCuffdiff2FCover20
AW551984,NeuronByothersCuffdiff2FCover20
Rbm24,NeuronByothersCuffdiff2FCover20
Pde1a,NeuronByothersCuffdiff2FCover20
Rgs8,NeuronByothersCuffdiff2FCover20
Kcnip1,NeuronByothersCuffdiff2FCover20
Gm37928,NeuronByothersCuffdiff2FCover20
Cep170b,NeuronByothersCuffdiff2FCover20
Meg3,NeuronByothersCuffdiff2FCover20
