"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Contrast","FC"
"Lgmn",3.84565440922786,6.66924746917455,10.6430314570828,1.57129989369544e-11,5.18833844003345e-09,16.3879824969134,"microgliaBYo",14.3766377577
"Lpcat2",3.60391685369053,3.53531983065178,10.5629671315643,1.8728102213933e-11,6.00466384462085e-09,16.2161832407439,"microgliaBYo",12.1586980932707
"Fam46c",3.46894389718517,2.45626645305142,10.5521183126687,1.91800848595702e-11,6.06172881926104e-09,16.1928379860937,"microgliaBYo",11.07276712772
"Ly6g6e",2.61359332224052,1.09204831964025,10.5267790202954,2.02798870775339e-11,6.31904143403215e-09,16.138249424147,"microgliaBYo",6.12026161060389
"Trem2",6.10369265547833,4.49382301696522,10.4735948793828,2.28036341247019e-11,7.00673330195528e-09,16.0233932907649,"microgliaBYo",68.7692952361009
"Rrad",3.50962830187999,3.42175535564452,10.3127890781536,3.2581000144229e-11,9.39952599209188e-09,15.6737928863992,"microgliaBYo",11.3894667873808
"Tpbgl",6.09721844316521,3.15093338189444,10.2878738937864,3.44430335927008e-11,9.6822599613693e-09,15.6193122923669,"microgliaBYo",68.4613788007508
"Hpgds",4.95593481411134,2.19118551328139,10.2861633084295,3.45748106924095e-11,9.6822599613693e-09,15.6155687597072,"microgliaBYo",31.0373787244916
"Ccr5",4.55128472788558,3.22128896559627,10.2574606820957,3.6864742639058e-11,1.01944837675485e-08,15.5526951117397,"microgliaBYo",23.446240848157
"Ccl3",6.90757826705305,5.97220686870324,10.2198445398758,4.01033681213991e-11,1.09531705302434e-08,15.4701264939527,"microgliaBYo",120.057212537062
"C5ar2",2.9185267726311,2.37205844167862,10.0098198621483,6.43885700461174e-11,1.67584510015324e-08,15.0055657611236,"microgliaBYo",7.56073648303885
"Tgfbr1",3.24833330132491,4.06064036713294,9.97847194538719,6.91371857039377e-11,1.76191892161439e-08,14.9357082817199,"microgliaBYo",9.50267244771859
"Pmepa1",2.90886080509886,2.65076445143856,9.97750970109819,6.92884989289209e-11,1.76191892161439e-08,14.9335618285882,"microgliaBYo",7.51024933553487
"Parvg",4.30878336651371,3.13847868452495,9.95121809749543,7.35569000175512e-11,1.84459322993177e-08,14.8748646449131,"microgliaBYo",19.8186030016667
"Hspa1a",4.10949114887937,5.44547090313239,9.67986062817349,1.37042249001122e-10,3.22530390920407e-08,14.2634885170768,"microgliaBYo",17.2615624066711
"Sparc",7.15963420423595,5.27244719642262,9.58953312472362,1.68939175715793e-10,3.93414882564263e-08,14.0577236773071,"microgliaBYo",142.976497342883
"Hps4",3.10341077662662,2.82540397388524,9.55691995664758,1.82244869959259e-10,4.17957408707731e-08,13.9831540256222,"microgliaBYo",8.59448252011127
"Gm38843",3.35332978737132,2.21145711572102,9.55454063682515,1.83256649842471e-10,4.17957408707731e-08,13.9777079756647,"microgliaBYo",10.2200460190114
"Cst3",4.38361710579188,12.399666747718,9.52941154194427,1.94300399437299e-10,4.38623238444018e-08,13.9201418838798,"microgliaBYo",20.8737384950077
"P2ry6",3.28465515666914,2.43627186261103,9.51643289657059,2.00268904955133e-10,4.47530200436607e-08,13.8903759795614,"microgliaBYo",9.74495252245009
"Cd86",2.80114738907512,2.55340238800888,9.43748372477112,2.40851706177504e-10,5.17316727744167e-08,13.7088072350212,"microgliaBYo",6.96994556658851
"Blnk",3.54468764969628,1.90798973359436,9.43250910522272,2.43675032281153e-10,5.18348340303456e-08,13.6973375959385,"microgliaBYo",11.6696359489906
"Lrrc3",6.63001157931203,3.19147142698639,9.31187443303941,3.23578749935467e-10,6.69021746245079e-08,13.41814849761,"microgliaBYo",99.0449545349167
"Itgb5",4.39321619224011,3.05851137804646,9.27664609405995,3.51645575903736e-10,7.00187134263474e-08,13.3362377609384,"microgliaBYo",21.0130866458132
"Hexb",4.95285891229239,4.5234213606788,9.27581290386716,3.52338756696955e-10,7.00187134263474e-08,13.3342983965886,"microgliaBYo",30.971275890606
"F11r",5.17227506336749,2.86889322674502,9.14922648841707,4.75730537755113e-10,9.07291955754859e-08,13.0385333851618,"microgliaBYo",36.058689584606
"Mlph",3.21536750544527,1.18458636028397,9.09653049402891,5.39405192538487e-10,1.01993684397683e-07,12.914756417153,"microgliaBYo",9.28799699503398
"Clcf1",2.50041311436511,1.88965792286518,8.98511132403532,7.04346826393305e-10,1.28779048266935e-07,12.6517796450079,"microgliaBYo",5.65847431631595
"Tlr12",4.27733560420063,2.64076306715295,8.97634248328156,7.19342937848209e-10,1.30442818147672e-07,12.6310101224225,"microgliaBYo",19.3912729003804
"Fgd2",3.88232394033974,3.68937552145032,8.91580520237599,8.32186824197025e-10,1.48471525094442e-07,12.487334073353,"microgliaBYo",14.7467378153892
"Klhdc8b",3.77740800411652,2.83855927526599,8.65920876438902,1.55164510894523e-09,2.62038509505308e-07,11.8727333664629,"microgliaBYo",13.7123886861695
"Ermap",2.59085047330836,1.00718688544139,8.6492266198111,1.58998959171634e-09,2.66479846496519e-07,11.8486412987726,"microgliaBYo",6.02453742699054
"AC160562.1",2.33310466153603,0.754345833556039,8.53359671052811,2.11162793435579e-09,3.42867348268195e-07,11.5685736013326,"microgliaBYo",5.03888545675186
"Xlr",2.86276154238384,1.29750251756319,8.50638957054838,2.25798944975981e-09,3.5681071855026e-07,11.5024099822005,"microgliaBYo",7.27406361252837
"Sall1",5.27326389140776,3.08368253577969,8.46868253004032,2.47815340103362e-09,3.83385927909559e-07,11.4105457286416,"microgliaBYo",38.6732442806623
"Aif1",4.38427003169483,4.66745479053651,8.40076000092966,2.9316809695357e-09,4.47293641993367e-07,11.2445818115012,"microgliaBYo",20.883187539122
"Gpr157",3.28527967631756,1.41009740840267,8.30271106882013,3.74058660239358e-09,5.46274531356804e-07,11.0039064357865,"microgliaBYo",9.7491718699825
"Abcc3",3.60655115943947,2.08157442129564,8.28043084921492,3.95423296387644e-09,5.68048674414536e-07,10.9490359516202,"microgliaBYo",12.1809196908446
"Hpgd",3.2959283544557,2.47376372764067,8.21801928538144,4.62150586322534e-09,6.47098570962874e-07,10.794977993812,"microgliaBYo",9.82139771969043
"1810011H11Rik",2.73134242190932,1.94285771327722,8.14515698091415,5.54781084531721e-09,7.52970670742041e-07,10.6144653368027,"microgliaBYo",6.64073266748729
"Gna15",3.67922638424936,2.65175060733174,8.12546026326129,5.82934901020476e-09,7.81592049410666e-07,10.5655465446063,"microgliaBYo",12.8102469660576
"Sgk1",3.22058124984654,3.849457638128,8.02665609231614,7.47805915104226e-09,9.84744658324452e-07,10.3193825538085,"microgliaBYo",9.32162353998159
"Kcnd1",3.52120617381915,2.28951777590385,8.01058130217934,7.78822798967208e-09,1.00759630301471e-06,10.2792117551573,"microgliaBYo",11.4812369294277
"Ctsd",3.84338105669865,5.1347606134532,8.00454284832958,7.90810541828173e-09,1.01715707074795e-06,10.2641129442333,"microgliaBYo",14.3540013530123
"Cables1",2.70864698930308,1.5121062624891,7.99345239814201,8.13320261894709e-09,1.0400626678553e-06,10.2363694649417,"microgliaBYo",6.53708288404415
"Tmem86a",3.21359162966171,5.69946664137917,7.97213722188134,8.58435214655778e-09,1.08520927164742e-06,10.1830030048916,"microgliaBYo",9.27657103123259
"Fcgr1",3.56905638224884,3.90007183942296,7.96739872038749,8.68806626602682e-09,1.092080056837e-06,10.1711312336967,"microgliaBYo",11.8684232938522
"Gm27168",2.99255251018033,1.11554337888835,7.86560384454424,1.12529510507977e-08,1.3678518466857e-06,9.91539099164263,"microgliaBYo",7.95880875775795
"Susd3",2.99717661159033,3.81858784069454,7.81404235310557,1.28347705260407e-08,1.5265786470301e-06,9.78534174084197,"microgliaBYo",7.98435912005214
"Ccl7",4.77859048751305,2.47175127350926,7.74906457741351,1.51558191994348e-08,1.77403274152961e-06,9.62096891624915,"microgliaBYo",27.44726489515
"Slc7a8",3.07870754783874,2.52114067049176,7.74405441400804,1.53516589090822e-08,1.78749868445066e-06,9.60827248870019,"microgliaBYo",8.44857219894624
"Pla2g15",3.83371755619705,5.1619671959187,7.71599522352654,1.64971147545171e-08,1.90086286309469e-06,9.5371079052003,"microgliaBYo",14.2581762648405
"Gm10605",3.45597882244076,1.67979271880071,7.6508303999916,1.95053317148178e-08,2.20161455881078e-06,9.37145156985479,"microgliaBYo",10.9737052227076
"Mylip",3.14816318998575,3.33198636050668,7.63167880629194,2.04916157071445e-08,2.30119804207695e-06,9.32266473703427,"microgliaBYo",8.86526151741287
