"","PSID","Gene","Module"
"ECSIT","ECSIT","ECSIT","HuAgeMSNDsplitRnaseq_01"
"AC104695.2","AC104695.2","AC104695.2","HuAgeMSNDsplitRnaseq_10"
"KBTBD12","KBTBD12","KBTBD12","HuAgeMSNDsplitRnaseq_07"
"RPL26L1","RPL26L1","RPL26L1","HuAgeMSNDsplitRnaseq_17"
"SNX12","SNX12","SNX12","HuAgeMSNDsplitRnaseq_03"
"FAM20B","FAM20B","FAM20B","HuAgeMSNDsplitRnaseq_01"
"MAPK8IP3","MAPK8IP3","MAPK8IP3","HuAgeMSNDsplitRnaseq_01"
"RNF20","RNF20","RNF20","HuAgeMSNDsplitRnaseq_01"
"RMND5B","RMND5B","RMND5B","HuAgeMSNDsplitRnaseq_01"
"DOCK8","DOCK8","DOCK8","HuAgeMSNDsplitRnaseq_06"
"CRKL","CRKL","CRKL","HuAgeMSNDsplitRnaseq_16"
"TOX4","TOX4","TOX4","HuAgeMSNDsplitRnaseq_01"
"IDH2-DT","IDH2-DT","IDH2-DT","HuAgeMSNDsplitRnaseq_08"
"C2orf69","C2orf69","C2orf69","HuAgeMSNDsplitRnaseq_11"
"AC002368.1","AC002368.1","AC002368.1","HuAgeMSNDsplitRnaseq_17"
"PITPNA","PITPNA","PITPNA","HuAgeMSNDsplitRnaseq_01"
"AC110048.2","AC110048.2","AC110048.2","HuAgeMSNDsplitRnaseq_09"
"CIZ1","CIZ1","CIZ1","HuAgeMSNDsplitRnaseq_01"
"ELFN1","ELFN1","ELFN1","HuAgeMSNDsplitRnaseq_02"
"AC136944.1","AC136944.1","AC136944.1","HuAgeMSNDsplitRnaseq_20"
"STK26","STK26","STK26","HuAgeMSNDsplitRnaseq_04"
"WHAMM","WHAMM","WHAMM","HuAgeMSNDsplitRnaseq_01"
"BCLAF1","BCLAF1","BCLAF1","HuAgeMSNDsplitRnaseq_01"
"RAP1GDS1","RAP1GDS1","RAP1GDS1","HuAgeMSNDsplitRnaseq_01"
"AL139412.1","AL139412.1","AL139412.1","HuAgeMSNDsplitRnaseq_07"
"SH3RF1","SH3RF1","SH3RF1","HuAgeMSNDsplitRnaseq_13"
"AC092813.1","AC092813.1","AC092813.1","HuAgeMSNDsplitRnaseq_10"
"FUCA1","FUCA1","FUCA1","HuAgeMSNDsplitRnaseq_06"
"CARD11","CARD11","CARD11","HuAgeMSNDsplitRnaseq_06"
"EPHA5-AS1","EPHA5-AS1","EPHA5-AS1","HuAgeMSNDsplitRnaseq_05"
"CRADD","CRADD","CRADD","HuAgeMSNDsplitRnaseq_09"
"AC009643.2","AC009643.2","AC009643.2","HuAgeMSNDsplitRnaseq_13"
"BLNK","BLNK","BLNK","HuAgeMSNDsplitRnaseq_06"
"PTPRO","PTPRO","PTPRO","HuAgeMSNDsplitRnaseq_04"
"MARK2","MARK2","MARK2","HuAgeMSNDsplitRnaseq_01"
"GALNT8","GALNT8","GALNT8","HuAgeMSNDsplitRnaseq_02"
"DHX37","DHX37","DHX37","HuAgeMSNDsplitRnaseq_06"
"AC132008.2","AC132008.2","AC132008.2","HuAgeMSNDsplitRnaseq_01"
"MRPS17P1","MRPS17P1","MRPS17P1","HuAgeMSNDsplitRnaseq_11"
"LEF1","LEF1","LEF1","HuAgeMSNDsplitRnaseq_18"
"GLRX5","GLRX5","GLRX5","HuAgeMSNDsplitRnaseq_03"
"NCAM1","NCAM1","NCAM1","HuAgeMSNDsplitRnaseq_03"
"AL157712.1","AL157712.1","AL157712.1","HuAgeMSNDsplitRnaseq_09"
"PDE6D","PDE6D","PDE6D","HuAgeMSNDsplitRnaseq_10"
"AP3M2","AP3M2","AP3M2","HuAgeMSNDsplitRnaseq_01"
"COMMD9","COMMD9","COMMD9","HuAgeMSNDsplitRnaseq_01"
"PROK1","PROK1","PROK1","HuAgeMSNDsplitRnaseq_10"
"TRAFD1","TRAFD1","TRAFD1","HuAgeMSNDsplitRnaseq_26"
"MFN2","MFN2","MFN2","HuAgeMSNDsplitRnaseq_01"
"LRRC47","LRRC47","LRRC47","HuAgeMSNDsplitRnaseq_01"
"HNRNPLL","HNRNPLL","HNRNPLL","HuAgeMSNDsplitRnaseq_05"
"FAM76A","FAM76A","FAM76A","HuAgeMSNDsplitRnaseq_07"
"LMOD2","LMOD2","LMOD2","HuAgeMSNDsplitRnaseq_04"
"ZFR","ZFR","ZFR","HuAgeMSNDsplitRnaseq_22"
"VPS9D1","VPS9D1","VPS9D1","HuAgeMSNDsplitRnaseq_06"
"LINC01979","LINC01979","LINC01979","HuAgeMSNDsplitRnaseq_17"
"SNRPD3","SNRPD3","SNRPD3","HuAgeMSNDsplitRnaseq_03"
"CYP39A1","CYP39A1","CYP39A1","HuAgeMSNDsplitRnaseq_10"
"TNFRSF19","TNFRSF19","TNFRSF19","HuAgeMSNDsplitRnaseq_06"
"ARL6","ARL6","ARL6","HuAgeMSNDsplitRnaseq_04"
"PTS","PTS","PTS","HuAgeMSNDsplitRnaseq_21"
"NIPSNAP1","NIPSNAP1","NIPSNAP1","HuAgeMSNDsplitRnaseq_01"
"PSEN2","PSEN2","PSEN2","HuAgeMSNDsplitRnaseq_01"
"GOPC","GOPC","GOPC","HuAgeMSNDsplitRnaseq_03"
"KANTR","KANTR","KANTR","HuAgeMSNDsplitRnaseq_11"
"DRICH1","DRICH1","DRICH1","HuAgeMSNDsplitRnaseq_09"
"PRR14","PRR14","PRR14","HuAgeMSNDsplitRnaseq_01"
"FRMD8P1","FRMD8P1","FRMD8P1","HuAgeMSNDsplitRnaseq_11"
"HLTF","HLTF","HLTF","HuAgeMSNDsplitRnaseq_07"
"DDB1","DDB1","DDB1","HuAgeMSNDsplitRnaseq_01"
"CTTNBP2NL","CTTNBP2NL","CTTNBP2NL","HuAgeMSNDsplitRnaseq_18"
"TPR","TPR","TPR","HuAgeMSNDsplitRnaseq_01"
"ZCCHC17","ZCCHC17","ZCCHC17","HuAgeMSNDsplitRnaseq_09"
"CCDC127","CCDC127","CCDC127","HuAgeMSNDsplitRnaseq_01"
"LRRC23","LRRC23","LRRC23","HuAgeMSNDsplitRnaseq_04"
"RTN3","RTN3","RTN3","HuAgeMSNDsplitRnaseq_01"
"FAM155A","FAM155A","FAM155A","HuAgeMSNDsplitRnaseq_16"
"MPHOSPH8","MPHOSPH8","MPHOSPH8","HuAgeMSNDsplitRnaseq_01"
"POLRMT","POLRMT","POLRMT","HuAgeMSNDsplitRnaseq_01"
"FAAHP1","FAAHP1","FAAHP1","HuAgeMSNDsplitRnaseq_02"
"WIPF2","WIPF2","WIPF2","HuAgeMSNDsplitRnaseq_09"
"RHEB","RHEB","RHEB","HuAgeMSNDsplitRnaseq_03"
"KCNH5","KCNH5","KCNH5","HuAgeMSNDsplitRnaseq_02"
"CCDC57","CCDC57","CCDC57","HuAgeMSNDsplitRnaseq_02"
"FAN1","FAN1","FAN1","HuAgeMSNDsplitRnaseq_06"
"C2orf73","C2orf73","C2orf73","HuAgeMSNDsplitRnaseq_04"
"HSF2","HSF2","HSF2","HuAgeMSNDsplitRnaseq_05"
"SRP68","SRP68","SRP68","HuAgeMSNDsplitRnaseq_01"
"SCYL1","SCYL1","SCYL1","HuAgeMSNDsplitRnaseq_01"
"SLC22A15","SLC22A15","SLC22A15","HuAgeMSNDsplitRnaseq_04"
"COQ10B","COQ10B","COQ10B","HuAgeMSNDsplitRnaseq_05"
"EMC3","EMC3","EMC3","HuAgeMSNDsplitRnaseq_05"
"ETFBKMT","ETFBKMT","ETFBKMT","HuAgeMSNDsplitRnaseq_01"
"C5orf51","C5orf51","C5orf51","HuAgeMSNDsplitRnaseq_01"
"AKIP1","AKIP1","AKIP1","HuAgeMSNDsplitRnaseq_01"
"ABCF2","ABCF2","ABCF2","HuAgeMSNDsplitRnaseq_01"
"PRKAB1","PRKAB1","PRKAB1","HuAgeMSNDsplitRnaseq_06"
"TEX45","TEX45","TEX45","HuAgeMSNDsplitRnaseq_08"
"ZDHHC16","ZDHHC16","ZDHHC16","HuAgeMSNDsplitRnaseq_06"
"FARP1","FARP1","FARP1","HuAgeMSNDsplitRnaseq_07"
"NSFL1C","NSFL1C","NSFL1C","HuAgeMSNDsplitRnaseq_01"
"CHD2","CHD2","CHD2","HuAgeMSNDsplitRnaseq_15"
"ENTPD4","ENTPD4","ENTPD4","HuAgeMSNDsplitRnaseq_01"
"PHAX","PHAX","PHAX","HuAgeMSNDsplitRnaseq_01"
"PEX16","PEX16","PEX16","HuAgeMSNDsplitRnaseq_10"
"SCNM1","SCNM1","SCNM1","HuAgeMSNDsplitRnaseq_01"
"COA5","COA5","COA5","HuAgeMSNDsplitRnaseq_03"
"AL353743.1","AL353743.1","AL353743.1","HuAgeMSNDsplitRnaseq_08"
"JADE1","JADE1","JADE1","HuAgeMSNDsplitRnaseq_15"
"GTF2A1","GTF2A1","GTF2A1","HuAgeMSNDsplitRnaseq_27"
"ZFX","ZFX","ZFX","HuAgeMSNDsplitRnaseq_21"
"KALRN","KALRN","KALRN","HuAgeMSNDsplitRnaseq_02"
"ACAT1","ACAT1","ACAT1","HuAgeMSNDsplitRnaseq_01"
"INSR","INSR","INSR","HuAgeMSNDsplitRnaseq_12"
"KLHL3","KLHL3","KLHL3","HuAgeMSNDsplitRnaseq_14"
"TCOF1","TCOF1","TCOF1","HuAgeMSNDsplitRnaseq_01"
"LOXL4","LOXL4","LOXL4","HuAgeMSNDsplitRnaseq_05"
"TBC1D25","TBC1D25","TBC1D25","HuAgeMSNDsplitRnaseq_01"
"AMFR","AMFR","AMFR","HuAgeMSNDsplitRnaseq_01"
"PPP1R14C","PPP1R14C","PPP1R14C","HuAgeMSNDsplitRnaseq_02"
"SGK3","SGK3","SGK3","HuAgeMSNDsplitRnaseq_09"
"NUDT5","NUDT5","NUDT5","HuAgeMSNDsplitRnaseq_04"
"CFAP97D1","CFAP97D1","CFAP97D1","HuAgeMSNDsplitRnaseq_14"
"ZNF516","ZNF516","ZNF516","HuAgeMSNDsplitRnaseq_04"
"SNRNP40","SNRNP40","SNRNP40","HuAgeMSNDsplitRnaseq_01"
"AC099329.3","AC099329.3","AC099329.3","HuAgeMSNDsplitRnaseq_10"
"BUD13","BUD13","BUD13","HuAgeMSNDsplitRnaseq_01"
"AGO4","AGO4","AGO4","HuAgeMSNDsplitRnaseq_07"
"KCTD20","KCTD20","KCTD20","HuAgeMSNDsplitRnaseq_01"
"PTPN23","PTPN23","PTPN23","HuAgeMSNDsplitRnaseq_01"
"PHKG2","PHKG2","PHKG2","HuAgeMSNDsplitRnaseq_05"
"RAB12","RAB12","RAB12","HuAgeMSNDsplitRnaseq_01"
"PPARD","PPARD","PPARD","HuAgeMSNDsplitRnaseq_03"
"SLC52A1","SLC52A1","SLC52A1","HuAgeMSNDsplitRnaseq_10"
"AC138645.1","AC138645.1","AC138645.1","HuAgeMSNDsplitRnaseq_02"
"LCMT1-AS1","LCMT1-AS1","LCMT1-AS1","HuAgeMSNDsplitRnaseq_08"
"ZDHHC3","ZDHHC3","ZDHHC3","HuAgeMSNDsplitRnaseq_01"
"RPE","RPE","RPE","HuAgeMSNDsplitRnaseq_19"
"VAV1","VAV1","VAV1","HuAgeMSNDsplitRnaseq_06"
"MPPED2","MPPED2","MPPED2","HuAgeMSNDsplitRnaseq_04"
"ZMPSTE24","ZMPSTE24","ZMPSTE24","HuAgeMSNDsplitRnaseq_06"
"COPE","COPE","COPE","HuAgeMSNDsplitRnaseq_03"
"ABCD1","ABCD1","ABCD1","HuAgeMSNDsplitRnaseq_06"
"ATP6V0A2","ATP6V0A2","ATP6V0A2","HuAgeMSNDsplitRnaseq_04"
"TRIM27","TRIM27","TRIM27","HuAgeMSNDsplitRnaseq_15"
"FAHD2A","FAHD2A","FAHD2A","HuAgeMSNDsplitRnaseq_05"
"BCAS4","BCAS4","BCAS4","HuAgeMSNDsplitRnaseq_06"
"MSRB2","MSRB2","MSRB2","HuAgeMSNDsplitRnaseq_03"
"ZBTB34","ZBTB34","ZBTB34","HuAgeMSNDsplitRnaseq_11"
"C9orf78","C9orf78","C9orf78","HuAgeMSNDsplitRnaseq_01"
"AC007547.1","AC007547.1","AC007547.1","HuAgeMSNDsplitRnaseq_11"
"RHOA","RHOA","RHOA","HuAgeMSNDsplitRnaseq_03"
"MTERF4","MTERF4","MTERF4","HuAgeMSNDsplitRnaseq_01"
"PPAT","PPAT","PPAT","HuAgeMSNDsplitRnaseq_07"
"CIR1","CIR1","CIR1","HuAgeMSNDsplitRnaseq_01"
"RNF7","RNF7","RNF7","HuAgeMSNDsplitRnaseq_03"
"TFIP11","TFIP11","TFIP11","HuAgeMSNDsplitRnaseq_01"
"DNTTIP1","DNTTIP1","DNTTIP1","HuAgeMSNDsplitRnaseq_01"
"THUMPD2","THUMPD2","THUMPD2","HuAgeMSNDsplitRnaseq_01"
"ZAP70","ZAP70","ZAP70","HuAgeMSNDsplitRnaseq_05"
"CASP3","CASP3","CASP3","HuAgeMSNDsplitRnaseq_07"
"DNAJC27-AS1","DNAJC27-AS1","DNAJC27-AS1","HuAgeMSNDsplitRnaseq_09"
"TPCN2","TPCN2","TPCN2","HuAgeMSNDsplitRnaseq_05"
"DIEXF","DIEXF","DIEXF","HuAgeMSNDsplitRnaseq_01"
"HBP1","HBP1","HBP1","HuAgeMSNDsplitRnaseq_12"
"FASTKD2","FASTKD2","FASTKD2","HuAgeMSNDsplitRnaseq_01"
"SNRPN","SNRPN","SNRPN","HuAgeMSNDsplitRnaseq_04"
"NECTIN2","NECTIN2","NECTIN2","HuAgeMSNDsplitRnaseq_01"
"AP000640.2","AP000640.2","AP000640.2","HuAgeMSNDsplitRnaseq_10"
"LIN7A","LIN7A","LIN7A","HuAgeMSNDsplitRnaseq_01"
"CTNND2","CTNND2","CTNND2","HuAgeMSNDsplitRnaseq_01"
"PTPRJ","PTPRJ","PTPRJ","HuAgeMSNDsplitRnaseq_09"
"UBN2","UBN2","UBN2","HuAgeMSNDsplitRnaseq_14"
"AC027288.1","AC027288.1","AC027288.1","HuAgeMSNDsplitRnaseq_23"
"EIF2B1","EIF2B1","EIF2B1","HuAgeMSNDsplitRnaseq_06"
"AC115989.1","AC115989.1","AC115989.1","HuAgeMSNDsplitRnaseq_10"
"POLR1B","POLR1B","POLR1B","HuAgeMSNDsplitRnaseq_01"
"RAB11FIP3","RAB11FIP3","RAB11FIP3","HuAgeMSNDsplitRnaseq_01"
"EIF3I","EIF3I","EIF3I","HuAgeMSNDsplitRnaseq_03"
"FGF14","FGF14","FGF14","HuAgeMSNDsplitRnaseq_16"
"LINC01287","LINC01287","LINC01287","HuAgeMSNDsplitRnaseq_20"
"OR9H1P","OR9H1P","OR9H1P","HuAgeMSNDsplitRnaseq_28"
"AC079305.3","AC079305.3","AC079305.3","HuAgeMSNDsplitRnaseq_05"
"KCP","KCP","KCP","HuAgeMSNDsplitRnaseq_03"
"TPD52L1","TPD52L1","TPD52L1","HuAgeMSNDsplitRnaseq_09"
"MPZL3","MPZL3","MPZL3","HuAgeMSNDsplitRnaseq_15"
"GCH1","GCH1","GCH1","HuAgeMSNDsplitRnaseq_04"
"AC005162.3","AC005162.3","AC005162.3","HuAgeMSNDsplitRnaseq_13"
"RIMKLB","RIMKLB","RIMKLB","HuAgeMSNDsplitRnaseq_07"
"ZFAND2B","ZFAND2B","ZFAND2B","HuAgeMSNDsplitRnaseq_01"
"TTC26","TTC26","TTC26","HuAgeMSNDsplitRnaseq_04"
"PLEKHA5","PLEKHA5","PLEKHA5","HuAgeMSNDsplitRnaseq_04"
"AC246817.2","AC246817.2","AC246817.2","HuAgeMSNDsplitRnaseq_06"
"SNX8","SNX8","SNX8","HuAgeMSNDsplitRnaseq_24"
"IFNAR1","IFNAR1","IFNAR1","HuAgeMSNDsplitRnaseq_03"
"MYO5A","MYO5A","MYO5A","HuAgeMSNDsplitRnaseq_08"
"HMGN1P30","HMGN1P30","HMGN1P30","HuAgeMSNDsplitRnaseq_20"
"SPAG9","SPAG9","SPAG9","HuAgeMSNDsplitRnaseq_07"
"HSF1","HSF1","HSF1","HuAgeMSNDsplitRnaseq_01"
"PAPD5","PAPD5","PAPD5","HuAgeMSNDsplitRnaseq_15"
"RNF165","RNF165","RNF165","HuAgeMSNDsplitRnaseq_13"
"DUSP22","DUSP22","DUSP22","HuAgeMSNDsplitRnaseq_01"
"PARD3","PARD3","PARD3","HuAgeMSNDsplitRnaseq_09"
"AL137027.1","AL137027.1","AL137027.1","HuAgeMSNDsplitRnaseq_02"
"AC018553.2","AC018553.2","AC018553.2","HuAgeMSNDsplitRnaseq_05"
"TRAF7","TRAF7","TRAF7","HuAgeMSNDsplitRnaseq_05"
"GTF2E1","GTF2E1","GTF2E1","HuAgeMSNDsplitRnaseq_05"
"RTCB","RTCB","RTCB","HuAgeMSNDsplitRnaseq_01"
"BNIP1","BNIP1","BNIP1","HuAgeMSNDsplitRnaseq_05"
"MDFIC","MDFIC","MDFIC","HuAgeMSNDsplitRnaseq_04"
"FRMD5","FRMD5","FRMD5","HuAgeMSNDsplitRnaseq_09"
"AC003101.1","AC003101.1","AC003101.1","HuAgeMSNDsplitRnaseq_09"
"EIF4E","EIF4E","EIF4E","HuAgeMSNDsplitRnaseq_01"
"GSTM2","GSTM2","GSTM2","HuAgeMSNDsplitRnaseq_04"
"HDGFL2","HDGFL2","HDGFL2","HuAgeMSNDsplitRnaseq_01"
"TCF3","TCF3","TCF3","HuAgeMSNDsplitRnaseq_06"
"CA10","CA10","CA10","HuAgeMSNDsplitRnaseq_16"
"KIAA1614","KIAA1614","KIAA1614","HuAgeMSNDsplitRnaseq_05"
"EXOSC8","EXOSC8","EXOSC8","HuAgeMSNDsplitRnaseq_10"
"EFNA5","EFNA5","EFNA5","HuAgeMSNDsplitRnaseq_02"
"AL157871.6","AL157871.6","AL157871.6","HuAgeMSNDsplitRnaseq_02"
"MCEE","MCEE","MCEE","HuAgeMSNDsplitRnaseq_05"
"NAA50","NAA50","NAA50","HuAgeMSNDsplitRnaseq_01"
"LINC01476","LINC01476","LINC01476","HuAgeMSNDsplitRnaseq_02"
"ARCN1","ARCN1","ARCN1","HuAgeMSNDsplitRnaseq_01"
"ZNF367","ZNF367","ZNF367","HuAgeMSNDsplitRnaseq_02"
"AC105760.1","AC105760.1","AC105760.1","HuAgeMSNDsplitRnaseq_09"
"ADAMTS7","ADAMTS7","ADAMTS7","HuAgeMSNDsplitRnaseq_06"
"GARNL3","GARNL3","GARNL3","HuAgeMSNDsplitRnaseq_12"
"POGZ","POGZ","POGZ","HuAgeMSNDsplitRnaseq_08"
"DUS1L","DUS1L","DUS1L","HuAgeMSNDsplitRnaseq_06"
"MBTPS2","MBTPS2","MBTPS2","HuAgeMSNDsplitRnaseq_15"
"NBPF19","NBPF19","NBPF19","HuAgeMSNDsplitRnaseq_07"
"KLF13","KLF13","KLF13","HuAgeMSNDsplitRnaseq_06"
"TMEM230","TMEM230","TMEM230","HuAgeMSNDsplitRnaseq_09"
"MEF2A","MEF2A","MEF2A","HuAgeMSNDsplitRnaseq_06"
"ABTB2","ABTB2","ABTB2","HuAgeMSNDsplitRnaseq_22"
"PLPBP","PLPBP","PLPBP","HuAgeMSNDsplitRnaseq_01"
"ZNHIT1","ZNHIT1","ZNHIT1","HuAgeMSNDsplitRnaseq_03"
"SMCO4","SMCO4","SMCO4","HuAgeMSNDsplitRnaseq_06"
"DDX54","DDX54","DDX54","HuAgeMSNDsplitRnaseq_01"
"APTX","APTX","APTX","HuAgeMSNDsplitRnaseq_01"
"UTP6","UTP6","UTP6","HuAgeMSNDsplitRnaseq_06"
"PANK1","PANK1","PANK1","HuAgeMSNDsplitRnaseq_01"
"DPY19L2P2","DPY19L2P2","DPY19L2P2","HuAgeMSNDsplitRnaseq_02"
"ANP32AP1","ANP32AP1","ANP32AP1","HuAgeMSNDsplitRnaseq_19"
"HNRNPR","HNRNPR","HNRNPR","HuAgeMSNDsplitRnaseq_03"
"ANGEL1","ANGEL1","ANGEL1","HuAgeMSNDsplitRnaseq_04"
"PPIAP82","PPIAP82","PPIAP82","HuAgeMSNDsplitRnaseq_20"
"AC012464.1","AC012464.1","AC012464.1","HuAgeMSNDsplitRnaseq_09"
"ATP13A3","ATP13A3","ATP13A3","HuAgeMSNDsplitRnaseq_05"
"CCDC66","CCDC66","CCDC66","HuAgeMSNDsplitRnaseq_04"
"AL590666.3","AL590666.3","AL590666.3","HuAgeMSNDsplitRnaseq_13"
"SPDYE15P","SPDYE15P","SPDYE15P","HuAgeMSNDsplitRnaseq_02"
"THAP3","THAP3","THAP3","HuAgeMSNDsplitRnaseq_01"
"ZC3H15","ZC3H15","ZC3H15","HuAgeMSNDsplitRnaseq_01"
"PRR3","PRR3","PRR3","HuAgeMSNDsplitRnaseq_01"
"FKBP3","FKBP3","FKBP3","HuAgeMSNDsplitRnaseq_09"
"CDC37","CDC37","CDC37","HuAgeMSNDsplitRnaseq_01"
"ITGB5","ITGB5","ITGB5","HuAgeMSNDsplitRnaseq_07"
"UBL7","UBL7","UBL7","HuAgeMSNDsplitRnaseq_09"
"GSTK1","GSTK1","GSTK1","HuAgeMSNDsplitRnaseq_09"
"COPS8","COPS8","COPS8","HuAgeMSNDsplitRnaseq_03"
"AC114928.1","AC114928.1","AC114928.1","HuAgeMSNDsplitRnaseq_20"
"MORN1","MORN1","MORN1","HuAgeMSNDsplitRnaseq_05"
"USF3","USF3","USF3","HuAgeMSNDsplitRnaseq_01"
"AC092720.1","AC092720.1","AC092720.1","HuAgeMSNDsplitRnaseq_04"
"DTX3","DTX3","DTX3","HuAgeMSNDsplitRnaseq_01"
"GREB1L","GREB1L","GREB1L","HuAgeMSNDsplitRnaseq_13"
"MPC1","MPC1","MPC1","HuAgeMSNDsplitRnaseq_22"
"IQCB1","IQCB1","IQCB1","HuAgeMSNDsplitRnaseq_05"
"NARS","NARS","NARS","HuAgeMSNDsplitRnaseq_01"
"AL158070.1","AL158070.1","AL158070.1","HuAgeMSNDsplitRnaseq_23"
"ZNRD1ASP","ZNRD1ASP","ZNRD1ASP","HuAgeMSNDsplitRnaseq_08"
"AP003969.2","AP003969.2","AP003969.2","HuAgeMSNDsplitRnaseq_20"
"PROP1","PROP1","PROP1","HuAgeMSNDsplitRnaseq_10"
"SLIT2","SLIT2","SLIT2","HuAgeMSNDsplitRnaseq_13"
"CCDC124","CCDC124","CCDC124","HuAgeMSNDsplitRnaseq_03"
"FTSJ1","FTSJ1","FTSJ1","HuAgeMSNDsplitRnaseq_01"
"INPP5B","INPP5B","INPP5B","HuAgeMSNDsplitRnaseq_05"
"AC046130.1","AC046130.1","AC046130.1","HuAgeMSNDsplitRnaseq_04"
"C1QTNF9B","C1QTNF9B","C1QTNF9B","HuAgeMSNDsplitRnaseq_23"
"SLF2","SLF2","SLF2","HuAgeMSNDsplitRnaseq_08"
"RAPGEF4-AS1","RAPGEF4-AS1","RAPGEF4-AS1","HuAgeMSNDsplitRnaseq_25"
"HCN4","HCN4","HCN4","HuAgeMSNDsplitRnaseq_02"
"LPP","LPP","LPP","HuAgeMSNDsplitRnaseq_24"
"PACS1","PACS1","PACS1","HuAgeMSNDsplitRnaseq_09"
"RMND5A","RMND5A","RMND5A","HuAgeMSNDsplitRnaseq_03"
"ZNF536","ZNF536","ZNF536","HuAgeMSNDsplitRnaseq_09"
"RECQL","RECQL","RECQL","HuAgeMSNDsplitRnaseq_05"
"SPCS2","SPCS2","SPCS2","HuAgeMSNDsplitRnaseq_11"
"ELAC2","ELAC2","ELAC2","HuAgeMSNDsplitRnaseq_06"
"SLC22A10","SLC22A10","SLC22A10","HuAgeMSNDsplitRnaseq_02"
"MAP2K7","MAP2K7","MAP2K7","HuAgeMSNDsplitRnaseq_05"
"MAMLD1","MAMLD1","MAMLD1","HuAgeMSNDsplitRnaseq_27"
"OR1E3","OR1E3","OR1E3","HuAgeMSNDsplitRnaseq_04"
"STK38L","STK38L","STK38L","HuAgeMSNDsplitRnaseq_05"
"TENM2","TENM2","TENM2","HuAgeMSNDsplitRnaseq_16"
"LINC00520","LINC00520","LINC00520","HuAgeMSNDsplitRnaseq_10"
"PGS1","PGS1","PGS1","HuAgeMSNDsplitRnaseq_05"
"OR55B1P","OR55B1P","OR55B1P","HuAgeMSNDsplitRnaseq_10"
"GLUD1P2","GLUD1P2","GLUD1P2","HuAgeMSNDsplitRnaseq_01"
"SMG1P5","SMG1P5","SMG1P5","HuAgeMSNDsplitRnaseq_03"
"ITGAL","ITGAL","ITGAL","HuAgeMSNDsplitRnaseq_06"
"AC100818.1","AC100818.1","AC100818.1","HuAgeMSNDsplitRnaseq_11"
"UBE2D3","UBE2D3","UBE2D3","HuAgeMSNDsplitRnaseq_15"
"NTRK3","NTRK3","NTRK3","HuAgeMSNDsplitRnaseq_09"
"NCBP3","NCBP3","NCBP3","HuAgeMSNDsplitRnaseq_08"
"AL445426.1","AL445426.1","AL445426.1","HuAgeMSNDsplitRnaseq_09"
"ANO5","ANO5","ANO5","HuAgeMSNDsplitRnaseq_02"
"ZNF140","ZNF140","ZNF140","HuAgeMSNDsplitRnaseq_05"
"AL161912.3","AL161912.3","AL161912.3","HuAgeMSNDsplitRnaseq_11"
"HNRNPA1P21","HNRNPA1P21","HNRNPA1P21","HuAgeMSNDsplitRnaseq_17"
"FGF2","FGF2","FGF2","HuAgeMSNDsplitRnaseq_05"
"ANKRD46","ANKRD46","ANKRD46","HuAgeMSNDsplitRnaseq_01"
"CCSER1","CCSER1","CCSER1","HuAgeMSNDsplitRnaseq_16"
"TRAV9-2","TRAV9-2","TRAV9-2","HuAgeMSNDsplitRnaseq_05"
"GRTP1","GRTP1","GRTP1","HuAgeMSNDsplitRnaseq_05"
"UFM1","UFM1","UFM1","HuAgeMSNDsplitRnaseq_03"
"ASNA1","ASNA1","ASNA1","HuAgeMSNDsplitRnaseq_01"
"TMED2","TMED2","TMED2","HuAgeMSNDsplitRnaseq_15"
"AL356479.1","AL356479.1","AL356479.1","HuAgeMSNDsplitRnaseq_02"
"CCDC168","CCDC168","CCDC168","HuAgeMSNDsplitRnaseq_10"
"DHX16","DHX16","DHX16","HuAgeMSNDsplitRnaseq_01"
"DDX1","DDX1","DDX1","HuAgeMSNDsplitRnaseq_01"
"ARHGEF10L","ARHGEF10L","ARHGEF10L","HuAgeMSNDsplitRnaseq_01"
"METTL3","METTL3","METTL3","HuAgeMSNDsplitRnaseq_06"
"AL356056.2","AL356056.2","AL356056.2","HuAgeMSNDsplitRnaseq_06"
"RIOK3","RIOK3","RIOK3","HuAgeMSNDsplitRnaseq_05"
"PARP6","PARP6","PARP6","HuAgeMSNDsplitRnaseq_01"
"BPGM","BPGM","BPGM","HuAgeMSNDsplitRnaseq_01"
"STT3A","STT3A","STT3A","HuAgeMSNDsplitRnaseq_01"
"DIAPH1","DIAPH1","DIAPH1","HuAgeMSNDsplitRnaseq_04"
"PCYT1B","PCYT1B","PCYT1B","HuAgeMSNDsplitRnaseq_04"
"VIM-AS1","VIM-AS1","VIM-AS1","HuAgeMSNDsplitRnaseq_13"
"TTBK2","TTBK2","TTBK2","HuAgeMSNDsplitRnaseq_01"
"KRT8P10","KRT8P10","KRT8P10","HuAgeMSNDsplitRnaseq_02"
"AL023280.1","AL023280.1","AL023280.1","HuAgeMSNDsplitRnaseq_20"
"FGF7P4","FGF7P4","FGF7P4","HuAgeMSNDsplitRnaseq_20"
"ATRNL1","ATRNL1","ATRNL1","HuAgeMSNDsplitRnaseq_02"
"CHMP5","CHMP5","CHMP5","HuAgeMSNDsplitRnaseq_01"
"UNC50","UNC50","UNC50","HuAgeMSNDsplitRnaseq_20"
"AC008432.1","AC008432.1","AC008432.1","HuAgeMSNDsplitRnaseq_13"
