GSM506013	GSM506014	GSM506015	GSM506016	GSM506017	GSM506018	GSM506019	GSM506020	GSM506021	GSM506022	GSM506023
221502_at	191.6553222	171.8045149	181.8175662	201.4023835	239.3479873	298.0867693	271.5405654	169.9555267	340.4943747	174.2872242	233.6557379
221503_s_at	78.01681636	22.5849349	77.52088928	86.54291245	107.6603621	52.09734735	43.86120986	93.74373241	88.37376711	72.49611848	61.21223152
221504_s_at	320.5539019	353.9165733	270.6044935	290.4788999	332.815824	149.287158	353.82359	251.4801426	187.5373646	172.2181643	402.1144907
221505_at	261.5395189	175.362067	182.7009353	138.0699198	268.7381532	351.3643751	250.7527153	245.7142889	206.5460261	150.8520386	152.0787795
221506_s_at	146.4666305	184.9541109	108.8019638	191.6307963	147.3091729	144.0026939	116.0220919	206.0058467	105.4724492	120.9717505	98.25909553
221507_at	67.14721741	116.8582373	64.62489383	139.4484967	59.54530791	84.57377828	48.7137244	42.09137962	57.75559404	98.68085966	53.75715885
221508_at	116.3294291	44.53137046	73.64573628	72.65595021	41.04072767	106.9824628	38.41545321	85.74721839	57.30090868	72.55090548	63.08079157
221509_at	225.4514468	129.0441648	131.1397695	126.4078345	188.4470064	108.9646291	331.5074518	165.1105057	108.1891546	150.5902502	189.7344671
221510_s_at	29.83194614	16.63680203	36.22023163	36.84248981	18.83778976	42.03098222	30.07831516	33.47739522	35.69776857	55.55023734	34.73734978
221511_x_at	185.6843637	248.2093136	269.7491348	369.630568	470.7030719	453.6942721	203.8404176	184.9154553	197.6259554	300.9002634	339.9537621
221512_at	321.8560938	242.7011866	252.4347226	214.5280822	255.2509393	247.6735327	243.4800098	188.1787542	198.2723968	231.0935685	288.6440651
221513_s_at	47.68761569	11.79766824	38.94966323	77.70840694	96.38444894	92.78934469	67.24426894	27.75361567	88.22374177	61.30696826	55.60315135
221514_at	37.36805471	23.29931139	54.0105698	43.82892354	81.3604419	39.1533281	45.34401762	53.83956746	36.61828699	46.42415619	54.28567238
221515_s_at	133.1818446	189.2483127	149.4231994	152.4415584	129.1893604	121.6875426	179.7743192	183.805215	102.422634	146.8063417	152.4644419
221516_s_at	87.75424272	79.17154108	63.98821627	115.8399029	77.74485374	73.32514427	64.2976525	51.28469026	51.6201198	56.41493181	80.63217956
221517_s_at	18.69153081	22.90851215	36.86401478	28.78544434	56.51099114	34.82882956	27.80596488	87.85709664	58.8185959	61.62737779	40.52910033
221518_s_at	139.5245236	156.599689	147.1391906	176.1735593	124.3960585	176.6367756	128.2319212	88.04841993	166.9821885	86.90786081	151.4484106
221519_at	208.7148041	185.0414618	221.3356348	233.7587509	214.8619921	294.1290772	325.8997122	224.5905513	472.3873576	230.2329621	158.1861177
221520_s_at	8.318745742	6.930339874	12.14105002	10.52226019	20.32678934	7.714226286	5.033734737	14.63377308	8.553175958	12.73763905	10.32352016
221521_s_at	4.643332179	2.071569053	10.3290402	4.669319197	10.53051373	9.314291242	13.86924044	10.81140518	6.852859861	17.42762944	5.086323919
221522_at	159.5346728	139.0987388	120.0777044	144.5059755	156.7454767	148.7095642	186.8207786	99.97719642	168.3837539	138.1310575	127.5547677
221523_s_at	74.98694928	94.77557742	103.4079598	92.59248936	100.0180245	94.33131985	93.82110714	67.88434104	104.7179974	97.18328295	71.56121305
221524_s_at	53.42163279	40.71228062	77.41877784	20.87192265	17.22737216	50.21336474	63.24077948	47.10767623	75.97564416	64.37759831	63.28568651
221525_at	8.158736623	64.90939093	6.416344376	40.74442725	71.06705346	26.19129326	30.64318444	27.89815141	61.84963359	21.2802492	5.941427089
221526_x_at	48.44196168	53.14256286	69.43533446	75.68749732	39.43048462	31.1335597	68.42983531	40.59258629	42.56927782	46.68329197	38.63215252
221527_s_at	21.3721386	54.54802101	54.61828676	143.2029647	90.89311395	118.5526649	75.21908317	56.81224764	33.34339516	112.9312785	65.75211586
221528_s_at	200.7675225	188.8050087	211.3163343	166.8520052	92.75191607	179.0712387	230.3117653	43.81106734	173.868362	198.5237229	239.8879669
221529_s_at	35.11834948	19.51596623	15.03104472	35.18413845	49.66749167	51.38164741	32.081806	43.10242805	37.45425503	28.26851876	30.57386811
221530_s_at	473.9561051	358.5197355	418.3661785	472.559716	317.2336862	525.463079	371.6350147	232.0691629	326.6531522	447.0830047	430.5601475
221531_at	111.7464711	92.44824232	65.001896	85.56069349	37.70050935	43.98576237	34.75549812	85.87816148	74.10998043	51.72394534	130.4351671
221532_s_at	261.040697	206.7421582	184.4989522	198.424117	196.1333446	173.4114004	189.4373956	150.5053403	278.1053669	152.027358	272.064045
221533_at	46.02074987	63.53181047	21.48639568	53.18992369	58.42787588	42.07061562	52.68482874	35.84635354	37.92481275	31.78662635	52.68731422
221534_at	246.7895919	218.5620562	277.2404439	222.4290185	179.9952237	230.5219374	159.1690419	271.0031548	167.4635532	291.1655538	230.6679119
221535_at	96.79749518	114.4230744	103.0818897	126.8944937	45.32664509	123.2750572	103.8514915	125.2430948	140.2667853	84.64965491	115.0356458
221536_s_at	90.09022985	115.2712451	77.49071195	147.3537713	90.24717013	101.7002915	213.5101873	112.1216957	192.5387824	110.2320995	153.2508105
221537_at	74.96616671	99.87692204	88.20464394	104.326422	64.18267589	77.15292978	35.55989946	83.16261171	44.73967404	78.06789765	75.93227118
221538_s_at	135.1592147	84.00616603	119.5636427	92.76254002	104.3207319	110.8448226	109.1160913	85.46384879	77.76316754	145.4413263	103.0407194
221539_at	9.084088037	16.13992596	27.2802135	23.08183018	63.41819835	29.07001931	67.36619735	85.35690201	92.69664987	27.62510172	25.27368878
221540_x_at	12.18111264	7.109287528	72.3216583	6.031246253	30.25749984	34.19156466	28.54781493	5.898973428	10.21870404	74.45548368	26.72373582
221541_at	34.68241186	160.6198593	127.5692112	73.22345628	169.4273324	154.9772473	49.57391283	251.865861	164.6069822	48.19652833	36.40856982
221542_s_at	100.1903757	66.07787961	111.3144791	109.116137	117.4900813	110.3810056	81.97936284	74.18762521	83.11631055	120.28445	108.1777699
221543_s_at	96.59286341	83.96423308	92.17906263	98.67931948	96.23780125	118.5780193	61.84768809	53.41010717	85.84747591	101.7203681	73.83342413
221544_s_at	11.85753381	15.95917351	13.76042352	12.71555766	27.870355	10.46648541	26.32220523	85.52546605	22.37622874	9.077082718	9.830178896
221545_x_at	77.42760324	96.18222694	118.6098038	92.28503673	90.71321807	124.1835695	114.1080095	123.6976484	27.92745662	56.38064789	94.98279687
221546_at	61.75295687	18.34732123	32.5326401	27.81049935	72.95640911	69.30534091	35.63841163	35.46807937	73.48391525	60.16086302	8.705672363
221547_at	57.21844727	56.51078517	65.04997256	52.36822867	64.75834966	61.62343094	47.76629677	36.26397195	39.77782996	73.77670941	59.86339308
221548_s_at	124.6950087	122.755997	125.0452943	70.95498634	92.4975264	103.5812305	87.79083022	78.91631445	65.7418397	121.263143	82.90531478
221549_at	42.12750793	61.39012254	46.11997413	63.02999464	11.35923442	87.16280224	24.2957056	16.90199662	28.61318119	20.26134043	61.81698252
221550_at	12.68596759	20.62856727	45.08854141	39.36399765	16.84822879	8.502976868	20.77606271	13.36395261	15.61640269	50.81319845	25.30155203
221551_x_at	24.79431506	52.19163184	44.81214037	44.59458623	45.2833513	62.9750576	31.84188088	92.21797806	9.509021174	90.27782689	57.77099783
221552_at	244.7665897	158.8362674	162.6431525	234.6837204	265.2560625	179.8391053	244.7796857	149.4394211	272.5825642	199.2907898	216.9006589
221553_at	44.22038491	28.58089771	50.38011143	31.78865551	15.19248223	31.45182302	44.32607823	19.19641773	35.12598915	26.59398726	35.17471682
221554_at	210.8979936	214.7081525	170.9639448	114.9293893	146.6337871	131.6650071	167.1041436	165.5519223	168.3249593	140.7293403	194.2583645
221555_x_at	87.07249528	63.68212163	69.45060224	107.2706481	117.2779077	58.55245387	67.220723	139.3951291	61.56116242	97.51968857	51.32785501
221556_at	175.6296178	142.9468053	181.8862251	133.9519142	165.6368142	277.7854003	187.2210736	153.4764737	200.1519135	214.4861296	177.3239285
221557_s_at	6.793547214	6.260523484	5.035282346	28.73845537	7.777259957	17.00279934	1.756170074	13.58115822	1.615629132	34.12556519	9.767125734
221558_s_at	75.21576547	92.4968991	52.42502032	88.55793514	83.45237886	106.0857498	74.04931963	22.1145533	121.224385	71.03168641	81.81389799
221559_s_at	55.49275789	33.35823541	53.31411095	50.41526346	36.67367966	59.72596942	52.7023797	77.63249636	92.40460131	68.55685369	43.52969918
221560_at	49.17700799	110.0848523	45.87273106	43.39540562	138.5268673	38.36553183	41.0682546	99.85063836	20.28890241	35.61840554	48.44158167
221561_at	10.98651263	11.34740633	20.64905636	16.91795173	12.60163556	36.88379625	21.03115242	36.46677042	24.40874943	21.78872597	3.482384359
221562_s_at	94.7538765	94.85260435	69.2709989	115.8027485	62.75375462	79.50008528	56.20952192	32.23626581	44.30949185	118.3770294	87.62913007
221563_at	36.02601401	43.86366061	32.61877922	54.77124245	62.13021846	44.33059069	48.57142376	68.27145688	51.62966034	41.09391228	39.22732643
221564_at	115.5741578	90.90153288	114.9277325	125.9833971	98.9487994	117.5509421	83.87573622	111.5995539	152.0659126	178.314591	91.66462966
221565_s_at	10.06074265	9.476514792	32.59689616	69.3502928	16.01010138	9.821961754	48.78596126	27.87867375	69.21447526	17.03748994	24.43017361
221566_s_at	14.23121519	20.4577108	38.40155076	24.88511929	25.07631325	22.60527075	20.32224559	40.1908177	15.06147374	11.92282513	11.20054544
221567_at	81.79162398	95.10517207	155.2564175	87.32446783	44.4871533	56.73616632	53.89123477	73.95866291	50.98254836	74.46022023	53.02126634
221568_s_at	50.14428009	28.43245732	57.27461341	71.18358171	27.57290318	43.6658927	50.55437411	5.53267667	82.14777062	45.78563547	40.28293557
221569_at	319.9608843	297.1965024	298.683586	194.7211044	214.5118752	197.0482147	280.9008322	339.7741381	195.5100392	275.9984405	280.7106674
221570_s_at	180.6497216	166.1530923	151.7034715	168.178382	228.7135877	138.3333715	145.284374	153.4144768	180.5463701	156.7874957	209.7320673
221571_at	86.33482575	45.98331234	71.05831519	95.58324655	117.5634347	73.86176852	92.19409959	112.2360914	70.17921499	58.70031527	107.5399798
221572_s_at	45.77715308	53.13797492	39.85405534	59.13075255	32.65775472	62.75393138	44.76070065	10.16942407	59.08194578	42.95397064	12.93264565
221573_at	76.00195078	56.94765181	42.04949845	80.4187963	73.13233019	50.20789899	36.30940059	17.52770392	107.1410501	51.55048471	48.42728458
221575_at	153.841611	120.9015387	114.4043053	123.7399065	155.0659582	132.7799553	155.2386015	52.65591436	134.4875988	163.6096473	120.5147796
221576_at	2.185312852	2.094103844	2.851469692	3.352155268	3.191504581	2.219435806	2.000663983	13.33064545	1.303236736	4.379998282	3.963692229
221577_x_at	10.90319485	4.081078741	51.71433435	6.811020999	23.22149622	8.287336048	27.77089257	23.8559452	3.459904794	20.10571856	16.58065616
221578_at	34.79261807	94.13179494	54.41676344	170.219941	80.70767563	128.9613709	115.5999294	94.182404	67.44435495	198.8163646	61.13792928
221579_s_at	284.1465202	312.8266667	245.8267678	241.9324219	165.8864292	224.2525915	250.588765	234.6546397	177.7353932	285.3564993	289.6989445
221580_s_at	292.9879014	253.9023088	259.4248857	107.0306083	100.9930131	166.6556993	119.6817836	120.0862928	191.0387071	199.0426294	208.7729972
221581_s_at	76.96029064	87.85371035	112.704876	113.6915447	65.16507507	142.9828553	153.3074206	75.92822443	126.0545512	180.5988432	77.49118013
221582_at	80.09521573	73.44699806	96.89784584	110.2340608	82.63064181	77.9418356	92.67022383	248.3996534	83.17054782	83.67421051	78.86076751
221583_s_at	1.94250637	1.817542215	1.258245467	2.680147352	9.690351185	14.30397711	1.388468901	109.7512569	1.703375442	4.176597381	3.464073992
221584_s_at	113.2493324	127.5240869	139.8555596	76.71681895	223.486665	251.8686271	141.2398463	166.6300666	169.3972262	142.5306358	112.7383142
221585_at	6.942754532	6.31461391	7.089380262	6.068947663	9.301825699	6.405882494	5.003688674	12.34967436	2.527534851	11.93021098	9.953744218
221586_s_at	17.42852419	17.50063929	4.027849876	13.6768798	5.09075641	5.323000938	7.701748119	4.893900768	1.845975163	4.986941361	12.88570574
221587_s_at	50.81215742	36.53013273	44.06191753	78.41971122	58.34008565	55.64953766	44.87841128	45.37347611	51.87098608	61.27242154	76.62119812
221588_x_at	150.0195296	109.23233	107.7920025	227.089939	166.1326736	248.45904	112.7982592	106.3036012	133.7055503	150.877334	106.4699887
221589_s_at	348.5978117	311.6234974	274.2634021	336.7821765	335.9245026	651.1733194	379.3334169	254.484829	424.2603429	232.7552696	330.6585594
221590_s_at	114.5317281	127.3470586	92.91573727	164.4228451	77.59788288	166.6711865	87.62068576	140.285331	116.2950231	126.4028612	88.80609497
221591_s_at	19.52826628	27.59555819	32.52367934	25.06854629	66.35831239	64.86076407	42.42481846	68.9311349	41.68585172	45.55675274	52.81417549
221592_at	3.797695869	3.043535091	7.306730256	4.808691779	3.036354862	4.186456076	3.338922332	10.00507958	2.679248482	6.523213814	5.867510882
221593_s_at	44.28653528	82.8881621	77.08757578	76.96798626	70.89374096	118.2636573	73.64394188	43.45345475	71.01141244	125.3477472	54.10436702
221594_at	22.17358077	27.06043579	23.13122205	27.06474486	29.80982057	11.81796067	6.28605328	62.71959459	4.892391848	9.069533657	56.00604903
221595_at	30.28366747	17.45141242	8.913235897	43.12223676	14.8667579	21.21558767	28.31268292	33.06354189	30.64966784	20.01094871	7.752793529
221596_s_at	43.51551371	39.20939269	31.86646716	62.45307741	24.3392501	63.74712683	51.66720804	5.590033177	64.76241835	41.29226687	39.59746362
221597_s_at	226.6541244	202.5496924	228.6251696	176.9447216	162.2223116	211.2868598	208.8577518	182.3930259	174.5486411	178.4380891	268.3785455
221598_s_at	10.58149461	4.099345629	12.95142774	10.04938597	10.0411316	11.63281043	7.396515903	16.30998883	3.684912473	5.719926418	10.1565052
221599_at	66.32885376	87.63040814	80.28346948	84.65046395	59.98565476	83.01989417	69.34467828	118.314994	69.75420287	63.01729837	113.7960731
221600_s_at	113.5138218	73.84446166	92.71170965	115.6519898	62.96326343	121.9537582	47.02368372	154.1517728	52.43736998	83.14295834	76.49935139
221601_s_at	33.61900385	44.28281732	15.93403638	18.4953994	65.95592774	33.41203673	27.64391642	43.91259569	41.14459809	68.39038766	18.34924431
221602_s_at	5.605444287	7.354755038	8.129014506	8.534393115	11.32059759	8.404410417	5.505055301	23.18838047	5.209963025	5.486850952	8.065856265
221603_at	53.12133094	48.55298058	19.26196872	54.27340203	38.04081463	36.3917708	37.4450055	51.66511217	13.86351933	63.17333175	16.65302881
221604_s_at	107.1432061	116.0217425	90.76348055	66.56001526	81.68282632	78.06080272	115.9386283	179.2301579	75.38254305	73.69159214	53.78357942
221605_s_at	99.26566118	77.65549653	50.8937385	72.70559783	85.63551367	94.84591589	57.98322243	44.83358658	39.21721246	108.7171089	100.8673774
221606_s_at	38.91707879	80.92400149	50.06416741	64.79504436	29.78995463	60.42775404	41.02221305	22.21219244	23.30505859	84.82342013	30.6179889
221607_x_at	4075.565405	4364.534686	5378.151572	3347.40272	3537.194599	3390.007071	4455.559477	5213.224971	4974.340967	3539.982761	4461.942048
221608_at	4.705013752	1.507394659	4.21212569	3.096284162	3.74378409	1.889163298	1.784197063	18.09341067	3.451182194	4.164352376	4.421397169
221609_s_at	2.82490905	2.430895286	3.162014443	10.04097087	4.472801227	2.994736847	31.58375102	18.84473196	3.40400197	11.43872162	2.810363324
221610_s_at	52.24384476	51.59475808	74.980301	100.5914858	80.67003283	71.89155153	47.32214823	60.18424687	57.44966459	69.7812377	77.72947054
221611_s_at	16.39827875	19.43047048	18.10369895	21.08784278	9.886988986	27.51891451	13.77430592	52.21036014	9.060463907	27.88339356	37.54987275
221612_at	71.20518028	61.1744552	95.23016271	79.73414189	57.52677251	59.02102564	49.62863914	55.7761218	37.92892991	106.6691996	76.58037184
221613_s_at	229.053612	174.4183498	202.7734089	197.5071613	166.5852206	205.6301298	179.9035667	180.5221009	215.4666787	194.2374582	224.3463176
221614_s_at	54.2674293	44.87662045	53.06907592	27.01836494	62.48922682	38.64723104	52.31539161	95.83041165	31.33522007	40.26414425	52.89706485
221615_at	23.23876115	21.49261036	13.64160231	26.89701633	40.56659868	3.72272437	27.30025663	30.77790511	33.90955782	49.56789676	59.85318186
221616_s_at	33.55035061	3.523785309	31.27126769	59.58977846	35.05538676	37.24334845	30.20118051	14.38207486	32.3484925	38.62387833	30.21749123
221617_at	10.0859958	24.44166376	30.76810871	45.24874193	21.70539168	30.27441871	31.11972128	16.79253279	18.79308337	58.76865861	13.61898478
221618_s_at	29.54256756	15.20588489	27.42071484	23.66785028	44.40774116	1.745036552	9.237736342	43.36818664	22.731453	14.64027302	29.84658019
221619_s_at	2243.93515	2171.59887	1977.524171	1639.495726	1806.028006	1687.426117	3215.734796	2448.99366	2535.801915	1727.861987	2355.052878
221620_s_at	292.961692	306.0501924	176.6661176	252.1224091	267.3911202	167.7570284	320.1986266	201.3460348	164.9519586	215.6564922	364.8459038
221621_at	24.19332499	4.170270363	7.84438671	30.54343427	31.00002889	29.80306415	28.04507067	18.80708436	22.02363065	41.48041611	30.65264405
221622_s_at	562.0793762	452.5539661	440.6132726	411.0742105	465.080251	399.4162593	486.1775266	357.2630627	589.012056	406.1019273	555.8675116
221623_at	86.84065657	88.81411764	41.54809573	85.78527673	90.15814619	108.4189382	24.70098372	89.54691153	48.85945552	94.53842945	75.51571531
221624_at	13.39834303	19.78691586	24.40872238	9.596518587	29.71596332	21.23830932	22.88819225	11.93748463	15.52163579	36.25658806	10.20247363
221625_at	3.132176936	7.405031686	14.42838222	2.662753644	2.936560384	8.284456593	15.73056066	5.598012576	1.881338812	3.849871384	11.74234256
221626_at	20.3181615	42.35363413	23.15039703	31.5393829	35.40487003	51.14922062	20.8272906	91.71981224	27.44560453	47.63973491	40.212068
221627_at	85.56647886	46.31554424	68.74240687	88.904446	99.07916856	62.3272341	59.76638349	58.21905697	80.30973501	69.45297893	84.02922685
221628_s_at	31.47332909	39.87350347	71.73087153	43.81454008	43.23686616	30.89366952	20.57174937	48.35070214	30.96123993	32.90020254	9.976339325
221629_x_at	112.77045	100.5338223	100.859168	127.5321556	100.3372936	113.0880971	100.5680466	109.4942536	76.64280509	94.3663895	95.20365174
221630_s_at	5.808021813	1.245782573	2.990170168	1.775706461	2.842476713	1.778707347	6.531333783	16.21363308	2.271109839	1.610627752	1.672604075
221631_at	83.51990839	48.43269	137.3658138	95.15414442	136.1787294	85.70061285	97.55563927	43.77077591	48.84382137	163.4524057	111.9385701
221632_s_at	21.77841575	26.73068681	73.30971869	40.87728811	71.40631034	27.50910307	57.65177786	83.6604884	39.02779605	61.72688532	49.94231797
221633_at	20.70343879	31.18188132	34.82016562	17.24242044	15.32087807	11.32746117	25.7212359	81.07905594	9.526244354	15.51595963	36.51524666
221634_at	26.69784497	31.10846473	20.50320885	32.92608608	15.46049171	30.35535219	30.79336485	17.42210111	27.68797564	40.06790993	83.55318085
221636_s_at	57.92374547	46.0396012	16.88039694	104.5007862	114.1076017	73.7733853	67.00847302	26.44530644	25.71982896	171.4686164	43.5428725
221637_s_at	86.17610897	141.4876695	120.7945265	64.99216219	116.2504422	97.62829346	113.9762917	155.340277	126.3369269	83.94748504	107.2923091
221638_s_at	33.27060427	11.49416435	29.4376321	46.57942256	27.67723512	19.05423988	13.46290505	43.21908721	25.00398814	18.78583339	5.63430684
221639_x_at	16.50306564	5.724665691	38.45686605	61.37256222	13.79899564	36.7949104	30.70930392	40.63141379	5.76105624	20.80744669	11.2227744
221640_s_at	42.2276332	55.39775628	23.16822631	41.99401308	41.65638921	43.99490125	65.91949363	56.41850396	22.65776069	61.66180969	23.41942655
221641_s_at	43.85343904	97.30312571	67.37985881	52.80952731	24.99636295	22.05830903	13.51756626	62.5812456	14.05903886	85.28310455	34.76681645
221642_at	31.26242557	48.68791895	39.58778268	47.23706779	67.18616806	18.29305222	71.77530489	42.59657758	19.20816938	45.95693051	20.93633537
221643_s_at	54.98649608	35.61152879	68.15965345	61.03043023	60.70655468	12.11985481	29.68072534	61.8290947	32.17131477	66.08973832	25.40315753
221644_s_at	6.319850274	2.494639187	6.929325082	7.05265671	5.52416689	7.647644822	23.01364278	17.41337636	8.806639287	29.09576487	2.325221455
221645_s_at	82.21538854	29.48475641	60.36560949	37.49883087	55.4912355	68.6947134	47.32800623	41.91472631	60.85224086	92.54540936	71.07617844
221646_s_at	212.809898	136.6669803	199.1470184	211.1216607	143.5687506	236.3056836	206.4927684	275.2166661	308.3848504	283.2475866	165.3144949
221647_s_at	167.5102995	203.4423073	216.3763199	192.3524842	170.3423454	187.4284656	130.0913621	126.0017384	176.4490523	192.9700015	197.3551398
221648_s_at	45.06561103	14.89890663	10.84209019	46.15656816	30.43490359	30.24340402	29.93244936	23.24673495	19.71452399	54.65176087	41.74439692
221649_s_at	41.65847346	49.10912642	78.35585089	37.51230777	15.09963041	54.64206344	89.99174656	103.6107795	11.47488391	25.92108585	17.56646938
221650_s_at	47.41111498	36.87339372	32.68237079	47.71049046	35.1098852	27.45422174	5.357203041	86.86673822	63.55059263	17.89877889	68.55046148
221651_x_at	23.41127361	51.03085938	49.90275008	75.43271386	29.66364962	44.20013192	121.6787678	157.0817265	70.65553343	26.53691381	33.89439025
221652_s_at	90.54841164	37.4787811	34.58576213	83.18618565	76.69078391	95.99603537	103.6800852	93.24039758	143.4652412	54.23145587	53.75699057
221653_x_at	39.62833785	59.56952518	59.3960806	69.49113417	43.49931516	45.39611656	119.0450126	110.7036924	60.81837755	52.39102493	39.38471148
221654_s_at	53.76523837	65.50250786	66.56540599	69.53291636	62.15366111	73.24371684	60.70643363	72.39443031	66.10546359	68.47968733	54.37874751
221655_x_at	61.05004134	30.40162853	10.58217151	38.07080014	111.0018206	56.18051847	40.35290208	12.4313264	76.24483296	94.78936519	78.55138192
221656_s_at	115.9368794	73.48809168	85.02014903	58.89638787	93.68343941	103.5120391	87.72747763	143.3180975	52.69948095	84.72801312	67.09356648
221657_s_at	8.124356177	9.029842975	70.26203049	6.566014398	10.5398856	5.802599206	3.104367954	21.31852239	4.708881923	7.913457445	9.872947847
221658_s_at	3.652542789	8.538840596	15.74503879	8.540341476	7.789631229	15.76671232	10.96121411	63.44710106	16.22857991	10.82955532	8.586961745
221659_s_at	32.61119252	42.49845368	47.27379	31.01232482	20.44351606	48.71018667	0.983008279	49.3876481	38.76497613	43.98501634	28.52432827
221660_at	63.39046579	84.67021962	69.05198348	146.4813612	64.35360049	204.6444757	27.85962601	27.49031122	4.903964732	21.64119443	62.45662042
221661_at	2.778402205	1.981934071	27.70883378	9.540067791	20.68026203	11.18378989	2.086189122	10.04863565	1.816525711	4.437844965	11.81503385
221662_s_at	15.28089186	9.936839162	11.86719377	34.24873728	62.61537821	30.67133712	19.01458544	35.46597395	6.238138939	7.435622039	10.19679614
221663_x_at	8.054707686	18.0015712	32.58892094	11.83980503	5.973314842	8.231129253	14.62096632	17.22169642	11.73417134	15.2733316	8.681927716
221664_s_at	6.84112588	5.516284995	15.89089095	10.73578446	7.548224084	25.39202159	38.48607425	28.30736508	37.54324952	15.93326501	20.75533361
221665_s_at	3.921060262	21.98249078	5.55397146	17.13790646	8.412752354	16.70124442	11.93445304	27.94273863	22.95603564	9.40853191	7.808251882
221666_s_at	5.87060243	6.820441549	40.00209951	8.616637079	29.71114136	14.87804109	38.38469336	30.88710927	16.5748369	24.12917252	12.02847328
221667_s_at	710.9232455	984.0121455	595.5811467	1024.494886	709.510953	820.734039	614.7552706	415.3623894	341.7116473	1130.739207	746.6810395
221668_s_at	18.59614816	8.851962395	7.613869405	9.3773014	13.91031435	11.09709583	33.71205492	24.10141021	8.813917039	21.19927096	15.68025184
221669_s_at	117.091858	80.26010975	122.3020369	104.3885049	96.5801985	106.2211364	98.73531219	67.31761138	70.25474518	132.7248456	114.7013207
221670_s_at	73.170918	97.47104426	60.7978825	103.8240069	99.53663886	55.18970798	37.29946551	37.67308003	60.62142798	84.91696362	81.54204724
221671_x_at	12.61513676	19.32823759	21.82921081	32.63479978	16.41556672	21.73005767	66.79506424	210.4144005	10.33353612	10.08257302	11.02941572
221672_s_at	4.789434087	3.682602904	4.27847162	5.363266419	3.772416483	4.446157452	3.732738866	12.36446878	6.95723107	6.150688864	5.648161249
221673_s_at	13.5178075	29.168332	42.20093317	31.66310737	39.74044584	22.3308418	24.42550865	58.4833996	6.146647155	27.77706523	33.33184521
221674_s_at	8.42041307	23.49705774	36.46653081	27.64626947	35.62089744	7.223379263	21.04674514	27.70804877	35.63396288	29.41597006	21.61574555
221675_s_at	246.2887555	275.8862655	188.8988326	352.0964263	262.8227979	330.7515739	232.5630079	320.1119485	234.8403118	196.0345987	285.4323658
221676_s_at	141.6381282	176.9255107	178.9978986	193.4359791	139.8908743	117.1175784	139.2649644	177.7689809	124.8660009	170.0628742	144.946324
221677_s_at	42.58873444	74.11295527	56.20471355	48.48381262	44.09964569	63.25188945	45.7017926	79.28601757	29.88905315	45.63661266	51.53388986
221678_at	13.24570763	4.868831573	2.766218612	5.152483194	18.89495473	19.88365844	1.577510703	20.92375548	27.41910796	8.899207942	10.60912877
221679_s_at	81.83055699	65.64976689	107.1696347	122.9778189	83.85143172	92.32097721	51.17229583	69.22366466	88.54486518	101.26473	87.07802867
221680_s_at	51.50852172	85.51381789	82.77393643	54.83408261	51.3857301	80.52496148	35.61167923	48.69494869	32.39694338	67.83692777	68.86880442
221681_s_at	15.89473413	8.810132464	27.54079213	23.64033501	25.28815193	19.78045679	14.20483736	6.543602256	17.58035572	30.88568213	3.936253315
221682_s_at	1.081042061	1.187553437	8.97645169	2.136148033	2.242866924	3.296152707	4.950070533	14.48293331	0.551323279	1.789076576	11.20218102
221683_s_at	0.293593821	0.567403279	8.904048651	9.857413232	12.02750702	0.702844752	6.904482359	35.3289231	0.840390251	3.194729371	1.901110736
221684_s_at	54.09852059	36.67318037	27.69764631	25.80807438	45.9277048	41.01320831	23.05731595	49.13144077	27.22065775	40.04350696	49.86469525
221685_s_at	3.801823715	3.487075467	1.748027711	5.708492137	4.966661944	5.321261748	1.185088606	11.89334037	2.558828184	5.117552384	28.98189175
221686_s_at	53.51627893	80.65104932	66.22485576	86.14534314	41.52900134	91.06702248	45.14992512	125.8979569	36.60204632	76.26926001	72.17891338
221687_s_at	205.6042346	133.7091577	135.1149873	142.8206672	103.1833391	157.5813532	143.649806	123.8105843	203.9823627	191.8587221	62.18372572
221688_s_at	134.488034	174.5262374	160.8991938	279.6864742	155.2572471	120.6245753	148.8979423	145.2784182	143.7229942	197.6236118	183.9679186
221689_s_at	204.2391104	166.8917717	127.3046491	165.9170412	201.2424603	215.4546864	231.5933081	138.4764366	208.7474632	151.0351422	235.8742156
221690_s_at	52.14253889	14.80536352	28.30492291	8.012052337	25.06767866	29.02930766	38.63327248	19.97370538	10.98954699	27.83555317	58.53875128
221691_x_at	220.9635064	274.1667053	501.313585	354.478914	249.4446865	301.4018435	237.3618715	249.4285081	369.4433004	365.8201089	358.8792359
221692_s_at	124.6349551	174.1106808	150.8714152	227.485145	165.9844844	145.1437139	234.802972	122.0486329	187.0013511	147.1115908	173.5378801
221693_s_at	133.1341412	101.6759878	65.9851241	101.3880217	71.92920549	91.16425647	95.25909931	121.1832186	109.112267	128.8550643	108.680067
221695_s_at	29.19092745	14.7444437	5.605383542	27.68239338	38.1095202	5.76523173	12.34566701	7.91897512	18.24110941	37.35270751	6.636447798
221696_s_at	39.92681409	17.74198149	14.76289591	25.86729771	26.43575238	43.66827835	23.75913164	74.35661493	28.39537657	30.10235426	29.67387075
221697_at	6.876809393	7.868965871	27.55161637	8.73117181	9.827385766	12.54728566	9.892815712	17.27733945	5.176008602	5.196380124	13.20887209
