"","ID","GSM509547","GSM509548","GSM509549","GSM509550","GSM509551","GSM509552","GSM509553","GSM509554","GSM509555","GSM509556","GSM509557","GSM509558","gene_symbol"
"522","201329_s_at","5.74079267227768","6.22721480479329","5.7533281929271","6.26193819245283","5.4068427546553","5.47721858812809","6.38132663886078","5.57516103342539","6.04129409722209","5.08108392868763","5.72769359788518","5.86397973574902","ETS2"
"523","201330_at","6.46706205976168","5.8956257695127","7.11993539384344","6.20522306248935","6.04603261475421","6.61213130001343","6.6124385113263","6.64529816394863","6.51596260033575","2.20163386116965","6.53812425025991","6.37728284411709","RARS"
"524","201331_s_at","6.80111553328755","6.51162089477913","6.47526056016001","6.80240865710364","7.07195390351474","7.22484581392096","7.46767347197943","7.02569327368077","7.15523988804674","8.7710767402628","7.73394743210867","7.55286118792676","STAT6"
"525","201336_at","10.4766027709869","10.2426580761812","9.9724772674492","10.7665772184735","10.8694010597781","10.9238226613434","10.2974990541358","10.628677160829","10.8927325326119","10.3911093040417","10.776686619604","11.0231247980932","VAMP3"
"526","201339_s_at","7.15650448567999","6.99985910493266","7.90101770961165","7.96419644664601","7.08746284125034","7.19179950106508","6.94383344040677","7.03525732478633","7.43789075299668","4.93624531550283","5.62034203083905","6.42961596420174","SCP2"
"527","201341_at","6.45477908388426","7.21892643722627","7.99828484124864","6.49238732890045","6.73126245363958","6.66272770783812","6.42836017270429","7.64310459036159","7.19860874224011","7.8636442582805","7.47951082803226","6.51661929616432","ENC1"
"528","201342_at","7.18953632046237","6.56928601101847","6.78528898070402","6.87723300041642","6.42731284413496","5.56985560833095","6.76398690878846","6.98370619265935","6.99732063793014","6.46869191688199","6.17159382180293","7.00234622761239","SNRPC"
"529","201343_at","7.81860880505057","7.99090760153069","8.24658226936207","8.42561805313493","7.99246632731459","8.05993025364342","7.77533592589689","7.94036254271232","8.34166706945401","7.61302203265445","8.05600540972874","8.37319142478786","UBE2D2"
"530","201348_at","10.1698310729263","9.61268423328404","9.42629970328656","9.27734552527051","7.39217429117084","11.2901436753682","8.82092352432844","9.33507393950659","8.53854463008405","4.34044358242021","9.39961616951174","8.76749479886365","GPX3"
"531","201349_at","7.25132460105531","7.14363830992204","7.25337478018603","7.28393720145852","7.64907650318607","7.72320585350573","7.51500986011449","7.64310459036159","7.73307183037326","6.60930188227085","6.87226445530688","6.93432974431002","SLC9A3R1"
"532","201350_at","8.37619775741548","7.19229281447077","7.52467229930829","7.45820152473794","7.52793307061073","8.0058116570394","8.08458696273434","7.59008797699096","7.75966629841043","8.16024961630008","8.80560953675035","7.91458445448802","FLOT2"
"533","201351_s_at","7.02504725637996","7.56157435519275","7.88147089302131","7.20004033235038","6.18487534290828","6.71011763204345","7.80189693417859","7.14567745519564","6.98204286952588","6.15464936292162","5.95681173166275","6.7490313820402","YME1L1"
"534","201353_s_at","6.81474266745448","6.93073733756289","6.30469355747101","6.83389153800981","7.06877827798541","6.91478374928608","6.29347164883813","5.07074709479736","6.53268060066794","7.46570243753223","6.13348475292358","6.64913639711616","BAZ2A"
"535","201356_at","8.15059352319038","7.95642456090138","8.35309167555099","8.1263603184902","8.25487114769616","8.42561805313493","7.85263353990906","8.29454417068938","7.86990224320795","8.11304756081628","8.02790599656988","7.82644255865612","SF3A1"
"536","201358_s_at","9.36437180086194","9.37228467388696","9.45915835506211","9.44846050081629","9.63784749302034","9.67479547226496","9.74918506013661","9.27095713998649","9.51237834468388","9.93263307779741","9.5260590277325","9.71973105674985","COPB1"
"537","201360_at","12.573398670389","12.4016128687856","10.5930642616479","11.4300125322777","12.0681428731553","11.80098076621","12.0459530086886","11.7002265638552","11.5813536011884","10.326120465605","10.7949640837718","11.9110205296993","CST3"
"538","201362_at","7.60504732387933","7.56310091579112","7.68580001974489","7.46665430761589","8.02051701734051","7.12808026986331","7.365629845968","7.47323221362538","7.39260364340085","7.1006623390052","7.1994269676709","7.11217883372259","IVNS1ABP"
"539","201364_s_at","8.38366829663975","8.24230080149082","8.34865439493042","7.79086433160299","7.38013634099092","7.49165270810227","7.79631005499063","7.95642456090138","7.77132439197414","8.38614990463621","6.0331476517817","7.85003052418976","OAZ2"
"540","201368_at","8.74160742884865","8.02467797371566","8.13312080091727","8.18326318513262","8.34547917231751","8.81388805355855","9.13464022711447","7.84486265583082","8.30429427446811","6.211888294546","7.95913257678966","8.70850914811698","ZFP36L2"
"541","201371_s_at","8.10573394325654","8.31665865762496","8.41172282195135","8.17434316207133","8.20234833445119","8.0122520622501","8.15376312177227","8.15012806261499","8.45368218587218","5.66011477463852","7.49795160494264","7.66311330845581","CUL3"
"542","201373_at","7.44694542640622","6.70171076427271","6.83757537501767","7.14474320470234","7.08228212516384","7.21338778810102","7.21237478756727","7.47323221362538","7.37579968771911","7.76972766798","7.54148386405427","7.73126245363958","PLEC"
"543","201375_s_at","10.692208642103","10.7015808223133","10.7162049921402","10.4296421149044","10.7827457288432","10.6361563332204","10.6267737311063","10.6689219078069","10.8112810263506","8.90659000282883","10.6096558631018","10.554373006819","PPP2CB"
"544","201376_s_at","4.10363751027797","5.41038068139005","4.33568809384283","4.10782733425149","4.69858892245315","4.8538293518571","5.65463602852797","5.56529252058102","5.53695948182992","2.20163386116965","5.2281773501693","5.4201005792923","HNRNPF"
"545","201379_s_at","7.3309915498385","7.1006623390052","6.2644426002266","6.86810231332466","6.47755591073265","7.02730705247865","6.876516946565","6.75327247212911","7.04448519571598","5.23457795978457","3.20424507462619","6.42472617823655","TPD52L2"
"546","201380_at","5.5274770060604","5.95167326736385","6.11495692107209","5.66699323504795","6.47316455293638","5.88732217437455","6.34813797421021","5.83920378809694","5.78724960846791","5.8840687380903","6.61924181001989","6.10206318391768","CRTAP"
"547","201384_s_at","8.3050737242868","8.44515283018691","8.36033501028101","8.6558288314408","8.76749479886365","8.32290458910794","8.25254717391164","8.29274341179668","8.38134466612658","5.73831748716616","7.71057686968568","8.88541675418145","NBR1"
"548","201386_s_at","7.66770293172909","7.81105352364199","8.14031853935699","7.86268901059189","7.02153524878054","7.56332340431418","7.23338000651397","7.60991744529631","7.45395648857115","3.88996019965864","7.62479545586024","7.33762190199251","DHX15"
"549","201387_s_at","10.6046227213861","11.4145178805222","12.4016128687856","10.9321901407888","9.84976996412098","9.9789368305575","9.19410018848424","11.0231247980932","10.7451560818689","9.15532422905059","9.37460481919094","9.84228486012664","UCHL1"
"550","201388_at","6.33866211064716","6.91836635590551","5.21916852046216","6.36260138753112","5.62838478101228","4.96000193206808","6.19377174339668","6.07806183212385","6.56217881192622","4.86871968515102","4.48112668973662","6.00300248816152","PSMD3"
"551","201389_at","6.84778816821401","6.11582397743624","6.35564474491776","6.03809592468451","6.60189456645599","7.71241235980717","7.23653248009412","6.94534628777644","6.54483567246599","8.02051701734051","8.16954925068074","7.6778370723554","ITGA5"
"552","201390_s_at","8.59415351092701","8.72417275014144","8.07275788219611","9.04243458570097","9.08953875713875","8.47333369870948","8.728317367934","8.16908986680777","8.52610794674445","5.46937048095117","9.00630269970902","8.68433953588741","CSNK2B"
"553","201391_at","8.07021041116259","8.26311267492595","7.90305333828958","8.17246918034407","8.47333369870948","8.15112227344035","8.01411348440483","8.29813895939735","8.44763429384083","9.95048299500142","8.51152206764046","8.40634675183682","TRAP1"
"554","201393_s_at","6.90969311217905","6.53456227833628","7.10721707559138","6.11781623171942","6.31756335772205","5.46515822966425","6.70977310785294","6.48917896203135","6.96520709119934","4.96193195916648","4.93859945533586","5.9759434759371","IGF2R"
"555","201394_s_at","7.64310459036159","7.70522918270799","6.64685867793625","7.56367295982751","7.54444932253084","7.06904691126817","6.71973105674985","7.30225811474723","7.25502856981873","4.76575573051611","6.75282662825308","7.51300376435844","RBM5"
"556","201396_s_at","6.7235471851416","6.65547109410602","5.98773772576614","6.2697500755255","7.15806263100747","6.53734784246959","6.5869648536323","7.05754052805936","6.77038859570366","8.33440365464621","7.7290542031802","6.56007803113144","SGTA"
"557","201397_at","8.11595399095779","8.10542840312118","7.63611100702462","8.1442758524844","8.43756136462875","8.76841868853512","8.19223115951912","8.28171756625916","8.3091352508626","9.22086196666754","8.82535634147933","8.38293018404618","PHGDH"
"558","201398_s_at","8.49071719484242","8.19138827766609","8.12110176661381","8.28171756625916","8.73324134315609","8.64541826343181","8.70251902915328","8.55190047999961","8.50200300238893","9.32686013397781","8.57969306345875","8.65001954388261","TRAM1"
"559","201400_at","7.95215881074705","8.11317782477395","8.58977596871947","8.39788850813076","8.14031853935699","8.63493202581565","8.4175712603688","8.29695443358643","8.42108300700536","8.73918991194462","8.30575777220773","7.90101770961165","PSMB3"
"560","201403_s_at","9.79057928777416","10.5930642616479","11.5132546789326","10.8694010597781","10.460310834512","10.4376740585863","10.1888566733952","10.6731029194717","10.8774503036051","8.95130900255783","9.86601673077443","10.2426580761812","MGST3"
"561","201405_s_at","8.25025893474315","8.25789851035027","7.74603838281108","8.14917551617049","8.41535446287953","8.37948667344426","8.24230080149082","8.34488766142735","8.31152127982613","8.86323125581477","8.82638959142194","8.42392126885497","COPS6"
"562","201406_at","10.7723970584156","11.0604989210204","10.9935340268708","11.262119320852","10.8978454560055","10.9935340268708","10.8397221306867","10.7584175600903","11.2010416008585","10.3526228158618","11.2989265127256","11.1125589661946","RPL36A"
"563","201407_s_at","6.32057493389316","6.93073733756289","7.12644636477543","5.93310047493137","7.21237478756727","6.83162393682075","7.25156130892987","6.60238957247934","6.62716906084185","6.25833047261243","6.32508054355428","5.42877889133759","PPP1CB"
"564","201413_at","9.32867492732795","9.34153735485443","9.00489927699984","9.59357786734457","9.3018200600505","8.9416589955267","9.0128805607652","8.95931373567846","9.14686562695363","7.30225811474723","9.03181605327898","9.51237834468388","HSD17B4"
"565","201414_s_at","7.73589444639512","7.97632544444367","7.59531965184145","8.08352364907931","8.47752218202116","7.81452906143679","7.35806506710152","8.16448796484876","8.21444055466649","8.93297749036593","8.53627959905175","8.23565526789254","NAP1L4"
"566","201415_at","7.17617314910749","6.89446411824161","7.29706910763094","7.01234519041983","7.03209165727388","6.35079188510025","7.13963661554358","6.6737212993858","7.35027622907667","8.32530545508968","6.27565894469885","6.69951461708927","GSS"
"567","201417_at","4.86748467719354","5.82623067805053","4.99284394674899","4.78790255939143","4.34311167223193","4.52356195605701","4.94407755537392","5.52055320618467","5.74034295436853","4.79094576235386","5.83289001416474","5.51832530769087","SOX4"
"568","201419_at","7.09890936790145","7.65898499793876","6.90774193519256","7.02167404285837","7.21237478756727","7.08940634107886","7.31371445804242","7.49091771304435","7.37377144642178","8.3781503262543","7.44252886873253","7.52434581646254","BAP1"
"569","201422_at","7.66539513990397","6.7423655819088","6.78528898070402","6.83267907841747","6.12747852009822","7.61335975294945","7.38341630064938","7.20269523670387","6.5808238499628","6.62613489260819","7.89734128160203","7.83254722791236","IFI30"
"570","201424_s_at","4.28601862350349","5.95932581212893","5.76840490348554","5.94349161004363","5.94006884440284","5.86645469568275","5.46529430087783","5.4708621994137","5.9430031404128","4.70228814253346","4.81868868481108","5.37908951031969","CUL4A"
"571","201425_at","10.4820432231652","10.5654591369046","10.160764337433","10.1789345272028","10.1082521833818","10.4635839734641","9.9789368305575","10.2465921654418","10.2293395696631","8.89418619343362","10.2857200853937","10.460310834512","ALDH2"
"572","201426_s_at","10.4671300072498","9.22500654645499","7.83062083701356","9.91949651292661","9.64483268399531","10.2700616727278","10.3526228158618","9.03670021462309","9.15425906188197","6.30864240413714","10.4296421149044","10.308026108874","VIM"
"573","201427_s_at","11.3053825360775","11.0937641657231","10.7891464290877","11.3730962427172","11.2489553837927","11.0005634427101","11.035887335136","11.5813536011884","10.8397221306867","11.8734601338266","10.173208652766","11.2489553837927","SEPP1"
"574","201428_at","2.12653240592893","3.03268861870617","2.21334728173344","2.9196578916824","3.03268861870617","2.80391583809083","2.47897180503294","2.47681369686553","3.3819754785573","3.08179409116365","2.95574676195028","1.71881824745595","CLDN4"
"575","201429_s_at","14.4276314870421","14.327080088749","14.327080088749","14.4276314870421","14.1052251285276","14.327080088749","13.8945154337283","14.327080088749","14.4276314870421","13.7305930808681","14.1052251285276","14.327080088749","RPL37A"
"576","201431_s_at","8.86323125581477","8.84579058110709","8.38995393346472","8.34442537473837","9.37460481919094","9.17100995423296","9.17100995423296","8.83114887121932","9.31639467986132","8.8386524346501","8.71724800582765","8.92767921160892","DPYSL3"
"577","201432_at","8.84887067047642","8.75533270970932","8.24901466166765","8.90659000282883","8.72417275014144","8.9363925618371","8.61231563465125","8.7096869639484","8.91408609701272","7.95361446119936","8.36508300462537","9.30577676890981","CAT"
"578","201433_s_at","8.51637307025688","8.87789758948689","9.1779385490539","8.34218581125569","8.33240957875569","8.55286118792676","8.22005581161701","8.67936280245746","8.58977596871947","8.58576064629678","8.35560804212463","8.4858293087019","PTDSS1"
"579","201434_at","8.0309889252548","8.42916261002327","8.67657419097275","8.56729064758525","8.0148108989953","7.76299099270918","7.89860138740394","8.00926878226567","8.28111864499647","6.73380624196157","5.32762749013147","8.02467797371566","TTC1"
"580","201436_at","6.22215087851016","6.6194252384333","7.13052766311792","6.38276810877227","7.36621291502679","5.69905184401685","5.94972945806833","6.26115467261557","6.86907969674892","5.62436901051852","6.56364118555314","6.01977603373876","EIF4E"
"581","201438_at","3.08179409116365","2.44183755862256","4.3671963100259","5.6006563078263","2.22239242133645","3.17392693199981","2.58896443127865","1.78659636189081","3.32312984009712","2.35049724708413","5.51858759203681","2.40825896664778","COL6A3"
"582","201439_at","6.75666750860875","7.20040822602594","6.39803107397315","6.9616908469338","6.85388132120352","5.6919760993815","6.21690749564334","6.65952026560926","6.11296071164303","6.91548106435481","6.55382125653269","7.00824185334213","GBF1"
"583","201441_at","9.8725081592107","10.1968172546092","10.4671300072498","10.0247125979811","10.1698310729263","10.199294037612","10.1538792081438","10.2857200853937","10.2465921654418","10.5030140765567","10.0775723681528","10.173208652766","COX6B1"
"584","201443_s_at","8.79690485814929","9.32392732128888","9.51159618862912","8.9823519174295","8.91893775472204","8.80864246791806","9.05550840386893","8.97954428361755","9.14210705730255","7.97575245375332","7.82861254261812","8.07912917745556","ATP6AP2"
"585","201445_at","8.34547917231751","8.16469746097065","7.72616138155062","7.36340473086352","7.05799172275918","8.55190047999961","8.90415790918693","7.1594509098365","6.99732063793014","2.21464292173151","8.08863367173986","7.35681874155737","CNN3"
"586","201448_at","5.51517417056429","6.86810231332466","6.73837378855901","7.43316811541982","7.16561888267356","6.84491494917917","6.52120781622399","6.95951902158963","6.92362461136832","5.49532207710612","5.68813372300512","6.28154371150505","TIA1"
"587","201455_s_at","7.73696559416621","7.74112986873613","8.3340125112813","7.86516618386953","7.01457846492289","7.02532415635987","7.18392480114508","7.98823495779539","7.60090404459018","6.94451685825039","6.99652056563003","7.21916852046216","NPEPPS"
"588","201458_s_at","8.65672278688047","7.73623278951132","8.36324044702421","8.54451372137209","8.3096658206535","7.75855636218021","7.0849855033949","8.56833618213375","8.23736932174501","6.30218194087563","6.26787907769591","7.7922480296674","BUB3"
"589","201459_at","7.51734131649149","7.57430969055782","7.33039406780236","7.23788712342452","7.49532207710612","7.50104099556592","7.54306405168788","7.45395648857115","7.13750352374993","8.01099424322201","3.51832530769087","6.95337195476237","RUVBL2"
"590","201460_at","8.13312080091727","7.69621411526525","7.65898499793876","7.83878372839362","7.91940960919587","8.27796538109589","8.256542880067","7.95058019691093","7.58740249811947","9.04997330541992","8.47947714499429","7.67495726461626","MAPKAPK2"
"591","201463_s_at","9.25160075646671","9.25559908106147","8.70381707834341","9.54141932982149","10.0375583929831","9.61099404900354","8.91011801868319","9.60274525318025","8.89337738034093","10.0952101900396","9.45103935219871","9.81803620396813","TALDO1"
"592","201468_s_at","8.10956950937069","6.63487153926172","7.67924549587197","6.76332304113005","7.78730403233351","7.44715212117592","9.0930103389834","7.84585590546791","7.12209460018651","8.21785675009506","7.36821541953759","7.06204613772049","NQO1"
"593","201470_at","9.74918506013661","9.59617422316845","9.96870278813142","9.59933949248583","9.71973105674985","10.0487933630437","9.95825665466577","9.96870278813142","9.72538046037585","10.9574285703863","9.7289975369047","9.85818826400816","GSTO1"
"594","201471_s_at","9.82149498081527","8.98375368801057","8.52231997207524","8.81252496542978","8.64643870557613","8.95872186573707","9.1602916412361","8.77214959078454","8.85489434945998","8.11997860965488","8.90831755664403","8.90831755664403","SQSTM1"
"595","201472_at","9.42839507056573","9.61714601429463","10.1414685553931","9.64780316898982","9.52398659997643","9.44105943858188","9.27734552527051","9.56915940329211","9.80255002222771","8.39917109381982","8.89842503883542","9.26811308516433","VBP1"
"596","201473_at","6.88274493100737","6.48529264170385","6.98394365378093","6.56198795821091","7.20236874277526","7.72212443691394","6.58358426921682","6.22737527362621","5.84528094955392","3.43685032286368","7.56106514249296","6.30924896081662","JUNB"
"597","201474_s_at","6.18553622017174","4.07610297908579","5.50143914515887","6.14389336075641","5.89198617252478","5.45038647903429","6.36814264987018","6.12265546490542","6.24499802164246","6.40173284952262","4.73448382868599","5.74270241097937","ITGA3"
"598","201477_s_at","7.38240787629496","6.95971220517869","7.58251836961836","7.57295281020412","8.0461463300859","7.38399222682106","7.6427136038674","7.38586240064146","7.44904544461421","8.9363925618371","7.44252886873253","7.29362491507018","RRM1"
"599","201479_at","8.05853297020161","7.72661554124929","7.64763830240315","7.90829253439951","8.04903169841002","8.08148343809367","7.86640317729966","7.85818826400817","7.91717314193641","7.78757612086964","7.83175587173025","7.69980377489612","DKC1"
"600","201480_s_at","7.9702017794189","7.77093913760726","7.29362491507018","7.70891143725402","8.16653971625767","7.92975155341733","7.93820736536446","7.86294724802092","8.07110477300444","8.84491494917917","9.08139466778594","8.43556609146895","SUPT5H"
"601","201481_s_at","5.51871871633055","7.67760220136736","4.86913111964429","7.35806506710152","8.23804640963638","8.51637307025688","4.81420859309867","7.73363679554374","8.53854463008405","4.0052502606872","4.95574676195027","7.84014847548695","PYGB"
"602","201482_at","6.37155886261196","6.35718541967369","6.41066334107765","6.42856954721172","6.70649601806119","6.89446411824161","6.73781067573341","6.91039289151483","6.50686953914687","8.43396788371759","5.83541884047548","6.9470037176391","QSOX1"
"603","201484_at","7.27604683893959","7.47742099115518","7.91821725811793","7.07699369655614","7.09178797263706","7.39966956936891","7.16499070444296","7.49272112382591","7.44584255388934","6.90498578272788","6.87508377178082","7.54731229232417","SUPT4H1"
"604","201486_at","6.84611717333673","8.08210467735563","8.10649751061468","7.1929503033922","7.48004964971579","6.49911505534454","7.04202411370364","7.01178633120661","7.48820836297174","4.59643826101814","5.86025931667633","7.24408629083026","RCN2"
"605","201487_at","7.16875567754501","6.27480521008267","6.69092919303699","6.85937948254043","6.0131830735375","6.8968369309446","7.84763159463612","5.93310047493137","6.12799432097639","5.34281546136119","3.08179409116365","6.35608510561942","CTSC"
"606","201489_at","8.7009598269159","8.0292412072537","8.25282309542411","7.90305333828958","9.32151476366653","8.79909270407875","8.66731855603064","9.07839546237368","8.93832990492785","8.78449853006246","5.82866542830302","8.90149546067312","PPIF"
"607","201491_at","9.26428620204325","8.46896338080995","8.71573324520299","8.37948667344426","8.15469155130467","8.16733450891233","9.42346612134942","8.9463702192745","8.34166706945401","8.07719403222269","7.53767139649568","8.13805843109088","AHSA1"
"608","201492_s_at","13.0017351095803","13.4118706459611","13.4118706459611","13.2140724267892","13.4118706459611","13.2140724267892","13.3562857462575","13.4118706459611","13.4118706459611","12.6112515458115","13.2140724267892","13.2961191882796","RPL41"
"609","201494_at","8.98375368801057","8.75816768267102","8.92676544915251","8.88765219145364","9.16892278185294","9.26637662591991","8.81874193552774","9.15246442849027","9.15692577201409","7.41588258084604","8.1307850421102","8.82535634147933","PRCP"
"610","201496_x_at","3.4245862262511","2.10433665981474","2.25801633106717","3.90849270020502","4.38485568522542","1.16992500144231","3.60436789989375","1.3831282513241","3.17392693199981","1.60090404459018","2.84799690655495","2.09592441999854","MYH11"
"611","201498_at","8.30644149594387","8.34442537473837","8.22134544356244","8.59198976761513","8.26744996539775","8.34754755265874","8.69479315499995","8.8063079442836","8.63235910824113","9.33947889161804","8.10258815027955","8.3271034862193","USP7"
"612","201500_s_at","8.86915683040466","9.05781126181193","9.63422114859458","9.34153735485443","8.6618968332184","8.8949945533383","9.03743255876402","9.15846242398701","9.01854794187165","8.40542515108159","9.46469889454521","9.0639343057541","PPP1R11"
"613","201502_s_at","9.8968621526654","8.92369888329507","9.83869182402776","9.54739263084421","9.86370877923708","10.6776756026587","10.0728806728281","10.0969896137381","9.12698403781662","10.4722931380152","11.3949806570444","10.0598288834443","NFKBIA"
"614","201503_at","7.43431547082496","7.57830978634691","7.60090404459018","7.44780645931723","7.51412226017071","7.90538700501813","8.24800660639834","7.90628934740607","7.34259326328992","7.9702017794189","7.17775172657944","7.65200838553818","G3BP1"
"615","201505_at","4.23617368502289","2.0703893278914","1.44183755862256","2.85798099512757","1.14839183989267","5.37648719367704","0.450661409009565","1.83794324189103","0.881011963782913","0.493988840673666","0.776103988073164","3.8944135904405","LAMB1"
"616","201506_at","7.36187068702883","5.41038068139005","4.59295529147469","5.9940705277412","5.38226375811484","6.82188025393414","7.5168818908212","2.69488019279919","5.41390995327312","2.40825896664778","2.62058641045188","6.0833906797518","TGFBI"
"617","201507_at","7.3366553219305","7.94378461245622","7.31068851169502","7.66598723341999","7.93820736536446","7.74112986873613","8.05021144595377","7.3524848869497","7.92920908488645","4.17658873172332","7.41009796631156","7.92466407055448","PFDN1"
"618","201508_at","6.9214442653533","6.6194252384333","6.14108531856233","5.63105576476769","6.04293611515059","6.03195386185765","6.80219321694183","6.39174481112572","5.15515554211197","2.81677034880146","8.14707769754756","6.58270652678079","IGFBP4"
"619","201511_at","7.2196928948275","7.13562379053171","6.54708732066473","6.96357045456223","6.90388184573618","6.8035930032614","6.70251902915328","7.31469652565629","6.68457331268207","8.54351521615217","7.92124588858559","6.78474388868073","AAMP"
"620","201513_at","6.29722199217948","6.03690622399027","6.578435593632","6.21529030565123","6.92332748541919","6.16633048750136","5.73685287921315","6.78648745869839","6.57156305219755","8.1880942639264","6.1289394772265","5.9759434759371","TSN"
"621","201516_at","7.74365633317414","7.50253349031011","7.09266906161088","7.43316811541982","7.49705344454508","7.45351072019721","7.28859696126386","7.30970371103028","7.31068851169502","6.16607937293354","7.04575966138268","7.2943910020895","SRM"
"622","201517_at","7.43723190103948","7.36479127113448","7.36745115490161","7.41651606732308","7.40595691567124","7.63771166947682","7.50283180406674","7.50700173276412","7.66876682258545","6.40804662345482","7.10765300097342","7.53478921148027","NCBP2"
"623","201518_at","8.39135100873734","8.54909475555007","8.73823303095698","8.83262633966142","8.69479315499995","8.58433619507169","8.35060774339184","8.58627685823853","8.90831755664403","7.66311330845581","8.34754755265874","8.63677564855121","CBX1"
"624","201520_s_at","7.56106514249296","7.81289927474567","7.80321627129925","7.85208729605102","7.20717705155675","7.50977500432694","7.12075627297847","7.29086362859418","7.51135734069712","7.03250496457304","7.40230151135138","7.04229777467773","GRSF1"
"625","201522_x_at","11.0056537863944","11.5813536011884","11.1508526350267","11.1441005563635","10.7949640837718","10.9395118771804","10.7827457288432","11.5062331878945","11.1682908168866","10.7068413256361","10.8694010597781","11.1031894394875","SNRPN"
"626","201525_at","12.3297846613488","12.2242303441474","11.9110205296993","12.1412663041963","11.7664288329978","11.5132546789326","11.3870928748885","12.3164253226154","11.9506773922719","10.710957065234","11.4938262682208","12.4016128687856","APOD"
"627","201526_at","7.75143247743152","7.80273175703576","7.32575517299884","8.01959072835788","7.62168560672668","7.62668248578128","7.10525377970088","7.57187902386725","7.73083805251056","8.63976275204644","7.92238618266858","7.93364148250413","ARF5"
"628","201527_at","9.21795769786411","9.47797745310652","9.13110670129348","8.71724800582765","8.88765219145364","8.98546248012559","8.65439734955631","8.80864246791806","8.9363925618371","5.52094600785","9.05120894091477","9.40647076852928","ATP6V1F"
"629","201528_at","7.2148857247459","7.07721629002407","7.52874711317738","7.38262402657492","7.03057518334587","7.21916852046216","7.33158878453407","7.24333268706927","7.70557479359543","6.26459898145714","5.85870630596888","7.22110372536788","RPA1"
"630","201530_x_at","9.7651203098197","9.1904831733817","8.93832990492785","9.28507464674468","9.04564591556791","9.88232462283906","9.7815919468747","9.13733274008109","9.11185292615103","8.59482221367054","9.8968621526654","9.28507464674468","EIF4A1"
"631","201531_at","8.36610360752657","6.82065765346893","9.01854794187165","7.79631005499063","7.79004977120143","9.6627870377187","8.38875280051798","7.00206488168094","7.23373949695336","5.395605536568","9.28882763253881","6.44894223647017","ZFP36"
"632","201532_at","7.55561167698875","7.60504732387933","8.6934579174518","7.63093446363331","6.92925840863697","7.80224707999848","6.86923395993666","7.28524807654244","7.45004274287177","2.78223380930474","6.56046021887906","6.94275884356336","PSMA3"
"633","201533_at","8.00814845991009","8.00363502823814","7.66906220864346","7.76456754250288","8.20979856385005","7.61529244767421","8.19042144104313","7.85642552862553","7.78512547472086","7.69673574937767","8.85621800632355","8.01024835117533","CTNNB1"
"634","201534_s_at","7.43431547082496","7.6427136038674","7.82145511910246","6.96885875581154","7.02352335577416","6.88737295114678","6.91019298919486","7.74567432400213","6.98204286952588","4.69627208392586","7.45625172853286","7.60584986719498","UBL3"
"635","201536_at","8.54258050457278","8.39281827160896","8.55746370159782","8.40758643929095","8.40095057333705","8.69479315499995","8.56295786933412","8.6217771686244","8.56633950366836","8.86206905210462","8.19307354921338","8.34061048267128","DUSP3"
"636","201540_at","10.1132538066513","10.3454514506615","10.6853547288494","10.2390614460236","10.308026108874","10.4923372529999","10.2919860387061","10.5250721401315","10.3778160459549","8.551387840733","9.77172329700074","10.0427081688322","FHL1"
"637","201541_s_at","6.97422336506658","6.56516556189384","6.86377329730824","6.93521417015122","7.57862428399185","7.63982303388248","7.84763159463612","7.68795882614585","7.46818278429984","8.18115225686557","6.22432330947775","7.25337478018603","ZNHIT1"
"638","201546_at","8.32433058510267","8.36355074523953","8.15334091075348","8.25408377931942","8.35560804212463","8.42392126885497","8.22235216700698","8.45669665091606","8.05600540972874","7.06595460441906","7.65445702300123","8.00926878226567","TRIP12"
"639","201548_s_at","6.40655934535454","6.46665430761589","6.12265546490542","6.32815130378832","6.51254295509686","6.35079188510025","6.18313909834452","6.77643303244473","6.20855952767477","7.24249929835288","6.63909948555408","6.43629511983936","KDM5B"
"640","201553_s_at","11.7736028556147","11.1508526350267","11.825270203905","11.7427866059609","12.3592096380994","11.6524603524066","11.6777233114955","11.8864332914469","11.9663161803962","13.1304633111947","11.5650306560458","11.825270203905","LAMP1"
"641","201555_at","6.42052170166188","6.75343962806722","5.72314895704758","6.76989292829911","6.87845969506205","6.50634064351602","6.46502214561559","6.56478461878353","6.38930867290642","5.96799472282161","7.36187068702883","7.07815080773465","MCM3"
"642","201556_s_at","7.93938331574139","8.14378709505504","7.58110640815679","7.19073007632436","6.49365533896366","6.36486421003795","7.00309621530405","7.09689081442311","6.82697212407002","7.8183158747499","6.00337736020232","7.11217883372259","VAMP2"
"643","201558_at","7.65925265659834","7.25707349580375","7.71089251078782","7.67419226814568","7.37282879281307","7.59631401393191","7.68629624764678","7.90001140047107","7.53825361094512","8.79289872277362","6.95932581212893","7.31129420891343","RAE1"
"644","201560_at","8.83686565247506","8.31499856586275","8.23565526789254","8.71573324520299","8.67657419097275","9.12698403781662","9.16674891467471","8.20979856385005","8.65182905366355","5.73346732922186","8.30351440330574","8.64592857472593","CLIC4"
"645","201563_at","6.87288004897588","7.22154684445913","7.41981976273844","7.02167404285837","7.08940634107886","7.02937926199369","6.93614714293018","7.27441698181928","7.5077285812211","6.10765300097342","6.55382125653269","6.6237595841415","SORD"
