"","neuronBYo","AveExpr","F","P.Value","adj.P.Val"
"Calm2",2.58716973822398,7.03207631274284,19.4227494151072,0.000133756638399766,0.00214427399370871
"Zfp853",3.11063933575959,1.0829265095057,19.4048014204051,0.00013450662706467,0.00215473577882092
"Numbl",2.97137676158694,2.00287120287247,19.3735093309285,0.000135825038732989,0.00217428171627346
"Ephb6",3.74889167479059,1.89634946707056,19.3692540430313,0.000136005392990329,0.00217559458360451
"Abca5",2.39515274087011,1.01242011785638,19.3611668536113,0.000136348865739087,0.00217951297452733
"Scrt1",4.32451102127955,1.69425597899158,19.346820762717,0.000136960454439666,0.00218770839968862
"Npnt",3.5586532893549,1.30722633590514,19.3025329361729,0.000138867138553852,0.00221645546439278
"Ahi1",2.78838117171384,1.40304218056936,19.2985340396205,0.000139040696539247,0.00221645546439278
"Emx2",5.05348736215422,1.37425070893275,19.2980731589478,0.00013906071439575,0.00221645546439278
"1700022I11Rik",0.991558239045127,0.362091157441971,19.2916759454444,0.000139338890181073,0.00221929032935628
"Gm42980",1.74117038773184,0.43337712372001,19.2656170819983,0.000140478218487646,0.0022358270702174
"Gm43431",1.99720972492905,0.346526355130627,19.2309226276092,0.000142010650673577,0.00225859210988609
"AW822252",1.06424466129379,0.325110844269211,19.1931522224081,0.00014369936972478,0.00228380830202681
"Clec2l",2.99822537098943,1.40812227286852,19.1860308092772,0.000144020177317756,0.00228726373496103
"Lrrc24",2.0252805567213,1.09039017310909,19.1626106348218,0.000145080649390785,0.00230245280234744
"Plod1",-3.64329640104237,5.21380438921735,19.1286246671319,0.000146634477344353,0.00232544411633628
"Tubg2",2.81033701205719,1.65884132196907,19.1064191670801,0.000147659348454532,0.00234001988958424
"Serf1",2.51309003198626,2.43199628860861,19.0251772220985,0.000151475012483492,0.00239877000799734
"Hexim2",2.26346224923911,1.88432283518912,19.0117885100481,0.000152113930625474,0.00240716486926135
"Fam131a",2.23212635562026,3.11128680909531,19.0022985440767,0.000152568549704538,0.00241263332745782
"Samd5",1.53037966572951,0.654125751456285,18.9952802435087,0.000152905701167013,0.00241612481507738
"Gm26782",2.09618491178711,2.33448294825797,18.993158834888,0.000153007768653592,0.00241612481507738
"Slc45a1",3.15313493578574,1.12571159555253,18.9857637753961,0.000153364139918744,0.00241991062349287
"D430019H16Rik",3.3137896619401,1.35078627425323,18.9836475810679,0.000153466284173055,0.00241991062349287
"Gprin2",2.5938530195903,0.702928305036721,18.9765262924877,0.000153810550528221,0.00242361168756113
"Amn",1.93164551995223,1.02920474807902,18.9739967555525,0.000153933036066602,0.00242381534299034
"Rps6ka2",0.971062005979153,1.04358598630428,18.9684142899286,0.000154203721560845,0.00242635059181407
"Dkk3",4.6918601199632,1.56851197623493,18.9603625611982,0.000154595038312656,0.00242974121270907
"Rnasel",2.0884289843399,2.26683989179191,18.9594621305737,0.000154638865772923,0.00242974121270907
"Copg2",1.95366817085166,2.13265962150514,18.9313732274204,0.000156012781826533,0.00244958890869297
"AC134329.1",1.47366345658485,1.90513670111297,18.9156968232835,0.000156785256280404,0.00245997179056126
"Gm47113",1.73066321328751,0.526406042198603,18.9043414322265,0.000157347371236468,0.00246704173909594
"Klc2",2.01485132689657,3.42011961739579,18.8444625149383,0.000160347502215918,0.00251230013563935
"Gm27350",3.56246045590304,0.541129780959476,18.8249246929674,0.000161339652455866,0.00252605600232209
"Vcpkmt",1.98896355035139,2.373606230042,18.8160451725454,0.000161792739787967,0.00253135840334455
"Myh7b",1.00859715324818,0.549773837313446,18.7664712075244,0.000164347536240981,0.00256951275212666
"Gm20387",1.08023073553061,0.297745972185423,18.7300040745011,0.000166254506222373,0.00259749183697568
"Mdga2",1.40076364021537,0.445773759527293,18.7196631581808,0.000166799575192343,0.00260376800127532
"Gm21989",0.824188042770815,0.243925135344409,18.7179207296986,0.00016689160718747,0.00260376800127532
"Gm42460",1.20312471181159,0.320771006346984,18.7028709788487,0.00016768878104999,0.00261436145395979
"Cnrip1",3.06186416184746,1.84241873325718,18.6683441771912,0.000169533128505979,0.00264125450840689
"Gnl3l",2.6484671770226,3.33250270809656,18.6636347917094,0.000169786376807118,0.00264333850394361
"Hn1",2.76118234086083,5.4922152002033,18.6540711849301,0.000170301912692959,0.00264950015084834
"Rhoa",-1.19006353473099,4.68764196108666,18.6288389660993,0.000171670164148287,0.00266891007832224
"Ccdc151",1.90718211377286,0.512460063313319,18.6260078245101,0.000171824421487196,0.0026694323571357
"Fem1b",2.08933091686144,4.63626553768527,18.6109385134928,0.000172647994610913,0.00267968450604733
"Tfap4",1.47421525489367,1.56778249577015,18.6095046536857,0.000172726578927971,0.00267968450604733
"5730409E04Rik",2.2113017110289,3.13233982065748,18.5908276840741,0.000173753706849305,0.00269373038306039
"Gm13359",1.26983176939709,0.508509568443258,18.5757230113279,0.000174589174673545,0.00270478733284513
"Tmem178b",1.88307689918771,0.736053610267747,18.5692809732986,0.00017494680695144,0.00270843121776536
"Dcaf7",2.33856974644013,5.25444285047908,18.5647912944966,0.000175196518281942,0.00271040040136462
"Ccdc40",1.16433298865461,0.495689332763454,18.5594636472549,0.000175493333124431,0.00271201282238852
"Limk2",1.9182008333606,2.5424343734822,18.5585207749273,0.000175545918802168,0.00271201282238852
"Sox1ot",2.99696300316976,0.637220652089786,18.5553908642837,0.000175720600843517,0.00271281706382494
"Cdnf",0.817044788618512,0.470296377245133,18.5469221409791,0.000176194181237889,0.00271823143063167
"Gm15246",1.43473921273229,0.615159590109469,18.5359697425169,0.000176808684567658,0.00272461753439625
"Podxl2",3.1105173277889,1.85516479527543,18.5349286242415,0.000176867217961319,0.00272461753439625
"Ankrd24",2.3553518614958,1.90873649951837,18.5329663322154,0.000176977597836071,0.00272461753439625
"Rit1",1.2552787445934,2.36094447843825,18.5298174020885,0.000177154881273947,0.0027254502353432
"Klf8",1.22720799946084,0.437113304052045,18.5051761752731,0.000178548773397459,0.00274498576363585
"Sorbs3",-3.1847810202009,2.366560295909,18.4838986144224,0.000179761866741922,0.00276171651245246
"Mchr1",2.58565255096683,0.876090223991169,18.4773313871049,0.000180138067540047,0.00276557561983932
"Prrt3",2.40242338638271,1.34215755003351,18.4679418051452,0.0001806774147035,0.00277193234777083
"Ccdc73",1.23237397010987,0.82693478205664,18.4476161702139,0.000181850887908498,0.0027880022128896
"Ttc39b",2.40546972718782,1.79578682395413,18.4416109635707,0.0001821991544242,0.0027914071283425
"Btbd1",1.59545390763629,2.19784669782287,18.4381794309441,0.000182398484507048,0.00279241811789457
"Slc27a5",1.10096939993531,0.379360538229549,18.4361309470993,0.000182517587961649,0.00279241811789457
"Ncoa7",1.89561668149713,1.04578446158323,18.4300316629151,0.000182872708766386,0.00279492675857396
"Ppm1d",2.00163768953582,2.71945383706926,18.4289763320641,0.000182934228920811,0.00279492675857396
"Ralgapa2",2.19108245016099,1.23689342436387,18.4151353255654,0.000183743145788405,0.00280534825001855
"Ctps2",1.66366652547872,1.99068210299899,18.3950921100904,0.000184921356295578,0.00282138976919109
"Meaf6",2.18042269773486,3.39119456754482,18.3835201398148,0.000185605288802828,0.00282987305595105
"Dmrta2os",3.84658993398805,0.932446792553655,18.3657191701308,0.000186662678594218,0.00284403473728642
"Gm6034",1.0907397369396,0.457305151621164,18.3621734544532,0.000186874067973521,0.00284529594341239
"Thbs2",2.1308348615565,0.970020688578912,18.3500008506613,0.000187601735467165,0.00285441072471808
"Ankrd50",2.29311707823381,2.60443350301115,18.3444478427744,0.000187934699331356,0.00285751158302926
"Pkia",3.43190335976861,1.52711290755271,18.3342275337591,0.000188549178966811,0.00286488563618321
"Slc4a10",1.68292796446005,0.464737389407869,18.3254713956958,0.000189077343569506,0.00287093896485119
"Spata7",2.20888584675509,1.23704109819191,18.299308077749,0.000190664984874951,0.00289305998654907
"Gm11790",1.34546046746026,0.225281419312853,18.2916488477732,0.000191132465982529,0.00289816555512782
"Gm15366",1.29476492622894,0.48601586334168,18.2669833631917,0.000192646306036965,0.00291911933455876
"Cpne6",2.90954176307442,1.40230710501938,18.260310205799,0.000193058079088057,0.00292335652543811
"Ovgp1",2.5558001547912,0.816711562732807,18.2526411939577,0.000193532469655944,0.00292709053007996
"Chd3os",3.59521952519605,4.44720827514473,18.2520467682713,0.00019356929193631,0.00292709053007996
"Ak5",1.09903912175508,0.3381333688012,18.2286997623374,0.000195021511827266,0.00294648659477188
"Acd",1.27233363030552,4.06867178225576,18.2271498478747,0.000195118332113222,0.00294648659477188
"Gm15378",1.73127873327201,1.87785236145579,18.2233623559956,0.000195355146948424,0.00294805042015005
"Aldob",1.15433226519329,0.303300131355458,18.2066962900627,0.000196400874068007,0.0029618108636718
"Pde10a",1.20331948124619,0.482104676379912,18.1851094848588,0.000197764300852248,0.00297903526386569
"Fam220a",1.49828127205278,3.58124113999313,18.1843515211878,0.00019781235829764,0.00297903526386569
"Fgf13",1.36883421811165,0.51037676015405,18.1794702438721,0.000198122148257235,0.00298167094278559
"Inpp5f",3.08977780898554,2.87098076994929,18.1548354738639,0.000199693561427699,0.00300327713083955
"Nub1",1.12817908689032,3.62240789886852,18.1436713297712,0.000200410106734718,0.00301200597234521
"Tssk3",1.72976330193479,0.757021171789849,18.1361350237913,0.000200895368062129,0.00301724930593244
"4833422C13Rik",2.53334862776456,0.901578715483918,18.1184093067226,0.00020204170441824,0.00303223764438147
"Ociad2",1.62088762109648,0.947626216505051,18.1148145880732,0.000202275033269521,0.00303223764438147
"Epha5",1.52347239179643,0.662196834534841,18.1143607180031,0.000202304513994804,0.00303223764438147
"Zbtb16",1.62000601774646,0.832187555549771,18.1039717816526,0.000202980581101279,0.00304031103297468
"Fam171a2",3.10382261011839,2.23595813725106,18.0983175215878,0.00020334955509073,0.00304321773725339
"Gm42851",1.42350706032917,0.281665070233675,18.0947051613854,0.000203585660008227,0.00304321773725339
"Ucn2",1.07519305884601,0.294854469398306,18.0946797999546,0.000203587318678978,0.00304321773725339
"Gm38393",2.84432534702017,0.935618751788334,18.0667244946469,0.000205424486136055,0.0030686062841242
"Heca",2.05401528642388,2.53946130960312,18.0514470990119,0.000206436002433682,0.00308163541284774
"Gm9043",1.40257667684521,0.191588511714884,17.9750200959791,0.000211577175879126,0.0031562520984315
"Terf2ip",2.47410018931987,4.28554579243502,17.959691040327,0.000212624806687873,0.00316974299080581
"Tesc",1.00750881698125,0.513401345573417,17.9550159686321,0.000212945421706495,0.00317238489186047
"Gm20499",1.1080528601277,0.441402898227644,17.9493601096315,0.000213333992943313,0.00317485946901635
"Zyg11b",1.85955753946546,2.79431806276868,17.9484215793331,0.000213398545876568,0.00317485946901635
"Zmiz1",1.61836776567161,2.71026455603364,17.9101623679461,0.000216047987086336,0.00321211667897246
"Tceal5",3.83910959855602,1.96412010428124,17.9058697543938,0.000216347446293896,0.0032144087000402
"Il4i1",0.809123625026259,0.388617705853143,17.9030699162672,0.000216543007392122,0.00321515500170196
"Phf20",1.51489340070338,2.04218408706445,17.8976114751525,0.000216924810710508,0.00321866370714189
"Sms-ps",2.67186900819928,2.98778591974328,17.8833674735086,0.000217924549259558,0.00323133029709732
"Gm28198",0.986289958788711,0.570869849302945,17.8669657743063,0.000219081862032648,0.00324510407677368
"Slc22a15",3.21029449428491,1.29877440847085,17.8660476845184,0.000219146837711878,0.00324510407677368
"M6pr",-1.38089047210621,6.99508515801122,17.8592544433405,0.000219628257188489,0.00325005748078992
"S100a13",-3.16996236814781,5.16160431568846,17.836883343549,0.000221221684565693,0.00327144874842702
"Muc6",1.69760486932887,0.547808287113658,17.8077045447722,0.00022331868668713,0.00330025337714054
"Pacs1",1.61441253133656,2.17888204859912,17.7996418072541,0.000223901891142761,0.00330666324282464
"Dpp10",1.16975177101211,0.316219011783991,17.7882588390964,0.000224728045214152,0.00331665012960152
"Fam103a1",2.49514892636716,4.14153350871305,17.7855445648581,0.000224925525040289,0.00331735159364421
"Eln",3.69166473442419,1.37393943991724,17.7684070456737,0.000226176693969204,0.00333358227893452
"Moxd1",1.09745957107523,0.331789325787337,17.7621711786697,0.00022663381248875,0.00333620926894749
"Gm8902",1.45659402538139,0.565999297693517,17.7618615532436,0.000226656535335537,0.00333620926894749
"Cpne9",1.20051287941533,0.71697071623624,17.7578872857938,0.00022694841695128,0.00333828446024812
"Hadh",-2.18924307869546,3.46879759515535,17.7518381013853,0.000227393461512375,0.00334110306446055
"Kcns1",1.29428658264887,0.537988232728426,17.7511779856129,0.000227442083581684,0.00334110306446055
"Ube2e2",1.42080842803155,0.784502892851768,17.744317771435,0.000227948047044554,0.00334631363289095
"Ypel3",1.79787215515197,7.25392570820484,17.7398851296081,0.000228275611790475,0.00334890010586252
"Cd99l2",1.7056312245152,2.17567405899822,17.7259992360198,0.000229305032359608,0.00336177285016012
"Map4k3",1.91181429227707,1.97992058490972,17.7108687952747,0.000230432395118019,0.00337606349483175
"D030028A08Rik",0.985987556511329,0.367208156166831,17.6957473235287,0.000231565039009834,0.00339041254666748
"Fbxo11",2.36765416015151,2.56720285720993,17.6789111311726,0.000232833159250515,0.00340672485588568
"Gm47163",3.44438314997518,1.52081727461871,17.6733380469516,0.00023325457139259,0.00341063508454611
"March3",1.23407974993379,0.59925630611895,17.6689627628184,0.00023358598513271,0.00341322506544977
"AC139513.1",1.1761371833905,0.218928917691284,17.6615873316744,0.000234145795699064,0.00341914682392765
"Thpo",2.50214876970804,0.67270399925833,17.6538632779083,0.000234733612458073,0.00342546946465037
"Rhebl1",2.10961184714385,1.70486460678854,17.6481212406437,0.00023517162055529,0.00342788714901327
"Igsf3",2.46613192787474,0.784030180918807,17.6476293906358,0.000235209180138414,0.00342788714901327
"Gm9158",0.879943865023064,0.229345484811195,17.639899196021,0.000235800335006923,0.00343424016547608
"Sgip1",2.41488726163274,0.934725714857305,17.6369632053001,0.000236025278378866,0.00343525475893136
"Agk",1.49492730414002,1.43119937573169,17.6259628420104,0.000236870131940031,0.00344528463439139
"H1foo",1.82500118947017,0.515391340478134,17.6152625527732,0.000237695056074183,0.00345501164620838
"Map3k12",2.49650294576169,2.60639171613001,17.6086967439111,0.00023820276522972,0.00346011804016881
"Cd46",1.95412547799733,1.00047004739217,17.6064480594003,0.000238376915146822,0.00346037565209524
"Atp6v1a",1.44320358169616,4.38448229322689,17.577490993973,0.000240631761765738,0.0034908173544547
"Krt222",2.78187453505435,1.17537811677824,17.5572966755034,0.000242217818442977,0.00351152345833158
"Adar",2.04967539424738,2.3839000792448,17.5443679730514,0.000243239128177784,0.00352402045361959
"Klhdc1",1.40702607440282,1.05399360546804,17.5350313384185,0.000243979556330196,0.00353243437479903
"Triqk",1.21124699436302,0.595414243544415,17.5329476492112,0.000244145130440214,0.00353251976502869
"Tbc1d25",1.29693899945004,2.07864968687551,17.5240082405785,0.000244856844482559,0.0035405019414952
"Fam126b",2.21976599469149,1.58406696842639,17.5023601850245,0.000246589610500071,0.00356322792494648
"Ids",2.4990047266264,5.26549718889895,17.4894456279864,0.000247629593364465,0.00357592003524939
"Gm43174",1.34875581055934,0.194209296213542,17.4567321960368,0.000250285078196924,0.00361190918783466
"Gm8810",1.07123670361194,0.136267188421302,17.4462240462055,0.000251144545662048,0.00362194966341688
"Gm24923",2.45162278329512,0.439733339902995,17.4424371990651,0.000251455050589521,0.00362406520142799
"Zfp850",1.34376865775065,1.22155024029685,17.439229571461,0.000251718384605571,0.00362549858244078
"Coro6",1.86818072803965,0.787178535488512,17.4368871572339,0.0002519108750253,0.00362591040220215
"Ubqln2",2.88537508579517,5.9564166399481,17.4278507076133,0.000252654937787972,0.00363425564933895
"Gm12722",1.44525334094683,2.60762356001771,17.4170906279264,0.000253544004738974,0.00364256554197094
"Arpc1b",-3.6599932955379,6.55612762388196,17.4168739064265,0.000253561946148138,0.00364256554197094
"Spin1",2.32892685474085,3.264869730659,17.3823415053342,0.00025643822477708,0.0036814943846485
"Gm2492",1.07360208344498,0.155840213042636,17.3596311543561,0.000258348909220219,0.0037065194025155
"Fam107a",-3.31757633237576,1.84356240690743,17.312857243561,0.000262332479107403,0.0037612322976624
"Nfix",2.87769956769977,2.31765971904918,17.2950040280547,0.00026387032916636,0.00378083114776385
"Gm5796",1.31100540679361,0.375194651948731,17.2899708932146,0.000264305623850241,0.00378461703329378
"Gm13830",1.01203501587845,0.560386262533922,17.2799436925767,0.000265175135073331,0.00379461158682231
"Gm32281",0.890235481600106,0.152748447615804,17.264420826646,0.000266527270135384,0.00381149502081777
"Slc18a2",1.6755884967869,1.59585971501835,17.2212305188833,0.000270328526215544,0.00386335787174837
"Gm1947",1.41971004424335,0.441268289086426,17.2174516276474,0.000270663872907481,0.0038656532345592
"Faf1",1.13842601824819,1.49647649490691,17.2141791073896,0.000270954644248315,0.00386730941593901
"Otud7a",1.01802038417216,0.346847395706521,17.2040845589401,0.000271853685159442,0.00387763963686804
"Sergef",1.0268852406366,0.774873880416527,17.1917136962937,0.000272959831269269,0.00389090872884668
"0610010F05Rik",1.95112185800874,1.95837244820406,17.1893891321109,0.000273168222269403,0.00389137191324276
"Slc25a14",1.87438103537619,1.55704540991142,17.1590268448822,0.000275905871174727,0.00392784143371846
"Wdr59",1.29640690631698,1.48986419829704,17.1365522057059,0.000277951299034639,0.00395441581256805
"C1qtnf4",3.55704533339832,2.14419687494735,17.1340136249411,0.000278183358369615,0.00395517380283483
"March1",1.16048243205151,0.977869236140254,17.0808930236695,0.00028308732505297,0.0040214781654438
"Gm10516",0.91745061432708,0.471067078253872,17.0795729394361,0.000283210368474503,0.0040214781654438
"Ntng2",3.05384968062218,1.57321340760333,17.0578020061015,0.000285247918807355,0.0040478125130052
"Lsm1",1.32443851733681,3.26246391481433,17.0340253834954,0.000287491187256015,0.00407703047158001
"Tmem181c-ps",0.973271589205853,0.341529959832668,17.0256191710082,0.00028828882216596,0.00408572300626363
"Prkaa2",1.94218524168754,0.76462199550523,17.0233538378535,0.000288504177809148,0.00408615744281163
"Rnpc3",2.70819018724484,2.27560506254473,17.0211475925541,0.000288714082347321,0.00408651416747907
"Gm43818",1.20109997387495,0.137431127738129,17.0176764127989,0.000289044666296547,0.00408857746322156
"Rassf7",1.72110840322662,2.02874487452852,16.9934803764532,0.000291360345611641,0.00411869963320533
"Gm42884",0.83469765375722,0.350667042146142,16.9710131762114,0.000293528418624315,0.00414640853504163
"3010001F23Rik",1.3616313893596,0.439843693449187,16.9670451276481,0.000293913130842999,0.00414640853504163
"Lin7b",2.2333107236622,1.62932061415147,16.9666147546916,0.000293954889126242,0.00414640853504163
"Fer1l5",0.813295785465219,0.717642814655123,16.9654266885341,0.000294070198050912,0.00414640853504163
"Gm14415",1.30940974481524,0.306073609901583,16.9600649207291,0.000294591194518073,0.00415110891485562
"Cc2d1a",2.0255533770607,3.43416626385731,16.9248344444021,0.000298039257860876,0.00419702259812613
"Gm26615",0.775609328453524,0.604929821484634,16.9047148799729,0.000300027822237136,0.00422233811154717
"Gm23257",3.57289490279032,1.22258020821321,16.9027570869078,0.000300222084946354,0.00422238600462059
"1700016P03Rik",4.40935308881398,1.8477318438928,16.8979234839432,0.00030070227980797,0.00422566528931939
"Gm47982",2.7643826265786,0.992314326715125,16.8965662191582,0.000300837265772184,0.00422566528931939
"C2cd4c",2.53544060940224,1.01446669980082,16.8879660478742,0.000301694105277867,0.00423501185981108
"1600014C10Rik",1.2454493545839,1.78623848402711,16.8309055165385,0.000307445905896519,0.00431089709402501
"Eml6",1.09144496652084,0.869967649199452,16.8304750349999,0.000307489744355262,0.00431089709402501
"Fam19a2",1.20795279753278,0.30692127811159,16.8255229113116,0.00030799453141688,0.00431523940375912
"Mcf2l",2.29851329281581,1.37384903137477,16.8220172786356,0.000308352410829761,0.00431751923087773
"Gm9801",1.12560335011503,0.304179357680759,16.8001635561796,0.000310593489147402,0.00434614785604552
"Gm37785",2.05857672920316,0.613107099181814,16.7885238595328,0.000311794265910637,0.0043601925061574
"Nme5",1.7602886511523,0.776993485622593,16.7866120257922,0.000311991971331851,0.00436020112556825
"Prkx",1.82100543152864,3.11415968088885,16.7842980870815,0.000312231439172654,0.00436079301061656
"Rnf11",1.93645463375248,4.28119114095521,16.7794865705993,0.000312730011993906,0.00436349619648422
"Trappc6b",2.18136602501694,4.31138435178497,16.7767747152188,0.000313011393258674,0.00436349619648422
"Gm37509",0.930752270128807,0.244929242004097,16.7767235916149,0.000313016700439382,0.00436349619648422
"Bcl2l15",1.10886052757286,0.336163891714884,16.7711888319428,0.000313591840311585,0.00436876088363552
"Gm39526",1.50626407482244,0.627627841237915,16.765085702647,0.000314227358375228,0.00437485956534623
"H2-M10.2",1.20083057139677,0.253458806684249,16.7568013057217,0.000315092226462538,0.00438414171448474
"Gm45151",2.64352404414703,1.26816641175292,16.7531222808099,0.000315477126245823,0.00438673819229185
"Zfp341",1.13927041661984,0.980620495986134,16.7426388881958,0.000316576672574477,0.00439054682555948
"Vwa5a",-1.49692036176133,4.55279150861228,16.7424474405825,0.000316596790721713,0.00439054682555948
"Fkrp",1.17709809274277,4.54870006749713,16.7423776257901,0.000316604127505312,0.00439054682555948
"Gm37035",1.58237788094056,0.437848502619531,16.7416458223876,0.000316681043163819,0.00439054682555948
"Brinp2",2.31147573261793,0.873008878072401,16.7410533239019,0.000316743331989012,0.00439054682555948
"Sez6l2",4.37777868320872,2.01580648465073,16.7361270038903,0.000317261741528423,0.00439497902807345
"Gm1826",-1.71713528850212,2.89921695675154,16.7317887060954,0.000317719026875635,0.00439855946906738
"Hmg20b",-1.64918423772832,5.31336848801036,16.7248165610694,0.000318455421406797,0.00440599705302225
"Sync",0.810815321228918,0.578448660231994,16.7205537033212,0.000318906565557517,0.0044094812186431
"Rwdd2a",1.88129622114754,3.3593940522617,16.7122088488464,0.000319791702168346,0.00441895804314199
"Gm13910",-1.49117659446086,3.90300477446069,16.7025876949252,0.000320815492763828,0.00443033779426602
"Gm16379",1.45715239066112,1.10428812288303,16.6900780842171,0.000322151914439285,0.00444601796827217
"Agtpbp1",2.18553180407424,1.75935998956969,16.6842774997906,0.000322773628857859,0.00445182106684689
"Pdcd1lg2",1.20044953236729,0.398811818379441,16.6790770031429,0.000323332121138019,0.00445674549279527
"Gm19026",1.20523743461108,0.780258426922838,16.662197819309,0.000325151977742165,0.00447903935466371
"A430046D13Rik",1.89534920779544,3.26676645561594,16.6580869684755,0.00032559686035602,0.00448237669051415
"Acvr1b",2.39289111004745,2.10126202670722,16.6441812483821,0.000327106613407139,0.00450036045298889
"Lmbr1l",2.27115587849374,3.50705765191627,16.6360447533727,0.000327993484759846,0.00450975752849103
"Uba6",1.93447710480174,1.9508319854642,16.6320681369899,0.000328427872326057,0.00451292535370768
"Scyl2",2.08027803994009,2.54569023147757,16.6149114264134,0.000330309092776138,0.00453595782711762
"Ppm1m",-2.27369095833475,5.03438714679165,16.6052904432978,0.000331369090411788,0.00454587274221101
"Tbc1d24",2.18619412176105,1.13828103157831,16.6046293413791,0.00033144206179932,0.00454587274221101
"Cacna1d",1.35459744678539,0.688692003005223,16.6026317421929,0.000331662658574662,0.00454607992295369
"Tcf20",1.94928377368858,1.43554350654564,16.585304012331,0.000333582808859594,0.00456956809931938
"Coro2a",1.63516511631529,1.05612688760824,16.5822263482531,0.0003339251037366,0.00457142640468119
"Pcgf2",3.20610773615469,1.93759073955681,16.5722169584932,0.000335040950703797,0.00458310811130177
"Akap17b",2.33457153324431,1.16398549309893,16.5708581692244,0.00033519273715528,0.00458310811130177
"Ube2w",1.7293590331073,2.51498564109712,16.5685975033685,0.000335445433404557,0.00458373027993144
"Acbd6",0.979596101457841,1.6500736504461,16.5525506302355,0.000337245040033537,0.00460547655596416
"Gm35558",2.13516527703928,1.11046467856889,16.5463187535088,0.00033794671979773,0.00461221177179838
"Gm22205",3.10845467896647,0.483488517893501,16.5418313760433,0.000338452948631406,0.00461627286225191
"Inha",3.80896699404506,1.64625601182829,16.5377443735213,0.00033891471952327,0.00461972294517148
"Wnt5a",2.79853369552689,0.859005384649042,16.5303173272545,0.000339755599816919,0.00462833321105277
"Ube2o",2.52982528740106,2.73411721784374,16.5187666623404,0.000341067808223994,0.00464334961313195
"Gm5940",1.00426375278253,0.189977841572964,16.5150154836435,0.000341495129912458,0.00464630796989748
"Braf",2.51607375317497,2.288650138642,16.504448770608,0.000342701950112658,0.00465986185761668
"Ccdc27",1.59070510980451,0.442173375622864,16.5005278911094,0.000343150917266145,0.00466289167224133
"Prps1",2.29322193426842,3.30775895800797,16.4988231795771,0.000343346315331606,0.00466289167224133
"Gm26879",1.1073763846655,0.429608190288208,16.4909544055296,0.000344249803713329,0.0046722935015644
"Gm42894",1.43092357630154,0.500837551124397,16.4880491321046,0.00034458403109331,0.00467254471186219
"Gm2830",3.68988399612593,1.50725120060412,16.4871223084752,0.000344690727738512,0.00467254471186219
"Wipf2",1.60667563733321,2.44589881595923,16.4676811583345,0.000346937009763221,0.00470011479913762
"Dock11",1.75419137592744,1.84564520642755,16.4634414616004,0.000347428961729304,0.00470197335642522
"Eef2kmt",-1.57334908210742,2.70378725252818,16.4628360299306,0.000347499273957205,0.00470197335642522
"Cort",2.64778455886544,1.28622667219447,16.4563086747478,0.000348258304735809,0.00470936337143661
"Gm16618",1.76650056200392,1.16007339891545,16.4431685478523,0.000349791707441328,0.00472720949525015
"Magee1",4.01732965882084,4.76354142290668,16.4017625933616,0.000354671263436706,0.00479022732662408
"March9",3.23214312997396,2.48912263106939,16.3842875261616,0.000356752547895702,0.00481539756991862
"Gpr6",1.58782864280827,0.394460981211318,16.3689526741216,0.000358589745849074,0.00483724448013357
"Gm42616",1.57127609005247,0.445801532877597,16.3224845393504,0.000364219235023911,0.00491019021111151
"Stxbp5",1.82276347469095,1.93051199218694,16.29998355061,0.000366979231847344,0.00494438583809915
"Gm9828",1.45831462658979,1.04021324920999,16.2956663695825,0.000367511347496665,0.00494854141245813
"Gm12428",2.19663169596497,2.60722734369038,16.2828659363493,0.000369093949068164,0.00496682812362225
"Rnf14",1.97151131395152,4.74670228279199,16.2784950925482,0.000369636021261159,0.00496897609107062
"Gm11874",3.12647230117248,0.80205993667079,16.2779572630341,0.000369702781987173,0.00496897609107062
"Chchd6",0.820298232778043,0.618721775277178,16.2761272465754,0.000369930038829026,0.00496901168731909
"Ahdc1",2.08408552605922,1.47672923481108,16.2675720921884,0.000370994436325593,0.00498028514249459
"6230400D17Rik",1.08119263393895,0.63947439930683,16.255225643705,0.000372536337528126,0.00499719186675119
"Ccdc85c",1.37102322797699,1.25898566260037,16.2538734429441,0.000372705626729624,0.00499719186675119
"Fbxo16",0.797690732459421,0.31380677961659,16.2337943699711,0.000375229184924854,0.00502689347677519
"Gm38214",2.02874698835952,0.878988214259497,16.2326361375368,0.000375375311830792,0.00502689347677519
"Rab29",-2.4052064408904,4.70591933482587,16.2134633021605,0.000377803134113215,0.00505634527282919
"Lca5l",1.15115128455079,0.56458650003716,16.1882406258704,0.000381022772320858,0.00509515138618653
"Pafah1b3",3.18213028629871,5.02660018469733,16.187145003048,0.000381163293592131,0.00509515138618653
"Hecw2",0.998097709162793,0.49474814022741,16.180575871504,0.00038200699949493,0.00510109249473621
"Rsbn1",1.84118697211217,1.78095272562615,16.180094529367,0.000382068899506301,0.00510109249473621
"Gm13542",1.85289719903573,0.440704502172108,16.1637853524286,0.000384172623167869,0.00512608621371699
"Dock3",1.52311133052949,0.613506168461242,16.1425081812138,0.000386935903622303,0.00515984508489223
"CT025678.1",1.23197263396094,0.568439408145172,16.1387338689987,0.000387428302895161,0.00516329900298172
"Cyp4x1os",0.992456035025854,0.265606305027329,16.1355048307806,0.000387850099900531,0.0051634122477955
"Ugcg",2.18947449455959,3.27724319385905,16.135095598795,0.000387903591548891,0.0051634122477955
