"","astroBYo","AveExpr","F","P.Value","adj.P.Val"
"1700024J04Rik",-0.0124672428683172,0.207569383275796,0.00223127449282973,0.962650077779454,1
"Mmp8",-0.0744699873268431,1.57555362995046,0.00220015393935071,0.962911261205888,1
"Rpl17-ps4",0.0198683850812458,0.333660427713142,0.00219406273385504,0.962962598655897,1
"Gm6350",-0.016664925825907,0.298603460216808,0.00218647280572463,0.963026667579911,1
"Gm12242",-0.0173472133294099,0.133810897728526,0.00216810321563179,0.9631821938004,1
"Skap1",-0.00959855471419511,0.178670255129414,0.00216402753871271,0.963216789941907,1
"Erich6b",-0.00942341922266338,0.179909292284104,0.00215459917700605,0.96329694737895,1
"Atxn7l3b",-0.0352740672979941,7.38101043224792,0.00215360073707016,0.96330544613485,1
"Olfr1356",-0.0143377326754572,0.433846256271371,0.00213718827220374,0.963445433652911,1
"Gm12247",-0.038473295465284,1.80117756649048,0.00213680039802013,0.96344874846846,1
"AC131997.2",0.0164176433510431,0.187548839599955,0.00212560622661717,0.963544545348505,1
"CT009713.2",-0.0108214669184288,0.280083303786447,0.00209974560230738,0.963766825273757,1
"Gpr65",0.00903291757449335,0.329395008377212,0.00209124038888249,0.963840229630022,1
"Serpinb1a",-0.0681611550574015,3.03335307217257,0.00208452502924227,0.963898292377025,1
"Olfr1331",-0.00935935808536049,0.138948614245223,0.00208149834492762,0.963924492516702,1
"Ighv1-82",-0.0340841170965175,0.493107428884509,0.002055298049669,0.964152094938631,1
"Gm48854",0.0125209355003704,0.165385343733757,0.00205128604276778,0.964187075384646,1
"Tas2r123",-0.0130139654665242,0.098694392232202,0.0020508466637494,0.964190908385725,1
"Gm4518",0.0169989463407128,0.488581395827606,0.00204535381724287,0.964238860979656,1
"Klrc1",0.0218556431075895,0.378022234592359,0.00204275632044928,0.964261559617877,1
"Gm48420",0.0269154701789867,1.67919006421825,0.00204228273460091,0.964265699681452,1
"Gm32742",-0.0111302513793303,0.268530579018544,0.00203386076265175,0.964339404637107,1
"Gm47262",-0.0111410395031475,0.131549201426196,0.00202901097769198,0.964381916965633,1
"Ankrd2",0.0133375977811088,0.332761767119791,0.00202619539186929,0.964406621237976,1
"Prg4",-0.0140193586208804,0.50009886038,0.00202608837972366,0.964407560513977,1
"Igkv10-94",-0.0309918955603839,0.257075989731702,0.00202388775685112,0.964426881520388,1
"Gm4936",-0.0150186757015055,0.111766027280217,0.00202255733145637,0.964438567481614,1
"AC124408.1",-0.0126001341693189,0.155265300058888,0.00201531607637024,0.964502239610293,1
"Gm9722",0.0178828249697277,0.33672817507094,0.00200790836720083,0.964567494088324,1
"Gm4788",-0.00909149691868437,0.39309721410587,0.00200688192062036,0.964576545560355,1
"Gm9898",-0.0154756826099417,0.232989503923966,0.00200412279117536,0.96460088778305,1
"Fbxo40",-0.00919711715035748,0.449295808852707,0.00198169775376627,0.964799357189457,1
"Pcdh9",0.0234501499502733,0.699442673037087,0.00197891217394988,0.964824088946662,1
"Gm9225",-0.013739456483876,0.17970715041401,0.00197480010557866,0.964860629827006,1
"Gm36172",-0.0277059832921978,1.00565298080619,0.00197099264148012,0.964894497922308,1
"Tg",-0.0124084317461297,0.358051905047347,0.0019667391982377,0.964932371870688,1
"Defb11",-0.0125704967709376,0.118061652411637,0.00196225654601917,0.964972331206865,1
"Pilrb2",-0.0792591896564226,2.90521505407189,0.0019508027985667,0.965074640614243,1
"Gm7560",-0.0147920492400287,0.212620358374922,0.00194611702615009,0.965116582510835,1
"Hist1h2ag",-0.0399845267391141,1.22375806803161,0.00193786021375807,0.965190611753857,1
"Cyp24a1",0.00893239909870922,0.138743134902567,0.00193292198517247,0.965234962647638,1
"Tescl",-0.0180498122725621,0.16278893497265,0.00192629508155826,0.965294569059092,1
"Gm47708",0.0146129523349091,0.212623069710526,0.00190866871771867,0.965453613221832,1
"Gm13656",-0.0281686876047894,0.617625915043357,0.00190613941087547,0.965476495641532,1
"Gm9231",-0.0138826216957102,0.254492144140329,0.00190478392155877,0.965488764896457,1
"Gm29459",-0.0399287946290046,1.0638575469678,0.00189592229397604,0.96556908420799,1
"Setdb2",0.0221720796183036,1.69957356806609,0.00188071639477825,0.96570734572276,1
"Dhrs9",-0.0365392405392126,0.78850647333313,0.00187534199950149,0.9657563469437,1
"Gm42660",-0.0308475665244938,0.741106882262125,0.00187490255820202,0.96576035667326,1
"Defb48",-0.00914402063986674,0.169923086783706,0.00187375196607813,0.965770857606021,1
"Tmem37",0.0598188261297814,3.9913838848868,0.00187082350681911,0.965797598909228,1
"Gm28514",-0.0174792291983447,0.225476023077814,0.00186972919833705,0.965807596997702,1
"Gm45303",0.0103027675042886,0.179703931617729,0.00186625587233774,0.965839350280834,1
"D7Bwg0826e",-0.0222934225800808,1.27517388346494,0.00186592887355666,0.965842341240813,1
"Gm47687",-0.0131842592113123,0.248644978348485,0.00185837170459844,0.965911537706654,1
"Spock2",0.0553555581878751,3.17003590520914,0.00184875552247209,0.965999791452869,1
"Igkv6-13",-0.0276323902217348,0.279096164440719,0.00184197686649567,0.966062141701505,1
"Gm11618",-0.0143138136477171,0.134830037038995,0.00183955887437653,0.966084410260663,1
"Tmem200b",0.035457537401415,1.43806306222927,0.00182977805063079,0.966174636969787,1
"Serpinb2",-0.0612404548523234,1.94563513063588,0.00182538098303758,0.966215278005605,1
"Gm11999",-0.00820450166555663,0.233742212649029,0.00182297235301263,0.966237561183346,1
"Platr7",0.0157196745188499,0.354575940513834,0.00182129437693839,0.966253093513296,1
"Ap3s2",-0.022276354648882,2.96191277810771,0.00181612251416491,0.966301012457747,1
"Gm12496",-0.010437107816657,0.169651593114065,0.00181094638302021,0.966349039442479,1
"Gm11636",-0.0133563623640396,0.178364752248366,0.00181004974087049,0.966357365964748,1
"Ifi204",-0.0375687794583468,2.35820606428742,0.00180707722138352,0.966384984575503,1
"Ighv1-81",-0.0429610783400846,0.829484917898135,0.00180257458107499,0.966426863399962,1
"Gm37556",-0.00953590184944445,0.113160233901346,0.00178869257999528,0.966556310072802,1
"1700124L16Rik",-0.0308299220579302,0.954493994414162,0.00178624977031746,0.966579140752073,1
"Camk2b",-0.0393461229775807,2.37381871763188,0.00178315887207643,0.966608050941111,1
"Gm5550",-0.0145571842984912,0.205831144126872,0.00177723278675765,0.96666354985633,1
"Klf16",0.0256899633637335,3.36531651783647,0.00177700590713208,0.966665676468155,1
"Cd79a",0.0572321948197362,2.67386262707211,0.00177528362201017,0.966681824408134,1
"AI838599",0.0150806987663085,0.439387789029909,0.00175276578503316,0.966893675408998,1
"Gm48425",-0.0128976014597152,0.167016190053633,0.00174812832568262,0.966937474262102,1
"D030044L04Rik",-0.0126177591013915,0.126460812663645,0.0017467139422805,0.966950844097634,1
"Klhl21",-0.0224456504229442,3.9942297757587,0.00174031667151002,0.967011383845499,1
"Ighv9-1",-0.0335009841821713,0.415253227214763,0.00173393016278208,0.967071933039505,1
"Gm44121",-0.0106831436772197,0.0824305576099655,0.00171813625648825,0.967222153338688,1
"Mpnd",0.0160017659050231,4.81869623195972,0.00171322465063738,0.967269009881817,1
"Eef1e1",-0.0193459346789862,3.28297563995562,0.00170159652997882,0.967380210668501,1
"Ubd",-0.0106675973205598,0.10123312537086,0.00169157203665325,0.96747638170641,1
"4732465J04Rik",-0.0231795240713996,0.474055729183737,0.00168754727534673,0.967515073969884,1
"Gm35625",-0.0123131776172776,0.176712470302622,0.00168294946739161,0.967559331852704,1
"Gm47598",-0.0135620138046196,0.446561225243841,0.0016767647066016,0.967618961164702,1
"Ccm2l",-0.0408906550439478,1.31069433459172,0.00167633466370828,0.967623111442624,1
"Gm21833",-0.0149829482782071,1.34864116082569,0.00167041323965927,0.967680312513968,1
"AL589670.5",-0.0102485048485497,0.333765146605939,0.00166972270292616,0.967686989720185,1
"Gm14340",-0.00759517925362709,0.201984521663616,0.00166156157964784,0.967766009439573,1
"Rbm3-ps",0.0229828385844417,4.89537490226935,0.0016590506487035,0.967790360505918,1
"Mta3",-0.0240801772379093,2.05753728403761,0.00165836909866967,0.967796973378538,1
"Gm14703",-0.010436324239643,0.158107834658148,0.00165813156310889,0.96779927843368,1
"1500015O10Rik",-0.0143219587627459,0.592457585952289,0.00165776341638052,0.967802851271951,1
"Gm12217",-0.00957333852405145,1.29388358127285,0.00165479443377974,0.967831679578433,1
"Tapbp",-0.0272635572210191,6.41641471256479,0.00165430739560774,0.967836411107304,1
"Gm11541",0.00997191810441225,0.177061529945578,0.00165299740631541,0.967849140990061,1
"Lipo3",-0.0101342979774427,0.56574743733428,0.00165295571581303,0.967849546202431,1
"Vmn1r203",0.0115839952804998,0.280884943387987,0.00164575294565261,0.967919630796331,1
"Gnl3l",-0.0318511882675443,3.33250270809656,0.00164121890279608,0.967963826878883,1
"4933406M09Rik",-0.0216614196580361,0.523929065726947,0.00163593644742398,0.968015395392072,1
"Ssc5d",0.0192527034922864,0.35080848523963,0.00162827687368992,0.968090318232656,1
"Kifc5c-ps",-0.0138220618873566,0.137580844347291,0.0016194427788539,0.968176949296154,1
"Phf11b",-0.021574906078692,2.06169254899294,0.00161507452895938,0.968219873749278,1
"1300017J02Rik",-0.00640440850570402,0.273875507521396,0.00161159454918971,0.968254111276195,1
"Rhd",-0.0131957416045465,0.38279583460283,0.00160615751111566,0.968307677380216,1
"Gm2270",-0.0193146121972187,0.443183716392575,0.00160023969287907,0.968366083484737,1
"Gm32921",-0.0136213096088098,0.17187052870373,0.00159681148790988,0.968399967759358,1
"Hspb1",0.0693692097707537,4.1250590258344,0.00159007658505454,0.968466641597965,1
"Ushbp1",0.0474717104904789,0.869151550243542,0.00158685517826896,0.968498582713989,1
"Lrrc4c",0.0108424188239438,0.290012311443698,0.00156982808400171,0.968667953029701,1
"Gm47759",-0.0103474726223326,0.243370163609759,0.00156870820555815,0.968679124749442,1
"Gm6283",-0.0179695222976559,0.381161636897543,0.00156455468022121,0.968720594540984,1
"Slc25a15",0.0237671740432721,2.50540483271512,0.00156065335928179,0.968759596508092,1
"Gm8369",-0.0254859394330453,0.860938647935782,0.00155968090903763,0.968769325808135,1
"Gm44765",-0.020931691684657,0.351016371218699,0.00155242510075302,0.968842015794915,1
"Mboat4",-0.0093577792464001,0.212747370096397,0.00155155392664273,0.968850754803682,1
"2400006E01Rik",-0.00950816782596031,0.145742906692529,0.00154823064893341,0.968884114186801,1
"Gm14822",-0.0122606001966554,2.01747938540911,0.00154742259894677,0.968892230888991,1
"Mrpl27",0.016037464949723,4.21932938919684,0.00154063004519246,0.968960544837419,1
"Lbp",-0.0332376947125217,1.53221021410757,0.0015398017278161,0.968968885685732,1
"Rgs18",-0.0528697485460521,2.0939295522495,0.00153785715421676,0.968988475653507,1
"Il9r",0.012877397521151,0.280187726957872,0.0015351114459491,0.96901615752551,1
"1500011B03Rik",-0.031932405622511,3.66880334565959,0.0015210411934242,0.969158402684432,1
"Gm42933",0.0122162340562939,0.287578184104069,0.00151833520280498,0.969185834714151,1
"Gm35371",-0.0136942094875185,0.211776069351955,0.0015150165456231,0.969219511109764,1
"Igkv4-80",-0.0238109550338505,0.376990923330687,0.0015092190926302,0.969278430084232,1
"Ms4a6c",-0.0230141505878239,0.573501161823899,0.00150596452759984,0.969311555604501,1
"Gm12979",-0.0127403871631444,0.412177682193786,0.00149737998233476,0.969399102966865,1
"Pira2",-0.0387942265901037,0.916386012753993,0.00149131254231271,0.969461131947837,1
"Gm38244",-0.0415676852390417,1.17342556453162,0.00148610581513356,0.969514462474582,1
"Il1r1",0.0177908175854161,0.392679602406356,0.00147627752192435,0.969615385573871,1
"Rnf17",-0.00690948263314389,0.23280431265776,0.00145759060044067,0.969808207039185,1
"Ndufaf2",0.00889639792686936,0.665042713712527,0.00145747600777952,0.969809393273228,1
"Oas3",-0.0374354097996108,0.873261259170445,0.00145395146715161,0.969845901256347,1
"Gm43400",0.0113915074318947,0.322508665588516,0.00145173710384838,0.969868860799781,1
"Gm4640",-0.00871391280587869,0.0747451676434948,0.00145116147882609,0.969874832017703,1
"Gm13830",0.0117697560847058,0.560386262533922,0.00144180794317236,0.969972027203466,1
"Actn3",0.0101431921996475,0.277458424307943,0.00144010102415528,0.969989798305113,1
"Napsa",-0.0136423589092069,0.317002690704828,0.00143770054482532,0.97001480806899,1
"Gm30211",-0.0198997383547104,0.385875104195182,0.00143681596387702,0.970024029483781,1
"E2f2",0.0322736949232452,2.22596375638018,0.00142327591753558,0.970165535651919,1
"Mcpt4",-0.0276182189910581,0.947299413909526,0.00141450382071694,0.970257572363875,1
"BB014433",0.00831815739538841,0.139726526735914,0.00140104035597787,0.970399388583936,1
"Gm40922",-0.00898669313652588,0.171225277612615,0.00139632271778347,0.970449242744443,1
"Ube2q1",0.011096722590513,5.79128118144729,0.00138996899150565,0.970516519924117,1
"Cmah",-0.0178644810847346,0.739973403394295,0.00138906918921968,0.970526060024414,1
"Tdo2",0.011870352694139,0.713463945970569,0.00138665562593593,0.970551664978371,1
"4930448I18Rik",-0.00965229210180113,0.204337288428936,0.00137802563407416,0.970643401674146,1
"Olr1",-0.0135648585497195,0.615208149563143,0.00137210220052763,0.970706534274643,1
"Olfr1254",-0.00737360040005215,0.788156234635796,0.0013702567562662,0.970726231090581,1
"Ifi203-ps",0.0185451813629953,0.475839936533673,0.00136664931980484,0.970764772418161,1
"Snap91",0.0341912061158447,1.24047878921924,0.00136461093735888,0.970786572725913,1
"Gm48264",-0.0113061357196605,0.15112459192152,0.00135871787472466,0.970849690347926,1
"Olfr749",0.00952739284987217,0.186771252371938,0.00135503498934935,0.970889205493643,1
"1110060G06Rik",0.0127618997841909,0.195314481448121,0.00135335784312278,0.970907218083374,1
"Igkv6-32",-0.0282119764147056,0.374131681528835,0.0013449105235456,0.970998112887574,1
"Hnmt",-0.0207571367551069,1.70436281806713,0.00133523295935921,0.971102597408236,1
"AW822073",-0.0116361812518399,0.161886748920952,0.00131685386165855,0.971302077834257,1
"Ghsr",0.0156908849156807,0.206546188808423,0.00130717377860475,0.971407702690745,1
"Art2b",-0.0236390189074272,0.556660510877808,0.00129766500630908,0.971511840254618,1
"Gm10522",-0.00947041724826818,0.177849298488442,0.00129664940832577,0.971522985365229,1
"Ikzf3",-0.0170328652019631,0.459504026324334,0.00129566777714841,0.971533761880667,1
"Gm18508",-0.0137584976341697,0.213297573954227,0.00129518128295719,0.971539104212293,1
"Faxc",0.0251382044590784,0.868814004492761,0.00128869780261557,0.971610397307248,1
"Slc28a2",-0.035634089348642,1.41264590415249,0.00128724766051785,0.971626367794194,1
"Gm8873",-0.0110478998789358,0.169357023080801,0.00128098057631528,0.971695491310818,1
"Gcsam",0.0132399245744831,0.294030379883785,0.00127858467977984,0.971721961848108,1
"Ighv5-4",-0.0234449633006085,0.38191411351728,0.00127539960165587,0.971757189966176,1
"Gm37306",-0.0163809709839146,0.509539530442332,0.00127509338213975,0.971760579184703,1
"Igkv4-70",-0.0224765574187435,0.305161078145772,0.00126897848716534,0.971828343978512,1
"Gm5702",-0.00932314150572307,0.118487824212328,0.0012683639632076,0.971835163117279,1
"Gm20546",-0.00852329492311944,0.273177031813299,0.00125856443157492,0.971944129136947,1
"AI463229",-0.00876863083927772,0.377929427437098,0.00125767510497199,0.971954039006072,1
"Lynx1",-0.0227622178537574,3.61365966740712,0.0012566774219491,0.971965160479738,1
"Gm20953",-0.010079198003476,0.252396868593176,0.00125629853976226,0.971969385151846,1
"Spink2",0.018388387447517,0.794295077794885,0.00125393800554973,0.971995720333418,1
"Sap18",0.0167524936383234,4.837096652258,0.00124946480679151,0.972045693522194,1
"Pou2f3",-0.00700091817962611,0.3378350624082,0.00124904457597123,0.972050392809752,1
"Lbhd1",-0.0109344681445992,0.860790889537889,0.00124466047810608,0.972099465855782,1
"Rnf157",0.0231539056993584,1.85114221907509,0.00124394835846957,0.972107445074499,1
"Rnf19b",0.0277756292007378,4.27646342475014,0.00123671445385934,0.972188630110436,1
"Gm48348",-0.0181733067787453,1.00067834689089,0.00122637648181894,0.972305065413227,1
"Gpr151",0.0290731201184242,0.634469580257587,0.00120935700198658,0.972497829317819,1
"1700047G07Rik",-0.0155239498940521,0.662897402124234,0.00120524771659159,0.972544574566593,1
"Bcl7a",0.031683255242084,2.08793531406609,0.00120054876723116,0.972598125439502,1
"Ifi206",-0.0231356852935415,1.0379366515789,0.00119406520431766,0.972672186964974,1
"Gm19217",-0.00979077247294671,0.126367629488821,0.00118617758452472,0.972762558952041,1
"Abcc9",0.0166285075452858,0.368363043044904,0.0011810896818594,0.97282101302163,1
"Fez2",-0.0250523018283841,3.508434609333,0.0011804331313065,0.972828565197614,1
"Gm20629",0.00517592332636821,0.309681305663271,0.00117879794859418,0.972847383538385,1
"BC018473",0.0304607090152618,0.645318439658864,0.00117773205593507,0.972859657296349,1
"Igkv4-72",-0.0257448581824285,0.511948113719652,0.00117675474268413,0.972870915949909,1
"AC123533.1",-0.00920859042475765,0.152300594387878,0.00116915929546216,0.972958575578196,1
"5430425K12Rik",-0.025819038708086,0.892291987187345,0.00116719534786149,0.972981287996451,1
"Asprv1",0.0479480050314887,2.10055420876476,0.0011671574252772,0.972981726747059,1
"Gm12409",-0.0123068408949653,0.268579558904609,0.00116510572816433,0.973005474788557,1
"Olfr482",-0.0109652081849349,0.467178751880122,0.00116028864656185,0.973061314091043,1
"Cxcl13",-0.0523567664004106,2.42202635042278,0.0011591988236024,0.973073963337954,1
"Gm45351",-0.00796973324680131,0.241594689634354,0.00115819791537128,0.973085585823918,1
"Gm43020",0.011032909296554,0.233387638042541,0.00115580016589246,0.973113448812911,1
"Stra6l",0.00792829450534402,0.233424344604079,0.00115354056641699,0.973139732928571,1
"Pydc3",-0.00710072108330238,0.208987247922307,0.00115190610020975,0.973158761436296,1
"Folr2",0.0125273240864479,0.88351492168592,0.00114860346383961,0.973197252126769,1
"Tbx3",-0.0268932665802875,0.606839701183969,0.00114619445865802,0.973225362917608,1
"Gata1",-0.0186822655330554,0.461437509306713,0.00113816091716872,0.973319321086794,1
"Coa6",0.0158515493003915,4.01395737251271,0.00113513733781566,0.973354770019719,1
"Ighv6-6",-0.0268375350159609,0.617961850293274,0.00113467629484519,0.973360179513267,1
"2210016F16Rik",0.0143698963382102,5.33693228091167,0.00113374625880722,0.973371095129657,1
"Thap8",0.0354303122163329,0.885189154764921,0.00113063657731253,0.973407625325021,1
"Mucl1",-0.019575489711552,0.67966631334324,0.00112954165728784,0.973420499590181,1
"Gm11590",-0.00878238073426935,0.123185032354916,0.00112843484705286,0.973433520013381,1
"Igkv2-112",-0.0175776878481635,0.426108165290255,0.00112816384998739,0.973436708974374,1
"Gm13274",0.00959407056226469,0.353801781048614,0.00112704767796368,0.973449847585097,1
"Gm44987",-0.0076877348288367,0.343490063849314,0.0011206096341486,0.973525758130908,1
"Gm11408",-0.0239773237352057,0.45019201562662,0.00112046735074494,0.973527438247367,1
"Gm21750",-0.01410954983372,1.19655640082165,0.00111669233058472,0.973572053659217,1
"Lpcat4",0.0363759230711995,3.50976254693914,0.00111462707456818,0.973596494024677,1
"Nono",-0.0160192121295388,5.72722308673641,0.00111310360049319,0.973614537441361,1
"Gm32486",-0.00911735559715461,0.203774565592551,0.00111288515527456,0.973617125632129,1
"Cldn8",-0.0100072049981084,0.174564362168327,0.00110591943794801,0.973699790863178,1
"Gm8276",0.0128035679124583,3.22557888595695,0.00110587642765629,0.973700302093594,1
"Gm21994",0.0169623350574665,1.49807456953639,0.00110365235628258,0.973726751505226,1
"Serpinb8",-0.0372231798070369,1.99364798890404,0.00110145565573152,0.973752901616903,1
"Gm43532",-0.0126305032097123,0.278920276997165,0.00110001184335625,0.973770103366513,1
"Gm12312",0.0176506943158473,0.55582430876786,0.00109624196317731,0.973815071515024,1
"Il1f9",-0.0361401445052144,1.22546239310221,0.00109323034546548,0.973851050552602,1
"Dhx58os",-0.00708786126825421,0.20889059194327,0.00109286177815751,0.973855457138974,1
"Gm30023",-0.011628651356018,0.152711375006453,0.00109067124471637,0.973881662494264,1
"Erich1",0.0089864782652026,0.974573957202201,0.00108890300378788,0.973902835186137,1
"Colgalt1",0.0204297003425813,5.25992065453208,0.00108538647465963,0.973944992866776,1
"Rsu1",0.0119340080415711,2.0748529023773,0.00108329621458293,0.973970084216868,1
"Sipa1l2",-0.022337126151561,2.4270273856857,0.00108097457507617,0.973997981454693,1
"Samt3",-0.00842224467036126,0.142905692154579,0.00107906184103859,0.974020987751794,1
"Dgkg",-0.0231085092235484,0.845177326047235,0.00107386746688064,0.974083568692979,1
"Olfm4",-0.013804212567738,0.545303584208062,0.00106683042224731,0.974168592002549,1
"Asf1b",-0.0239900275271532,2.06499829751169,0.00106451138275102,0.974196672675582,1
"Gm28548",0.00781923881413559,0.168417333032301,0.00106229772823686,0.974223505847186,1
"Ywhae",-0.0146851250762108,5.77322917392897,0.00105977337727498,0.974254139355826,1
"Phykpl",0.016583202599767,3.14945808373576,0.00104084828654632,0.974484972286474,1
"Krt7",-0.0130932341677232,0.507361402147931,0.00103461410568672,0.974561471079872,1
"Olfr330",-0.00848130705716441,0.49425230934653,0.00103196759006396,0.974594015863703,1
"1500009L16Rik",0.0215152081572783,0.689012265550384,0.00103097155395929,0.974606275156676,1
"Gm37091",-0.0123246910054351,0.763327152778773,0.00102424944853945,0.974689166855609,1
"Gm37244",-0.0129498598325179,0.609670972388881,0.00102132189595211,0.974725352223305,1
"Speer6-ps1",0.00985865770191401,0.403588095971023,0.00101667576084614,0.974782886494604,1
"Gm28652",-0.0111117459942899,0.36363067973236,0.00101066625645717,0.974857499264081,1
"Tmprss11a",-0.00804019963840462,0.284441933321074,0.00100823254951205,0.974887778824799,1
"Scgb1a1",0.0114312738787472,0.317407733507398,0.0010069289427365,0.974904013014231,1
"Pnmal1",0.037861841753168,2.20595214404261,0.00100296618205736,0.97495342711024,1
"Cib2",-0.0270805342485088,1.96343054316484,0.000994832985659544,0.975055151970445,1
"Abcd1",-0.0178107877729641,4.57764236166484,0.000993469461991287,0.975072246746085,1
"Zmiz2",-0.0203568896762123,4.46285837079379,0.000988509414968035,0.975134531141896,1
"Olfr338",-0.0127054909361919,0.643167259028939,0.000985588766953334,0.975171279545982,1
"Gm48853",0.0169695516567647,0.67279878191911,0.00098445372423645,0.975185575673102,1
"Rnaseh2a",0.0122973570941878,3.28283477896437,0.000981598687024475,0.9752215720478,1
"Phf11a",-0.0189733999049983,0.752864042827454,0.000981193783027914,0.975226681327312,1
"Gm28076",-0.00788596230828111,0.136596036026804,0.000977486048511197,0.975273516524047,1
"Prune1",0.014099925588277,2.36473979864033,0.000975937889452261,0.975293098801522,1
"Vnn3",0.0278608029238408,1.25700089753241,0.000971727870129833,0.97534642905101,1
"Fam69a",0.0217968668429753,2.10804289215212,0.00096989326837129,0.975369704966642,1
"Olfr455",0.00738491200200739,0.211934214286552,0.000961948589717247,0.975470755761276,1
"Olfr624",-0.0109463190893448,0.642904491486538,0.000960570844813786,0.975488322161915,1
"F10",-0.050392273004283,2.46731559161103,0.000957000865115791,0.975533898559529,1
"Gpd1l",0.0149277554050666,3.74375914061773,0.000956806750480143,0.975536379174914,1
"Pilrb1",-0.055153890529421,2.72551614195936,0.000954758597347244,0.975562568147088,1
"Adgrf5",0.0352654683596909,0.740758950397513,0.000953889738594552,0.975573686414178,1
"Mrps28",-0.00628698358055957,0.919066425638163,0.000953290956134617,0.975581351626504,1
"E030037K01Rik",0.00998525536959993,0.255259593615124,0.000951848508621187,0.975599826774581,1
"Art2a-ps",0.0396593275308923,1.54856133689204,0.000950135072725933,0.975621791012619,1
"Gm12834",-0.0112551791961009,1.55602710504853,0.000941215801292247,0.975736447161273,1
"Yipf1",-0.0080860566342662,3.40455088339782,0.000940858622355055,0.97574104995276,1
"Hepacam2",0.00909986265705587,0.376249586915653,0.000934730990569119,0.975820150395468,1
"Mafb",-0.0446630428934514,7.65642855473211,0.000933085119674762,0.975841440814325,1
"Gm28979",-0.00795061466157812,0.25437042608371,0.000929074921327398,0.975893394181021,1
"Olfr173",-0.0104988823490748,0.499558192036043,0.000925722670135746,0.975936909822371,1
"Gm31938",-0.022564381284808,0.722222922951153,0.000921601077281444,0.975990520538784,1
"Uba2",0.0114325129268638,5.00436461413469,0.000913840345577004,0.976091793257708,1
"Pgam1",0.0153141690059995,6.443113842714,0.000908946134532771,0.97615588110736,1
"Igkv8-19",-0.0216937166993178,0.515896820056849,0.00090852427147703,0.976161413320898,1
"Cyp26c1",-0.00931289202821007,0.265945318007658,0.000906620458034567,0.976186395492808,1
"Dirc2",0.0131335293266961,3.40587493606815,0.00090577031207549,0.976197559735495,1
"4933439K11Rik",0.00603487126966253,0.211566346457373,0.000896937348342195,0.976313867275379,1
"Gm42601",0.0109130542161475,0.212285301773048,0.000889997668459525,0.976405647775367,1
"Gm48365",-0.00951676927460793,0.222783757964588,0.000886490641235754,0.976452166080973,1
"Gm37887",-0.00850453211158536,0.194260563166484,0.000881334992378357,0.976520719760173,1
"Gm4076",-0.0134859608195452,0.411965290305567,0.000878507614382325,0.976558400089113,1
"Pip5k1c",0.0182091951323118,5.05599646787423,0.000878231713684,0.97656208025227,1
"Gm5913",-0.0133527387313421,3.63167010025055,0.000876796355319861,0.976581235442688,1
"Cdk2ap2",0.0195378207838477,8.46499974407933,0.000874230550118161,0.976615515849247,1
"Ak1",0.0429793731202759,2.89785382686714,0.000873304604251178,0.976627899298256,1
"E530001F21Rik",-0.018694941361739,0.491710320341464,0.000866457696852915,0.976719673407657,1
"Pparg",-0.0135885619290546,0.461825235672017,0.000846754223883448,0.976985817755408,1
"Arid3b",0.00666871019386694,0.194665562311037,0.000839021635390043,0.977091111369338,1
"Dynlt1c",-0.0151808956856259,3.23108474991173,0.000833862425738564,0.977161633938416,1
"Gm15611",-0.0103982264390189,0.157704723833755,0.000830900368314336,0.977202221758906,1
"Cd5l",-0.0550123282745686,2.64364309118338,0.000827441515276729,0.977249708711294,1
"4930529I22Rik",-0.00723935141473003,0.107123348540887,0.00081817965807294,0.977377357084461,1
"Gm17944",-0.0234524943508928,1.27661633345674,0.00080829702473002,0.977514361111853,1
"Bst1",0.0315140404474674,1.88557970273634,0.000804720451743979,0.977564149939587,1
"Gm37820",0.0148697913410115,1.00229302326027,0.000803531729783416,0.977580722432989,1
"Gabra6",-0.00636962065839371,0.147113526899576,0.000803293093542087,0.977584050843685,1
"AC157554.1",0.0106754593854714,0.432146480844392,0.000802901158754237,0.9775895184801,1
"Gm34474",-0.0067754175904241,0.111956751629459,0.000800934387235919,0.977616975865819,1
"Gm47968",-0.0118231373213116,0.910238425459629,0.000799325928809178,0.977639456061583,1
"4930567H12Rik",-0.0119167633912006,0.26646238811358,0.000793074289303752,0.97772704616604,1
"Met",-0.0135241013258319,0.541939145642569,0.000785879336703928,0.977828281537884,1
"Gab2",-0.00772455037178887,1.81325649158847,0.000785390769623335,0.977835172621986,1
"Prickle3",-0.0162738322897114,1.86864580611676,0.000779619598083038,0.977916736071261,1
"Igkv14-100",-0.0264245559459545,0.728828526893008,0.000773604306255677,0.978002071874068,1
"Steap4",0.0210843975938558,0.673534841469695,0.000773307726908551,0.978006287864358,1
"Alkal1",0.00631709720365575,0.432272325891737,0.000767092801199105,0.978094822301773,1
"4930544L04Rik",-0.00815513795830456,0.116377735992187,0.000761259004900854,0.978178254555211,1
"Psenen",-0.00882414669084852,6.64864833379811,0.000757889625425168,0.978226587658766,1
"Gm37176",-0.0116447207970005,0.57126312318265,0.000756270796185494,0.978249847692504,1
"Mdh2",0.0113862167618368,6.43418623374741,0.000753108631163239,0.978295355014178,1
"Gm29718",0.016421655785388,3.14625522300643,0.000752352175484183,0.978306255476924,1
"Gm6480",-0.0120647000726002,0.779054405523784,0.000744580450587632,0.978418564558156,1
