"","other","microglia"
"Vmn2r-ps54",0.518244468868192,0.487322876380868
"Vsig4",1.78827521550997,0.0742728694633886
"Wdr83os",6.60769439763141,7.02081049751781
"Wfdc17",5.74883802557515,4.18947223309459
"Wfdc18",2.43363487436912,0.645983952874657
"Wfdc3",0.499861499073649,0.207136811161352
"Wnt2",1.23874864253015,0.0669463676692361
"Zc3h11a",0.763922054007037,0.487244301022921
"Znhit1",5.39936937000282,4.74471997479752
"n-R5s10",0.34337913784956,0
"n-R5s2",0.410513663392716,0.468806341314666
"n-R5s28",0.354581911210044,0
