"","other","microglia"
"2010110G14Rik",0.70420970951803,0.373070529063965
"2010110K18Rik",0.427156148460582,0.419871829317919
"2010111I01Rik",0.567239370379483,0.61793139539142
"2010203P06Rik",0.276400043734565,0
"2010300C02Rik",0.428703560457094,0.297808714328955
"2010310C07Rik",0.575259030737795,0.393982892686907
"2010315B03Rik",2.51728296240249,2.69149112541576
"2010320M18Rik",5.34343233618937,5.48701264409629
"2200002A13Rik",0.752777789929176,0.44618152890712
"2200002D01Rik",0.669454458609959,1.54965800986681
"2200002J24Rik",0.563217455478315,0.0394015160490446
"2210008F06Rik",1.04411721656113,0.618861803575128
"2210011C24Rik",1.56448045899032,0.857136924698875
"2210016F16Rik",5.12783715438927,6.02395912519954
"2210016L21Rik",4.61225815545668,3.38639181487032
"2210039B01Rik",0.344005096424699,0.339954466981697
"2210408F21Rik",0.467851657195036,0.650575790569163
"2210414B05Rik",0.337910868727973,0.300108579189811
"2210417A02Rik",0.904446997921665,0.845539054206384
"2300009A05Rik",3.36130996236419,2.2684818305281
"2310001H17Rik",1.30119220942919,0.857973820119594
"2310009A05Rik",4.18784997866912,4.26198435239939
"2310009B15Rik",3.91842582378439,2.84199142567197
"2310010J17Rik",2.21984920738191,3.29263680485694
"2310011J03Rik",6.92373896214405,6.92029673481301
"2310014F06Rik",0.343994857382417,0.0649146123997992
"2310015A10Rik",2.99591347982395,2.42832640731311
"2310022A10Rik",2.56964628415109,2.1994871675109
"2310022B05Rik",3.40977438944935,2.76769616640151
"2310026L22Rik",1.94470880485418,1.04656390872093
"2310031A07Rik",1.79379266305277,1.2958340679034
"2310033P09Rik",4.72902847120196,4.81132823828338
"2310034C09Rik",0.09755662449354,0
"2310034O05Rik",0.434504394344724,0.538149275924191
"2310035C23Rik",2.80415725163387,1.85366015093741
"2310040G24Rik",1.97265446344147,3.91144083604811
"2310047D07Rik",0.313026381802647,1.0065525374297
"2310058D17Rik",0.828090189500066,0.415718189125532
"2310061I04Rik",4.45699658183612,3.72894778491475
"2310074N15Rik",1.40815766383938,0.86259921899795
"2400006E01Rik",0.158073912151825,0.105226745897698
"2410004B18Rik",4.77250594395575,4.48294555986136
"2410004P03Rik",1.24256380874534,0.505264716978822
"2410006H16Rik",7.96798230109182,8.34791657713375
"2410015M20Rik",6.51250550129155,6.28718304945013
"2410022M11Rik",3.56366152953414,4.36545112005696
"2410024N13Rik",0.157901551485532,0
"2410080I02Rik",0.378580283551143,0.24187150246766
"2410089E03Rik",1.91839271784178,0.985524860710726
"2410131K14Rik",3.06913922126047,3.10825599433689
"2410137M14Rik",0.212444495280527,0
"2500002B13Rik",0.929589109741487,0.969855361052247
"2500004C02Rik",2.61168237620843,1.80500805528949
"2510009E07Rik",3.50510736743175,3.83207310491504
"2510039O18Rik",5.9152024241537,6.7049021905423
"2510046G10Rik",2.72453160376649,2.53087838465498
"2600006K01Rik",1.24056206423441,0.36407494480731
"2610001J05Rik",6.77155527103276,7.00847481245185
"2610002M06Rik",2.24018055202466,1.56220072941366
"2610005L07Rik",0.28845767468231,0.722826013557466
"2610008E11Rik",1.98767111360203,2.06622160332148
"2610017A05Rik",0.639921909173381,0.595447419737907
"2610020C07Rik",2.43724994364508,1.9702156443093
"2610021A01Rik",1.99152526220162,2.01599240859468
"2610035D17Rik",1.04476776720239,0.639997452790252
"2610035F20Rik",1.15780589731281,0.100884770376387
"2610037D02Rik",0.732066043712783,0.422471424788362
"2610042L04Rik",0.133177174856878,0.991594015940968
"2610044O15Rik8",2.29680463403958,2.06412682105782
"2610203C22Rik",0.175705704431196,0.55559969969597
"2610301B20Rik",2.49771175132959,1.98343888338205
"2610306M01Rik",4.68293829888998,3.99162642611331
"2610316D01Rik",0.731046635755691,0.159258502019078
"2610318N02Rik",0.479131248672558,0.693374497356612
"2610507B11Rik",5.5635972757624,4.08164501877531
"2610507I01Rik",1.94244106536702,2.54887731986909
"2610528A11Rik",0.44258928089783,2.94075347278592
"2700033N17Rik",1.70345515945051,0
"2700038G22Rik",1.79559375314505,2.19311034674095
"2700046A07Rik",1.27906183137797,0.0893064287286068
"2700046G09Rik",1.81538857589112,2.03422375612804
"2700049A03Rik",1.16500541163438,1.11840431452765
"2700062C07Rik",3.27607529787325,3.73238696143057
"2700081O15Rik",3.38001731914419,2.59576877692404
"2700097O09Rik",1.79101137084691,1.61767496182009
"2700099C18Rik",0.564934267815697,0.158445861914006
"2810001G20Rik",2.75557469150296,1.73687607556758
"2810002D19Rik",2.69902252251254,3.09915034477024
"2810006K23Rik",1.99549997996849,2.69701435162816
"2810021J22Rik",1.89252598958404,1.87593153753098
"2810025M15Rik",4.33877594215147,5.60582322789702
"2810029C07Rik",2.34864195484838,1.97101000832202
"2810030D12Rik",0.3442720575833,0.0612756831998658
"2810039B14Rik",1.11240942648001,1.03221769320265
"2810049E08Rik",0.456269222597083,0.0487713748488561
"2810402E24Rik",3.61455845343664,3.457670441201
"2810403A07Rik",4.07455574628563,3.36043332145435
"2810403D21Rik",0.452426320541171,0.584602785401735
"2810403G07Rik",0.40128102508459,1.011556493861
"2810405F17Rik",2.28504020686997,1.99562533551746
"2810408A11Rik",1.53114641206099,0.904502129224053
"2810408I11Rik",0.851911227808678,0.488871778756422
"2810410L24Rik",2.85385090539712,0.331760025578906
"2810414N06Rik",1.39411587470283,2.20660744546395
"2810428J06Rik",1.15846349454785,1.46546942669771
"2810429I04Rik",0.622161451615521,0.822409057937624
"2810433D01Rik",0.364749479982252,0.141243740482322
"2810454H06Rik",1.07619930341147,1.37391462822435
"2810459M11Rik",1.96429750936113,0.41460381841447
"2810468N07Rik",3.76354445446021,2.399588895484
"2810474O19Rik",3.146091280252,3.27416714297762
"2900005J15Rik",1.27162534377522,0.883694707779535
"2900011O08Rik",1.38740751045981,0.337540842559614
"2900026A02Rik",0.791262054855868,0.914785527814294
"2900042G08Rik",0.164128868472193,0
"2900045O20Rik",0.595446559839032,0.0346136546231515
"2900052L18Rik",2.38424610930308,1.41176818713151
"2900052N01Rik",0.922188611518043,0.51383516603646
"2900055J20Rik",1.10945876187112,1.24798524221937
"2900064F13Rik",1.23006040593875,0
"2900076A07Rik",2.55385921698464,1.47602558328301
"2900076G11Rik",0.675258955768415,0.192418875201927
"2900089D17Rik",0.445090984091795,0.568916363531817
"2900092C05Rik",0.861497153763639,0.410115813305795
"2900092O11Rik",0.218933680458474,0.299646838293927
"2900097C17Rik",7.5425727471992,6.61711471863122
"3000002C10Rik",1.71168185709328,1.97133224112807
"3010001F23Rik",0.566470364367339,0.0237846318609714
"3010003L21Rik",0.418239074155121,0.871056261842384
"3110002H16Rik",3.11278072308289,2.69195551126839
"3110009E18Rik",0.907337615426977,0.494706052748703
"3110031N09Rik",0.207310067597682,0.468803898330401
"3110039M20Rik",0.7352546512703,0.0714317559041342
"3110040N11Rik",3.11229876833297,2.5351759707962
"3110043J17Rik",0.361974825445468,0.252459199692176
"3110043O21Rik",3.00843575572234,3.75389004301916
"3110045C21Rik",0.940395890385447,0.483834115456228
"3110056K07Rik",2.37798414115266,1.70813779391354
"3110062M04Rik",2.24812971378921,2.03161603566623
"3110067C02Rik",0.41556911740286,0.104418216649044
"3110070M22Rik",2.43423353431836,1.56445909502988
"3110079O15Rik",0.585508770411489,0.125968574664152
"3110082I17Rik",1.63693764535271,1.37529728447037
"3110082J24Rik",1.40513598352262,0.0530876193861667
"3110083C13Rik",0.656457841494948,0.382096123897814
"3110099E03Rik",0.268499325937815,0.0590458215117
"3300002P13Rik",1.20517922023871,0.500362157533302
"3300005D01Rik",0.476449400379674,0.73907074337515
"3632451O06Rik",1.01135822127161,0.0509676929680332
"3732407C23Rik",0.258821741541053,0.0618128343393389
"3830403N18Rik",0.349364785893112,1.83055947289187
"3830408C21Rik",0.837653418914302,0.224789870803062
"3830432H09Rik",0.39974753885957,0.0309163530923348
"3930402G23Rik",0.637742016725791,0.0230372421756766
"4430402I18Rik",0.460567084592265,0.247790616694819
"4631405K08Rik",0.22550570644392,0
"4631422I05Rik",0.200741061735736,0.0939526952732058
"4632404H12Rik",2.88703518212579,2.39622266121073
"4632415L05Rik",4.22814058428071,3.20278378276131
"4632427E13Rik",2.33681581614423,3.64583004942452
"4632428C04Rik",0.615173574252796,0.836405178260352
"4632432E15Rik",0.760794087367717,0.238649078076568
"4732414G09Rik",0.224688055307597,0.401481826363179
"4732416N19Rik",1.43962780307743,1.11686821402627
"4732465J04Rik",0.599913342451523,0.0605235713038693
"4732487G21Rik",2.02954052332256,1.44454778053967
"4732490B19Rik",0.26604521038851,0.17735988546537
"4732491K20Rik",1.18050578056755,1.44006095174418
"4732496C06Rik",2.48183294986397,1.4924061938253
"4831440E17Rik",1.23610182732621,1.19365756636259
"4833403J16Rik",1.15946756913459,0.623276655317085
"4833411C07Rik",0.390107924982383,1.96776028927448
"4833413E03Rik",0.209405150722482,0.769923941917308
"4833417C18Rik",2.03403791453331,2.46939039296758
"4833418N02Rik",1.21098219177786,1.7178565548729
"4833420G17Rik",3.85914134550053,2.99345350545232
"4833422C13Rik",1.07734715844009,0.324053831485071
"4833427F10Rik",0.135048305370734,0.868080047625811
"4833439L19Rik",4.86194916002281,4.86612096128539
"4833445I07Rik",1.77741583029308,3.33524682304354
"4921501I09Rik",0.534543093407793,0.286328194528546
"4921504A21Rik",0.59433650076732,0.0861578523065108
"4921507G05Rik",0.499460802490404,0.639309161948268
"4921517D22Rik",0.202054605907636,0.0555889070243089
"4921522P10Rik",0.409894334071608,0.102674452850336
"4921524J17Rik",2.37492191542601,1.73599661420959
"4921527H02Rik",0.506783288858728,0.371393671211408
"4921530L21Rik",0.395875329309758,0.097220470036979
"4921531C22Rik",2.7906032321958,3.72243576341368
"4921536K21Rik",0.669084350017548,1.7089637072769
"4922502N22Rik",0.19732246062427,0.0191271198195641
"4930402H24Rik",2.5066857065472,0.730427622646599
"4930403P22Rik",1.47251637871751,1.38631038491583
"4930404I05Rik",0.570782739126677,1.65341470422503
"4930406D18Rik",0.0180008088185794,1.31213811421567
"4930412L05Rik",0.477473145462536,0.0351312333941353
"4930421C12Rik",0.253082839588569,0.151317366521186
"4930422M22Rik",0.84196010070695,0.286242454717838
"4930423D22Rik",0.502474477030952,0.984030747183103
"4930426I24Rik",1.03780223450791,0.844961439147459
"4930426L09Rik",0.859556021461265,0.901544434504181
"4930428D20Rik",0.184218469146231,0.150023163872682
"4930429F24Rik",0.460895142046256,0.693574038343203
"4930429H19Rik",0.850839110350537,0.102180074375025
"4930430E12Rik",1.35933022165999,3.34876024524205
"4930430F08Rik",1.40737068363251,0.94551913393975
"4930431P19Rik",1.53021413140846,1.53368121368125
"4930432E11Rik",0.473194082350472,0.0103877578781175
"4930432K21Rik",0.663297782173745,0.670831051385222
"4930435E12Rik",0.273362435711178,0.0852380069707693
"4930435F18Rik",0.529663872066107,0.594072910984462
"4930438A08Rik",0.480923229482364,0.156650113986578
"4930439D14Rik",0.769883122066426,1.03963147725077
"4930442G15Rik",0.182534416363014,0
"4930442H23Rik",0.272321380772159,0.266893570640124
"4930443O20Rik",0.235930839433884,0.117756196915687
"4930444E06Rik",0.277810208217417,0.536795140761677
"4930447K03Rik",0.827666090986793,0.942145055078158
"4930447M23Rik",0.544806166546993,1.47248867999313
"4930448A20Rik",0.523472129438585,1.71604816507352
"4930448I18Rik",0.227779619804037,0.127312485339322
"4930449E01Rik",0.209192648625139,0.0390951694955176
"4930449I04Rik",0.303960948359726,0.0783943083083963
"4930451G09Rik",0.919544885513846,0.613775448688376
"4930453N24Rik",3.40659029757335,2.90572026363248
"4930455B14Rik",0.129318356368137,0.0280149598892003
"4930455G09Rik",2.89578270775552,0.180595379428883
"4930455M05Rik",0.238851579083493,0.446236819723064
"4930456G14Rik",0.34425421465121,0.170100532240633
"4930459C07Rik",0.307421178659162,0.0898899159494976
"4930461C15Rik",0.286520194828473,0.187972670631079
"4930463O16Rik",0.214991988296926,0.0684674599253548
"4930465K10Rik",0.361661828087814,0.303762425703144
"4930469K13Rik",0.305141954502646,0.254030659730941
"4930471C04Rik",0.220502910113201,0.0355944429638365
"4930473A02Rik",1.32444559300311,1.2618864456785
"4930474N09Rik",0.422976506168699,0.38717722023157
"4930478M09Rik",0.166685551298123,1.43897698627984
"4930479D17Rik",0.194592389832651,0.674521232533622
"4930480E11Rik",0.18718906505609,0
"4930480K23Rik",0.932979952179143,0.555465557636635
"4930481A15Rik",1.27392803782668,2.47554409212516
"4930481B07Rik",0.941103859664349,1.56113768962174
"4930483J18Rik",0.15509958320514,0.549425921278626
"4930487D11Rik",0.212543693044183,0.250829547095344
"4930488L21Rik",0.327189534862174,0.0879274540144752
"4930488N15Rik",0.259896577906734,0.560777972328556
"4930500F10Rik",0.367309117723065,0.0359401400816771
"4930502E09Rik",0.61233274963435,0.895915093410317
"4930503L19Rik",2.67960851294017,1.71634151260093
"4930503O07Rik",0.2103123493227,0.090523032718204
"4930505N22Rik",0.430085366130854,0.414712296834141
"4930506C21Rik",0.595940825077742,0.397795194435108
"4930507D05Rik",0.761554570500391,2.39671064861884
"4930507D10Rik",0.254524041320566,0.0400119318410406
"4930509G22Rik",0.421457833124443,0.421364574835134
"4930511J24Rik",0.104123495046625,0.148311807781447
"4930515G13Rik",0.218987412257123,0.17675846962883
"4930516B21Rik",2.10481611002714,1.71441890782776
"4930518I17Rik",0.12443073380803,0
"4930519A11Rik",0.195619970096103,0.118064375640592
"4930519G04Rik",0.48407223493542,0.0373380365847201
"4930519P11Rik",0.340439436414148,0.788472109674946
"4930520O04Rik",0.96998559102428,0.388959019992869
"4930522L14Rik",1.62418834784415,1.70143291081068
"4930523C07Rik",1.76641514543065,0.461067750360391
"4930524J08Rik",3.19261590480419,1.76963229405317
"4930524N10Rik",0.0911496902285387,0
"4930526H09Rik",0.187369456975529,0.0802077818132571
"4930527E20Rik",0.988813158781692,0.315738521743528
"4930527J03Rik",0.334395814824023,0
"4930528J11Rik",0.36012614141676,0.359191813792891
"4930529C04Rik",0.300639069423822,0.0362106683609087
"4930529I22Rik",0.135749695771009,0.0130653504990566
"4930532G15Rik",0.511182985253249,1.7608843975192
"4930533N22Rik",0.361056133310411,0.288007556726022
"4930534D22Rik",0.307327927890402,0.0516202191196664
"4930534H03Rik",0.287683619924558,0.0541566171126471
"4930537H20Rik",0.097988807109329,0.917597430622576
"4930539E08Rik",0.428717071468648,0.473521450224294
"4930539J05Rik",1.41650623171137,1.26729982758044
"4930544G11Rik",0.198838667617301,0.16315113012068
"4930544L04Rik",0.134515904545042,0.0567808964613749
"4930546C10Rik",0.243873749841402,0.132926258384654
"4930548H24Rik",0.136094518579294,0.282434306014489
"4930550C14Rik",0.322912988184889,0.402636927329944
"4930553P18Rik",0.4313411489328,0.1240989541553
"4930555A03Rik",1.37964565696981,0.160273851165302
"4930555M17Rik",0.0915464082756704,0.118967785298003
