"","other","microglia"
"Pon3",1.82958463609475,4.62592278686748
"Ppcdc",1.88372494494339,4.35920305447791
"Ppp1r15a",6.12726387106691,8.2931524730092
"Ppp1r3b",1.67841692007876,4.65293356600859
"Prag1",1.72832659598885,3.55036429709632
"Prg2",0.0879969519401174,0.910398534970903
"Procr",1.25250159711689,2.6116616223763
"Ptafr",2.43626650880613,5.74593541223938
"Ptgds",2.89130917974892,4.15106410823095
"Ptgs1",4.00598448833687,7.77216579834988
"Ptms",5.66649135745918,6.70724966001723
"Ptpn6",3.82247557901181,6.76307970829708
"Pvrig",1.02668847013049,3.02519809830559
"Pxdc1",1.94693166496494,3.21551021711855
"RF00004",0.0647657752048426,0.701244425026953
"Rab20",1.15243501422667,3.88921446020333
"Rab34",4.45956198528688,5.55227486858916
"Rab3il1",1.21823045442594,6.61610423603576
"Rac2",4.69936744049409,6.42848436770448
"Rac3",3.58250461829904,5.20334904865491
"Rapgef5",1.11129004059692,2.98445066581021
"Rapsn",0.148060837192544,1.4428666466945
"Rasa4",1.96788568167284,4.19324948574732
"Rasal3",2.13400640041886,7.01191154465955
"Rasgrp3",1.41906046612315,3.95396666625617
"Rcan1",2.4232744342625,4.81312338376709
"Rcsd1",2.28623933626968,4.94377279928684
"Renbp",3.57363036193275,6.45341444694283
"Retnla",3.67320106318643,1.95884074134568
"Rgs1",2.51501926519433,8.57173078551114
"Rgs10",3.54361012788607,7.1125416359941
"Rhob",9.06132244445508,11.9142576985877
"Rhoh",1.24423736416215,5.24915821371465
"Rilpl1",2.21432033214271,4.42582222984766
"Rn7sk",4.22188737611022,7.27258309772814
"Rnase10",0.375700204615492,3.92512208947709
"Rnase12",0.173634589764627,2.33265070842432
"Rnase2a",0.270764692093104,0.96435213543527
"Rnase4",2.82856592964943,9.22030698599365
"Rnf180",0.978782916480169,2.291420286685
"Rnu12",0.83899845898618,4.82442339674491
"Rnu2-10",2.29040114885641,5.22607598698317
"Rny1",1.77754614864428,3.63537994165845
"Rny3",0.367643395791314,2.53807453341715
"Rpl30-ps5",0.144495261171087,1.66093444611703
"Rpl31-ps23",0,0.598678899618717
"Rps6ka1",3.4094089749092,6.46255296151021
"Rrad",2.5286740521853,6.35616535272481
"Rtn4rl1",0.511591871721459,3.93850324911722
"Rubcnl",1.12827480317177,3.88356042593833
"S100a8",5.45093910580229,5.8753349777157
"S100a9",4.21030535062725,5.06255252443955
"Sall1",1.98203869460515,6.70336944249603
"Sall3",1.77322452168791,4.29601831980223
"Sash3",3.1768784114992,6.51335232306133
"Scamp5",3.83839605383274,5.57119467808513
"Scoc",2.76220089033992,5.48881689181161
"Selplg",5.64363055713146,10.754869405108
"Sema4c",3.41814849258795,4.96354914058996
"Serinc3",7.56285743069896,10.246698274912
"Serpine1",1.5853546992237,4.66417844077023
"Serpine2",3.09625841031342,5.68099452636338
"Serpinf1",1.69305674565744,5.91109547439043
"Sgce",1.59924257017955,3.60527558938591
"Sgk1",3.1058079035021,6.29287819475599
"Sh2b2",1.85941371892077,4.10397501964378
"Sh2d6",0.347642679500593,1.55857832928785
"Siglec5",0.918442886599939,4.60912550978378
"Siglece",1.758151107867,5.31057723789571
"Siglech",1.66897254803592,9.58897854549679
"Sirpa",5.35890053338733,8.42993745176227
"Skil",4.11491860015457,6.18675213190541
"Slamf6",0.547597531301615,2.3834335202043
"Slamf8",2.01920733097804,4.35501204876001
"Slamf9",2.34980825266458,6.95155237332438
"Slc11a1",3.8925616812483,7.12517905719749
"Slc15a3",1.61106401854026,4.9692449912561
"Slc16a6",2.22366029134386,4.42606004963515
"Slc1a3",2.66070668198578,4.0072731258826
"Slc22a17",6.04515265029591,5.60657427027021
"Slc29a3",2.85892212809835,5.48513257044598
"Slc2a5",0.727810416130383,7.72062798655522
"Slc37a2",1.40871267854167,5.39381834433694
"Slc3a2",6.0641435606227,7.71932523687719
"Slc40a1",2.68672079219584,6.3713241355875
"Slc46a1",3.19512646646632,7.07474738907226
"Slc5a10",0.0810165555802038,0.926771861064059
"Slc7a7",1.36239362922402,3.75705046264817
"Slc7a8",1.77587267277463,4.96987837727665
"Slco2b1",0.996890787403218,7.31338582345645
"Slco4a1",0.569604322921475,4.41800194550271
"Slfn2",1.53724869640356,2.63534552218022
"Smad7",2.49499930687071,4.43017116429643
"Smim1",2.21672839535006,4.34399126323352
"Smim10l2a",1.7938547550851,4.318650896442
"Smpd5",1.15122298950047,3.87805560952572
"Snn",3.85017868473352,5.39315885950785
"Snord118",2.35333283373701,6.45476253044311
"Snord13",2.38762961398141,5.39957607369392
"Snta1",2.20291656988759,4.94937476595545
"Snx20",3.19202713108465,5.47577003100526
"Snx31",0.155030949574494,1.26877676546954
"Sox15",0.49636323425095,2.45739653277582
"Sox17",0.943060625817135,1.32614199362421
"Sox4",3.94452485319659,5.14010989322709
"Sparc",3.86459509356886,9.89824696294212
"Sparcl1",4.06738667474019,3.37475626441752
"Sphk1",0.60542069360211,1.61329598373127
"Spi1",3.5376784862324,6.43197789978176
"Spint1",0.210140680755361,4.41427341329246
"Spry1",3.86925101911626,6.32840824130714
"Spsb1",1.28416512978541,2.9456666503579
"St3gal6",1.75942427119997,5.44047181017052
"St6galnac4",4.08958117756397,6.83493049449236
"Stab1",1.73120054377846,5.53006596851207
"Sult1a1",2.70248121530989,6.27681893888397
"Susd3",2.88493757737929,6.88629584873038
"Syngr1",3.03400881055217,6.2289650774608
"Tanc2",1.09005618004105,2.93797812394107
"Tceal1",3.33761100879886,5.05354705975194
"Tcn2",6.23548184975035,8.15160017579287
"Tgfa",1.94971722287893,3.10170823461108
"Tgfb1",3.28849636428776,5.97862523444524
"Tgfbr1",3.18345765093064,6.94281214894049
"Tgif1",3.23365078892787,6.34366854358707
"Tgif2-ps2",1.34304533635664,1.8436504089873
"Tgm2",0.839201123568378,2.8710282518307
"Thap8",0.255335002477778,2.95470994085125
"Themis2",3.42314922374309,5.89824515650511
"Thrsp",2.51413571923039,6.2371732784016
"Tifab",3.55161890660466,7.48711556488411
"Tlr12",1.58264504523972,6.11743656772497
"Tlr13",3.00693575855516,6.0069825669341
"Tlr2",4.16397049262172,8.62556663491709
"Tlr3",2.19266783998406,4.47673723656616
"Tlr7",2.70379286518338,6.39090878591255
"Tlr9",0.822799141936508,3.98213339268879
"Tmc7",1.84675988063536,2.94737111796905
"Tmem100",2.62011850132566,6.00570241221916
"Tmem119",3.07735772827798,11.5659700324816
"Tmem144",1.40829376532411,2.79641292155331
"Tmem173",4.03454228264586,8.63606118757622
"Tmem206",3.01389286844509,5.60699767600304
"Tmem37",3.16510133599773,6.70631225980802
"Tmem44",1.99143342525643,3.08658714541655
"Tmem52",0.881793602084362,6.01250747199342
"Tmem86a",4.93736468266013,8.20351593431313
"Tnf",2.77314018478992,8.34338584497837
"Tnfaip2",1.78586093968204,3.2390921134069
"Tnfaip3",3.20179574416869,6.88353008251945
"Tnfaip8l2",5.12116385310556,8.82021373529534
"Tnfrsf17",0.459104978063277,4.97896526301094
"Tnfrsf1b",3.04197957158499,5.8131526511071
"Tnni2",1.78873875834779,5.15851164225261
"Tomt",0.290067480689336,2.43043066711211
"Tor4a",4.27676345078305,7.07723139440783
"Tpbgl",1.79702979461676,7.59947374009253
"Tppp",3.23661505117292,4.19586861320462
"Trbj2-6",0.102778265332761,0.619211455436509
"Trem2",2.96986791289743,9.50110407318795
"Trim47",2.64512274541201,5.00732873194795
"Tspan33",1.53418389027167,4.10745586392174
"Tspan4",2.24661127858828,4.25587409113284
"Tspan7",2.6380949185248,3.98998106410737
"Ttr",0.738176021326852,4.61045274120507
"Tyrobp",6.89316012042992,10.9667992624096
"Uba7",2.08148295045919,4.53187744886135
"Ucp2",6.93894063156034,8.93376574488557
"Unc93b1",5.824838494126,9.50614014664778
"Upk1b",0.0916694005598673,3.74854052832275
"Urad",0,1.03233082426989
"Vaultrc5",2.01227285202236,4.60568198698835
"Vav1",2.52096520230965,6.03791875242865
"Vegfb",3.82837190835221,5.7705995967854
"Vis1",1.772535584192,4.93094653775991
"Vtn",2.84896289372079,4.00946561341112
"Vwa1",2.4003899645684,2.00037796890646
"Was",2.20948762154243,4.60220161523659
"Wfdc21",1.22559952942162,1.82211554736759
"Whrn",1.07198850360534,2.46547730068719
"Xlr",0.553605688186253,3.74173495694454
"Zc3h12a",2.47320543143689,4.9540719083287
"Zfp36",8.45030162073468,11.9443851709898
"Zfp691",2.87713553741208,5.84859438999285
"mt-Atp8",3.51024705228838,8.43216910444249
"mt-Nd1",12.0905951637247,13.2430446388086
"mt-Nd2",11.032991277464,12.0244685265625
"mt-Nd3",3.02980711797105,5.83603602411544
"mt-Nd4",10.7974189809506,11.7700152512143
"mt-Nd4l",0.148021537958184,0.994478805014314
"mt-Rnr1",10.630305111435,11.3187623209332
"mt-Rnr2",11.1810057189273,12.7094418861052
"mt-Ta",0.189161875268106,3.33341466770913
"mt-Tc",1.72520622026818,3.27233180329437
"mt-Td",1.00029841889989,3.00337337505531
"mt-Te",2.52857527119755,4.28974786509496
"mt-Tf",0.416387863803626,3.13182852320156
"mt-Tg",0.506027496235847,3.94801512003229
"mt-Th",0,2.84661804597355
"mt-Ti",0.421237132918637,2.93131708728663
"mt-Tk",0.451587748494801,2.60551533988381
"mt-Tl1",0,3.28248949473624
"mt-Tl2",0,2.57178434732178
"mt-Tm",0.70071811704883,3.45500868353063
"mt-Tn",3.62135080659495,4.44109234413834
"mt-Tp",8.96819232396388,10.2851849956367
"mt-Tq",2.29423378570557,4.84869141654151
"mt-Tr",0,2.64017109295884
"mt-Ts2",0.198535662993515,3.11794052751779
"mt-Tt",0.810000321373122,2.76825171778082
"mt-Tv",0.390646681122432,3.60756610400469
"mt-Tw",0.490064146225607,3.38948526776363
"mt-Ty",0.710638319388131,3.307340800602
