"","PSID","Gene","Module","kTotal","kWithin","kOut","kDiff"
"50","ABCD1","ABCD1","red",16.2113873099306,3.02260400552005,13.1887833044106,-10.1661792988906
"51","ABCD2","ABCD2","black",17.0029563696298,5.5267405936331,11.4762157759966,-5.94947518236354
"52","ABCD3","ABCD3","black",14.7741803625862,4.0318475296998,10.7423328328864,-6.71048530318656
"53","ABCD4","ABCD4","pink",12.6479998793297,0.986314345813682,11.661685533516,-10.6753711877024
"54","ABCE1","ABCE1","turquoise",16.2217263386317,5.37412566173459,10.8476006768971,-5.47347501516254
"55","ABCF1","ABCF1","turquoise",33.5714654186323,18.9063981877214,14.665067230911,4.24133095681042
"56","ABCF2","ABCF2","turquoise",35.4594224391405,20.879488490815,14.5799339483255,6.29955454248959
"57","ABCF2P1","ABCF2P1","lightyellow",18.9794605268677,2.1591503347357,16.820310192132,-14.6611598573963
"58","ABCF3","ABCF3","turquoise",30.0362748712169,13.3710957230117,16.6651791482053,-3.29408342519361
"59","ABCG1","ABCG1","grey60",14.9651168369514,0.973200830993964,13.9919160059575,-13.0187151749635
"60","ABCG2","ABCG2","lightgreen",19.7634698985867,3.75787984466056,16.0055900539261,-12.2477102092656
"61","ABCG4","ABCG4","cyan",18.2948757329223,4.38930395947321,13.9055717734491,-9.5162678139759
"62","ABCG8","ABCG8","blue",23.8023925829878,9.09434621408148,14.7080463689063,-5.61370015482482
"63","ABHD1","ABHD1","black",16.1525729468612,2.16221402685298,13.9903589200082,-11.8281448931552
"64","ABHD10","ABHD10","turquoise",15.5269894712332,4.43355766602771,11.0934318052055,-6.6598741391778
"65","ABHD11","ABHD11","red",15.2599017831555,3.10799691710613,12.1519048660494,-9.04390794894326
"66","ABHD11-AS1","ABHD11-AS1","purple",11.9683893357957,1.69175958908154,10.2766297467142,-8.58487015763262
"67","ABHD12","ABHD12","turquoise",26.047190952326,7.44258971681131,18.6046012355147,-11.1620115187034
"68","ABHD13","ABHD13","blue",14.6868670056066,2.1435837557901,12.5432832498165,-10.3996994940264
"69","ABHD17A","ABHD17A","brown",16.3625362376128,3.08833424632063,13.2742019912921,-10.1858677449715
"70","ABHD17AP4","ABHD17AP4","blue",11.850614511096,0.882115195036605,10.9684993160594,-10.0863841210228
"71","ABHD17B","ABHD17B","pink",18.7685479477588,4.59337324719825,14.1751747005606,-9.5818014533623
"72","ABHD17C","ABHD17C","black",33.1448099861562,8.18467438712799,24.9601355990282,-16.7754612119003
"73","ABHD18","ABHD18","yellow",12.4532911813478,2.36754354760873,10.0857476337391,-7.71820408613032
"74","ABHD2","ABHD2","black",14.9115881916978,2.38568896016745,12.5258992315303,-10.1402102713629
"75","ABHD3","ABHD3","midnightblue",21.4137174158996,7.09042851301143,14.3232889028882,-7.23286038987677
"76","ABHD4","ABHD4","brown",13.8430899984662,2.03339044627071,11.8096995521955,-9.77630910592484
"77","ABHD5","ABHD5","turquoise",14.7743385276415,3.94701934076311,10.8273191868784,-6.8802998461153
"78","ABHD6","ABHD6","darkgreen",16.7287489189073,1.50945994881924,15.2192889700881,-13.7098290212689
"79","ABHD8","ABHD8","cyan",18.3499093924831,3.9790772759374,14.3708321165457,-10.3917548406083
"80","ABI1","ABI1","black",19.7675802111933,7.95375311828463,11.8138270929087,-3.86007397462408
"81","ABI2","ABI2","brown",19.7408403150602,6.43196082844534,13.3088794866149,-6.87691865816956
"82","ABI3","ABI3","red",32.4163523668719,18.1909020966317,14.2254502702403,3.9654518263914
"83","ABI3BP","ABI3BP","green",25.4226227350768,7.38548192498394,18.0371408100929,-10.6516588851089
"84","ABL1","ABL1","tan",20.6229030301318,7.62873241267978,12.994170617452,-5.36543820477225
"85","ABL2","ABL2","brown",18.7337755468821,5.10315011889586,13.6306254279862,-8.52747530909037
"86","ABLIM1","ABLIM1","brown",25.4284823679744,6.03193679487501,19.3965455730994,-13.3646087782244
"87","ABLIM2","ABLIM2","yellow",34.1406732899505,11.4555112589335,22.6851620310169,-11.2296507720834
"88","ABO","ABO","greenyellow",16.3571124284079,1.42320025948266,14.9339121689252,-13.5107119094425
"89","ABR","ABR","black",26.0482423593784,6.93410009805084,19.1141422613275,-12.1800421632767
"90","ABRA","ABRA","turquoise",16.1189394947233,3.72449883240036,12.394440662323,-8.66994182992262
"91","ABRACL","ABRACL","salmon",17.0064799691089,1.06484509749386,15.941634871615,-14.8767897741212
"92","ABRAXAS1","ABRAXAS1","blue",10.8472474474505,1.65024793475692,9.19699951269357,-7.54675157793665
"93","ABRAXAS2","ABRAXAS2","red",18.1455668626818,2.80667443473432,15.3388924279475,-12.5322179932131
"94","ABT1","ABT1","red",14.6051733148432,1.67296173072045,12.9322115841227,-11.2592498534023
"95","ABTB1","ABTB1","brown",17.3536766040253,1.68711638987067,15.6665602141547,-13.979443824284
"96","ABTB2","ABTB2","darkgreen",24.0465907890784,2.48652927834348,21.560061510735,-19.0735322323915
"97","AC000036.1","AC000036.1","lightyellow",13.7011682554471,0.684253046332462,13.0169152091147,-12.3326621627822
"98","AC000058.1","AC000058.1","lightyellow",14.7490575439945,1.77417980279925,12.9748777411952,-11.200697938396
"99","AC000067.1","AC000067.1","lightgreen",10.9066701220568,0.464488688254279,10.4421814338025,-9.97769274554823
"100","AC000068.1","AC000068.1","orange",9.59138056287027,0.236835204312222,9.35454535855805,-9.11771015424583
"101","AC000403.1","AC000403.1","tan",10.9115681868474,0.699606243553464,10.2119619432939,-9.51235569974048
"102","AC002056.1","AC002056.1","blue",29.7454737015436,10.6123200886219,19.1331536129217,-8.52083352429975
"103","AC002064.1","AC002064.1","green",12.7932325395691,1.55992530379222,11.2333072357769,-9.67338193198469
"104","AC002069.1","AC002069.1","grey60",14.0106922647345,1.51804977249088,12.4926424922437,-10.9745927197528
"105","AC002069.2","AC002069.2","darkturquoise",22.0794354856656,4.58802190708699,17.4914135785786,-12.9033916714916
"106","AC002076.2","AC002076.2","tan",8.38749114537158,0.472213350318302,7.91527779505327,-7.44306444473497
"107","AC002091.2","AC002091.2","red",20.1469280309873,5.08802117885018,15.0589068521371,-9.9708856732869
"108","AC002116.2","AC002116.2","turquoise",15.1598945257261,4.34489198920381,10.8150025365222,-6.47011054731843
"109","AC002310.2","AC002310.2","red",13.0384015945551,2.06262641911788,10.9757751754372,-8.9131487563193
"110","AC002310.4","AC002310.4","green",11.7673774944729,0.890578171228022,10.8767993232449,-9.98622115201683
"111","AC002310.5","AC002310.5","grey60",10.0400185908949,0.294724949832681,9.74529364106226,-9.45056869122958
"112","AC002347.1","AC002347.1","salmon",12.2909680816763,1.36560384787927,10.925364233797,-9.55976038591772
"113","AC002368.1","AC002368.1","grey60",14.880972114287,1.94992557484937,12.9310465394376,-10.9811209645882
"114","AC002383.1","AC002383.1","lightyellow",23.8533636229481,4.61638905678032,19.2369745661678,-14.6205855093875
"115","AC002401.4","AC002401.4","turquoise",10.28310817958,1.68279970917368,8.60030847040636,-6.91750876123268
"116","AC002428.2","AC002428.2","black",14.5318986915788,2.0080007403356,12.5238979512432,-10.5158972109076
"117","AC002451.1","AC002451.1","red",16.6695302396014,2.76475685583233,13.904773383769,-11.1400165279367
"118","AC002451.2","AC002451.2","royalblue",13.5928079293575,0.855809980968762,12.7369979483887,-11.8811879674199
"119","AC002460.1","AC002460.1","grey60",13.9454407902946,2.29676798781983,11.6486728024747,-9.35190481465492
"120","AC002467.1","AC002467.1","turquoise",10.5218758466968,2.3498110999336,8.17206474676317,-5.82225364682957
"121","AC002504.1","AC002504.1","darkturquoise",17.4185283412304,1.40228909666427,16.0162392445661,-14.6139501479018
"122","AC002511.1","AC002511.1","tan",12.3192334828436,0.805404022343675,11.5138294604999,-10.7084254381562
"123","AC002511.2","AC002511.2","pink",12.3971729226697,1.03222234559852,11.3649505770712,-10.3327282314726
"124","AC002519.2","AC002519.2","brown",9.13186815660829,0.849491214759969,8.28237694184832,-7.43288572708836
"125","AC002524.1","AC002524.1","magenta",16.145609707305,2.52361329386665,13.6219964134384,-11.0983831195717
"126","AC002540.1","AC002540.1","turquoise",11.4353393261259,2.5039698010242,8.93136952510173,-6.42739972407753
"127","AC002984.1","AC002984.1","brown",10.9575033277729,1.60182887567402,9.35567445209888,-7.75384557642486
"128","AC003002.2","AC003002.2","yellow",16.6658144184349,5.73024990904842,10.9355645093865,-5.20531460033805
"129","AC003005.2","AC003005.2","brown",10.9057545583585,1.15726362324764,9.74849093511082,-8.59122731186319
"130","AC003035.1","AC003035.1","royalblue",14.298746919665,0.431328463222469,13.8674184564426,-13.4360899932201
"131","AC003043.2","AC003043.2","darkred",13.9126552505846,0.779384870753288,13.1332703798313,-12.353885509078
"132","AC003084.1","AC003084.1","brown",14.1282284987121,3.59858456195366,10.5296439367585,-6.93105937480481
"133","AC003101.1","AC003101.1","magenta",21.4372264626991,4.5700939010162,16.8671325616829,-12.2970386606667
"134","AC003101.2","AC003101.2","turquoise",13.5375717453634,2.848976489711,10.6885952556524,-7.83961876594141
"135","AC003102.1","AC003102.1","purple",15.6309516511997,1.77519894889673,13.8557527023029,-12.0805537534062
"136","AC003682.1","AC003682.1","brown",10.4317289046669,1.24548396656147,9.18624493810541,-7.94076097154394
"137","AC003965.1","AC003965.1","purple",10.1531494247947,0.824963861834264,9.32818556296045,-8.50322170112618
"138","AC003985.2","AC003985.2","yellow",11.3117053060921,2.17388315996139,9.13782214613075,-6.96393898616936
"139","AC003986.1","AC003986.1","blue",21.167727127922,6.02626379076891,15.141463337153,-9.11519954638414
"140","AC004022.1","AC004022.1","grey60",16.2464340919645,2.93062812067132,13.3158059712932,-10.3851778506218
"141","AC004022.2","AC004022.2","lightyellow",10.4003106540772,0.441958554681035,9.9583520993962,-9.51639354471517
"142","AC004023.1","AC004023.1","pink",10.6374161911631,1.14673204322269,9.49068414794039,-8.3439521047177
"143","AC004069.1","AC004069.1","greenyellow",13.8321016905203,1.76003272574609,12.0720689647742,-10.3120362390281
"144","AC004076.1","AC004076.1","cyan",11.0908388812339,0.541826721663555,10.5490121595703,-10.0071854379068
"145","AC004112.1","AC004112.1","black",18.6547994497758,3.34332322398621,15.3114762257896,-11.9681530018034
"146","AC004130.1","AC004130.1","black",13.752216464117,3.31788857482828,10.4343278892887,-7.11643931446046
"147","AC004148.1","AC004148.1","darkred",15.4489080232387,0.996742968740811,14.4521650544979,-13.4554220857571
"148","AC004156.1","AC004156.1","purple",11.1085221385574,1.38814593424224,9.7203762043152,-8.33223027007296
"149","AC004160.1","AC004160.1","salmon",35.9044652236753,17.9720578285898,17.9324073950855,0.0396504335042636
"150","AC004221.1","AC004221.1","pink",12.6220082867439,1.07848054994877,11.5435277367952,-10.4650471868464
"151","AC004233.1","AC004233.1","blue",10.3467719685403,1.75175458551458,8.59501738302574,-6.84326279751116
"152","AC004233.2","AC004233.2","purple",17.564847818609,3.1192028418585,14.4456449767506,-11.3264421348921
"153","AC004233.3","AC004233.3","magenta",11.3215592972055,1.28073291097598,10.0408263862295,-8.76009347525353
"154","AC004233.4","AC004233.4","greenyellow",10.7854562562345,0.864344363189568,9.92111189304496,-9.0567675298554
"155","AC004241.1","AC004241.1","black",13.9947219803352,1.67713820424914,12.317583776086,-10.6404455718369
"156","AC004257.1","AC004257.1","salmon",12.8164975003072,1.50649061669713,11.3100068836101,-9.80351626691296
"157","AC004264.2","AC004264.2","brown",9.43279321972881,0.849383632685603,8.5834095870432,-7.7340259543576
"158","AC004383.1","AC004383.1","turquoise",9.45378974021467,1.38699601678865,8.06679372342602,-6.67979770663737
"159","AC004408.1","AC004408.1","orange",13.7265760451079,0.298455351547929,13.42812069356,-13.129665342012
"160","AC004448.2","AC004448.2","turquoise",18.0525365964096,3.87590157335326,14.1766350230563,-10.3007334497031
"161","AC004449.1","AC004449.1","blue",11.4256979417882,1.60356384356319,9.82213409822504,-8.21857025466185
"162","AC004453.2","AC004453.2","orange",11.2035924996502,0.256582355729324,10.9470101439209,-10.6904277881915
"163","AC004471.1","AC004471.1","green",11.5821929347081,1.16733579577159,10.4148571389365,-9.24752134316492
"164","AC004471.2","AC004471.2","midnightblue",15.4596254978904,3.19770916547435,12.2619163324161,-9.06420716694171
"165","AC004477.1","AC004477.1","cyan",10.4414070881646,0.714406777958136,9.72700031020648,-9.01259353224834
"166","AC004477.3","AC004477.3","turquoise",11.3285222237232,2.09750042170284,9.23102180202035,-7.13352138031751
"167","AC004486.1","AC004486.1","blue",12.656316477159,1.358463819568,11.297852657591,-9.93938883802297
"168","AC004522.2","AC004522.2","salmon",13.7848515809228,1.20332562057505,12.5815259603477,-11.3782003397727
"169","AC004528.1","AC004528.1","darkgreen",20.3082350906383,0.629519630126129,19.6787154605122,-19.0491958303861
"170","AC004540.1","AC004540.1","darkturquoise",16.9394497343139,1.76240000358473,15.1770497307292,-13.4146497271445
"171","AC004540.2","AC004540.2","purple",9.92006012245203,1.07146855724068,8.84859156521135,-7.77712300797067
"172","AC004543.1","AC004543.1","blue",15.2173174997594,3.74853575599073,11.4687817437687,-7.72024598777795
"173","AC004552.1","AC004552.1","magenta",9.56326697596524,0.716147108804906,8.84711986716034,-8.13097275835543
"174","AC004556.1","AC004556.1","yellow",9.08477148500666,1.28134129810495,7.80343018690172,-6.52208888879677
"175","AC004590.1","AC004590.1","blue",13.2556814568526,1.89951041501396,11.3561710418386,-9.45666062682464
"176","AC004656.1","AC004656.1","turquoise",21.7171516521258,6.26570519224057,15.4514464598852,-9.18574126764465
"177","AC004674.2","AC004674.2","magenta",13.410917295812,1.69214228429244,11.7187750115195,-10.0266327272271
"178","AC004690.2","AC004690.2","darkgreen",21.8063642179967,3.51064619534042,18.2957180226562,-14.7850718273158
"179","AC004691.2","AC004691.2","blue",36.3209210032642,14.6737230664117,21.6471979368525,-6.97347487044075
"180","AC004771.3","AC004771.3","grey60",12.5562995412104,0.494010688106218,12.0622888531042,-11.568278164998
"181","AC004775.1","AC004775.1","purple",11.4906958486665,1.68728687586922,9.80340897279731,-8.11612209692809
"182","AC004801.6","AC004801.6","pink",9.99524135078975,0.757518443781326,9.23772290700843,-8.4802044632271
"183","AC004801.7","AC004801.7","royalblue",24.2678042900502,6.95201319101733,17.3157910990328,-10.3637779080155
"184","AC004805.1","AC004805.1","purple",27.0441539381026,5.05303667273501,21.9911172653676,-16.9380805926326
"185","AC004812.2","AC004812.2","purple",13.270374868775,1.74082057820856,11.5295542905665,-9.7887337123579
"186","AC004816.1","AC004816.1","pink",20.6807643355786,3.78818843626458,16.892575899314,-13.1043874630494
"187","AC004817.1","AC004817.1","blue",21.6604036878494,7.28600471567956,14.3743989721698,-7.08839425649024
"188","AC004817.2","AC004817.2","purple",13.9818120993919,3.39827198668582,10.5835401127061,-7.1852681260203
"189","AC004817.3","AC004817.3","blue",16.6109988155917,2.83959640151137,13.7714024140803,-10.9318060125689
"190","AC004817.4","AC004817.4","blue",22.4098627479319,5.12469484150982,17.2851679064221,-12.1604730649123
"191","AC004825.2","AC004825.2","black",12.5074733289243,1.57791729789822,10.9295560310261,-9.35163873312784
"192","AC004832.6","AC004832.6","turquoise",9.41546973702709,1.47010522545519,7.9453645115719,-6.47525928611672
"193","AC004836.1","AC004836.1","yellow",10.0477220263322,1.82916547022035,8.21855655611183,-6.38939108589148
"194","AC004839.1","AC004839.1","blue",13.4782576374849,2.31784670893625,11.1604109285487,-8.84256421961242
"195","AC004840.2","AC004840.2","grey60",11.9272493798313,0.699381477335295,11.227867902496,-10.5284864251607
"196","AC004847.1","AC004847.1","turquoise",12.5254988469918,1.68072738498242,10.8447714620094,-9.16404407702697
"197","AC004854.1","AC004854.1","purple",13.5024358672578,1.99204108697682,11.5103947802809,-9.51835369330411
"198","AC004854.2","AC004854.2","cyan",11.1018281318289,0.786663518781541,10.3151646130473,-9.52850109426577
"199","AC004865.2","AC004865.2","turquoise",13.730652200569,2.39301728805657,11.3376349125124,-8.94461762445586
"200","AC004888.1","AC004888.1","darkred",15.4931916868933,1.13466860760746,14.3585230792859,-13.2238544716784
"201","AC004890.1","AC004890.1","greenyellow",12.3578147427402,1.05743095292259,11.3003837898176,-10.242952836895
"202","AC004910.1","AC004910.1","royalblue",32.8693346520902,7.90510229396238,24.9642323581279,-17.0591300641655
"203","AC004918.1","AC004918.1","greenyellow",13.6137747403372,1.31798878382366,12.2957859565135,-10.9777971726899
"204","AC004923.1","AC004923.1","salmon",20.7295007789739,5.5613991978959,15.168101581078,-9.60670238318208
"205","AC004923.4","AC004923.4","salmon",12.9410792871231,0.839051014301031,12.102028272822,-11.262977258521
"206","AC004925.1","AC004925.1","pink",29.33243306955,14.7944412550954,14.5379918144545,0.256449440640917
"207","AC004941.1","AC004941.1","darkred",17.3671129412465,1.65523079588699,15.7118821453595,-14.0566513494725
"208","AC004941.2","AC004941.2","blue",22.2925416392642,8.51937452304701,13.7731671162172,-5.2537925931702
"209","AC004947.2","AC004947.2","darkturquoise",10.7910025921146,0.42163474090942,10.3693678512052,-9.94773311029579
"210","AC004948.1","AC004948.1","greenyellow",10.5733917168409,0.767066055505629,9.80632566133524,-9.03925960582961
"211","AC004980.1","AC004980.1","magenta",18.4911941472476,3.26691852824259,15.224275619005,-11.9573570907624
"212","AC004980.2","AC004980.2","pink",9.85283787418312,0.930892238041318,8.9219456361418,-7.99105339810048
"213","AC004982.1","AC004982.1","pink",14.2010726527156,1.769196653017,12.4318759996986,-10.6626793466816
"214","AC004982.2","AC004982.2","cyan",11.3455969598743,0.710825037719565,10.6347719221548,-9.92394688443519
"215","AC004990.1","AC004990.1","darkred",18.9646783314475,1.31347769783329,17.6512006336142,-16.337722935781
"216","AC005000.1","AC005000.1","pink",10.1191848583447,0.869425774316412,9.24975908402831,-8.3803333097119
"217","AC005005.4","AC005005.4","royalblue",29.3309526926778,11.4705610161836,17.8603916764943,-6.38983066031069
"218","AC005013.1","AC005013.1","black",16.8829799992187,3.33442468528128,13.5485553139374,-10.2141306286561
"219","AC005014.1","AC005014.1","blue",10.2707570207356,1.60927406828141,8.66148295245419,-7.05220888417278
"220","AC005014.2","AC005014.2","darkorange",13.4328784263682,0.188738918727683,13.2441395076405,-13.0554005889128
"221","AC005020.1","AC005020.1","grey60",11.2454029018714,0.639613918581118,10.6057889832903,-9.96617506470915
"222","AC005020.2","AC005020.2","green",20.1004444071508,3.67390622043677,16.426538186714,-12.7526319662773
"223","AC005034.4","AC005034.4","cyan",12.0376814938057,1.09794814857059,10.9397333452351,-9.84178519666454
"224","AC005037.1","AC005037.1","yellow",15.2864254328946,3.24515458548952,12.041270847405,-8.79611626191553
"225","AC005040.1","AC005040.1","lightyellow",13.2041116049301,0.922761632410559,12.2813499725195,-11.3585883401089
"226","AC005041.1","AC005041.1","pink",20.1960771693302,2.81996876369078,17.3761084056395,-14.5561396419487
"227","AC005076.1","AC005076.1","greenyellow",11.8409205989809,1.09245776452977,10.7484628344511,-9.65600506992138
"228","AC005077.4","AC005077.4","yellow",14.3777286966546,3.68040906297026,10.6973196336843,-7.01691057071409
"229","AC005082.1","AC005082.1","yellow",15.8929155624527,4.32571566303776,11.567199899415,-7.24148423637722
"230","AC005150.1","AC005150.1","grey60",11.1101837387587,0.450101712852008,10.6600820259067,-10.2099803130547
"231","AC005154.1","AC005154.1","greenyellow",11.4983436246121,0.925255705871072,10.573087918741,-9.64783221286992
"232","AC005154.6","AC005154.6","yellow",13.545900446996,2.49609575409588,11.0498046929001,-8.55370893880419
"233","AC005156.1","AC005156.1","purple",27.3380788365905,7.97338854907403,19.3646902875165,-11.3913017384424
"234","AC005162.3","AC005162.3","salmon",16.5112318015218,2.39241347564579,14.118818325876,-11.7264048502302
"235","AC005180.1","AC005180.1","darkgrey",16.1612664813289,3.03556059735344,13.1257058839755,-10.090145286622
"236","AC005180.2","AC005180.2","darkgrey",11.7716979595112,1.19149335818438,10.5802046013268,-9.38871124314239
"237","AC005224.1","AC005224.1","black",12.5709926583137,1.44189980450544,11.1290928538083,-9.68719304930286
"238","AC005225.2","AC005225.2","magenta",32.300142289312,8.47394632870815,23.8261959606039,-15.3522496318957
"239","AC005225.4","AC005225.4","magenta",12.7585034238999,1.23669288861691,11.521810535283,-10.2851176466661
"240","AC005229.2","AC005229.2","turquoise",17.7333657590834,5.86052108262175,11.8728446764616,-6.01232359383987
"241","AC005229.4","AC005229.4","brown",11.3251691041242,0.893524612630215,10.431644491494,-9.53811987886374
"242","AC005252.3","AC005252.3","pink",10.6077439966797,0.762454704057178,9.84528929262252,-9.08283458856535
"243","AC005258.1","AC005258.1","yellow",28.7835464726128,18.1991203630547,10.5844261095581,7.61469425349663
"244","AC005261.1","AC005261.1","turquoise",16.7932613811126,5.41920295791387,11.3740584231987,-5.95485546528484
"245","AC005261.2","AC005261.2","turquoise",10.2506887164279,2.03315730408939,8.21753141233849,-6.18437410824909
"246","AC005261.3","AC005261.3","green",13.5369341210506,2.14816303985298,11.3887710811976,-9.24060804134459
"247","AC005261.5","AC005261.5","green",12.6216686241107,1.56857942529034,11.0530891988203,-9.48450977353
"248","AC005262.1","AC005262.1","pink",12.0954561388639,0.789852418438692,11.3056037204252,-10.5157513019865
"249","AC005280.1","AC005280.1","purple",15.1196638578995,2.35933094798667,12.7603329099129,-10.4010019619262
"250","AC005288.1","AC005288.1","tan",10.9216855545711,0.617531885965339,10.3041536686058,-9.68662178264042
"251","AC005296.1","AC005296.1","salmon",13.3078914495446,2.17694158743887,11.1309498621057,-8.95400827466686
"252","AC005329.1","AC005329.1","cyan",12.1174480642873,1.53326180826557,10.5841862560218,-9.05092444775621
"253","AC005330.1","AC005330.1","magenta",14.1617694794471,1.60681442080243,12.5549550586447,-10.9481406378422
"254","AC005332.1","AC005332.1","black",12.4926316694515,2.02004883343659,10.4725828360149,-8.45253400257834
"255","AC005332.2","AC005332.2","lightyellow",13.191159873111,0.864395549525274,12.3267643235857,-11.4623687740605
"256","AC005332.3","AC005332.3","turquoise",11.7112332456304,2.60386828332856,9.10736496230179,-6.50349667897323
"257","AC005332.5","AC005332.5","lightcyan",11.8277866624997,0.316453183006382,11.5113334794933,-11.1948802964869
"258","AC005332.8","AC005332.8","turquoise",10.4552853846303,2.30014843114451,8.15513695348581,-5.8549885223413
"259","AC005336.1","AC005336.1","black",15.989869382655,4.70182039597388,11.2880489866811,-6.58622859070722
"260","AC005336.2","AC005336.2","darkturquoise",15.3307611792508,0.80384466881177,14.5269165104391,-13.7230718416273
"261","AC005336.3","AC005336.3","purple",12.2886094749027,1.48008083231801,10.8085286425847,-9.32844781026672
"262","AC005342.2","AC005342.2","green",17.4421658815472,3.66187372273796,13.7802921588093,-10.1184184360713
"263","AC005355.2","AC005355.2","yellow",9.65195814381743,1.17415105293458,8.47780709088286,-7.30365603794828
"264","AC005363.2","AC005363.2","grey60",9.60676647715187,0.258487520498874,9.348278956653,-9.08979143615413
