"","myeoligoBYo","AveExpr","F","P.Value","adj.P.Val"
"Zfp335",-1.55118937234144,2.85870257144111,15.864464751609,0.000418966469675585,0.0168300534360559
"Fkbp7",-2.52071352839479,3.0702281068087,15.8630193254146,0.000419172781416029,0.0168300534360559
"Gm13410",-1.53998488554402,2.48085958702841,15.8363380905149,0.000423000770741315,0.0169529819766487
"Pold3",-1.96874462896068,2.62805948258098,15.8264813028176,0.000424424420310139,0.0169792792956984
"Arhgef7",-1.42462685924931,2.53941916347102,15.8169096079332,0.000425811819730616,0.0170031965100491
"Cad",-1.79786754094655,3.1063477758518,15.7998278834507,0.000428299903750063,0.0170031965100491
"Il6st",-1.70700753573538,4.46710726349156,15.798460187051,0.000428499793380826,0.0170031965100491
"Hivep1",-2.02506479907251,1.81536833576153,15.7938770327816,0.000429170354951475,0.0170031965100491
"Pafah1b3",-3.15240992074525,5.02660018469733,15.790712375783,0.000429634033957966,0.0170031965100491
"Zmiz1",-1.56268704548857,2.71026455603364,15.7896916161461,0.000429783708309923,0.0170031965100491
"Zswim8",-1.82423835346314,4.91012095788617,15.7854769592587,0.000430402298315215,0.0170031965100491
"Tmem64",-2.87333369280441,3.77853542561455,15.7673036872852,0.000433080584518816,0.0170785058312117
"Gm12193",1.67296100110183,0.298655477652626,15.748285245334,0.000435902610200739,0.0171592054189875
"Tmeff2",2.90874210262924,0.847242260954309,15.7392083435658,0.00043725643198123,0.0171592696603555
"Myo1d",1.69915016384875,0.868310420582708,15.7378761897342,0.000437455502799824,0.0171592696603555
"Mcm5",-2.66050906046678,2.89634702520744,15.7211446158503,0.000439964098311305,0.0172075987853061
"Pak1ip1",-1.80679758537665,4.87097841609418,15.7192892502138,0.000440243227070618,0.0172075987853061
"Gm8276",-1.23519599265535,3.22557888595695,15.7073413610199,0.000442045279422845,0.0172475621105319
"Celf1",-2.02833145005867,3.39647685440294,15.6840206000637,0.000445585525670178,0.0173550855359179
"Grasp",-2.21995221175609,2.53634637180799,15.663032296732,0.000448797738487939,0.0174494769219133
"Phf13",-2.299825367145,4.21588955947066,15.6281819288651,0.000454186587278544,0.0176280173164267
"Fubp1",-2.38673539776873,4.74163796029485,15.610842914703,0.000456893546605959,0.0177020243985353
"Pvalb",0.996835555378434,0.307836854424006,15.602160070377,0.000458255616949325,0.0177237570170803
"Dcps",1.21185893723805,1.44625211457721,15.5960895431283,0.000459210486117053,0.0177276026982907
"Prrc1",-0.842348348028649,1.39760526892348,15.5913486943066,0.00045995768877724,0.0177276026982907
"Psme2",-1.38526221284081,4.26293405080356,15.5844009461253,0.000461055080387293,0.0177389939885358
"Nup205",-1.52221454372032,2.23819946659302,15.5759252973987,0.000462397612892384,0.0177597610937816
"Fbxo34",-1.3242890241491,1.81555949766664,15.5573493224368,0.00046535473704524,0.0178423619543359
"Sdc3",-3.98009807729361,3.60818388724782,15.5410990250773,0.000467958298619395,0.017899429475122
"Hspb9",-2.30145624785415,1.89000635575038,15.531721766861,0.000469467805024098,0.017899429475122
"Lgi3",6.02831018503431,2.53963958452262,15.5309610270412,0.000469590494508831,0.017899429475122
"Cdr2",2.49454621039927,2.27834624122639,15.5229304511079,0.000470887741205146,0.017899429475122
"Ammecr1l",-2.15704456900255,2.76635086549833,15.5229252944296,0.000470888575442798,0.017899429475122
"Spred2",-2.02113015061414,1.86719938323622,15.504671029968,0.00047385169143731,0.0179768461242658
"Gm19093",1.32093207215898,0.45031977259926,15.5003846068601,0.000474550383608516,0.0179768461242658
"Zfp422",-2.1865255036227,5.24208986108961,15.4863992847827,0.000476837715765582,0.0180326167280034
"Fbxo33",-2.41058325113249,4.09331550649813,15.4582076518968,0.000481484608539686,0.018157977258387
"Sgk2",2.83200696227427,0.624235609657133,15.4563399478835,0.00048179418029531,0.018157977258387
"Nfxl1",-2.12352568723159,2.26571691676793,15.4082170081991,0.000489844749039842,0.0184139968488387
"Urb1",-1.43258347662363,1.3688922391177,15.4058054852195,0.000490251961486508,0.0184139968488387
"Morc3",-2.07187232529928,3.47968222936427,15.3910982467711,0.00049274332869057,0.0184521952989674
"Amotl1",-2.07487710354688,1.26062100317878,15.3899577219879,0.000492937098119141,0.0184521952989674
"Hist1h4i",3.0223281393815,5.00894335817041,15.3841333386098,0.000493927909032041,0.01845805258702
"BC017158",-1.49728017794428,1.75513932872668,15.3723426938501,0.000495940222905876,0.0184835686944084
"Pprc1",-2.08034934837175,3.18161712674177,15.3672711086628,0.000496808500105985,0.0184835686944084
"Smarcd2",-1.88612793908679,5.49263894472878,15.365470411532,0.000497117180001491,0.0184835686944084
"Abhd17a",1.75283513226348,6.22702543012733,15.3598980332339,0.000498073716961046,0.0184880618126329
"Slc25a25",-2.51948944208876,3.22528611482123,15.3533150866827,0.000499206273687511,0.018495907057881
"Gm8325",-0.905318127719682,3.56958305233616,15.3489593820308,0.000499957167681275,0.018495907057881
"Plscr3",-1.59227936820987,4.1888712637653,15.3345841621681,0.000502443982606947,0.0185413514523215
"Usp24",-2.53098143987881,2.67957857487986,15.3321766301352,0.000502861767002345,0.0185413514523215
"Frmd8",2.45245539423549,3.87284112693241,15.3086042598716,0.000506972108522491,0.0186560333040987
"Zeb1",-2.61437460941612,1.86610263214833,15.3046871067591,0.000507658638026824,0.0186560333040987
"Tmem39a",-1.76904707113008,2.80343517807229,15.2952495370408,0.000509316794868788,0.0186859294409323
"Nrp2",-2.0195698515302,1.36472190550293,15.2879831428098,0.000510597446877498,0.018699371532194
"Mroh1",-1.75427350448202,2.32354964281418,15.283588374523,0.000511373673415782,0.018699371532194
"Gm7389",-1.96347467760268,3.10770716027078,15.2667009363534,0.000514368237876388,0.0187449265024199
"Ap3b1",-1.09819557955117,2.15179408952099,15.2622250601537,0.000515165077562278,0.0187449265024199
"Kctd6",-2.40026181368286,3.61696336153624,15.2585077427377,0.000515827879422556,0.0187449265024199
"Bfar",-1.62601521175969,3.17300904992102,15.2574945617289,0.000516008689597872,0.0187449265024199
"Nudt16",2.23188797491969,5.2471092604025,15.2480031784083,0.000517705813166171,0.0187757470568446
"Gm7993",-2.1227568299362,3.74940242719979,15.2342482311997,0.000520175943753785,0.0188344556524795
"Cfap20",-2.39465729861644,5.00061983397914,15.2184714438925,0.000523024762127214,0.0189066614583993
"Gm17052",-2.32341998621781,1.46586436279642,15.2074032827319,0.000525033347001585,0.0189483078886069
"Gm43460",-2.67638377144885,3.3701756883649,15.1949421083624,0.000527304651671696,0.0189992847051025
"Cyr61",-6.06802331764602,4.34469985352572,15.1877840208406,0.000528614132691995,0.0190059637022049
"Cdk12",-1.65113183015863,2.30089988720703,15.1845427630801,0.000529208228565664,0.0190059637022049
"Mag",8.36420054350908,3.17775372565774,15.1661236624715,0.000532597950383094,0.0190967009016616
"Ripk1",-2.28763042731951,3.51555477480021,15.1571874072093,0.000534250915152188,0.0191249724852943
"Ptpn21",-1.53807627983795,1.07247342786314,15.1429300049388,0.000536899572619998,0.0191887386834769
"Txndc11",-1.9964846538103,2.62652271525357,15.1279967628267,0.000539688920825001,0.0191909716326568
"Proser1",-2.05180870154412,3.07856636624822,15.1230143338855,0.000540623039461946,0.0191909716326568
"Ssfa2",-2.2173717188175,3.91372493840845,15.1215117375602,0.000540905090988015,0.0191909716326568
"Med13l",-1.56560821240704,1.92310762361703,15.1206057830048,0.000541075223626823,0.0191909716326568
"Sun2",-2.02064499997534,4.95555367872459,15.1194125921967,0.000541299385199921,0.0191909716326568
"Setd2",-2.17973611537904,2.90432059238809,15.1147928990789,0.000542168216265475,0.0191910199175058
"Dhx15",-2.15582396586753,4.77423852278584,15.0962421456312,0.000545672199394585,0.0192841949955374
"Dbf4",-1.76117510598656,1.91201186393206,15.0853399750886,0.000547742817705414,0.0193156327933072
"Zfp598",-1.4033295779737,4.06042965421005,15.0808835127467,0.00054859165075084,0.0193156327933072
"Mfap3",-1.85766972643453,4.52822839788797,15.0754254300845,0.000549633191211964,0.0193156327933072
"Tet2",-2.44452881273194,2.48968352314517,15.0732224279881,0.000550054181611153,0.0193156327933072
"Sppl2a",-1.74291196508059,4.3537238823083,15.0562738612804,0.000553304639061206,0.0193989834072125
"S100pbp",-1.99625183430724,1.97287493240232,15.0346599745834,0.000557479807748451,0.0194916300954896
"Mfsd1",-1.53517109785308,5.26361842431827,15.0331157352652,0.000557779402669566,0.0194916300954896
"Scpep1",-1.54399896452161,1.91587127867564,15.0288693090219,0.000558604136171717,0.0194916300954896
"Hnrnpl",-1.68834699348958,6.71145772161546,15.0214158063088,0.000560054913111905,0.0194916300954896
"Plagl2",-2.07548652017526,3.80476165575278,15.0198898651897,0.000560352426919106,0.0194916300954896
"Pigz",2.56892803340197,1.75587373886019,15.0043055728516,0.00056340065131194,0.0195668957754695
"AC122356.2",1.07359516394829,0.233051559973008,14.9909516914151,0.000566026795251554,0.0196272896416146
"Zfp871",-2.73609452585406,3.44396915071671,14.9584186138943,0.000572479902767526,0.0198199888715587
"Papd5",-1.78769699534879,2.58744830578178,14.9265423866265,0.000578879468747423,0.0200102351360926
"Rfx1",-2.1477777111963,2.65327432841079,14.9205838293882,0.00058008423326755,0.0200205982723526
"Zfp335os",-1.62874142969818,2.32732224116514,14.9121831787391,0.00058178734625118,0.0200278271517416
"Nup50",-1.40456513217956,4.07542154438678,14.9076872717494,0.000582701034791646,0.0200278271517416
"Sh3gl3",3.5088098557226,1.10261987748218,14.9056882830634,0.000583107777942301,0.0200278271517416
"Slc7a1",-3.00629710460289,2.22953042188082,14.9017261990368,0.000583914862942337,0.0200278271517416
"Nufip1",-1.33869284917789,2.58894563696388,14.8903886138485,0.00058623099389409,0.0200761428450758
"Smg6",-0.999803555077765,1.46101179648851,14.8824863779356,0.00058785116325617,0.0200859886745076
"Eps15l1",-1.66277774412554,2.72235720054892,14.8786996601169,0.000588629246549556,0.0200859886745076
"Anxa6",-2.81893068515532,4.31926685472786,14.8757200499391,0.000589242265956491,0.0200859886745076
"2700081O15Rik",-2.20656094886842,3.19702599262615,14.8531562282978,0.000593906837354024,0.0201833796892807
"Rpf1",-1.92310748791923,3.28306262991529,14.8530736632144,0.000593923978561755,0.0201833796892807
"Trit1",-2.21270217783232,2.64493652495648,14.8321448141259,0.000598286182588054,0.0203004374499931
"Pttg1ip",-1.46159349799966,6.57764968287849,14.8242860628958,0.000599933066010678,0.0203095023857421
"Hspa5",-2.58319826839466,10.2517854646848,14.8221126174544,0.000600389393855958,0.0203095023857421
"Mov10",-1.85900063698836,2.29840513443049,14.7878274184215,0.000607637351839467,0.0204968492921402
"Msl2",-1.75793673844306,4.05924884353616,14.7860234526821,0.000608021309090601,0.0204968492921402
"Ap3s1-ps1",-2.8384915240263,2.9225414940274,14.782803814977,0.000608707227091087,0.0204968492921402
"Gm45405",1.29048354912715,0.213456249083629,14.7768759896543,0.000609972279067437,0.0205082321121716
"Gm6356",-1.39922522907734,0.671148849262782,14.7719650255936,0.000611022463975251,0.0205123671783376
"Taf5",-1.763720091685,2.36277328589851,14.7575695488996,0.000614112077802176,0.0205848507533599
"Gm19028",-1.50586696400691,1.35248208683532,14.7497749426612,0.000615791991027247,0.0205959158668437
"Smcr8",-1.71856680159613,4.17208547850037,14.7474032140053,0.000616304131620963,0.0205959158668437
"Slbp",-2.43150433003437,4.23935000639548,14.7332991673845,0.00061935916916227,0.0206667917034343
"Hes1",-5.03521815346989,5.58336563312469,14.718778788641,0.000622521400361643,0.0207410255123503
"Uhrf1",-2.6087500378272,1.78807193920691,14.7033561470216,0.000625899140472094,0.0208222055408483
"Barx2",1.78682498760434,0.502632175545343,14.6922037407034,0.000628353920103072,0.0208724831448052
"Qtrt1",-2.12194598454019,3.66589961752327,14.6782810622688,0.000631433004122925,0.0209310194673503
"Hjurp",-2.51203995739494,4.23443739048968,14.6690871613883,0.000633475179466024,0.0209310194673503
"Fus",-2.07827179464383,5.62329708288536,14.6687929305236,0.00063354065198914,0.0209310194673503
"Kmt2d",-2.26199355262799,3.19193083259003,14.6671759082633,0.000633900603133605,0.0209310194673503
"Notch1",-2.48940175607671,2.73791345469118,14.6502698339556,0.000637677107879154,0.0210243377907758
"Sspo",1.1086098293353,0.282147777261355,14.6431392531532,0.000639277193123096,0.021045728189676
"Otud4",-2.40849681823438,3.54241351711711,14.6338911518764,0.000641358876687791,0.021082886224315
"Gm37459",2.38660052577072,0.755610578537617,14.6222168608711,0.000643997089644696,0.0211382012080261
"Rgs2",-3.71920222838573,7.35740137820608,14.6039687433354,0.000648144284709607,0.0212285619071764
"Acin1",-1.5490023813735,2.68090588589006,14.5976537847902,0.000649586145597017,0.0212285619071764
"Zswim4",-2.05997543773854,3.6701405183175,14.5974675024061,0.000649628730785086,0.0212285619071764
"Ddx20",-2.37645272419657,3.62952814484356,14.5881983147013,0.000651751513232246,0.0212609031917593
"Gm6162",-1.30688917055518,0.812602737118112,14.5788451124781,0.000653901096665037,0.0212609031917593
"Uimc1",-1.59156498849216,2.05596046724094,14.5731856237116,0.000655205478901071,0.0212609031917593
"Agbl5",-1.83025466478108,2.07895591101665,14.568498096849,0.000656287964056475,0.0212609031917593
"Gm8407",-2.47013345578905,2.2365673606509,14.5684193165551,0.000656306173117469,0.0212609031917593
"Miip",-1.82400403825104,3.81922464228617,14.5680799615411,0.000656384616913241,0.0212609031917593
"Hic2",-1.57135172725976,1.34104576459831,14.5547710711731,0.000659469003667772,0.0213295800703832
"1810030O07Rik",-1.27622497147458,3.95561635473068,14.5137983698968,0.000669062807922136,0.021571152109644
"Morc2a",-1.64557531675484,2.9465341465298,14.5036749192967,0.000671456269741541,0.021571152109644
"Gm12387",-2.80872624942045,1.12349049976818,14.5023788377269,0.000671763363088471,0.021571152109644
"Zcchc17",1.55999955187501,2.80035735182158,14.498666470887,0.000672643806588182,0.021571152109644
"Cd276",-2.96686868395519,1.92253601813888,14.4980800720094,0.000672782993299025,0.021571152109644
"Ddx50",-2.68823419667117,3.56267141260042,14.498057832506,0.000672788272641793,0.021571152109644
"Mknk1",-1.84814344495293,3.62426011459923,14.4801412669059,0.000677055916977473,0.0216371681954198
"Zc3hav1l",-1.90565419195922,1.42020898062862,14.4778456329359,0.000677604826433274,0.0216371681954198
"1700003N22Rik",2.12453255401112,2.5775650129865,14.4762945509575,0.000677975976751237,0.0216371681954198
"Zfp592",-1.8450706425145,2.99367705888655,14.4719575328503,0.000679014919605612,0.0216371681954198
"Gm43820",-1.94981183219922,1.25739260709445,14.4689455130028,0.000679737463084425,0.0216371681954198
"Mkln1",-1.92230784627631,2.7493501025772,14.4464098053802,0.000685169779301447,0.0217611598671122
"Rfx5",-2.35643184120411,2.63103042583516,14.4439624680284,0.000685762522695384,0.0217611598671122
"Abracl",-1.90029858264965,2.49546712260591,14.4405760203884,0.000686583627321987,0.0217611598671122
"Ep300",-1.82577537714831,3.35083247546878,14.4323676631976,0.0006885782792361,0.0217931577561377
"Gm42495",0.957331956892289,0.152517751890193,14.4058483232217,0.000695065240901379,0.0219044210362566
"Cntn2",5.13506480439979,1.63659326552207,14.405357487503,0.000695185922988357,0.0219044210362566
"Kmt2b",-2.12063339237924,3.79301456227829,14.4021954669248,0.00069596391120705,0.0219044210362566
"Top3b",-1.4757433522834,3.53787584026978,14.4018285780754,0.000696054241671038,0.0219044210362566
"Luzp1",-1.98650683564706,1.9870048193392,14.3935680202162,0.000698091386167842,0.0219373234889079
"Lrrc59",-1.30609395776313,4.95955232351863,14.3850899172854,0.000700188846872336,0.0219565512376272
"Rab3gap1",-1.35069429324559,2.6658449074501,14.3823158484829,0.000700876614686742,0.0219565512376272
"Chst11",-2.35117384066967,1.48509699024368,14.3761816630363,0.0007024000278524,0.0219565512376272
"Colgalt1",-1.92356245440327,5.25992065453208,14.3731857957942,0.00070314533932537,0.0219565512376272
"Gramd1a",-2.05771325920724,4.90490811409826,14.369761853131,0.000703998188692228,0.0219565512376272
"Gm29397",-4.49417981831643,2.38957223105273,14.3668389769961,0.000704727110361649,0.0219565512376272
"E2f6",-2.20366195485326,2.30953617970547,14.3631406272843,0.000705650586717577,0.0219565512376272
"Map6d1",5.03753261102,2.2824437972232,14.3555858079335,0.000707541067922037,0.0219844537157854
"Pde6d",1.755116171177,3.15296618886261,14.342214664886,0.000710900358605365,0.0220578522207945
"Virma",-1.71794744514947,2.65309232773458,14.3306482955499,0.000713820062312777,0.0220945437155616
"Sf3b1",-2.20487341476816,5.80305810898406,14.3296197871595,0.000714080312644149,0.0220945437155616
"Apex1",-1.77264696345747,3.93191671393907,14.3156518962255,0.000717624819909503,0.0221732037581815
"Xrcc3",1.39045661886152,0.854264391013286,14.2999276438776,0.000721637671810958,0.0222441696485474
"Mtdh",-1.53885255291205,4.06093521209263,14.2974659512551,0.000722268080534555,0.0222441696485474
"Rnpep",-0.995480729538333,3.63352731500519,14.2922727070047,0.000723599948585072,0.0222441696485474
"Zbtb11",-2.47357854549691,2.52488290654914,14.2909347754714,0.000723943504359903,0.0222441696485474
"Taf8",-1.25313792021559,3.80822175413983,14.2839175877882,0.000725748261303587,0.0222686945697909
"Ptprg",-1.94519421809808,0.929402450268062,14.2456577045751,0.00073567382919021,0.0225419835501039
"Fbxo11",-2.20775038919822,2.56720285720993,14.2169578212622,0.000743215077789708,0.0227396205501069
"Vcpkmt",-1.82261191668496,2.373606230042,14.2112417177664,0.000744726957349235,0.0227396205501069
"Eif4ebp2",-2.1102306864661,4.69963427221307,14.2094276048718,0.000745207471808864,0.0227396205501069
"Tmem151a",5.49816454907694,2.16420231465632,14.1907335439768,0.000750178538654203,0.0228597793535082
"Uggt1",-1.62741152927066,3.09209148663173,14.1790497301821,0.000753303561278418,0.02290537833784
"Cltc",-1.74482594569894,5.56259580966595,14.1768384797639,0.000753896569304917,0.02290537833784
"Nr4a3",-3.33577410531493,1.84528648659777,14.1735438988931,0.000754781033688259,0.02290537833784
"Zfp622",-1.29756571627853,4.64528438120297,14.1692662424264,0.000755931080148038,0.0229088538165959
"Actr5",-1.27307539537766,3.24968139084863,14.157031202111,0.00075923088122332,0.022971295662654
"Il23a",4.68871275022409,1.97992290687575,14.1539357375793,0.000760068183567452,0.022971295662654
"Osbpl9",-1.65014898736494,2.41534413852761,14.1452800261122,0.000762414770030003,0.0230107802965536
"Sec24a",-1.66498644524272,2.34488977641749,14.1211213847214,0.0007690055551071,0.0231660252636937
"Gm18860",-1.34499820382206,3.28544360133543,14.1176438704222,0.000769959298613287,0.0231660252636937
"Gemin5",-1.16661694535679,2.01705051816309,14.1149465865694,0.000770699931929601,0.0231660252636937
"Senp2",-1.89541000251011,3.81157588385537,14.0892695738238,0.000777788934577385,0.0233473875164932
"B3galt5",2.65493950251608,1.19475941338383,14.0805531372051,0.000780211315774891,0.0233883671258644
"Fpgs",-1.59592122525647,2.04170700203235,14.0704879451569,0.000783018626542507,0.0234407592354532
"Sh3d2c-ps1",4.14099113106466,1.3077758498509,14.0566158274883,0.000786905554056733,0.0234560734152382
"Gm7114",1.08373079994451,2.50338688137355,14.055220932506,0.000787297546214647,0.0234560734152382
"Exosc3",-1.33708915017574,2.4959599441977,14.0538596854639,0.000787680285119391,0.0234560734152382
"Slc16a11",-2.63839480969383,1.7971633929605,14.0535363960668,0.000787771213105003,0.0234560734152382
"Isg20l2",-1.32585658396442,3.62808075002262,14.0410030506334,0.000791305042950128,0.023525528301234
"Zcchc6",-1.49199832819698,3.43391161192945,14.0361082319192,0.000792689783563619,0.023525528301234
"Snx2",-1.62440301228848,4.44338926123717,14.0339751604415,0.000793294042974307,0.023525528301234
"Tpra1",-1.96849745281384,4.12216010701658,14.0081292407434,0.000800655205720362,0.0237120416548214
"Stxbp5",-1.7384007376951,1.93051199218694,13.9972495610532,0.000803775780910011,0.0237726358303104
"Cars2",-1.63001029673803,2.01105195846372,13.989473009272,0.000806014313286419,0.023780586751944
"C1qtnf6",-2.80679196019232,2.57081446103343,13.9888481945405,0.000806194461147131,0.023780586751944
"Dnajc13",-1.71804533472484,2.61128956335746,13.981185892345,0.000808407196828098,0.0238141044146844
"Ankle2",-1.76468594014508,4.40655213585156,13.9596575704662,0.000814659220521516,0.0239663642760605
"Nkain1",3.43363263169957,1.35750502420257,13.9276483521846,0.000824051326837566,0.0242104747724136
"Prkd2",-2.20511654229712,2.44623808839709,13.9200028599517,0.000826311844931484,0.0242446909090441
"Zc3hc1",-1.32859131286519,3.3166900278058,13.9116889935523,0.000828777550596181,0.02425296935308
"Rrp15",-1.81676120622096,2.02609655692852,13.911658700349,0.000828786549334562,0.02425296935308
"Hhatl",1.77479510676032,0.883137448756593,13.9018369819438,0.000831709684735226,0.0243063584615553
"Pgghg",-2.82185314566966,3.77093076760178,13.8968695231392,0.000833192318180542,0.024317564188797
"Stac3",-1.80194414698032,1.1353472595327,13.8827182267829,0.000837431649981291,0.0243854929699599
"Gm12115",-2.25585753871587,3.02449678586392,13.8803336968668,0.000838148269417307,0.0243854929699599
"Hnrnph1",-3.22966594741985,5.96424367969244,13.8780786996935,0.000838826567379629,0.0243854929699599
"Spcs3",-1.53017173761125,6.17711991779783,13.86852705297,0.000841706234571043,0.0244370958365029
"Haus4",-1.83503310840861,2.82698701282268,13.8556618225202,0.000845601711236429,0.0245180165893624
"Cks2",-2.236714686704,4.17916767318645,13.8466654106263,0.000848337262956385,0.0245651377858431
"Slc36a1",-1.87915246438902,2.60201547488975,13.8404756413147,0.000850224921450429,0.0245876156042455
"Gna12",1.73578357447736,1.75129342394597,13.8363026395605,0.000851500087170591,0.0245899309094627
"Cry1",-1.56121003916271,2.34300097935378,13.8329436578021,0.000852528002872934,0.0245899309094627
"Nrf1",-1.50295299779664,2.31875678146863,13.8175305435363,0.000857261867902375,0.0246743583210017
"Gm8508",2.52368063214536,3.44250627667722,13.816154926471,0.000857685736511789,0.0246743583210017
"Itpk1",1.69407321439088,1.74024079781379,13.7927643515168,0.000864927680484511,0.0248503832147517
"Swap70",-2.69053139764363,2.78223973013391,13.7769636071086,0.000869856947111967,0.0249272796780718
"Hinfp",-1.92630604707464,3.30880904493341,13.7769614879201,0.000869857610245961,0.0249272796780718
"AI846148",-1.60406218405769,2.58968706069736,13.7652938373741,0.000873516894319767,0.0249997597063858
"Cxcl1",-5.11390741425656,3.35225219139533,13.7553695108203,0.000876642458728641,0.0250567973054958
"Rbm3-ps",-1.72460264159541,4.89537490226935,13.7318015180286,0.000884113264520543,0.0252377261303071
"Plxnb2",-3.22938845281878,6.12747196351249,13.720016917184,0.000887874516928192,0.0253124329097969
"Rtf1",-1.6290254584022,2.25098754866394,13.709465416551,0.000891256811973594,0.0253617859461701
"Fam13b",-2.18475155352866,2.44737158301297,13.7074685980259,0.000891898452566124,0.0253617859461701
"Smg1",-2.22142489651564,2.78544399489591,13.6963568994788,0.000895478078743132,0.0254056603230421
"Mir150",-3.17071299760347,2.42613920074875,13.6955514673995,0.000895738148170357,0.0254056603230421
"Cbx2",-2.21425607253512,1.63369635647261,13.689449467962,0.000897711090464356,0.0254290172270716
"Snx25",-1.70160621329091,1.40107460448746,13.6713164860514,0.000903601612485155,0.0255631438273774
"Rmnd5b",-1.57969558155155,4.08570804422814,13.6530095223871,0.000909590853617748,0.0256977633878064
"Rsbn1",-1.7449365296777,1.78095272562615,13.6496843118075,0.000910683293226066,0.0256977633878064
"Sipa1l1",-1.23116575091815,1.25900671517625,13.6300181164289,0.000917173203446527,0.025847927108086
"Fam208b",-2.06708688482918,2.23265337462647,13.6140518059343,0.000922478733681569,0.0259643728056455
"Ugt8a",5.55693634941424,1.63439459638452,13.5999929951156,0.00092717775046014,0.0260361365377714
"Stat5b",-1.61639930805758,2.88314282845649,13.5968349598998,0.00092823682992218,0.0260361365377714
"Prdm15",-1.27747415158278,1.74704463228645,13.5958749293199,0.000928559043904608,0.0260361365377714
"Gm4735",-1.34786606348814,3.87161906503104,13.586570966952,0.000931687963332196,0.0260908010288584
"Sertad2",-1.35570416863879,1.88787188189853,13.5781271592098,0.00093453743240975,0.0261375115261706
"Cited2",-2.96433740940232,6.77082778499282,13.5735206798272,0.000936095898094236,0.0261480423655793
"Gm10709",-1.11413955240798,0.653124515528417,13.5690458613135,0.000937612497752336,0.0261573786731084
"Hist1h2bc",2.39106974090368,5.17280284579925,13.5572604787538,0.000941619447374549,0.0262360793882458
"Gm7353",-1.36542182154608,2.00924725217864,13.5465757910889,0.000945268092777855,0.0263046113415402
"Ssx2ip",-2.18754148571708,2.13778896989923,13.5266714760518,0.000952105712919344,0.0264616013654707
"Prx",-1.25476180525731,0.639941654337798,13.5224494363294,0.000953562916461784,0.0264688486836688
"Gm47636",-1.69302049940801,2.2143388724411,13.5116741386393,0.000957292812418736,0.0265390838209771
"Akap8",-2.43792225800394,4.8876449175698,13.4994279827473,0.000961550915674731,0.0266158551192845
"Hars2",-2.10331627899319,4.38899562623489,13.4915521297916,0.000964300187485803,0.0266158551192845
"Rpusd4",-1.2130438014092,3.39351371303541,13.4878534770226,0.000965594216010102,0.0266158551192845
"Cebpz",-1.71363626522781,3.50549805108026,13.4866039292914,0.000966031810918465,0.0266158551192845
"Ruvbl1",-1.2719974926707,2.36439135998386,13.4832577363582,0.000967204707561258,0.0266158551192845
"Sftpc",1.59665679400712,0.402419554343189,13.4830415252498,0.000967280545852948,0.0266158551192845
"Bcl2l13",-1.38577310993479,2.66453652976154,13.4742731669993,0.000970361535852849,0.0266326945382769
"Rlf",-2.03075718799958,2.64824383609173,13.4736258151063,0.000970589417878164,0.0266326945382769
"Mphosph9",-1.84691918647155,1.43333461435513,13.4704787188194,0.000971698085264452,0.0266326945382769
"Gpcpd1",-3.09492325628868,3.99256146370204,13.4676155483079,0.00097270791424887,0.0266326945382769
"Apod",5.15555783260915,2.45913074442409,13.4595151465379,0.00097557101510512,0.026678068686243
"Vrk1",-1.13652344920835,2.63177485972332,13.4366213057096,0.000983712020261423,0.0268674827459796
"Hnrnpul1",-1.19186503634802,4.87176085956426,13.4306836621974,0.000985835350930012,0.0268815500593562
"Cnot2",-1.82547472885471,2.57474125418177,13.4283889728235,0.000986657263851973,0.0268815500593562
"Kdm3b",-1.37911576086408,2.84465085108917,13.4210906772034,0.000989276276075398,0.0269197528359361
"Casp6",-2.03378631730775,3.57807267282548,13.4149472257325,0.000991486667917674,0.0269467562092662
"Alkbh1",-1.84683186597805,3.09556911969635,13.4062854542133,0.00099461217473918,0.0269985339162637
"Ska3",-1.66036034511199,1.19862690311543,13.4011819419414,0.000996458683976598,0.0270155091490371
"Gjb4",1.05177158836121,0.175783989109712,13.3917230346439,0.000999890785671044,0.0270562681083761
"Pard6g",-1.48790228900337,0.872970255245793,13.3881676451716,0.00100118412221414,0.0270562681083761
"AC122858.2",-2.42736808282847,2.26034944904245,13.3852509541645,0.00100224646477881,0.0270562681083761
"Gm12397",-1.87978026755258,2.85769436159213,13.3810469306909,0.00100377982532851,0.0270562681083761
"Erap1",-1.87377739540782,2.91266533064993,13.3759970805892,0.00100562502747522,0.0270562681083761
"Cdk18",3.77142126700613,1.23708698841521,13.3747596930763,0.00100607772216324,0.0270562681083761
"Ddx41",-1.97689234979851,5.77032022164507,13.3720169346233,0.00100708193437582,0.0270562681083761
"Slc1a4",-4.11419621559057,2.82642943303584,13.3702047986341,0.00100774600738154,0.0270562681083761
"Ccnt1",-2.22013765605286,3.35401406896742,13.3630348177389,0.00101037813316945,0.0270940550789184
"Xpot",-1.92509611206277,3.29227123716851,13.3545663849872,0.00101349645693331,0.0271158382901772
"Atl2",-3.17114051628697,2.97785972538545,13.3541722720712,0.00101364183275218,0.0271158382901772
"Klf6",-2.96359554668996,7.97800240478309,13.343824447909,0.00101746685838388,0.0271683791815235
"Kcna1",4.66095218827944,1.55774805788286,13.3406008117821,0.00101866163122258,0.0271683791815235
