"","other","endo","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"Fam43a",6.05251650254794,8.0814917334628,5.93040225040143,6.41298837704049,6.01626741897722,6.65944529009611,5.93040225040143,8.10731703844467,4.85124659648872,5.94153576390724
"Fam71a",2.07849500820849,6.72452355973516,2.68689578694027,2.12689789575901,3.16221887600794,0.259761509641647,2.68689578694027,0,4.75994531594098,2.04612795048785
"Fbln5",0.310384016086831,2.85224164971297,0.766172522149837,0.229301277484967,0.622073250888329,0.0887030287892442,0.766172522149837,0.0865242941164726,0.136960776843479,0.49297415816865
"Fcgrt",3.05874826758107,6.98445020861188,3.50271741765306,3.16098800389692,4.17472941890554,0.971225586696476,3.50271741765306,1.05457604340515,4.01468558449343,4.83498477589053
"Fgd5",0.232423776051826,3.67631526033823,0.800744653602993,0.165629443730356,0.592932882117706,0.101996605442258,0.800744653602993,0.100808585925891,0.101626719277628,0.307417197548442
"Fgfbp1",0.236766263655119,6.70258059804334,1.26713942945294,0.143416535380552,0.860571937681656,0.137754243679195,1.26713942945294,0,0.458932913217768,0
"Fkbp10",0.836657863468594,5.52167920154361,2.27453800686227,0.164140405258503,1.56680811728217,0,2.27453800686227,0,0.23444051839449,0.290808778432721
"Fli1",2.72761652841041,3.59026125036443,0.889234679384731,4.44403123655214,2.30541658492404,4.10432755348645,0.889234679384731,4.36510713596514,4.30593452717684,4.67683686663182
"Flt1",0.731107567560326,6.53409259953908,1.26876186308175,0.986033187976425,1.45588984556487,0.188702561042506,1.26876186308175,0.0645483746343122,0.52333960149197,2.55450855047141
"Flt4",0.180089604272529,4.75051427984604,0.820794915783074,0.190775541147491,0.542440707147778,0.326230240258973,0.820794915783074,0.352134151742714,0.133930470256801,0.0539902793239123
"Flvcr2",0.291512236388775,4.41486511719713,0.871927302045028,0.299068164040597,0.745408157905328,0.0741366724203423,0.871927302045028,0.0714449459559992,0.206811234827797,0.664472954954916
"Fn1",4.73715163509847,8.18868194766852,2.69630559165843,6.95433321217975,3.68857223550488,8.48362756212333,2.69630559165843,11.0143435569941,0.773178357711383,8.26347565287091
"Foxc1",0.720791164260712,6.1567656346913,1.87401118259342,0.391220457023415,1.3690723709481,0.297011463478044,1.87401118259342,0.0919273611524625,0.789534126620929,0.352058502471043
"Foxf2",0.689090299226877,7.30107915829967,2.04645247196675,0.327897005463584,1.41104114829449,0.35672267905913,2.04645247196675,0,0.993487022772198,0.0557833947112712
"Foxl2",0.254316256511077,5.25738144953789,1.0857326701352,0.152210043718324,0.746768028841999,0.150840180857746,1.0857326701352,0.134570346472655,0.325587724131451,0
"Foxl2os",0.125627427222649,4.14907184794538,0.67759906409285,0.145582797551565,0.537077802642043,0,0.67759906409285,0,0.0981655654595344,0.367699386705473
"Foxq1",1.13122871527162,7.22926637231744,1.7588492043773,1.34431549443488,1.4999675107843,1.64170644187322,1.7588492043773,1.68626084317126,1.01798612848204,1.26031044190406
"Foxs1",1.10271939234884,4.81179598882026,2.70952277763832,0.160401004779479,1.78624227432695,0.150300616026898,2.70952277763832,0,0.513283215294334,0
"Fxyd5",5.1890039715603,6.15195430489141,2.17228086549878,7.94900548103051,3.98043945059825,8.75329398753871,2.17228086549878,10.2324785954259,3.29453259957754,9.86331062520902
"Fzd4",3.36251477637633,7.42001289207672,3.82582451617809,3.46430601851233,3.82857745336591,3.09521694358008,3.82582451617809,3.29795173473139,3.94713296516302,3.18110421239878
"Fzd6",0.638399000934999,6.68734172896904,2.03432787293598,0.173079078938394,1.37017996634844,0.138237028056553,2.03432787293598,0.130860947049929,0.227129694736424,0.16969022140652
"Galnt15",0.234665382465162,2.98063068378455,0.726083142376313,0.147920505207829,0.555621895641394,0.038526296560371,0.726083142376313,0.00950340240692627,0.189829501188375,0.272112032588366
"Gata2",0.961002970063599,4.73026330819897,1.11657693593174,1.2960332921959,1.51152196811512,0.38939080995575,1.11657693593174,0.289490617562225,0.879197308607088,2.92072048534513
"Gatsl3",3.4011971430477,5.37228688592762,3.10820917984242,3.90394782871232,3.38459194807651,3.93963386493848,3.10820917984242,3.80054479175321,5.00120591367396,2.9307733881016
"Gbp2",2.71047298173622,3.31914111226834,0.906427047259206,4.36509669072012,2.19584549741081,4.27786559626414,0.906427047259206,5.12966523764436,2.52107611861345,5.29163500651771
"Gbp3",3.44769192869451,4.31048811948124,1.87008826146907,4.93594466136512,3.23305596299328,4.2536398820696,1.87008826146907,4.99811920204929,3.77915027116971,6.01812960273953
"Gch1",2.55460626128837,4.14865245139271,1.94582049020312,3.28654958475102,2.60915912136277,2.80309744360987,1.94582049020312,3.43517092400319,2.32560327578309,4.06915028661634
"Gimap4",1.69157723448198,5.31621575107992,1.00119714313359,2.74873962898657,1.73471014926763,2.47912134797094,1.00119714313359,3.22516023059632,0.163158242106721,4.76261629393472
"Gimap5",1.2050718838716,4.31383902676875,0.985478851213757,1.78581168030935,1.43597203491814,1.34728825421789,0.985478851213757,1.46463558808982,1.89978640575786,2.05724826552429
"Gimap6",4.22911666100026,9.03660789532152,3.61946444725772,5.36349875231514,4.58212479474544,4.46021710178133,3.61946444725772,4.59690309413171,6.18664310589002,5.46026918856038
"Gimap8",0.798280145873071,4.91611849178904,0.889499505043188,1.23319299983871,1.34081904891487,0.335757748987129,0.889499505043188,0.413609492006615,0.201606074225173,3.24828013485078
"Gimap9",2.93409073304281,6.22216899101987,1.60965444802227,4.50398226468292,2.53672316582107,4.84887110739686,1.60965444802227,5.14846825756967,4.61835582074501,3.61622551715672
"Gipc3",0.263685197643842,3.27399353315871,0.921186055455062,0.0646604889983828,0.623090180058214,0.0278985798830339,0.921186055455062,0.0371981065107118,0.0938964807354248,0.068379356246546
"Gja4",0.657008493648073,7.26240138659847,2.09776477458331,0.222020859448537,1.42523337876671,0.195738282809419,2.09776477458331,0,0.521380010733882,0.189086739501435
"Gjc1",0.835029955422136,4.82744186954525,1.90178832488967,0.400667871403434,1.46224157097986,0.108300991169178,1.90178832488967,0.112737629978793,0.329484491725468,0.81736754079097
"Gkn3",0.265533774542218,3.81145163422452,0.748991387950658,0.285748095270121,0.593559579966981,0.249942274544697,0.748991387950658,0.0920860456863607,0.693111373935958,0.110779276104797
"Gm10030",0.147146321364727,2.64729744983728,0.411775016311358,0.228115104345495,0.351861701231212,0.209216808850034,0.411775016311358,0.225213268567879,0.240673413793433,0.219038997830695
"Gm10080",4.45356772228649,12.1082954232987,10.0499030262218,0.513615293969666,6.76893123048269,0,10.0499030262218,0,0.270071571251072,1.37349736945186
"Gm11567",0.030916434468612,2.46479602631725,0.413946586982545,0,0.263420555352529,0,0.413946586982545,0,0,0
"Gm11769",0.995869889945822,2.73154526910797,0.596743936501271,1.56206452160507,1.51579306621359,0,0.596743936501271,0,2.0609789252893,2.93762754384693
"Gm11914",2.04592618377883,7.1761054431449,4.99456479957213,0.107139802380453,3.25627927418623,0,4.99456479957213,0,0,0.34284736761745
"Gm11942",4.3469874828444,12.0701883761907,8.45135557750621,1.7210655116836,5.79465924626796,2.2966903567662,8.45135557750621,2.15421715391718,1.63975885202966,1.28259020065725
"Gm12868",0.482930713028688,4.24613127459699,1.49181604063549,0.0705561215687708,1.00065102336351,0,1.49181604063549,0,0.164675188059402,0.061104400960664
"Gm13033",1.1982333524664,4.84723628558908,1.53690400588302,1.3580218973672,1.81624476620578,0.410952697963783,1.53690400588302,0.547936930618378,1.15477851792106,2.53336723691191
"Gm13450",0,4.21832759274894,0.602618227535563,0,0.38348432661354,0,0.602618227535563,0,0,0
"Gm13588",0.243968076027481,4.05060657013274,1.0665942335025,0,0.678741784956135,0,1.0665942335025,0,0,0
"Gm14207",0.286679473823149,3.77350492293799,1.0119951658406,0.0878814244472333,0.707910686951096,0,1.0119951658406,0,0.0637445503079136,0.217476007923233
"Gm15148",1.01021168473001,5.03330179948338,2.73946648367194,0,1.74329685324578,0,2.73946648367194,0,0,0
"Gm15428",1.75052750894479,6.37092160085589,4.10001746021922,0.272273063068553,2.80711879328027,0,4.10001746021922,0,0,0.87127380181937
"Gm15658",0.368287314925795,2.78223086129463,0.566692465020476,0.496425751889055,0.697514241016135,0.0663991547695709,0.566692465020476,0.074015515434404,0.0506507536337242,1.44909303388997
"Gm18246",0.0885854212470376,2.45391352052376,0.405990084089749,0.106522353669256,0.258357326238931,0.213044707338512,0.405990084089749,0.284059609784683,0,0
"Gm18303",0.803090126813517,3.42084658241281,0.545720384573393,1.35550820822354,1.33310075980019,0,0.545720384573393,0,1.41349099285192,2.9241352734634
"Gm18407",1.13680662777192,3.49034215929558,1.24123788443582,1.33962121963147,1.76414863164568,0,1.24123788443582,0,1.92015318777897,2.36663471504173
"Gm18726",1.18403078353762,5.35276914827734,3.0918153568997,0.0358115774382673,1.99356364707309,0,3.0918153568997,0,0,0.114597047802455
"Gm19590",0.437896475913224,4.22067283240688,1.0308714200272,0.391890444375202,0.941020317744729,0,1.0308714200272,0,1.046459747601,0.207589674399651
"Gm20703",1.6833697778232,3.27116511063342,1.20524748279335,2.30020120257559,2.18569342704299,0.698928575671331,1.20524748279335,0.257601984089777,3.37281136634471,3.67871010098946
"Gm2399",0.117852220798455,5.26068396609678,0.987230722467878,0,0.628237732479559,0,0.987230722467878,0,0,0
"Gm25809",1.04432359013507,3.43917332091895,1.29631109871472,1.12319073647586,1.6417912348009,0,1.29631109871472,0,1.76745464040818,1.82675571631459
"Gm26799",0.693152301295242,3.69261670837361,1.45586925631222,0.400708016540178,1.17751809195045,0.111012478763007,1.45586925631222,0.148016638350676,0.366547874654612,0.738097812253145
"Gm26809",2.44408704924067,3.74263376244676,0.636895504410645,4.18769799011771,3.45089567743784,0,0.636895504410645,0,4.79956501795818,8.60106855041849
"Gm2830",1.1917609567102,5.92411461511893,3.22982400129453,0,2.05534254627834,0,3.22982400129453,0,0,0
"Gm28527",0.328277370647329,6.55818198540853,1.02999243335052,0.493014767627186,1.01400592495192,0,1.02999243335052,0,0.343222172132764,1.23442508427423
"Gm29397",2.04963211264608,7.14873388874582,4.96613227018855,0.135082196808886,3.25850758779918,0,4.96613227018855,0,0,0.432263029788436
"Gm2996",0.456134809182834,6.69725598671697,1.75065723566627,0.103567833201597,1.18937666502515,0,1.75065723566627,0,0,0.33141706624511
"Gm32688",0.0791324274221236,5.14015044386762,0.85765753016398,0.0305502145786859,0.568000402525214,0,0.85765753016398,0,0.034630755439755,0.06312993121204
"Gm36028",0.363879730891027,2.64628755494422,0.49055294477313,0.538341646750838,0.578882575935942,0.343223863030811,0.49055294477313,0.457631817374415,0.367645833464188,0.805889255289195
"Gm3716",0.375088410363762,3.32745131912128,0.590507350043081,0.555642201739049,0.680470092880412,0.273379510632357,0.590507350043081,0.0868383647988243,1.16153751474581,0.512311493060559
"Gm38078",0.371690135383417,3.50321393606473,1.00092584101597,0.212549368040097,0.791534166493871,0,1.00092584101597,0,0.680157977728312,0
"Gm40117",1.13532087404802,4.36346913441962,1.93458511065541,0.839483199562998,1.68341869881036,0.435088921044473,1.93458511065541,0.290082501023636,1.89366970832204,0.444577529051193
"Gm4294",0.916843610275559,4.61356922711045,2.1603704691369,0.290848310876245,1.58630725190621,0,2.1603704691369,0,0,0.930714594803984
"Gm43393",0.858415422081969,5.02941773866927,2.04222831879452,0.343954427031904,1.54974851343789,0,2.04222831879452,0,0,1.10065416650209
"Gm43906",0.212932116795064,4.2761451397956,0.610877877113658,0.372631204391362,0.659744979538773,0,0.610877877113658,0,0.10830720760186,1.0841126464505
"Gm44226",0.245908675017065,2.91162824552832,0.437821535335346,0.411199868552475,0.577668154160657,0,0.437821535335346,0,0.464244137932462,0.851595441435459
"Gm45552",1.18243749189545,5.45521117737768,1.61835408914481,1.33510717998755,2.00084873308309,0,1.61835408914481,0,0.96243817216736,3.30990480379279
"Gm45778",2.45241571126255,3.03143358178697,0.858454965462964,3.91950859765274,3.39684123086024,0,0.858454965462964,0,5.24848833538949,7.29393917709926
"Gm48609",1.33815603107111,5.45974034306627,3.45627496829454,0,2.19944770709653,0,3.45627496829454,0,0,0
"Gm48783",0.147802300057047,2.68952023991285,0.531319274197816,0.12993969016585,0.432613858246501,0,0.531319274197816,0,0,0.41580700853072
"Gm5",0.710654309011838,4.33382758199487,0.793011691952565,1.09148825806158,1.1753145570761,0.338631945080864,0.793011691952565,0.451509260107819,0.676901124262163,2.27405018940551
"Gm5526",4.53559773152344,11.90307373716,9.67474406636447,0.959779189242119,6.85467654349893,0,9.67474406636447,0,1.2092358428139,1.86205756276088
"Gm5596",0.692531178948119,3.91577558462033,1.89322381406077,0.0448306739335783,1.23738291726309,0,1.89322381406077,0,0.0378544384557662,0.105603718131684
"Gm5697",0.730835935902658,4.41793837077136,1.74105640478984,0.307780829984963,1.33178558849169,0,1.74105640478984,0,0.203553058585864,0.781345597366018
"Gm6059",0.103656454602634,2.5692021921487,0.412075975344114,0.141982591147097,0.36549023241687,0,0.412075975344114,0,0,0.45434429167071
"Gm7019",1.45165979977111,7.23222228270361,3.57225703185366,0.318707532065435,2.50504177086355,0,3.57225703185366,0,0,1.01986410260939
"Gm7334",2.93492068518691,8.03390451569495,6.02366625751457,0.869641288213716,3.95404438529779,1.407076467509,6.02366625751457,1.65278741683266,0.605326006226948,0.194181215857753
"Gm7626",0.125171062116034,3.43658662471067,0.490940946387238,0.219049358703059,0.471725590394103,0,0.490940946387238,0,0.700957947849788,0
"Gm7665",1.75216259762318,8.85586291360607,4.15018214142522,0.541858036294252,3.03510357093914,0,4.15018214142522,0,0,1.73394571614161
"Gm7676",0.267063618683928,3.96871330178119,1.10108628047946,0,0.700691269396017,0,1.10108628047946,0,0,0
"Gm8129",5.27200120624134,11.7604722882296,9.35206298754971,2.51300603284505,7.46279435155431,0.869437827127744,9.35206298754971,0.630689900484148,2.17360266198431,5.11118876253887
"Gm8174",0.210511249513538,4.55983932309828,0.7505845275609,0.281613140420189,0.682454256026165,0,0.7505845275609,0,0,0.901162049344606
"Gm8990",1.02622658162118,6.24682268457583,2.76409400227144,0.158167101421541,1.87399952975204,0,2.76409400227144,0,0,0.506134724548931
"Gm8995",3.29350649637795,5.71818416855653,1.40814633448197,5.24628134705926,4.05823453163306,1.79667381747103,1.40814633448197,2.20752417976762,4.69502567811897,9.44404561674951
"Gm9027",1.45394527207284,5.21307942912301,2.95030769795705,0.614519919055431,2.32439211255843,0,2.95030769795705,0,0.203857392995616,1.76260634798176
"Gm9115",2.0450832475967,6.67737399633645,4.53594674130519,0.444614034194236,3.05153725429997,0.43540741634765,4.53594674130519,0.580543221796867,0.247188142651316,0.478924900613998
"Gm9844",5.42304521150178,12.9495496814305,8.98243224129162,3.24939461917676,7.24851896308208,2.28461851213814,8.98243224129162,2.14496570752266,2.48639962965102,5.33770430268742
"Gm9847",0.773887101497098,5.49270934943205,2.33244696719877,0,1.48428443367195,0,2.33244696719877,0,0,0
"Gm9889",1.51089323256467,3.60631225753965,1.43392407579953,1.84016862285605,1.45338965316981,2.1928828321443,1.43392407579953,2.92384377619239,1.37934541107601,1.00058165063247
"Gmfg-ps",1.8816521610602,8.34415245390321,4.68125422503261,0.239812891689725,3.15338933715873,0,4.68125422503261,0,0.36389920981731,0.40350204358981
"Gng11",4.26415769220005,8.68783296720526,4.45057471026353,4.65400221077016,4.7988573841942,3.89965235796745,4.45057471026353,3.96964356638208,2.31455510462056,7.81467969018545
"Gpcpd1",3.81529824375989,6.47424654289202,4.08799135409315,3.90906030960981,4.70773415672325,2.0258365578937,4.08799135409315,2.38590708850897,3.59331174563785,6.05259273890279
"Gpihbp1",0.0561224487421026,3.89816981000668,0.605757292563694,0.0554478805562827,0.425807644763283,0,0.605757292563694,0,0,0.177433217780105
"Gpr4",1.15321589630477,5.5346552618597,2.12698137835479,0.848851020205364,1.93501493905792,0.098628370122342,2.12698137835479,0,1.55869210125693,1.15763116340024
"Grap",2.3226893117543,6.4249860874568,2.69977585590313,2.50552568258688,3.18174176977309,0.985869246128242,2.69977585590313,0.783679097828868,4.30627386909646,2.77099339778692
"Grb10",0.442987659146391,3.46258764242839,1.15175449858708,0.200266672546033,0.843194789537957,0.0973180463900828,1.15175449858708,0.0967489426707781,0.123451640621546,0.401302980320826
"Grb7",0.116620669197368,4.06189543587435,0.742904006584617,0.0617820948181484,0.50404849753891,0.0375128329273728,0.742904006584617,0,0.0729855028331656,0.124717200584909
"Grrp1",0.619732695737139,6.26041716422653,1.70938902940324,0.371368962340478,1.20952077542962,0.407986593705171,1.70938902940324,0.19397291130538,0.857601427508797,0.0980117584142744
"Gsta4",0.928447238319822,4.00140584371788,2.00228759345426,0.372956753251941,1.45699141818453,0.243190395041393,2.00228759345426,0.166619429792516,0.668872005591679,0.324646289063514
"Gstm2",0.349301987211016,3.33084966449287,0.785527284245391,0.340298311966169,0.543868318124553,0.559631496519253,0.785527284245391,0.438528715177883,0.43529305470189,0.127427085376391
"Gstm7",2.48043115493791,7.09914931468774,4.99222188999027,0.859954031735821,3.52696088557865,0.757153935613318,4.99222188999027,0.690325242455311,1.15081826914478,0.772644341463476
"Gstt2",2.32405737920027,5.7032758613536,2.38651233830937,2.69181160024897,2.54316844884128,2.56630655822584,2.38651233830937,2.43116738572579,3.70962328863401,1.98677296929175
"H2-D1",8.64612665051301,10.162670993595,6.29109806540633,10.8963447053666,8.6324530244203,9.06286520803843,6.29109806540633,9.83878450481176,9.33748861790632,13.7242730334927
"H2-K1",8.55895689924898,7.76382196508935,5.30519524127858,11.3066064832031,7.45359630971565,11.3999147869257,5.30519524127858,12.1156636501414,10.1277033935421,11.5146409725382
"H2-M3",4.29181122645,4.66774077802328,2.13496124852284,6.22604615108293,3.93363761439018,5.37077104750784,2.13496124852284,5.38004934836455,6.43418610655886,7.03310235886906
"H2-Q4",2.73092106706487,5.39711738683952,2.92164767195929,2.89730982775409,3.12073310800362,2.32548703442699,2.92164767195929,2.58726553619487,2.8516109866376,3.31506181874165
"Hba-a1",6.61113440761229,12.2383718669767,10.1580747774902,4.2109662663897,9.52675032486807,0,10.1580747774902,0,2.79196740628798,10.6831246461591
"Hba-a2",6.76318244024822,10.6117094385347,5.38707689189314,8.44834066984474,6.64761578667137,8.04312248715619,5.38707689189314,6.8502785313314,7.67520564949832,11.1391502564072
"Hbb-bs",8.14524938833233,12.5454426603911,9.15151825463835,7.81478828932191,8.99219440943171,6.91619889832374,9.15151825463835,5.54586065581204,7.29585860847336,11.0564311303823
"Hbb-bt",6.62228775208982,11.0989433904005,8.3747460365761,5.64846870795316,8.01570784580342,3.90954640395508,8.3747460365761,2.60783750950163,4.9894075473823,9.95628730666585
"Heg1",1.29892223092046,4.64955365368779,1.81161644407869,1.26914372225292,1.99323073798434,0.227231692186608,1.81161644407869,0.298312338803506,0.186763334569453,3.5165217700757
"Helz2",2.06052240064959,4.75106707470676,1.87301026612308,2.56091360261744,2.35442301324163,1.92493188453578,1.87301026612308,2.44101597578266,0.691048056088004,4.5746563013486
"Hes1",5.4036326791828,8.09962698831107,5.06528690583393,6.03668451950409,5.42289195025371,6.02466826101987,5.06528690583393,6.36775793365079,6.03506035846379,5.64102058356836
"Hhex",4.32531990672294,6.00366663706319,2.43390604602991,6.19010037612187,3.98250859067705,5.68763770843419,2.43390604602991,5.47050627006308,7.36101470081506,5.88269897869921
"Hic1",1.09740573427984,5.37512186683361,2.02680118655589,0.818899230107526,1.68536594193498,0.549944196366667,2.02680118655589,0.577963158084555,0.619300114232558,1.30762163241006
"Higd1b",0.862479863657123,6.85450173728046,1.86417235099944,0.735001671435515,1.48518632226013,0.648042570904694,1.86417235099944,0.15485616576465,1.78065421067044,0.385523739005623
"Hilpda",4.75534257889523,8.7667302504355,5.46409305613826,4.63660937025011,4.89120911453334,5.38455652377551,5.46409305613826,5.68014581330447,5.01899876093981,3.00197624789519
"Hlx",3.49952404780827,5.16405832214982,2.3832233166341,4.68435397187836,3.19454539110515,4.75434892232723,2.3832233166341,4.96510776204384,4.61800537221837,4.41379802333979
"Hmgcs2",0.61740909500793,6.66526498009643,1.82090278632298,0.320334100743324,1.33902089693473,0.144940610981354,1.82090278632298,0.0797993679380802,0.356127432035768,0.573182448817173
"Hrct1",0.553660548489543,6.28029305555702,1.62672374304857,0.330559316633832,1.07847488991633,0.542079236332762,1.62672374304857,0.593065884429191,0.346110751913234,0
"Hsf4",0.481856174425716,3.04261655212755,0.979820184058855,0.366232713209449,0.721901852995906,0.461920652783151,0.979820184058855,0.544894636476231,0.180587362215225,0.337483756283533
"Hsp25-ps1",1.14933000384767,5.6370917838365,2.93656826630943,0.146466746692238,1.97524653070036,0,2.93656826630943,0,0.145380737514695,0.323312851900466
"Hspa12b",0.637554080924907,6.04867068015339,1.81469498784942,0.283945362269515,1.27918997999592,0.225834508286754,1.81469498784942,0.0970206207548118,0.490720683792073,0.301479730564602
"Hspb1",3.79477567376843,8.74902595475792,4.0287152832833,4.20935980056661,3.53909105086003,5.73647095701393,4.0287152832833,5.32258198767788,6.25183590937259,0.831017067227122
"Hspb8",0.834439525859293,4.14531990047279,1.97375673411892,0.251397015458806,1.3308432529122,0.297049370117169,1.97375673411892,0.0310577811640387,0.767201112071331,0
"Hspg2",1.03099090335999,5.34628394548992,2.73473567761998,0.0796258561487362,1.7826547448446,0.0427385998097792,2.73473567761998,0.0317853063638716,0.0617843681238911,0.154876003915419
"Htra3",2.75526372887666,6.18758258990788,3.24971287708331,2.75166058182474,2.43616109787249,4.49087567939593,3.24971287708331,5.47973069738324,1.97398113780983,0.255655887169435
"Icam1",3.73997754755711,7.86559548413618,4.29154401226085,3.77305913301372,5.38144637140078,0.257342766131782,4.29154401226085,0.180747355456039,5.77335175861285,6.08354064048381
"Icam2",3.4853686615023,7.56573069675563,1.58029378602109,5.66235443195503,2.30629066598682,7.74792365798319,1.58029378602109,9.80383921841577,1.5990846139264,4.75584250623075
"Id1",5.37342347522874,8.35822309435542,5.89531768011191,5.2898659983468,5.52694111723276,5.69744986449935,5.89531768011191,5.83036975427136,5.31548816672125,4.61563932286288
"Ier2",9.57841096715138,11.5149808101961,9.1441860735647,10.2004289794203,9.90623999028744,9.16102361428841,9.1441860735647,9.63015882063132,10.6390755888724,10.446106560515
"Ier3",7.39312743667315,9.99512095187496,7.15900340580151,7.92323515308607,7.51704818087622,7.70284376891518,7.15900340580151,7.89400733408043,10.0021665503033,5.87937713867566
"Ifi35",3.68819682615733,4.07261602596534,2.04219574143166,5.1765001752683,3.4433888291048,4.45752361800381,2.04219574143166,4.59304957338966,4.779539609929,6.27360146286196
"Ifitm1",2.05470606656859,4.49618656814605,1.21694300717533,3.09293380623487,2.4943313165259,1.45610675458035,1.21694300717533,0.849544043577483,1.75002706361046,7.12790826404814
"Ifitm3",8.03953962480007,8.65304647927851,4.38119425351399,11.3172801814852,6.72695508083751,11.8025238343167,4.38119425351399,13.0833705568921,7.12533193286555,13.3899199796165
"Igfbp7",0.587571413580006,6.52690324469958,1.83602704592029,0.237589214172202,1.32583498259619,0.042179556565399,1.83602704592029,0.0438288673134705,0.352368567661665,0.355322276913217
"Il27ra",1.06822116347878,3.48934992131192,0.947303853768824,1.47666490420414,1.39513867154192,0.774480205763448,0.947303853768824,0.978349792208384,0.50975696895749,3.0415509738457
"Iqgap1",3.06635841107891,4.38920576534189,2.27264016201998,3.92621779828834,3.05609378651277,3.42529796720154,2.27264016201998,4.37294146039835,1.00784560287392,6.30852159917076
"Irf7",4.36658307273619,4.56186243233964,2.35690578551393,6.1494606190061,4.38399351700669,4.36752419089318,2.35690578551393,4.79536457477259,4.09296367446145,9.83087281663097
"Irx3",0.198080376151053,2.60894013544823,0.594274165528613,0.152768280357835,0.378174468972754,0.305536560715671,0.594274165528613,0.134298164660042,0.327700699553023,0
"Isyna1",6.89544772016141,9.7019114963345,6.26573533850991,7.7972540261281,6.83523628864093,7.76264510088598,6.26573533850991,8.19037488833975,7.45795175416161,7.6648112634406
"Itga1",0.549011545094625,3.60954003236983,0.751966667429809,0.753991873960739,0.988642523334077,0.10515847675493,0.751966667429809,0.0813847245252224,0.132578794067802,2.1825335331763
"Itga4",1.77984563122179,4.19324366010271,0.804714809440979,2.93475985389011,2.11361261065834,1.46533594499149,0.804714809440979,1.93525164902541,0.235562419733257,6.83336713388461
"Itga5",3.05243241642883,5.63751904006885,2.89880722906291,3.50999028332901,3.82103128931581,1.58505717189963,2.89880722906291,1.80624475234406,3.0631028631655,6.00137234067446
"Itm2a",3.50901770790007,11.7305544898743,5.85004450399813,2.48831135906106,4.66635139879338,2.38173425343704,5.85004450399813,1.2548675337732,4.75351454616974,1.7032407622978
"Itpripl2",4.27406711206115,5.39515051275815,2.81878942727237,5.68757051133846,3.77119961433353,5.93722358098636,2.81878942727237,6.61435111311881,4.54864185595638,5.71436244458411
"Jag2",1.39666900176346,6.03320081912581,3.07701976938199,0.505928557267532,2.19824993506022,0.351454389537951,3.07701976938199,0.0381429177141002,1.48482782904391,0.0883720529552734
"Jak3",2.86663821369499,5.36284864894828,2.83511534853034,3.20624702512073,3.41757930146035,1.97560283115358,2.83511534853034,1.96162215004851,4.13139850911057,3.77464539121754
"Jcad",1.72838929427523,6.73203419593229,3.51667378782181,0.789095975129104,2.60373226444733,0.572107351716236,3.51667378782181,0.528890389207908,0.915504010356815,0.974934643006829
"Kank3",1.37393096707485,5.67732458260753,2.22387895310565,1.16815068123949,2.22838083971856,0.100042221187828,2.22387895310565,0.114054263325403,1.27201620026211,2.32920086371377
"Kank4",0.148618245126457,2.86430287324782,0.559334662827743,0.128701958153003,0.442898063258552,0.0182699022935376,0.559334662827743,0.0062308719258121,0.0979230645673543,0.30644615521128
"Kcna5",0.757106012769279,4.38023904813156,1.95729742026566,0.159830160630234,1.31880714351542,0.118211162057973,1.95729742026566,0.157614882743963,0.322318654723994,0
"Kcnj2",2.65471991199923,7.04114755233723,3.1406550851629,2.77783009052326,3.71215428679227,0.843382291402872,3.1406550851629,0.731114201692013,3.79408260121492,4.21763664642909
"Kcnj8",0.571641780309381,5.72577514609689,1.56675944349019,0.345180495749608,1.17304863151044,0.206306280953335,1.56675944349019,0.0433425093066025,0.57283185797577,0.479734717255054
"Kcp",0.761452972741336,4.84309770570102,1.57498904996497,0.559814496790613,1.38980745721759,0.0538893236715526,1.57498904996497,0.0217190563890417,1.10531225560266,0.660031266460448
"Kctd12b",2.69240179666294,6.08850099394451,2.16039430838951,3.58242074856239,2.78145294994426,3.29653592445971,2.16039430838951,4.00890292691735,2.61750151851834,4.0355613645805
"Kdr",0.889869407033712,8.09749424814095,2.10796592892911,0.724988055513647,1.80224340794139,0.182747114814402,2.10796592892911,0.0187352109890004,1.67111377470795,0.626365749748923
"Kif26a",1.25796380640754,5.62146125801055,3.23720532781658,0.0715646566250104,2.08764763266758,0.0672076470931851,3.23720532781658,0.0370624981567921,0.0810881251584703,0.103443778253412
"Kitl",0.924660635286247,5.5114768750078,1.49186996271331,1.00170450375276,1.51135041439285,0.457967802673472,1.49186996271331,0.371571553754179,2.42323292078477,0.336335626719044
"Klf2",9.20023584119568,10.1493967845477,7.95083492487919,10.4121067608916,8.95535762165521,10.11094118077,7.95083492487919,10.8352699152636,9.90140194667005,10.4150157898668
"Klhl4",0.493448908279616,3.6837331021704,1.30567069503663,0.181540369103575,0.913612708503815,0.135569506135765,1.30567069503663,0.153867646353213,0.0613248442826621,0.334963161224922
"Klhl6",3.23014394296812,3.91031996811973,1.45968822553438,4.8643146988666,2.83671203231238,4.48212570355931,1.45968822553438,4.92831464399862,4.8040526497848,4.84777681378996
"Klk8",3.11103210665172,4.90734894733979,2.33414814497304,4.01534517820658,2.5973611715837,4.9727063882608,2.33414814497304,4.30263968020317,6.34892754775562,1.33700940626164
