"","other","preoligo"
"Atp5a1",8.5416219875182,9.50884019947235
"Atp5b",9.26797666614019,10.299668963391
"Atp5c1",6.25572588778496,6.32800944468084
"Atp5c1-ps",2.12107001956525,5.27713169210481
"Atp5d",6.97033639023566,7.14973494582286
"Atp5e",7.956272076815,6.98583013502465
"Atp5f1",6.08635953936067,5.80849800918024
"Atp5g1",5.1672263723291,3.98021658103695
"Atp5g2",4.25505994482969,2.61487766829919
"Atp5g3",8.43828124281357,9.05127606200155
"Atp5h",6.98314609834976,5.8895428992767
"Atp5j",6.21767547160558,6.48905256178902
"Atp5j2",6.59743375562836,6.26555894408875
"Atp5k",8.51336187143812,8.41033862883235
"Atp5k-ps2",3.15085420078073,7.21357781147704
"Atp5l",5.23737346360035,2.69241976867053
"Atp5l-ps1",0.451164489907939,1.14739228116349
"Atp5l2-ps",1.12457885184411,0.74076025597959
"Atp5s",2.12388331007552,3.37891912104118
"Atp6ap1",8.64640337021834,8.45167752382039
"Atp6ap1l",0.492950909731168,0.954402571088145
"Atp6ap2",5.2721827710006,5.08942065138668
"Atp6v0a1",4.04126574861005,5.42581015492624
"Atp6v0a2",2.31776043303191,2.93434896990964
"Atp6v0b",5.60283320712449,7.8919936085826
"Atp6v0d1",4.84501117368649,5.22404006432077
"Atp6v0e",5.46069832604961,5.11991870673899
"Atp6v0e2",4.62616704691432,8.91114037483048
"Atp6v1a",4.33843957185484,5.02908039243553
"Atp6v1b2",5.65124513951907,5.78982368173951
"Atp6v1c1",4.40386366347854,4.30948924763326
"Atp6v1d",4.17541731918826,4.58029500905543
"Atp6v1e1",4.70411441896557,4.96936565142654
"Atp6v1f",7.83912468458271,7.06760165136374
"Atp6v1g1",7.21479480892098,6.21962227512991
"Atp6v1g2",3.26066596968965,5.85570075216937
"Atp6v1h",2.9226798243988,3.09289498525932
"Atp7a",1.86043344098328,1.41248357327328
"Atp7b",0.48375040584146,1.59419912717579
"Atp8a1",1.88203692995595,2.05632171662422
"Atp8a2",0.58493754029239,0.460596283426314
"Atp8b1",0.490264189694098,0.212332137556078
"Atp8b2",3.35954196430145,5.29557206717379
"Atp8b4",0.982315426415777,0.00373175430796144
"Atp9a",1.80958089247493,5.1917059378724
"Atp9b",2.02496056055332,2.40538991347117
"Atpaf1",2.07377029887976,1.99868724736488
"Atpaf2",2.74836327030419,3.92304365612396
"Atpif1",6.84243993402846,5.94128574866127
"Atr",1.30034208299294,1.90719640890233
"Atraid",6.38216650879101,6.69322149293187
"Atrn",2.61074286576112,3.61492150871847
"Atrnl1",0.975527521116826,1.13523118119808
"Atrx",2.92142613224852,3.45115881538698
"Atxn1",0.668816497222689,0.56861016899918
"Atxn10",2.90386665267572,4.27698664569981
"Atxn1l",4.35278993565724,5.73628349351216
"Atxn2",2.01190771519798,2.76707323240898
"Atxn2l",5.22042337604552,7.30312617383007
"Atxn3",2.57044981883774,2.84156010005267
"Atxn7",1.73950949539019,1.60957516826447
"Atxn7l1",1.15204549263959,0.380859234873638
"Atxn7l1os2",1.34941031273849,0.620140466365342
"Atxn7l2",2.72091772960034,3.91021982039462
"Atxn7l3",5.42337313650032,6.53522035267502
"Atxn7l3b",7.23881009940002,9.3718150921186
"Auh",2.19386383325136,2.1033490596908
"Aunip",0.718350212955105,0.533218156837741
"Aup1",6.8920095300829,7.51116068400554
"Aurka",2.06828604245028,2.83623373216315
"Aurkaip1",7.19123933098049,7.43411785338587
"Aurkb",3.17215633060935,4.11606304800801
"Auts2",0.388600865737552,0.414510419603142
"Aven",0.927514510833903,0.69487554643096
"Avl9",3.12296983272229,3.77214447179283
"Avp",0.214958272056491,0
"Avpi1",3.28564581491643,2.85159713505558
"Axdnd1",0.26759621473003,0.0149904750584211
"Axin1",2.78913817165186,3.563046267156
"Axin2",1.34337324730086,4.0548599696476
"Axl",3.15043150436074,4.52269230956551
"Azi2",3.65636430337983,4.24985598772977
"Azin1",5.00775329989561,5.62371610485335
"Azin2",1.04516808069199,2.33071199340325
"B130011K05Rik",0.252061971484498,0.176073804080384
"B130034C11Rik",0.666278441234232,0.568974125556102
"B130046B21Rik",0.399456023357901,0.475758895440778
"B130055M24Rik",1.4559521331024,1.78107379513847
"B230112G18Rik",0.521659073365416,1.57241132581861
"B230112J18Rik",0.305229780028076,1.21598422901468
"B230118H07Rik",1.24646370486409,1.67772247245955
"B230206H07Rik",0.206115154473931,0
"B230206L02Rik",0.370328115325738,0.225100615856881
"B230208B08Rik",0.365816666118429,0
"B230208H11Rik",1.03814358978222,0.355386440222496
"B230209E15Rik",0.325485629357768,0.749119220760399
"B230217C12Rik",2.13987683895829,4.74579833133357
"B230217O12Rik",0.572190059409637,0.362934507428571
"B230219D22Rik",5.59496492052045,6.10634402517486
"B230220B15Rik",0.493799481768972,0.0638030066041551
"B230303A05Rik",0.350245681850709,0.0120717876646741
"B230303O12Rik",0.976832945801386,0.781165269209044
"B230307C23Rik",0.705936463484701,0.598870565577104
"B230311B06Rik",0.801629848025986,1.38543033616835
"B230317F23Rik",1.3044988413982,0.910247627252913
"B230322F03Rik",0.652461515379845,0.922524248483238
"B230334C09Rik",1.22187058218379,4.65333097030105
"B230354K17Rik",3.1947309233147,5.76592228924538
"B230359F08Rik",0.248174614450858,0.193187394693445
"B230369F24Rik",1.61051699596443,2.06197131199237
"B230377A18Rik",0.846444589418128,0.494119215738569
"B330016D10Rik",3.58160224458431,3.94142582730383
"B3galnt1",2.0433061409801,3.34742483908397
"B3galnt2",1.28401235127312,1.71343344269216
"B3galt1",0.47238209638545,0.515383382675467
"B3galt4",5.32435428388361,2.35537888564517
"B3galt5",1.1539744652226,1.76574868764104
"B3galt6",4.69101481157511,5.09034339147212
"B3gat1",2.0570295443621,7.08022944747928
"B3gat2",0.498742426479556,2.26509473523809
"B3gat3",5.4236917030316,6.24483031347211
"B3glct",1.55456727856244,3.22652872334823
"B3gnt3",0.851206827887914,0
"B3gnt5",1.81223144134141,4.74952318479813
"B3gnt6",0.98765334587959,1.05125155144815
"B3gnt7",1.35592713407926,6.53703049090963
"B3gnt8",1.62604021336362,0.378896063088134
"B3gnt9",1.81449242063193,2.88137669282402
"B3gntl1",1.47000371357256,1.83885802732262
"B430212C06Rik",0.576266077369688,0.182146584088355
"B430306N03Rik",2.84378640221129,0.154517506703705
"B430319F04Rik",0.540168695599117,1.23196307202625
"B4galnt1",3.8275485849932,5.91683643795722
"B4galnt4",1.39657279058116,5.06906384108883
"B4galt1",3.7124000983936,1.93354212584329
"B4galt2",1.69188454548594,5.36751431739077
"B4galt3",3.7875728254609,5.68103461147285
"B4galt4",2.49554256625355,3.53656752657243
"B4galt5",2.89870537094476,2.65511365606268
"B4galt6",2.20559878936236,3.71573037142468
"B4galt7",3.65835017168579,4.08926870306967
"B4gat1",7.12310668691872,8.69023595583974
"B630019K06Rik",3.21062061422966,5.3272622319131
"B830012L14Rik",0.319952085669211,0.0374208961242517
"B930036N10Rik",1.76492787781846,0.0369783015984992
"B930082K07Rik",0.943202404637392,0.717961242904689
"B930094E09Rik",0.69713156630831,0.970822277076226
"B9d1",2.06321464589266,7.40385568362298
"B9d1os",1.46824527541443,7.97412707082086
"B9d2",4.94769458604564,4.64827263685395
"BB014433",0.138568978948714,0.155932195756713
"BB187690",0.426529555629432,0.106137810401898
"BB218582",0.405657679591155,2.47081139710983
"BC003331",3.20419534412592,3.45600407669157
"BC003965",5.4524207888327,5.56324036911909
"BC004004",3.61022642572804,4.15707485856408
"BC005537",6.28378650955131,6.85867738905324
"BC005561",2.95946058458321,4.25213867233523
"BC005624",4.87394647736472,4.72826038814862
"BC017158",1.67992325006494,2.80816442999103
"BC017643",4.62248778064912,5.57048676482149
"BC018473",0.691412613920211,0
"BC022687",2.17125607277832,3.58731938406359
"BC022960",2.45011598026623,5.49263372174468
"BC024063",0.653564986940415,0.993170494017781
"BC024139",0.539264006702207,0.056629120403459
"BC024386",0.23953547145706,0
"BC024978",2.03900848122945,2.49140926449673
"BC025920",0.387609173716088,0.0183955893346807
"BC028528",1.84721824279131,0.150214714337243
"BC029722",4.34300704849705,6.85479944617181
"BC030336",1.86965565421998,2.85806393955125
"BC030343",0.73832979886533,1.37288805029672
"BC030499",0.593433723156133,0.62767972188465
"BC030500",0.561883589241941,2.28874144904389
"BC030867",0.6108984703785,1.73350616823793
"BC031181",7.40797581976773,7.47052883681354
"BC034090",1.08776008371119,2.41098932235738
"BC035044",2.02249135933736,0.5546175582938
"BC037032",1.02138066770789,1.52308068095165
"BC037034",5.73575324382706,6.45722558126651
"BC043934",2.03019369713199,2.9398586527506
"BC048403",2.01954005269778,2.11281138661889
"BC048502",1.23860807741368,2.12830645371997
"BC048507",0.561702336077413,0
"BC048671",0.164459085946464,0.0321335207899877
"BC049352",0.939603802972182,0.145000615687504
"BC049715",0.612092140977047,0.0302977883086907
"BC049739",0.233994638214797,0
"BC050972",0.497949556829528,0.317678401209161
"BC051019",0.364175269264304,0.144615995604966
"BC051077",1.19653005174203,0
"BC051142",0.426117267337753,1.28026023343544
"BC051226",3.51188374130963,3.63514873137553
"BC052040",0.558105207914342,0.621158441699405
"BC055324",0.630708833076858,1.28870102311237
"BC064078",1.64945016234551,0.708867604924404
"BC067074",0.329382267597627,1.01881070360217
"BC106175",0.665038337812198,0.154574033824915
"BC147527",1.51161085144281,0.292687706390725
"BE692007",1.28299688953196,0.113655912079216
"Baalc",1.61234657822602,5.29025681927963
"Babam1",5.54932617667385,6.04146945114537
"Babam2",1.24639611202918,0.661197625193509
"Bace1",2.80914293205767,4.81574121984414
"Bace2",0.628880342052618,0.148454410719411
"Bach1",4.4059500097702,4.46278611539889
"Bach2",1.03028937006873,0.822272320359718
"Bad",4.59971103427844,4.22599384807507
"Bag1",5.99676736081515,5.41017842205672
"Bag2",1.81495147516017,3.35088586015376
"Bag3",3.77195154251243,2.84306191032461
"Bag4",1.03265274542135,1.38407630447548
"Bag5",5.76251228663524,5.51955539019319
"Bag6",5.75937078843415,7.64201473297851
"Bahcc1",1.40083710992081,3.04182046854938
"Bahd1",2.6401334680221,3.89945187731846
"Baiap2",2.87230832644155,3.35407475779576
"Baiap2l2",0.328335069335664,1.09024031937488
"Baiap3",0.735731158410849,0.753765912663576
"Bambi",2.93682691523316,3.95752471407037
"Bambi-ps1",3.05564598885021,5.58103951669622
"Banf1",7.07306102033134,8.03419024057853
"Bank1",0.58640748155039,0.061898236108152
"Bap1",5.91398227155537,7.00579918402057
"Bard1",0.546878076951261,0.928109295315757
"Barhl2",0.424559664922106,0
"Barx2",0.481945226183055,0.792249466617374
"Basp1",2.61444260706197,5.60856014628976
"Batf",1.58672563376802,0.400211796067309
"Batf2",0.908115556395748,0.321699145256084
"Batf3",2.80017655394748,1.16143624574
"Bax",5.93763704689345,5.8947704891189
"Baz1a",1.83629049829278,0.693486856985519
"Baz1b",3.48234814246411,4.45725668791648
"Baz2a",3.05667406769457,4.11903685703805
"Baz2b",1.75842821165355,1.25778604971185
"Bbc3",4.21316914191615,4.02872206142072
"Bbip1",4.82124405114339,4.76078539772068
"Bbof1",0.496276888683436,1.05087876317765
"Bbs1",1.62089161575901,3.9084706384048
"Bbs10",2.13171948090344,2.61318970588739
"Bbs2",1.83160589779777,3.02283289382388
"Bbs4",1.25163410389796,2.25017400396258
"Bbs5",1.40532293846186,2.15854884749491
"Bbs7",1.25873335480652,2.526860400485
"Bbs9",0.714815928390476,0.633637517994571
"Bbx",1.58295936455566,1.00037211396826
"Bcam",3.07006023386362,4.05509747367191
"Bcan",3.55244694011963,10.8754960169023
"Bcap29",2.696407720129,2.7520519687827
"Bcap31",5.43770331205654,4.63928696320855
"Bcar1",1.92106734538792,3.47038790399235
"Bcar3",0.539521881643038,0.295862657508789
"Bcas1",1.36348494872728,5.40516826270104
"Bcas2",5.8572520555809,6.63876410398273
"Bcas3",0.801972212879144,0.711063456550931
"Bcat1",0.992914838661416,3.90028267738295
"Bcat2",3.36028490717972,3.13540442568296
"Bccip",3.08751431705566,4.6714044912222
"Bcdin3d",2.96929951711994,3.3993919153393
"Bche",0.561297192206502,0.611653920132278
"Bckdha",1.93422443029825,2.94319868579657
"Bckdhb",0.684843716076955,1.19143185421267
"Bckdk",5.75226568460267,5.98193468854187
"Bcl10",5.43064420521635,4.78317680109729
"Bcl11a",0.816329363956292,0.335677040127259
"Bcl2",1.0996119323069,0.797572709896689
"Bcl2a1a",1.48567322497046,0.632304120965486
"Bcl2a1b",0.554547054724602,0.309521967912397
"Bcl2a1c",0.338070822430104,0
"Bcl2l1",3.64862405054097,2.83438380050617
"Bcl2l10",0.217300474157852,0.126949813225733
"Bcl2l11",3.04959407930472,1.74241254281547
"Bcl2l12",1.43980830064605,0.920697081265588
"Bcl2l13",2.55760296904386,4.1616063798091
"Bcl2l15",0.330520787625694,0.415167348963546
"Bcl3",2.22905315599154,0.798283622854617
"Bcl6",3.24192074370893,4.3239253331284
"Bcl6b",1.47779308257574,3.72063493213548
"Bcl7a",1.90973842323853,4.5826917856519
"Bcl7b",4.4999268549821,4.67201617013959
"Bcl7c",2.17022197154159,2.97275895343105
"Bcl9",1.30013081240236,2.37021320223243
"Bcl9l",2.38569572279263,4.19432966651383
"Bclaf1",4.51757729928303,5.15577750468968
"Bclaf3",1.83690129430678,1.89721727738184
"Bco2",1.47743289541801,1.74779129233775
"Bcor",1.95898694757806,1.51705025611365
"Bcorl1",1.28426248832708,1.40696641877965
"Bcr",1.64421175951049,2.51834387136189
"Bcs1l",4.64766683743741,5.55788051520931
"Bdh1",1.68796530537871,4.04712210280042
"Bdkrb1",0.394911706536079,0.97923822287981
"Bdkrb2",0.658981013903495,1.61433995471865
"Bdnf",0.317178080030209,0.0890443839933141
"Bdp1",1.82744774034514,2.11685707906119
"Bean1",0.344748019954452,1.65034625421211
"Becn1",2.17415673382932,2.95294194460405
"Begain",0.973780406775099,2.28534677957799
"Bend3",1.38498943078356,2.1992608074184
"Bend4",1.24882402921386,2.88277041048225
"Bend6",1.36958018333054,2.82462427565119
"Bend7",0.440412549072808,1.8821990146626
"Best1",1.27072795676112,0.154221725443556
"Best3",0.298485122822416,0.00346387968658172
"Bet1",4.5659208781042,4.81370507563907
"Bet1l",1.23371309556202,2.29403690364791
"Bex1",2.16910454126522,6.91808362921872
"Bex2",3.1761376408576,9.08597086048964
"Bex3",6.18875109276776,9.42986504284351
"Bex4",1.8927433960588,6.92836111671433
"Bex6",0.974854650627602,0.286682946420973
"Bfar",3.11902792073765,3.92874485848808
"Bfsp1",0.533327335748261,0.168922290958529
"Bglap",0.270135095266213,2.5687140305867
"Bglap2",0.129058511357378,1.40347648003754
"Bglap3",0.255931932284717,0.0329172799813873
"Bgn",1.75795760947008,5.63789857774191
"Bhlha15",0.475985675478452,0.910995545127984
"Bhlha9",0.520360915053712,0.735446249589286
"Bhlhb9",1.28322366112383,3.38013617453066
"Bhlhe22",1.26276063143962,3.52181995631975
"Bhlhe40",6.30332875533744,6.53052933535485
"Bhlhe41",4.01049357691554,5.38058940404908
"Bicd1",0.761248866341021,2.1415985689086
"Bicd2",3.76682152281468,4.64605259254226
"Bicdl1",0.830561824360455,1.96997334149736
"Bicdl2",0.532136729634569,0.169556566075769
"Bicra",1.64009687329888,1.53958043006824
"Bicral",0.930261645321805,1.16091796813932
"Bid",3.18642475674314,2.28461412182936
"Bik",0.438640158429921,0.111199955057598
"Bin1",4.62761986064387,4.37749154042693
"Bin2",4.10866904516731,3.01891540311872
"Bin3",3.29052162874683,2.04326611350749
"Birc2",4.16422440404599,4.73463301108533
"Birc3",3.53459899718777,1.74260754026797
"Birc5",2.94664781104263,4.69572251265799
"Birc6",2.10064207589384,2.56715474524578
"Birc7",0.379981311962914,0.752224668530032
"Bivm",2.29839734033881,3.03357804791155
"Blcap",4.09892942664429,5.4514432256209
"Blk",0.549307923374206,0.006058745888421
"Blm",0.756622172460488,1.19406913240452
"Blmh",3.12731539207101,3.61278020169699
"Blnk",1.89600112745792,2.07583021950445
"Bloc1s1",1.82728603272026,2.70884762365717
"Bloc1s2",3.82911663708956,4.20233252108174
"Bloc1s3",4.23946821237499,4.67596316663759
"Bloc1s4",6.39293611378437,6.19199678341805
"Bloc1s5",2.04620081491317,2.23760849537634
"Bloc1s6",4.54711082390042,4.78420714186529
"Bloc1s6os",0.535496314791479,0
"Bloodlinc",0.172446315600543,0
"Blvra",3.14671144122737,3.49228650446406
"Blvrb",3.84074941024745,2.97777556249323
"Blzf1",2.87902042200559,3.23379544811228
"Bmf",2.65614191462185,1.79292721100953
"Bmi1",4.47289389560076,6.12648393437206
"Bmp1",2.32735346566158,4.65091879805919
"Bmp15",0.293644126720534,0.531329740219788
"Bmp2",2.00400065056644,3.53386585749237
"Bmp2k",2.42935090470954,1.30865846887976
"Bmp3",0.292364527835864,0.792945745792818
"Bmp4",1.01752163250379,5.25336244003771
"Bmp5",0.245948017533851,0.0612263334296685
"Bmp6",0.446168214903424,0.7207362117499
"Bmp7",0.801666678294913,4.04821432258336
"Bmper",0.305784473489216,0.851009855791422
"Bmpr1a",1.64398192844104,3.35282809757084
"Bmpr1b",0.408118296569409,0.257908390613282
"Bmpr2",2.6019912399108,3.03640549849925
"Bms1",2.54953602820573,3.54512617310787
"Bmt2",2.65658046366155,2.93503992069623
"Bmx",0.779857132319099,0.0208366487495487
"Bnip1",3.34514637860334,4.13451139842971
"Bnip2",4.97675232480527,4.78705257232519
"Bnip3",1.5408475831452,1.18731466127634
"Bnip3l",5.25872189372946,5.20169610594465
"Bnip3l-ps",3.34445441860028,7.65868256437478
"Bnipl",0.766804463759588,0.237136285930177
"Boc",0.595754745163546,1.81431446158139
"Bod1",4.70394938891759,5.95739105726299
"Bod1l",2.47382881398428,3.00690053147037
"Bok",1.66161124161511,4.5222626756685
"Bola1",2.22643046859605,1.87623735134551
"Bola2",5.54558551207831,5.16325135878214
"Bola3",3.68316937286062,3.43716141836007
"Bop1",3.11931427758133,4.68784724280821
"Bora",1.48521932178117,2.31359946008476
"Borcs5",1.4411117257498,1.82136532208172
"Borcs6",6.15208907165234,5.69713917234247
"Borcs7",2.95418293332149,3.87328563040421
"Borcs8",0.366239873567709,0.619744734422785
"Bpgm",3.28367160405543,5.59516184890267
"Bphl",1.85738690793726,2.58322532159357
"Bpifa2",0.179086769929951,0
"Bpnt1",3.52746554882225,4.04993397487623
"Bptf",2.45197767040377,3.47561733348999
"Braf",2.2642860183673,2.62974782248788
"Brap",3.74435202520343,4.26403985073171
"Brat1",3.85471684279182,4.43403182739107
"Brca1",0.966484875525052,1.73045069031622
"Brca2",1.16932701951399,1.71788394026338
"Brcc3",2.30118376011161,2.85627479815798
"Brd1",3.19948411266242,4.04286104970677
"Brd2",7.38434800545814,8.22910051291089
"Brd3",2.28459782455258,3.60159635155692
"Brd3os",3.20013536368618,5.66254489808152
"Brd4",3.07765011201142,3.3174909217693
"Brd7",3.89641322007043,4.82263325528151
"Brd8",4.07614565514211,5.37241232897404
"Brd9",3.03257784358239,5.22629330303965
"Brdt",0.92162493200548,2.17415176973081
"Brf1",3.32484900811351,3.429627819132
"Brf2",3.15697327831109,4.06808485991672
"Bri3",1.81361392925989,1.27085266455729
"Bri3bp",3.61851680286953,5.38743756998701
"Brinp1",0.537296277497223,3.76261825870238
"Brinp2",0.709554617074656,3.16136853204084
"Brinp3",0.311810768143056,2.42510725542532
"Brip1",0.446965043497942,0.364832199432703
"Brip1os",2.19123037754076,3.20806619164391
"Brix1",4.32433003276013,4.37170837298533
"Brk1",6.75929575202612,6.42140056677419
"Brms1",4.72569205175269,4.37839625092766
"Brms1l",2.54416396864403,4.0994632130733
"Brox",4.01692834861756,4.54723359972034
"Brpf1",0.784877037632807,1.11288120289314
"Brpf3",2.15535926540033,3.27629699394121
"Brs3",0.21410576621554,0
"Brsk1",2.12453285553233,4.34598242773193
"Brsk2",1.45180025741925,3.878271492759
"Brwd1",2.67217637049466,3.62861189176335
"Brwd3",1.31280455121689,1.82809240367529
"Bscl2",5.35612356824809,6.37925946987424
"Bsdc1",4.13730523002071,4.80066417523193
"Bsg",8.35497950062572,9.10991810438977
"Bsn",1.00531416405518,3.0209214671753
"Bsph2-ps",0.193720073249414,0
"Bspry",0.96214199143738,1.63364154187641
"Bst1",2.01794567658625,0.0324560688376606
"Bst2",5.33812289117922,2.52088647217743
"Btaf1",2.58017660734153,2.67366551124459
"Btbd1",2.17450009284919,2.52469916745438
"Btbd10",2.22487006840317,2.78819622655005
"Btbd11",0.2296651924398,0.644516713344244
"Btbd17",2.44218355331177,5.57286091535227
"Btbd19",3.16646389672485,2.1204088019357
"Btbd2",3.62143944938487,5.26719947549805
"Btbd3",0.759284606789556,1.46851538831782
"Btbd7",2.21994002494694,2.3999590168049
"Btbd8",0.936197076863873,1.8091462992188
"Btbd9",1.67353068766001,1.76380618923644
"Btd",3.05836374899568,4.27178448409528
"Btf3",7.06131145352875,5.86332167201297
"Btf3l4",3.04230825984417,3.78935234717801
"Btg1",8.12097941858428,7.52068499661071
"Btg1-ps2",0.127807221514264,0
"Btg2",8.11236756515999,7.30024518443059
"Btg3",2.47958278575918,2.37890295413547
"Btk",2.63025338686152,0.962279049257882
"Btla",0.985246542492939,0.122658303742518
"Btn1a1",0.17074695535825,0.352120239207645
"Btnl2",0.404469517506092,0.0363980363401408
"Btnl7-ps",0.445504098969662,0.0441276555104282
"Btnl9",0.220214030427118,0
"Btrc",1.21832357263204,1.5291519705281
"Bub1",1.04914070136104,2.65327756976914
"Bub1b",1.20624946490641,2.39938496875256
"Bud13",2.11200970105922,2.99954227059215
"Bud23",4.35847423099506,4.86670232074895
"Bud31",4.33597307284196,6.01013008556732
"Bves",0.203165578866504,1.36719776312599
"Bvht",0.698915571875117,0.350551950627981
"Bysl",3.74387201438718,4.30438871180075
"Bzw1",6.62232992658671,7.14580279896968
"Bzw2",2.61196125197305,3.98480715825843
"C030006K11Rik",3.2925262011141,5.04234203556029
"C030010L15Rik",0.516961429578219,0.74503818535339
"C030014I23Rik",0.292504136508193,0.597320932391872
"C030018K13Rik",0.595822758611057,0.590862754427959
"C030034L19Rik",0.512770053942967,0.228865109962791
"C030037D09Rik",1.35784239283457,1.69229170355357
"C130013H08Rik",1.97239289225265,2.59991747715576
"C130036L24Rik",1.06720846732971,0.751406466358821
"C130046K22Rik",0.857671493528975,1.03338947592614
"C130060C02Rik",0.32530026684788,0.58869134413849
"C130071C03Rik",0.828967319265918,2.68213173467671
"C130073F10Rik",0.184823799403529,0
"C130074G19Rik",1.28066737494096,1.80872301898443
"C130093G08Rik",0.647648947839465,0
"C1d",4.97105521304921,4.60048888847226
"C1galt1",3.01441911242956,4.83491413186384
"C1galt1c1",5.93680710498685,5.43079323367702
"C1qa",8.28145350854093,8.70752770396828
"C1qb",7.39767079377795,7.01944986996758
"C1qbp",6.1884874784884,6.78698520866963
"C1qc",8.21815680790589,7.64009169574935
"C1ql2",0.849402283866707,7.05247778479874
"C1ql3",0.810544600378788,5.80674353056786
"C1qtnf1",0.168938387546364,0.410814655725161
"C1qtnf12",2.71934930969129,3.19793751392189
"C1qtnf2",0.219932718075205,1.54648196816679
"C1qtnf4",1.85217523456172,6.23249984034618
"C1qtnf6",2.30764219599919,6.25522617151278
"C1ra",1.90770912622673,0.556787917376565
"C1rb",0.256684119171879,0.0126689907035825
"C1rl",1.6070916813679,0.294250535064271
"C1s2",0.393071296571479,0.473190181124706
"C230004F18Rik",0.522502924702224,2.19588074394089
"C230021G24Rik",0.390745350719455,1.58189086579825
"C230034O21Rik",0.455481314295737,1.41228253116139
"C230035I16Rik",1.05810294389338,3.73883920754918
"C230037L18Rik",1.06243157574532,0.949167850389518
"C230062I16Rik",0.442080922508837,0.855048672728152
"C230072F16Rik",0.311963895818999,0
"C2cd2",1.81875952487954,1.85267913061563
"C2cd2l",4.17914886320847,5.06067806257476
"C2cd3",1.38574416465746,1.71928583502349
"C2cd4b",0.54914431827119,1.21205707559566
"C2cd4c",0.820327522491601,3.73241518212987
"C2cd4d",0.384074973049949,2.4698207882526
"C2cd5",1.74700767062478,2.91845271599339
"C3",2.73200042508661,0.385093630306723
"C330007P06Rik",2.4636948170972,2.97090208744904
"C330011M18Rik",2.37050938544939,3.26398318302103
"C330013E15Rik",2.83693989351355,3.50919427574599
"C330018D20Rik",2.40952943759281,2.31107005545471
"C330027C09Rik",1.43775170218911,3.02181470811859
"C3ar1",4.61412302495179,4.43431234061125
"C430042M11Rik",0.917251005316266,0.30825671027419
"C430049B03Rik",1.6215188001036,6.04302306023938
"C4a",1.3290668656949,1.17416204752716
"C4b",2.32729252338402,0.878552447964567
"C530005A16Rik",0.935837749637543,1.12262697931099
"C530008M17Rik",0.698878885219461,2.11900786253244
"C5ar1",4.05701137565742,2.45161140860515
"C5ar2",2.45191835542135,1.25401964928044
"C630043F03Rik",1.27451665384584,1.29972950025165
"C730034F03Rik",1.89398606062136,1.60613678820421
"C77080",0.923399719378439,3.21389242595076
"C78283",0.231738224155433,0
"C78859",0.633765012412277,0.763923866788779
"C87436",1.4756328573434,1.66134763773172
"C87499",0.276811201683835,0
"C8g",1.32063574051802,1.54181744263682
"C920006O11Rik",1.66657003220719,1.58888709888499
"C920021L13Rik",0.724937790068097,0.663020359299468
"CAAA01098150.1",0.215557310807206,0.67258462168608
"CAAA01118383.1",2.77000329234171,2.24660138714702
"CAAA01147332.1",3.56717032387512,4.59802889059247
"CK137956",0.261558697236944,0.628223301259296
"CR974586.6",0.225946950724166,0.600707675274075
"CT009489.1",0.137177246445838,1.45045352327765
"CT009518.1",0.903750430896213,0.0470542814769761
"CT009530.1",1.15344884182228,0.206490706949037
"CT009550.1",0.404735049745009,0
"CT009550.3",0.211583014089615,0.0234523621383817
"CT009713.2",0.300089254056908,0
"CT010467.1",9.97516611142105,14.140241484954
"CT010522.1",0.375938809283898,0
"CT010577.1",0.186823627365886,0
"CT025525.1",0.130881759702041,0
"CT025525.2",1.52996325415563,2.65978147195108
"CT025533.1",0.755413000533504,1.87409130098112
"CT025553.1",0.23016539018326,0
"CT025624.1",0.604829173315961,0
"CT025630.3",0.339675288168946,0
"CT025678.1",0.602953055134638,0.0852483502926545
"CT025679.1",0.458514165621616,0.335288812580267
"CT025686.1",0.23925353838796,3.19940261513233
"CT030170.4",0.536647577296501,1.53820989925013
"CT030238.1",0.274940151013588,0.0100811505454756
"CT030662.3",0.171203796797374,0
"CT030704.2",0.261323262360698,0
"CT573014.1",0.146363766236446,0.413205767831715
"CT573019.1",0.132269452630992,0
"Caap1",1.50975107836686,1.33379811006937
"Cab39",3.71135949025654,4.68518083138825
"Cab39l",1.48236370691954,1.30694352609951
"Cabin1",2.40987158481965,3.06236389019617
"Cables1",1.46916279185317,2.11331485139219
"Cables2",3.5092374148576,4.0707438331987
"Cabp1",0.907018781667212,2.77225861866233
"Cabp4",0.822726400203725,0.805253802425437
"Cabp7",0.475306774981815,2.43765836750732
"Cabyr",1.56393870780452,1.60159556735582
"Cacfd1",4.41080770021819,5.45244069697606
"Cachd1",0.592475854035872,1.30408578366069
"Cacna1a",0.656607555881411,1.90505793278147
"Cacna1b",0.508066317687564,1.47162751732755
"Cacna1c",0.321122738243875,1.43940750945682
"Cacna1d",0.623073172418605,1.60735563121788
"Cacna1e",0.403593637321774,1.82024597966815
"Cacna1f",0.378407817719234,0.0606056884795417
"Cacna1g",0.740692719100392,3.75931580104315
"Cacna1h",0.871899711994507,3.01198915962113
"Cacna1i",0.284698922692411,0.889507954802031
"Cacna2d1",0.625189267373809,1.19306567897991
"Cacna2d2",0.563365083161824,1.26065027247023
"Cacna2d3",0.254201806247019,0.633209711781646
"Cacna2d4",0.278314359237418,0.0557012035102635
"Cacnb1",1.75669831243808,3.9934286241899
"Cacnb2",0.503797015104875,0.397103729728245
