"","Gene","modulesA1"
"2955","PDK1","turquoise"
"2956","CDKN2A","black"
"2957","NQO2","turquoise"
"2958","CDON","turquoise"
"2959","SPTLC1","turquoise"
"2960","ATP6AP2","tan"
"2961","RTN2","brown"
"2962","ANXA5","yellow"
"2963","HDAC4","salmon"
"2964","CD22","greenyellow"
"2965","BARD1","blue"
"2966","TNNC2","brown"
"2967","FCN2","yellow"
"2968","PDE7B","turquoise"
"2969","LGR4","blue"
"2970","JPH3","brown"
"2971","CDADC1","brown"
"2972","EIF4EBP2","purple"
"2973","HPCAL4","turquoise"
"2974","SPOP","black"
"2975","BMPR1A","blue"
"2976","PTH","red"
"2977","EPS8","blue"
"2978","MYOZ1","turquoise"
"2979","RELB","turquoise"
"2980","MAT2A","green"
"2981","NDUFV2","black"
"2982","CYR61","brown"
"2983","CDH18","brown"
"2984","SUB1","turquoise"
"2985","PCMT1","turquoise"
"2986","PCCB","turquoise"
"2987","HTRA1","royalblue"
"2988","BDKRB2","blue"
"2989","CLDN7","blue"
"2990","ST8SIA4","yellow"
"2991","GPSM2","brown"
"2992","CD83","brown"
"2993","PICALM","cyan"
"2994","COX7A2L","turquoise"
"2995","IRF7","blue"
"2996","CD79A","turquoise"
"2997","PTPN6","yellow"
"2998","ACP2","turquoise"
"2999","JAG1","salmon"
"3000","RAB27A","yellow"
"3001","HBEGF","red"
"3002","DGKE","tan"
"3003","IFIT3","brown"
"3004","HK2","yellow"
"3005","CD47","turquoise"
"3006","XBP1","lightcyan"
"3007","CYP27A1","green"
"3008","HAP1","purple"
"3009","CYP51A1","red"
"3010","PLXNA2","brown"
"3011","BRAP","turquoise"
"3012","GPT","red"
"3013","GABBR1","turquoise"
"3014","TIE1","blue"
"3015","ELL","lightgreen"
"3016","ADCY8","purple"
"3017","SEMG1","turquoise"
"3018","NDOR1","brown"
"3019","SPA17","turquoise"
"3020","TSGA10","brown"
"3021","CDC42EP2","red"
"3022","NEUROG3","brown"
"3023","RPS6KA5","green"
"3024","ATXN7","blue"
"3025","DPYSL4","magenta"
"3026","TRIM44","turquoise"
"3027","SLC45A2","blue"
"3028","CBR1","red"
"3029","ENTPD1","blue"
"3030","SEC24D","yellow"
"3031","RGS9","green"
"3032","TUBB1","brown"
"3033","DPYD","blue"
"3034","CLSPN","turquoise"
"3035","SLC6A9","brown"
"3036","CCNG2","salmon"
"3037","GNAI3","blue"
"3038","SNPH","brown"
"3039","MBNL2","turquoise"
"3040","GPR132","turquoise"
"3041","OVOL2","turquoise"
"3042","ABHD2","grey60"
"3043","ITGA4","turquoise"
"3044","CHST1","brown"
"3045","GSR","turquoise"
"3046","NUP50","turquoise"
"3047","SGCD","blue"
"3048","AGA","turquoise"
"3049","BCL11B","turquoise"
"3050","RALB","tan"
"3051","PAFAH1B1","turquoise"
"3052","WNK1","green"
"3053","BRCA2","pink"
"3054","GALE","turquoise"
"3055","SSTR2","grey"
"3056","PIN1","turquoise"
"3057","ZBTB7A","magenta"
"3058","RANBP3","blue"
"3059","CTBP2","green"
"3060","PLSCR2","green"
"3061","ERCC4","turquoise"
"3062","RHD","turquoise"
"3063","CD58","blue"
"3064","OTUD4","blue"
"3065","HCRTR1","turquoise"
"3066","COX6C","black"
"3067","ITGB6","red"
"3068","CHCHD2","black"
"3069","RAB23","turquoise"
"3070","SLC27A2","turquoise"
"3071","SET","black"
"3072","MYO5A","brown"
"3073","BAI1","midnightblue"
"3074","BAG5","blue"
"3075","FBXO3","turquoise"
"3076","PGM5","red"
"3077","FGFR2","red"
"3078","LMAN1","blue"
"3079","SPI1","yellow"
"3080","ROCK1","black"
"3081","HAND1","turquoise"
"3082","MORF4L1","turquoise"
"3083","EIF2AK2","purple"
"3084","RPL14","lightyellow"
"3085","F2RL3","turquoise"
"3086","PCK2","turquoise"
"3087","FPGT","blue"
"3088","SNX7","blue"
"3089","LDHC","brown"
"3090","PRKAA2","turquoise"
"3091","LAP3","lightcyan"
"3092","LAT","green"
"3093","ICAM1","blue"
"3094","SPAM1","salmon"
"3095","ATP2A2","midnightblue"
"3096","RBBP6","green"
"3097","IL22RA1","turquoise"
"3098","SLC30A9","turquoise"
"3099","PVR","brown"
"3100","TUFM","darkred"
"3101","TLR3","blue"
"3102","NEU3","turquoise"
"3103","PON1","brown"
"3104","ZNF157","turquoise"
"3105","HHLA3","brown"
"3106","LCK","green"
"3107","NISCH","brown"
"3108","NCKIPSD","magenta"
"3109","EPHB6","brown"
"3110","AP1S2","turquoise"
"3111","SGTA","turquoise"
"3112","GALNT2","black"
"3113","CYP4F2","red"
"3114","CD2BP2","turquoise"
"3115","HADHA","grey60"
"3116","DPYSL2","green"
"3117","TRPV5","turquoise"
"3118","SLC22A4","turquoise"
"3119","DST","brown"
"3120","DYNC1LI1","turquoise"
"3121","DNASE1L1","cyan"
"3122","AP3B2","brown"
"3123","C1RL","blue"
"3124","SOX15","magenta"
"3125","APOL1","pink"
"3126","TEAD1","grey60"
"3127","ADRB1","midnightblue"
"3128","NINJ1","yellow"
"3129","ABCE1","turquoise"
"3130","RPL13A","lightyellow"
"3131","PLCB4","tan"
"3132","ZNF593","turquoise"
"3133","SLC2A8","blue"
"3134","HCN4","yellow"
"3135","TRIM25","turquoise"
"3136","BIK","turquoise"
"3137","SNRPN","brown"
"3138","ID2","brown"
"3139","UNC93B1","blue"
"3140","MAP7","red"
"3141","KL","cyan"
"3142","FOXE3","turquoise"
"3143","SLC39A1","blue"
"3144","CLDN4","turquoise"
"3145","CHRM4","blue"
"3146","DLG1","tan"
"3147","NHLH2","brown"
"3148","LIF","blue"
"3149","CA1","turquoise"
"3150","GUCA1A","turquoise"
"3151","AIPL1","turquoise"
"3152","TRAF4","blue"
"3153","SLC7A1","blue"
"3154","TRHDE","turquoise"
"3155","GPR75","purple"
"3156","POU3F3","turquoise"
"3157","SIAH2","lightcyan"
"3158","FUT2","blue"
"3159","CASC5","turquoise"
"3160","PHOX2B","brown"
"3161","CD40","blue"
"3162","RCBTB2","salmon"
"3163","ATP6V1B1","turquoise"
"3164","MAGEA4","green"
"3165","DDX5","green"
"3166","DDAH2","blue"
"3167","KIF3B","midnightblue"
"3168","NDRG3","turquoise"
"3169","RAB3D","turquoise"
"3170","NRCAM","turquoise"
"3171","UNC119","blue"
"3172","CEBPA","yellow"
"3173","PRNP","turquoise"
"3174","SLC15A1","turquoise"
"3175","SLC22A17","brown"
"3176","STYXL1","blue"
"3177","GNA12","purple"
"3178","ARID1A","greenyellow"
"3179","EFNA4","blue"
"3180","PRSS8","blue"
"3181","KCNK3","midnightblue"
"3182","THOP1","turquoise"
"3183","SNAP23","blue"
"3184","SLC7A8","brown"
"3185","PRSS2","turquoise"
"3186","MAN2A2","blue"
"3187","FGFR1","blue"
"3188","ARL3","brown"
"3189","CALML3","turquoise"
"3190","RPL36A","lightyellow"
"3191","GZMA","turquoise"
"3192","MAPK9","turquoise"
"3193","NDUFC2","black"
"3194","TMOD3","blue"
"3195","ZNF330","blue"
"3196","PFKM","turquoise"
"3197","RBM6","green"
"3198","INPP5A","turquoise"
"3199","UPK1A","turquoise"
"3200","RAB33A","brown"
"3201","TJP1","green"
"3202","DLD","black"
"3203","PRC1","brown"
"3204","PTPRU","lightgreen"
"3205","EGFL6","turquoise"
"3206","POU1F1","blue"
"3207","POU3F4","turquoise"
"3208","PPARGC1A","brown"
"3209","GIT1","magenta"
"3210","SAV1","brown"
"3211","VAPB","grey60"
"3212","FEN1","turquoise"
"3213","ARNTL","blue"
"3214","MADCAM1","turquoise"
"3215","ALDH3A2","blue"
"3216","PPP3CB","turquoise"
"3217","ITIH3","blue"
"3218","HIF1A","blue"
"3219","TNNT3","turquoise"
"3220","SEMA5A","turquoise"
"3221","DOPEY2","turquoise"
"3222","PCNA","blue"
"3223","GNB1","grey60"
"3224","MVK","red"
"3225","TEKT2","blue"
"3226","ILK","blue"
"3227","DLX4","turquoise"
"3228","CAMK1D","blue"
"3229","MYO9B","green"
"3230","AP2M1","brown"
"3231","PLA2G2D","turquoise"
"3232","POLH","blue"
"3233","HMBS","red"
"3234","SNN","turquoise"
"3235","MAS1","turquoise"
"3236","CLEC2D","blue"
"3237","PTPN2","blue"
"3238","PCDHA10","midnightblue"
"3239","CTSK","pink"
"3240","WISP3","turquoise"
"3241","SFRP4","turquoise"
"3242","RPS6KB2","greenyellow"
"3243","SCARF1","blue"
"3244","NCF1","turquoise"
"3245","TERT","turquoise"
"3246","RGS14","turquoise"
"3247","UBL4A","tan"
"3248","KIF1A","turquoise"
"3249","HMGCS2","turquoise"
"3250","SERPINB5","turquoise"
"3251","PSD","turquoise"
"3252","FMO5","blue"
"3253","HOMER2","magenta"
"3254","INVS","blue"
"3255","H1FX","greenyellow"
"3256","DDX6","midnightblue"
"3257","MTL5","brown"
"3258","NRG2","salmon"
"3259","OR52A1","turquoise"
"3260","CXADR","turquoise"
"3261","PLK4","turquoise"
"3262","KIR2DL4","turquoise"
"3263","CSNK1E","blue"
"3264","MEP1A","turquoise"
"3265","BTNL3","blue"
"3266","BID","turquoise"
"3267","RNASEL","pink"
"3268","MGAT4A","yellow"
"3269","DDX25","brown"
"3270","SPRY2","blue"
"3271","GHR","pink"
"3272","WSB2","midnightblue"
"3273","ZNF208","turquoise"
"3274","F11","pink"
"3275","MGAT3","turquoise"
"3276","EPN1","turquoise"
"3277","ALDH1L1","purple"
"3278","XRCC3","turquoise"
"3279","TXNL1","lightgreen"
"3280","ROBO1","brown"
"3281","PNLIPRP1","blue"
"3282","TAL1","blue"
"3283","SH2D2A","brown"
"3284","PLA2G2E","turquoise"
"3285","PAK6","brown"
"3286","MYH13","brown"
"3287","POLQ","blue"
"3288","PDE5A","brown"
"3289","NF2","brown"
"3290","UQCRFS1","black"
"3291","ERF","green"
"3292","CPB1","turquoise"
"3293","OPRD1","turquoise"
"3294","PSG9","turquoise"
"3295","GAS2L1","green"
"3296","SMS","turquoise"
"3297","CAMK2B","brown"
"3298","DDX3X","blue"
"3299","FXR2","magenta"
"3300","PTPRA","turquoise"
"3301","DISC1","black"
"3302","OR1D2","turquoise"
"3303","NTF3","turquoise"
"3304","PRRG2","turquoise"
"3305","MB","turquoise"
"3306","SLC6A7","turquoise"
"3307","CYP20A1","blue"
"3308","YKT6","brown"
"3309","MPL","turquoise"
"3310","PTPN3","tan"
"3311","CACNA1A","blue"
"3312","NR3C1","tan"
"3313","PIGN","blue"
"3314","BLVRB","turquoise"
"3315","UPK2","turquoise"
"3316","HAO2","blue"
"3317","IDH1","grey60"
"3318","YARS2","blue"
"3319","PPA1","black"
"3320","RASSF1","blue"
"3321","IL22","blue"
"3322","YWHAZ","turquoise"
"3323","POU2F1","green"
"3324","MPP3","brown"
"3325","ABCA7","blue"
"3326","SPINK1","turquoise"
"3327","PNMA3","brown"
"3328","ARSA","green"
"3329","MKRN1","brown"
"3330","CFLAR","blue"
"3331","PYGB","brown"
"3332","CDK7","turquoise"
"3333","RALBP1","blue"
"3334","RPL7","lightyellow"
"3335","ADAM9","grey60"
"3336","AMPD3","red"
"3337","CAMK1","magenta"
"3338","DNASE2B","green"
"3339","TAF1C","blue"
"3340","RPL37A","blue"
"3341","FGG","blue"
"3342","PAK2","blue"
"3343","NBR2","turquoise"
"3344","LRP12","brown"
"3345","ATRX","salmon"
"3346","PCDH9","green"
"3347","KIF15","blue"
"3348","HCN2","green"
"3349","TYR","turquoise"
"3350","PITX3","lightgreen"
"3351","SSTR3","turquoise"
"3352","KCND2","brown"
"3353","IL10RB","yellow"
"3354","RNMT","brown"
"3355","PLCL1","red"
"3356","BCL2L11","blue"
"3357","MAP3K4","black"
"3358","PRKG2","turquoise"
"3359","PRB1","blue"
"3360","CBR3","brown"
"3361","PCBP3","brown"
"3362","ZNF302","salmon"
"3363","CTSD","greenyellow"
"3364","SP100","cyan"
"3365","GPR68","brown"
"3366","S100G","blue"
"3367","WFS1","blue"
"3368","IFNA4","turquoise"
"3369","TAGLN2","cyan"
"3370","CAMLG","turquoise"
"3371","MIF","turquoise"
"3372","DFFB","blue"
"3373","TAS2R8","turquoise"
"3374","MYO3A","turquoise"
"3375","PSMB4","black"
"3376","SLC5A5","blue"
"3377","PAFAH1B3","brown"
"3378","CRKL","salmon"
"3379","TSC2","magenta"
"3380","PRKG1","turquoise"
"3381","GNS","blue"
"3382","CDH11","pink"
"3383","UBE2D3","blue"
"3384","ARHGEF10","blue"
"3385","HLA-E","blue"
"3386","OXCT1","turquoise"
"3387","NR2C2","blue"
"3388","COL4A3","blue"
"3389","SCN2B","turquoise"
"3390","MAP3K6","blue"
"3391","DIDO1","salmon"
"3392","FAIM3","turquoise"
"3393","RQCD1","turquoise"
"3394","ADRA1B","brown"
"3395","CDC14B","turquoise"
"3396","BCL2L2","midnightblue"
"3397","PRKAG1","turquoise"
"3398","GAB1","blue"
"3399","MATR3","black"
"3400","LRP1B","brown"
"3401","MPZL1","pink"
"3402","PSMB10","turquoise"
"3403","CHPT1","purple"
"3404","CHAT","turquoise"
"3405","GPR171","turquoise"
"3406","CHST11","blue"
"3407","SAR1B","lightcyan"
"3408","TUFT1","brown"
"3409","OASL","turquoise"
"3410","TSSC4","turquoise"
"3411","ITGA7","purple"
"3412","MAD2L1","turquoise"
"3413","SLC9A3R1","royalblue"
"3414","SENP7","green"
"3415","PPP2R5C","brown"
"3416","PDLIM3","royalblue"
"3417","SH3GLB2","magenta"
"3418","CELSR2","magenta"
"3419","OR2W1","blue"
"3420","HEPH","purple"
"3421","BNC1","blue"
"3422","LRRFIP1","blue"
"3423","PCSK1N","magenta"
"3424","LIPF","blue"
"3425","CD164","blue"
"3426","AOAH","yellow"
"3427","TRIM8","green"
"3428","CDKL3","turquoise"
"3429","APBA1","brown"
"3430","TNFRSF21","brown"
"3431","MYO6","green"
"3432","ATP1B4","brown"
"3433","ADAM28","yellow"
"3434","ERBB4","brown"
"3435","ST8SIA1","brown"
"3436","SLC26A10","turquoise"
"3437","COMP","blue"
"3438","TTC3","turquoise"
"3439","PDCD6","turquoise"
"3440","PDC","turquoise"
"3441","GHSR","black"
"3442","SKIL","turquoise"
"3443","AKAP11","turquoise"
"3444","KCNQ2","turquoise"
"3445","MATK","brown"
"3446","MAP2K4","brown"
"3447","PTPLA","turquoise"
"3448","CDK5","brown"
"3449","LY6G6E","turquoise"
"3450","UBE2E3","turquoise"
"3451","CHRNA1","blue"
"3452","CGREF1","brown"
"3453","SSTR5","brown"
"3454","ASB4","turquoise"
"3455","HEXIM1","blue"
"3456","MPPED2","midnightblue"
"3457","PRRG4","blue"
"3458","SMO","blue"
"3459","SEMA4A","brown"
"3460","PLS1","blue"
"3461","TFDP2","brown"
"3462","CIB2","brown"
"3463","SH2D1A","brown"
"3464","SIX2","pink"
"3465","GFPT2","blue"
"3466","IL13","blue"
"3467","RPL27A","lightyellow"
"3468","MME","blue"
"3469","IRF6","blue"
"3470","C17orf75","turquoise"
"3471","TNFRSF10C","blue"
"3472","PKNOX1","blue"
"3473","C1QTNF1","blue"
"3474","DHRS2","turquoise"
"3475","RBPMS","blue"
"3476","TSPAN4","pink"
"3477","SDCBP","blue"
"3478","CSPG5","turquoise"
"3479","PPARA","purple"
"3480","PLAGL2","salmon"
"3481","IL5","blue"
"3482","PRKCI","turquoise"
"3483","THRA","turquoise"
"3484","SAP18","black"
"3485","PCF11","blue"
"3486","CRMP1","brown"
"3487","TPM4","turquoise"
"3488","TCEB1","black"
"3489","IRX4","yellow"
"3490","MPP2","magenta"
"3491","TBX19","blue"
"3492","SLC25A17","turquoise"
"3493","NDN","turquoise"
"3494","UROS","turquoise"
"3495","DMTF1","green"
"3496","GNAI1","red"
"3497","CIITA","blue"
"3498","XDH","blue"
"3499","SMAD5","blue"
"3500","MCOLN1","turquoise"
"3501","CDC20","turquoise"
"3502","CNTN1","turquoise"
"3503","NPR2","turquoise"
"3504","TEF","turquoise"
"3505","PPIF","turquoise"
"3506","CDC42EP4","purple"
"3507","CHST8","brown"
"3508","UBAP2","greenyellow"
"3509","CCL27","magenta"
"3510","DLL3","brown"
"3511","GTF2H5","turquoise"
"3512","CNNM1","blue"
"3513","EPHB3","turquoise"
"3514","B3GALT5","turquoise"
"3515","PTPRS","turquoise"
"3516","MDM4","green"
"3517","RNF130","green"
"3518","SLC39A8","cyan"
"3519","BLCAP","black"
"3520","MMP11","turquoise"
"3521","MEF2D","magenta"
"3522","CKB","turquoise"
"3523","PDXK","brown"
"3524","GPR37L1","purple"
"3525","ELN","blue"
"3526","SORL1","midnightblue"
"3527","EPB42","turquoise"
"3528","HOXB5","blue"
"3529","INPPL1","blue"
"3530","SLC25A3","black"
"3531","SGCB","lightcyan"
"3532","P2RY4","turquoise"
"3533","ITGAX","green"
"3534","CD81","cyan"
"3535","RPL23","lightyellow"
"3536","GNRH2","turquoise"
"3537","CX3CL1","turquoise"
"3538","IMMT","turquoise"
"3539","SLC6A8","green"
"3540","SLC4A1","turquoise"
"3541","RPL9","lightyellow"
"3542","CCNH","turquoise"
"3543","MAT1A","blue"
"3544","PABPC1","green"
"3545","ATP5L","black"
"3546","ZNF146","blue"
"3547","CBS","magenta"
"3548","UGP2","turquoise"
"3549","CDC14A","turquoise"
"3550","DACT1","blue"
"3551","CTNNAL1","blue"
"3552","VAMP3","red"
"3553","VCL","blue"
"3554","MAPKAPK3","royalblue"
"3555","PSME3","brown"
"3556","PEA15","brown"
"3557","EIF1B","turquoise"
"3558","KCNJ8","blue"
"3559","BET1","blue"
"3560","MRPS30","tan"
"3561","TLL2","turquoise"
"3562","BMP10","blue"
"3563","WASF3","turquoise"
"3564","GNG5","yellow"
"3565","ME1","black"
"3566","ZNF189","salmon"
"3567","PIAS2","lightgreen"
"3568","SF3B1","green"
"3569","TNFAIP2","greenyellow"
"3570","CLCN6","darkred"
"3571","PSG5","green"
"3572","CASP10","cyan"
"3573","THBS3","red"
"3574","CHRNA4","turquoise"
"3575","PLXNC1","brown"
"3576","GCM1","blue"
"3577","KPNA5","red"
"3578","GNA11","green"
"3579","OR3A1","turquoise"
"3580","TXNDC9","turquoise"
"3581","NUDT2","turquoise"
"3582","PCDHB8","turquoise"
"3583","PCDH12","yellow"
"3584","GABPA","blue"
"3585","RPL29","turquoise"
"3586","EML3","blue"
"3587","TGM5","turquoise"
"3588","LAG3","blue"
"3589","MYH9","salmon"
"3590","E2F2","darkred"
"3591","SATB1","brown"
"3592","NAALADL1","blue"
"3593","SHANK1","brown"
"3594","CRHR2","greenyellow"
"3595","LEP","brown"
"3596","F12","lightgreen"
"3597","HP1BP3","blue"
"3598","RAMP1","blue"
"3599","DLGAP1","tan"
"3600","KCNA2","turquoise"
"3601","MAP3K11","green"
"3602","DOC2A","midnightblue"
"3603","KIF11","turquoise"
"3604","DDX24","grey60"
"3605","CCNC","turquoise"
"3606","CENPE","turquoise"
"3607","LCP2","yellow"
"3608","PRPF4B","salmon"
"3609","WNT10B","brown"
"3610","XPO1","lightcyan"
"3611","FRAT1","blue"
"3612","HARS","brown"
"3613","CLDN3","turquoise"
"3614","TPMT","turquoise"
"3615","KIF13A","red"
"3616","GLT8D2","pink"
"3617","MYBPC3","brown"
"3618","TCF4","grey60"
"3619","MAP3K10","brown"
"3620","MSH3","turquoise"
"3621","LGMN","tan"
"3622","DFNA5","turquoise"
"3623","FMO1","pink"
"3624","PCDH7","brown"
"3625","BCAN","green"
"3626","SNAPC1","grey60"
"3627","VDAC3","turquoise"
"3628","MFGE8","turquoise"
"3629","ST6GAL1","yellow"
"3630","ARRB2","yellow"
"3631","CCT4","black"
"3632","GTPBP6","green"
"3633","PCGF3","brown"
"3634","SLC9A6","brown"
"3635","GPRC5C","blue"
"3636","ZNF195","turquoise"
"3637","FRY","brown"
"3638","KCNJ5","yellow"
"3639","ZNF264","grey60"
"3640","CLDN8","turquoise"
"3641","UQCRC1","brown"
"3642","MAGEA9","blue"
"3643","NPAS1","brown"
"3644","FBXO7","red"
"3645","NPC2","yellow"
"3646","DACH1","blue"
"3647","VIL1","turquoise"
"3648","BICD1","brown"
"3649","MAGI2","grey60"
"3650","LTB4R","yellow"
"3651","ICMT","lightgreen"
"3652","CCR3","blue"
"3653","MAP2K6","blue"
"3654","NUBP2","turquoise"
"3655","SPTB","magenta"
"3656","PDE9A","blue"
"3657","CYP1A1","blue"
"3658","EZH2","brown"
"3659","GCDH","green"
"3660","DES","turquoise"
"3661","IRS2","yellow"
"3662","SLCO3A1","green"
"3663","CLN8","red"
"3664","HCP5","cyan"
"3665","AMD1","salmon"
"3666","C1QBP","black"
"3667","ADAMTS13","greenyellow"
"3668","STIM1","brown"
"3669","ADORA1","red"
"3670","NDUFA10","turquoise"
"3671","PLOD1","lightcyan"
"3672","CDO1","brown"
"3673","RGS17","turquoise"
"3674","NACA","lightyellow"
"3675","BPHL","turquoise"
"3676","HOXC6","blue"
"3677","PCDHB12","turquoise"
"3678","CORIN","blue"
"3679","HAO1","brown"
"3680","JAK3","turquoise"
"3681","P2RX5","turquoise"
"3682","NRP1","blue"
"3683","MGEA5","black"
"3684","STARD7","blue"
"3685","FYCO1","salmon"
"3686","PLCB2","yellow"
"3687","SLC25A5","black"
"3688","TPD52","red"
"3689","HIST1H2BJ","blue"
"3690","BRE","turquoise"
"3691","BACH2","salmon"
"3692","ARL1","turquoise"
"3693","DDX58","turquoise"
"3694","KLF7","blue"
"3695","REPS2","blue"
"3696","EFNA3","magenta"
"3697","TBX2","cyan"
"3698","KITLG","turquoise"
"3699","PPFIA2","turquoise"
"3700","WNT8B","turquoise"
"3701","CUL5","blue"
"3702","TNFRSF14","blue"
"3703","PPP1R3D","purple"
"3704","CCNG1","blue"
"3705","CRYBA2","turquoise"
"3706","CREB1","turquoise"
"3707","UPB1","blue"
"3708","MFHAS1","turquoise"
"3709","GRIN2D","brown"
"3710","NMB","turquoise"
"3711","GCSH","turquoise"
"3712","ALDH9A1","purple"
"3713","GPA33","red"
"3714","RPL37","lightyellow"
"3715","NDUFA7","turquoise"
"3716","SCEL","turquoise"
"3717","SNTG1","brown"
"3718","PRKRA","turquoise"
"3719","GTPBP2","salmon"
"3720","CCR6","turquoise"
"3721","SCLY","blue"
"3722","POU4F1","turquoise"
"3723","CTNND2","blue"
"3724","EIF5","salmon"
"3725","MAPK14","lightyellow"
"3726","HOMER3","blue"
"3727","TOP1","grey60"
"3728","COL7A1","green"
"3729","STC2","brown"
"3730","ELOVL5","blue"
"3731","ZNF200","turquoise"
"3732","MPDZ","salmon"
"3733","TCP11","turquoise"
"3734","DPP3","blue"
"3735","CARS","turquoise"
"3736","PTAFR","yellow"
"3737","ACYP2","turquoise"
"3738","PELI1","salmon"
"3739","DRD3","turquoise"
"3740","HSD3B1","blue"
"3741","NCAM2","red"
"3742","ATP6V1E1","turquoise"
"3743","RPS6KB1","blue"
"3744","PTGER1","blue"
"3745","FANCA","brown"
"3746","MAPKAPK2","blue"
"3747","ECE1","grey60"
"3748","CHST4","pink"
"3749","SCN7A","turquoise"
"3750","BACE1","red"
"3751","AASDHPPT","brown"
"3752","CDKL2","tan"
"3753","CLDN18","turquoise"
"3754","DTNB","red"
"3755","QTRT1","turquoise"
"3756","ABCC8","brown"
"3757","ME2","turquoise"
"3758","GRM6","brown"
"3759","HESX1","turquoise"
"3760","NFIB","grey60"
"3761","MYD88","yellow"
"3762","MVP","yellow"
"3763","MATN4","brown"
"3764","TARS","lightcyan"
"3765","TG","blue"
"3766","ASIP","brown"
"3767","LYL1","yellow"
"3768","EIF2S2","turquoise"
"3769","SF1","greenyellow"
"3770","YEATS4","turquoise"
"3771","VAV1","yellow"
"3772","CCDC68","turquoise"
"3773","RPS6KA3","tan"
"3774","LANCL1","red"
"3775","IL27RA","blue"
"3776","ADARB1","brown"
"3777","COX7A2","turquoise"
"3778","CHAD","brown"
"3779","AMACR","turquoise"
"3780","PRPS2","turquoise"
"3781","RPS7","lightyellow"
"3782","ACE2","turquoise"
"3783","PSMC3","turquoise"
"3784","AKAP8","blue"
"3785","TIMELESS","blue"
"3786","BAI2","brown"
"3787","FZD4","cyan"
"3788","ECHS1","turquoise"
"3789","NUDT6","turquoise"
"3790","TAF6L","black"
"3791","RASGRP2","turquoise"
"3792","FBN1","pink"
"3793","SEMA6B","brown"
"3794","PPP1R2","turquoise"
"3795","VPREB1","brown"
"3796","MAPRE2","turquoise"
"3797","CUL2","brown"
"3798","ZNF135","red"
"3799","NOVA1","turquoise"
"3800","RRAGB","turquoise"
"3801","SLC22A14","blue"
"3802","CEACAM1","yellow"
"3803","GDF9","blue"
"3804","ADAMTS12","blue"
"3805","CSNK1A1","turquoise"
"3806","FXR1","lightcyan"
"3807","CTNND1","turquoise"
"3808","SCO2","turquoise"
"3809","SLC8A1","turquoise"
"3810","PRKCH","cyan"
"3811","PIK3CB","tan"
"3812","TAPBP","blue"
"3813","NFKBIE","turquoise"
"3814","CLOCK","blue"
"3815","SLC22A7","blue"
"3816","CETN3","blue"
"3817","FUT8","turquoise"
"3818","PCDHA2","brown"
"3819","ATP5C1","black"
"3820","RPL15","turquoise"
"3821","FXYD7","brown"
"3822","SLC22A3","pink"
"3823","SLC6A13","pink"
"3824","ANKMY1","turquoise"
"3825","AGL","turquoise"
"3826","TGOLN2","turquoise"
"3827","IL11","turquoise"
"3828","NAGLU","green"
"3829","CLDN17","turquoise"
"3830","CTBP1","magenta"
"3831","LY6G5C","blue"
"3832","CAPZA1","turquoise"
"3833","TXNL4A","black"
"3834","HERC5","blue"
"3835","CYP4F8","blue"
"3836","GCM2","turquoise"
"3837","ERO1LB","blue"
"3838","SLC5A1","turquoise"
"3839","IFNW1","brown"
"3840","ARIH1","turquoise"
"3841","DPYSL3","turquoise"
"3842","HEY1","turquoise"
"3843","GAS8","greenyellow"
"3844","MAN1C1","yellow"
"3845","TULP3","purple"
"3846","GP5","turquoise"
"3847","CDH10","turquoise"
"3848","GOLGA4","blue"
"3849","PGM1","royalblue"
"3850","ANXA11","lightcyan"
"3851","SLC1A6","turquoise"
"3852","CA9","yellow"
"3853","TSC22D4","green"
"3854","ADAM11","brown"
"3855","PRLH","turquoise"
"3856","PTTG1IP","blue"
"3857","TRPM2","brown"
"3858","FFAR2","brown"
"3859","CLCA1","turquoise"
"3860","SLC23A2","brown"
"3861","EEA1","turquoise"
"3862","SLC24A1","red"
"3863","ADAM23","turquoise"
"3864","TBX6","blue"
"3865","DSTN","black"
"3866","GNB2L1","lightyellow"
"3867","PIK3C2B","red"
"3868","SQSTM1","turquoise"
"3869","TNK2","greenyellow"
"3870","CHAF1B","turquoise"
"3871","MBD3","greenyellow"
"3872","FGFR1OP","turquoise"
"3873","CHRM2","turquoise"
"3874","MPG","brown"
"3875","ITGA9","brown"
"3876","SYCP2","blue"
"3877","LSM7","turquoise"
"3878","B3GAT1","magenta"
"3879","SLC28A1","turquoise"
"3880","FDPS","turquoise"
"3881","NEK4","blue"
"3882","BMP3","turquoise"
"3883","IL9R","turquoise"
"3884","RAP2B","brown"
"3885","AKT1","magenta"
"3886","PSMB9","yellow"
"3887","MC4R","blue"
"3888","ZNF667","turquoise"
"3889","NEUROG1","turquoise"
"3890","IMPG2","turquoise"
"3891","BCL11A","turquoise"
"3892","ATXN10","black"
"3893","NCK1","turquoise"
"3894","EDA","turquoise"
"3895","TRAF3","turquoise"
"3896","MFNG","blue"
"3897","ENTPD5","brown"
"3898","PPP1R12B","turquoise"
"3899","PSEN1","red"
"3900","EFNB2","salmon"
"3901","NAP1L4","blue"
"3902","ATP6V1G1","grey60"
"3903","RPL10A","lightyellow"
"3904","PRKACA","brown"
"3905","MAP3K5","purple"
"3906","AHR","blue"
"3907","CTSO","turquoise"
"3908","RACGAP1","green"
"3909","ARHGEF1","greenyellow"
"3910","LIPT1","blue"
"3911","NAPA","magenta"
