"","GeneL","modulesA1L"
"5200","ZNF222","HuAgeMSNDsplit_01"
"5201","PCYT1A","HuAgeMSNDsplit_01"
"5202","RPA2","HuAgeMSNDsplit_01"
"5203","COX6B1","HuAgeMSNDsplit_01"
"5204","RNF7","HuAgeMSNDsplit_03"
"5205","RRAS","HuAgeMSNDsplit_02"
"5206","CABP5","HuAgeMSNDsplit_01"
"5207","EIF2AK3","HuAgeMSNDsplit_13"
"5208","POLR1C","HuAgeMSNDsplit_01"
"5209","PDHA1","HuAgeMSNDsplit_01"
"5210","PABPN1","HuAgeMSNDsplit_05"
"5211","MEF2B","HuAgeMSNDsplit_02"
"5212","SLC12A9","HuAgeMSNDsplit_05"
"5213","IGSF3","HuAgeMSNDsplit_03"
"5214","TM4SF5","HuAgeMSNDsplit_01"
"5215","HMG20B","HuAgeMSNDsplit_02"
"5216","PRKAA1","HuAgeMSNDsplit_02"
"5217","ATP6V1C1","HuAgeMSNDsplit_01"
"5218","TOP3A","HuAgeMSNDsplit_02"
"5219","GNPDA1","HuAgeMSNDsplit_03"
"5220","EIF4E2","HuAgeMSNDsplit_01"
"5221","NPM1","HuAgeMSNDsplit_19"
"5222","INHA","HuAgeMSNDsplit_11"
"5223","MBD2","HuAgeMSNDsplit_02"
"5224","COX4I1","HuAgeMSNDsplit_07"
"5225","TLL1","HuAgeMSNDsplit_02"
"5226","PDCD2","HuAgeMSNDsplit_02"
"5227","ETFA","HuAgeMSNDsplit_07"
"5228","CFDP1","HuAgeMSNDsplit_07"
"5229","FOSL1","HuAgeMSNDsplit_01"
"5230","CD244","HuAgeMSNDsplit_01"
"5231","COG8","HuAgeMSNDsplit_01"
"5232","EBAG9","HuAgeMSNDsplit_17"
"5233","EIF2B3","HuAgeMSNDsplit_01"
"5234","RPP40","HuAgeMSNDsplit_01"
"5235","LTB4R2","HuAgeMSNDsplit_01"
"5236","NOTCH4","HuAgeMSNDsplit_14"
"5237","COX8A","HuAgeMSNDsplit_07"
"5238","LDOC1","HuAgeMSNDsplit_01"
"5239","TAS2R14","HuAgeMSNDsplit_01"
"5240","CREBBP","HuAgeMSNDsplit_02"
"5241","INPP1","HuAgeMSNDsplit_07"
"5242","CRYGA","HuAgeMSNDsplit_02"
"5243","IMPDH1","HuAgeMSNDsplit_02"
"5244","MAP3K14","HuAgeMSNDsplit_03"
"5245","SIRT6","HuAgeMSNDsplit_15"
"5246","HSF1","HuAgeMSNDsplit_09"
"5247","ALDH3A1","HuAgeMSNDsplit_01"
"5248","ACLY","HuAgeMSNDsplit_01"
"5249","EEF1D","HuAgeMSNDsplit_02"
"5250","MTF1","HuAgeMSNDsplit_02"
"5251","NSDHL","HuAgeMSNDsplit_06"
"5252","COX7B","HuAgeMSNDsplit_01"
"5253","KLHDC2","HuAgeMSNDsplit_07"
"5254","RFC1","HuAgeMSNDsplit_02"
"5255","ARFIP2","HuAgeMSNDsplit_01"
"5256","COL2A1","HuAgeMSNDsplit_01"
"5257","CLN5","HuAgeMSNDsplit_02"
"5258","MAPK12","HuAgeMSNDsplit_01"
"5259","PFDN1","HuAgeMSNDsplit_01"
"5260","KCNAB2","HuAgeMSNDsplit_03"
"5261","SEC61G","HuAgeMSNDsplit_01"
"5262","NUSAP1","HuAgeMSNDsplit_01"
"5263","CEPT1","HuAgeMSNDsplit_16"
"5264","WDR1","HuAgeMSNDsplit_02"
"5265","PLA2G2F","HuAgeMSNDsplit_01"
"5266","PCDHB13","HuAgeMSNDsplit_01"
"5267","PXMP2","HuAgeMSNDsplit_01"
"5268","PDE10A","HuAgeMSNDsplit_03"
"5269","IKBKE","HuAgeMSNDsplit_03"
"5270","RAD23A","HuAgeMSNDsplit_09"
"5271","PTEN","HuAgeMSNDsplit_04"
"5272","IRF3","HuAgeMSNDsplit_09"
"5273","ZBTB7B","HuAgeMSNDsplit_02"
"5274","SDHB","HuAgeMSNDsplit_01"
"5275","TNFSF18","HuAgeMSNDsplit_01"
"5276","MCM6","HuAgeMSNDsplit_01"
"5277","SCAMP2","HuAgeMSNDsplit_05"
"5278","CDC42BPA","HuAgeMSNDsplit_05"
"5279","GHRH","HuAgeMSNDsplit_02"
"5280","CYP39A1","HuAgeMSNDsplit_04"
"5281","KLF11","HuAgeMSNDsplit_01"
"5282","DNM1L","HuAgeMSNDsplit_01"
"5283","TAF4","HuAgeMSNDsplit_02"
"5284","MKKS","HuAgeMSNDsplit_01"
"5285","RAE1","HuAgeMSNDsplit_03"
"5286","AXL","HuAgeMSNDsplit_20"
"5287","SENP3","HuAgeMSNDsplit_02"
"5288","RIPK1","HuAgeMSNDsplit_02"
"5289","ABCC5","HuAgeMSNDsplit_02"
"5290","MAFK","HuAgeMSNDsplit_06"
"5291","SIRT3","HuAgeMSNDsplit_01"
"5292","ARF5","HuAgeMSNDsplit_03"
"5293","SOS2","HuAgeMSNDsplit_05"
"5294","UBE2N","HuAgeMSNDsplit_01"
"5295","COPS8","HuAgeMSNDsplit_01"
"5296","CRYGC","HuAgeMSNDsplit_01"
"5297","SMARCA1","HuAgeMSNDsplit_18"
"5298","RNF139","HuAgeMSNDsplit_02"
"5299","SRPK2","HuAgeMSNDsplit_03"
"5300","PHLDA3","HuAgeMSNDsplit_05"
"5301","CDC40","HuAgeMSNDsplit_12"
"5302","ABAT","HuAgeMSNDsplit_01"
"5303","CDH4","HuAgeMSNDsplit_11"
"5304","AKAP1","HuAgeMSNDsplit_03"
"5305","STAG1","HuAgeMSNDsplit_02"
"5306","COL17A1","HuAgeMSNDsplit_01"
"5307","HDAC5","HuAgeMSNDsplit_09"
"5308","SNRPD2","HuAgeMSNDsplit_07"
"5309","MLLT1","HuAgeMSNDsplit_01"
"5310","COX7C","HuAgeMSNDsplit_07"
"5311","MAN1A2","HuAgeMSNDsplit_02"
"5312","PDCD6IP","HuAgeMSNDsplit_13"
"5313","MBD4","HuAgeMSNDsplit_13"
"5314","MAN2B1","HuAgeMSNDsplit_11"
"5315","IKBKAP","HuAgeMSNDsplit_01"
"5316","OR1G1","HuAgeMSNDsplit_01"
"5317","GPR162","HuAgeMSNDsplit_03"
"5318","MTMR7","HuAgeMSNDsplit_01"
"5319","CBL","HuAgeMSNDsplit_02"
"5320","KIR3DL1","HuAgeMSNDsplit_01"
"5321","COPS5","HuAgeMSNDsplit_07"
"5322","PEX3","HuAgeMSNDsplit_01"
"5323","SEL1L","HuAgeMSNDsplit_01"
"5324","SERPINF2","HuAgeMSNDsplit_02"
"5325","PECR","HuAgeMSNDsplit_06"
"5326","SP4","HuAgeMSNDsplit_02"
"5327","BRS3","HuAgeMSNDsplit_02"
"5328","PDSS2","HuAgeMSNDsplit_01"
"5329","NDUFB7","HuAgeMSNDsplit_03"
"5330","CCL25","HuAgeMSNDsplit_03"
"5331","GAS6","HuAgeMSNDsplit_09"
"5332","IL1B","HuAgeMSNDsplit_01"
"5333","MYEF2","HuAgeMSNDsplit_01"
"5334","GRN","HuAgeMSNDsplit_04"
"5335","DNAJC1","HuAgeMSNDsplit_02"
"5336","ZBP1","HuAgeMSNDsplit_05"
"5337","WHSC1","HuAgeMSNDsplit_15"
"5338","CHST10","HuAgeMSNDsplit_03"
"5339","NME4","HuAgeMSNDsplit_11"
"5340","SLC4A7","HuAgeMSNDsplit_02"
"5341","MID1","HuAgeMSNDsplit_02"
"5342","CYP46A1","HuAgeMSNDsplit_03"
"5343","ADAM10","HuAgeMSNDsplit_12"
"5344","WDR3","HuAgeMSNDsplit_02"
"5345","TSSC1","HuAgeMSNDsplit_01"
"5346","GBA","HuAgeMSNDsplit_03"
"5347","AKAP6","HuAgeMSNDsplit_01"
"5348","SOX30","HuAgeMSNDsplit_03"
"5349","PRPF19","HuAgeMSNDsplit_03"
"5350","RAD23B","HuAgeMSNDsplit_01"
"5351","NBEAL1","HuAgeMSNDsplit_01"
"5352","TBXA2R","HuAgeMSNDsplit_07"
"5353","PITX1","HuAgeMSNDsplit_01"
"5354","BAGE","HuAgeMSNDsplit_02"
"5355","PPP2R1B","HuAgeMSNDsplit_02"
"5356","MAT2B","HuAgeMSNDsplit_07"
"5357","EIF4G3","HuAgeMSNDsplit_17"
"5358","EPHA1","HuAgeMSNDsplit_02"
"5359","SPTBN4","HuAgeMSNDsplit_03"
"5360","VCP","HuAgeMSNDsplit_01"
"5361","STX7","HuAgeMSNDsplit_03"
"5362","TNFSF15","HuAgeMSNDsplit_01"
"5363","MAP3K3","HuAgeMSNDsplit_02"
"5364","ZFR","HuAgeMSNDsplit_02"
"5365","MTIF2","HuAgeMSNDsplit_01"
"5366","MTHFS","HuAgeMSNDsplit_07"
"5367","TUBD1","HuAgeMSNDsplit_05"
"5368","SPAG9","HuAgeMSNDsplit_05"
"5369","RBM8A","HuAgeMSNDsplit_01"
"5370","MBD1","HuAgeMSNDsplit_02"
"5371","DPM2","HuAgeMSNDsplit_01"
"5372","GNAZ","HuAgeMSNDsplit_01"
"5373","TESK1","HuAgeMSNDsplit_11"
"5374","ZNF225","HuAgeMSNDsplit_01"
"5375","ATF6","HuAgeMSNDsplit_17"
"5376","PDE4D","HuAgeMSNDsplit_01"
"5377","MYH6","HuAgeMSNDsplit_03"
"5378","GCK","HuAgeMSNDsplit_03"
"5379","SRC","HuAgeMSNDsplit_03"
"5380","TMEM50A","HuAgeMSNDsplit_01"
"5381","PLAGL1","HuAgeMSNDsplit_03"
"5382","DCTN3","HuAgeMSNDsplit_01"
"5383","CCNB2","HuAgeMSNDsplit_02"
"5384","UTY","HuAgeMSNDsplit_01"
"5385","ZNF174","HuAgeMSNDsplit_01"
"5386","SEC24B","HuAgeMSNDsplit_13"
"5387","MAP1LC3B","HuAgeMSNDsplit_07"
"5388","NUDT1","HuAgeMSNDsplit_07"
"5389","ACOX1","HuAgeMSNDsplit_10"
"5390","TMED10","HuAgeMSNDsplit_04"
"5391","IRAK4","HuAgeMSNDsplit_02"
"5392","ADCY6","HuAgeMSNDsplit_05"
"5393","ANKRD1","HuAgeMSNDsplit_02"
"5394","NME6","HuAgeMSNDsplit_05"
"5395","PDAP1","HuAgeMSNDsplit_03"
"5396","CEBPZ","HuAgeMSNDsplit_16"
"5397","ACSL4","HuAgeMSNDsplit_03"
"5398","TIMM8B","HuAgeMSNDsplit_01"
"5399","EMR1","HuAgeMSNDsplit_01"
"5400","RNF113A","HuAgeMSNDsplit_03"
"5401","CTF1","HuAgeMSNDsplit_02"
"5402","FADS3","HuAgeMSNDsplit_05"
"5403","PARD6A","HuAgeMSNDsplit_03"
"5404","B3GNT3","HuAgeMSNDsplit_14"
"5405","FEZ2","HuAgeMSNDsplit_17"
"5406","RBM5","HuAgeMSNDsplit_06"
"5407","USP25","HuAgeMSNDsplit_01"
"5408","ATG5","HuAgeMSNDsplit_01"
"5409","NOL3","HuAgeMSNDsplit_05"
"5410","USP21","HuAgeMSNDsplit_11"
"5411","STK10","HuAgeMSNDsplit_02"
"5412","PEX13","HuAgeMSNDsplit_01"
"5413","UPF3A","HuAgeMSNDsplit_05"
"5414","USF2","HuAgeMSNDsplit_02"
"5415","GRM7","HuAgeMSNDsplit_03"
"5416","CYP2C8","HuAgeMSNDsplit_03"
"5417","MGST3","HuAgeMSNDsplit_01"
"5418","UBE2H","HuAgeMSNDsplit_10"
"5419","ATF5","HuAgeMSNDsplit_01"
"5420","SF3A2","HuAgeMSNDsplit_11"
"5421","STOML1","HuAgeMSNDsplit_03"
"5422","AP3M2","HuAgeMSNDsplit_01"
"5423","NDUFB6","HuAgeMSNDsplit_01"
"5424","JAK1","HuAgeMSNDsplit_02"
"5425","DECR1","HuAgeMSNDsplit_10"
"5426","VPS33A","HuAgeMSNDsplit_03"
"5427","RABAC1","HuAgeMSNDsplit_07"
"5428","BRD7","HuAgeMSNDsplit_07"
"5429","GYS1","HuAgeMSNDsplit_05"
"5430","EML1","HuAgeMSNDsplit_06"
"5431","CD5L","HuAgeMSNDsplit_02"
"5432","CTNNB1","HuAgeMSNDsplit_02"
"5433","TNFRSF4","HuAgeMSNDsplit_01"
"5434","CHUK","HuAgeMSNDsplit_02"
"5435","SMARCD2","HuAgeMSNDsplit_10"
"5436","SPINT1","HuAgeMSNDsplit_04"
"5437","SETD8","HuAgeMSNDsplit_10"
"5438","COX15","HuAgeMSNDsplit_01"
"5439","KLHL3","HuAgeMSNDsplit_05"
"5440","TNKS","HuAgeMSNDsplit_01"
"5441","CHIC2","HuAgeMSNDsplit_16"
"5442","GP1BB","HuAgeMSNDsplit_03"
"5443","PACSIN2","HuAgeMSNDsplit_02"
"5444","MYO9A","HuAgeMSNDsplit_04"
"5445","NFKB1","HuAgeMSNDsplit_02"
"5446","SMARCD1","HuAgeMSNDsplit_09"
"5447","RER1","HuAgeMSNDsplit_03"
"5448","AIRE","HuAgeMSNDsplit_03"
"5449","ACVR1","HuAgeMSNDsplit_14"
"5450","GUCA2B","HuAgeMSNDsplit_01"
"5451","RPN2","HuAgeMSNDsplit_16"
"5452","BTF3","HuAgeMSNDsplit_19"
"5453","ANAPC5","HuAgeMSNDsplit_06"
"5454","FRS2","HuAgeMSNDsplit_01"
"5455","PRDX3","HuAgeMSNDsplit_01"
"5456","FPGS","HuAgeMSNDsplit_01"
"5457","TRIP11","HuAgeMSNDsplit_00"
"5458","PCBD1","HuAgeMSNDsplit_16"
"5459","RAB8A","HuAgeMSNDsplit_07"
"5460","HSBP1","HuAgeMSNDsplit_01"
"5461","CDK4","HuAgeMSNDsplit_11"
"5462","MAPRE1","HuAgeMSNDsplit_02"
"5463","CRYBB1","HuAgeMSNDsplit_01"
"5464","ZNF304","HuAgeMSNDsplit_01"
"5465","OAZ2","HuAgeMSNDsplit_03"
"5466","POLR2F","HuAgeMSNDsplit_02"
"5467","RUSC1","HuAgeMSNDsplit_03"
"5468","CRTAP","HuAgeMSNDsplit_02"
"5469","GPR45","HuAgeMSNDsplit_01"
"5470","CELSR3","HuAgeMSNDsplit_02"
"5471","PANX1","HuAgeMSNDsplit_01"
"5472","GMCL1","HuAgeMSNDsplit_01"
"5473","RAB30","HuAgeMSNDsplit_05"
"5474","DBP","HuAgeMSNDsplit_03"
"5475","HBZ","HuAgeMSNDsplit_01"
"5476","EVPL","HuAgeMSNDsplit_01"
"5477","TLR6","HuAgeMSNDsplit_01"
"5478","RAP1A","HuAgeMSNDsplit_02"
"5479","TOMM22","HuAgeMSNDsplit_12"
"5480","GTPBP1","HuAgeMSNDsplit_05"
"5481","FHOD1","HuAgeMSNDsplit_02"
"5482","ZMPSTE24","HuAgeMSNDsplit_02"
"5483","TNFRSF13B","HuAgeMSNDsplit_06"
"5484","WNT11","HuAgeMSNDsplit_08"
"5485","RRM2","HuAgeMSNDsplit_02"
"5486","CSNK2A1","HuAgeMSNDsplit_01"
"5487","NSMAF","HuAgeMSNDsplit_02"
"5488","IFRD2","HuAgeMSNDsplit_14"
"5489","ATP5J","HuAgeMSNDsplit_07"
"5490","UBASH3A","HuAgeMSNDsplit_19"
"5491","KHK","HuAgeMSNDsplit_03"
"5492","CRYBB3","HuAgeMSNDsplit_01"
"5493","SCMH1","HuAgeMSNDsplit_05"
"5494","CAPN1","HuAgeMSNDsplit_09"
"5495","COG5","HuAgeMSNDsplit_01"
"5496","TRPV4","HuAgeMSNDsplit_01"
"5497","GPS2","HuAgeMSNDsplit_11"
"5498","RRN3","HuAgeMSNDsplit_02"
"5499","DCK","HuAgeMSNDsplit_01"
"5500","LAMB2","HuAgeMSNDsplit_02"
"5501","STS","HuAgeMSNDsplit_03"
"5502","SRR","HuAgeMSNDsplit_01"
"5503","LIG1","HuAgeMSNDsplit_05"
"5504","ITIH1","HuAgeMSNDsplit_01"
"5505","CCHCR1","HuAgeMSNDsplit_02"
"5506","NDUFB5","HuAgeMSNDsplit_07"
"5507","PIAS4","HuAgeMSNDsplit_02"
"5508","GTF3A","HuAgeMSNDsplit_07"
"5509","SCAND1","HuAgeMSNDsplit_03"
"5510","WNT7A","HuAgeMSNDsplit_01"
"5511","USP13","HuAgeMSNDsplit_15"
"5512","UBE2Q1","HuAgeMSNDsplit_01"
"5513","TPSAB1","HuAgeMSNDsplit_02"
"5514","AQP2","HuAgeMSNDsplit_01"
"5515","DDX56","HuAgeMSNDsplit_05"
"5516","PVRL2","HuAgeMSNDsplit_02"
"5517","RABL2A","HuAgeMSNDsplit_01"
"5518","E4F1","HuAgeMSNDsplit_09"
"5519","RNF24","HuAgeMSNDsplit_02"
"5520","CHRNB4","HuAgeMSNDsplit_02"
"5521","FXN","HuAgeMSNDsplit_05"
"5522","PPY","HuAgeMSNDsplit_02"
"5523","DPM1","HuAgeMSNDsplit_01"
"5524","TOP2A","HuAgeMSNDsplit_01"
"5525","SPHK2","HuAgeMSNDsplit_03"
"5526","NFATC1","HuAgeMSNDsplit_02"
"5527","HSPA14","HuAgeMSNDsplit_03"
"5528","NFKBIB","HuAgeMSNDsplit_01"
"5529","SHOX","HuAgeMSNDsplit_02"
"5530","DDX42","HuAgeMSNDsplit_01"
"5531","GLYAT","HuAgeMSNDsplit_02"
"5532","ITIH4","HuAgeMSNDsplit_01"
"5533","SGPP1","HuAgeMSNDsplit_12"
"5534","MRPL3","HuAgeMSNDsplit_01"
"5535","XYLB","HuAgeMSNDsplit_01"
"5536","EVC","HuAgeMSNDsplit_01"
"5537","CCL22","HuAgeMSNDsplit_05"
"5538","GPS1","HuAgeMSNDsplit_09"
"5539","ZBTB25","HuAgeMSNDsplit_03"
"5540","PPFIA1","HuAgeMSNDsplit_02"
"5541","PAICS","HuAgeMSNDsplit_02"
"5542","GPAA1","HuAgeMSNDsplit_01"
"5543","PUM1","HuAgeMSNDsplit_02"
"5544","PPP2R5B","HuAgeMSNDsplit_09"
"5545","AKAP4","HuAgeMSNDsplit_01"
"5546","SEC24C","HuAgeMSNDsplit_03"
"5547","XRCC1","HuAgeMSNDsplit_05"
"5548","GAA","HuAgeMSNDsplit_11"
"5549","CSDE1","HuAgeMSNDsplit_07"
"5550","DIABLO","HuAgeMSNDsplit_01"
"5551","RPS16","HuAgeMSNDsplit_19"
"5552","PML","HuAgeMSNDsplit_02"
"5553","CRK","HuAgeMSNDsplit_14"
"5554","PSMA7","HuAgeMSNDsplit_07"
"5555","USP7","HuAgeMSNDsplit_01"
"5556","ZNF16","HuAgeMSNDsplit_01"
"5557","TYK2","HuAgeMSNDsplit_02"
"5558","PSMD9","HuAgeMSNDsplit_01"
"5559","MLLT3","HuAgeMSNDsplit_03"
"5560","VPS16","HuAgeMSNDsplit_11"
"5561","RBM7","HuAgeMSNDsplit_02"
"5562","STK39","HuAgeMSNDsplit_01"
"5563","DCTN6","HuAgeMSNDsplit_07"
"5564","PODXL2","HuAgeMSNDsplit_03"
"5565","PTPRJ","HuAgeMSNDsplit_12"
"5566","MEF2A","HuAgeMSNDsplit_01"
"5567","PTPN18","HuAgeMSNDsplit_04"
"5568","SERPINA4","HuAgeMSNDsplit_01"
"5569","DCTN2","HuAgeMSNDsplit_01"
"5570","AAAS","HuAgeMSNDsplit_13"
"5571","RECK","HuAgeMSNDsplit_01"
"5572","EIF2S1","HuAgeMSNDsplit_01"
"5573","RNF141","HuAgeMSNDsplit_01"
"5574","RBX1","HuAgeMSNDsplit_07"
"5575","HABP2","HuAgeMSNDsplit_03"
"5576","NDUFA8","HuAgeMSNDsplit_07"
"5577","GDF2","HuAgeMSNDsplit_01"
"5578","RHEB","HuAgeMSNDsplit_01"
"5579","ATG7","HuAgeMSNDsplit_01"
"5580","EVI5","HuAgeMSNDsplit_02"
"5581","ST13","HuAgeMSNDsplit_16"
"5582","GLB1","HuAgeMSNDsplit_02"
"5583","HRG","HuAgeMSNDsplit_01"
"5584","GTF2B","HuAgeMSNDsplit_07"
"5585","CDH15","HuAgeMSNDsplit_02"
"5586","ZNF230","HuAgeMSNDsplit_01"
"5587","SLC22A1","HuAgeMSNDsplit_01"
"5588","C6orf47","HuAgeMSNDsplit_21"
"5589","GTF2E2","HuAgeMSNDsplit_07"
"5590","MGAT1","HuAgeMSNDsplit_02"
"5591","SCARB2","HuAgeMSNDsplit_06"
"5592","VBP1","HuAgeMSNDsplit_01"
"5593","POLL","HuAgeMSNDsplit_01"
"5594","ZNF205","HuAgeMSNDsplit_02"
"5595","AP3S2","HuAgeMSNDsplit_01"
"5596","TRADD","HuAgeMSNDsplit_02"
"5597","ZNF12","HuAgeMSNDsplit_02"
"5598","UROD","HuAgeMSNDsplit_01"
"5599","LAMP3","HuAgeMSNDsplit_02"
"5600","PAIP1","HuAgeMSNDsplit_03"
"5601","SYT5","HuAgeMSNDsplit_03"
"5602","G6PC2","HuAgeMSNDsplit_02"
"5603","ARL2BP","HuAgeMSNDsplit_17"
"5604","EBP","HuAgeMSNDsplit_03"
"5605","SDHC","HuAgeMSNDsplit_07"
"5606","SEPHS1","HuAgeMSNDsplit_10"
"5607","MORF4L2","HuAgeMSNDsplit_01"
"5608","ALDH3B2","HuAgeMSNDsplit_01"
"5609","TCTA","HuAgeMSNDsplit_03"
"5610","BCKDHA","HuAgeMSNDsplit_01"
"5611","ACR","HuAgeMSNDsplit_01"
"5612","SMARCE1","HuAgeMSNDsplit_17"
"5613","SMNDC1","HuAgeMSNDsplit_02"
"5614","CLTC","HuAgeMSNDsplit_01"
"5615","NCR1","HuAgeMSNDsplit_06"
"5616","SHFM1","HuAgeMSNDsplit_01"
"5617","AATF","HuAgeMSNDsplit_02"
"5618","LETM1","HuAgeMSNDsplit_01"
"5619","NFX1","HuAgeMSNDsplit_05"
"5620","ARVCF","HuAgeMSNDsplit_10"
"5621","MAPK1","HuAgeMSNDsplit_02"
"5622","SIT1","HuAgeMSNDsplit_01"
"5623","TOPORS","HuAgeMSNDsplit_02"
"5624","PAX1","HuAgeMSNDsplit_01"
"5625","CYP11A1","HuAgeMSNDsplit_03"
"5626","ACTN3","HuAgeMSNDsplit_03"
"5627","LZTR1","HuAgeMSNDsplit_02"
"5628","KRT10","HuAgeMSNDsplit_19"
"5629","NPHS1","HuAgeMSNDsplit_01"
"5630","CDC42SE1","HuAgeMSNDsplit_05"
"5631","GHRHR","HuAgeMSNDsplit_06"
"5632","PSMC5","HuAgeMSNDsplit_07"
"5633","DIAPH1","HuAgeMSNDsplit_02"
"5634","RAD50","HuAgeMSNDsplit_01"
"5635","NXF1","HuAgeMSNDsplit_11"
"5636","GNL2","HuAgeMSNDsplit_17"
"5637","NDUFB3","HuAgeMSNDsplit_01"
"5638","STAU2","HuAgeMSNDsplit_01"
"5639","MPV17","HuAgeMSNDsplit_03"
"5640","PIGQ","HuAgeMSNDsplit_09"
"5641","MAGEA12","HuAgeMSNDsplit_02"
"5642","SIRT5","HuAgeMSNDsplit_01"
"5643","TRIM28","HuAgeMSNDsplit_11"
"5644","FAM3A","HuAgeMSNDsplit_11"
"5645","ABCC1","HuAgeMSNDsplit_01"
"5646","PMF1","HuAgeMSNDsplit_03"
"5647","PI3","HuAgeMSNDsplit_01"
"5648","ATP6V0A1","HuAgeMSNDsplit_09"
"5649","EIF1AX","HuAgeMSNDsplit_01"
"5650","RPL12","HuAgeMSNDsplit_19"
"5651","PAX9","HuAgeMSNDsplit_03"
"5652","NCOA1","HuAgeMSNDsplit_02"
"5653","POMT1","HuAgeMSNDsplit_05"
"5654","PPAN","HuAgeMSNDsplit_03"
"5655","CTNNA1","HuAgeMSNDsplit_02"
"5656","CTRL","HuAgeMSNDsplit_02"
"5657","GRK1","HuAgeMSNDsplit_01"
"5658","UBE2E1","HuAgeMSNDsplit_07"
"5659","FUCA1","HuAgeMSNDsplit_01"
"5660","SLC25A14","HuAgeMSNDsplit_03"
"5661","CORO1C","HuAgeMSNDsplit_02"
"5662","LYPD3","HuAgeMSNDsplit_01"
"5663","TNIP1","HuAgeMSNDsplit_03"
"5664","CDC25B","HuAgeMSNDsplit_11"
"5665","CCT3","HuAgeMSNDsplit_16"
"5666","LRPAP1","HuAgeMSNDsplit_01"
"5667","BAD","HuAgeMSNDsplit_02"
"5668","BAI3","HuAgeMSNDsplit_01"
"5669","YME1L1","HuAgeMSNDsplit_01"
"5670","TRIM23","HuAgeMSNDsplit_01"
"5671","DBR1","HuAgeMSNDsplit_13"
"5672","ZNF224","HuAgeMSNDsplit_02"
"5673","CCNK","HuAgeMSNDsplit_02"
"5674","GART","HuAgeMSNDsplit_01"
"5675","LPAL2","HuAgeMSNDsplit_01"
"5676","PRKCA","HuAgeMSNDsplit_20"
"5677","AKR7A2","HuAgeMSNDsplit_11"
"5678","ARHGAP4","HuAgeMSNDsplit_04"
"5679","STX6","HuAgeMSNDsplit_15"
"5680","RPS19","HuAgeMSNDsplit_19"
"5681","ESRRA","HuAgeMSNDsplit_03"
"5682","SIRT7","HuAgeMSNDsplit_02"
"5683","ELSPBP1","HuAgeMSNDsplit_01"
"5684","NXT1","HuAgeMSNDsplit_02"
"5685","STAM","HuAgeMSNDsplit_01"
"5686","ATP5I","HuAgeMSNDsplit_03"
"5687","TP53BP1","HuAgeMSNDsplit_03"
"5688","M6PR","HuAgeMSNDsplit_04"
"5689","PPIE","HuAgeMSNDsplit_01"
"5690","MYL2","HuAgeMSNDsplit_02"
"5691","ZNF24","HuAgeMSNDsplit_02"
"5692","PSD4","HuAgeMSNDsplit_02"
"5693","AMBP","HuAgeMSNDsplit_01"
"5694","YTHDF2","HuAgeMSNDsplit_01"
"5695","HPS5","HuAgeMSNDsplit_17"
"5696","GML","HuAgeMSNDsplit_02"
"5697","PHF20","HuAgeMSNDsplit_05"
"5698","SMARCC2","HuAgeMSNDsplit_09"
"5699","GBAS","HuAgeMSNDsplit_01"
"5700","SULT1A2","HuAgeMSNDsplit_11"
"5701","TLE1","HuAgeMSNDsplit_02"
"5702","TNR","HuAgeMSNDsplit_01"
"5703","ZBTB32","HuAgeMSNDsplit_01"
"5704","RBKS","HuAgeMSNDsplit_03"
"5705","CTNS","HuAgeMSNDsplit_02"
"5706","PCBP1","HuAgeMSNDsplit_01"
"5707","PRCC","HuAgeMSNDsplit_09"
"5708","RAI2","HuAgeMSNDsplit_01"
"5709","KCNK7","HuAgeMSNDsplit_01"
"5710","CYB5R1","HuAgeMSNDsplit_01"
"5711","BNIP2","HuAgeMSNDsplit_02"
"5712","TBX5","HuAgeMSNDsplit_15"
"5713","AQP8","HuAgeMSNDsplit_01"
"5714","FAF1","HuAgeMSNDsplit_03"
"5715","ARID4B","HuAgeMSNDsplit_07"
"5716","MAP2K7","HuAgeMSNDsplit_01"
"5717","RPS29","HuAgeMSNDsplit_19"
"5718","ATP4A","HuAgeMSNDsplit_02"
"5719","HAT1","HuAgeMSNDsplit_07"
"5720","CHST5","HuAgeMSNDsplit_02"
"5721","TACC3","HuAgeMSNDsplit_02"
"5722","CSNK2A2","HuAgeMSNDsplit_03"
"5723","PPP1R10","HuAgeMSNDsplit_02"
"5724","GARS","HuAgeMSNDsplit_03"
"5725","TACR2","HuAgeMSNDsplit_01"
"5726","SCRT1","HuAgeMSNDsplit_02"
"5727","CHD1","HuAgeMSNDsplit_02"
"5728","COPA","HuAgeMSNDsplit_03"
"5729","NPDC1","HuAgeMSNDsplit_11"
"5730","NKX3-1","HuAgeMSNDsplit_02"
"5731","KLK15","HuAgeMSNDsplit_02"
"5732","PRAMEF1","HuAgeMSNDsplit_01"
"5733","SNAPC3","HuAgeMSNDsplit_03"
"5734","SUPT3H","HuAgeMSNDsplit_01"
"5735","PES1","HuAgeMSNDsplit_01"
"5736","ZP2","HuAgeMSNDsplit_03"
"5737","C9orf9","HuAgeMSNDsplit_09"
"5738","PPP3CC","HuAgeMSNDsplit_02"
"5739","RDH8","HuAgeMSNDsplit_01"
"5740","CDC37","HuAgeMSNDsplit_09"
"5741","AZIN1","HuAgeMSNDsplit_01"
"5742","KCNC4","HuAgeMSNDsplit_03"
