"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues","StudyGSE20164","StudyGSE20292","StudyGSE26927","StudyGSE33000","StudyGSE20333","GenderM","DiseaseCON","DiseaseAD","DiseaseHD","DiseasePD","DiseaseMS","Age","Tissuecortex_brain","Tissuesubstantia_nigra_brain","p.value.StudyGSE20164","p.value.StudyGSE20292","p.value.StudyGSE26927","p.value.StudyGSE33000","p.value.StudyGSE20333","p.value.GenderM","p.value.DiseaseCON","p.value.DiseaseAD","p.value.DiseaseHD","p.value.DiseasePD","p.value.DiseaseMS","p.value.Age","p.value.Tissuecortex_brain","p.value.Tissuesubstantia_nigra_brain"
"11","pink","PGBCbyQGBC_Aulestia_FC5___","User",7.90171968686755e-11,-0.00131771508564315,0.0215597742114743,0.0176996396277803,-0.0430558647668213,0.00812547777575633,-0.032636422452237,-0.171237668497581,0.211837819208964,0.169453596665408,0.133601798504185,0.238858427007013,0.00162526779019417,-0.0405508304986786,0.0267218698123895,0.970614837873934,0.546654690915838,0.620714527880999,0.228512627975273,0.820303904713719,0.361450382053019,1.41650252733823e-06,2.09705021523083e-09,1.82696113660699e-06,0.000175630519686585,1.23823909389637e-11,0.963760648976193,0.256761787348225,0.454971840067902
"12","pink","QNSCbyPNSC_Ben_FC5___","User",0.00215159911810503,-0.00131771508564315,0.0215597742114743,0.0176996396277803,-0.0430558647668213,0.00812547777575633,-0.032636422452237,-0.171237668497581,0.211837819208964,0.169453596665408,0.133601798504185,0.238858427007013,0.00162526779019417,-0.0405508304986786,0.0267218698123895,0.970614837873934,0.546654690915838,0.620714527880999,0.228512627975273,0.820303904713719,0.361450382053019,1.41650252733823e-06,2.09705021523083e-09,1.82696113660699e-06,0.000175630519686585,1.23823909389637e-11,0.963760648976193,0.256761787348225,0.454971840067902
"13","pink","npcBYnsc_Walker_FC5___","User",2.38639351599177e-07,-0.00131771508564315,0.0215597742114743,0.0176996396277803,-0.0430558647668213,0.00812547777575633,-0.032636422452237,-0.171237668497581,0.211837819208964,0.169453596665408,0.133601798504185,0.238858427007013,0.00162526779019417,-0.0405508304986786,0.0267218698123895,0.970614837873934,0.546654690915838,0.620714527880999,0.228512627975273,0.820303904713719,0.361450382053019,1.41650252733823e-06,2.09705021523083e-09,1.82696113660699e-06,0.000175630519686585,1.23823909389637e-11,0.963760648976193,0.256761787348225,0.454971840067902
"14","pink","EndotheByothers_Zhang_Cuffdiff2FCover20__","User",0.0491986205940077,-0.00131771508564315,0.0215597742114743,0.0176996396277803,-0.0430558647668213,0.00812547777575633,-0.032636422452237,-0.171237668497581,0.211837819208964,0.169453596665408,0.133601798504185,0.238858427007013,0.00162526779019417,-0.0405508304986786,0.0267218698123895,0.970614837873934,0.546654690915838,0.620714527880999,0.228512627975273,0.820303904713719,0.361450382053019,1.41650252733823e-06,2.09705021523083e-09,1.82696113660699e-06,0.000175630519686585,1.23823909389637e-11,0.963760648976193,0.256761787348225,0.454971840067902
"15","purple","astroBYoFC5__","User",3.681524432543e-17,-0.0120990203318144,-0.00925339214331888,0.00773013458196245,-0.0131446940178019,-0.00922723747416397,-0.0202487102417948,-0.371663504964857,0.460408720955264,0.541949352801973,-0.0820180925180131,0.508339729271335,0.0180512315369398,-0.0118681788287363,-0.00528544220272625,0.735179005461202,0.795876660414106,0.828908514947417,0.71326096213636,0.796440936178848,0.571314040754082,4.35157442906727e-27,2.17220388148744e-42,4.7044476864823e-61,0.021635154432486,9.58747561061648e-53,0.613791230892883,0.740047477944497,0.882534322273697
"16","purple","AstroByothers_Zhang_Cuffdiff2FCover20__","User",1.4610359073814e-05,-0.0120990203318144,-0.00925339214331888,0.00773013458196245,-0.0131446940178019,-0.00922723747416397,-0.0202487102417948,-0.371663504964857,0.460408720955264,0.541949352801973,-0.0820180925180131,0.508339729271335,0.0180512315369398,-0.0118681788287363,-0.00528544220272625,0.735179005461202,0.795876660414106,0.828908514947417,0.71326096213636,0.796440936178848,0.571314040754082,4.35157442906727e-27,2.17220388148744e-42,4.7044476864823e-61,0.021635154432486,9.58747561061648e-53,0.613791230892883,0.740047477944497,0.882534322273697
"17","purple","QSVZbyPSVZ_Morizur_FC5___","User",3.20593427016157e-06,-0.0120990203318144,-0.00925339214331888,0.00773013458196245,-0.0131446940178019,-0.00922723747416397,-0.0202487102417948,-0.371663504964857,0.460408720955264,0.541949352801973,-0.0820180925180131,0.508339729271335,0.0180512315369398,-0.0118681788287363,-0.00528544220272625,0.735179005461202,0.795876660414106,0.828908514947417,0.71326096213636,0.796440936178848,0.571314040754082,4.35157442906727e-27,2.17220388148744e-42,4.7044476864823e-61,0.021635154432486,9.58747561061648e-53,0.613791230892883,0.740047477944497,0.882534322273697
"18","red","myeoligoBYoFC5__","User",3.16102893035569e-09,-0.00174896729549,0.00217171448261566,0.0118643569767724,0.0185144413612444,-0.00546289183793787,-0.00754452363181583,0.0998568887933913,-0.143943875976818,-0.19208020173539,0.503972807484898,-0.610415980129033,0.004113701839672,0.0271021790269047,0.0108102946794436,0.961004578994164,0.951589327812087,0.740128169370763,0.604722321572623,0.878620623697981,0.832955466522159,0.00513359320000709,5.2304947116144e-05,5.95280555324962e-08,9.87773103925328e-52,3.20976814910599e-81,0.90844484001371,0.448577066355954,0.762488837358521
"19","red","MyeOligoByothers_Zhang_Cuffdiff2FCover20__","User",8.0240332080145e-09,-0.00174896729549,0.00217171448261566,0.0118643569767724,0.0185144413612444,-0.00546289183793787,-0.00754452363181583,0.0998568887933913,-0.143943875976818,-0.19208020173539,0.503972807484898,-0.610415980129033,0.004113701839672,0.0271021790269047,0.0108102946794436,0.961004578994164,0.951589327812087,0.740128169370763,0.604722321572623,0.878620623697981,0.832955466522159,0.00513359320000709,5.2304947116144e-05,5.95280555324962e-08,9.87773103925328e-52,3.20976814910599e-81,0.90844484001371,0.448577066355954,0.762488837358521
"20","red","npcBYnsc_Walker_FC5___","User",0.000172177669681495,-0.00174896729549,0.00217171448261566,0.0118643569767724,0.0185144413612444,-0.00546289183793787,-0.00754452363181583,0.0998568887933913,-0.143943875976818,-0.19208020173539,0.503972807484898,-0.610415980129033,0.004113701839672,0.0271021790269047,0.0108102946794436,0.961004578994164,0.951589327812087,0.740128169370763,0.604722321572623,0.878620623697981,0.832955466522159,0.00513359320000709,5.2304947116144e-05,5.95280555324962e-08,9.87773103925328e-52,3.20976814910599e-81,0.90844484001371,0.448577066355954,0.762488837358521
"21","royalblue","MicroByMono_Zhang_Cuffdiff2FCover20__","User",0.00228300934557982,-0.0116198512097624,0.00922191802038242,0.0102709587621061,-0.0104038854779198,0.00179035950991241,-0.0238768631793422,-0.142917712671645,0.213300916564264,0.228338985015237,-0.247085951673763,0.238858427007013,0.00839584489329926,-0.00392191359568599,-0.00379373203401257,0.745296359036598,0.796555714121892,0.774008527119696,0.771164616840434,0.960082447615495,0.504401326468674,5.92084097931945e-05,1.61490165017131e-09,9.86931814802567e-11,2.27588553899414e-12,1.23823909389637e-11,0.814431726780086,0.912695847447581,0.915538404146499
"22","royalblue","AstroByothers_Zhang_Cuffdiff2FCover20__","User",3.22744057280244e-14,-0.0116198512097624,0.00922191802038242,0.0102709587621061,-0.0104038854779198,0.00179035950991241,-0.0238768631793422,-0.142917712671645,0.213300916564264,0.228338985015237,-0.247085951673763,0.238858427007013,0.00839584489329926,-0.00392191359568599,-0.00379373203401257,0.745296359036598,0.796555714121892,0.774008527119696,0.771164616840434,0.960082447615495,0.504401326468674,5.92084097931945e-05,1.61490165017131e-09,9.86931814802567e-11,2.27588553899414e-12,1.23823909389637e-11,0.814431726780086,0.912695847447581,0.915538404146499
"23","royalblue","astroBYoFC5__","User",1.42409537001357e-19,-0.0116198512097624,0.00922191802038242,0.0102709587621061,-0.0104038854779198,0.00179035950991241,-0.0238768631793422,-0.142917712671645,0.213300916564264,0.228338985015237,-0.247085951673763,0.238858427007013,0.00839584489329926,-0.00392191359568599,-0.00379373203401257,0.745296359036598,0.796555714121892,0.774008527119696,0.771164616840434,0.960082447615495,0.504401326468674,5.92084097931945e-05,1.61490165017131e-09,9.86931814802567e-11,2.27588553899414e-12,1.23823909389637e-11,0.814431726780086,0.912695847447581,0.915538404146499
"24","royalblue","QSVZbyPSVZ_Morizur_FC5___","User",6.51562030101933e-12,-0.0116198512097624,0.00922191802038242,0.0102709587621061,-0.0104038854779198,0.00179035950991241,-0.0238768631793422,-0.142917712671645,0.213300916564264,0.228338985015237,-0.247085951673763,0.238858427007013,0.00839584489329926,-0.00392191359568599,-0.00379373203401257,0.745296359036598,0.796555714121892,0.774008527119696,0.771164616840434,0.960082447615495,0.504401326468674,5.92084097931945e-05,1.61490165017131e-09,9.86931814802567e-11,2.27588553899414e-12,1.23823909389637e-11,0.814431726780086,0.912695847447581,0.915538404146499
"25","yellow","nscBYnpc_Walker_FC5___","User",9.7320126288707e-73,0.00356980995928782,-0.0124322785599012,0.00301453716288229,0.0139697333231746,-0.00867635762496015,-0.00917210625800531,-0.390976540565605,0.428998822412745,0.482361274853698,0.123285057306951,0.669620205626498,0.0440349918827749,0.0118828128346904,-0.0109760402537451,0.920506670153757,0.728169290122321,0.93283973218062,0.696131750530517,0.80835017827915,0.797630716163695,4.89751825369572e-30,1.91800398322963e-36,6.27361565503373e-47,0.000540817623360123,4.04090009639698e-103,0.218094829569511,0.739738534031651,0.758959064266852
"26","yellow","MicrogliByothers_Zhang_Cuffdiff2FCover20__","User",1.88439905968474e-72,0.00356980995928782,-0.0124322785599012,0.00301453716288229,0.0139697333231746,-0.00867635762496015,-0.00917210625800531,-0.390976540565605,0.428998822412745,0.482361274853698,0.123285057306951,0.669620205626498,0.0440349918827749,0.0118828128346904,-0.0109760402537451,0.920506670153757,0.728169290122321,0.93283973218062,0.696131750530517,0.80835017827915,0.797630716163695,4.89751825369572e-30,1.91800398322963e-36,6.27361565503373e-47,0.000540817623360123,4.04090009639698e-103,0.218094829569511,0.739738534031651,0.758959064266852
"27","yellow","MonoByMicro_Zhang_Cuffdiff2FCover20__","User",4.16157135991816e-07,0.00356980995928782,-0.0124322785599012,0.00301453716288229,0.0139697333231746,-0.00867635762496015,-0.00917210625800531,-0.390976540565605,0.428998822412745,0.482361274853698,0.123285057306951,0.669620205626498,0.0440349918827749,0.0118828128346904,-0.0109760402537451,0.920506670153757,0.728169290122321,0.93283973218062,0.696131750530517,0.80835017827915,0.797630716163695,4.89751825369572e-30,1.91800398322963e-36,6.27361565503373e-47,0.000540817623360123,4.04090009639698e-103,0.218094829569511,0.739738534031651,0.758959064266852
"28","yellow","microgliaBYoFC5__","User",2.77965256985479e-21,0.00356980995928782,-0.0124322785599012,0.00301453716288229,0.0139697333231746,-0.00867635762496015,-0.00917210625800531,-0.390976540565605,0.428998822412745,0.482361274853698,0.123285057306951,0.669620205626498,0.0440349918827749,0.0118828128346904,-0.0109760402537451,0.920506670153757,0.728169290122321,0.93283973218062,0.696131750530517,0.80835017827915,0.797630716163695,4.89751825369572e-30,1.91800398322963e-36,6.27361565503373e-47,0.000540817623360123,4.04090009639698e-103,0.218094829569511,0.739738534031651,0.758959064266852
"29","yellow","macrophagesBYoFC5__","User",7.43326527952416e-08,0.00356980995928782,-0.0124322785599012,0.00301453716288229,0.0139697333231746,-0.00867635762496015,-0.00917210625800531,-0.390976540565605,0.428998822412745,0.482361274853698,0.123285057306951,0.669620205626498,0.0440349918827749,0.0118828128346904,-0.0109760402537451,0.920506670153757,0.728169290122321,0.93283973218062,0.696131750530517,0.80835017827915,0.797630716163695,4.89751825369572e-30,1.91800398322963e-36,6.27361565503373e-47,0.000540817623360123,4.04090009639698e-103,0.218094829569511,0.739738534031651,0.758959064266852
"30","yellow","monocytesBYoFC5__","User",7.06123219413143e-06,0.00356980995928782,-0.0124322785599012,0.00301453716288229,0.0139697333231746,-0.00867635762496015,-0.00917210625800531,-0.390976540565605,0.428998822412745,0.482361274853698,0.123285057306951,0.669620205626498,0.0440349918827749,0.0118828128346904,-0.0109760402537451,0.920506670153757,0.728169290122321,0.93283973218062,0.696131750530517,0.80835017827915,0.797630716163695,4.89751825369572e-30,1.91800398322963e-36,6.27361565503373e-47,0.000540817623360123,4.04090009639698e-103,0.218094829569511,0.739738534031651,0.758959064266852
"31","yellow","PGBCbyQGBC_Aulestia_FC5___","User",0.0204076954132107,0.00356980995928782,-0.0124322785599012,0.00301453716288229,0.0139697333231746,-0.00867635762496015,-0.00917210625800531,-0.390976540565605,0.428998822412745,0.482361274853698,0.123285057306951,0.669620205626498,0.0440349918827749,0.0118828128346904,-0.0109760402537451,0.920506670153757,0.728169290122321,0.93283973218062,0.696131750530517,0.80835017827915,0.797630716163695,4.89751825369572e-30,1.91800398322963e-36,6.27361565503373e-47,0.000540817623360123,4.04090009639698e-103,0.218094829569511,0.739738534031651,0.758959064266852
