"","macrophagesBYo","AveExpr","F","P.Value","adj.P.Val"
"Asphd2",-0.270678481956552,2.28178806930446,0.0577834268739554,0.811730377195619,1
"Pqlc2",-0.12322319734313,3.3326272936566,0.057718840235373,0.811833548085081,1
"Fra10ac1",0.111621500181642,1.40479454934717,0.057627246822708,0.811979964605218,1
"Ap2a1",0.0979869573550145,3.36932576960617,0.0574747866070668,0.812223953313709,1
"Dtnb",0.104254035698838,0.921747503427234,0.0574327196662878,0.812291335196633,1
"Fndc5",0.292580658861223,1.96734690297965,0.0574205742538724,0.812310794308829,1
"AC137950.2",0.0733175188181525,0.138320053121947,0.0573674399321152,0.812395950589116,1
"Ralgps1",-0.151225104714435,1.33494278285495,0.0573458691815708,0.812430533100617,1
"Ankrd45",-0.179401178013221,0.709147750390966,0.0572846070587519,0.812528786926683,1
"Tctn1",0.150188482823818,1.67741109904478,0.0572819379581197,0.81253306896618,1
"Gm21992",0.188423757142101,1.51048285073212,0.0572786628358521,0.812538323390868,1
"Rpgrip1",-0.0690812943593817,0.48246878900164,0.0572643134855208,0.812561346569268,1
"C130060C02Rik",0.075307111393553,0.342859672000587,0.0572530806036232,0.812579371582979,1
"Zfp157",0.212197402435715,3.06834414814015,0.057224291553244,0.812625576920081,1
"Gm2885",0.106664437491058,0.453399099979098,0.0571710972289937,0.812710984195102,1
"Gm16754",0.0552249924993113,0.228661265642573,0.0571400594007875,0.812760837078148,1
"Nsa2",0.0919642337706224,3.51416076449047,0.0571214938605392,0.812790663856821,1
"Oasl1",0.212210529945044,1.15141730866416,0.0571043737841505,0.812818172950837,1
"Tpcn1",-0.168312926224606,2.87108940911545,0.0570522431449192,0.812901965056006,1
"Ica1l",0.160549179494222,1.1029354418102,0.0569492422068394,0.813067642714107,1
"Ninj2",-0.101830449320384,0.490907945289448,0.0569198027435657,0.813115025421919,1
"4831440E17Rik",0.141433589462177,1.2261981664347,0.0568833453828028,0.813173721394682,1
"Tmem86b",0.13067009420933,2.95198106035791,0.0568522560242115,0.813223790673459,1
"Ldlrad1",0.0642715035280837,0.232083318977852,0.0568303235333264,0.813259121575653,1
"D930016D06Rik",0.227246353423723,2.02746458461731,0.0567709689894106,0.813354771623556,1
"Gprc5c",-0.0920566652816595,0.677005826263545,0.0567590085040517,0.813374052393118,1
"Ssbp2",-0.150870308138059,1.40316034321322,0.0567570672408857,0.813377181988007,1
"Gm17344",0.0654516142917239,0.62309257725971,0.0567385460173614,0.813407043708406,1
"Gabra6",0.0581530847709545,0.147113526899576,0.0567047978239166,0.813461469101338,1
"Cplx2",0.232307004656374,2.65285106581704,0.0566793190303782,0.81350256986956,1
"Ubn2",0.195201398473943,2.38305230387227,0.0566659951312405,0.81352406702961,1
"Rflna",-0.121164299846235,0.819241586531173,0.0566282167651344,0.813585034276349,1
"Csrnp2",-0.252374193975254,2.90978548719304,0.056621259544246,0.813596264281965,1
"Pabpc1l",0.0923643749443949,0.549282344670298,0.0565315215450291,0.813741180477549,1
"Ptpmt1",0.131731264770006,2.5502303624103,0.0565191539275393,0.813761162251162,1
"Gm14834",-0.173222031037777,0.930517691224718,0.0564947090551272,0.813800663480714,1
"Strbp",0.174198162127582,1.21623464358046,0.0563668497165023,0.814007422886511,1
"Kyat3",0.102287027526416,0.831942666468856,0.0562965048092132,0.814121282403352,1
"Gm12367",0.0520530185658493,0.23909829015798,0.0562910464070187,0.814130120461136,1
"Olfr267",0.0835019755835165,0.470760677001755,0.0562772437214693,0.814152471319679,1
"Ano6",0.10957026981849,1.41440412347594,0.0562325145684546,0.81422492172164,1
"Styk1",-0.0725295768522172,0.290952659243838,0.05619811541553,0.814280660765458,1
"Drc1",-0.0861688450442138,0.361405658828217,0.0561434346597526,0.814369300487524,1
"Sacs",0.180411621393804,1.18861200483744,0.0561144056127351,0.814416376307749,1
"Oosp3",0.0614354097236432,0.176332278697009,0.0561124663709911,0.814419521595968,1
"Endov",-0.0957737508510492,2.70416141995154,0.0559561591976532,0.814673228136695,1
"Klf9",0.240938328690252,2.64066774113251,0.0559099373283875,0.814748323936271,1
"Sh3yl1",0.100166288702151,0.705232189543999,0.055900165263792,0.814764204629534,1
"Tbc1d4",0.122631734534321,0.973225520215148,0.055831221279169,0.814876288026045,1
"Ssmem1",0.0506929949162675,0.155678459837235,0.0558229019710021,0.814889817813288,1
"Gm14411",0.132050300291354,0.499087325633593,0.0557716878519388,0.814973131424818,1
"Trpt1",0.155542890316359,2.91765096701964,0.0557687635670954,0.814977889785479,1
"Msantd3",0.192105625413896,1.71326677815108,0.0557684673722729,0.814978371757443,1
"2900026A02Rik",-0.135119571687174,0.820084198546167,0.0557353985670725,0.815032190250099,1
"Aar2",0.0897027113917841,3.67672853920074,0.0556487244328357,0.815173329989078,1
"4732416N19Rik",0.117290989690828,1.36431723229882,0.0556390434672842,0.815189101640509,1
"Jund",-0.163434904029662,9.33795688782729,0.0554865566161164,0.815437715785913,1
"Chst3",0.281645712530532,1.71574864770188,0.0554803905390333,0.815447776534812,1
"Usp37",0.124071921721145,1.45955786627277,0.0554734329157955,0.815459129503027,1
"Leprot",0.106703433434816,6.08536176597102,0.0554201561190695,0.815546087855261,1
"3110039M20Rik",-0.168189104398868,0.580362642351528,0.0553723510154617,0.815624152936389,1
"Map2k6",-0.105569796103124,0.875359970373771,0.0553345109225758,0.815685970554643,1
"Prox1",-0.221654447236108,1.52306486369826,0.0553162514030523,0.815715808283943,1
"Cyth3",0.115994045514059,1.98793817465461,0.0552971022599197,0.815747105332876,1
"Fndc4",-0.311880337973203,3.5312422010841,0.0552950104335613,0.815750524526988,1
"Dedd",-0.105482991408125,1.12865798262798,0.0552908716863377,0.815757289716407,1
"Smim8",-0.13452843293408,3.02254471810666,0.0551693064981584,0.815956119491018,1
"Gm48401",0.11848493224315,0.865512653605325,0.0551637465754311,0.815965218732387,1
"Polr2j",-0.0879080262548015,3.58370727009868,0.0551564737817151,0.81597712195061,1
"Tatdn3",-0.130200086048231,2.66595061371172,0.0551423286273367,0.81600027538296,1
"Cep162",0.139564487707095,1.26050226266709,0.0550787392887831,0.816104400097001,1
"Gypa",0.0806464237871438,0.281854626229728,0.0550391973644771,0.816169180275492,1
"Serpina3i",0.0849942190846196,0.221180865489008,0.0549886664920456,0.816251999075097,1
"Col3a1",-0.239536584838936,0.743360873567877,0.0549728178381411,0.816277982894666,1
"A730091E23Rik",0.100383393406006,0.4351443875155,0.0549713122234858,0.816280451551148,1
"Gm47682",0.0658603185922945,0.209846564289729,0.0549177610964428,0.816368279026236,1
"Msantd1",0.141324648850784,0.835218642498292,0.054898017265821,0.816400671662037,1
"Gm26787",0.105955193405595,0.605943158837301,0.0548378705266577,0.816499389119682,1
"Tmem123",-0.195578552830052,4.22487909354677,0.054831239502909,0.816510275966431,1
"Zfp277",0.0807612266381859,1.58280148779769,0.0546949348648741,0.816734215862781,1
"Spg20",-0.234321690904232,3.5230485538439,0.0546684343974037,0.816777788672101,1
"Zfp438",0.0799854283063206,0.705691957529454,0.0545714490816262,0.816937349846212,1
"Etnppl",-0.0651034105638196,0.279801442447641,0.0545546952970376,0.816964928501334,1
"Klra10",-0.0565340791061116,0.176272529177685,0.0545520589916216,0.816969268570378,1
"Nlk",0.118406236666805,1.82715657155744,0.0545186252343657,0.817024319156899,1
"D030055H07Rik",-0.122564243672039,0.499641267991952,0.0545146558349971,0.817030856183139,1
"Rundc3a",0.30020464891066,3.56638005634521,0.0545120498134483,0.817035148060141,1
"Hectd4",0.150903260569422,1.96310529535085,0.0545072027291071,0.81704313104898,1
"Tmem196",0.12063217295658,0.435656011177126,0.0545043816493721,0.817047777447329,1
"Map4k4",0.132432606080053,3.67348247252221,0.0544962713678879,0.817061136018501,1
"Ppp1r3g",0.260263056346041,1.04638428696495,0.0544881165686207,0.817074568974278,1
"Med6",0.124475881826813,2.71778529308683,0.0544836632394122,0.817081905148676,1
"Rnpep",-0.080174121683438,3.63352731500519,0.0544430212723723,0.817148871171801,1
"Aff1",0.151031561335699,1.62451020057079,0.0544116174587425,0.817200633514884,1
"Lilrb4a",0.0570850010788281,0.546321409081954,0.0543994221047465,0.817220739151164,1
"Zfp251",-0.160133285925078,2.54363827515457,0.0543739307199612,0.817262772722303,1
"Fam90a1b",0.0750025895967998,0.196029427688822,0.0542594818751627,0.817451619495898,1
"Pdxk",0.120718502079885,3.01499440130223,0.05424826582812,0.81747013789085,1
"Fasl",0.145540920997742,0.529810727580942,0.0541795783180212,0.817583589389586,1
"Lrrd1",-0.0660646377658811,0.287949650485896,0.0541683341050352,0.817602168743363,1
"Plppr4",-0.261881456031019,1.15979438398798,0.0540909377835723,0.817730109687229,1
"Inhbb",-0.293885149514957,1.51697141509197,0.0540652978066918,0.817772515476986,1
"Smtn",0.218839858752442,2.15126792170673,0.0540631505844268,0.817776067235554,1
"Gm20458",0.082541982580182,0.469894530764326,0.0540122458999127,0.81786029140026,1
"Hap1",0.33600968274291,2.577501710777,0.0539851309890364,0.817905171384661,1
"Taf1",0.180531525954838,2.45816561282285,0.0539471601684305,0.817968039827733,1
"Gm10451",-0.0723487831408466,0.460418129676426,0.0539338790075583,0.81799003501365,1
"Arhgap20",0.0888940520972618,0.307837665430039,0.053842606910327,0.818141269885541,1
"Dmrtc1a",-0.125320340491213,0.557747250972946,0.0538195990201302,0.818179414555086,1
"1190002N15Rik",0.208669558132558,3.19637249282674,0.0537603493088703,0.818277684001061,1
"Gm42616",-0.121067569026625,0.445801532877597,0.0537535238650464,0.818289008108191,1
"Phka1",0.186529139389231,1.51395712231703,0.0537125740010773,0.818356964046677,1
"Gm5493",-0.0695685511832955,0.326694700547419,0.0537118247378485,0.818358207697071,1
"Manf",0.0991706130955268,3.50933326005075,0.0536757077417757,0.818418166670449,1
"Gm20509",-0.0510112293191314,0.436521598995315,0.0536539181844557,0.818454350504729,1
"Nlrp1b",0.0513987666853061,0.967289067489827,0.0535756309415451,0.818584418663769,1
"Ampd1",0.058612783955922,0.492515826195954,0.0534643533264216,0.818769470462511,1
"AC133654.1",-0.0808638219390208,0.279216617442288,0.053430101862002,0.818826470656927,1
"Mrm1",0.107753174031329,3.67889509866217,0.0534215207156928,0.818840754146584,1
"Dcaf12",0.102373850980147,4.6920378115861,0.0534167101252223,0.818848762000144,1
"4931406G06Rik",-0.111000078437553,0.457682891732201,0.0534157120081905,0.81885042354343,1
"Ccdc190",-0.242452866998602,0.815298435300337,0.0534082410398933,0.818862860818851,1
"3110002H16Rik",0.113976308189236,3.01458817365951,0.0533984467289369,0.81887916726353,1
"Psd3",0.116973874639083,0.872408169594945,0.0533666942170991,0.818932042537103,1
"Cbwd1",0.0849955781622647,1.15821219025239,0.0533637156857872,0.818937003331755,1
"Tmem79",0.0878447959404927,1.13885892532499,0.0533537189307282,0.81895365416559,1
"AC131029.1",0.0521371644842423,0.208397263605277,0.0533404611862876,0.818975739120135,1
"Arhgap33",0.267140666294397,2.89604866459135,0.0533342452594023,0.818986094703847,1
"Dmxl2",0.197541333561099,1.76013747408636,0.0533165216987352,0.819015625223183,1
"Gm28523",-0.177055258937967,0.842444200713296,0.0533159961601473,0.819016500940469,1
"Opalin",-0.427778207460157,1.09703243278425,0.0533058018946803,0.819033488785272,1
"Gm9725",-0.056089432153819,0.448090322616167,0.0532651136397879,0.819101309252106,1
"Edrf1",0.177606704148016,2.27969908381807,0.0532134860589062,0.819187403081549,1
"Slc35f2",-0.211867561443378,0.805542138766192,0.0531811171988542,0.819241403662297,1
"1700041I07Rik",0.0764507639175083,0.211577194819047,0.0531772634029911,0.819247834058457,1
"Aldoc",-0.361671403388638,5.35712966526625,0.0531652667395857,0.819267853116496,1
"Prkca",0.0952780542234406,0.796806017918083,0.0531253293740632,0.819334514524316,1
"Dhcr7",0.210475082690509,4.03497017440229,0.0529863741753717,0.819566657630997,1
"Tnip3",0.059273368040207,0.288944014948365,0.052975781708779,0.819584366915612,1
"Cers4",0.219883822221357,1.99091102837397,0.0528778166465284,0.819748240869768,1
"Nek7",0.0864862605208838,2.47042387088121,0.052838774144599,0.819813594981183,1
"Slc30a3",-0.100590957851165,0.504485337996498,0.0527959689550938,0.819885276807345,1
"Gm43388",0.118233647241826,0.443329901110558,0.0527870049460281,0.819900291870547,1
"Slc4a3",-0.289717522161595,2.13368567257284,0.0527831716863345,0.819906713139725,1
"Rhd",-0.0813897115714924,0.38279583460283,0.0527375392259537,0.819983173060763,1
"Ska2",0.117515938121556,0.924284690423599,0.052704377989241,0.820038758586219,1
"Ccl25",0.128774862810233,1.51596232794376,0.0526819527437958,0.820076358680722,1
"Nabp2",0.0991326098048519,2.25732936192886,0.0526069349276162,0.820202201365065,1
"Vps37a",0.168659817067232,3.16787617656396,0.0525300895260309,0.820331207955665,1
"Golga7b",0.207780035447463,1.21397396523752,0.0523481242478732,0.820637085008633,1
"Actn2",0.0620658768243267,0.30362314723537,0.0523157262816179,0.820691603556386,1
"Alms1",0.14610804592679,0.820975202937297,0.0523081906175938,0.820704286947834,1
"Bcorl1",0.0879774856612527,1.29244275035725,0.052158606654397,0.820956253552781,1
"Gm15215",-0.155529384001588,0.50622393856348,0.0520992098200601,0.821056410115252,1
"Pask",-0.0932140629774938,0.689719614761907,0.0520862825801403,0.821078216350886,1
"Stk26",0.118104172277852,0.880208026126335,0.0519890410828552,0.821242339057042,1
"Bex3",-0.198762042149591,6.40482535610615,0.0519335350202938,0.821336093850197,1
"Prss45",-0.0885721814231359,0.320811332726227,0.0517846578888121,0.82158782186422,1
"Trim68",0.138032364937144,2.2205604458445,0.0517448364743015,0.821655218266639,1
"Gm15443",-0.251512032030701,2.75929883410544,0.0517251808353833,0.821688494843611,1
"Ywhae",0.109977402887372,5.77322917392897,0.0517068303036423,0.82171956791417,1
"Gm11952",0.13395762580697,0.784453716505589,0.051676287897839,0.821771298442934,1
"Gm38284",0.0621511317740087,0.207348029595174,0.0516474429829771,0.821820168671258,1
"Zfp946",0.160750249206625,1.58418810866826,0.0515787947304495,0.821936533178762,1
"Eif2ak3",-0.0997003821869202,2.35677175182693,0.0515459679677576,0.821992206102853,1
"Gm47388",-0.100479664095952,0.348982040249788,0.0515290963623383,0.822020826959522,1
"Akap14",0.0658706023749527,0.42228429500417,0.0515103402981569,0.82205265039001,1
"Ptpro",0.193802581375803,2.63134515247521,0.051445558172622,0.822162613239599,1
"Mrpl54",0.0979736304644314,5.45221526890607,0.0514344103701825,0.822181543158497,1
"Olfr483",0.0672460383426341,0.207196971783869,0.0513919981472544,0.822253582480625,1
"Gstm7",-0.267314772632028,2.78834569892123,0.0513823193239667,0.822270026841831,1
"1700022I11Rik",0.0717990254988229,0.362091157441971,0.0512738920593893,0.822454356805839,1
"Chst13",-0.0963070267102879,0.353055513605987,0.0512325941252596,0.822524618633391,1
"Dleu2",0.0959587840675553,1.90481775693761,0.0512201699825871,0.822545762158386,1
"Gm3411",-0.0959098873128038,0.294285969645364,0.0512039278897041,0.822573407180037,1
"Defb40",-0.19643524617711,0.652177301906798,0.0512028243026566,0.822575285719229,1
"Gm11373",0.0826133018078951,0.254314859208174,0.0511716696374317,0.822628326363314,1
"Dst",-0.201544551374519,1.86588067562288,0.0511287169405977,0.822701480973071,1
"Abra",0.0925599151938902,0.634521699455631,0.0511155784047748,0.82272386424679,1
"Trpv4",0.129246231139158,0.986888814109972,0.0511112890493935,0.822731172399874,1
"Grina",0.177351218265983,8.58945408742822,0.0510640069287931,0.822811752522022,1
"Cyp24a1",-0.0500916664641785,0.138743134902567,0.0510629775480171,0.822813507271539,1
"Plin5",-0.115918113780493,0.558938410834294,0.0510447760428185,0.822844537818712,1
"Ankrd55",0.0613666254394826,0.276916347651225,0.0510410296311499,0.82285092555189,1
"Them6",-0.134258058864074,2.63816204356446,0.0509446062664542,0.823015414987392,1
"Gm9917",0.0965767784503692,0.536912192286069,0.0509330046536263,0.823035217317112,1
"Creg1",0.16161738562535,6.37097806082017,0.0508677456202557,0.823146649614293,1
"Mapk8ip3",-0.156407788554615,3.9073132789698,0.0508277633020493,0.823214958123465,1
"Srek1",0.244522919607041,3.64452526262419,0.0508062794284049,0.823251674312554,1
"Gbp11",-0.109619917545006,0.337778628489072,0.0507438561989077,0.823358402716702,1
"Eif2b1",0.0980531924742758,4.19860456085936,0.0507073950313789,0.823420774330001,1
"Mphosph9",0.146610996877302,1.43333461435513,0.050700068685968,0.823433309852571,1
"Gm37786",0.0834904766473296,0.363674243575532,0.0506453906541852,0.823526895167778,1
"D830025C05Rik",0.122190984118821,1.59047794571658,0.0506152820685761,0.823578450836956,1
"Fam217a",-0.0866346983879293,0.354040658124934,0.0505904324436094,0.82362101361438,1
"Ifi206",-0.161042439405761,1.0379366515789,0.0505775725540618,0.823643044528141,1
"Klhl1",0.0641720749095771,0.169117326604067,0.0505688716493168,0.823657952150628,1
"Slc9a5",0.162790442298474,1.48158160854627,0.0505589554172908,0.823674943689449,1
"Zbtb37",-0.192464043661678,1.95568953184749,0.0504069954749544,0.823935547822068,1
"Cyp2b10",-0.0536450399180087,0.17067609842099,0.0503871023061443,0.823969694244638,1
"Sash3",-0.276909204112235,3.95538899086369,0.0503371303375646,0.824055501915501,1
"Hmgn3",0.206917033965773,1.84815924245157,0.0502201195293853,0.824256598507753,1
"1700093K21Rik",-0.0870290457147738,0.416717662549012,0.050207611155294,0.824278110167044,1
"Creb3l3",-0.0590646762874797,0.358729049504691,0.0501978074988798,0.824294972275653,1
"Oas1b",0.114676899808199,1.02311578738376,0.050107756930841,0.824449938681723,1
"Tlk1",0.119637433815062,1.94609138457861,0.0500694399462302,0.824515922107788,1
"Ms4a4b",0.205396038472875,0.85631875863017,0.0500317933156161,0.824580777022324,1
"Akna",0.225646769986576,3.20518099967355,0.0499781453189507,0.824673242297578,1
"Ube2l6",0.170486817604224,2.7120432746728,0.0499752084041056,0.824678305738373,1
"Zfp446",-0.164539610693335,2.95905295640123,0.0499576960794884,0.824708501424735,1
"Cenpc1",0.167922022619808,1.62519177250409,0.0499568557164861,0.824709950563486,1
"Snx13",-0.132455191694866,2.64050930822528,0.0499116994094506,0.824787837858528,1
"4921527H02Rik",-0.1194089358996,0.475192378074353,0.0498123411489623,0.824959345266359,1
"Kmt2c",0.181296127348567,2.0597039461647,0.0497824977644962,0.825010894585236,1
"Stra6",-0.188413970238836,0.41063655355537,0.0497746698915849,0.825024418579986,1
"Arntl2",0.0635061148801403,0.222227196919046,0.0497556303054979,0.825057317402478,1
"Zfp879",-0.148065309879523,0.73832565917974,0.0497469959319199,0.825072239063616,1
"Hsd17b6",0.051431556112446,0.139849464467364,0.0497447385022232,0.825076140509288,1
"Rnf183",0.0985356931067745,0.436970251436423,0.0497314521463417,0.825099104791898,1
"Thoc7",0.159372090632913,2.97790769613979,0.0496798523231892,0.825188321088562,1
"Slc23a1",-0.0946415485924009,0.756884320991859,0.0496648614114566,0.825214249564148,1
"Bcl9l",-0.163989466856967,2.50627131904071,0.049644710211062,0.825249109824614,1
"Tsg101",0.097635689309485,3.80248239262103,0.0495803897616042,0.825360429787179,1
"Hivep3",-0.109072221123583,0.884882975751279,0.0495063570250909,0.825488652893435,1
"Sncb",-0.244063901746563,1.76238983152327,0.0495018476580001,0.825496466275302,1
"Lrmda",0.0670332389608797,0.59851365267437,0.0494872354998836,0.825521787336883,1
"2400006E01Rik",0.0582639816909266,0.145742906692529,0.0494578023541276,0.82557280326732,1
"1700030N03Rik",0.0497449079863452,0.166377949944133,0.0493966701061937,0.825678813677961,1
"Irs2",0.273007222915829,3.86761009201625,0.049345858000913,0.825766980244207,1
"AI506816",0.105441448629049,1.93246665413643,0.0492175838787455,0.825989767396468,1
"Pkd1l3",0.0975762512908653,1.02566224573354,0.0492136357189193,0.825996629417509,1
"Vmn1r209",0.073288741990741,0.295538214203771,0.0491739677981937,0.826065589520098,1
"Rdh14",-0.140839649740092,5.18408441984324,0.0491612940932755,0.826087628092899,1
"Ikzf1",0.171292325296801,2.82091203313638,0.0491587217374025,0.826092101581186,1
"Capn6",0.125481189189277,0.470075602110669,0.0490917977963916,0.826208529764934,1
"Eml4",0.134207801728637,2.14109157430695,0.0490781709174903,0.82623224678498,1
"Gm6634",0.0856209958076822,0.331851617066331,0.0490486621337576,0.826283617464417,1
"Crybg1",0.118396362095014,0.544785163104277,0.0490147823229177,0.826342617518071,1
"Emx1",-0.111583792734429,0.579630069083152,0.0489188282681409,0.826509833220155,1
"Ccdc40",0.082820413495465,0.495689332763454,0.048908835711627,0.826527256792665,1
"4930567H12Rik",-0.100400314723697,0.26646238811358,0.0489077051190112,0.826529228274031,1
"Gm20796",-0.0724178014300022,0.552941378303974,0.0488980875700861,0.826545999932256,1
"0610009B22Rik",-0.160461207897574,5.06845214729374,0.0488430105094833,0.826642080001559,1
"Fbxo32",0.165554645561147,2.15493460951406,0.0487446890061372,0.826813740105634,1
"Tfam",0.11450925435317,3.86500779532197,0.0486630569160567,0.826956400274244,1
"Ddrgk1",0.0870494136952349,5.83556065606885,0.0486570242828016,0.826966947883864,1
"Lmo1",0.126176592503956,0.628967535035522,0.0486355198438949,0.827004552380616,1
"Chrm2",0.0683011844256389,0.25609970675555,0.0485324493060433,0.827184911644972,1
"Gm46136",0.108212533864061,0.906413179318782,0.0485267536184807,0.827194884176265,1
"Cdk18",0.293625828821794,1.23708698841521,0.0484986316205295,0.827244131755903,1
"Ppp1r9a",-0.161189257984984,1.35001873319848,0.0484637413794901,0.82730525280888,1
"1500009C09Rik",-0.24695656225119,2.20777031659691,0.0483978138836188,0.827420808319575,1
"Soga1",-0.197400854766008,3.52105034513102,0.0483071035879273,0.827579937450988,1
"Gm3650",0.127386798406198,1.84390186060228,0.0482673863448937,0.827649661059892,1
"Sec22a",0.0889598891461612,1.99855555303167,0.0482381461036877,0.827701011544817,1
"Nos1ap",0.050793479411671,0.780802800415138,0.0482342270418184,0.827707895278437,1
"Ilk",0.106612138575587,1.09425545812024,0.04821492868789,0.827741796634859,1
"Rita1",0.113923345211206,2.08179506931687,0.0482052538719299,0.827758795033433,1
"Cdr2l",-0.224897931280798,2.44835239277792,0.0481496870203643,0.827856459234246,1
"Zfp36l1",0.283133485212846,3.83374371198368,0.0480914449219975,0.82795888896284,1
"1700001L05Rik",0.105194167438758,0.798729201370051,0.0480878294010288,0.827965249684954,1
"Gm43814",0.336067739926761,2.39754028116465,0.0480754587327824,0.827987015081669,1
"Rasl11a",-0.253757018098305,2.24200964713375,0.0480706108832028,0.827995545363461,1
"Tbcd",0.0665066930601634,1.66017949296276,0.0480288417620208,0.828069061068853,1
"Tmed6",0.079948211580105,0.401599414056284,0.0480024505422414,0.828115528210883,1
"Prrx2",-0.0812275469916215,0.224757757452602,0.0479848932922377,0.828146448768514,1
"Gng8",-0.276554963471896,1.16254985262893,0.0479743770856357,0.828164971993399,1
"Gm16861",-0.0735423290232957,0.676784430309932,0.0479725909634355,0.828168118277083,1
"Olfr352",0.0704352044547785,0.336681229261629,0.0479424942894001,0.82822114331213,1
"C130046K22Rik",0.0750132208366734,0.869386025688786,0.0478875025297201,0.82831807423624,1
"Gm38171",0.113665161527564,0.782657809420776,0.0478761445179427,0.828338101650085,1
"Syt5",-0.233450587776949,1.70835154327856,0.0478534022083798,0.82837821032258,1
"Cmya5",0.0763361278750524,0.401145069926098,0.0478515636844893,0.828381453207351,1
"2610021A01Rik",-0.156299218568002,1.99723426302667,0.0477900750151435,0.828489947824424,1
"Dbp",-0.178718270435122,3.3934052388549,0.0477814937571941,0.828505094978235,1
"Rnf214",0.116018377807898,2.39516208131455,0.0477595407269186,0.828543851729827,1
"Fcer1g",-0.35607612844675,6.91125268179204,0.0477416604058486,0.828575425266009,1
"Zfp54",0.0831346112100696,1.30783007333173,0.0477354687351502,0.828586360125354,1
"Zfp608",0.17070840630618,2.3526712688612,0.0477346822272972,0.828587749198347,1
"Urgcp",-0.0993687429200021,2.10799149837751,0.0477127568212781,0.828626477090757,1
"Igfbp3",-0.247265225834833,1.88040370418767,0.0476870546495858,0.828671887954571,1
"Gm28268",0.0509179980066121,0.145354383600788,0.0476678629901522,0.828705804351899,1
"H1foo",-0.12906632914037,0.515391340478134,0.0476550324125356,0.828728483143965,1
"Csrp2",0.303426984247727,1.9661797832862,0.047638354220551,0.828757967606905,1
"Kcng1",0.084388994147367,0.296029307771594,0.0476101746023788,0.828807797118824,1
"Tmem35b",0.125301367206725,3.07743172977071,0.0475290338859603,0.828951363262081,1
"Tsnaxip1",-0.0574275885721179,0.302154590317325,0.0475124462728039,0.828980728341936,1
"Gm38947",0.0789519627736139,0.459246477923807,0.0475041293331474,0.828995453858488,1
"Tceal7",0.0713949705430886,0.190426190054474,0.0474853115521069,0.8290287765801,1
"Pard6g",0.114500928462728,0.872970255245793,0.0474637690728286,0.829066932730195,1
"Hist1h3d",-0.244008622017717,2.52335256058712,0.0474612269779026,0.829071435900943,1
"Fhl1",-0.2964873937018,2.2128471034459,0.0474519844000076,0.829087809647062,1
"Gm35585",-0.144898738516902,0.706034032895565,0.0474431613449026,0.829103441745664,1
"Zfp637",-0.124631749996977,5.06561410932541,0.0474328743031612,0.829121669563227,1
"Atp1b1",-0.310383444598346,2.61953308935729,0.0473432969200923,0.82928048125616,1
"Stag3",0.123514889300017,0.863874309907775,0.0473067283604301,0.82934535893109,1
"Drd1",-0.168505301699662,1.0570893899365,0.047238733147092,0.829466061783726,1
"Gm26799",0.148016638350675,0.893116595100466,0.0472307673174277,0.82948020842147,1
"Zfp811",0.233230365254026,1.26406162040427,0.0472253858084926,0.829489766232983,1
"Gm7357",0.0858377040286521,0.463817715528762,0.04722185709851,0.829496033696954,1
"4833427F10Rik",0.0801040481922392,0.306089045230252,0.0471803150006796,0.829569836527429,1
"Foxr2",0.0690673364711623,0.218900375521172,0.047157034012715,0.829611211948073,1
"Cadm4",-0.304327810283267,3.18881479109115,0.0471569913206528,0.829611287831066,1
"Prkab2",0.218370899586014,3.2154993973445,0.047139073076492,0.829643139789829,1
"Uaca",0.17946935626604,0.716604213953549,0.0471288529668484,0.829661310178255,1
"Pnma1",0.146634659777663,1.04710127095526,0.0470943513874658,0.82972266598856,1
"Stat5a",0.15305936164873,1.86027681323719,0.0470711692672613,0.829763905101683,1
"Kremen2",0.0609908440370192,0.254970657024843,0.0470227958149289,0.829849991859933,1
"Zfp516",0.120895283532655,2.05237546364237,0.0470028883024941,0.829885433315133,1
"Plekhh2",-0.0642731810485822,0.590388446729384,0.0469901016660543,0.829908201586051,1
"Tbc1d23",-0.119708352424311,2.19734287025726,0.0469539052312151,0.82997267166816,1
"Slc2a12",-0.113798339843382,0.536429905267054,0.0469446184466258,0.829989216716839,1
"Ahr",0.234190132968024,1.39902805624368,0.0469172996627134,0.830037896968998,1
"Gm8113",-0.139084105705064,0.383591192129181,0.046915305758974,0.830041450554354,1
"Dock9",-0.189476848935723,1.36733395723855,0.0468675943755626,0.830126506606267,1
"Gm20753",0.0668290169899991,0.394508058204857,0.046848902429976,0.830159841491158,1
"Olfr96",0.054020796915234,0.23109751355539,0.0468437572721013,0.830169018498249,1
"Tbxa2r",0.169570002009815,0.850307466447369,0.0467763801561043,0.830289242474692,1
"Fxyd6",-0.265303278998776,2.1182037694935,0.0467681884700421,0.830303865450646,1
"Neto2",0.209852098446504,1.25724496860201,0.0467680317980906,0.830304145138776,1
"Mgat5",0.127355344834299,1.51863996849078,0.0467458093730079,0.830343821214034,1
"Orc4",0.154733472968841,2.68475432839303,0.0466383010038061,0.830535907165914,1
"Leng8",0.279755969232876,4.83550017424018,0.0466326606021705,0.830545991314608,1
"Zmym5",0.19030156374607,3.55655267266194,0.0466083668065586,0.83058943209785,1
"Tg",0.0652239318506164,0.358051905047347,0.0465891468631955,0.83062380851555,1
