"","macrophagesBYo","AveExpr","F","P.Value","adj.P.Val"
"Zbtb8os",1.56381983560835,2.86332238936063,18.3955068285124,0.000182513676291682,0.00746349364251549
"Eif3l",1.33369841643312,5.68446651968357,18.37832306633,0.000183520047243888,0.00749080074755818
"Sem1",2.07365305600305,5.45654983913012,18.3573192239329,0.00018475823708404,0.00752745207920851
"Dusp23",2.92434228469775,3.59381663846857,18.3369534431397,0.0001859673771205,0.00756278728683238
"Txlna",1.72442869617757,5.09804008461531,18.3306320575855,0.000186344410007038,0.0075642153808912
"Pabpc1",1.75301856543814,7.21858492926137,18.2978680514518,0.000188311776624193,0.00763007588691764
"Mt3",-6.38923080363437,4.37419432809387,18.2202405350621,0.000193062579228273,0.00780826954344988
"2810408I11Rik",1.15125152712617,0.767202023029818,18.1182945004493,0.000199498014055275,0.00805382219880446
"Gnb1",1.78830092896727,5.5501557341783,18.1050600081129,0.000200350193410264,0.0080734924022136
"Olfr419",1.01967924319834,0.508893367310987,18.0908458371378,0.000201269808335047,0.00809580358144773
"Rangap1",1.9512465162257,3.66881498447666,18.0758259853803,0.000202246473391251,0.00812032437538048
"AB124611",5.30599313924083,3.09908180340172,18.0445526640685,0.00020429637937724,0.0081877695669614
"Pgap2",1.57465777297388,3.05314546034133,17.9951822938799,0.000207578038090803,0.00829590284198224
"Gpi1",2.38919871933607,5.61324369717364,17.9927012948565,0.000207744436760754,0.00829590284198224
"Gm37924",1.56217850047581,0.568979175917766,17.9810145153474,0.000208530187821407,0.00831227629760897
"Trmt1",1.95066187178299,4.85983980877095,17.9656261218672,0.000209569682796409,0.00833868721673555
"Gatad2a",1.19710768383688,2.82543281386943,17.9477916322894,0.000210781375708225,0.00835723057240059
"Ddx23",1.49712994378733,4.41118565069452,17.9476468574118,0.000210791242571059,0.00835723057240059
"Pilrb2",6.37705050981056,2.90521505407189,17.9098110482658,0.000213386945952262,0.00844500788068319
"Cd38",3.56843034408183,1.80898382824875,17.8993198864214,0.000214112746205679,0.00845860050769329
"Cct5",1.50765902472362,7.23553263058312,17.876706468839,0.000215686216235333,0.00849419012834141
"Ap2m1",1.79932639071569,6.67676080203062,17.8722686886549,0.000215996456896541,0.00849419012834141
"Rpl39l",-1.66769924422107,0.942931846602974,17.86985372434,0.000216165485795607,0.00849419012834141
"Uba1",1.69350338216953,6.12269120303944,17.8141126980957,0.000220106651286192,0.00863372242270288
"3110082I17Rik",1.51871891043509,1.57588822781349,17.8040492290965,0.000220826371927731,0.00864662270116316
"Gm23143",-3.93351095178878,1.47943721783788,17.7618934480384,0.000223868846312774,0.00874077263008614
"Itgb7",7.30984673341541,3.75489508797729,17.7598004857374,0.000224021067724036,0.00874077263008614
"Atp5j2",1.29588305620557,6.57530876819238,17.7143465925159,0.000227354492004861,0.00885521730039357
"Map2k7",1.9499581035336,4.77664860227413,17.6877884507038,0.000229326782123275,0.00891633813868754
"Polr2f",1.74605751234496,4.56412798963249,17.6322327576004,0.000233512167239674,0.00906313978218125
"Stip1",1.44400814157086,5.11353312449053,17.6086055168116,0.000235316952732497,0.00911719254868831
"Mcm10",2.22411910111864,1.14436208253704,17.5806771799925,0.000237469612962367,0.00918451092231895
"Gpx1",3.69766369843163,11.3645417440727,17.5748272479282,0.00023792318612209,0.00918599414760734
"Ndufa10",1.35846394218751,4.08721579781139,17.5437743407556,0.000240346488575722,0.00926338914069807
"Rpl27a-ps1",-2.04792453845749,0.403061010789908,17.4028904129283,0.000251678450306002,0.00968327366281686
"Etf1",2.25466408632838,5.19148245430815,17.3941062927749,0.000252403745204068,0.00969431954019026
"Atp5b",1.60186770427528,9.33675615262358,17.381584265172,0.000253441556978187,0.00971730947145309
"Sf3b5",1.42599995474288,6.38298377225065,17.368417229783,0.000254537769374263,0.00974245514163808
"Tmc8",3.20302430541082,2.03107359946556,17.3528511450585,0.000255840283074653,0.00977179247137797
"Gda",5.59879263754678,2.57819311639433,17.3487140640622,0.000256187661411166,0.00977179247137797
"Pilra",3.76519335007209,3.54676402234618,17.3186679191863,0.000258725791148469,0.0098516190663986
"Rnu12",-5.8268837713454,1.76893094446322,17.2903223112551,0.000261145030058594,0.00992665206183209
"Gbp2",3.40719856552091,2.75105085710503,17.2753275559458,0.000262434613567326,0.00994308707569043
"Gskip",1.23858617550147,3.37497341160059,17.2748443381348,0.000262476284961497,0.00994308707569043
"Fundc2",2.20946338217367,4.2531524484646,17.2548580119267,0.000264206090416071,0.00999150656115339
"Rnaseh2a",1.38647774556965,3.28283477896437,17.2489290448241,0.000264721590175268,0.00999391764410828
"Smpdl3a",5.65998745021117,6.17498640504859,17.2208237037041,0.000267179971708494,0.0100695443170477
"Prr7",2.61382869108605,2.97384408138623,17.2150835769991,0.000267685069954781,0.0100714231336898
"Bag1",1.61524222559199,5.95766143156459,17.2020305785608,0.000268837479403139,0.0100976087552388
"Pmm2",1.39025917837941,3.79710948646319,17.1791515295383,0.000270870271617354,0.0101567169813402
"Plin2",3.7258798089358,4.55481676321899,17.1684163755095,0.000271829767633625,0.0101598029192663
"9530051G07Rik",1.05799048487232,0.700978233553025,17.1673771165115,0.00027192284898788,0.0101598029192663
"Mrpl58",1.48453606396316,4.50749873293209,17.1609264885919,0.000272501366201018,0.0101598029192663
"Fzd1",5.37361109069076,3.94903479708797,17.1577187845008,0.000272789537316105,0.0101598029192663
"Usp3",2.4088333596004,3.0236845836016,17.1337583840424,0.000274952450342249,0.0102231479981875
"Fam221b",1.5683159173945,3.20288532733991,17.115727567964,0.000276592237758746,0.0102527837176122
"Ern1",1.8506566471655,2.25037197299282,17.1148052917639,0.000276676394675881,0.0102527837176122
"Tmem107",2.66040636626962,3.02867121531607,17.0960397623357,0.000278394717616457,0.0102992079227908
"Rap1b",2.16817283088387,6.92109584885593,17.0722386032007,0.00028059064460232,0.0103631165785261
"4930524J08Rik",2.70756361847117,2.86058639562896,17.0561589141466,0.000282084700649769,0.0104009330541247
"Wfdc21",-5.43201833811502,1.36478660027568,17.0461490008745,0.000283019091306735,0.0104060606975369
"D8Ertd738e",1.37978595053629,7.39302700726577,17.0445943139822,0.000283164513850617,0.0104060606975369
"Gm13889",-6.19144419459808,5.17938693822257,17.0333201419573,0.000284221482651167,0.010427581858527
"Parl",2.11683155078371,4.26120245426171,17.0040112318104,0.000286989104489981,0.0105116886732315
"Msrb1",3.48100232497992,5.27597432405587,16.9925878085682,0.000288075636286331,0.0105340451265496
"Cenpn",1.7982229769725,1.56014495046084,16.984183687263,0.000288877808871539,0.0105459468080282
"Paf1",1.91939502490999,5.8809781243324,16.9777725803472,0.000289491361087051,0.010550877630012
"Rnase4",-7.25986076331162,4.31997217612975,16.9728155700184,0.000289966713332157,0.010550877630012
"Cdca8",2.87813423877988,1.92213147781896,16.9481964018493,0.000292340017733109,0.0106193128166593
"Ulbp1",1.47849770276582,1.06984932806788,16.9384741267024,0.000293282989132848,0.0106193128166593
"Ubash3a",1.1421131640095,0.427190719788437,16.9384273417019,0.000293287534736647,0.0106193128166593
"Babam1",1.19572405930533,5.58213572830529,16.927600221949,0.000294341528821908,0.0106400615067436
"Kifc1",2.96801582857388,1.75863412095101,16.8843600789985,0.000298591588432916,0.0107674833058237
"Cxxc5",-4.163683553712,3.04527425725927,16.8818543860674,0.000298839883821172,0.0107674833058237
"Pkn1",1.84914992137227,4.00414393430383,16.8456817933159,0.000302449127241482,0.0108688759097553
"Chmp3",1.02257090766318,4.15674893206393,16.8438164571276,0.000302636512245593,0.0108688759097553
"Olfr1288",1.17930990652054,0.513942350340954,16.8028551654759,0.000306782922112924,0.0109999328782888
"Ptgds",-4.87085648157188,3.18525199639473,16.7882619804799,0.000308274858043084,0.0110355415606588
"Fam234a",3.13329031177367,4.19284495018574,16.7464442769484,0.00031259341445679,0.0111720583328394
"Gm13055",1.75074731494334,0.582917146240267,16.735073798285,0.00031377885729603,0.0111850274815599
"Prl8a1",1.21961157463356,0.696031923613337,16.7332690436862,0.00031396745767069,0.0111850274815599
"Rnasel",2.15274911346842,2.26683989179191,16.7261569839168,0.000314711867751702,0.0111899744042152
"Melk",1.43928236191974,0.706619937541598,16.722285056713,0.000315117933997471,0.0111899744042152
"Eef1g",1.91102997742516,6.35354551105229,16.6535041401805,0.000322425859077672,0.01143113346214
"Fam134b",-1.85620489817992,2.10449973768397,16.6041239774588,0.000327784620659544,0.0116025266605617
"Mtm1",1.43199804507873,1.45412958789365,16.5658446387636,0.000332004515030092,0.0117331244185475
"Gm47804",1.60829295779054,0.462774617578532,16.5556924731739,0.000333133447412368,0.0117542444291927
"Rbck1",1.24577143000702,5.45412427939605,16.5467017308423,0.000334136670818471,0.0117629080234063
"Sec31a",1.57178550407664,4.00251690369134,16.5439676207623,0.000334442396904694,0.0117629080234063
"Pgd",1.75011108398976,6.12571931418973,16.5213419094356,0.000336983946687731,0.0118334854802741
"Gm37789",0.762249326919452,0.421778647699958,16.5147567615142,0.000337727548789526,0.0118408027921881
"Gadd45a",2.99350518859598,5.37304728033383,16.4767057594232,0.000342058966871566,0.0119736875381324
"Esd",1.53037910535711,4.75927011337801,16.4532819775323,0.000344754981528477,0.0120489959816027
"Serpinb1a",5.16510013386102,3.03335307217257,16.4377509025502,0.000346555144161922,0.0120928067102432
"Dmpk",4.75710955145715,3.27298187181199,16.4289238701512,0.000347582757630183,0.0121067384699255
"Gm43838",1.31546560535459,0.367183016518646,16.4228165261611,0.000348295669391725,0.0121067384699255
"Stk4",1.59826926247168,3.04263100666041,16.4162253678692,0.000349066819336604,0.0121067384699255
"Gm20667",2.8940878420202,1.26426145354306,16.4155717864634,0.000349143386693147,0.0121067384699255
"Polr3c",1.64087727107194,3.92191678953404,16.3850886631728,0.00035273461620391,0.0122121250614696
"Dctn1",1.87403884449579,4.75896965226963,16.3600919359669,0.00035570909897079,0.0122958631195793
"Emilin1",4.41656798040713,3.4003065340707,16.351874775356,0.000356692773818415,0.0123106306321136
"Ankrd33b",1.9549945279011,1.11643654386854,16.3252104197249,0.0003599049345558,0.0123922491380284
"Slc28a2",3.43028365060461,1.41264590415249,16.3229561178957,0.0003601779232361,0.0123922491380284
"Tox2",1.82764265857405,0.795289312136205,16.2853678732379,0.000364762661283276,0.0125305036577173
"Ascc2",0.954694263348675,2.67441889779971,16.2677501079314,0.000366933087414378,0.0125855204540594
"Nlrp10",1.93872760932845,0.756638149625989,16.2569466513562,0.000368270880995208,0.012611852477178
"Ung",2.67753095918896,1.66140818266586,16.2246803003105,0.000372297713295204,0.0127163316294003
"Gm48768",-2.28827867502375,2.45798824311388,16.2232977007354,0.000372471314733599,0.0127163316294003
"Rilp",3.10299348371145,2.96228940997108,16.2176350765887,0.000373183230858536,0.0127210055720854
"Ssh1",1.47812813207557,2.31986075273837,16.1913932933141,0.000376501533989716,0.0128143745176223
"Cybb",5.89296639730979,3.4677263804912,16.1734907764095,0.000378783506605177,0.0128703653643047
"Plscr4",2.52053946024591,1.17784500540865,16.1693756919581,0.000379310139561845,0.0128703653643047
"Ftl1-ps1",2.69047434015558,6.07597267853016,16.1335991126718,0.000383921974174467,0.0130069002062201
"Tmem250-ps",1.33081431404973,5.89602198902871,16.1219364339758,0.000385438358722878,0.0130277739105246
"0610012G03Rik",1.11187694925639,7.66583005786446,16.1198074978367,0.000385715857315626,0.0130277739105246
"Romo1",1.37573970280434,7.09272722640915,16.1064118022851,0.000387466865552706,0.0130669656503392
"Gm19935",-3.72220444667473,1.06510664564195,16.0901360219828,0.000389605840136718,0.0131191019807376
"Myof",2.51757159457288,1.13143178207609,16.0846480625545,0.000390329928417169,0.0131235091282265
"Aaas",1.77323180353205,3.26803585102918,16.076312460159,0.000391432505121969,0.0131406089693677
"Siglech",-8.91431242981246,3.51697394744345,16.064241680326,0.000393035080168234,0.0131744167856998
"Snx2",1.81566527208836,4.44338926123717,16.0475220195649,0.000395266516497291,0.0132161126259828
"Nenf",1.99855229881959,4.76399156799151,16.0459741472427,0.000395473785580647,0.0132161126259828
"Hint1",1.71930401664532,8.03185235175324,16.0305045007043,0.00039755168735284,0.0132655142975971
"Alyref",1.76409406432067,6.26034768294294,16.0135982404138,0.000399835977445735,0.0133216435678193
"Gp9",-5.92976434818015,3.86967166858942,15.9781961716586,0.000404665136258515,0.0134622658788679
"Ehmt2",1.80308106936574,5.70051270569436,15.9499716107503,0.000408560108356805,0.0135641847751893
"Tsku",3.17827980028847,1.47022602679468,15.9471262883711,0.000408954990057915,0.0135641847751893
"Washc5",1.67733078288401,3.31576934236423,15.9170092161122,0.000413159950805431,0.0136831401072882
"Gm5654",-2.8405013735233,1.09707229440245,15.90572248354,0.000414747755508201,0.0137151937146606
"Fgfr1op2",1.81706821065455,4.68485989349866,15.8987500861486,0.000415731899289151,0.0137219951172568
"Ndufa3",1.52617283941001,7.49391060851946,15.8954827043384,0.000416193948545825,0.0137219951172568
"Wfdc3",0.911399172434149,0.431559071894113,15.8591445211539,0.000421369980153703,0.0138719762960422
"Sod2",1.92028241466012,5.44958600275665,15.8517669242344,0.000422429271007221,0.0138861853826044
"9230111E07Rik",2.19288110839086,1.09892088030578,15.8435908905034,0.000423606546276291,0.0139042249603418
"B430306N03Rik",2.98476958615496,2.66450180917745,15.8349732808849,0.000424851221194137,0.0139244200984858
"P2ry2",3.25126283812187,1.75762223088827,15.8202976836432,0.000426979927293267,0.0139530542737679
"Ssna1",1.92957554811626,7.97948655699986,15.8202539207363,0.000426986292245215,0.0139530542737679
"Gm8953",-2.74237983683425,1.14218384588474,15.7961655650383,0.000430505263017246,0.0140472978373607
"Gm23444",-2.99906032625415,1.61248188226127,15.7827216247655,0.00043248277131176,0.0140910402794257
"Olfr460",-1.07884159372654,0.596072188557254,15.7752034032224,0.000433592901500973,0.0141064349410383
"Gm128",-1.63197996448772,1.79505879888425,15.704102531335,0.000444244243380773,0.0144317406700629
"Tnfrsf17",-4.86598412073618,1.51373904455106,15.6809684985065,0.000447770207472971,0.0145249564515022
"Tbc1d20",1.2779280383128,4.72058714483409,15.6672255104598,0.000449879067604502,0.0145672145250803
"Mrpl51",1.48437485967927,5.36480544375306,15.6623878143522,0.000450623948985459,0.0145672145250803
"Cops9",1.42187857822903,6.64539816496696,15.6596355507053,0.000451048318477602,0.0145672145250803
"Myadml2",-4.94457527442467,2.06661373420111,15.6470731269238,0.000452990769802108,0.0146032114291725
"Ugt2b35",0.902820710277833,0.208830752629988,15.6438983788815,0.000453483083299801,0.0146032114291725
"Nek9",1.31261529857644,4.02470279765399,15.6345525149707,0.000454935702328336,0.0146286955561188
"Mis18a",1.7877093586659,3.52803071920285,15.6087366368156,0.000458974282793582,0.0147314008431321
"Hk1",2.21903275449796,2.87301216866895,15.6056387531815,0.000459461491739872,0.0147314008431321
"Srp68",1.26330676253764,4.02331672575207,15.5674573725051,0.000465512184025501,0.0149038003577368
"Krtcap2",1.23743368226564,6.90192520054331,15.5612526449519,0.000466503523093352,0.0149139558401651
"Cdkn2d",2.78187219932136,6.24018227442246,15.5271798730579,0.000471987971003259,0.0150675178679727
"Irak4",1.64308916050901,2.3567530226011,15.5031878006924,0.00047589135239765,0.0151702368718922
"Tomm5",1.32780925138441,5.87232160048282,15.4986640120632,0.000476631227911342,0.0151719606547951
"Pcif1",1.36928127104919,4.95102191115837,15.476793285039,0.00048022570875592,0.0152644157396656
"Haus8",1.72144259484589,2.89033245367937,15.4561158838513,0.000483650864661763,0.0153512311031739
"Cope",1.02774822428705,6.54181891489001,15.4495141000984,0.00048474995389876,0.015364073395562
"Tcf19",3.88262464970036,3.67224498507974,15.4029657759044,0.00049257608625519,0.0155833330074774
"Rpa2",1.81485079973732,4.10831218299149,15.4000160415093,0.000493076576650283,0.0155833330074774
"Sap18b",1.72421069432792,5.27467749183136,15.3856719272646,0.000495518188651721,0.015638158184796
"Aida",2.41961781190889,3.14325276368427,15.3658461332655,0.000498914288710248,0.015707345672896
"Prdx5",2.4801126366748,8.80268908988626,15.3608292685729,0.000499777622724547,0.015707345672896
"Fabp7",7.24955306600722,5.25686080245037,15.3569787546336,0.000500441332637729,0.015707345672896
"4933424M12Rik",-2.0736841868212,0.903495043179248,15.3537345857797,0.000501001262590953,0.015707345672896
"Bmp2",2.2991138947552,2.1059916643615,15.3522339128946,0.000501260500161124,0.015707345672896
"1700037H04Rik",2.06140551283047,3.1986363015723,15.3436152971131,0.000502752139063177,0.0157238885164506
"Nr1h2",1.50387827077185,6.55383837668859,15.3409757690789,0.000503209920428832,0.0157238885164506
"Adgrg1",-5.7495123131634,4.56596604034104,15.3255318087088,0.000505897407626049,0.0157855688983231
"Nfu1",1.34399476249884,3.85158707396658,15.2996502943955,0.000510435836656571,0.0159047493159906
"1700116B05Rik",-1.63131288497571,0.274771101970772,15.2821973366646,0.000513520974728809,0.0159783748578417
"Srp54",0.996521642746987,1.00452424174858,15.2763743899813,0.000514554743486075,0.0159880541996383
"Mtmr14",1.14663903124395,3.16182851286285,15.2593204302549,0.000517595283053654,0.016059972576432
"Anapc5",1.82480810490619,5.23374554248089,15.2520854160013,0.000518891037686427,0.016077628048651
"Hoxb13",1.09577184744734,0.267260066792385,15.192777306605,0.000529645180526772,0.0163878885717396
"Mmp23",-2.42485725588232,1.12172743331247,15.164285667693,0.000534896437932325,0.016527254045219
"Cyp2ab1",3.71160227864793,1.61015213110125,15.1593971301911,0.000535803048800407,0.016532176915776
"Gng5",2.0630697835875,6.64029162161371,15.1506269038007,0.000537433685961956,0.0165593947556217
"Rpa1",1.77273033994517,3.212998332738,15.1392578281053,0.00053955546725984,0.0166016489599297
"Exoc8",1.94685171938988,4.89839633653821,15.1298505062996,0.000541317938824569,0.0166206909885593
"Idh1",4.02401075312209,5.58337218091531,15.127938525342,0.000541676906511381,0.0166206909885593
"Serpinb6e",0.814835614624912,0.213985605390097,15.1037878309899,0.000546233207097323,0.0167245220443624
"Pbk",3.55840740642121,2.287947399967,15.1019966418277,0.000546572772140941,0.0167245220443624
"Gorasp2",1.25713561404178,3.93375587050752,15.0679710996553,0.000553066449729132,0.0168790317522083
"Elovl5",3.26961473719295,4.37619417186062,15.0641194733864,0.000553806729949664,0.0168790317522083
"Sf3b3",1.80952975596782,4.30711748379887,15.0635764686084,0.000553911180766768,0.0168790317522083
"Sympk",1.66755001038501,4.06864017431646,15.0411265666489,0.000558248167788949,0.0169877912187
"Stk24",2.24335206850148,2.54600269502432,15.0248282530573,0.00056141962207215,0.017060832828437
"Gm42922",-1.5491716781163,0.632959092142882,14.9862455310419,0.000569004803702972,0.0172676176575046
"Gcnt1",-3.52982114098102,2.16934920778738,14.9814846017512,0.000569948388328998,0.0172725591712362
"Cyb5r4",1.66162409292092,2.55849728351876,14.953369053176,0.000575555110790597,0.0174186124706161
"Sfxn3",3.20716467939531,5.35461647775582,14.9378998154923,0.000578665201696515,0.0174888118266831
"Fmr1nb",0.870312952575621,0.592670996954704,14.9121679106015,0.000583878691802952,0.0176223032725194
"Mrpl14",1.02687441412494,3.87136699727067,14.8941302491198,0.000587563358134344,0.0177093517329783
"Gle1",1.73212856490581,3.67564535046069,14.8852785975157,0.00058938067653589,0.0177399574244946
"Cct8",2.26206995762502,6.67517196618097,14.8325256135663,0.00060033738833374,0.018045195709385
"Ctnnd1",1.6166374970533,2.18423701961054,14.8272138100038,0.000601452715276461,0.018051565699379
"Ybx3",2.4586439483237,4.05938178823193,14.8237499052132,0.000602181236095543,0.018051565699379
"Selenbp2",0.983929739486596,0.527354512429723,14.7966455730671,0.000607914619311421,0.0181987755386016
"Tmprss11a",-0.858238152352417,0.284441933321074,14.7865801073588,0.000610058688047689,0.0182204329959977
"Thrsp",-6.17899402582402,3.382844483037,14.7855186643119,0.000610285261946133,0.0182204329959977
"Zfas1",1.84077357720901,6.73378314818997,14.7794391870215,0.000611584721359854,0.0182346210116497
"Ccng1",2.06058779911302,6.05684587704694,14.7729780491285,0.000612969020126023,0.0182512969478439
"Gm5431",1.59065821947479,1.9705170638931,14.7673992369921,0.000614166990636395,0.0182598644703547
"Dmwd",3.53900351408752,4.5040531860365,14.7639565311398,0.000614907518438469,0.0182598644703547
"Ap1m1",1.94788847173345,5.05240803108318,14.7545367865099,0.000616938621149334,0.0182956207985077
"Bag5",1.86626492430685,5.74631516020577,14.7308281384649,0.000622082714911894,0.0184234751030734
"Tpm2",-1.90527748996777,1.28600190621603,14.7142229297919,0.000625713016130329,0.0185062153153092
"Med16",1.5039126644495,4.02560678908737,14.6951376554818,0.000629913674642139,0.0186055810735755
"Rpl31",1.7451262514379,6.72182559603918,14.6385713546287,0.000642542980617887,0.0189455627917154
"Cacul1",1.60480707003917,3.32853040149824,14.6359407032526,0.000643136900808129,0.0189455627917154
"Pilrb1",5.94253894214073,2.72551614195936,14.6124233508169,0.000648472695496503,0.01905450670893
"Havcr2",-4.19369828746512,2.41862173364949,14.61126831249,0.000648735982616194,0.01905450670893
"Gm38173",1.69670017580167,0.499668235732797,14.6082739679154,0.000649419068776081,0.01905450670893
"Pold1",2.34932743611918,3.17426403137881,14.5856733543323,0.000654599857854155,0.0191810763646456
"Adgb",1.00342996739153,0.471730502455364,14.5661916051824,0.000659101371317259,0.0192874333831372
"Wdhd1",2.38368449684292,1.7243526865754,14.5596315204192,0.000660624646433946,0.0193064716685049
"Iglc2",4.78321997524459,2.24549516122109,14.5516987843265,0.000662471714111353,0.0193191437238828
"Gm9920",0.860475546432905,0.767114536904733,14.5502708848782,0.000662804777219502,0.0193191437238828
"Snrpd1",2.05448855537416,4.78613486421832,14.5284961410763,0.00066790619066467,0.019434762826068
"Uhmk1",2.28681178923883,4.83242876797673,14.5258524229611,0.000668528432429496,0.019434762826068
"Nabp1",1.60795225285853,3.47832598593547,14.5013542464997,0.000674324213623359,0.0195775256928997
"Gm28438",-5.30302912239396,4.67732290165673,14.4898908361248,0.000677054763120542,0.0196310386953024
"Serpinf1",-5.42570786649785,2.67726578236181,14.4634277241723,0.000683403703890037,0.0197891886664389
"Lag3",-6.86672221409954,2.98418790689394,14.4231613293369,0.000693187413808109,0.0200317696389592
"Hist1h2ae",2.47708451667159,3.11299192998646,14.4215094234348,0.000693591987679914,0.0200317696389592
"Gm44056",1.07865605445933,1.40941769275266,14.3817543290717,0.000703405528884591,0.0202887099289619
"Ube3b",1.40298917788715,4.00910931490909,14.3776216703383,0.000704434210336897,0.0202919245251083
"Gm47941",1.27600106187917,0.440928112902693,14.3737277248313,0.0007054049528142,0.0202934639416236
"Pym1",1.353676761753,3.02100826418514,14.3630041444777,0.000708085734799252,0.0203441307934596
"Ap1s1",1.56196159915454,5.54945305762042,14.3548918354369,0.00071012100475426,0.0203761439535389
"Eif4ebp2",2.26444246364903,4.69963427221307,14.343082300058,0.000713095112406164,0.0204349782017637
"Best3",0.811716669432174,0.278817039946693,14.3273373277727,0.000717081170578184,0.0205226219103508
"Gm43743",-1.78795173684565,0.454415054956698,14.3206249540086,0.000718787780122594,0.0205266427165994
"Cox6a1",1.82450793012782,8.82346659060588,14.3194877485805,0.00071907734508722,0.0205266427165994
"Ogfod3",1.5736412071443,2.24398219484535,14.3109455718651,0.00072125644148029,0.020527651656987
"Got2",1.85674874251066,4.22193396238435,14.3086148040257,0.000721852249251928,0.020527651656987
"Uqcr11",1.46464805628463,7.06619934381719,14.3084423597889,0.00072189635172155,0.020527651656987
"Ly6d",6.08288956909174,2.83385735293499,14.2772197929607,0.000729929458122118,0.0207067584645393
"Frmpd2",0.908229100944488,0.374499704127661,14.2766885381893,0.000730066971131431,0.0207067584645393
"Cox5b",1.67999128569038,7.06039717390064,14.2712580338333,0.000731474232836559,0.0207201081344983
"March2",1.81198121837739,4.14497806856109,14.2597391970654,0.000734468891802233,0.0207783315771622
"Mir7688",-4.20033683815621,0.928726659558375,14.2501131282412,0.000736981583978974,0.020822788738655
"Gm831",0.731305692958207,0.313962538170876,14.2463225330589,0.000737973578423699,0.020824221269729
"Gm39822",1.06236234769499,0.419162737158475,14.2335119001405,0.000741336747773386,0.0208686016675184
"Etfbkmt",1.81633925803615,2.37109855598267,14.232278954758,0.00074166130082036,0.0208686016675184
"Gm47029",-1.44270747901997,0.135627852092836,14.229565023983,0.000742376237957644,0.0208686016675184
"Copa",1.50557095803918,5.22415099009064,14.2141488081929,0.000746451456109281,0.0209565299029259
"Slc26a2",1.92132220078656,3.65074437180301,14.2084153492214,0.00074797320642479,0.0209675581868165
"Retreg3",1.09057216950424,4.52093712038097,14.2055317611171,0.000748739816823444,0.0209675581868165
"Rrp1",1.63595453100281,6.16791774357032,14.2014432829785,0.000749828199548027,0.0209714908452604
"Pou2f3",0.667925948443275,0.3378350624082,14.1760727932479,0.000756620162997946,0.0211347321540449
"Add3",3.33029855300622,3.85479887881559,14.1662223361233,0.000759275047045745,0.0211680679658488
"Ino80c",1.28023260872268,3.9347974253266,14.1641054537992,0.00075984689364559,0.0211680679658488
"1600002K03Rik",1.8151781442754,4.89586133018812,14.1595370146956,0.000761082573643344,0.0211680679658488
"Tom1",1.67173403261975,2.71686143031606,14.1574753607803,0.000761640921250085,0.0211680679658488
"Uqcr10",1.31927219283689,7.77551872362342,14.1386751041092,0.000766752876094226,0.0212834051164775
"Fam105a",-4.45980900160073,3.56177121581799,14.1331822812643,0.000768253379409936,0.0212983327226642
"Gm13594",-1.30147929079794,0.347616392444802,14.1154435176538,0.000773120778857393,0.0214064467968237
"AC127578.1",-1.80226002468031,0.175186827948847,14.1112048924617,0.000774288732420602,0.0214119870341762
"Zadh2",2.16402415908069,4.31210976573316,14.1032543143969,0.000776484636461053,0.0214459046347414
"Tlr12",-5.26100050203451,2.64076306715295,14.0953317013071,0.000778679481022817,0.0214537452250434
"Rab11b",2.05492862236332,5.78609928719864,14.095228861978,0.000778708014993891,0.0214537452250434
"Cox7a1",2.29949514618283,2.39910917505331,14.0679565201877,0.000786314887222379,0.0216363734452994
"Ufc1",1.20583989700053,6.25708174742279,14.0640514974179,0.000787410611537294,0.0216396086447696
"Aipl1",0.75580151820839,0.261848629330834,14.0581062267114,0.000789081971057967,0.0216422419318512
"Ms4a7",-2.74091424014733,1.14594230673902,14.0567528607876,0.000789462967906881,0.0216422419318512
"Olfml3",-8.69669835091931,3.4279250802052,14.0489379879983,0.000791666868774056,0.0216757996756045
"1110059E24Rik",1.29917275418033,2.00065601224433,14.0392790907799,0.00079439995811484,0.0217237457025644
"Mettl1",1.54400600214329,3.77696576056567,14.0319375405394,0.000796484117328587,0.0217538495403214
"Spint1",-4.89898340175637,1.19110498501402,14.0145593487068,0.000801441008013955,0.0218622434282278
"Tmem205",3.03561926896959,4.68380994339488,14.0003872782869,0.00080550796138792,0.0219461239283066
"Trnau1ap",1.29082947778743,3.70427589913928,13.9746949012593,0.000812937605463294,0.0221213021471887
"Znfx1",1.48322761165991,4.27023999440838,13.9649253026718,0.000815782063419974,0.0221714331560689
"Urod",1.24144987332365,5.83968987814467,13.9496105936862,0.000820262569801198,0.0222658513272539
"Fkbp1b",3.35991335295826,3.14279749979146,13.9256809849384,0.000827316550211184,0.0224298088729436
"Tbrg4",1.47594217063882,4.11557914882416,13.9161395906298,0.000830147338728685,0.0224790080473619
"Trip13",1.5899956603346,1.06083273843038,13.9104760031145,0.000831832566696505,0.0224971049792503
"Selenbp1",2.5654346298,3.41350172568159,13.9036341583283,0.000833873300530104,0.0224999668001118
"Olfm4",-1.39056450556591,0.545303584208062,13.903302164788,0.000833972461966807,0.0224999668001118
"Atad2",2.61865128916847,2.48617843481857,13.8969484817387,0.000835872657171793,0.0225237646706597
"Rab5c",1.27261368337092,5.65644715379965,13.8087382823518,0.000862740414674454,0.0232194722552834
"Dhdds",1.314956257237,3.53647342534187,13.8000523031877,0.00086543587446645,0.0232637154931
"3110040N11Rik",1.31269515802341,2.97763678224105,13.7948229482815,0.000867063032037134,0.0232791692448513
