"","PSID","Gene","Module","kTotal","kWithin","kOut","kDiff"
"2166","FLRT1","FLRT1","HuAgeMSNDsplit_15",7.54080308813333,1.10024693461806,6.44055615351527,-5.34030921889721
"2167","FLRT2","FLRT2","HuAgeMSNDsplit_05",3.31019667070347,0.151981789053153,3.15821488165032,-3.00623309259717
"2168","FLRT3","FLRT3","HuAgeMSNDsplit_01",4.06264860579883,2.10509875197219,1.95754985382665,0.147548898145542
"2169","FLT1","FLT1","HuAgeMSNDsplit_14",3.98135570572892,0.446799432555021,3.53455627317389,-3.08775684061887
"2170","FLT3LG","FLT3LG","HuAgeMSNDsplit_01",2.82013297170255,0.844649137541818,1.97548383416074,-1.13083469661892
"2171","FLT4","FLT4","HuAgeMSNDsplit_04",2.74288808611171,0.127489713569875,2.61539837254183,-2.48790865897196
"2172","FMNL1","FMNL1","HuAgeMSNDsplit_09",3.84822509885759,0.73717734724706,3.11104775161053,-2.37387040436347
"2173","FMO1","FMO1","HuAgeMSNDsplit_08",2.19326043437053,0.202643323072849,1.99061711129769,-1.78797378822484
"2174","FMO3","FMO3","HuAgeMSNDsplit_02",3.73349310459984,1.55648050641843,2.17701259818142,-0.620532091762991
"2175","FMO4","FMO4","HuAgeMSNDsplit_06",2.4418864199187,0.166815644313776,2.27507077560492,-2.10825513129114
"2176","FMO5","FMO5","HuAgeMSNDsplit_02",4.09406875163115,1.56938051175052,2.52468823988063,-0.955307728130109
"2177","FMOD","FMOD","HuAgeMSNDsplit_08",6.87601970297812,3.90777485984365,2.96824484313446,0.939530016709191
"2178","FN3K","FN3K","HuAgeMSNDsplit_03",2.39318114008077,0.277548368149674,2.11563277193109,-1.83808440378142
"2179","FNTA","FNTA","HuAgeMSNDsplit_01",3.14093698863246,0.913210469960108,2.22772651867235,-1.31451604871224
"2180","FOLH1","FOLH1","HuAgeMSNDsplit_06",3.88781162701262,1.41626155793963,2.47155006907299,-1.05528851113336
"2181","FOLR1","FOLR1","HuAgeMSNDsplit_02",2.91250857410721,0.897660179913349,2.01484839419386,-1.11718821428051
"2182","FOLR2","FOLR2","HuAgeMSNDsplit_08",3.77682509912116,0.751113379566996,3.02571171955417,-2.27459833998717
"2183","FOLR3","FOLR3","HuAgeMSNDsplit_01",2.33321494728774,0.618876386631397,1.71433856065634,-1.09546217402495
"2184","FOS","FOS","HuAgeMSNDsplit_04",2.51165759850861,0.330864158788731,2.18079343971988,-1.84992928093114
"2185","FOSB","FOSB","HuAgeMSNDsplit_01",2.65076075067362,0.910020338857381,1.74074041181624,-0.830720072958859
"2186","FOSL1","FOSL1","HuAgeMSNDsplit_01",2.80018608456944,0.738038596924414,2.06214748764503,-1.32410889072062
"2187","FOSL2","FOSL2","HuAgeMSNDsplit_21",2.8963377202268,0.0301191755061457,2.86621854472066,-2.83609936921451
"2188","FOXA1","FOXA1","HuAgeMSNDsplit_18",6.94885158297921,1.59197014189113,5.35688144108808,-3.76491129919695
"2189","FOXA2","FOXA2","HuAgeMSNDsplit_18",4.56988849303035,0.895327527865241,3.67456096516511,-2.77923343729987
"2190","FOXC1","FOXC1","HuAgeMSNDsplit_08",6.99781113142988,2.69218065916116,4.30563047226873,-1.61344981310757
"2191","FOXC2","FOXC2","HuAgeMSNDsplit_08",2.77387445358183,0.177779315765278,2.59609513781655,-2.41831582205128
"2192","FOXD2","FOXD2","HuAgeMSNDsplit_05",3.23229722791287,0.263922816653656,2.96837441125922,-2.70445159460556
"2193","FOXD3","FOXD3","HuAgeMSNDsplit_01",2.61656129314104,1.00356557514875,1.61299571799229,-0.609430142843537
"2194","FOXE1","FOXE1","HuAgeMSNDsplit_01",3.1239826583938,1.2522794939488,1.87170316444499,-0.619423670496187
"2195","FOXE3","FOXE3","HuAgeMSNDsplit_01",3.06270517906438,1.42688797685715,1.63581720220724,-0.208929225350089
"2196","FOXF1","FOXF1","HuAgeMSNDsplit_02",3.88461985692135,1.72406639474616,2.1605534621752,-0.43648706742904
"2197","FOXF2","FOXF2","HuAgeMSNDsplit_14",4.95512170075998,0.799570899956663,4.15555080080332,-3.35597990084665
"2198","FOXH1","FOXH1","HuAgeMSNDsplit_01",2.66248573477402,1.03163234409109,1.63085339068294,-0.599221046591848
"2199","FOXI1","FOXI1","HuAgeMSNDsplit_02",2.73435559434892,0.594497684122792,2.13985791022612,-1.54536022610333
"2200","FOXJ1","FOXJ1","HuAgeMSNDsplit_16",3.84182340957871,0.566853620518339,3.27496978906037,-2.70811616854204
"2201","FOXJ2","FOXJ2","HuAgeMSNDsplit_01",2.53366279127678,0.885535979651434,1.64812681162535,-0.762590831973914
"2202","FOXL2","FOXL2","HuAgeMSNDsplit_14",3.21626134936042,0.213020997173669,3.00324035218675,-2.79021935501308
"2203","FOXN1","FOXN1","HuAgeMSNDsplit_01",2.50153014400157,0.708586777243928,1.79294336675764,-1.08435658951371
"2204","FPGS","FPGS","HuAgeMSNDsplit_01",2.41652573490927,0.870224110558196,1.54630162435107,-0.676077513792878
"2205","FPGT","FPGT","HuAgeMSNDsplit_02",3.40677466802661,1.15735043839051,2.24942422963611,-1.0920737912456
"2206","FPR1","FPR1","HuAgeMSNDsplit_04",5.54758072825731,2.52520374050032,3.02237698775699,-0.497173247256669
"2207","FRAT1","FRAT1","HuAgeMSNDsplit_02",4.04572345886819,1.60943798801625,2.43628547085194,-0.826847482835692
"2208","FRG1","FRG1","HuAgeMSNDsplit_07",2.32703958700992,0.215905831307309,2.11113375570261,-1.8952279243953
"2209","FRK","FRK","HuAgeMSNDsplit_01",2.62257629046018,0.683442411975955,1.93913387848422,-1.25569146650827
"2210","FRS2","FRS2","HuAgeMSNDsplit_01",2.59937558494991,0.976331559438375,1.62304402551153,-0.646712466073156
"2211","FRS3","FRS3","HuAgeMSNDsplit_03",4.06849578553295,1.27107725027582,2.79741853525713,-1.52634128498132
"2212","FRY","FRY","HuAgeMSNDsplit_03",7.28331173653568,2.15671351315088,5.1265982233848,-2.96988471023392
"2213","FRZB","FRZB","HuAgeMSNDsplit_08",5.61261737286603,3.01417315560989,2.59844421725614,0.415728938353749
"2214","FSCN1","FSCN1","HuAgeMSNDsplit_09",4.4104246841216,0.732278114491329,3.67814656963028,-2.94586845513895
"2215","FSCN2","FSCN2","HuAgeMSNDsplit_03",2.64892629698797,0.326273550190015,2.32265274679796,-1.99637919660795
"2216","FSCN3","FSCN3","HuAgeMSNDsplit_01",2.44552746686134,0.789933642662864,1.65559382419847,-0.865660181535608
"2217","FSHB","FSHB","HuAgeMSNDsplit_02",2.96430283888025,1.11901496505254,1.84528787382771,-0.726272908775176
"2218","FSHR","FSHR","HuAgeMSNDsplit_01",2.11539106061544,0.697826890743173,1.41756416987227,-0.719737279129098
"2219","FST","FST","HuAgeMSNDsplit_03",2.87235823061856,0.588942548277025,2.28341568234154,-1.69447313406451
"2220","FSTL3","FSTL3","HuAgeMSNDsplit_02",3.30004022574121,1.25035986540784,2.04968036033337,-0.799320494925521
"2221","FTCD","FTCD","HuAgeMSNDsplit_01",2.44144323084218,0.745190123833271,1.69625310700891,-0.951062983175643
"2222","FTH1","FTH1","HuAgeMSNDsplit_07",2.5149315916333,0.191638972568678,2.32329261906462,-2.13165364649595
"2223","FTSJ1","FTSJ1","HuAgeMSNDsplit_01",4.04447845699301,2.03403922839533,2.01043922859768,0.0235999997976553
"2224","FTSJ2","FTSJ2","HuAgeMSNDsplit_01",4.10924037782931,1.84190394197397,2.26733643585533,-0.425432493881361
"2225","FUBP1","FUBP1","HuAgeMSNDsplit_01",3.23718147668023,1.08528528436142,2.15189619231881,-1.0666109079574
"2226","FUCA1","FUCA1","HuAgeMSNDsplit_01",4.91573500003736,2.45295736745803,2.46277763257933,-0.00982026512129774
"2227","FURIN","FURIN","HuAgeMSNDsplit_02",4.2925597365144,1.74709836000344,2.54546137651096,-0.798363016507514
"2228","FUT1","FUT1","HuAgeMSNDsplit_03",3.49734480636264,0.869597406388642,2.627747399974,-1.75814999358536
"2229","FUT2","FUT2","HuAgeMSNDsplit_02",2.59637012695966,0.85801185071654,1.73835827624312,-0.880346425526579
"2230","FUT3","FUT3","HuAgeMSNDsplit_02",1.94923612871613,0.539957299635359,1.40927882908077,-0.869321529445408
"2231","FUT4","FUT4","HuAgeMSNDsplit_01",2.97897921814645,0.732088649572881,2.24689056857357,-1.51480191900069
"2232","FUT5","FUT5","HuAgeMSNDsplit_02",2.63990071760867,0.436057809723486,2.20384290788518,-1.76778509816169
"2233","FUT6","FUT6","HuAgeMSNDsplit_01",2.28676029781769,0.87480984437482,1.41195045344287,-0.537140609068052
"2234","FUT7","FUT7","HuAgeMSNDsplit_02",2.66430577911409,0.764640698139039,1.89966508097505,-1.13502438283601
"2235","FUT8","FUT8","HuAgeMSNDsplit_01",2.94671130343122,0.818893581752235,2.12781772167899,-1.30892413992675
"2236","FUT9","FUT9","HuAgeMSNDsplit_01",3.22678229831505,1.50515481255823,1.72162748575681,-0.216472673198582
"2237","FXN","FXN","HuAgeMSNDsplit_05",2.63580192009911,0.142249643362983,2.49355227673613,-2.35130263337314
"2238","FXR1","FXR1","HuAgeMSNDsplit_16",3.46735144043915,0.338087302574066,3.12926413786509,-2.79117683529102
"2239","FXR2","FXR2","HuAgeMSNDsplit_09",4.49074866445609,0.506608490599859,3.98414017385623,-3.47753168325637
"2240","FXYD1","FXYD1","HuAgeMSNDsplit_20",4.17738786370994,0.202019513057646,3.9753683506523,-3.77334883759465
"2241","FXYD2","FXYD2","HuAgeMSNDsplit_01",2.65483765628852,1.0007090361269,1.65412862016162,-0.653419584034722
"2242","FXYD3","FXYD3","HuAgeMSNDsplit_02",4.65391896063361,2.04021111375553,2.61370784687808,-0.573496733122549
"2243","FXYD5","FXYD5","HuAgeMSNDsplit_02",8.75291178594623,3.42282002856373,5.3300917573825,-1.90727172881878
"2244","FXYD6","FXYD6","HuAgeMSNDsplit_03",8.31061832154657,2.27582505024208,6.03479327130449,-3.75896822106241
"2245","FXYD7","FXYD7","HuAgeMSNDsplit_03",9.00543634845588,3.25527938282062,5.75015696563527,-2.49487758281465
"2246","FYB","FYB","HuAgeMSNDsplit_04",4.84350026782202,1.78938546436783,3.05411480345419,-1.26472933908636
"2247","FYCO1","FYCO1","HuAgeMSNDsplit_13",7.4237937239309,0.918126581161596,6.5056671427693,-5.5875405616077
"2248","FYN","FYN","HuAgeMSNDsplit_10",5.26326509617027,0.701180446903649,4.56208464926662,-3.86090420236297
"2249","FZD1","FZD1","HuAgeMSNDsplit_02",5.53584903698631,2.38464163866359,3.15120739832272,-0.766565759659137
"2250","FZD10","FZD10","HuAgeMSNDsplit_01",2.25233710993364,0.579354658369085,1.67298245156455,-1.09362779319547
"2251","FZD2","FZD2","HuAgeMSNDsplit_08",4.16120450021439,0.529263505284173,3.63194099493022,-3.10267748964604
"2252","FZD3","FZD3","HuAgeMSNDsplit_01",3.83548097312313,1.8072789807381,2.02820199238503,-0.220923011646927
"2253","FZD4","FZD4","HuAgeMSNDsplit_14",5.35829000380674,0.377818852189459,4.98047115161728,-4.60265229942782
"2254","FZD5","FZD5","HuAgeMSNDsplit_05",3.34391740714766,0.346349335875513,2.99756807127215,-2.65121873539664
"2255","FZD6","FZD6","HuAgeMSNDsplit_01",2.82623217880477,0.820100807315887,2.00613137148889,-1.186030564173
"2256","FZD7","FZD7","HuAgeMSNDsplit_02",6.05957700607045,2.75671042489277,3.30286658117768,-0.546156156284914
"2257","FZD9","FZD9","HuAgeMSNDsplit_02",5.91350218612884,3.38050015678825,2.53300202934059,0.847498127447666
"2258","G0S2","G0S2","HuAgeMSNDsplit_16",3.3078959825543,0.789463340172417,2.51843264238188,-1.72896930220947
"2259","G6PC2","G6PC2","HuAgeMSNDsplit_02",2.35318334292883,0.512702458471619,1.84048088445722,-1.3277784259856
"2260","GAA","GAA","HuAgeMSNDsplit_11",2.65947692157467,0.209731496420085,2.44974542515459,-2.2400139287345
"2261","GAB1","GAB1","HuAgeMSNDsplit_02",4.8199379446542,2.00663422202717,2.81330372262703,-0.806669500599859
"2262","GABARAP","GABARAP","HuAgeMSNDsplit_01",4.31697840029956,1.61749022450401,2.69948817579555,-1.08199795129154
"2263","GABARAPL2","GABARAPL2","HuAgeMSNDsplit_07",8.03806414678606,2.55276814746519,5.48529599932087,-2.93252785185569
"2264","GABBR1","GABBR1","HuAgeMSNDsplit_01",5.37171143886816,2.50731408756236,2.86439735130579,-0.357083263743429
"2265","GABBR2","GABBR2","HuAgeMSNDsplit_03",11.5518509097277,5.12173933803043,6.43011157169725,-1.30837223366682
"2266","GABPA","GABPA","HuAgeMSNDsplit_02",8.62960228046014,4.64870039901984,3.9809018814403,0.667798517579538
"2267","GABRA1","GABRA1","HuAgeMSNDsplit_01",8.17506589486199,4.20728654138308,3.96777935347892,0.239507187904158
"2268","GABRA2","GABRA2","HuAgeMSNDsplit_01",3.02778458092353,1.17736644281884,1.85041813810469,-0.673051695285854
"2269","GABRA3","GABRA3","HuAgeMSNDsplit_03",3.90112434384565,0.834007212382236,3.06711713146341,-2.23310991908118
"2270","GABRA4","GABRA4","HuAgeMSNDsplit_15",6.7517730171808,0.802399913806487,5.94937310337431,-5.14697318956782
"2271","GABRA5","GABRA5","HuAgeMSNDsplit_15",5.32583576089255,0.484513820217836,4.84132194067472,-4.35680812045688
"2272","GABRA6","GABRA6","HuAgeMSNDsplit_06",2.4439026931101,0.111224718915058,2.33267797419505,-2.22145325527999
"2273","GABRB1","GABRB1","HuAgeMSNDsplit_03",3.48741006217459,0.82000482514306,2.66740523703153,-1.84740041188847
"2274","GABRB2","GABRB2","HuAgeMSNDsplit_01",3.44477992537297,1.48568624656343,1.95909367880954,-0.473407432246113
"2275","GABRB3","GABRB3","HuAgeMSNDsplit_01",5.32835474659424,2.48597549624005,2.8423792503542,-0.356403754114151
"2276","GABRD","GABRD","HuAgeMSNDsplit_15",6.19313945243735,0.860198645275972,5.33294080716138,-4.4727421618854
"2277","GABRE","GABRE","HuAgeMSNDsplit_02",3.65822646731317,1.47261826978261,2.18560819753056,-0.712989927747949
"2278","GABRG2","GABRG2","HuAgeMSNDsplit_01",16.4286552230795,8.31062120869919,8.11803401438028,0.192587194318904
"2279","GABRP","GABRP","HuAgeMSNDsplit_01",2.90127850151342,1.25825781865664,1.64302068285677,-0.384762864200132
"2280","GABRQ","GABRQ","HuAgeMSNDsplit_02",2.71519089757763,0.636278439986093,2.07891245759153,-1.44263401760544
"2281","GAD1","GAD1","HuAgeMSNDsplit_01",2.82451360393614,1.03482584810593,1.78968775583021,-0.754861907724283
"2282","GAD2","GAD2","HuAgeMSNDsplit_01",8.47690843850807,4.12974338991944,4.34716504858863,-0.217421658669183
"2283","GADD45A","GADD45A","HuAgeMSNDsplit_22",4.16301655825456,0.196464228414958,3.9665523298396,-3.77008810142465
"2284","GADD45B","GADD45B","HuAgeMSNDsplit_04",2.93568503128874,0.422675691459747,2.513009339829,-2.09033364836925
"2285","GADD45G","GADD45G","HuAgeMSNDsplit_10",3.5781563594186,0.341570944345328,3.23658541507328,-2.89501447072795
"2286","GAK","GAK","HuAgeMSNDsplit_11",3.1772826123841,0.269234887492332,2.90804772489176,-2.63881283739943
"2287","GAL","GAL","HuAgeMSNDsplit_01",2.83246817765515,0.936282582307764,1.89618559534739,-0.959903013039624
"2288","GAL3ST1","GAL3ST1","HuAgeMSNDsplit_06",5.81508926356107,2.35668607321047,3.4584031903506,-1.10171711714013
"2289","GALC","GALC","HuAgeMSNDsplit_05",2.90999930322373,0.127630380384016,2.78236892283971,-2.6547385424557
"2290","GALE","GALE","HuAgeMSNDsplit_01",5.04512169120655,2.49254915451573,2.55257253669082,-0.0600233821750908
"2291","GALK1","GALK1","HuAgeMSNDsplit_02",3.01098568501076,0.997675613560765,2.01331007145,-1.01563445788923
"2292","GALK2","GALK2","HuAgeMSNDsplit_01",3.13725254779607,1.31423512997697,1.82301741781909,-0.50878228784212
"2293","GALNS","GALNS","HuAgeMSNDsplit_01",3.00774427637862,0.993690489157399,2.01405378722122,-1.02036329806382
"2294","GALNT1","GALNT1","HuAgeMSNDsplit_17",3.0279220708597,0.219029944197805,2.80889212666189,-2.58986218246409
"2295","GALNT2","GALNT2","HuAgeMSNDsplit_07",3.80442894215865,0.711803756611072,3.09262518554758,-2.38082142893651
"2296","GALNT3","GALNT3","HuAgeMSNDsplit_01",2.93539597713375,1.13582248350711,1.79957349362664,-0.663751010119525
"2297","GALNT4","GALNT4","HuAgeMSNDsplit_02",2.49421824236498,0.554542164442778,1.9396760779222,-1.38513391347942
"2298","GALNT6","GALNT6","HuAgeMSNDsplit_02",3.86597498014252,0.870584312040491,2.99539066810203,-2.12480635606154
"2299","GALNT7","GALNT7","HuAgeMSNDsplit_02",2.58243577238526,0.65009849412008,1.93233727826518,-1.2822387841451
"2300","GALR1","GALR1","HuAgeMSNDsplit_01",4.04291905902218,2.09340367365275,1.94951538536943,0.143888288283327
"2301","GALR2","GALR2","HuAgeMSNDsplit_01",2.39617591375101,0.798329903836225,1.59784600991478,-0.799516106078558
"2302","GALT","GALT","HuAgeMSNDsplit_03",6.08576618902288,1.653825308332,4.43194088069088,-2.77811557235887
"2303","GAMT","GAMT","HuAgeMSNDsplit_06",5.99751329656107,0.487392453152681,5.51012084340839,-5.0227283902557
"2304","GAN","GAN","HuAgeMSNDsplit_10",2.82923655751634,0.0984626918588204,2.73077386565752,-2.63231117379869
"2305","GAP43","GAP43","HuAgeMSNDsplit_03",15.7780453654961,6.03182574956875,9.74621961592735,-3.7143938663586
"2306","GAPDH","GAPDH","HuAgeMSNDsplit_01",5.45625336458496,2.6969646753836,2.75928868920136,-0.0623240138177676
"2307","GARS","GARS","HuAgeMSNDsplit_03",7.43055417884144,1.9357801394347,5.49477403940675,-3.55899389997205
"2308","GART","GART","HuAgeMSNDsplit_01",3.16500848343731,1.46156673271048,1.70344175072683,-0.241875018016349
"2309","GAS1","GAS1","HuAgeMSNDsplit_08",4.97952927684464,2.10495596376712,2.87457331307752,-0.769617349310392
"2310","GAS2","GAS2","HuAgeMSNDsplit_01",2.86470667362168,1.1988077981988,1.66589887542288,-0.467091077224082
"2311","GAS2L1","GAS2L1","HuAgeMSNDsplit_05",3.72698547652516,0.316194101572157,3.410791374953,-3.09459727338085
"2312","GAS6","GAS6","HuAgeMSNDsplit_09",4.53436580086498,0.484809744423304,4.04955605644168,-3.56474631201838
"2313","GAS7","GAS7","HuAgeMSNDsplit_12",3.34569425246419,0.248136141838411,3.09755811062578,-2.84942196878737
"2314","GAS8","GAS8","HuAgeMSNDsplit_11",2.72697005945232,0.138964573048445,2.58800548640388,-2.44904091335543
"2315","GATA2","GATA2","HuAgeMSNDsplit_14",2.92373114581098,0.246284534050812,2.67744661176017,-2.43116207770936
"2316","GATA6","GATA6","HuAgeMSNDsplit_01",2.40672560742599,0.853422821405432,1.55330278602056,-0.699879964615124
"2317","GATM","GATM","HuAgeMSNDsplit_20",4.40539626004026,0.236195534961539,4.16920072507873,-3.93300519011719
"2318","GBA","GBA","HuAgeMSNDsplit_03",5.67828961663336,1.28880484098729,4.38948477564607,-3.10067993465878
"2319","GBAS","GBAS","HuAgeMSNDsplit_01",4.85705934395135,2.10160721221238,2.75545213173896,-0.65384491952658
"2320","GBE1","GBE1","HuAgeMSNDsplit_18",12.1379384354515,2.12283318004175,10.0151052554098,-7.89227207536801
"2321","GBF1","GBF1","HuAgeMSNDsplit_03",4.72093291419681,1.40035159737686,3.32058131681995,-1.92022971944309
"2322","GBP1","GBP1","HuAgeMSNDsplit_22",3.44898051707918,0.270878335032217,3.17810218204697,-2.90722384701475
"2323","GBP2","GBP2","HuAgeMSNDsplit_22",5.38740973648353,0.408163047718675,4.97924668876486,-4.57108364104618
"2324","GBX2","GBX2","HuAgeMSNDsplit_03",2.57786875167696,0.365464281826651,2.21240446985031,-1.84694018802366
"2325","GCA","GCA","HuAgeMSNDsplit_06",2.96667849092828,0.335717840516031,2.63096065041225,-2.29524280989622
"2326","GCAT","GCAT","HuAgeMSNDsplit_03",4.59023202979572,1.41988910559528,3.17034292420043,-1.75045381860515
"2327","GCDH","GCDH","HuAgeMSNDsplit_05",2.98989201689775,0.271149265308423,2.71874275158933,-2.4475934862809
"2328","GCG","GCG","HuAgeMSNDsplit_02",2.47631729645291,0.58886869140732,1.88744860504559,-1.29857991363827
"2329","GCH1","GCH1","HuAgeMSNDsplit_03",3.11320963441037,0.682915141264261,2.43029449314611,-1.74737935188185
"2330","GCHFR","GCHFR","HuAgeMSNDsplit_03",3.42636922766732,0.526609183735406,2.89976004393191,-2.37315086019651
"2331","GCK","GCK","HuAgeMSNDsplit_03",3.16873099756481,0.44731565448839,2.72141534307642,-2.27409968858803
"2332","GCLC","GCLC","HuAgeMSNDsplit_01",3.30729254164046,0.965039051776048,2.34225348986441,-1.37721443808836
"2333","GCLM","GCLM","HuAgeMSNDsplit_01",3.1472578633188,1.14320631947624,2.00405154384257,-0.860845224366332
"2334","GCM1","GCM1","HuAgeMSNDsplit_02",2.68916337342552,0.786452058377523,1.902711315048,-1.11625925667047
"2335","GCM2","GCM2","HuAgeMSNDsplit_01",2.28953428444819,0.856481827225898,1.4330524572223,-0.576570629996399
"2336","GCNT1","GCNT1","HuAgeMSNDsplit_01",3.2859487063868,1.58339067593132,1.70255803045548,-0.119167354524167
"2337","GCNT2","GCNT2","HuAgeMSNDsplit_02",2.92174426513861,0.838026754092679,2.08371751104593,-1.24569075695325
"2338","GCSH","GCSH","HuAgeMSNDsplit_01",3.11104984343462,1.33720388259247,1.77384596084215,-0.436642078249682
"2339","GDAP1","GDAP1","HuAgeMSNDsplit_12",6.38488910638781,2.28116038530648,4.10372872108133,-1.82256833577485
"2340","GDF10","GDF10","HuAgeMSNDsplit_10",2.84997883772019,0.120797802318146,2.72918103540204,-2.60838323308389
"2341","GDF11","GDF11","HuAgeMSNDsplit_01",2.53196960632714,0.839145851931015,1.69282375439613,-0.853677902465113
"2342","GDF15","GDF15","HuAgeMSNDsplit_08",2.84356289439763,0.508115680929434,2.3354472134682,-1.82733153253876
"2343","GDF2","GDF2","HuAgeMSNDsplit_01",2.4349044073764,0.920857245847213,1.51404716152918,-0.59318991568197
"2344","GDF3","GDF3","HuAgeMSNDsplit_02",2.03464857420122,0.538322254479587,1.49632631972163,-0.958004065242045
"2345","GDF5","GDF5","HuAgeMSNDsplit_02",2.76113165302418,0.712344437051188,2.048787215973,-1.33644277892181
"2346","GDF9","GDF9","HuAgeMSNDsplit_02",2.71103987140806,0.797271151968146,1.91376871943991,-1.11649756747177
"2347","GDI1","GDI1","HuAgeMSNDsplit_09",4.84121040014174,1.39301645949111,3.44819394065062,-2.05517748115951
"2348","GDI2","GDI2","HuAgeMSNDsplit_06",2.8190846031707,0.130798551927821,2.68828605124288,-2.55748749931506
"2349","GDNF","GDNF","HuAgeMSNDsplit_01",2.46674123967225,0.981914677789939,1.48482656188231,-0.50291188409237
"2350","GEM","GEM","HuAgeMSNDsplit_02",6.6908490486828,3.75368073332539,2.93716831535741,0.816512417967982
"2351","GEMIN4","GEMIN4","HuAgeMSNDsplit_02",3.04876821310628,1.02385854510132,2.02490966800496,-1.00105112290364
"2352","GFER","GFER","HuAgeMSNDsplit_02",3.83043948502796,0.866108419726132,2.96433106530183,-2.0982226455757
"2353","GFPT1","GFPT1","HuAgeMSNDsplit_01",4.43201019062126,2.04717196956825,2.38483822105301,-0.337666251484752
"2354","GFPT2","GFPT2","HuAgeMSNDsplit_02",4.10939849685718,1.5150627521764,2.59433574468078,-1.07927299250438
"2355","GFRA1","GFRA1","HuAgeMSNDsplit_03",3.58844541838465,0.823195959213205,2.76524945917144,-1.94205349995823
"2356","GFRA2","GFRA2","HuAgeMSNDsplit_15",7.20172539784681,0.688491111167415,6.51323428667939,-5.82474317551198
"2357","GFRA3","GFRA3","HuAgeMSNDsplit_03",2.21872917123863,0.496630307402051,1.72209886383658,-1.22546855643453
"2358","GFRA4","GFRA4","HuAgeMSNDsplit_01",2.53798336715459,0.968017775406928,1.56996559174766,-0.601947816340731
"2359","GGA1","GGA1","HuAgeMSNDsplit_07",3.03089495049994,0.18257136840787,2.84832358209207,-2.6657522136842
"2360","GGCX","GGCX","HuAgeMSNDsplit_01",3.54103715676262,1.32668417787182,2.2143529788908,-0.887668801018985
"2361","GGH","GGH","HuAgeMSNDsplit_01",7.02624023988635,3.89816285992828,3.12807737995807,0.770085479970214
"2362","GGPS1","GGPS1","HuAgeMSNDsplit_02",4.26012914946434,0.736225982701391,3.52390316676295,-2.78767718406156
"2363","GH1","GH1","HuAgeMSNDsplit_02",2.35053725197972,0.603171194201273,1.74736605777844,-1.14419486357717
"2364","GH2","GH2","HuAgeMSNDsplit_02",2.26884015301141,0.573410420860748,1.69542973215066,-1.12201931128991
"2365","GHITM","GHITM","HuAgeMSNDsplit_01",9.8319385432612,5.33379982444437,4.49813871881683,0.835661105627544
"2366","GHR","GHR","HuAgeMSNDsplit_08",2.95930246494911,0.337517263078494,2.62178520187062,-2.28426793879212
"2367","GHRH","GHRH","HuAgeMSNDsplit_02",2.63524473315607,0.602169817765001,2.03307491539107,-1.43090509762607
"2368","GHRHR","GHRHR","HuAgeMSNDsplit_06",2.93295923081428,0.181924830459375,2.7510344003549,-2.56910956989553
"2369","GHSR","GHSR","HuAgeMSNDsplit_07",2.78807262273471,0.121542242453234,2.66653038028147,-2.54498813782824
"2370","GIP","GIP","HuAgeMSNDsplit_02",1.9639685010354,0.446570434174703,1.5173980668607,-1.070827632686
"2371","GIPC1","GIPC1","HuAgeMSNDsplit_06",4.6471332327101,0.81802857056034,3.82910466214976,-3.01107609158942
"2372","GIPR","GIPR","HuAgeMSNDsplit_01",2.19123390025647,0.776645655670978,1.4145882445855,-0.637942588914517
"2373","GIT1","GIT1","HuAgeMSNDsplit_09",4.13923622628304,0.562853846721264,3.57638237956178,-3.01352853284051
"2374","GIT2","GIT2","HuAgeMSNDsplit_04",3.21166702216388,0.569277592469671,2.6423894296942,-2.07311183722453
"2375","GJA1","GJA1","HuAgeMSNDsplit_10",8.9599375837075,1.9237292944764,7.0362082892311,-5.1124789947547
"2376","GJA4","GJA4","HuAgeMSNDsplit_02",4.45411374920616,2.03455468221059,2.41955906699557,-0.385004384784987
"2377","GJA5","GJA5","HuAgeMSNDsplit_02",2.72722853453491,0.925366823600149,1.80186171093476,-0.876494887334609
"2378","GJA8","GJA8","HuAgeMSNDsplit_03",2.68279006141918,0.234232215685915,2.44855784573326,-2.21432563004735
"2379","GJB1","GJB1","HuAgeMSNDsplit_06",6.98220143302009,3.5602225797731,3.42197885324699,0.138243726526103
"2380","GJB3","GJB3","HuAgeMSNDsplit_01",2.07672227211384,0.732119004466426,1.34460326764741,-0.612484263180984
"2381","GJB5","GJB5","HuAgeMSNDsplit_01",3.10054116498199,1.41279125942653,1.68774990555546,-0.274958646128931
"2382","GJC1","GJC1","HuAgeMSNDsplit_01",2.06004118819786,0.557513785675922,1.50252740252194,-0.945013616846018
"2383","GK","GK","HuAgeMSNDsplit_01",3.09291348672269,1.40793251319093,1.68498097353175,-0.277048460340823
"2384","GKN1","GKN1","HuAgeMSNDsplit_06",2.82695290587014,0.204039465775876,2.62291344009426,-2.41887397431838
"2385","GLA","GLA","HuAgeMSNDsplit_18",4.02183742874288,0.238527604787806,3.78330982395507,-3.54478221916727
"2386","GLB1","GLB1","HuAgeMSNDsplit_02",5.00708398868782,1.55628925476519,3.45079473392263,-1.89450547915744
"2387","GLDC","GLDC","HuAgeMSNDsplit_01",2.80854918925232,1.17418675157623,1.63436243767609,-0.460175686099852
"2388","GLG1","GLG1","HuAgeMSNDsplit_14",2.63556802664965,0.0672035788386211,2.56836444781103,-2.50116086897241
