"","endoBYo","AveExpr","F","P.Value","adj.P.Val"
"Ctdspl",-0.683479710123813,0.918338559246869,1.84083617764091,0.185337732567614,0.464983744340362
"Xrcc5",-0.708780706541242,1.02981063298843,1.84059037392805,0.185366200637528,0.465002433008736
"Gm32816",0.414190105894474,0.432469252033633,1.83995264584762,0.18544008466498,0.465135033224869
"Otos",0.580307034179475,0.452744919410719,1.83972461934102,0.185466511360935,0.465148580754786
"Dgki",-0.361833732147452,0.293099518132515,1.83947398699694,0.185495563188088,0.46516870827591
"Gm5616",0.539571726581139,3.41640343310008,1.83914708435596,0.185533464116637,0.465211019681783
"Fcnaos",-0.387840619848793,0.292134160382977,1.83860912442231,0.185595855376526,0.465314722177571
"Egfr",-1.16406412138176,0.603716539024328,1.83835171403487,0.185625718199527,0.465330003883988
"Svep1",-0.380055382689473,0.227705223414729,1.83815249210107,0.185648834436607,0.465330003883988
"Gm36325",-0.805196381300921,0.372285745706577,1.83801274318546,0.185665051949734,0.465330003883988
"A330084C13Rik",-0.834490579640785,0.772094386510681,1.83734320996752,0.185742773459887,0.465451789049143
"Cdkl2",-1.00265837041844,1.19421962461951,1.83723169459176,0.185755722348456,0.465451789049143
"Gm14246",-0.448192153524278,0.277678213859287,1.83676575803336,0.18580983759608,0.465489434492739
"1700095J03Rik",-0.582449567622509,0.348191080685346,1.8367400143795,0.185812828097698,0.465489434492739
"Ermp1",-1.12928744532393,3.68322060689617,1.83651250289652,0.185839259420388,0.465502936612008
"Fibin",-1.67670546001622,0.998959481328493,1.83506840492707,0.186007135053978,0.465721035903619
"Gm14810",0.845179637510894,0.994853902374468,1.83492278868796,0.186024073078148,0.465721035903619
"Gm22738",1.08480618671796,0.989157493688854,1.83491235274432,0.186025287054928,0.465721035903619
"Rbm45",-0.767699217752166,3.54950673841569,1.83490151675433,0.186026547577874,0.465721035903619
"Dnhd1",-0.470986724642697,0.504729753210693,1.83479934072247,0.18603843396355,0.465721035903619
"Tmem200a",-0.533253707708504,0.290675794761437,1.83467725054507,0.186052638218876,0.465721035903619
"Cnih4",-0.455080478650436,4.33668635024591,1.83404426997057,0.186126301757685,0.465852717930225
"Cyp20a1",0.589472471639601,2.53957479413779,1.8335903948052,0.18617914357681,0.465894956882524
"Ccdc116",-0.708394732716538,0.732692826447174,1.83353755581779,0.186185296469665,0.465894956882524
"Bmp3",-0.470354782566256,0.325736609032994,1.83301113820854,0.186246609216176,0.46599567243717
"Gm12689",-0.821763009185725,1.38504841791291,1.83216337061978,0.186345401662734,0.466190130157714
"Ppp1ca",0.515634164087739,6.95781628595839,1.83172884727815,0.186396062396837,0.466264143872143
"Wdr33",-0.624775314046193,2.62287140914988,1.83018973525935,0.186575640808791,0.46666058808512
"Vav1",-1.5803406218182,3.34158769733742,1.82902372938548,0.186711826310202,0.466892614731715
"Rhbdd1",0.300608358781263,1.57091743224048,1.82898452063216,0.186716407855798,0.466892614731715
"Psmc2",-0.493323989104218,4.923148936971,1.82885348290376,0.186731720614122,0.466892614731715
"Cyth2",-0.604934909435328,5.82665827348892,1.82838447934531,0.186786539755876,0.466959132516937
"Tmem164",-0.96873785365484,2.15295797036265,1.82826473660304,0.186800538931198,0.466959132516937
"Gm40709",-0.520541505954374,0.260139429866162,1.82773490433201,0.186862497142332,0.467006764374957
"Senp7",-0.742444909571185,1.64587021301147,1.82768010458208,0.186868906810283,0.467006764374957
"Gtf2h4",-0.558806127729676,3.87333228000443,1.82749775008257,0.186890237877493,0.467006764374957
"Elovl5",-1.27275595940603,4.37619417186062,1.82737984383909,0.186904031631147,0.467006764374957
"Gm10269",1.23127008995714,5.50953311481974,1.82658288907836,0.186997299136802,0.467187041084525
"Zik1",-1.35139179953961,2.06963821844496,1.8257671529576,0.187092823167643,0.467257280453724
"Fam104a",-0.394103310488205,1.38133601193037,1.82560078083543,0.18711231289046,0.467257280453724
"Ccl7",-2.44205761915664,2.47175127350926,1.82557518166928,0.187115311932998,0.467257280453724
"Galk1",-0.514835978727172,5.16640512769377,1.82557009926584,0.187115907363406,0.467257280453724
"Apmap",-0.70287978816652,3.69547474920719,1.82544112874797,0.187131017710979,0.467257280453724
"Ppp1r17",-0.333932207457187,0.177738338102703,1.82512335784101,0.187168254473992,0.467297516502439
"Pigh",-0.667923965557672,2.37083399945858,1.82440887433701,0.187252011352008,0.467405327236284
"Acot13",-0.502131763913643,3.76482136189061,1.82439454657581,0.187253691420476,0.467405327236284
"AL589670.4",-0.486057050208554,0.313979515357302,1.82419373342088,0.187277240630491,0.467411371217098
"Sct",-0.674176109057116,0.364288995802319,1.82367588759531,0.187337984629516,0.467510235077133
"Zbtb17",-0.439514420050556,3.06577787836632,1.82334264538614,0.187377087037646,0.467555075178642
"Zfp157",-1.08638057516487,3.06834414814015,1.82299520724695,0.187417865744443,0.467555388628776
"Ttc39aos1",-0.823562097075844,0.492656613339353,1.82298144386325,0.187419481370519,0.467555388628776
"Pja1",-0.902338833023395,6.02371307297867,1.82214677258268,0.187517491577974,0.467723577371515
"Arhgap20",-0.467866439636296,0.307837665430039,1.82204723579562,0.187529183713119,0.467723577371515
"Fnta",-0.830460079503629,5.2717911937744,1.8216429558584,0.187576681750343,0.467789305643427
"Dock8",-0.766567202809949,2.05045152838338,1.82099263876963,0.187653116869461,0.467927175890789
"Gm29543",-0.577588897213552,0.309656105113989,1.82058719313999,0.18770079013661,0.467993303301277
"Gad1-ps",-1.69046949448261,2.62631779549199,1.82025811085152,0.187739495239717,0.468037058055922
"Cacna1a",-0.849579092475951,0.739837581008082,1.81946904976648,0.187832340388443,0.468215759595891
"n-R5s172",-1.43788850821922,0.575155403287687,1.81904486109907,0.187882275757087,0.468255036009509
"Gm16485",-0.961046203219601,0.627564684562825,1.8189756166643,0.18789042872379,0.468255036009509
"Antxr1",-0.683281795680936,0.668927244334487,1.81805618875246,0.187998724619392,0.468472154173778
"Pgf",1.00099538558024,0.987821110117317,1.81774634488883,0.188035237031615,0.468510367028991
"Atp6v1a",-0.573198401145723,4.38448229322689,1.81743041755251,0.188072475202988,0.46853697120658
"Grin2b",-0.504959609182483,0.274682131413267,1.81729642111364,0.188088271992299,0.46853697120658
"Rbm26",-1.10580327877251,2.6553118749614,1.81610595784209,0.188228686089877,0.468783977574619
"Fcrls",-3.52708654957189,4.15465672292176,1.81609643872606,0.188229809374648,0.468783977574619
"Selenov",-0.74766222209081,0.369315089026544,1.81400261500642,0.188477085121397,0.469346978178824
"Hba-a1",2.42701327106762,6.98628357156992,1.8136136127963,0.188523068875277,0.469369062058113
"Nudt21",-0.97221797254648,3.70375853955466,1.81337935776336,0.188550766624137,0.469369062058113
"Mcm7",-0.808929566495313,3.27807473309066,1.81315378449599,0.188577442538211,0.469369062058113
"Pdpk1",-0.768050745991596,2.89499532159491,1.81307229524907,0.188587080447354,0.469369062058113
"9430060I03Rik",-0.49865779077016,0.620128298153915,1.81297944620517,0.188598062634192,0.469369062058113
"Gm14140",-0.617055313987914,1.48954462349939,1.81253419009147,0.188650738343619,0.469369062058113
"Sh3bgrl",1.58190338523976,3.28574957187182,1.81248748981122,0.188656264223702,0.469369062058113
"2500002B13Rik",-0.413899134010525,0.938984568380664,1.81234363723644,0.188673287030366,0.469369062058113
"Gm37986",1.11910405525632,1.01327716827256,1.81214116241283,0.188697250070425,0.469369062058113
"Stau2",-0.555008864404791,0.855049416659682,1.81213383960736,0.188698116799026,0.469369062058113
"Gstm6",-0.679822140145017,0.409721396529595,1.81193159440415,0.188722056491692,0.469375835386812
"Cox10",-0.467246833298795,1.00888482170942,1.81069819916181,0.188868133016379,0.469686342931807
"Dtd2",-0.551167992145643,2.65182283327291,1.81042985510326,0.188899932415271,0.469712622774312
"Trbv30",0.541207508892735,0.127133497270497,1.81012892217157,0.188935601417711,0.469748517662847
"Gm10698",-0.344350203080054,4.334150692245,1.80807265724138,0.189179545893384,0.470298742373498
"Gm43231",-0.537192587399349,0.23676948938457,1.80790526120699,0.189199421738649,0.470298742373498
"Tmod4",0.610147032900205,1.16720869312149,1.80672420918048,0.189339726704922,0.470526066347694
"Gm16853",-0.831349922427886,0.929301139235459,1.80663937752417,0.189349809288689,0.470526066347694
"Dlat",-0.890763153654233,3.79587486897097,1.80659840531985,0.189354679233988,0.470526066347694
"Gm23609",0.997535475003283,0.394584068796103,1.80562903830681,0.189469942401759,0.470759606441387
"Gm18406",-0.582153171248089,0.232861268499235,1.80508298927481,0.189534908276276,0.470868138775525
"Gm12312",-0.69519657697868,0.55582430876786,1.80489049576229,0.189557816543933,0.470870258599566
"Cd209f",-1.68462290420135,1.15881892276061,1.8047181498561,0.189578329943784,0.470870258599566
"Cbln3",-0.755790131232656,0.641564098237328,1.8042544416704,0.189633536029807,0.470904026078846
"Gm19196",-0.391010026821806,0.40546618555404,1.80421629681153,0.189638078179742,0.470904026078846
"Gm18688",-0.544241021889232,0.217696408755693,1.8040579611273,0.189656933627752,0.470904026078846
"Gm13841",0.776301662148191,0.533923710746571,1.8038889066334,0.189677068046313,0.470904026078846
"Ankrd49",-0.729769935773061,4.09751338392514,1.80347206733815,0.189726724790749,0.470957850658188
"Ppp3r1",-0.518028375234333,0.722487269619255,1.80307065980191,0.189774558151101,0.470957850658188
"Man2b2",-1.15468340677687,4.36704896461292,1.8030483329603,0.189777219139482,0.470957850658188
"AC132833.1",0.465557335327304,0.338926730434031,1.8028819750855,0.189797047662434,0.470957850658188
"Micall2",0.888196132861635,1.03720424814449,1.80268819228008,0.189820148195908,0.470957850658188
"AC121965.1",0.436309420828816,5.04240984299249,1.80263510564166,0.189826477164899,0.470957850658188
"AC134329.1",-0.570095961614667,1.90513670111297,1.80241461961385,0.189852766174307,0.470970256343821
"Sh3rf1",-0.602645427016321,0.881759902638903,1.80113335345884,0.19000562193062,0.471296599839791
"Med30",-0.587005167349337,2.79283437373623,1.8007152511309,0.190055534179204,0.471367554108354
"Lmnb2",-0.777049805340075,2.91277609619074,1.79989649445182,0.190153322004306,0.471515134711269
"Gm32568",-0.377698570363051,0.160586614844824,1.79986013991638,0.190157665411289,0.471515134711269
"Camk1",-1.28078239508047,4.41256712467336,1.79951492734744,0.190198915215946,0.471550410695713
"Lifr",-0.819410814947046,2.10156196573051,1.799384342551,0.190214521766873,0.471550410695713
"Cpsf6",-1.14277870831463,4.4077237701228,1.79897393569772,0.190263580776759,0.471619181795433
"Cacfd1",-1.03331094602932,4.48024990000205,1.79753427689759,0.190435795826487,0.471965515686612
"Mybl1",-0.819907419781058,0.869681996812849,1.79728054289902,0.190466167695302,0.471965515686612
"Wdr83os",-0.583774673093882,6.70408815427157,1.79727106687627,0.190467302086068,0.471965515686612
"Egfl6",-0.519366134941892,0.313744980326917,1.79639799820784,0.190571853921106,0.472102761509128
"Cd72",-0.76147244776345,1.34173738079944,1.7963442919464,0.190578287641637,0.472102761509128
"Sypl2",-0.858532318962662,0.444703527668374,1.79590689903448,0.190630694803141,0.472102761509128
"Prkd1",-0.547079613450343,0.431559311596367,1.79583434116322,0.190639390175597,0.472102761509128
"Krtap7-1",-1.01811687104561,0.455468232567377,1.79558177832874,0.190669661201738,0.472102761509128
"Syt1",-0.921025449438421,0.524411018776561,1.79553376331497,0.190675416723788,0.472102761509128
"Mkl1",-0.606817925187645,1.44427813048454,1.79543318999552,0.19068747305441,0.472102761509128
"Sv2b",-0.711131840101993,0.392387824769832,1.79516958060002,0.190719077908675,0.472102761509128
"Lrfn5",-0.472485809898744,0.298476810241114,1.79492598135264,0.190748289362415,0.472102761509128
"Arhgap45",-1.91210193740013,4.75000918316021,1.79491150494756,0.190750025486895,0.472102761509128
"Sod1",0.601364545251439,7.22988938519601,1.7947727641819,0.190766665347906,0.472102761509128
"Rps9",0.787421922676458,10.5321306451038,1.79467186197664,0.190778768154934,0.472102761509128
"Fgf13",-0.535265717056669,0.51037676015405,1.79381129459766,0.19088202769972,0.472202569635901
"Erbb2",1.13491308001182,0.689193824312465,1.79378831626833,0.190884785804052,0.472202569635901
"Gm26707",-0.435887265461765,0.635286972119637,1.79351564691025,0.190917518196085,0.472202569635901
"Zfp113",-0.919040961116093,2.04232608608305,1.7934512809705,0.190925245955144,0.472202569635901
"1700025F24Rik",-0.682893001324915,0.377814731282745,1.79312943994261,0.190963891825956,0.472202569635901
"Gm38227",-0.536223372095048,1.03457585665205,1.79295707499983,0.190984592897517,0.472202569635901
"C1qtnf6",1.18735744618354,2.57081446103343,1.79288816480252,0.190992869793761,0.472202569635901
"Gm47573",-0.810451190156643,0.904603103660707,1.79267213218537,0.191018820593162,0.472202569635901
"Tbc1d32",-0.376199635582861,0.619765792380001,1.79256464709216,0.191031733780871,0.472202569635901
"Gm9234",0.743325203475503,0.909069823751459,1.79255789310976,0.191032545235335,0.472202569635901
"Pde10a",-0.471440502489571,0.482104676379912,1.79233407363078,0.191059438310486,0.472216283515012
"Lactb2",-0.59986192775104,2.17396077499121,1.79191933738577,0.191109283219128,0.472286714997405
"Fam189a2",0.802862942256555,1.09829321849422,1.79149348477229,0.191160480627458,0.472360472793617
"Snrnp40",-0.500440296903602,3.3664779087514,1.79121365426019,0.191194131872666,0.47239086211961
"Car10",-0.597400361707738,0.333460948944861,1.78961807719265,0.191386147232867,0.472812477412921
"1700101I11Rik",0.629109643290166,1.0677316161366,1.78930970184886,0.191423284906509,0.472851421615308
"Gm26674",0.43115081433717,0.391869315721082,1.78830166113186,0.191544744628286,0.473039102104341
"Prag1",-1.19226102785087,2.15346872624726,1.78816060826029,0.191561747702235,0.473039102104341
"Uggt2",-0.817289918092229,1.0215274846617,1.7881468204881,0.191563409833783,0.473039102104341
"Zfx",-0.583934101647978,0.972377165783274,1.78777523027003,0.191608212074822,0.473096928095009
"Itpripl1",1.45103785819147,4.18977261565256,1.78746280399532,0.191645890862339,0.473137154731338
"Gm48408",-0.862703504118703,0.726029067624236,1.78715163262226,0.191683427282791,0.473177020952599
"Mkrn2os",-0.365919116627232,0.403553633913059,1.78667314643476,0.191741164273121,0.473266738504324
"Haus4",0.776695463639345,2.82698701282268,1.7859627351148,0.191826925827294,0.473402980400168
"2900005J15Rik",-1.01782525594497,1.18110819537622,1.7858614306198,0.191839159213827,0.473402980400168
"Tor1a",-0.392525024126074,5.85902695872183,1.78547814130041,0.191885453291231,0.473464408115313
"Akirin2",-0.649725748052741,4.74437505541619,1.7852021237149,0.191918799411557,0.473493877482086
"Gm9887",0.619503060207483,1.35980782480275,1.78496502803701,0.191947448954076,0.473511754372326
"Trpm3",-0.375596093818047,0.255909513797888,1.78441156741621,0.192014346858643,0.473603300349627
"Gpbp1l1",0.529295733475435,2.50546979715791,1.78430381502471,0.19202737441288,0.473603300349627
"Gm34248",-1.00034537985235,0.947695371599337,1.78400087505515,0.19206400644357,0.473640844337432
"Sync",-0.329031203008744,0.578448660231994,1.78378822850048,0.19208972512483,0.473641244056349
"Myadml2",-1.8799275111755,2.06661373420111,1.78364552020413,0.192106987430169,0.473641244056349
"Glrx2",-0.808477526985705,3.02532139652344,1.78322304688604,0.192158101806354,0.473667478309692
"Trpm4",0.861978623727103,2.49187394000148,1.78312345007104,0.192170154281685,0.473667478309692
"Nt5c1a",-0.386891368635048,0.236843231830456,1.78302672730245,0.19218185984305,0.473667478309692
"Spdef",-0.441355706703991,0.284471399041006,1.78272633922282,0.192218218884205,0.473688628818397
"Gm5738",0.805624034842743,0.969944628585747,1.78260205725039,0.192233264454711,0.473688628818397
"Tubg1",-0.717764591900762,4.1868069167025,1.78238169103775,0.192259945509213,0.473701612039239
"Dcaf12l2",-0.954243678445881,0.623723935334726,1.78190827912618,0.192317279587818,0.473790108721747
"Lmbr1l",-0.904938831979529,3.50705765191627,1.78061123866029,0.192474468687288,0.474044301242507
"Klhl33",-0.579968265315533,0.478205967198725,1.7805733872671,0.19247905827188,0.474044301242507
"Mapk11",1.26026833237804,2.54737723714053,1.78052650971362,0.192484742487974,0.474044301242507
"BC052040",-0.268001933244575,0.562308756833346,1.77911888123297,0.192655522223716,0.474412079046669
"Stac3",-0.760646474184285,1.1353472595327,1.77852763848789,0.192727309518175,0.474516427984824
"Actrt3",-0.42717093011938,0.224466198306473,1.77841659629496,0.192740795636741,0.474516427984824
"Gm42423",-0.412021865531978,0.188001255379185,1.77817117379834,0.192770606379658,0.474537011787824
"Zfp108",-0.960366519847119,1.44304578422317,1.77756635365713,0.192844096096393,0.474665102129561
"Cep152",-0.85102998419404,1.58059998750305,1.77736738497824,0.192868279598581,0.474671815503327
"Zfp503",1.34643144250369,2.20059430205691,1.77697046469202,0.192916534034017,0.474737762228537
"Bcl2l1",-0.792153597081125,3.59434136720531,1.77647036011127,0.192977353768116,0.4748122752659
"Ccr6",-1.12347904731873,0.865098738985352,1.77629911136592,0.192998185393583,0.4748122752659
"Cfp",-2.85909955940867,6.16834398619515,1.77606453670451,0.193026724778778,0.4748122752659
"Josd1",-0.582054457378619,4.42777894365936,1.77596398585774,0.193038959813323,0.4748122752659
"Gm26897",-0.631047196619215,0.252418878647686,1.77583936180149,0.193054125390624,0.4748122752659
"Trip6",1.022585227325,3.47855693587827,1.7750149464602,0.193154485611313,0.474983987721513
"Kdelc2",0.933462397849002,2.72286508794641,1.7749131491898,0.193166882318422,0.474983987721513
"Ndc80",0.794739930091037,1.27691282605779,1.77433964203261,0.193236741233635,0.475032044448213
"Ckap4",1.16035896583289,5.27375378220072,1.77425212961192,0.193247403833068,0.475032044448213
"Mir5112",-0.986814708748702,0.394725883499481,1.77422390405652,0.193250843015591,0.475032044448213
"A930005H10Rik",-0.643831683874368,2.26073192451769,1.7735603720093,0.193331713526846,0.475131758129701
"Gm44419",-0.935781608917768,4.23188543616252,1.77353864878229,0.193334361826315,0.475131758129701
"Ankub1",-0.515644789307495,0.323698802890866,1.77317284355768,0.19337896414125,0.475188584216024
"Gm47451",-1.06417112120259,0.73362361532126,1.77285527599759,0.193417695060121,0.475230971547651
"Cybrd1",-1.26708153254772,0.853375227052235,1.77264222450672,0.193443684379311,0.475239973621335
"Gm3379",0.88134770049179,1.51167693868235,1.77246993988938,0.193464703822856,0.475239973621335
"Rem2",-1.46537297361606,1.41683578530426,1.77229701632266,0.193485804023296,0.475239973621335
"Gm30085",-0.530512026371763,0.471466905572245,1.77186118567356,0.19353899670607,0.47531785347784
"Ptpn2",0.619304908823611,2.251845546148,1.77039086890198,0.193718579053572,0.475706085514727
"Gm11992",-0.392737212697693,0.24927712433131,1.76971195749059,0.193801568927924,0.475857059865977
"Gm5937",0.498046326100263,0.410272870471501,1.76936835126929,0.193843587760167,0.475907412275905
"Etnk1",-0.936128148457405,2.2278318321128,1.76901963215673,0.193886243205457,0.4759593162932
"Qk",-1.15220047602574,4.73106483146866,1.76729112375514,0.194097844182178,0.476425896687267
"Gm9945",-0.428085110882707,0.210038148663925,1.76694178345217,0.194140644048861,0.476478086120807
"Nadk",-0.971610890821545,5.67415464802947,1.76382026456561,0.194523592773243,0.477348057645732
"Txndc5",-0.711414049614437,3.63988206848421,1.76368604314119,0.194540079763559,0.477348057645732
"Zfp780b",-0.640994058595806,1.97305954740324,1.76352515722712,0.194559844315489,0.477348057645732
"Pspc1",-0.749000907985556,2.59131731579762,1.76332873732293,0.194583977480018,0.477354328430964
"Gm5912",0.400795149160673,1.84181130638901,1.76275590413256,0.194654379605255,0.477424451980754
"Ngfr",-0.594006590857375,0.348338380020582,1.76257225939369,0.194676956425127,0.477424451980754
"Ntn1",-0.870648500449271,0.743452258557717,1.76236715578542,0.194702175124501,0.477424451980754
"Ccdc80",-1.49499163008292,1.39354759712963,1.76230834733697,0.194709406706349,0.477424451980754
"Crb3",-0.38230865335689,0.464147139457884,1.7622184308164,0.194720464232805,0.477424451980754
"Gm12034",1.01215353205714,1.35284065580342,1.76182606823146,0.194768724182198,0.477489858719278
"Daam1",-1.072293959912,1.93885551904046,1.76156991598093,0.194800238367133,0.477514202038348
"Gm26901",-0.374600410344416,0.422350563243814,1.7606924520279,0.194908239199681,0.477726011058558
"Gad2",-1.18096155474392,0.65210615391703,1.76040279684947,0.194943906862363,0.477760501995797
"Tasp1",-0.365499166816367,0.533799337143179,1.75944925820384,0.195061380382588,0.47799544951307
"Stard4",1.30907817224339,3.47187651118269,1.75853268677041,0.19517438115867,0.478219385798346
"Wscd1",-1.55718782784804,2.68055049628542,1.7581335205929,0.195223617909854,0.478287054155006
"Pipox",-1.02710902780093,0.624239215555821,1.75780780227992,0.195263806183895,0.478303705935825
"Slc29a4",1.05212973099989,1.12709533744548,1.75772799109858,0.195273655110626,0.478303705935825
"Setx",0.96339692626738,2.69877627289194,1.7573401155521,0.195321528699471,0.478368003921001
"Mapre1",-0.653568247369114,5.45102177659419,1.75701190311452,0.19536204956298,0.478406265855204
"Gm44956",-0.543251020858151,0.308180140207314,1.75686328656009,0.195380401030681,0.478406265855204
"Mat2b",0.578428519733516,5.02160071457677,1.7558622282728,0.195504068593369,0.478656098881265
"Gm37120",-0.513215123052788,0.37713643189638,1.75554555908715,0.195543208812316,0.478670508522724
"Rapgef4",0.712494196940919,0.883848688148674,1.75546451252335,0.195553227682881,0.478670508522724
"Zfp62",-1.03911798557466,4.18983928551413,1.75509903087026,0.195598415841953,0.478728150644047
"Map3k5",-0.581226426529674,1.56856510011282,1.75450890634744,0.195671405789855,0.478853817509841
"Gpr155",-1.29334340142912,3.00386061393684,1.75431540756839,0.195695346062721,0.478859326001207
"Ptgr2",-0.562205076857305,2.24290691176935,1.75414083880643,0.195716947326444,0.478859326001207
"Nlrp3",-1.63200745999789,2.52203351363835,1.75305831234309,0.195850965014082,0.47912613791658
"Gm6592",-0.474306319843539,0.302089999317615,1.75291018450821,0.195869312087762,0.47912613791658
"Fam222b",-0.695232971405678,2.11873615994276,1.75213681551606,0.195965135486945,0.479279576626586
"Gm19620",0.474184497934142,0.158041468209145,1.7519740611885,0.19598530867355,0.479279576626586
"Gm42456",-0.676696315669626,0.543038983718031,1.75187949186135,0.195997031584357,0.479279576626586
"Crhbp",-0.943031848165156,0.479118579551529,1.75141939981706,0.19605407729734,0.479294689480199
"Tom1",-0.650396775447733,2.71686143031606,1.75121106727462,0.196079914627381,0.479294689480199
"Gm12655",-0.593133687826184,0.929068331425027,1.75111303976995,0.19609207340481,0.479294689480199
"Mad1l1",-0.357702360881931,0.918212422709185,1.75104141004442,0.196100958533795,0.479294689480199
"E330034L11Rik",-1.18646112806625,2.29804642901849,1.75095613563665,0.196111536824787,0.479294689480199
"Nmb",-0.94366156534441,3.33791389188584,1.75034515894091,0.196187348897547,0.479427009793486
"Gm43520",-0.842178922190336,0.336871568876134,1.74964614389896,0.196274129020817,0.479586100765136
"Clk1",1.21074344286997,6.44432550639642,1.74900739434139,0.196353468448971,0.479726977636288
"Cdkn2aip",1.07862994847218,5.09383616532302,1.748812564184,0.196377676212558,0.479733141657511
"Zfp78",-0.50992618904685,0.854355055481106,1.74833345628458,0.196437221178645,0.479825620419032
"Gm12762",0.548451088280987,0.892252359594141,1.74752467478985,0.196537789068755,0.480018271977043
"Ranbp10",-0.576578903360693,2.95788210183622,1.74695922256295,0.196608137593997,0.480137082237775
"Gemin2",0.640487406308552,2.30755479631986,1.74624154143817,0.196697469433996,0.480243252571455
"Gm9843",1.02051684751456,9.59091574026329,1.74585415969125,0.196745708586793,0.480243252571455
"Grhpr",-0.829906664527437,3.49938597935766,1.74581929021121,0.196750051458274,0.480243252571455
"Dym",-0.283652684427105,1.21685680803948,1.74552041560323,0.196787280052639,0.480243252571455
"Gm48022",-0.353670051669,0.1414680206676,1.74544504718787,0.196796669497723,0.480243252571455
"Rps2-ps5",0.530090360479426,0.366486638898196,1.74542545176063,0.196799110798257,0.480243252571455
"Nfkbil1",0.359947716150387,2.13278864724839,1.74530502452682,0.196814115064576,0.480243252571455
"Gm11222",-0.425402260022909,2.56489198283143,1.74507838614138,0.196842356182203,0.480243252571455
"Nat8f4",-1.09129691897796,2.01899271432094,1.74504125574791,0.196846983425302,0.480243252571455
"Gm23464",-0.961247162313141,0.384498864925256,1.74466153681294,0.19689431218448,0.480305752393565
"Vps50",-0.643742004635888,1.90684227074362,1.74429324507266,0.196940229938552,0.480364796794992
"Sec13",-0.397323730417101,5.96682966436881,1.74345431963212,0.197044874117367,0.480567054359883
"Rbfox3",-0.426049330757179,0.230824655567046,1.74286788651313,0.197118063816652,0.480645173794939
"Me2",-0.73949885666361,2.82400643701158,1.74284951524202,0.197120357177665,0.480645173794939
"Tspyl3",-0.987827173079406,4.57022139567636,1.74158583300852,0.19727818618789,0.480973048621417
"4833445I07Rik",-1.04320454160567,2.14090972860152,1.74142483221267,0.197298305665568,0.480973048621417
"Slc35g2",-0.711151740526531,0.935005952323949,1.74121340214357,0.197324730855091,0.480984466803347
"Cttnbp2nl",1.45632177896376,2.44893170572124,1.74042335323274,0.197423511966347,0.481172232591328
"Dnah1",-0.506636825909646,0.277548174616341,1.74009263262822,0.197464880472427,0.481219430063762
"Nkap",-0.664279562690029,2.61432349047538,1.73992078057492,0.1974863809406,0.481219430063762
"Postn",0.861696915790877,0.834202676682832,1.73906013672355,0.197594099492764,0.481428883598944
"Gm37934",-0.395269812797227,0.158107925118891,1.73869025690536,0.197640415900439,0.481488703993549
"Gm17366",-1.46726130079111,1.31958534044977,1.73845528524262,0.197669845989836,0.481507377541635
"Gtf3a",-0.475097292482351,2.37516051313639,1.73799272248996,0.197727797429488,0.481595514976611
"Rpf2",-0.678423827679153,2.67739265347611,1.73764337424391,0.19777157875325,0.481649123377162
"Agt",-0.985629555511925,0.955239984143346,1.73727716427135,0.197817485976255,0.481707896780704
"Zfp37",-0.805267071158659,1.01339495364028,1.73676087410593,0.19788222905966,0.481770048735783
"Zfp583",-0.828554191401022,1.21652680425476,1.7365277498489,0.197911471475551,0.481770048735783
"Elac1",-0.67941481692614,2.83629093303227,1.73639860484231,0.197927673319375,0.481770048735783
"Vamp4",-0.789767412316319,4.34045615213924,1.73637912932752,0.197930116754488,0.481770048735783
"Slc44a1",-1.38921068959311,2.64783174689966,1.73611984142054,0.197962651026912,0.481796229776498
"Gm15191",0.820052980975534,0.743155559741596,1.73584226007506,0.197997487933188,0.481828008529967
"Ppfia2",-0.508232520497661,0.333625615506521,1.7348903715026,0.198117008494758,0.482006906171617
"Ddx20",-0.975742771601035,3.62952814484356,1.73482388344492,0.198125360135224,0.482006906171617
"Ints5",-0.596470105305824,3.73038725292212,1.73473627744387,0.198136365082705,0.482006906171617
"Gm9925",-1.26299447769953,0.505197791079812,1.73387704344867,0.198244340573829,0.482170855972097
"Gm13430",-0.455617516371252,0.182247006548501,1.7337185497878,0.198264265522043,0.482170855972097
"Psme1",0.864046918185337,5.38223836139062,1.7336797452835,0.198269144183798,0.482170855972097
"Pcdh15",-0.562979521409314,0.500050654009608,1.73238888253799,0.198431520566898,0.482512698340458
"Selp",0.558554407823132,0.551502914029211,1.73178166986379,0.198507957580858,0.482645515502947
"Impdh2-ps",0.519281662293865,4.19791426389592,1.73118388483558,0.198583243052657,0.48277550396197
"Rspo1",-0.604445555500123,0.760352656788528,1.73017531795694,0.19871034197158,0.483031413628971
"Nat8",-1.37278328530709,0.724563925446917,1.72982179605155,0.198754916145706,0.483050202353052
"Gm6051",0.70062618129934,2.63126558675923,1.72976767755056,0.198761740813625,0.483050202353052
"Cdipt",-0.388319102419794,7.01790242848296,1.72785717422884,0.199002850799899,0.483554960441616
"Cd300a",-1.68611583870473,4.64087313567524,1.72769513312489,0.19902331724548,0.483554960441616
"Gm8416",0.502186988316885,0.290694133930263,1.72754674941282,0.199042060969266,0.483554960441616
"3110079O15Rik",-0.971028423730992,0.47828272473711,1.72742956605089,0.199056865015676,0.483554960441616
"Gm48733",-0.707027413854399,0.611823628321644,1.72723874571771,0.199080974678781,0.483560430700337
