"","endoBYo","AveExpr","F","P.Value","adj.P.Val"
"Rab10os",-1.69117753937017,3.98925880420045,15.1974815201149,0.000527883545827981,0.00861236554893246
"Gcdh",-2.20143219964504,2.85355110095525,15.1921716807785,0.00052885506454075,0.00862185747445468
"Prr22",-1.45032245453175,1.04899560289113,15.18894450108,0.000529446466565835,0.00862514298956994
"2200002D01Rik",1.32529812149566,0.874835287236558,15.1815072564443,0.000530812098921603,0.00864102727332054
"Gm19739",2.0453914712698,1.07951175805589,15.1712462839986,0.000532702444095786,0.00866296326148257
"Slc39a3",-1.82675215907148,5.11780289969265,15.169944552605,0.000532942774437363,0.00866296326148257
"Usp11",-3.17352246628029,3.2070982559411,15.166058963805,0.000533660839126967,0.00866826633186923
"Tcf15",1.09235559258371,0.354188131320633,15.162622299518,0.000534296808197538,0.00867222911794141
"Casp7",1.85225634381042,1.96534166026108,15.1564949606955,0.000535432719424379,0.00868082076428035
"Mapk7",-1.48797679515248,4.53662243859926,15.1555349876938,0.000535610918195664,0.00868082076428035
"Dpf2",-1.19531650385266,5.02684052914893,15.1483141849486,0.00053695335271338,0.00869620719039393
"Gm9115",2.49833179753646,2.35390263084602,15.1406053394235,0.000538390512147735,0.00871310409674055
"Ube2l3",-1.28751527916102,4.19411503728965,15.1119020103648,0.000543778133304828,0.00879386231220958
"Leprotl1",-1.26461603596536,5.06619611168642,15.0686863809783,0.000551999302302352,0.0089168735198927
"Gm15706",-2.51232241444774,3.38943015200749,15.067688091549,0.000552190784353523,0.0089168735198927
"Kpna6",-1.38658214641065,3.6240138236138,15.0578287875384,0.000554085737764415,0.00894094732061426
"Scg3",-4.31071272898132,2.33237454658721,15.0482391062617,0.00055593557634983,0.00896135955338007
"Gm2225",1.53958383525131,4.6670667411898,15.0461748026642,0.000556334645702859,0.00896135955338007
"Unc13a",-2.51913668769935,1.80653433275055,15.044979155007,0.000556565928054252,0.00896135955338007
"Gm7353",-1.41091172696288,2.00924725217864,15.0370742912736,0.000558097622745892,0.00897948633309626
"Dpp4",1.60412672734726,0.488887438235224,15.0334912513784,0.00055879338607785,0.00898079507661036
"Rps19bp1",-1.31604408773532,4.962916710828,15.0324751685709,0.000558990861117049,0.00898079507661036
"Amer2",-4.46240168595915,2.58461499319229,15.0156700528105,0.000562267826718676,0.00902688761284272
"Syn1",-2.7431342274892,1.47560139418685,15.0030955958777,0.000564733324968368,0.00905703682556679
"Magee1",-3.89509328811965,4.76354142290668,15.0019193183917,0.000564964553599519,0.00905703682556679
"Nlgn3",-3.31869159408194,1.46059750944964,14.9956693496652,0.000566194859167466,0.00907018745066028
"D930048N14Rik",1.88733465750387,0.628968671249765,14.9928797629248,0.000566744918169468,0.00907242968499503
"Samd14",-3.89628131389704,2.42460056905694,14.9866365763745,0.000567978050506961,0.00908107147397086
"Psd",-2.48486354084454,3.55395741308633,14.985314843591,0.000568239484242805,0.00908107147397086
"Coprs",-2.16698249620426,3.61916053055361,14.9819694342729,0.000568901771681015,0.00908107147397086
"Cep131",-1.85665751394999,2.15369235325518,14.9818436690171,0.000568926685482241,0.00908107147397086
"BC017643",-1.45394995185591,4.68568771292728,14.9762261491122,0.000570040699842186,0.00909080925237547
"Gm15704",0.839072374926016,0.30374389858815,14.974625287072,0.000570358597039152,0.00909080925237547
"Rab39b",-3.32850613247369,1.60987883918993,14.9677677370998,0.000571722518790339,0.00910579713736535
"Ppp1r26",-3.57975076436959,1.92411008282022,14.9657618634957,0.000572122136280696,0.00910579713736535
"Shd",-3.26964618728439,2.40305968286398,14.9578136941142,0.000573708553925986,0.00912448191121825
"Zfp687",-1.85469373694148,4.09682924741002,14.9483646672096,0.000575600689912354,0.00914799860842746
"Clec2l",-2.76841965786661,1.40812227286852,14.943754056113,0.000576526383299166,0.0091561329344777
"Gfer",-1.02320563438924,5.78568883085724,14.9363035094409,0.000578025647305486,0.00916627248780761
"Vps8",-1.00413811199737,1.55470579740282,14.9349293034499,0.000578302634497475,0.00916627248780761
"Fbxw5",-1.89167561839961,6.15986582107704,14.9337936648012,0.000578531643333895,0.00916627248780761
"Rpl9-ps4",1.38815713887416,3.54781237037298,14.931805767934,0.00057893275020883,0.00916627248780761
"Scg5",-3.19008534528185,1.7421356768563,14.9303013941708,0.000579236493149891,0.00916627248780761
"Gm5045",1.53097616716391,3.47689279773312,14.9264161947521,0.000580021733138054,0.00917213781430534
"Rbp1",2.47034876712748,1.05613994659985,14.9230650348373,0.000580699957201177,0.00917630368082974
"Tns3",-2.82781841230671,2.22117242276492,14.8918567051843,0.000587057140552295,0.00927013927226155
"Snhg20",-2.40488823615735,4.14818759312858,14.8849567792684,0.000588472739009624,0.0092858647682667
"Zmat3",-2.2079666423578,2.3403044175049,14.8694539860716,0.000591666714668968,0.00932590815744105
"Soga1",-2.63220939026893,3.52105034513102,14.868550144804,0.000591853503279268,0.00932590815744105
"AI854703",-2.74031814723234,1.40753400119713,14.8659007919771,0.000592401386101307,0.00932789741261155
"Mief2",-1.68061073728118,4.48203698381209,14.8559881354312,0.000594456151827168,0.0093535942011895
"Scrt1",-3.97115009580137,1.69425597899158,14.8496850222883,0.000595766689304799,0.00936755257106615
"Zbtb3",-1.46259563319514,2.55181200172054,14.8450865764719,0.000596724753145208,0.00937030190656294
"Enho",-3.84342850642324,3.71874327458996,14.8447801534333,0.000596788653724503,0.00937030190656294
"Slc9a8",-1.57546787280052,2.88528953014896,14.8418603543186,0.00059739790933211,0.00937321556606686
"Begain",-2.23788465886036,1.06121816496196,14.8360861332425,0.000598604748107575,0.00938549457291558
"Zdhhc8",-1.38412373674707,3.49952083456823,14.8192153756287,0.000602145852920336,0.00943432911059249
"Nsa2",1.12368383328221,3.51416076449047,14.8131840955109,0.000603417252959406,0.00944755830659656
"Gm5846",-0.883987439139874,3.40030350352542,14.8065651792059,0.000604815849190973,0.00946275886255438
"Tdrkh",-2.96444116732966,2.43071146066877,14.7858274548356,0.000609220399073378,0.00952493490367515
"Numbl",-2.72592715535519,2.00287120287247,14.7814787222956,0.00061014840608592,0.00953270705355848
"Mras",-3.36233751149469,2.4127443904863,14.7711852491301,0.000612351064446195,0.00956036880645249
"Arc",-3.86315281550097,3.46935286231934,14.7638623130772,0.000613923272592351,0.00957815554270845
"Marcksl1",-3.48367441724163,8.66059674819132,14.7599264756623,0.000614770075170973,0.00958460773291574
"AC121357.1",0.988249805229525,0.395478708004636,14.7516970619214,0.000616544708542614,0.00960550604724525
"Zfp652",-1.12399040404749,2.51216013732776,14.7435631072697,0.000618304169151411,0.00962613872916022
"Gart",-1.4175147884699,3.33390649956244,14.7367053779544,0.000619791762543512,0.0096425127726794
"Uck1",-1.42883359291581,4.6932402159812,14.7245463707316,0.000622438787337768,0.00967688917236362
"Tecpr2",-1.94146524659359,1.71512710176538,14.7197971101145,0.000623476003104473,0.00968620759598333
"Fbrs",-1.29140557987759,4.78852774772841,14.7070614080875,0.000626266602285826,0.00972273406482058
"Plekhm2",-1.55633899906329,3.36035992728481,14.7020319290433,0.000627372338567107,0.00973307029882196
"Soga3",-2.61407428112438,1.18470665183518,14.6547831999811,0.000637863090109529,0.00988888937806104
"Agpat3",-1.93598449101594,3.48229759232157,14.6501584922516,0.000638900012647971,0.00989157299660772
"Gm26917",-2.76445279975696,6.90768397856788,14.6500229700127,0.000638930425898496,0.00989157299660772
"Rubcn",-1.82628349660482,3.03316729299176,14.6471439715775,0.000639576884780971,0.00989465693846813
"Tsc1",-1.90217689005192,2.49765046251104,14.6420302796341,0.000640726862752143,0.00990552088376357
"Vegfb",-3.59119148550579,4.28155836898662,14.6394055244141,0.00064131798644159,0.00990773590366432
"Helz2",3.35773294334762,2.23989204558674,14.6341322406564,0.000642507360775942,0.00991918377002523
"Slc39a6",-2.53387256880165,3.31305752598508,14.6120646322083,0.000647510435978357,0.00998945144710543
"Scrib",-1.72719925634467,3.98568359691061,14.603876420921,0.000649377472522139,0.0100112737453709
"Mylpf",1.74897385247978,1.34329307857649,14.5884217640669,0.000652917158741661,0.0100542467446162
"Tro",-4.32585587521698,2.01412842536862,14.586645823729,0.00065332524144461,0.0100542467446162
"Gpc1",-4.2184842429593,2.39306855253312,14.5857625281484,0.000653528310751622,0.0100542467446162
"Tceanc2",-0.955888921633608,1.84830733432876,14.5667187047975,0.000657923022278714,0.0101115615430964
