"","monocytesBYo","AveExpr","F","P.Value","adj.P.Val"
"Gm44962",1.58266849161285,0.263778081935475,13.9109299232246,0.000843660132556824,0.00582894850485778
"Stt3a",-1.19223046319213,4.53811468499673,13.9084301777695,0.000844412595799401,0.00583232589974091
"Tmem72",0.726378850384653,0.416947360888091,13.9072601058523,0.000844765054322046,0.00583293923120057
"Ighv1-2",2.01333569808347,0.335555949680579,13.8990190912259,0.000847251970000983,0.00584828559511131
"Gm32710",0.870807201720978,0.20653278051889,13.8926103371083,0.000849191406907459,0.0058586698120042
"Gm45027",1.51453508684652,0.277391249951096,13.8917464108779,0.000849453216288818,0.0058586698120042
"Gm13657",-0.873506691130135,0.378338473873788,13.8914244137214,0.000849550818465375,0.0058586698120042
"Igkv17-127",2.78143289130799,0.514761658395847,13.8901614013391,0.000849933773068867,0.00585948421988238
"Anxa11",1.92678049053188,1.65994583336747,13.8750285609772,0.000854536642399047,0.00588924112188683
"Tbc1d17",-1.40012769640751,4.77725473630446,13.8742227268204,0.000854782499768504,0.00588924112188683
"Dbhos",0.648684136178407,0.519447564967202,13.8706479122216,0.000855874082649529,0.00589492600574581
"BC024978",-1.50729539525121,2.06916853344727,13.8696793837208,0.000856170084731744,0.0058951294069469
"Zfp184",-2.35748028852145,1.31729827967028,13.8679566967393,0.000856696845433027,0.0058969210676773
"Cux1",0.817780137420619,1.5565251470522,13.8640333777363,0.000857897814821552,0.00590335096649991
"Tal2",0.733210975863759,0.284140967669869,13.8480326999484,0.000862814594941243,0.00593533808578518
"Ccng2",-2.561561806249,5.87985908241765,13.8349089653132,0.00086686997876249,0.00596138157916151
"Irak4",1.40363914888953,2.3567530226011,13.8292692538982,0.000868619014083451,0.00597155327798887
"Stim1",1.24027039810563,2.0435118749957,13.8252203250107,0.000869877045235476,0.00597834416643194
"Zfp637",-1.55759433533582,5.06561410932541,13.8228276759463,0.000870621380415044,0.00598160149034846
"Tcf24",-1.12749825169709,0.614766458191885,13.812545458311,0.000873827915589543,0.00600176807717711
"Fam107b",1.63060721228533,2.08068799480192,13.8048043471736,0.000876250389642507,0.00601653860026728
"Gm4412",1.11949564198174,0.186582606996957,13.8019206966614,0.000877154635888909,0.00602087868748691
"AC167013.3",1.24250347227702,0.20708391204617,13.7962000191941,0.000878951483251257,0.00603134108683858
"Gm10291",1.14712593330279,0.608104142477401,13.7923930946031,0.00088014942257607,0.00603768858159702
"Nyx",0.841158267606572,0.379558229275209,13.790809394597,0.000880648289079164,0.0060392380964967
"Rps18",2.29479147294885,7.4799084120027,13.786920448354,0.000881874601734208,0.00604577372611276
"Gm43494",1.78319969151867,0.404364815401545,13.7814269312814,0.000883610022357815,0.00605579446239837
"Sh3bgrl",3.54939044863683,3.28574957187182,13.7787935217448,0.000884443228796431,0.00605962760937239
"Smim1",-4.28327087826151,2.71308973118954,13.7740427926053,0.000885948492014025,0.006068061451649
"Cmtm2b",0.689918211631111,0.203827241336763,13.7702147970123,0.000887163394870183,0.00607450194512939
"Prps2",-2.12972844100171,2.96632092013789,13.7642745509307,0.000889052222147412,0.00608555145747747
"Trmt61a",-1.24745288642794,3.50221087545912,13.7623070877003,0.000889678772993486,0.00608741093034715
"A330009N23Rik",-1.16289957836476,0.485317966306567,13.7616937197873,0.00088987420100089,0.00608741093034715
"Myo1b",-2.79466071247267,1.2265270752316,13.7576227766595,0.000891172435122039,0.0060932669221192
"Fabp6",0.964753960652064,0.227653165195562,13.7572823221187,0.000891281099307405,0.0060932669221192
"5031425F14Rik",1.89517650070658,1.36694389782604,13.7498348096557,0.000893661723427096,0.00610765471343146
"1810019N24Rik",-0.585530869934308,0.541295280945165,13.7459900094617,0.000894893406432886,0.0061137047212582
"Gm6034",0.942171889144036,0.457305151621164,13.7453467551207,0.000895099651591344,0.0061137047212582
"Trbj1-1",3.49411553295568,0.647621956758309,13.7388476238804,0.000897186326221575,0.0061260657700617
"Cd36",2.74292584411041,1.6781078548606,13.7359998925236,0.000898102296464535,0.00612953643792234
"Sac3d1",-1.11279392932657,4.57214353647283,13.7355448567042,0.000898248751604404,0.00612953643792234
"Olfr92",0.617970360574768,0.259784783805124,13.7342269544474,0.000898673068947228,0.00613054095106985
"Oplah",-2.11583321093563,1.98129853308972,13.7296552255688,0.000900146675642126,0.00613772401824205
"Gm28037",-0.815890218980767,0.759830585372603,13.7292391949731,0.000900280904000157,0.00613772401824205
"Gm45080",-2.0138932002394,0.494479186699014,13.7262614394007,0.00090124227823027,0.00614141061277231
"Pkd1l3",1.18605219942797,1.02566224573354,13.7258448614169,0.000901376859362278,0.00614141061277231
"Zfyve21",-1.81988233984799,3.49094010166677,13.723721198456,0.000902063273719959,0.0061441951368555
"Olfr1491",0.767209796195805,0.165563684799009,13.7199670879948,0.000903278061657772,0.00615057573347334
"Cop1",1.53681802792905,1.92329627345453,13.7149322318671,0.000904910050634535,0.00615979232313472
"Axin1",1.17968007472229,2.84073204468547,13.703512684283,0.000908623340302238,0.00618136991658825
"Slc35b2",-2.52536228443614,7.5205879349526,13.703465412845,0.000908638745592595,0.00618136991658825
"Dip2b",-1.39106778468047,2.5014099938917,13.6974912340657,0.000910587936465309,0.00619272576649924
"Gm38133",0.71151633002102,0.143566405230936,13.69617345523,0.000911018492981529,0.00619374988329145
"Nek3",-0.952199472808187,1.13198733107015,13.6938118856133,0.000911790634696461,0.00619709499581868
"Gm4841",-2.10659795535367,1.12003688937214,13.6877149945381,0.000913787341624854,0.00620875840256961
"Tctex1d4",-1.40197010674046,1.04424541166971,13.6838640516526,0.000915050935405607,0.00621543501503784
"Gm5786",1.63282458596159,0.832181894911477,13.6825839906127,0.000915471373014411,0.00621638219312395
"Galk1",-1.13215687483955,5.16640512769377,13.6815133545193,0.000915823184489744,0.00621686293662676
"Ighv10-3",2.24498417262219,0.400411760496478,13.6720586779498,0.000918936321980011,0.0062343631205881
"Actr1b",-1.11050814775938,5.45393465471597,13.6719723671438,0.000918964793935623,0.0062343631205881
"Kcnab2",2.40692432615594,1.67586229448322,13.6660657395405,0.000920915513552385,0.00624568176159393
"Uqcrh",0.954387814177501,7.05989090372385,13.6649794494249,0.000921274756304049,0.00624620332016993
"Tpt1",1.11256382478241,9.67306640862737,13.6511452122724,0.00092586304419939,0.00627538851924727
"Olfr775",0.710351403097966,0.631344136337774,13.6464668304399,0.000927420247359975,0.00628401780469976
"Gm19237",1.00891537924946,0.201780266453942,13.6413439859771,0.00092912862568154,0.00629366582546011
"Exog",-2.04178124764327,2.6707683176092,13.6382269603848,0.000930169756735704,0.00629878957094092
"Thop1",-1.55310330895043,3.04025249029538,13.6337466636935,0.000931668440939615,0.00630700762512457
"Gm45684",1.01502145541363,0.895498834218465,13.6288932868685,0.000933294856965665,0.00631608507820478
"Clcf1",-2.72261164782806,1.88965792286518,13.6262629127342,0.000934177599415292,0.00631998044888372
"Hsp90b1",-2.4317814814767,5.13878729581725,13.6254761603519,0.000934441804832014,0.00631998044888372
"Klhl3",-1.06572352198668,0.580763754787819,13.6235793948436,0.000935079103251292,0.00632235788546098
"Gm25047",-5.06088043818423,2.74856468687475,13.6198615308907,0.000936329634748612,0.00632887886023329
"Ahcyl2",1.67051349664512,2.05454605134475,13.6140993281476,0.00093827135484067,0.00634006633571782
"Rnf216",-0.995963506739313,2.85730927294009,13.5973651073765,0.000943934996618512,0.00637638898631797
"Ykt6",-1.34043661234,6.04179704790465,13.5963385680485,0.000944283621832696,0.00637655135683648
"Gm37169",0.938066376232327,0.224858464413714,13.5955971670822,0.000944535496829234,0.00637655135683648
"Sstr4",2.85543953835566,1.20122557058025,13.5923469613571,0.000945640538247518,0.0063815214218044
"Xpot",-1.84781387523771,3.29227123716851,13.591735434946,0.000945848607426508,0.0063815214218044
"Mmp14",-4.31249509411726,2.87358319594982,13.5876280672825,0.000947247399470501,0.00638901043246521
"Idh3g",-1.51899644393334,6.63573018702695,13.5835933572915,0.000948623616521539,0.00639358493677268
"Vps18",-2.21543906690329,5.17970852159521,13.5832934755741,0.000948725990428685,0.00639358493677268
"Aifm2",2.74364327277965,1.99121894737485,13.583098289216,0.000948792629725838,0.00639358493677268
"Muc6",1.4827974800969,0.547808287113658,13.5721918054668,0.000952524274440473,0.00641409904465787
"Iltifb",0.756594635691131,0.176953819459227,13.5718841952417,0.000952629751933997,0.00641409904465787
"Aar2",-1.0155954358352,3.67672853920074,13.5714077966873,0.000952793130643565,0.00641409904465787
"Gm5319",1.2476346265798,0.473336398865476,13.5708146494176,0.000952996589964762,0.00641409904465787
"Bcas3",0.560619144667208,0.79591162912393,13.5684600339094,0.000953804723640356,0.00641758573634294
"Zp4-ps",0.622198561775482,0.117453253909929,13.561490748093,0.000956200997952937,0.00643175271441557
"Ddb1",-1.20758630557494,6.02133555184291,13.5605894327232,0.000956511373541902,0.00643179583593938
"Hspa1b",-4.52645869165148,7.33508188595378,13.5597838731845,0.000956788866612869,0.00643179583593938
"Zfp30",-1.96551538460429,2.04769510284265,13.5582653278899,0.000957312199406893,0.00643335898769098
"Sema4a",4.16266602531519,3.55982380533421,13.5563733620649,0.000957964654577495,0.00643578865873608
"Add3",2.93822245541183,3.85479887881559,13.5453153232454,0.000961787673480757,0.00645951083801299
"Dap",2.22270526278925,3.03889609582983,13.5443668957327,0.000962116330900745,0.00645975708300976
"0610040J01Rik",-2.77035704962938,2.32058834427523,13.5409158878292,0.000963313225469737,0.00646583085165868
"Rpl4",1.26879876752175,9.53663301696928,13.536755713169,0.000964758208511928,0.00647250378379029
"Ighv1-31",1.2982081941846,0.2163680323641,13.5363693312424,0.000964892531706386,0.00647250378379029
"Olfr716",0.648615117734597,0.133602461264615,13.5324535354172,0.000966254969856752,0.00647847886843864
"Slbp",-2.26001749277551,4.23935000639548,13.5314152330229,0.000966616577860383,0.00647847886843864
"Ighv1-77",1.50080375514957,0.250133959191594,13.5312854472597,0.000966661788397413,0.00647847886843864
"Clec10a",3.52179527763192,2.17309995927997,13.5263312109594,0.000968389287573796,0.00648809091732135
"Gm45668",1.05425359443758,0.175708932406263,13.5227698642268,0.00096963315205172,0.00649445783313358
"Cd52",3.44167955528578,4.71444421325674,13.5201251881318,0.000970557966040692,0.00649868458920044
"BC018473",-2.5786386052837,0.645318439658864,13.5174356930628,0.000971499426993276,0.00650302021887209
"Cltc",-1.63460426409011,5.56259580966595,13.5108234872874,0.000973818221278384,0.00651657002702411
"Tsc22d2",-2.31001836933996,3.3361276957668,13.5080039333222,0.000974808805560101,0.00652122624898884
"Gm47553",1.48526903000695,0.247544838334491,13.504929714526,0.000975890097096187,0.00652596685010301
"Brox",-1.37777453183109,4.05228203202441,13.5043097647839,0.000976108307788232,0.00652596685010301
"Gm7058",1.24418746007687,0.207364576679479,13.5034744698939,0.000976402399034532,0.00652596685010301
"Eno1b",2.06095503046401,4.57775415747447,13.4928953682285,0.000980135365787031,0.00654893829577363
"Gm45133",-1.26573903180923,2.81898570337914,13.4868788854659,0.000982265209804761,0.00656062243049209
"Gm43155",1.03477698704264,0.172462831173773,13.4862809399743,0.000982477155549441,0.00656062243049209
"Lcmt2",-1.24575179804002,2.56271938808454,13.484959292513,0.0009829457970129,0.00656177123334834
"1700007E05Rik",0.78015673289289,0.374180648731346,13.4825497348998,0.000983800818958604,0.00656397381833832
"Gm7730",1.20103564326407,5.61583611574062,13.4823572699354,0.000983869148922383,0.00656397381833832
"Clec5a",-2.51366067345369,3.09199123193185,13.4757196103669,0.000986228817570865,0.00657773293069649
"Gm14631",1.21960139842647,0.203266899737745,13.4696044162213,0.000988408145953478,0.00658880622125423
"Eif3i",1.10307822221306,6.36931352412151,13.4693897645151,0.00098848473752849,0.00658880622125423
"Bik",-0.963242302355316,0.416810811538433,13.464540250339,0.000990216835642276,0.00659696832472071
"Ear-ps10",1.23127143460224,0.205211905767039,13.4641828849658,0.000990344604869456,0.00659696832472071
"Gm42470",-1.78729619139364,0.828097841655181,13.4627349059241,0.000990862484120529,0.00659696832472071
"Gm28166",-0.679339646632853,0.134355493211592,13.4626243531593,0.000990902036027976,0.00659696832472071
"Gm43606",1.44860443651453,0.632146411918849,13.4556098190098,0.000993415070516837,0.00661170926746209
"Med21",-1.40769602174635,4.79379340592763,13.4481081712735,0.000996110216205614,0.00662765302650129
"Gm47774",1.01274022017052,0.216570914180917,13.4472587479244,0.000996415887745506,0.00662769353114667
"Gm28625",2.1197119247445,0.393635901281972,13.444389268168,0.000997449239427362,0.00663257274537166
"4930455G09Rik",3.95796629104488,2.26223899781264,13.4424761116136,0.000998138843024885,0.00663323507085182
"Tsc22d1",3.2461452607312,3.65506209258313,13.4424492947534,0.000998148512899051,0.00663323507085182
"Gm5037",1.74060661145808,1.45581467646483,13.4412347340458,0.000998586576334371,0.00663415340187546
"Cd40",4.1052658368278,2.14137969658413,13.4345574399018,0.00100099862022443,0.00664559131975879
"Bst1",3.22344689928066,1.88557970273634,13.434034376205,0.00100118783174711,0.00664559131975879
"Gm4950",-1.06931962862422,3.64721383014065,13.4339747197955,0.0010012094141281,0.00664559131975879
"Gm5979",-1.50472386842822,0.482370243446681,13.4281719932349,0.00100331111001302,0.00665754399724595
"Cblb",1.86081182993775,1.65197354624443,13.426736267634,0.00100383184995721,0.00665900210392902
"Sfn",2.69074153934384,2.03890402733984,13.4229781456699,0.00100519630541062,0.00666605451576711
"Cysltr2",1.39027100644478,0.599711036671377,13.4193726253469,0.00100650723359473,0.00667274783602523
"Il27ra",2.30053698986898,1.22962974733433,13.4168358571179,0.00100743067851098,0.00667686905353457
"AC174678.1",1.70837144043773,1.87899197784117,13.4159165311326,0.00100776556060298,0.00667708819922726
"Gm44578",0.864691383430531,0.438985383902317,13.4111125000839,0.00100951747216659,0.00668669312477291
"Gad1-ps",3.75144011027951,2.62631779549199,13.4095586621322,0.00101008482032969,0.00668844851246747
"Lyplal1",-1.4748571981128,1.59040277589205,13.4048134084751,0.00101181956720585,0.00669793066585729
"Gm38030",1.21042847551776,0.20173807925296,13.3988946248019,0.0010139878260105,0.00671027600204318
"AC093043.2",1.5754846649465,0.621283267213141,13.3967386226696,0.00101477888848135,0.00671350279601461
"Ighv1-63",1.42814277635327,0.256590240791303,13.3903110442632,0.00101714118954272,0.00672711944282619
"Slc16a1",-4.05381929969271,3.49317461980745,13.3881002961023,0.00101795506491537,0.0067304901079267
"Rpl23",1.56931811673484,7.59369024784323,13.3851671277313,0.00101903597832279,0.0067356238268405
"Apopt1",1.02569104999764,2.01098860576246,13.3785373211796,0.00102148371192952,0.00674978618847575
"Ighv1-39",1.90519144960567,0.345406179441874,13.3754307804743,0.00102263282908093,0.00675536162369586
"Adam30",1.22450699354127,1.03897488014273,13.3626940281829,0.00102735876254733,0.00678455459815956
"Arfgap2",-1.29256738272226,3.43439879299583,13.356697394018,0.00102959193532383,0.0067972731677616
"Gm39317",0.674777445767417,0.247145490731035,13.3557638756006,0.00102994005171557,0.00679754288905241
"Gm18924",1.00405974330993,0.167343290551656,13.3538508035492,0.00103065384755707,0.00680022519221746
"Igkv9-120",2.91925834155535,0.815811292711471,13.3526659468085,0.00103109620253349,0.00680111547067634
"Prph2",0.533618035220101,0.196904337916015,13.3499533426294,0.00103210969762273,0.00680577133845235
"Zfp813-ps",0.594910628361074,0.140168065514409,13.3482639052263,0.00103274145483259,0.00680790798726502
"Racgap1",3.34201629861916,2.99432923534032,13.34697566445,0.00103322346632164,0.00680905652232162
"Nr1d1",-2.77640255514196,4.1135805421447,13.3364431290764,0.00103717344803866,0.00683305187342446
"Ighv1-61",1.32876531392555,0.221460885654259,13.3280400100377,0.00104033650628553,0.00685185011269869
"AC154407.1",0.997256165868978,0.166209360978163,13.3232304120843,0.00104215158402392,0.00686176175397657
"Trbd1",4.33423920575869,0.835660565256973,13.3181131630271,0.00104408651095572,0.00687245637663595
"Cald1",2.0347480353112,1.39242262859731,13.3013742043271,0.00105044290031918,0.00691223922776955
"Gm9102",1.24552136104965,0.207586893508275,13.2968457917784,0.00105216965716661,0.0069215430643761
"Gm11999",0.526994541683259,0.233742212649029,13.2951177011357,0.00105282941181011,0.0069238243393208
"Gm13006",2.79752130450811,0.466253550751352,13.2933759273017,0.00105349484137893,0.00692614156785319
"Entpd1",-3.00344789630296,2.92452356205983,13.2849127451421,0.00105673458121639,0.00694537704701435
"Igkv9-124",1.07872215825921,0.192277293689517,13.2720442288328,0.0010616812821321,0.00697581675218549
"Gm15923",0.586841938466449,0.203173004233982,13.2684073506949,0.00106308382676105,0.00698229198913309
"Olfr1167",0.682244464558686,0.276715278956389,13.2678524354581,0.0010632980025941,0.00698229198913309
"Mras",-3.10827673893939,2.4127443904863,13.2598627533315,0.00106638686859855,0.00700049753531326
"Trim47",-3.65912293890251,3.1963041422704,13.2514376511845,0.00106965454375386,0.00701986575837042
"Brpf1",0.786547314762456,0.806743981983496,13.2349647025443,0.00107607477795312,0.00705990578667166
"Clec2e",0.625022731364332,0.161371305726924,13.23212402904,0.00107718610373048,0.00706510174112935
"Rflnb",4.11049298474259,2.75687096380822,13.2291440449821,0.00107835325932462,0.0070694264927463
"Lin28a",0.75436018394831,0.216877557346466,13.2288089684961,0.00107848458224557,0.0070694264927463
"Ythdf2",-1.58595209330393,4.2604749210191,13.2207796064707,0.00108163660164886,0.00708798771868417
"Gm13128",0.744320038600876,0.136915567144947,13.2183375612657,0.00108259722175653,0.00709218191795077
"Dnaja3",-1.0600139037747,2.27656128536377,13.214448438197,0.0010841289723075,0.00709885610315158
"Zik1",-2.97727352781866,2.06963821844496,13.2141216754157,0.00108425777573336,0.00709885610315158
"Zscan4d",0.69355580039541,0.124378685931624,13.2066673969522,0.00108720058666323,0.0071160173309913
"Ndufa9",-1.11586958786433,4.07877106839129,13.2043940000144,0.00108809979283814,0.00711979642619292
"Ifi44",1.12972135327843,0.67444133994235,13.2010238782897,0.00108943426553572,0.00712642053709247
"Psmc3",-1.07552891293695,6.26175408014967,13.1959152850569,0.00109146048650606,0.00713631589067676
"Chd3os",-3.09662010169844,4.44720827514473,13.1955837013505,0.00109159214274963,0.00713631589067676
"Gm44725",0.802623138809401,0.171668565924311,13.1929372628087,0.00109264353194488,0.00714107913064003
"Rpl11",1.40035922618291,4.21761027159727,13.1880693063554,0.00109458034576553,0.00715162462769366
"Ctsj",0.810750553937266,0.167330590638614,13.185035514814,0.0010957892707841,0.00715740951802676
"Rps27",1.63738288037363,6.71855770678987,13.1829200853598,0.00109663309197981,0.00716080693443607
"Gm14887",1.14231183952919,0.190385306588198,13.1679677097249,0.00110261742385559,0.00719775900500358
"Ido1",0.784091663762541,0.357818143113845,13.1662316325837,0.00110331452343332,0.00720018501531427
"Gm14665",0.963666560427962,0.16061109340466,13.1647314322307,0.00110391729209396,0.00720199417664249
"9630015K15Rik",1.29055460175634,0.676745323573303,13.163250764713,0.00110451256047248,0.0072037434283757
"Gm11501",1.10664714219762,0.184441190366271,13.1624449599741,0.00110483666105315,0.0072037434283757
"Ckb",-3.94724677667633,9.18599137808623,13.1581321603017,0.00110657304312485,0.00721293913761081
"Fcrl1",-2.01632975200962,1.57755096206232,13.1549379196443,0.00110786097550857,0.00721920717560416
"Gm33167",0.938440800307133,0.643183740173659,13.1516163110653,0.0011092019760738,0.00722581723106026
"Olfr1444",-0.757394327401038,0.201031969497133,13.1452926263892,0.00111175981129831,0.00724034804396597
"Olfr1472",0.959099782141728,0.159849963690288,13.1422004489734,0.0011130128630212,0.0072463753880571
"Ttc24",0.678926090802317,0.134071443755911,13.1375790040055,0.00111488846108697,0.00725445391988175
"Psmd1",-1.39262472733565,2.78236215983671,13.1375271608728,0.00111490952075207,0.00725445391988175
"Chst8",-1.67658535564178,0.846646985215931,13.1353303916219,0.00111580228406328,0.00725812817710438
"Rbbp4",-1.01240367534839,4.03952005054239,13.1287139816705,0.00111849583782289,0.00727333509515559
"Ctdsp1",2.21022124402214,5.52342442597522,13.1279738037802,0.0011187976010855,0.00727333509515559
"Gm38130",-0.919035153988528,0.54848441339068,13.1226998313713,0.00112095028837766,0.00728518896291979
"Pabpc1l",1.02652361203212,0.549282344670298,13.1149185235825,0.00112413455192719,0.00730373823561975
"Rpl19-ps9",1.04722971746962,0.288757812151859,13.1129389200033,0.00112494619842628,0.00730491455916135
"Gpank1",0.819456769376786,0.674853772951058,13.1128611703735,0.00112497808901095,0.00730491455916135
"Oosp3",0.665968589144017,0.176332278697009,13.1120613966735,0.00112530618892654,0.00730491455916135
"Gm10288",1.3862042225109,6.10239433635468,13.1052121125024,0.0011281202711011,0.00732103395645924
"Vwf",2.82512660920796,1.10235661100389,13.1028244007596,0.00112910306252507,0.00732526306517362
"Ighv5-15",1.20461190868425,0.200768651447375,13.0994447643684,0.00113049571102769,0.00733214793757418
"A730081D07Rik",0.653305533730381,0.728911489187167,13.0972948947483,0.00113138257180142,0.00733574930714036
"Gm44659",-1.2935648736945,0.724847959203548,13.0960309888059,0.00113190430607805,0.00733698182342945
"Sfxn4",-1.55368261755631,1.59066172258931,13.0909948617206,0.00113398577048882,0.00734643420062307
"Gm13633",1.52262938678703,0.253771564464505,13.0908959200298,0.00113402670501866,0.00734643420062307
"Uros",-1.3022377806976,2.18094483091005,13.0896028595886,0.00113456182123625,0.00734774917189978
"Mmp2",-3.27301856721975,2.09409182768328,13.0886257953318,0.00113496634698178,0.00734821787950771
"Vmn2r96",1.0895403101476,0.318028592426893,13.0873856636165,0.00113548001213079,0.00734939271748667
"Tmem44",-3.34602629053742,2.24696929329379,13.0805149628626,0.0011383304120162,0.00736568695672255
"Gm43035",1.17709433678384,0.196182389463973,13.0727822984869,0.00114154763153562,0.00738434451826392
"Nrsn1",-3.52998675939935,1.92607945682925,13.068510637989,0.00114332907968377,0.00739169290924086
"Afap1l1",-2.58048747276365,1.56171409771261,13.0684560673193,0.00114335185713611,0.00739169290924086
"Gm11561",1.79159656246445,0.298599427077408,13.066078520576,0.00114434470488878,0.00739595030857568
"Mcoln1",-1.11041888310115,4.7384270713792,13.0633990934483,0.00114546472922251,0.00740102692891053
"Gm14228",0.957777076926321,0.294600404191126,13.0607367690274,0.00114657877426803,0.00740606196295813
"Ncoa4",-1.42419053801392,4.28923989341272,13.0575259720445,0.00114792387970286,0.00741258610352202
"4930581F22Rik",0.883184430653483,0.527320095426201,13.0441985208643,0.00115352537598295,0.00744517785593548
"Olfr38",0.651511591262481,0.124716824672627,13.0439166641162,0.00115364415721859,0.00744517785593548
"Ctns",-1.77071913423226,4.27423212758487,13.0401065654543,0.00115525111841729,0.00745337430526265
"Fam136b-ps",1.59664785952696,0.297264481941922,13.033971466787,0.00115784375028125,0.00746792340742629
"Gm28979",0.728842562316357,0.25437042608371,13.028863740214,0.0011600070068734,0.00747969542788118
"Spata21",0.580214093743968,0.465035617156691,13.022528818904,0.00116269606403376,0.00749451137938367
"Olfr662-ps1",1.77583233680773,0.295972056134621,13.0218554144574,0.00116298230644235,0.00749451137938367
"Dph1",-1.26605948605012,2.21357113380801,13.0179362178837,0.00116464973737247,0.00750307109490132
"Hmgxb3",-1.05793828339884,2.76519833126506,13.0132677100451,0.00116663932658542,0.00751370067599684
"Tspan7",-4.07753814146718,2.95353501916073,13.0120468762992,0.00116716021602574,0.00751486771220529
"Gm4725",0.933444180919076,0.155574030153179,13.0109813702252,0.00116761503705618,0.00751560880558449
"Slc46a2",0.655970420459582,0.583305707112192,13.0031016067374,0.00117098451986714,0.0075351048670799
"Gm6429",1.2142355875095,0.202372597918249,12.9984667472691,0.0011729713343142,0.00754569491975371
"Arl4aos",-1.06533527540996,0.493196189857592,12.9883159040025,0.00117733537187525,0.00757156698604537
"Engase",-2.63300251412857,3.94626946556643,12.9863855963854,0.00117816722509178,0.00757471476916752
"Gm44957",-1.72880249895446,0.941005972410165,12.9853068697751,0.00117863237094635,0.00757550376015288
"Plekha8",-1.27381230017302,1.417832785252,12.9839163980006,0.00117923223291961,0.00757715791137977
"Igkv5-45",1.07796813354104,0.179661355590173,12.9784878211232,0.00118157732042045,0.00758933949270061
"Cyp11a1",0.927482734814861,0.2602068792433,12.9773891381129,0.00118205255088944,0.00758933949270061
"Gm44064",-1.37573690912742,0.931162186156343,12.977147247958,0.00118215720706262,0.00758933949270061
"Hsbp1",-1.39056396358299,7.61598423144205,12.9747799376787,0.00118318197443566,0.0075937147723934
"Vamp1",1.17312213585923,2.04407430680125,12.9697734453689,0.00118535235153425,0.00760543795620425
"Olfr590-ps1",1.36445159838769,0.33169399740659,12.9662698680909,0.00118687374721885,0.00761299156559076
"4930599N23Rik",0.719084064004366,0.939270071558798,12.9636864572988,0.00118799691678524,0.00761734421354915
"Gm47080",0.577625547170204,0.230234215745359,12.9631254669065,0.00118824096555432,0.00761734421354915
"Ffar2",1.99150941665162,0.402757226863831,12.957459916698,0.00119070869082719,0.00763095259767377
"Gm38090",1.06125742600348,0.197531679159953,12.9520667082906,0.00119306292372203,0.00764382596626195
"Gm10095",1.92823985399323,2.2375624757372,12.9449335143958,0.00119618439801463,0.00765969508912532
"Gm38246",1.05414794246848,0.842482241801885,12.9448242710841,0.0011962322710721,0.00765969508912532
"Pid1",1.83887571955277,2.07462666678734,12.9341164248168,0.00120093474078303,0.00768289989366178
"Zfp119b",-1.25082208144094,2.00180957781,12.9339015219832,0.00120102932139171,0.00768289989366178
"Spata32",1.01138064680676,0.40289933643142,12.933724744209,0.00120110712884604,0.00768289989366178
"Gm43659",1.2759880724523,0.21266467874205,12.933410752506,0.00120124534340623,0.00768289989366178
"Rnf167",-1.36857030786743,7.15243902728428,12.9294798406045,0.001202977124327,0.00769175228944691
"Gm15026",1.35849131560448,0.226415219267413,12.9215482988463,0.00120647959605682,0.00771191797271455
"4930595O18Rik",0.917685275209866,0.152947545868311,12.9204905382698,0.00120694751991478,0.0077126805265958
"Gm12367",-0.548412552535857,0.23909829015798,12.9088760471276,0.00121209832868402,0.00774335874255749
"Camp",7.76440898088313,2.43182324014139,12.9026466212707,0.00121487071633661,0.00775882934685762
"Gm15275",1.53140161048279,0.255233601747131,12.8968149812314,0.00121747226336815,0.0077732002546879
"Zfp1",-1.74150914638829,2.36182775008057,12.8933015659688,0.00121904252669127,0.00778098032832978
"BC064078",2.52069186514267,1.58674465851743,12.8879360766994,0.00122144475661393,0.00779317112525894
"Txnrd2",-1.03619763955977,1.97674837416071,12.8874626034134,0.00122165698424255,0.00779317112525894
"Ighv3-8",1.50233828876524,0.262694361220308,12.8859230576445,0.00122234733830255,0.00779532723126762
"Gm37158",0.966051624603961,0.731114132776643,12.8803306197149,0.00122485860541956,0.00780568998021678
"Tns4",1.41445586850828,1.36674012982076,12.8800549187748,0.00122498255178363,0.00780568998021678
"Gm43205",1.4259617077181,0.906174714874945,12.879947683778,0.00122503076487423,0.00780568998021678
"Tm9sf2",-1.58749130197133,4.73174013009735,12.8788367058784,0.00122553038332352,0.00780662501303376
"Gm9480",0.909382003155196,0.151563667192533,12.8745536469408,0.0012274585758245,0.0078166569006809
"Gm6105",1.09041672338748,0.18173612056458,12.8680160427399,0.00123040804882961,0.00783318482424675
"Fn1",7.569164775026,4.96725365593647,12.8622014016373,0.00123303777062271,0.0078476681816704
"Gm32050",1.08165604965027,0.180276008275045,12.850868040922,0.00123818080356876,0.00787540985754559
"Sec22a",-1.06459269094939,1.99855555303167,12.8508523059132,0.00123818796009966,0.00787540985754559
"Gm13397",1.11717459633876,0.212275890633291,12.8502442792295,0.00123846453439412,0.00787540985754559
"Slc29a3",-2.91087445380308,3.47170456464613,12.8405437308995,0.00124288605676233,0.00789910145419937
"Gm12180",1.02808275391359,0.171347125652266,12.8405037504527,0.0012429043150598,0.00789910145419937
"Gadd45b",-3.08678957990755,6.54392626082176,12.835908132534,0.00124500497218804,0.00791017949446183
