"","newoligoBYo","AveExpr","F","P.Value","adj.P.Val"
"Gm31678",-4.19624860425158e-17,0.13123655195674,2.3471654275381e-32,1,1
"Gm31931",8.39249720850315e-17,0.228373877794232,1.76141201412662e-32,1,1
"Gm32050",-4.19624860425158e-17,0.180276008275045,1.18146809470459e-32,1,1
"Gm32858",8.39249720850315e-17,0.287795469128238,1.90556957759867e-32,1,1
"Gm35212",6.29437290637736e-17,0.154821325309125,2.93095632832428e-32,1,1
"Gm35865",4.19624860425158e-17,0.275429368425845,1.27946087238222e-32,1,1
"Gm36982",-6.29437290637736e-17,0.242138348425346,2.19046670082991e-32,1,1
"Gm37031",-4.19624860425158e-17,0.189059244339901,2.90764196534828e-32,1,1
"Gm37197",8.39249720850315e-17,0.183424082180089,2.56786879893973e-32,1,1
"Gm37337",-4.19624860425158e-17,0.261962282190244,1.63367412621499e-32,1,1
"Gm37681",-4.19624860425158e-17,0.119461863364228,1.46380084527349e-32,1,1
"Gm37688",4.19624860425158e-17,0.125300161584611,1.38535106658384e-32,1,1
"Gm37910",-4.19624860425158e-17,0.107337583620395,1.78517265068992e-32,1,1
"Gm38216",4.19624860425158e-17,0.131333541145673,2.23411889501584e-32,1,1
"Gm38264",-4.19624860425158e-17,0.262172870587509,1.35006179027596e-32,1,1
"Gm38284",4.19624860425158e-17,0.207348029595174,2.64690075800399e-32,1,1
"Gm38334",-8.39249720850315e-17,0.226774264975031,2.72032403179441e-32,1,1
"Gm38433",4.19624860425158e-17,0.210412929419652,1.36009619081224e-32,1,1
"Gm4066",8.39249720850315e-17,0.264077253705412,1.93759217503716e-32,1,1
"Gm42451",8.39249720850315e-17,0.225731287211745,2.84941673422579e-32,1,1
"Gm42474",-8.39249720850315e-17,0.228386418727487,2.43034593404014e-32,1,1
"Gm4257",4.19624860425158e-17,0.110934901318189,1.69275316746797e-32,1,1
"Gm4263",4.19624860425158e-17,0.101231702731322,1.88273731434596e-32,1,1
"Gm42807",-8.39249720850315e-17,0.173758063494112,2.65753400616934e-32,1,1
"Gm43056",4.19624860425158e-17,0.153180547999949,2.15157884759412e-32,1,1
"Gm43141",-4.19624860425158e-17,0.119403749566244,1.3228104541095e-32,1,1
"Gm43155",-6.29437290637736e-17,0.172462831173773,2.98467537708975e-32,1,1
"Gm43369",-4.19624860425158e-17,0.132731553633147,1.23520506223292e-32,1,1
"Gm43388",8.39249720850315e-17,0.443329901110558,3.02623002566312e-32,1,1
"Gm43538",4.19624860425158e-17,0.156262974811,1.85946238812377e-32,1,1
"Gm4373",4.19624860425158e-17,0.109180847389768,1.73741143364027e-32,1,1
"Gm43779",-3.14718645318868e-17,0.0831933563760787,1.46768281330152e-32,1,1
"Gm43853",8.39249720850315e-17,0.177659915601824,2.93657230822863e-32,1,1
"Gm43891",4.19624860425158e-17,0.172940111833544,2.74603034239591e-32,1,1
"Gm43945",5.24531075531447e-17,0.170638858985362,1.68282333209408e-32,1,1
"Gm43978",8.39249720850315e-17,0.315580781404515,3.02871830878694e-32,1,1
"Gm43997",-4.19624860425158e-17,0.11439511485649,2.52113651240234e-32,1,1
"Gm4412",4.19624860425158e-17,0.186582606996957,1.1590228104128e-32,1,1
"Gm44131",-4.19624860425158e-17,0.133311669622817,1.24400359763394e-32,1,1
"Gm44252",-8.39249720850315e-17,0.269192292479132,2.35087088759257e-32,1,1
"Gm44410",-4.19624860425158e-17,0.134019617521491,1.21832635020716e-32,1,1
"Gm44683",5.24531075531447e-17,0.234264978899785,1.32939322942147e-32,1,1
"Gm44727",-6.29437290637736e-17,0.140051942381455,2.5421291807364e-32,1,1
"Gm44779",-4.19624860425158e-17,0.227619985566636,1.48999878486548e-32,1,1
"Gm44879",-4.19624860425158e-17,0.166023030471895,1.15248488536631e-32,1,1
"Gm44962",-8.39249720850315e-17,0.263778081935475,2.38462368321727e-32,1,1
"Gm45031",-8.39249720850315e-17,0.2116218354381,2.00542777038725e-32,1,1
"Gm45126",-4.19624860425158e-17,0.167557159802987,2.22899320515495e-32,1,1
"Gm45367",-6.29437290637736e-17,0.165609855464333,1.84278398967924e-32,1,1
"Gm45387",-4.19624860425158e-17,0.109854847101414,2.66522349217539e-32,1,1
"Gm45397",-4.19624860425158e-17,0.120748240136339,2.7415931155951e-32,1,1
"Gm45432",-4.19624860425158e-17,0.204081191346125,1.1922074682927e-32,1,1
"Gm45485",-8.39249720850315e-17,0.259296078010314,2.3214086221035e-32,1,1
"Gm45584",4.19624860425158e-17,0.20087948088247,1.88916189279032e-32,1,1
"Gm45690",8.39249720850315e-17,0.252809265549314,2.68687913597053e-32,1,1
"Gm47101",6.29437290637736e-17,0.154954210844328,2.1554244521297e-32,1,1
"Gm47102",-4.19624860425158e-17,0.21554085914543,1.85241803710196e-32,1,1
"Gm4725",4.19624860425158e-17,0.155574030153179,1.57473980407033e-32,1,1
"Gm47329",8.39249720850315e-17,0.20350988119126,2.25715612037623e-32,1,1
"Gm47380",-4.19624860425158e-17,0.128624289880173,1.32631030061526e-32,1,1
"Gm47402",-8.39249720850315e-17,0.641898612987344,1.50180647793397e-32,1,1
"Gm47553",-8.39249720850315e-17,0.247544838334491,2.64714293048149e-32,1,1
"Gm47605",8.39249720850315e-17,0.358740107986106,1.75260253194673e-32,1,1
"Gm47609",-8.39249720850315e-17,0.223365744603702,2.55321638147555e-32,1,1
"Gm47642",-8.39249720850315e-17,0.335657155941713,1.53893980035938e-32,1,1
"Gm47685",-4.19624860425158e-17,0.136312197592132,1.1952921715111e-32,1,1
"Gm48010",-4.19624860425158e-17,0.166876303008612,1.14503548463591e-32,1,1
"Gm48115",-4.19624860425158e-17,0.0949974131396753,2.03690348198218e-32,1,1
"Gm48149",-8.39249720850315e-17,0.187778523884227,2.65071474383451e-32,1,1
"Gm48440",-4.19624860425158e-17,0.124045340587156,1.19235976997618e-32,1,1
"Gm48544",-4.19624860425158e-17,0.144033068163279,2.84430155292096e-32,1,1
"Gm48587",-8.39249720850315e-17,0.467763038549943,1.78782550682748e-32,1,1
"Gm48631",-6.29437290637736e-17,0.206943987627568,2.23681026113302e-32,1,1
"Gm4866",-4.19624860425158e-17,0.125978502527279,1.33036347732426e-32,1,1
"Gm48685",-8.39249720850315e-17,0.202109445337277,2.36281827835725e-32,1,1
"Gm48782",4.19624860425158e-17,0.126262155696268,2.13603703539764e-32,1,1
"Gm48787",6.29437290637736e-17,0.130025799437757,2.92602869459951e-32,1,1
"Gm48788",-4.19624860425158e-17,0.216148828199633,2.31867130404656e-32,1,1
"Gm48863",-4.19624860425158e-17,0.177433883665013,1.35961704511148e-32,1,1
"Gm4918",-8.39249720850315e-17,0.349985114088448,2.6755334668015e-32,1,1
"Gm4921",4.19624860425158e-17,0.202203453978459,2.34436372683125e-32,1,1
"Gm5034",-4.19624860425158e-17,0.120908041805057,1.42365181820542e-32,1,1
"Gm5080",4.19624860425158e-17,0.248651982151184,1.17270965416439e-32,1,1
"Gm5195",-4.19624860425158e-17,0.164596339303336,1.90026352660912e-32,1,1
"Gm5266",4.19624860425158e-17,0.164875210849501,2.33021071255873e-32,1,1
"Gm5307",-4.19624860425158e-17,0.124859136718269,1.28690843271098e-32,1,1
"Gm5533",4.19624860425158e-17,0.226644356445679,1.65855406784299e-32,1,1
"Gm5581",-4.19624860425158e-17,0.13771345311888,2.77921850641008e-32,1,1
"Gm5696",6.29437290637736e-17,0.174132770427658,2.14875140611307e-32,1,1
"Gm5698",-4.19624860425158e-17,0.0895400290699643,2.35185094240444e-32,1,1
"Gm6270",-3.67171752872013e-17,0.125185179524578,2.58677077047811e-32,1,1
"Gm6366",-4.19624860425158e-17,0.0884592607697977,2.39322892018517e-32,1,1
"Gm6373",-8.39249720850315e-17,0.360548538408089,1.97728602086607e-32,1,1
"Gm6446",-4.19624860425158e-17,0.130369441467908,1.13847086558286e-32,1,1
"Gm6490",4.19624860425158e-17,0.157137078203789,1.62263263607693e-32,1,1
"Gm6773",4.19624860425158e-17,0.128309866335326,1.33031882862905e-32,1,1
"Gm6888",-4.19624860425158e-17,0.218099958628558,1.48413360834233e-32,1,1
"Gm7082",3.14718645318868e-17,0.0819006121664883,1.49374069092347e-32,1,1
"Gm7191",-3.14718645318868e-17,0.0724551421438397,1.76691157199539e-32,1,1
"Gm7291",-6.29437290637736e-17,0.174768224885806,1.63095214812804e-32,1,1
"Gm7449",-4.19624860425158e-17,0.109840803018358,1.67581117474187e-32,1,1
"Gm7499",-4.19624860425158e-17,0.126346229811705,2.18213021979578e-32,1,1
"Gm7570",-4.19624860425158e-17,0.10783414575891,1.61426212537933e-32,1,1
"Gm7719",4.19624860425158e-17,0.195779090763481,1.17899804170587e-32,1,1
"Gm7820",4.19624860425158e-17,0.150143610732021,1.38919228763337e-32,1,1
"Gm7910",-4.19624860425158e-17,0.106468027549405,1.73605972412986e-32,1,1
"Gm8087",6.29437290637736e-17,0.155913861824849,2.95866177889715e-32,1,1
"Gm8241",-4.19624860425158e-17,0.167536051232998,1.21782377867198e-32,1,1
"Gm8300",-4.19624860425158e-17,0.131081702886634,2.06367097944788e-32,1,1
"Gm8501",-4.19624860425158e-17,0.123601170354348,1.41692141035128e-32,1,1
"Gm8601",-4.19624860425158e-17,0.149654205552617,1.2433379296845e-32,1,1
"Gm9034",-6.29437290637736e-17,0.15226467564969,2.66391224063723e-32,1,1
"Gm9119",-4.19624860425158e-17,0.311528157966496,1.14244008675608e-32,1,1
"Gm9435",-4.19624860425158e-17,0.185712786753857,1.66930457752063e-32,1,1
"Gm9487",4.19624860425158e-17,0.120146932779971,1.48676518836755e-32,1,1
"Gm9547",4.19624860425158e-17,0.117073506955456,1.5004493411362e-32,1,1
"Gm9682",-4.19624860425158e-17,0.130520191533456,1.23267945872375e-32,1,1
"Gtpbp4-ps5",-8.39249720850315e-17,0.238014577286671,3.00510899524345e-32,1,1
"Hmgb1-ps11",-4.19624860425158e-17,0.0996916994392013,2.00149963665889e-32,1,1
"Ighv1-11",-4.19624860425158e-17,0.126737184497259,1.3596899280261e-32,1,1
"Ighv1-2",8.39249720850315e-17,0.335555949680579,1.48570057043399e-32,1,1
"Ighv1-34",-8.39249720850315e-17,0.310915540450913,2.69729711257861e-32,1,1
"Ighv1-52",-8.39249720850315e-17,0.514780510447896,1.36873005559174e-32,1,1
"Ighv1-54",8.39249720850315e-17,0.376644668561329,1.67369525210944e-32,1,1
"Ighv1-59",8.39249720850315e-17,0.48117286605798,1.77646536623408e-32,1,1
"Ighv1-66",8.39249720850315e-17,0.516255837056424,1.27898019454477e-32,1,1
"Ighv1-77",-8.39249720850315e-17,0.250133959191594,2.59733094382188e-32,1,1
"Ighv14-3",8.39249720850315e-17,0.547608648893794,1.60359258234162e-32,1,1
"Ighv4-1",-8.39249720850315e-17,0.274649021530871,2.21933612909525e-32,1,1
"Ighv5-2",8.39249720850315e-17,0.203477694138536,2.33477768237602e-32,1,1
"Igkv1-88",4.19624860425158e-17,0.132638752918648,1.25720141535622e-32,1,1
"Igkv11-125",-8.39249720850315e-17,0.270494726220814,2.08864904578146e-32,1,1
"Igkv12-98",-8.39249720850315e-17,0.407867194775088,2.08672395020335e-32,1,1
"Igkv13-73-1",-8.39249720850315e-17,0.185360559859834,2.77526506158052e-32,1,1
"Igkv13-87",-8.39249720850315e-17,0.37035958700631,2.0629726664381e-32,1,1
"Igkv2-116",-4.19624860425158e-17,0.13575879002603,1.95560597072489e-32,1,1
"Igkv20-101-2",-7.34343505744026e-17,0.282921704636667,1.2301095075726e-32,1,1
"Igkv4-71",-6.29437290637736e-17,0.15397656089531,2.00103743476823e-32,1,1
"Igkv4-74",-8.39249720850315e-17,0.229074098894876,2.65502934740873e-32,1,1
"Igkv4-78",4.19624860425158e-17,0.315993813877826,1.39211757359669e-32,1,1
"Igkv5-39",-8.39249720850315e-17,0.370961147021148,2.65570571029753e-32,1,1
"Igkv5-45",-4.19624860425158e-17,0.179661355590173,1.19694338660768e-32,1,1
"Klf17",4.19624860425158e-17,0.21432158029649,2.45012014267688e-32,1,1
"Klrc3",-4.19624860425158e-17,0.224485803730697,1.64990809712835e-32,1,1
"Krtap13-1",-4.19624860425158e-17,0.116246153443545,1.5241527914342e-32,1,1
"Krtap19-5",4.19624860425158e-17,0.131424161112326,1.24880759138946e-32,1,1
"Lipf",-4.19624860425158e-17,0.172741991212922,2.76463808715547e-32,1,1
"Mir1187",-8.39249720850315e-17,0.22390671579079,1.9502583888991e-32,1,1
"Mir195b",-8.39249720850315e-17,0.275507166141309,1.28543044683703e-32,1,1
"Mir3966",-8.39249720850315e-17,0.296277762496014,1.12933419175261e-32,1,1
"Mir466j",-8.39249720850315e-17,0.206443793914293,2.23050646077802e-32,1,1
"Mptx1",-4.19624860425158e-17,0.188984801604741,1.49791411131197e-32,1,1
"Olfr1003-ps1",-7.34343505744026e-17,0.156165861234483,2.51889038401607e-32,1,1
"Olfr1095",-4.19624860425158e-17,0.0787017367319137,2.81997221748889e-32,1,1
"Olfr1114-ps1",-4.19624860425158e-17,0.204537118736902,1.44923946841332e-32,1,1
"Olfr1124",-4.19624860425158e-17,0.185307427192304,2.95892412623476e-32,1,1
"Olfr1187-ps1",-6.29437290637736e-17,0.140984462796537,2.54838926670243e-32,1,1
"Olfr1257",-4.19624860425158e-17,0.144667338428267,1.81781630433506e-32,1,1
"Olfr1269",-4.19624860425158e-17,0.25073785907295,1.7096609416891e-32,1,1
"Olfr1296-ps1",-4.19624860425158e-17,0.198035278859386,1.30323959973576e-32,1,1
"Olfr1327-ps1",3.14718645318868e-17,0.0814658896832423,1.51251735042971e-32,1,1
"Olfr1442",-4.19624860425158e-17,0.110408385374007,2.42285111427249e-32,1,1
"Olfr1469",-4.19624860425158e-17,0.225364554769592,2.44603626862899e-32,1,1
"Olfr1487",-3.14718645318868e-17,0.31827438199624,1.76971939141405e-32,1,1
"Olfr1493-ps1",4.19624860425158e-17,0.129187730824402,1.92466459528557e-32,1,1
"Olfr172",-4.19624860425158e-17,0.188424515773581,1.34263765801465e-32,1,1
"Olfr262",8.39249720850315e-17,0.263065745033461,2.82950018848542e-32,1,1
"Olfr331",-4.19624860425158e-17,0.237627574055451,1.59241616680958e-32,1,1
"Olfr345",4.19624860425158e-17,0.236235661742976,1.37023357725281e-32,1,1
"Olfr483",-4.19624860425158e-17,0.207196971783869,2.25548723804734e-32,1,1
"Olfr508",-4.19624860425158e-17,0.216759490817601,1.52336306361898e-32,1,1
"Olfr529-ps1",-4.19624860425158e-17,0.143094480896881,1.57287133873415e-32,1,1
"Olfr567-ps1",4.19624860425158e-17,0.121959559938618,2.29938545420349e-32,1,1
"Olfr573-ps1",-4.19624860425158e-17,0.20882621591944,1.66489089496906e-32,1,1
"Olfr590-ps1",8.39249720850315e-17,0.33169399740659,3.03888839083584e-32,1,1
"Olfr66",-4.19624860425158e-17,0.258534566356748,2.13135309616443e-32,1,1
"Olfr662-ps1",-8.39249720850315e-17,0.295972056134621,1.82094466258999e-32,1,1
"Olfr673-ps1",-6.29437290637736e-17,0.167519649703371,2.82974553872633e-32,1,1
"Olfr695",4.19624860425158e-17,0.214874446623148,1.52092974061678e-32,1,1
"Olfr709-ps1",-4.19624860425158e-17,0.249592396632439,2.76424234959842e-32,1,1
"Olfr715b",-4.19624860425158e-17,0.223254138870518,1.54278455094559e-32,1,1
"Olfr780",-4.19624860425158e-17,0.135036678836853,2.78549190162848e-32,1,1
"Olfr787",-4.19624860425158e-17,0.250634339992006,1.92912686097584e-32,1,1
"Olfr848-ps1",4.19624860425158e-17,0.117781555390109,2.41306817630265e-32,1,1
"Olfr891",-4.19624860425158e-17,0.075317320590904,2.98617593925073e-32,1,1
"Olfr893",-4.19624860425158e-17,0.192185369013906,2.29037037587444e-32,1,1
"Olfr908",4.19624860425158e-17,0.247691318733712,1.24184787063499e-32,1,1
"Olfr938",-4.19624860425158e-17,0.0949210157696772,2.62320251906653e-32,1,1
"Olfr942-ps1",-4.19624860425158e-17,0.107582940134288,1.76943650317022e-32,1,1
"Olfr972",-4.19624860425158e-17,0.104329157916963,3.05114423126069e-32,1,1
"Olfr978",4.19624860425158e-17,0.118767158176602,3.03938558602674e-32,1,1
"Oog2",-4.19624860425158e-17,0.138850371117836,2.13132900293616e-32,1,1
"Pabpc2",6.29437290637736e-17,0.277948260514,1.91366282874222e-32,1,1
"Ppp1r2-ps9",-3.14718645318868e-17,0.078492857744299,1.5910619841776e-32,1,1
"Ppp4r3c-ps",-4.19624860425158e-17,0.101899593498667,2.68426235088095e-32,1,1
"Pramef17",4.19624860425158e-17,0.15278421892933,2.37644999148607e-32,1,1
"Prl8a8",4.19624860425158e-17,0.164471220983229,2.01130027950629e-32,1,1
"Rhox2h",4.19624860425158e-17,0.113984667933754,2.50999304133873e-32,1,1
"Rhox7-ps2",4.19624860425158e-17,0.105128097877094,2.83377004776782e-32,1,1
"Rpl15-ps1",6.29437290637736e-17,0.137602011094515,2.53506704783049e-32,1,1
"Rpl31-ps23",4.19624860425158e-17,0.139691743244367,1.15092590125791e-32,1,1
"Rps17-ps1",-8.39249720850315e-17,0.432133632470711,1.75249940559672e-32,1,1
"Taar7a",4.19624860425158e-17,0.228203697170829,1.16621375391713e-32,1,1
"Tas2r102",3.14718645318868e-17,0.0747919220915277,1.69472702378515e-32,1,1
"Tas2r103",4.19624860425158e-17,0.127813195677052,1.74302006863167e-32,1,1
"Tas2r110",-3.14718645318868e-17,0.0745923819075683,1.70296214637473e-32,1,1
"Tas2r138",4.19624860425158e-17,0.145429636567336,1.50580841087003e-32,1,1
"Tas2r142-ps5",4.72077967978302e-17,0.09883449915885,2.16815559970068e-32,1,1
"Tas2r145-ps3",-4.19624860425158e-17,0.110300761814289,2.65393972731062e-32,1,1
"Tcp1-ps1",-4.19624860425158e-17,0.21746529510273,2.59545853444797e-32,1,1
"Traj21",-1.25887458127547e-16,0.309741487152908,2.04315439057574e-32,1,1
"Trav5-1",-4.19624860425158e-17,0.110424313045505,1.7053460228346e-32,1,1
"Trav7-6",8.39249720850315e-17,0.356312017016959,2.91747648175932e-32,1,1
"Trbv20",-6.29437290637736e-17,0.155451410922582,1.80565143303157e-32,1,1
"Trdv2-2",-4.19624860425158e-17,0.0988227805359217,2.02315012905803e-32,1,1
"Triml2",4.19624860425158e-17,0.141285097511191,2.8140157331996e-32,1,1
"V1rd19",-4.19624860425158e-17,0.167503372070297,1.84059859633355e-32,1,1
"Vmn1r-ps112",6.29437290637736e-17,0.175222435473994,2.14828417800839e-32,1,1
"Vmn1r-ps67",4.19624860425158e-17,0.15446696261928,1.55048658897154e-32,1,1
"Vmn1r158",4.19624860425158e-17,0.132629912913838,1.23495061981631e-32,1,1
"Vmn1r233",4.19624860425158e-17,0.180869573533863,1.19562562534575e-32,1,1
"Vmn2r-ps15",-4.19624860425158e-17,0.13215513093004,1.2660784471899e-32,1,1
"Vmn2r-ps65",-8.39249720850315e-17,0.296513452405324,1.96389533273584e-32,1,1
"Zscan4d",-4.19624860425158e-17,0.124378685931624,2.74424298201555e-32,1,1
"mt-Tr",-1.90082597826932e-16,0.616039921690395,1.38503131001546e-32,1,1
"mt-Ts2",-2.74007569911963e-16,0.879730131382512,2.14007884807629e-32,1,1
"mt-Tt",1.67849944170063e-16,1.26692564720159,1.11262421434574e-32,1,1
"mt-Tw",2.123152514838e-16,1.16659574125115,1.15500758048316e-32,1,1
"n-R5s156",8.39249720850315e-17,0.194182356079229,2.31427993522085e-32,1,1
"1110019B22Rik",4.19624860425158e-17,0.283227235333858,8.68315167298585e-33,1,1
"1700021P04Rik",-1.04906215106289e-17,0.103034671601815,1.49142717178913e-33,1,1
"1700029E06Rik",2.09812430212579e-17,0.15405405337344,5.28346762114281e-33,1,1
"1700030C14Rik",-2.09812430212579e-17,0.170455657297545,3.10513502477e-33,1,1
"1700036O09Rik",-2.09812430212579e-17,0.14543016755317,3.48609787564167e-33,1,1
"1700041I07Rik",0,0.211577194819047,0,1,1
"1700113B19Rik",4.19624860425158e-17,0.278312172298483,6.58536329645058e-33,1,1
"1700127F24Rik",2.09812430212579e-17,0.104393658489347,4.66254440608989e-33,1,1
"2310034C09Rik",-1.04906215106289e-17,0.074793412111714,1.88454599583244e-33,1,1
"2900042G08Rik",-2.09812430212579e-17,0.125832132495348,3.3456636890647e-33,1,1
"4631422I05Rik",2.09812430212579e-17,0.175823776227813,4.49333109861697e-33,1,1
"4921527H02Rik",-4.19624860425158e-17,0.475192378074353,7.00260624079075e-33,1,1
"4930455B14Rik",-2.09812430212579e-17,0.105680897189718,6.03954200690448e-33,1,1
"4930511J24Rik",-2.09812430212579e-17,0.114434101351417,5.47866865290198e-33,1,1
"4930518I17Rik",2.09812430212579e-17,0.0953968959194897,5.35322871848335e-33,1,1
"4930524N10Rik",-2.09812430212579e-17,0.069881429175213,8.2180453807879e-33,1,1
"4930526H09Rik",-2.09812430212579e-17,0.162365066104333,7.5703453876227e-33,1,1
"4930555M17Rik",0,0.0979447295808815,0,1,1
"4930590H14Rik",0,0.107267561429768,0,1,1
"4930595O18Rik",2.09812430212579e-17,0.152947545868311,4.04646182759281e-33,1,1
"5730585A16Rik",0,0.104776111892402,0,1,1
"6030442E23Rik",-2.09812430212579e-17,0.188371830314291,8.38777047145886e-33,1,1
"9130204L05Rik",0,0.132805298824452,0,1,1
"9430083B18Rik",0,0.0839156227484953,0,1,1
"AC098719.1",4.19624860425158e-17,0.196801508509962,1.05611103748648e-32,1,1
"AC107452.2",1.54230796070408e-17,0.166735472078613,1.07386209170914e-33,1,1
"AC107742.1",-2.09812430212579e-17,0.152712979912742,5.97772928812447e-33,1,1
"AC113031.3",0,0.238929887619284,0,1,1
"AC115784.1",2.09812430212579e-17,0.0906819655510177,5.77178788650813e-33,1,1
"AC118250.2",2.09812430212579e-17,0.144975404469767,2.65528899425856e-33,1,1
"AC118928.1",4.19624860425158e-17,0.153718122888953,8.74976993105701e-33,1,1
"AC122275.1",2.09812430212579e-17,0.149433814316186,4.70519070163042e-33,1,1
"AC122937.1",-2.09812430212579e-17,0.109778838911484,4.13610515746147e-33,1,1
"AC122937.2",1.04906215106289e-17,0.0694552230139913,2.07011387424074e-33,1,1
"AC123665.2",4.19624860425158e-17,0.139524572550638,9.98955306868902e-33,1,1
"AC123917.1",0,0.0707968014259317,0,1,1
"AC124133.1",4.19624860425158e-17,0.310611743430529,6.21545392297059e-33,1,1
"AC124774.1",0,0.102736841319391,0,1,1
"AC126033.1",0,0.497086639309155,0,1,1
"AC126691.1",0,0.181374902995348,0,1,1
"AC129541.1",-2.09812430212579e-17,0.138367360466323,2.86937992728787e-33,1,1
"AC129935.1",2.09812430212579e-17,0.219075047248063,8.39677992736229e-33,1,1
"AC131330.1",0,0.153656669474931,0,1,1
"AC131776.3",2.09812430212579e-17,0.105678182161724,4.41521108045581e-33,1,1
"AC135114.1",-4.19624860425158e-17,0.313427606287554,6.58411469568627e-33,1,1
"AC136376.1",2.09812430212579e-17,0.114880043061577,4.90316427083066e-33,1,1
"AC137117.2",-2.09812430212579e-17,0.153738732284268,2.4319729267466e-33,1,1
"AC140280.1",-2.09812430212579e-17,0.090730395666411,5.74513001523387e-33,1,1
"AC147545.1",2.09812430212579e-17,0.394844725646838,5.653362529915e-34,1,1
"AC154361.1",4.19624860425158e-17,0.153916296233234,8.07133960810708e-33,1,1
"AC154484.2",0,0.161200425285979,0,1,1
"AC154657.1",4.19624860425158e-17,0.149548935262934,1.01861454708931e-32,1,1
"AC154738.1",2.09812430212579e-17,0.137808280045302,2.94678557815624e-33,1,1
"AC154738.7",0,0.195432291629152,0,1,1
"AC158955.1",0,0.103456353295471,0,1,1
"AC159979.1",4.19624860425158e-17,0.206094313332177,5.56808921026371e-33,1,1
"AC167013.3",4.19624860425158e-17,0.20708391204617,9.4857831751737e-33,1,1
"AC167013.5",2.09812430212579e-17,0.182474485091114,6.94263444619933e-33,1,1
"AC169509.3",0,0.292335058544214,0,1,1
"AC183092.1",0,0.12251083973227,0,1,1
"AY761185",-2.09812430212579e-17,0.135332555375768,4.56593564692777e-33,1,1
"Ang6",2.09812430212579e-17,0.148022237006904,2.48166214585393e-33,1,1
"Ass-ps1",0,0.0924671031671777,0,1,1
"Bloodlinc",-2.09812430212579e-17,0.160949894560507,7.63238210757924e-33,1,1
"Bsph2-ps",-4.19624860425158e-17,0.180805401699453,1.03688995231043e-32,1,1
"C87499",0,0.258357121571579,0,1,1
"Cts7",0,0.103850058605787,0,1,1
"Cypt2",2.09812430212579e-17,0.149120114870987,2.50336994654756e-33,1,1
"Defa29",-2.09812430212579e-17,0.0983951025680143,4.64802699568253e-33,1,1
"Defb14",1.04906215106289e-17,0.0835374621234063,1.62363841216494e-33,1,1
"Defb2",-2.09812430212579e-17,0.154045238088529,4.88062709198905e-33,1,1
"Defb35",0,0.201630483382862,0,1,1
"Dusp21",1.57359322659434e-17,0.0871316566443513,3.06957620917751e-33,1,1
"Ear-ps10",-4.19624860425158e-17,0.205211905767039,9.50107755220581e-33,1,1
"Ear-ps4",-2.09812430212579e-17,0.10646967646804,4.38856884396779e-33,1,1
"Ear10",-2.09812430212579e-17,0.100357735328217,6.88736510282892e-33,1,1
"Esp15",2.09812430212579e-17,0.133678208135784,4.75750290903148e-33,1,1
"Fpr-rs3",-2.09812430212579e-17,0.111554321822852,4.19192218133781e-33,1,1
"Gm10192",4.19624860425158e-17,0.2164081331929,8.92603419853899e-33,1,1
"Gm10205",-4.19624860425158e-17,0.198332395982213,5.45850736310528e-33,1,1
"Gm10228",0,0.117160867806904,0,1,1
"Gm10237",-4.19624860425158e-17,0.161079893490408,8.95371287873605e-33,1,1
"Gm10683",0,0.120473869448911,0,1,1
"Gm10750",0,0.122199734655269,0,1,1
"Gm10780",0,0.180947717582231,0,1,1
"Gm10784",2.09812430212579e-17,0.171253691354407,2.00448241676369e-33,1,1
"Gm11259",0,0.255012972568745,0,1,1
"Gm11352",0,0.208900928478993,0,1,1
"Gm11363",-3.5327634433647e-17,0.134682302341306,8.69076134532349e-33,1,1
"Gm11410",-2.62265537765723e-17,0.344198774840066,1.52397650041288e-33,1,1
"Gm11446",0,0.150153259926666,0,1,1
"Gm11544",-2.09812430212579e-17,0.174799961012498,3.14049749989262e-33,1,1
"Gm11556",0,0.37174635967121,0,1,1
"Gm11561",4.19624860425158e-17,0.298599427077408,4.48421545728672e-33,1,1
"Gm11573",-2.09812430212579e-17,0.130702361371214,3.22277438003345e-33,1,1
"Gm11577",-2.09812430212579e-17,0.136567475947373,3.67015911652102e-33,1,1
"Gm11679",0,0.092289480717187,0,1,1
"Gm11692",-1.04906215106289e-17,0.0848454449731957,1.52985577878715e-33,1,1
"Gm11801",0,0.0949738705846513,0,1,1
"Gm11833",-1.04906215106289e-17,0.0836560465569033,1.61433415253133e-33,1,1
"Gm11850",0,0.159153994506018,0,1,1
"Gm11857",-4.19624860425158e-17,0.170632798634036,7.87525035427631e-33,1,1
"Gm11894",0,0.142328024361359,0,1,1
"Gm11909",0,0.11263336620519,0,1,1
"Gm11911",-2.09812430212579e-17,0.129144108242858,4.31971772521472e-33,1,1
"Gm11919",-2.09812430212579e-17,0.227959639490027,2.21324534460878e-33,1,1
"Gm11988",0,0.23210768343168,0,1,1
"Gm12038",1.54230796070408e-17,0.208886708948899,7.23605775377722e-34,1,1
"Gm12053",2.09812430212579e-17,0.156200647775296,2.35870838728563e-33,1,1
"Gm12071",0,0.151637618158163,0,1,1
"Gm12124",0,0.117943692743575,0,1,1
"Gm12125",-2.09812430212579e-17,0.157267330030101,3.71833414839052e-33,1,1
"Gm12149",-2.09812430212579e-17,0.154188849819702,5.61221441202012e-33,1,1
"Gm12155",0,0.826624487844938,0,1,1
"Gm12173",-2.09812430212579e-17,0.223445855705296,1.05755814265077e-33,1,1
