"","InputCategories","X","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues","Freq"
"69","HuAgeMSNDsplit_17",69,"ADbyO_FC1.25__","User",0,1,1,80
"70","HuAgeMSNDsplit_17",70,"HDbyO_FC1.25__","User",0,1,1,80
"71","HuAgeMSNDsplit_17",71,"MSbyO_FC1.25__","User",5,0.375252694530596,1,80
"72","HuAgeMSNDsplit_17",72,"PDbyO_FC1.25__","User",18,7.4034134411286e-09,6.81114036583831e-07,80
"73","HuAgeMSNDsplit_18",73,"ADbyO_FC1.25__","User",4,0.113071291382877,1,66
"74","HuAgeMSNDsplit_18",74,"HDbyO_FC1.25__","User",0,1,1,66
"75","HuAgeMSNDsplit_18",75,"MSbyO_FC1.25__","User",0,1,1,66
"76","HuAgeMSNDsplit_18",76,"PDbyO_FC1.25__","User",32,1.64967677693738e-26,1.51770263478239e-24,66
"77","HuAgeMSNDsplit_19",77,"ADbyO_FC1.25__","User",0,1,1,53
"78","HuAgeMSNDsplit_19",78,"HDbyO_FC1.25__","User",0,1,1,53
"79","HuAgeMSNDsplit_19",79,"MSbyO_FC1.25__","User",1,0.93566405951268,1,53
"80","HuAgeMSNDsplit_19",80,"PDbyO_FC1.25__","User",0,1,1,53
"81","HuAgeMSNDsplit_20",81,"ADbyO_FC1.25__","User",2,0.430425470321008,1,52
"82","HuAgeMSNDsplit_20",82,"HDbyO_FC1.25__","User",2,0.302941981492867,1,52
"83","HuAgeMSNDsplit_20",83,"MSbyO_FC1.25__","User",5,0.118559984374879,1,52
"84","HuAgeMSNDsplit_20",84,"PDbyO_FC1.25__","User",8,0.001827009394215,0.16808486426778,52
"85","HuAgeMSNDsplit_21",85,"ADbyO_FC1.25__","User",0,1,1,37
"86","HuAgeMSNDsplit_21",86,"HDbyO_FC1.25__","User",0,1,1,37
"87","HuAgeMSNDsplit_21",87,"MSbyO_FC1.25__","User",0,1,1,37
"88","HuAgeMSNDsplit_21",88,"PDbyO_FC1.25__","User",1,0.81304350628563,1,37
"89","HuAgeMSNDsplit_22",89,"ADbyO_FC1.25__","User",6,0.000124169324404748,0.0114235778452368,29
"90","HuAgeMSNDsplit_22",90,"HDbyO_FC1.25__","User",0,1,1,29
"91","HuAgeMSNDsplit_22",91,"MSbyO_FC1.25__","User",21,8.77729427243271e-22,8.0751107306381e-20,29
"92","HuAgeMSNDsplit_22",92,"PDbyO_FC1.25__","User",7,0.000206956015419702,0.0190399534186125,29
