"","CellType","Age","Study","Species","Tissue","1700047M11Rik","1810041L15Rik","2210011C24Rik","AC122356.1","Aatk","Ablim2","Abtb2","Adamts4","Alox5","Arhgef10","Atcay","B3gnt6","B3gnt9","Bace2","Bcas1","Bmp4","Brca1","Capn5","Casr","Cdk18","Cdv3","Cdv3-ps","Chrne","Chst3","Cntn2","Col11a2","Col20a1","Col2a1","Col9a3","Cpm","Cpox","Cyfip2","Cyp27a1","D630045J12Rik","Dct","Ddc","Dixdc1","Dlk2","Dusp15","Dusp9","E2f8","Elavl3","Elovl7","Eml1","En2","Enpp6","Epcam","Etnk2","Fam3c","Fbxo32","Fyn","Gjc3","Gm10863","Gm11274","Gm11295","Gm13148","Gm15912","Gm24183","Gm24480","Gm28875","Gm29127","Gm34144","Gm43206","Gm43520","Gm47063","Gm47135","Gm4768","Gnb4","Gng4","Gp1bb","Gpr15","Hist1h2bf","Hist1h2bp","Hr","Ick","Igsf9b","Il12rb1","Il23a","Itgb7","Itpr2","Kazn","Kif19a","Kndc1","Lgi3","Lims2","Mag","Map1b","Map6d1","March8","Matn1","Mical3","Mir219a-2","Mir344f","Mir6338","Mycl","Myrf","Nacad","Neu4","Neurog2","Nfasc","Nipal4","Nkx2-2","Parvb","Pcdh17","Pfn2","Phldb1","Pik3r3","Plekhg3","Plp1","Plxnb3","Ppp1r16b","Prickle1","Prima1","Ptgds","Ptpro","Pycr1","Rab33a","Rap2a","Rgs16","Rnd2","Rnf122","Rras2","Secisbp2l","Sema3d","Sema4d","Sema4f","Sema5a","Sgk2","Sirt2","Slc12a2","Slc22a21","Slc44a1","Snx30","Srpk3","Ssh3","Stmn4","Strn","Susd4","Sv2a","Syde2","Sytl2","Tmem163","Tmem2","Tnr","Tns3","Tppp","Tspan15","Tspan2","Tub","Tubb4a","Tunar","Tyro3","Ugt8a","Ust","Zfp365","Zfp488","n-R5s172"
"microglia_SRR1033793","other","No_data","GSE52564","mouse_FVN_Swiss","cerebral_cortex",0.136640934905955,0.337028092829132,0.512134335906618,0.0172045378427544,2.40754108021399,0.41400098841417,0.263410040161596,1.03126176660157,2.51429996353472,0.331883492877502,0.435615891328074,0.210178313189356,0.99339854301107,0.00242629243686646,0.688428639222704,0,0.241127309497724,0.513342393366894,0.00582684763670002,2.35116628232479,4.69628736408148,5.33735690210296,0,0.334153948767265,0.278449068981881,1.5690281826774,0.490244126653159,0.00685163070086371,0.606175768372245,0.0408619948377787,2.5294635369076,1.02968859508899,3.19194753349874,0.240031774723247,0.0201166486373259,0.021240460473234,0.20358096992189,1.7413466888857,0.375910097103457,1.14880298445758,0.720989991070958,1.22152151794315,0.0843839988218438,0.0603262174462813,0.470034383078336,0.0126740446123578,0,0.179105360814752,1.65422829817116,1.09173702591298,0.858598760947623,0.119319188827847,0.0510828951048832,0.26889413547882,0,3.84653155695561,2.77930598866602,0,0,1.51791635270824,0,0,0,1.42709275245794,0,1.42910509564734,4.30571116528289,1.52394937810187,0.88249296391496,4.10503525471652,0.975475849373319,0.378996648513785,0,1.53700021762726,0.785970102398703,0.146428860380285,0.53435454782349,0.800565038384418,1.6329206755086,1.6463035617367,0.701983933303258,0.649078761576407,0.302857904361606,2.16371329863757,0.496732136570216,4.0652286248729,0.47391497366379,2.03467812157266,2.58225311822676,0.262798537582046,0.593319201232305,1.27967968763927,0,0,5.49829291957274,0.376870697927422,1.34940320546729,0.988248656440163,0.151773542095566,0.220336944475546,0.0534319722818103,0.01191707499972,2.63824126364693,0.041276333048358,3.21148968660403,4.00600772265646,0.090346384607755,0.600849325011609,2.7155217767126,2.79765548929375,0.885959808253382,0.53542949467163,0,5.2213287955598,2.20980603897794,1.6147423943002,0.450880971220714,3.68375259343886,1.21754266392512,3.27317415032843,2.89217960853041,0.893998368582295,2.24851407997514,0.00291316248728153,4.95594145702509,0.586553511393578,0.00662269251376458,0.00743715436176513,6.18272300441538,2.97707054338327,0.985912715993983,0.907929832364196,2.87602159329001,4.13533919926633,3.90578995058323,1.78483251488862,1.03259151636395,0.433605852943873,3.53261793812505,0.00589075026898751,0.0648386832780227,0.117267311835061,0.776868433193375,0.0763121424280587,3.02201257697375,3.63860878181917,0.232882652877235,0.0980153547197867,0.574329966230113,3.99875817352232,0.118709064380863,1.41080977851579,0.0613335879753798,0.27857698171652,2.35308509695018,0.161472350014211,0
"microglia_SRR1033794","other","No_data","GSE52564","mouse_FVN_Swiss","cerebral_cortex",0.014358845847118,0.291220477529339,1.17546165254423,0,3.00920304424697,0.66372859669815,0.210784024823187,0.971513514975963,2.78691936675943,0.236834043658292,0.651713605940315,0.0309891595842511,0.314842932871369,0.0160475077643466,0.682759311464536,0.425747789634988,0.127296156100574,0.451894542855793,0.00645215900070735,1.90459696186612,3.7870393853559,4.51635990607537,0,0.144973715847309,0.470325983377929,1.12205292579814,0.510061845857632,0.0226412377244209,0.435160580016517,0.121015430505416,2.59956876194497,0.978620796550033,3.13587463325279,0.245187094244563,0.0496186959420528,0.0104946356805153,0.168503268572695,2.55494261299193,0.992056425442351,1.69912655281637,0.415475348157336,1.11396633930405,0.0696982582330919,0.114720186767483,0.90829925929079,0.0279260666391015,0,0.16214396674681,1.26523967413333,0.541643964399916,0.774245904623337,0.466740229526932,0.110814480150889,0.155049947325392,0,3.14148754788507,2.21627165343773,0,0,0.175063912323106,0,0,0,0,0,1.89804506431315,4.55978901559569,1.59575021742257,0.701644579882451,4.38297899603793,0,0.414407109846663,0,1.8690235321151,0.794004684072881,0.181537152881118,0.235512911720568,1.12013027096643,2.13268816596517,1.43844542375745,0.611011729217608,0.756838323423263,0.547693324599417,2.98311805173724,1.21456134747779,4.65842146569932,0.536108691991829,1.90471815587736,2.39618640805066,0.133321612055679,0.709980342046471,0,0,0,5.8549674113832,0.305870480493541,2.30226934094471,0.698325690538735,0.690935323230668,0.464003150075002,0.126887310573349,0.0131929809587701,2.52074651841855,0.0877121867617537,3.40237198427835,3.91877851945961,0.0741501003099385,0.565000998973395,2.98920447460802,3.11062829306859,0.801699683675402,0.688699593079099,0.0242525700410459,4.85731719210473,2.00788614740893,1.3131684212102,0.506242077732416,3.50402852789972,1.46867398771581,4.01342699918402,2.90960717898069,0.821294467570086,1.58134527910992,0,4.65579281522242,0.435170202702803,0.00830814244866051,0.00823478407991282,6.06017866592724,2.25688290119674,0.651497567405988,0.813479319657381,2.25653275038157,4.45292245571003,3.56722332473071,2.22905301509574,0.762097200720505,0.647353344025445,3.72252595149368,0.00652290388902027,0.117500223472853,0.083533025981741,0.476364821978903,0.161492653235443,2.7164443270134,3.55789249469702,0.239571044652415,0.126446268887514,0.433078737960234,4.70079823366027,0.0816367818449809,2.14357392765206,0.10472373276307,0.213768339552852,2.07423006147282,0.19444281081365,0
"microglia_SRR1106118","other","5_months","SRP035309","mouse_C57BL6","brain",0.18319809409832,0,0,0,0.392430331717296,0.0349298719117717,0.00981345122556662,0.139624126240289,1.30030731091017,0.0493952228011104,0,0,0,0.0710350151371536,0,0,0.0466441516841749,0.0261708727920628,0.0642011742477469,0.105209817565675,2.2714579884213,0,0.309822400629497,0.0391638597089906,0.0436100282694684,0,0,0,0.328035523874931,0.0508736878434927,2.65564082288367,0.177418495133525,0.923367030000082,0.0995218578949475,0.0374726504639316,0.11965367741403,0.11256374086493,0,0,0,0.185102383473467,0.0399047027844388,0.19617318168107,0.0263995100148073,0,0,0.185561643364059,0.168458553681555,1.53608785079116,0.94894328366228,0.0376134316460898,0.147596827631733,0.0241582514223761,0,0,0,3.35841774327856,0,0,0.905502997073985,0,0,0,0,0,0,0,0.29760433724972,0,0,0,0,0,0,0.338030654407822,0.0254474490962404,0,2.19365546475983,0.40649804479872,0.623210989051925,0.213043723913082,0.268749718210586,0.0625764175637621,0.346858687129251,0.424746823608071,2.08432083343805,0.106247622631989,0,1.23272605491411,0,0.029754361542104,0,0,0,2.88375855511578,0.0453985392269168,0.171382060757213,0,0,0.0251513203668551,0,0,0.430330138870934,0.105877308828479,1.32812743372303,0.199923362490607,0.0717548851560526,0.116007694592984,1.18763240361779,0.683270152905079,0.0581692810106136,0.228538676858958,0.0327326673408076,4.40716345555849,1.78512736112673,0.471483564056193,0,0.900465126504044,0,1.14512248540489,1.33984285268636,1.40729677360268,2.08257853077577,0.125534330099063,2.78261853770161,0.0527394927578329,0.0521232351860616,0,2.42119666083233,2.73719706643858,0.0954204164743123,0.484576587724293,0.336226421209027,3.02130938134396,1.80326682177387,0.237759405249937,0.607270425308192,0.0112408772752172,0.444905147539993,0.0858886340769155,0.0542054488330767,0.0458289441028014,0.224956732612871,0.014611978662197,1.06197563206803,2.05397523838241,0,0.0867808697720083,0.052451357426706,1.05401916633077,0,0,0.0402743615872906,0.127713229508477,0,0.340650105184432,0
"microglia_SRR1106122","other","5_months","SRP035309","mouse_C57BL6","brain",0.152164963964595,0.104842808920088,0,0,0.82411878294564,0.0192356841842245,0.0633079608207087,0,1.79506215280092,0.18083297511393,0.0905818174344188,0,0,0.195501619009656,0.116888560571651,0,0.0384301349785379,0,0.0701790156406355,0.169028802640837,2.57329085440879,0,0,0.0637995608598243,0.203236290562893,0,0.0753219848494774,0,0.274700923190393,0,3.46604522771105,0.228985229641767,0.825069362801027,0.126007915485186,0.0610668084539691,0.13945537547905,0.0317088760118342,0,0,0,0.419434776834903,0.0649960364758733,0.252730979446035,0.152194932236935,0,0,0,0,1.9439334354131,1.09471046207771,0.0370882123825339,1.04403823345735,0.115348755662968,0,0,0,3.90123679807732,0,0,1.95214355156749,0,0,0,0,0,0,0,0.129756338688319,0,0,0,0,0,0,0.546896974291805,0,0,2.29737803023517,0.279658445087291,0.886579678935469,0.200893332284566,0.489269887269708,0.149591424908079,1.35783819234089,0.523555391942454,2.82488124330597,0.215928618347237,0.509829312191233,1.71804847464329,0,0.118490219749523,0,0,0,3.8053242243207,0.275134727260039,0.271729871223844,0,0,0.107093731073494,0,0,0.724756403619537,0.123495252453372,1.80005271903189,0.639906985781299,0.143701085190605,0.18596685913651,3.24763395546724,0.413357850860066,0.0943753178561295,0.491003871114887,0,5.33454950758528,2.16282365490193,0.509349542540504,0.208916127790863,0.962988771990613,0,1.58055690964653,1.6639987861426,1.72534209099406,2.95724487773911,0.179866484848995,3.31522962939347,0.24309636065775,0.0535013797880452,0.327265108108927,2.94312734603848,3.26853997124902,0.0788484299369221,0.581685292866352,0.87023599969225,3.483871010082,2.3480797415316,0.258520155611162,0.833315452377369,0.0184238128222936,0.560539550891519,0.138538560843612,0.130092648668029,0.0745502499662832,0.353051349822671,0.0357496500801009,1.50518696234882,3.10022082377152,0.53248454000542,0.236669585507166,0.191501348192633,1.3490327186199,0,0.223393069744265,0.128332828046668,0.190579940458212,0.254214082929326,0.196439324708021,0
"microglia_SRR5483445","other","No_data","GSE86573","mouse_C57BL6","brain",0.235169976995424,0.117668756121323,1.14948361027477,0.37181158745296,2.18079867503947,0.214405850081698,0.928756208853087,0.517874166187927,3.72831714565496,0.448222662995594,0.255054367737415,0.656696680134218,1.14669158795286,0.0977710873539718,0.187160182319493,0.192072854368104,0.306050224661341,0.170779821012574,0.0968290227190897,0.965033818745792,5.75092110083084,0,0,0.29265301762637,0.163999445680484,0.33521169871325,0.423545296470408,0.0496258874684036,0.991017905995214,0.502354276015903,5.05860253404867,0.403002132935005,4.92823609742284,0.779015705728595,0.370132540044658,0.138759230471866,0.202035258203503,0.231456380430135,0,0.114847216293301,0.152999757842325,0.16244989283335,0.251516647696478,0.151438467781796,0,0.0567995117293868,0.153383541249773,0.337055867346165,3.92638565830436,2.95949851308547,1.3933090203146,0.644714472972864,0.339095652864087,1.46321859702287,0,0.541579427266742,4.550992486002,0,2.10269415412848,0.362269715518749,0,1.20814854470221,0,0,0,0,0,0.429085449789628,0.345932016520334,0.573703782707631,0.839389755847167,1.68196690502567,0.82735955554296,0.290059119065583,2.39105760986911,0.181162153865843,0.108982067859666,1.84669640512928,1.15973731305615,3.11326264084891,1.40721313998648,0.692264713670318,0.0713766850128897,0.180492511696905,0.404133124345134,4.72267889726796,1.11811972261536,0.814749147730243,3.25862130093163,0.166592220131885,0.888694680652142,0,0,0,6.35930091419009,0.261298120360055,0.800918362847985,0.119153520328976,0.183863168937591,0.0962451319412755,0.267126249441155,0.0290295399295182,0.870057587383852,0.231739416694499,4.56121074799285,0.706340907457356,0.359958721221255,0.149892776798861,2.15091756455229,4.18462397751515,0.343687909516165,1.78863066383195,0.0738358308379179,3.1587836647858,4.00353137974625,2.46120063963156,0.389574905549627,4.65465134047264,0.995900066459327,2.22150404528772,3.11211048572773,2.22084165458524,4.95698838575915,0.067474055939678,5.01216705093544,0.0346982514345828,0.0821971470002476,0.0537993972021095,5.77292223901961,3.76720846109772,2.12934388897795,1.96920058148532,3.43448881403088,6.59006579628277,1.46659248478303,0.280654497196207,2.5785227177933,0.103199596795313,2.69052100594704,0.287561948062085,0.145854672910753,0.257244395079962,1.38772459441647,0.0771165696683308,2.95672804488604,5.70005273143066,0.217639670666021,0.314062882196412,0.084768864769583,1.98063981093077,0,0.201557771237169,0.261791942777098,1.12650962132804,2.31813785338562,1.95346658484885,0
"microglia_SRR5483446","other","No_data","GSE86573","mouse_C57BL6","brain",0,0.117827392285296,1.6398908097522,0,2.53466170629054,0.196764359824857,0.783823635120072,0.719226478963644,3.85909829501041,0.090328254339237,0.210097150983125,0.907833504060826,0,0.0636958146569763,0.472925814536253,0,0.327349557130887,0.186825463210615,0.0343825481723919,1.05836977766945,5.62273301648299,0,0,0.0917087559669303,0.181665290810807,0.347802548285882,0.0550550058545781,0.117842392317941,0.326204221255231,0.556620824618757,5.2057358847767,0.627087503691853,4.91189195952425,0.505411699874991,0.347055601611884,0.109118234999099,0.215719926062955,0.098332445595996,0,0.264854458133601,0.251520692655243,0.166885509424662,0.150569616911715,0.0756456510138479,0,0.0841965273147781,0.218699567434748,0.229364358486656,4.08129161580957,3.1181201751724,1.36456318799964,0.824373583839154,0.481328796582641,0.937916618868517,0,0,4.20765824951508,0,2.32389435646579,0,0,0,0,0,0,0,0,0.386654475385203,0.326750226257573,0,0,2.45316581216901,1.27056365542799,0.158405019483161,2.37981200454936,0.0599676062990296,0,1.07393733208645,0.742216398439207,3.07051340136213,1.07825996361685,0.859130248289227,0.0621943973869034,0.344934341870197,0.3978265273222,4.79100533649702,1.01116325202924,0.780589316628362,3.279169641153,0.246168266814278,0.751356297533476,0,0,0,7.03960197141362,0.0888710909185763,0.679585988099059,0,0,0.0397880011321398,0.153712554586002,0,0.661933930787479,0.175973201019489,4.0886776039918,0.428746965585666,0.360405906575554,0.10418705674495,2.36063760305627,4.50962700470022,0.447733021204037,1.4675253827948,0,2.96348690756151,3.66511460474141,1.95163357598988,0.0533846925411018,4.71262995129426,1.0898256086509,2.49460824072414,3.32253195545827,2.22812844498353,5.09924566841121,0.0315141176624981,5.39034613427416,0.0420843985080618,0.0274288297058298,0.107021543140558,5.7999820824355,3.96196002171297,2.0061145773349,1.99961809894733,3.47231685007404,6.90073110570108,1.43546859420661,0.307300187044363,2.78974314595658,0.136844065611031,2.87707995955073,0.0518247842645568,0.0696510275320253,0.0663207789058656,1.38109578466974,0.0231644282143826,2.85026747115234,5.75801012155561,0.31382518689576,0.303485511207442,0.122085473094946,2.26214879734125,0.0118443346120775,0.191320327402335,0.13917874934481,0.946892793642558,2.61900003153217,1.13738468958904,0
"microglia_SRR5483447","other","No_data","GSE86573","mouse_C57BL6","brain",0,0.147485661121489,1.52298806441431,0,2.48133586753597,0.442950575516443,0.822681957072831,0.441102271028705,4.28421057338864,0.652666165896604,0.502225443777198,1.0246038340075,0.78756340653868,0.0930331970629853,0.82233731447689,0,0.4903325823642,0.437596808667222,0.180738084393501,1.2211049260948,5.77095880425338,0,0,0.255438169871919,0.518076796781452,0.4877870304627,0.364016554992136,0,0.201326385548775,0.787720756393786,4.94394050488524,0.953418666918302,5.12752357676757,0.878017025909525,0.187664547141556,0.453710868709762,0.414889149793213,0.700006493790493,0.227392006974966,0.532114846198774,0.311390623611588,0.0695005044008243,0.414902879660851,0.176309086120342,0,0.11521924608205,0.446055369303022,0,4.29219060344313,3.17735049502731,1.5618206108818,1.09584290164731,0.561148587633396,0,0,0,4.58947381072307,0,0,0,0,0,0,0,0,0,0,0.770216810796384,0.459523558569451,1.46075710026763,1.93831360874222,0,0,0.329845943560329,2.45970081935951,0.322527991669155,0.190044850198387,0,1.50219690173597,3.30069105596444,1.31042659771771,0.721233953201537,0.209159745378292,0.563914589448465,0.264004442848808,4.7081396845743,0.971312647278663,1.49358987592614,3.37156231163629,0.219994410971736,1.03861713538919,0,0,0,6.8440764741919,0.0789588658005452,0.289205294057364,0,0,0.114402176232562,0.762816708483902,0,1.04981638006148,0.15686014754539,4.93259849381415,1.15903346691385,0.534740819825297,0.102554314456266,3.12256595066462,4.33542954453563,0.608728353334895,1.88737156981197,0,3.11481923446107,3.79322208497387,3.08443359856589,0.22265709904393,4.75776187333378,1.27938315019333,3.21135341108938,3.16844764466488,2.47369838332857,5.12121291640214,0.157743928616503,5.11254285543684,0.0915569428722374,0.0739589661491619,0.494735761581153,5.8327039621924,3.70763070375001,2.10732936074625,2.06040076973026,3.57282567239223,7.03480418860153,1.14873586211137,0.395362870536724,2.83027196330164,0.237490924116342,2.72110932715171,0.0758367019759317,0.305460215924241,0.155224277324953,1.42775644102151,0.11781402908911,3.21238089413629,5.56232010077591,0.35489934646164,0.466599773059819,0.231120921407724,3.10031216949585,0,0.123907726972849,0.103968035395068,1.26420423154215,3.39132073783867,2.29441104543876,0
"monocytes_SRR5483448","other","No_data","GSE86573","mouse_C57BL6","blood",2.94844206187193,0.123370916945132,0,0,4.38705351885759,0.0672157081584538,3.72263092266132,0,5.44096713444129,0.769734001464248,0.243909153772091,2.69842362260193,2.27937238904454,0.0623960736395662,0.256907315032121,0,0.724445454543653,1.82521596685832,0,0.122121085819195,5.82848297833212,0,2.21297984602221,4.10655383890606,0.147312608405101,2.3102122505596,0.907672656425803,0,1.19647323973743,2.16300975029869,4.17173301260686,4.35805204880074,6.59337939268489,0.23394832778065,0.87152903545024,0.299587004125295,0.171637819718002,1.02571674571843,0,0.670785831094855,1.4637982641329,0,1.40584268379946,0.119360135153411,0,0.150992178175144,0.486125834232774,0.366525040211068,2.87556649085312,2.98590905510312,2.87239462098555,0.323733479876917,0.499844734831657,6.67699075797225,0,0,1.48611021084305,0,0,6.43705428754383,0,0,0,0,0,0,0,1.57186772378287,0.28833660232742,9.0721227308076,5.40427380432771,0,0.758348582655489,0.295447791128297,1.15909941626866,0.0872403545686512,1.61134567987478,0,9.18277278606356,2.59989857539379,0.179792766486327,0.895870071188307,0,0,0,0.47106226264201,0.413002532653708,0.537884730770916,2.85896787655074,0,0.530127310984407,0,0,0,3.04841884460679,0.0528717724901643,3.3821362989174,0,0,0.0955185242674624,0.411700690175671,0,2.42288794045718,0.251606631120069,3.45894241768423,0.456182677582867,0.103570822852883,4.60829777107188,4.16835988746481,2.15642251159258,1.56447266068792,0.777377537426029,0,0,4.29192158328982,0.928029321821632,0.413806025362942,5.29129200444982,0.306584161365932,1.04340597122005,2.35917948320689,1.80441866332315,4.14978237013789,0.0665083300130712,5.80338357180898,1.83390572854599,0.147168279549029,0,5.58313498472685,2.69585354628287,1.54407164834789,3.74754688791293,3.10433114885244,5.62253418333239,1.29500720035179,0,3.23310302411619,0.185233290152943,0.116839659360262,0.19314149873073,0.955183462663606,1.47708889011336,2.47954266884622,0.142747555045133,1.93999116642925,1.13509251594577,0.0376450124480678,4.34415660915764,0.212283588378952,1.27133254019082,0.0345190793220361,0.308047655126994,0.179156707469026,0.727868708150692,0,2.14429092549585,0
"monocytes_SRR5483449","other","No_data","GSE86573","mouse_C57BL6","blood",3.72508731875418,0.106613957205398,0.737789506159326,0.154147225120697,3.18081806342658,0.140690424120707,2.48436382712578,0.467030982582622,4.6215201057447,0.607960132578958,0.0696353061119745,2.17027777681265,1.35179408217412,0.17193758442676,0.0900465227101867,0.24132504441836,0.99195406220247,1.26314941311134,0.227965034898885,0.361296234255807,6.24140821943629,0.886054560022847,0,1.98821922018749,0.10697085842314,0.779591386346658,1.20717491737994,0,1.51975184012075,0.976453057759994,4.30681106660855,3.94958047367387,6.70853716886337,0.331943212258732,0.919066651533389,0.439648784549675,0.267242356192226,0,0,0.398170929844685,2.57968481610185,0,1.40259029193535,0.345007040440612,0,0.221416615629323,0.119098618324026,0.551805825962527,2.44648948724011,2.48547833285134,2.68227864863486,0,0.671628014765327,6.28601123548312,0,0,2.76621858764499,0,0,7.09560521839812,0,0,0,0,0,0,0,1.26331304732762,0.272475842556143,8.37200824197632,4.53619002686255,2.73291339626936,2.23671446270649,0.79257926513244,1.35157092533586,0.290587699308599,1.00236433269923,0.997158494077988,8.69264309584178,2.23410839700473,0.143418857341421,0.692618997053659,0.28964569329852,0,0,1.16605370134097,0.409865036410725,0.570680746136476,2.41970770165336,0,0.342358316963475,0,0,0,1.22248253583342,0.310936810356419,2.0577279117822,0.220486482361114,0,0.21625494985874,0.994960251564294,0,2.54220945888729,0.131568456094464,3.76862543077149,0.213817999023811,0.0228800467589551,4.51670676622351,3.1838814584446,1.51439037303776,0.562880233301851,0.51648283147229,0.157171864963452,0,4.5510809738791,1.38714610385329,0.776926310182773,5.35693915290378,0.326846635333868,1.43787802657505,1.7009221643357,0.992873142787044,4.1785881884384,0.0885907054396778,5.48350868626281,1.1158094401742,0.186999391238517,0.42230033659603,5.20865842302131,2.93875025983948,1.98476633136965,2.96877168649034,3.1662589748562,3.80303011902394,1.45135743209585,0,3.12039058409903,0.222481501513249,0.240226741285254,0.547451067318593,0.505969797620495,1.07003092014182,2.73640297797825,0.161012849921493,2.19109386901271,1.42223634577645,0.155179830101052,3.39815986284846,0.128100401217975,0.419430653390658,0.0370368702578958,0.17352202072781,0.257296445512314,0.693874775827874,0.316236614660477,2.25845572793743,0
"monocytes_SRR5483450","other","No_data","GSE86573","mouse_C57BL6","blood",4.17769372444672,0.097902056662568,1.78441121050477,1.16272610429507,3.287163905473,0.236551795144005,2.45255491306939,0.662896418291588,4.71726397025184,0.759629575742385,0.53875622264701,2.28687607068479,0,0.266370754803972,0.436980474699529,0.585028213749637,1.28297001497509,1.31730022032924,0.521369846565974,0.430147030220253,6.19524110150906,0,0.867885250417203,2.26971992784088,0.276651203502267,1.03542911562265,1.1846751786982,0.0579212667550531,1.46385101961874,1.46000060291693,4.50146953423604,4.00196421530826,6.66067601996091,0.594666059261439,1.06175079438387,0.699520369046103,0.489196249120728,0,0,0,2.89591740486477,0.133017943280167,1.62762968745255,0.509934167680265,0,0.406440057346877,0.960064023215149,0.713531335632052,2.29482082303674,2.39009785780172,2.8205786391904,0.318830298600971,0.512435714813256,5.65437021132319,0,0,2.18327721153487,0,0,7.16327654113602,0,0,0,0,0,0,0,1.32896492337046,0.724642568078095,7.73519275135298,4.35062989119629,0,1.6039003603306,0.476124342419124,1.28669320470308,0.473144324068273,0.869191413564298,0,8.80130106883159,2.24750956578794,0.252623858023629,0.601338892004883,0.07160784500877,0.209139683844423,0,0.814939019953737,0.668167165789183,0.671100392494835,2.53593219989404,0.147253492943836,0.522619268055125,0,0,0,2.71824235111964,0.197601973161888,1.72977570918204,0.539542971394247,0,0.482367384686089,1.28011598360076,0,2.07729755540828,0.608321865029042,3.43663295018203,0.572895175798199,0.0416204407500946,4.613361000142,3.47613164816485,2.39221717159406,1.01110809857208,0.808360598261416,0.144531183980407,0.440472796774396,4.5487604724529,1.2210463600675,1.13585684369711,5.23596998913259,0.764123271761241,1.35882676538902,1.98914891075401,1.09860181288185,4.22407731193042,0.380162307235738,5.59530760562417,1.85087694737351,0.346952309150521,0.391021971588502,5.43588670028168,2.69473055008531,1.96503472216041,2.89176197936651,3.05989493927011,3.82589128912385,1.53886429696526,0,3.23647702081985,0.344120070344731,0.221401870967975,0.883616500699508,0.875839951415114,1.09089347141313,2.69674509335996,0.278893972041553,2.21052802726244,1.41885230022626,0.333317237204589,3.32748353586352,0.226523833942088,0.825549880735024,0.131229095256863,0.0820257858277134,0.524782064595003,1.03376612379156,0.442529310746272,3.14519121037085,0
"monocytes_SRR5483451","other","No_data","GSE86573","mouse_C57BL6","blood",1.28268230737559,0.16252486549319,1.12845161020906,0.486170607071548,1.75686223731652,0.29572957677485,2.52600094160033,0.647092932652649,3.38688404451361,0.47302370404266,0.434524244655643,2.09562822721907,1.72179145314209,0.694618498250958,0.228545384559439,0.216312018186016,0.730224250578942,0.706790430433923,0.491130794445456,0.171734358909346,5.45671046356613,0,0.341260386720795,1.00835499820755,0.348804482638954,0.633928657621738,1.3369526661743,0,1.46144264553393,0.815318979900926,3.7046820171533,3.25435989266278,5.8679837972921,0.654982425286389,0.976262363053835,0.755385224490649,0.346184645266573,0,0.14805128652707,0,0.99368910418676,0.0874437672681887,1.44357894493926,0.468861653235095,0,0.288124092365775,1.04987088458687,0.870152373807218,1.83131291793205,2.32988088228839,3.02583109975324,0.565606780738575,0.628095008272564,6.31655205769092,0,0,0,0,0,6.79336567771285,0,2.4503730940375,3.47838573398699,0,2.10902401231405,0,0,1.18655730435582,0.798032008780315,8.02573360799267,3.76044149829091,2.58921623338193,1.86358003738991,0.283118361762841,1.38830113448518,0.236847433710848,0.439921091711026,0,7.94179119139074,2.52295811994454,0.392135686263662,0.629894725523758,0.374392991216022,0,0.374749343213585,0.733869938152389,0.738925330563785,0.364444346630495,2.25830284926426,0,0.50370210068758,0,0,0,0.745847059328351,0.401096922401945,1.08686842514963,0.526169354237784,0,0.53664645974729,0.648132368638108,0.187171816649017,2.51127135119614,0.715697681640671,3.11552028142958,0.648655497893675,0.0404066810062611,4.26570571177086,3.02098746510403,1.3217101479336,0.684638325611129,0.819551534345947,0.173535657223714,0,4.58420818712553,1.36673118299987,0.276540452808259,4.8895733957481,0.746472538543976,1.3325593972971,1.52719542562893,1.21380318531453,4.31503034579061,0.467378287739178,4.80717281084713,0.660542404762065,0.591842358016769,0.473458573915383,4.42751149843738,3.05869426642272,2.42756458379128,2.70354708153965,2.9646431682416,2.93573199897291,1.91607595082669,0,2.94329485837411,0.304825564181827,0.215319245197721,0.890775474555964,0.523239775077513,1.00916377018827,2.19724804336696,0.542446908834769,2.71420449187605,0.568401182227276,0.353258794571769,2.69837105775992,0.286856967221021,1.03500695057346,0.0651657509549008,0.226902586186995,0.663048014401783,0.944351919293729,0.431214932816279,3.35011366696127,0
