"","astro","other"
"Gm2136",3.78051060409206,0.573888913902555
"Gm21781",5.73411254134743,2.50713243015458
"Gm21859",1.31021175058335,0.225434397943718
"Gm22004",1.508004511275,0.0740861863447289
"Gm22138",1.15382931253434,0.167164508849236
"Gm22224",4.17759104009692,1.13777982095522
"Gm22513",7.16159680428422,1.73999378768205
"Gm22711",4.27385859496668,0.865010399633739
"Gm22740",2.39412607940811,0
"Gm22875",0.824966953588345,0.0410320967550936
"Gm23675",3.0622093288051,0
"Gm23804",1.7226515558579,0.14862370982521
"Gm24076",1.91722795144746,0.0636165552173543
"Gm24265",5.83967578975144,2.27375087563549
"Gm24334",1.60378685275063,0
"Gm24407",5.31583158190892,1.99352017718716
"Gm24409",0.73558049905145,0.0676221206821764
"Gm24668",1.27575926632036,0.124882907393158
"Gm24765",2.65374551672144,0
"Gm25005",6.95070434648646,0.990656419198314
"Gm25047",9.02802632978768,2.30003171238097
"Gm25262",2.6151530726733,0.244296028335564
"Gm25332",1.51994652431488,0.05478873208258
"Gm25417",1.17710821084063,0.0991708815975875
"Gm25794",0.90735143056964,0.04279004036127
"Gm25975",1.16751413479688,0.0676224140754154
"Gm26243",0.90735143056964,0.0519757150514896
"Gm26407",5.78061971911785,1.2917562839512
"Gm26512",2.10278635969595,0.0594182546316462
"Gm26621",3.47067924442044,1.04395087726192
"Gm26671",1.44365707700552,0.135357619422556
"Gm26693",2.96756267233195,0.618723901684468
"Gm26703",1.9472679879224,0.217976497103492
"Gm26721",2.75094720011922,0.437158471654297
"Gm26767",3.97927877364799,1.81371058311627
"Gm26779",6.50940776964035,1.66808498684481
"Gm26802",5.05550673940961,0.574297786048093
"Gm26813",3.42105359860915,0.717049277416196
"Gm26862",1.68460869475299,0.165704777761002
"Gm26940",0.91711919397604,0.0525954972045432
"Gm27028",5.58143650932167,1.01280922286512
"Gm27042",5.32135719368557,1.44598160527224
"Gm27202",5.52046004084763,0.450551726037283
"Gm27238",2.36361136342423,0.292211715413404
"Gm27239",5.1637713451945,0.712572354228543
"Gm27668",1.66691346494712,0
"Gm28064",3.68136175145088,0.235973097745054
"Gm28175",4.0224588239601,0.513050243688137
"Gm2885",2.11693168243856,0.334575344089137
"Gm29260",1.64727246948752,0.138532280800986
"Gm29290",2.92377190419234,0.468291300158755
"Gm29367",3.95390571358354,1.80602968343096
"Gm29397",9.1499550880669,1.906687741266
"Gm29443",2.99381693638164,0.468478005662767
"Gm29460",2.18032211048843,0.194469683457396
"Gm30108",1.8376563747012,0.260759922491861
"Gm30122",2.30534784107815,0.433770373590574
"Gm30437",5.12088977954732,0.208624386247132
"Gm30655",2.52028484162819,0.337834815074124
"Gm30731",5.8009871704236,0.492635428936262
"Gm31614",1.48872829293358,0.353929963831904
"Gm32151",3.13833803348992,0.290632633598418
"Gm32200",3.00879162762288,0.130329021869321
"Gm32391",3.24389954197623,0.494831418939999
"Gm33195",4.5606408154929,0.753604081905484
"Gm336",6.57332947495816,1.36614203232462
"Gm33756",1.83163977342007,0.128236190017084
"Gm34829",1.92720067870281,0.252065522988482
"Gm35189",2.44081016739332,0.102544892665633
"Gm36500",2.26790071747214,0.285458020862582
"Gm37008",3.92464664343639,1.1482300282904
"Gm37016",2.13458642656987,0.119748874950677
"Gm37037",0.928990831794569,0.0648928683054389
"Gm37090",5.06822492934507,1.36803890943109
"Gm37103",1.64600809773369,0.0517685851307507
"Gm37277",6.66849018487397,1.26669598664134
"Gm37427",2.21570393885308,0.0331766803098622
"Gm37484",1.39701052544307,0.102855928420187
"Gm3764",10.5485086812794,1.72834948248592
"Gm37784",11.4179064448216,3.87365936861544
"Gm37829",1.26672222574996,0.153822940223469
"Gm37843",2.5955244951109,0.191011712855772
"Gm38019",2.55402731763637,0.829973974780327
"Gm38191",2.95707728099025,0.102217522818159
"Gm38910",3.56029343553203,0.660715386442986
"Gm39375",1.75948005203951,0.191722064840904
"Gm40578",2.64113246319895,0.163670862541188
"Gm40709",1.82375564259487,0.148452557528397
"Gm42458",1.1768579432791,0.0944986657000487
"Gm42547",5.53638779377624,2.25732428885724
"Gm43013",1.63863107377359,0.0690659825308555
"Gm43078",1.00182367120672,0.0402732945050736
"Gm43109",1.25297349833398,0.173333532879694
"Gm43126",2.2434822043459,0.224939052687575
"Gm43231",1.78957680884227,0.125854680851877
"Gm43549",1.20034733290305,0.0445270247431769
"Gm43597",4.85715881297378,1.53313768161099
"Gm43625",2.83299157653829,0.914202968353245
"Gm43703",3.7347533656596,1.21033448788244
"Gm43823",3.87056839228481,0.447695758684029
"Gm44037",2.19593180162866,0.537988899891212
"Gm44065",3.16191120283137,0.535969559474143
"Gm44117",1.99151975615747,0.124562666261966
"Gm44135",5.97141367096645,0.589379938348096
"Gm44257",2.61896029481824,0.340658022865838
"Gm44421",4.86840860724896,0.84581630774773
"Gm44645",8.40678707725382,2.23868613193833
"Gm44751",3.60317754123076,2.49789245545586
"Gm44764",1.65716571417612,0.0518556560533097
"Gm44773",1.8350345854939,0.137084037454523
"Gm44898",5.14997974709904,1.16864072947824
"Gm44899",2.8998072222742,0.851153794831822
"Gm4491",2.50794943102435,0.211821920582019
"Gm44954",5.4443474668896,1.64259548995137
"Gm44956",2.11720612303331,0.178963998576885
"Gm45168",2.31360837655664,0.161947233990692
"Gm45169",4.31223859689458,0.714166040061167
"Gm45425",1.34669073872864,0.162144582840864
"Gm45442",3.06119919400931,0.97834486490151
"Gm45518",6.377220698105,0.659278222456243
"Gm46218",2.55312424036678,0.631712323919907
"Gm47074",0.98496776645652,0.131955055326454
"Gm47076",5.35938907688458,0.543383719660704
"Gm47237",1.87948834781103,0.381714545328775
"Gm4739",9.99675846556456,3.3315067047641
"Gm47431",1.73278806290973,0.256037914343409
"Gm47451",3.72592302810655,0.519887942979454
"Gm47572",4.10351333268665,1.2737328633684
"Gm47796",1.85543807042568,0.0494560946312338
"Gm47814",4.53850936367181,1.35052249640724
"Gm47881",3.19996551462162,0.307217748043389
"Gm47932",2.95191582939163,0.960832450857507
"Gm47943",2.24152573450481,0.205286812412997
"Gm47972",1.46271514434139,0.12230118809538
"Gm47976",4.76843165535213,1.17393200976598
"Gm4798",7.7571240656361,2.12047259809174
"Gm48007",2.17016764419133,0.109910578190296
"Gm48017",2.84217169583537,0.268282832879637
"Gm48089",2.66041758204979,0.753152763657493
"Gm48275",0.76239227699487,0.085184269253905
"Gm48445",5.33040442493844,1.27014516491693
"Gm48482",2.84066090622472,0.226870361133017
"Gm48574",1.31337340441213,0.165573264235029
"Gm48606",2.07492490601359,0.0619916709421975
"Gm48640",9.70586217202028,2.21682829305591
"Gm48732",3.2054902048816,0.543831332036226
"Gm48826",1.74029391505079,0.132242535377109
"Gm4899",5.69754896017341,1.31883003203026
"Gm4910",0.652897204984,0.0970087713235839
"Gm4972",7.36266484468326,2.08496072117541
"Gm5173",2.05169669076177,0.441144128121953
"Gm5407",1.47427899827892,0
"Gm5446",8.21652875515631,2.41315940238203
"Gm5512",7.69673696055938,2.2203343707861
"Gm5530",5.32979622053058,0.735257143612801
"Gm5540",8.41733952280088,1.68241525540436
"Gm5599",1.49328689586598,0.0389843663568771
"Gm5655",0.745887048862371,0.128951137375651
"Gm5847",1.48941388194392,0.245643859021807
"Gm6009",1.1388059471512,0.135595158807879
"Gm6077",2.10822084937517,0.0617938666145046
"Gm6133",4.977447823344,0.479421080104313
"Gm6134",1.22126930917395,0.0619593719246743
"Gm6145",4.49650042685878,0.134873362338684
"Gm6556",1.78211374147389,0.176756652075591
"Gm6781",9.29525589065663,2.9660246833872
"Gm6990",1.32210252844237,0.144482178757825
"Gm7045",4.45271789420658,1.3871359438596
"Gm7054",7.07101624971318,1.88454036327746
"Gm7061",2.04272363488691,0.467778923625631
"Gm7229",4.91424382502028,0.860359434531842
"Gm7329",7.19060487553628,1.90158827758573
"Gm7370",2.83105640252632,0.314597775151218
"Gm7451",6.21879439260458,1.47676174118004
"Gm7842",3.47197631456709,0.489373615293694
"Gm7967",3.42560754096538,0.437645108249894
"Gm7972",2.71851311916084,0.573343192780221
"Gm807",1.62339855782405,0.331082518082158
"Gm8492",0.919261887664318,0.0989368850801616
"Gm867",2.15277183120515,0.236991435875923
"Gm9003",4.02199646380825,0.531582620371328
"Gm9111",2.02357333348319,0.200190982501514
"Gm9134",7.61395818359595,2.23681735194008
"Gm9522",6.31135992316054,1.11610433908731
"Gm973",1.94421430468442,0.0462138755397315
"Gm9805",3.79493282691707,0.525314496147386
"Gm9884",4.70471341368632,0.343809998512191
"Gm9889",4.56289567707634,1.44256584545491
"Gm9925",5.36725578892981,0.157907934090527
"Gm9938",8.73734931898138,2.73879165296175
"Gm9959",1.53764255002298,0.152256626909983
"Gna13",7.18015095373631,4.54577096765973
"Gnao1",7.1113522194036,1.68870189021407
"Golgb1",5.13003290580845,2.24528932276605
"Gpam",8.12529553764223,2.17649252054004
"Gpatch2",2.85728043173716,0.960262205901069
"Gpc4",3.02748485654384,0.277065214233107
"Gpc5",1.49765741469436,0.216266054733093
"Gpld1",4.92785438783751,1.06257304119011
"Gpm6a",7.03882587607753,1.94270027046467
"Gpm6b",7.10519495894446,2.08878613381004
"Gpr156",1.85650259526343,0.191798186198238
"Gpr179",2.96753257112721,0.190213590262738
"Gpr19",5.91541086549775,1.71847812820562
"Gpr3",6.13930372261726,1.82855695373104
"Gpr37l1",10.5568599539348,3.46539533136063
"Gpt",7.57909383279483,3.24302147201117
"Gramd1c",2.61830384216105,0.519645893226707
"Gramd3",5.11911216429934,1.80095542160493
"Gramd4",5.0645754339221,2.16682347514082
"Grhl1",5.67062668003762,0.565687244951236
"Gria2",7.32320884100177,1.41738351533151
"Grifin",1.81712526072615,0.125126088020357
"Grin2c",7.12615454125259,0.866456918659581
"Grk3",5.84991032751887,1.86390796069704
"Grm3",5.35590997646558,0.375550693129778
"Grm5",3.2474530945417,0.421503475480331
"Grtp1",5.3591974300506,2.15045419659321
"Gsap",3.3908772504666,1.7804744921262
"Gsg1l",2.52766860212533,0.309344497389349
"Gssos1",3.85338081674892,0.572348369062873
"Gstm1",8.07233529270695,5.36012622086662
"Gstm2-ps1",9.75406224602159,2.76757829302438
"Gstm6",2.50936152822621,0.259747101408407
"Guf1",5.77647065895976,2.54384064594914
"Gulp1",1.41190394843967,0.157913323439326
"Gys1",5.23062418573152,2.41491669531426
"H19",4.41732446939027,0.66002440739425
"Hacd2",4.55562362692208,1.78040854000843
"Hacd3",7.53202272629528,3.86154117393717
"Hapln1",5.86177343054379,0.760045210336051
"Hapln3",5.33768548173932,1.07789524562335
"Hapln4",4.37590721578952,0.841775178455857
"Hdhd5",6.88056026912125,2.74074083072772
"Hectd2",4.19125702186816,0.623421244425238
"Hepacam",8.62678780695519,2.09679438570428
"Hes1",9.54208234262149,5.30060015387491
"Hes5",10.6941429570098,1.94108003379845
"Hey1",9.11022374086068,2.93300953742712
"Hey2",6.12636216664218,0.940947716563338
"Heyl",4.52087887426164,0.745869784733197
"Hgf",4.62155530837354,0.639817109675978
"Hhipl1",4.43331821674625,0.625326860466479
"Hif3a",3.28329865476494,0.443563310158359
"Hlf",4.50441246299021,1.11888152693459
"Hmgb2",7.61612123088806,5.57692866843901
"Hmgb3",7.14379905274913,3.0074478614307
"Hmgcr",9.47043584992647,4.76207125821958
"Hmgcs1",8.98804612849803,4.48135324782809
"Hmgn3",5.25057709018365,1.60512939618499
"Hoga1",3.10175961358616,0.488753492016418
"Homer1",4.85872854213005,1.79673765426221
"Hrh1",2.69814106999468,0.387881594911801
"Hrh4",0.919796490884775,0.186134299401947
"Hs3st3b1",2.09110341335531,0.5259038189972
"Hsd17b7",6.41028898373561,2.42554219430625
"Hsdl2",5.42177576850209,2.53670785033604
"Hspa14",6.33992414533648,3.49165929924487
"Hspb8",3.98070460724955,0.846197761089524
"Id1",9.75583203628109,5.27359426509119
"Id3",10.445602792926,5.33439245333568
"Id4",7.91769661119743,1.75272026711775
"Idi1",8.13231057505739,3.8217952147425
"Ifrd1",7.32678396495694,3.95405097323462
"Igdcc4",6.97796897051992,1.03820504778499
"Igfbp2",8.13450260287451,1.42440094528961
"Igfbp5",7.12514640990433,1.52238681703451
"Igsf1",6.02393533394186,0.60708464423217
"Igsf11",3.49061469104854,0.487604955522399
"Il15ra",3.93097446571671,1.76455471815758
"Il17rd",4.51737008396308,0.607109983478117
"Il18",6.95634016773799,3.06653758276798
"Il33",3.19613345767778,0.488646140996348
"Ildr2",4.05162481948684,0.899818862423266
"Impa2",3.76558052799356,1.49630724794659
"Impact",7.15859111300169,3.8397585600959
"Impdh2",7.65963676252433,3.42563712426787
"Inca1",3.7083889433491,1.01432819254186
"Inhbb",5.9965360631132,1.19700251166188
"Inpp5j",4.55025585021509,1.15264344417452
"Insig1",10.5559885848315,6.14242578823334
"Intu",1.61972301467778,0.314245399584741
"Irak2",5.44937248136836,2.89651674103262
"Irf2bp2",8.84972620855852,4.25271484068626
"Irs2",8.14507996365892,3.56207652975606
"Itga6",5.56661545062888,3.62614424150266
"Itga7",7.27681012593536,0.765189037728826
"Itgb8",4.86014483056903,1.21533115007666
"Itih3",8.28728100436587,0.98843535601908
"Jade1",4.27896460639059,1.85604057089946
"Jrkl",6.46211387554092,3.95550283988961
"Jun",13.5793491654633,9.46070567581438
"K230010J24Rik",1.60188092764378,0.357518166670995
"Kcna2",8.09130516126916,1.81435936169765
"Kcnc4",5.14986768304087,0.727129883235107
"Kcne1l",8.63312684358521,1.62906509674337
"Kcng4",3.01642594387011,0.468472671775538
"Kcnj10",8.63926192058467,2.22978509840512
"Kcnn2",2.10104813149687,0.248002460580082
"Kcnn3",4.58289191434304,0.482024885073093
"Kctd14",2.62849408625368,0.570419511276226
"Kidins220",6.34495885541322,3.18831618743604
"Kif18a",2.8985768173789,0.68747352768974
"Kif21a",4.78175694615521,0.992611287747669
"Kif7",4.51895447380905,1.07585075620275
"Kifc3",4.35709226622163,1.13418125334794
"Kirrel2",3.63269794793951,0.484031527768021
"Klf14",2.61103956895635,0.249721721256377
"Klf15",6.66576104355226,1.28172605144241
"Klf4",11.2200441851451,6.55980798666524
"Klf5",3.34568789311109,0.819250072368819
"Klf6",10.89861109105,7.76938749862116
"Klf7",4.49882389646237,1.72156587220482
"Klri1",3.89120925775716,0.255319194097814
"Kmt2c",4.85342967224557,1.86015210858749
"Krba1",5.92461469979045,2.2881698767475
"Kremen1",4.43180447984127,1.90945526695194
"Krtap7-1",3.80639952864197,0.216115997133477
"Kyat3",2.34791151668457,0.723659177167733
"Lama2",1.60943162279348,0.242878851001822
"Lama5",4.82791657022494,0.629819943318721
"Lamb2",7.97708983624844,2.64606874185359
"Large2",2.23439692907535,0.432331689104215
"Ldoc1",3.34521185121825,0.241205602800687
"Leng8",10.1108235448227,4.45869136205572
"Leng9",6.52084100530077,3.74286210818149
"Lgals12",1.82375281599397,0.108774360637666
"Lgals4",4.3722422504071,1.65038100808371
"Lgalsl",7.20175939698466,3.70067601596389
"Lgi4",5.65461775988921,0.769701424710022
"Lgr4",3.78877741582221,0.671489397244961
"Lgr6",4.10379118132251,0.152453181557723
"Lhfp",1.93293879907736,0.361865695024259
"Lhx2",5.45303165295746,0.907392168969247
"Limch1",4.45927862819974,0.814977753723182
"Lingo4",2.74245126456491,0.245551361415129
"Lipg",3.42908618151649,0.314794002840278
"Lipt1",0.941029277091561,0.191167212440338
"Lix1",3.44423280088131,0.700562768343704
"Lonrf3",5.1524511701327,1.39963521934607
"Loxl1",3.87201609747131,0.356277369613299
"Lpin3",1.6591921165336,0.138321692182052
"Lppos",5.19373289971254,3.17871297559038
"Lrig1",7.07719035395157,0.983583857933008
"Lrp3",7.33277000601439,1.8669894630321
"Lrp4",6.38927999193854,1.67061145344583
"Lrrc23",3.308423481183,0.362156318507161
"Lrrc38",1.84893691019315,0.124249707947661
"Lrrc52",1.05789324292165,0.106119321479066
"Lrrc74b",1.45987228887839,0.239045979756731
"Lrrc9",1.9184727319891,0.231271881841275
"Lrrk2",3.06025313877478,1.15128808016139
"Lsmem1",2.81182686556603,0.514239926588815
"Lss",5.29083459700245,1.57536798899197
"Ltbp3",6.6165237192724,2.19743947234277
"Luc7l3",6.85612690808785,3.83322502343031
"Luzp2",4.7441011008813,0.85930102785808
"Lyrm4",1.81168509058927,0.481613299753741
"Macf1",6.49277564010931,2.80063550885469
"Maff",8.20453233058103,3.0792259917708
"Malat1",12.4013759757285,7.25360492118138
"Mamdc2",1.92804051048914,0.219488782764988
"Mansc1",2.68823881927795,0.549208899732304
"Maob",1.96645514828299,0.359589708192421
"Map3k19",3.74979243202007,0.496624936088954
"Map7d3",1.9516428349115,0.476701321546332
"Map9",4.57404195571768,0.985523532135743
"Mapk4",4.13730342102297,0.419146588071377
"Mars2",6.21494941872418,2.98736214118878
"Masp2",4.94956004486615,0.855840025259166
"Mcc",1.94765827303497,0.224478565854271
"Mdk",7.71027309025118,2.93549332671134
"Mdn1",3.9976247806747,1.41570548479317
"Med12",6.7620792627903,3.02165332361707
"Med12l",2.43490732364622,0.645812279369892
"Megf10",4.39237635798179,0.391853013255767
"Meis1",2.55578284524133,0.725282889923478
"Meis2",3.44766919623279,0.582052159096278
"Mertk",5.19943107575633,1.66730257460825
"Mest",5.14767034156551,1.63878186899893
"Mettl11b",1.0945119642605,0.100192222572497
"Mfap3l",5.64107001134088,1.65745713992132
"Mfge8",10.6059231422332,5.07758734338807
"Mfhas1",3.82070641765955,1.55614774403989
"Mgst1",3.89488022153793,3.44126453503195
"Miat",6.64284662026213,1.40740607456896
"Micall2",3.96126958259523,0.828342438540866
"Mier3",5.06116718329262,2.45779863049325
"Mir124-2hg",4.17330191089726,0.864504320097953
"Mir1932",3.08726607697439,1.08051224134967
"Mir1953",0.970744213467105,0.0809667115530425
"Mir3089",1.00182367120672,0.0614305741421804
"Mir5112",3.74097738890877,0.155707918827389
"Mir5626",1.22842994458735,0.109969481863249
"Mir674",4.84141072526424,0.98821085241935
"Mir9-3hg",6.93586357547068,1.13359954432111
"Mir92b",2.45621645303325,0.0960212283214782
"Mir99ahg",2.75989976285529,0.578757922935977
"Mitd1",4.38210790185584,2.5477214425618
"Mlc1",9.24353105913233,1.74179808242989
"Mmd2",7.55507689435401,1.98014754459008
"Mmp14",8.20719956475349,2.49261059817813
"Morc3",4.85762516580695,3.38125773390408
"Mpc1",6.50688161579201,2.53016991920319
"Mras",6.35817095039863,2.13092820763542
"Mro",5.49202832929183,0.977764823263641
"Mroh6",2.62770505186826,0.24008888840793
"Mrs2",5.14870529141476,2.0930737306836
"Msi1",5.95178123955263,1.02780129367072
"Msi2",3.89722393814385,1.11310040970734
"Msmo1",9.31995959383165,5.23050734214269
"Msx2",2.66016626854672,0.0870478394439863
"Mt3",10.6183685300513,3.92818188509691
"Mterf1a",3.87150414578952,1.73107985399678
"Mtmr11",6.13527773978057,0.86635147491657
"Mtss1l",9.24274582503527,2.59607122438527
"Mtx3",6.97797777143868,2.1895365656587
"Muc1",5.93521316899325,0.816112957320391
"Myh6",5.47529011019235,0.765892559268268
"Mylk2",3.34860148270488,0.102827588508363
"Myo10",5.08798301998756,1.03084019198052
"Myo19",4.23195656807573,1.01072845710631
"Myo6",5.94902929886988,1.70416175511816
"Myom3",3.09708544493262,0.109182313678296
"Myrip",2.76894272396617,0.520289570913344
"Mzb1",3.91950882815074,2.31100064571144
"N4bp2",4.29183833126488,1.57758923577176
"Naaa",5.42121495860708,4.30261820051038
"Nadk2",5.47544729859803,2.44072351667718
"Naprt",7.02258414755535,3.36935889739851
"Nat1",3.18381149009057,0.33355177103579
"Nat8",5.95866278547151,0.350699721159446
"Nat8f1",5.14159992364229,2.46459341222065
"Nat8f2",2.63735298466192,0.374451355560226
"Nat8f3",1.88582600203471,0.0754058098599774
"Nat8f4",6.20356358236951,1.72009479517461
"Nat8f6",1.48275608196951,0.0538466881016895
"Nat8f7",2.46396912787934,0.121941972731248
"Ncan",10.1978602512716,1.89522582681617
"Nckap5",1.71792094847972,0.222782935423351
"Ndp",4.15339657095444,0.549210209221157
"Ndrg2",10.7107019416814,3.87707473807519
"Neat1",5.79178660958353,3.63905633551728
"Nedd9",4.04299924808012,1.95985278161941
"Neil3",2.34696383526438,0.691329588137615
"Nek8",5.69224615905794,1.87156613994233
"Nes",7.1826090169601,1.91871118021384
"Nfatc4",3.46942654500618,0.487675703312421
"Ngef",5.8437564931998,0.688786670412997
"Nhsl1",4.96789692293111,0.665990056815448
"Nim1k",5.79089229049498,1.2096505114403
"Nkain4",5.05376273453073,1.1741120186564
"Nktr",6.96857920732216,3.44015657023639
"Nmb",5.88257550529538,3.15615234807087
"Nme7",2.20953379390494,0.695545308545383
"Nmt2",5.46660792662858,2.44389691378331
"Nog",6.75497318579606,1.24471430193895
"Notch1",6.64962459867222,2.45850551583539
"Notch2",4.51453769063588,2.47666116983784
"Notch3",5.60575837807976,0.411480041738071
"Nova1",4.55966403044105,1.0439842972031
"Npas3",2.35239670415536,0.24755203936211
"Nphp3",4.85760964113916,0.875942706915846
"Nptx2",5.77473076124412,1.3933582514982
"Nr1d1",10.1304515236954,3.68380404346251
"Nr2e1",6.5350423306555,0.934791716868071
"Nr2f1",7.11069871061776,1.52875811374315
"Nr3c2",1.64967693677091,0.395973346983422
"Nr4a1",10.8296915306556,5.6354325614328
"Nr4a2",7.74573724189539,1.74058577932926
"Nr4a3",7.05907081811994,1.47287332006047
"Nrbp2",7.55049548789919,2.07146855867843
"Nrcam",4.54625174079417,0.836990380826737
"Nrxn1",3.87580923045011,0.614967678716894
"Nsdhl",5.67922755579515,2.27391936166991
"Ntrk2",5.98423970007783,1.15912629329982
"Ntrk3",3.68337438900174,0.459599554020134
"Ntsr2",8.54188312920652,1.85803231907782
"Nudt2",5.07487694818865,2.38707632459136
"Nup93",4.20004734945015,1.80352027959528
"Nwd1",7.30663900783621,0.66545490448481
"Oacyl",2.89684305022988,0.165730668156044
"Ocrl",4.97341696856759,2.13587162471293
"Odf2l",4.25911888102381,1.36399172119598
"Ogdhl",5.51919522685483,1.274355186357
"Olfml1",4.70861879263004,0.500974386896676
"Olfml2a",3.61165507022511,0.496217345764938
"Olfr1511",1.91093423625336,0.20585664995783
"Olfr91",0.951269131584411,0.169419056531306
"Oplah",5.35818400788467,1.74009242774723
"Osmr",3.12956309388099,0.478575829498691
"Osr2",1.7725962779517,0.152502192969232
"Otc",1.11390392740523,0.114124336429916
"Otx1",6.91887427097194,0.544026553917342
"P2rx6",3.65429246601099,0.777834828082499
"P4ha2",3.90327739305906,0.995691212204226
"P4ha3",4.94023902055257,0.256097576584247
"Pabpc4l",3.31347571197459,0.50446010761626
"Pacsin3",7.20669683664961,2.02567851233989
"Palld",2.32310318258281,0.245240039784503
"Pamr1",4.38790656561879,0.312928434208133
"Pantr1",3.48654091050359,0.62110346073367
"Papss2",2.72662604766192,0.672545177190591
"Paqr6",7.50455894085225,0.753895918096735
"Paqr7",7.80050775204205,4.51732812778328
"Paqr8",6.56910740242541,1.7565279579539
"Parp3",4.28149843442228,3.25731743027641
"Pax4",2.26645185288018,0.126085352286396
"Pax6",5.86394395260339,0.689883420762418
"Paxbp1",7.16168257478625,3.06773470356675
"Pbld2",1.40384805264334,0.302415962288554
"Pbxip1",8.57430477951493,4.71233781648819
"Pcdh10",6.4516065524055,1.49871981070886
"Pcdh18",4.67721714181818,0.837910990458175
"Pcdh8",5.96878380146211,1.60772086080973
"Pcsk9",2.43890226356796,0.240475735152372
"Pdcd4",6.33218891156362,2.7247353594705
"Pde1b",5.90066713488155,1.99191567292125
"Pde9a",4.64964387255005,0.579153249621609
"Pdgfrb",6.0371094912802,1.01713532121569
"Pdk4",8.09349622068665,1.14699983844075
"Pdp2",6.37214896922243,3.56596064585147
"Pdpn",4.81470869859013,0.695057480768695
"Pdyn",3.98953716298033,0.465706263938532
"Pdzph1",2.61245074239563,0.169126984541908
"Per1",9.52085247152717,4.56535330655679
"Per2",5.09238337952985,1.78585659949071
"Perm1",5.59982955545331,1.97330686155532
"Pex11a",5.60008572354701,2.68669340161052
"Pfkfb3",6.12105469792441,2.69937225651012
"Pfkfb4",4.52093010008044,2.6825903691633
"Pfkm",6.70093424762254,2.37181279315983
"Phf21b",4.70259480147675,0.810413147638405
"Phka1",4.63889715775455,1.29074711978578
"Phkb",3.46575183477912,1.27044693677134
"Phkg1",5.82412905748436,0.656346393182522
"Phyhipl",6.13742875284223,1.39814569667204
"Pi4k2b",4.13721135056895,1.78166258216094
"Pigm",7.08976037034658,4.40978962814392
"Pih1d2",3.0559815869586,0.89115299943879
"Pipox",4.28608559893649,0.362678759600059
"Pitpnc1",3.56122571566645,1.73945435872769
"Pkdrej",2.93217655698435,0.289132565536851
"Pla2g3",7.90254238511941,0.749294813118095
"Pla2g7",6.77988042508946,3.40063710922289
"Plagl1",4.74795435667325,0.551134684272238
"Plat",8.01355385735415,2.50820050157556
"Plcd1",4.82727969070226,1.90666320448093
"Plcd4",6.2885287168669,0.798019324510723
"Plce1",2.29041457086714,0.303102835445738
"Plch1",1.46678551118654,0.177424502781078
"Pld2",7.95889428293506,3.49575009756123
"Plekhd1",2.01864994637059,0.109837235941803
"Plekhf2",5.57932662531641,3.95414811369602
"Plekhg2",6.10504412773751,2.7333073943371
"Plod2",4.92871703415033,0.92109812192315
"Plpp3",8.35981758402857,1.82139096542775
"Pls1",3.49871346583263,0.937825741136104
"Plscr1",4.76155634373374,1.54541920564479
"Plscr2",1.08652170720978,0.254651488436739
"Plxnb1",9.03487443842209,2.26290329126224
"Pm20d1",3.28359601745059,0.328013412168334
"Pmm1",7.77408069465585,3.4916393022936
"Pnisr",8.54973533126091,3.61455819628473
"Pnn",8.5931559067426,5.40383192944397
"Pnpla3",4.10813363184259,0.697675047087593
"Pole",2.78809216091793,0.866933513942026
"Polg2",4.95250359523426,2.61499091477885
"Polr3h",6.51667200730843,2.33371428828538
"Pon2",6.32594183813637,4.29418335750712
"Pou3f2",8.0093471938378,1.41064291680687
"Pou3f4",7.00362134089947,1.16654220718835
"Ppara",2.11229605319528,0.185974408613751
"Ppargc1a",3.72899764692744,0.560727551391499
"Ppil6",3.55818193584411,0.633167644966949
"Ppp1r12a",5.60901243747388,2.8188837882741
"Ppp1r1a",6.82052058445509,2.23229724079146
"Ppp1r27",1.77201411368083,0.408436993010648
"Ppp1r32",2.21206084648144,0.336873018517546
"Ppp1r36",0.883839930869331,0.152933255218115
"Ppp1r3c",9.85786900443141,1.70939907407668
"Ppp1r3d",6.52048235732497,3.83148131511941
"Ppp1r3g",6.21247866181145,0.677377545904486
"Ppp4r1l-ps",3.91983270022891,1.24174394354023
"Prdm16",3.34188397377534,0.188110044916213
"Prdm5",2.36735261238347,0.426901415560777
"Prdx6",9.17003628274286,6.43434179995754
"Prelid3a",5.31132742594777,1.58697608562434
"Prkd1",2.07799532336023,0.31395673932752
"Prob1",6.91000407295061,1.48015963242462
"Proca1",4.21117938179577,1.09974690126704
"Prodh",5.21529013570665,1.31340149046798
"Prpf4b",6.97748867396675,4.10004002639891
"Prr5",4.50191472128902,1.2021839991385
"Prrc2c",6.33301299701649,3.28196685619538
"Prrx1",4.25013319538503,0.540137873047952
"Prrx2",1.78565949475702,0.113264776216573
"Prss35",4.1745294656603,0.738434829330427
"Prss43",1.55372169733956,0.175793770087555
"Prss45",1.40081656671101,0.243668101727314
"Prss56",9.49663588648743,1.49827686999825
"Psd2",6.14784266366257,0.925192619501018
"Ptar1",4.7596948488334,1.31757651732206
"Ptch1",7.01460077742712,1.68247205245413
"Ptch2",2.59403767857038,0.445343552245025
"Ptchd4",2.37112180073686,0.23715900600084
"Ptn",8.65495266553173,2.34070870560562
"Ptp4a1",8.32480736801127,5.84140519488411
"Ptpn13",3.53482839441187,0.337268158902534
